name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Spiritomb,2023-02,Bold,17.689,252,0,252,0,4,0,Bold,11.794,248,0,252,0,8,0,Bold,9.384,252,0,252,4,0,0,Bold,8.981,252,0,252,0,0,4,Relaxed,8.289,252,0,252,0,4,0,Bold,5.326,248,0,252,8,0,0
Klawf,2023-02,Jolly,12.976,0,252,0,0,4,252,Impish,8.373,252,0,252,0,4,0,Adamant,5.23,252,252,4,0,0,0,Impish,4.917,248,0,252,0,8,0,Jolly,4.509,0,252,4,0,0,252,Impish,4.217,252,4,252,0,0,0
Vespiquen,2023-02,Impish,15.897,252,0,252,0,4,0,Impish,13.766,248,0,252,0,8,0,Careful,10.644,248,0,8,0,252,0,Relaxed,8.949,248,0,252,0,8,0,Bold,7.999,252,0,252,0,4,0,Calm,5.105,248,0,0,8,252,0
Zangoose,2023-02,Jolly,76.567,0,252,0,0,4,252,Jolly,7.935,4,252,0,0,0,252,Adamant,6.516,0,252,0,0,4,252,Jolly,4.009,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Appletun,2023-02,Sassy,13.508,252,4,0,0,252,0,Bold,10.507,252,0,252,0,4,0,Bold,10.371,248,0,228,0,0,32,Calm,9.587,252,0,0,4,252,0,Modest,7.899,252,0,0,252,0,4,Modest,6.888,248,0,0,252,8,0
Lurantis,2023-02,Bold,21.012,252,0,252,0,4,0,Modest,12.488,252,0,0,252,4,0,Bold,8.339,248,0,252,0,8,0,Bold,7.877,252,0,252,4,0,0,Modest,7.617,248,0,0,252,8,0,Modest,6.987,88,0,0,252,0,168
Crocalor,2023-02,Calm,32.751,252,0,0,4,252,0,Calm,13.03,252,0,4,0,252,0,Bold,11.311,252,0,252,4,0,0,Bold,9.225,252,0,252,0,4,0,Calm,6.312,248,0,8,0,252,0,Calm,4.192,244,0,32,0,232,0
Scyther,2023-02,Jolly,66.956,0,252,0,0,4,252,Jolly,7.633,0,252,4,0,0,252,Jolly,5.345,30,100,60,0,64,252,Jolly,4.238,252,0,0,0,4,252,Jolly,3.471,252,0,160,0,0,96,Jolly,2.192,0,252,0,0,0,252
Whiscash,2023-02,Adamant,13.68,0,252,0,0,4,252,Jolly,7.794,0,252,0,0,4,252,Impish,7.674,252,0,252,0,4,0,Sassy,5.24,176,0,112,0,220,0,Jolly,4.786,0,252,4,0,0,252,Relaxed,4.558,252,4,252,0,0,0
Masquerain,2023-02,Modest,34.595,0,0,0,252,4,252,Timid,28.318,0,0,0,252,4,252,Timid,8.709,248,0,0,8,0,252,Timid,5.076,0,0,0,252,0,252,Timid,4.176,0,0,4,252,0,252,Timid,3.699,252,0,0,4,0,252
Basculin,2023-02,Jolly,56.064,0,252,0,0,4,252,Adamant,11.488,0,252,0,0,4,252,Adamant,7.591,4,252,0,0,0,252,Jolly,4.547,0,252,4,0,0,252,Adamant,4.407,0,252,4,0,0,252,Jolly,3.496,4,252,0,0,0,252
Spidops,2023-02,Impish,16.342,248,8,252,0,0,0,Adamant,11.206,248,252,0,0,8,0,Impish,10.366,252,0,252,0,4,0,Impish,9.204,248,0,252,0,8,0,Careful,7.214,252,0,4,0,252,0,Impish,5.835,252,4,252,0,0,0
Farigiraf,2023-02,Modest,13.491,0,0,0,252,4,252,Modest,12.361,252,0,0,252,4,0,Modest,11.902,0,0,88,252,0,168,Bold,8.982,252,0,252,4,0,0,Timid,4.209,0,0,0,252,0,252,Timid,3.747,0,0,80,176,0,252
Hattrem,2023-02,Bold,23.703,252,0,252,0,4,0,Relaxed,12.134,252,0,252,0,4,0,Bold,7.029,252,0,240,0,0,16,Quiet,6.186,240,4,204,48,12,0,Bold,5.056,252,0,252,0,0,4,Hardy,4.952,252,0,252,0,4,0
Rabsca,2023-02,Quiet,11.328,252,0,0,252,4,0,Relaxed,9.227,252,0,252,0,4,0,Sassy,9.084,252,0,4,0,252,0,Calm,7.791,252,0,0,4,252,0,Sassy,7.224,252,0,0,4,252,0,Modest,7.104,252,0,0,252,4,0
Carkol,2023-02,Bold,14.008,252,0,252,0,4,0,Impish,8.165,252,0,252,0,0,4,Impish,7.926,248,0,252,0,8,0,Calm,7.554,248,0,8,0,252,0,Bold,6.701,252,0,252,4,0,0,Bold,6.501,248,0,252,8,0,0
Haunter,2023-02,Timid,89.335,0,0,0,252,4,252,Timid,2.647,0,0,4,252,0,252,Modest,2.403,0,0,0,252,4,252,Modest,1.101,4,0,0,252,0,252,,,,,,,,,,,,,,,,
Glimmet,2023-02,Timid,36.99,0,0,0,252,4,252,Timid,14.956,0,0,0,252,0,252,Modest,14.539,0,0,4,252,0,252,Modest,10.407,0,0,0,252,4,252,Timid,3.291,252,0,0,4,0,252,Timid,3.241,4,0,0,252,0,252
Houndoom,2023-02,Timid,72.055,0,0,0,252,4,252,Hasty,11.673,0,4,0,252,0,252,Modest,7.275,0,0,0,252,4,252,Timid,1.829,4,0,0,252,0,252,Timid,1.478,0,0,4,252,0,252,Adamant,1.395,0,252,0,0,4,252
Camerupt,2023-02,Sassy,11.183,252,4,0,0,252,0,Calm,11.06,252,0,0,4,252,0,Sassy,8.177,252,0,0,4,252,0,Calm,5.672,252,0,0,0,168,88,Modest,5.07,248,0,0,252,8,0,Adamant,3.963,248,252,0,0,8,0
Morgrem,2023-02,Bold,41.187,252,0,252,0,4,0,Calm,19.974,252,0,4,0,252,0,Calm,10.945,252,0,0,4,252,0,Bold,7.585,252,0,252,0,0,0,Impish,2.961,252,0,252,0,4,0,Calm,2.61,248,0,0,8,252,0
Cacturne,2023-02,Adamant,11.125,0,252,0,0,4,252,Adamant,7.238,0,252,0,0,0,252,Adamant,6.552,248,252,0,0,8,0,Mild,3.743,0,4,0,252,0,252,Relaxed,3.612,252,16,176,36,28,0,Jolly,3.356,0,252,0,0,0,252
Crabominable,2023-02,Brave,42.779,252,252,0,0,4,0,Adamant,15.752,252,252,0,0,4,0,Brave,5.318,252,252,4,0,0,0,Adamant,4.687,200,80,0,0,0,228,Adamant,3.972,252,4,0,0,252,0,Adamant,2.43,10,252,4,0,14,228
Perrserker,2023-02,Adamant,24.57,248,252,0,0,8,0,Jolly,12.464,0,252,0,0,4,252,Adamant,10.226,248,252,0,0,0,8,Adamant,6.905,0,252,0,0,4,252,Adamant,5.587,208,252,0,0,0,48,Impish,3.677,252,4,252,0,0,0
Oricorio,2023-02,Timid,24.569,0,0,0,252,4,252,Modest,11.265,0,0,0,252,4,252,Bold,8.029,248,0,252,8,0,0,Timid,5.455,252,0,0,4,0,252,Timid,4.777,252,0,0,0,104,152,Timid,3.863,104,0,0,252,0,152
Rotom-Frost,2023-02,Timid,79.605,0,0,0,252,4,252,Timid,10.705,0,0,4,252,0,252,Timid,3.837,4,0,0,252,0,252,Timid,1.684,252,0,0,4,0,252,,,,,,,,,,,,,,,,
Magneton,2023-02,Modest,18.867,248,0,0,252,8,0,Modest,16.863,0,0,0,252,4,252,Timid,14.875,0,0,0,252,4,252,Modest,7.379,252,0,0,252,0,4,Modest,5.412,252,0,0,224,0,32,Timid,4.665,0,0,4,252,0,252
Skuntank,2023-02,Jolly,36.641,0,252,0,0,4,252,Calm,18.121,252,0,0,0,252,4,Jolly,6.661,252,8,0,0,8,240,Impish,3.145,252,4,252,0,0,0,Impish,3.044,252,0,252,0,0,4,Careful,2.649,252,0,4,0,252,0
Pyroar,2023-02,Timid,63.966,0,0,0,252,4,252,Timid,11.725,0,4,0,252,0,252,Timid,6.644,0,0,4,252,0,252,Naive,4.409,0,8,0,252,0,248,Naive,3.602,0,4,0,252,0,252,Timid,3.526,4,0,0,252,0,252
Indeedee-F,2023-02,Timid,64.848,0,0,0,252,4,252,Timid,10.209,248,0,0,8,0,252,Quiet,5.484,248,0,0,252,8,0,Timid,4.186,4,0,0,252,0,252,Relaxed,3.444,252,0,252,0,4,0,Timid,2.09,0,0,0,252,0,252
Sawsbuck,2023-02,Jolly,73.614,0,252,0,0,4,252,Adamant,5.858,0,252,0,0,4,252,Jolly,3.416,4,252,0,0,0,252,Jolly,3.337,0,252,0,0,0,252,Jolly,3.055,0,252,4,0,0,252,Hasty,2.841,0,252,0,4,0,252
Quaxwell,2023-02,Impish,39.436,248,8,252,0,0,0,Adamant,3.765,248,252,0,0,0,8,Jolly,3.407,0,4,252,0,0,252,Impish,2.92,252,4,252,0,0,0,Impish,2.763,248,0,252,0,4,4,Jolly,2.574,0,252,4,0,0,252
Tinkatuff,2023-02,Careful,17.13,252,4,0,0,252,0,Careful,11.614,248,24,148,0,88,0,Careful,11.593,252,0,4,0,252,0,Careful,9.716,252,0,0,0,248,8,Careful,8.996,244,0,8,0,248,8,Impish,7.123,252,0,252,0,4,0
Jumpluff,2023-02,Jolly,25.563,252,0,0,0,4,252,Jolly,20.939,0,252,0,0,4,252,Timid,14.145,252,0,0,0,4,252,Bold,12.464,252,0,252,0,4,0,Impish,5.441,252,0,252,0,4,0,Timid,4.518,252,0,0,4,0,252
Eiscue,2023-02,Jolly,44.411,0,252,0,0,4,252,Jolly,14.432,4,252,0,0,0,252,Naive,13.77,4,252,0,0,0,252,Naive,5.017,0,252,0,0,0,252,Adamant,4.982,0,252,0,0,4,252,Adamant,3.484,252,252,0,0,4,0
Squawkabilly,2023-02,Jolly,74.777,0,252,0,0,4,252,Jolly,7.881,252,4,0,0,0,252,Adamant,5.32,0,252,0,0,4,252,Jolly,4.014,4,252,0,0,0,252,Jolly,1.68,0,252,4,0,0,252,Serious,1.115,0,252,0,0,4,252
Flapple,2023-02,Jolly,25.434,0,252,0,0,4,252,Adamant,20.676,0,252,0,0,4,252,Adamant,13.04,156,252,0,0,0,100,Mild,9.777,0,156,0,252,0,100,Jolly,8.504,4,252,0,0,0,252,Adamant,5.726,4,252,0,0,0,252
Dugtrio,2023-02,Jolly,56.715,0,252,0,0,4,252,Jolly,14.72,4,252,0,0,0,252,Jolly,6.813,252,4,0,0,0,252,Hasty,4.377,0,252,0,4,0,252,Jolly,4.31,64,252,0,0,0,192,Adamant,3.629,0,252,0,0,4,252
Gogoat,2023-02,Careful,27.337,252,4,0,0,252,0,Adamant,11.417,192,16,252,0,0,48,Careful,7.168,216,0,0,0,252,40,Impish,6.263,252,0,188,0,68,0,Adamant,6.183,252,252,0,0,4,0,Careful,4.951,228,0,0,0,252,28
Leafeon,2023-02,Adamant,35.815,0,252,0,0,4,252,Impish,17.915,252,0,252,0,0,4,Impish,8.353,252,0,252,0,4,0,Impish,7.531,252,0,224,0,4,28,Impish,5.789,252,4,252,0,0,0,Jolly,4.044,0,252,4,0,0,252
Ampharos,2023-02,Modest,32.931,248,0,0,252,8,0,Bold,15.597,248,0,252,8,0,0,Modest,13.587,0,0,0,252,4,252,Careful,5.662,248,0,8,0,252,0,Relaxed,2.594,248,0,252,0,8,0,Modest,2.42,248,0,8,252,0,0
Vivillon,2023-02,Timid,43.63,0,0,0,252,4,252,Modest,27.411,0,0,0,252,4,252,Modest,9.669,4,0,0,252,0,252,Timid,7.323,0,0,32,252,0,224,Modest,6.493,32,0,0,252,0,224,Timid,4.035,4,0,0,252,0,252
Lilligant,2023-02,Modest,32.13,0,0,0,252,4,252,Timid,29.69,0,0,0,252,4,252,Modest,15.225,0,0,252,4,0,252,Timid,6.31,80,0,0,252,0,176,Timid,3.279,252,0,252,0,0,4,Timid,3.194,0,0,4,252,0,252
Toedscool,2023-02,Calm,12.022,252,0,0,4,252,0,Careful,11.646,252,4,0,0,252,0,Impish,10.767,252,4,252,0,0,0,Bold,9.874,252,0,248,0,0,8,Calm,7.764,252,0,56,0,200,0,Bold,6.33,252,0,252,4,0,0
Falinks,2023-02,Jolly,36.307,0,252,0,0,4,252,Adamant,16.705,252,252,0,0,4,0,Adamant,13.663,0,252,0,0,4,252,Adamant,8.714,4,252,0,0,0,252,Jolly,7.687,4,252,0,0,0,252,Adamant,5.371,0,252,4,0,0,252
Scovillain,2023-02,Modest,76.053,0,0,0,252,4,252,Timid,6.742,40,0,0,252,0,216,Timid,4.966,0,0,0,252,4,252,Mild,3.507,0,4,0,252,0,252,Modest,1.939,4,0,0,252,0,252,Timid,1.521,0,0,4,252,0,252
Rotom-Fan,2023-02,Timid,37.06,0,0,0,252,4,252,Timid,12.59,0,0,0,252,0,252,Bold,6.228,252,0,252,4,0,0,Bold,5.446,252,0,252,0,0,4,Timid,5.191,252,0,0,0,0,252,Bold,4.757,252,0,120,0,0,136
Electrode,2023-02,Timid,20.362,0,0,0,252,4,252,Timid,19.907,0,0,4,252,0,252,Jolly,9.881,252,4,0,0,0,252,Adamant,8.634,176,252,0,0,0,80,Hasty,6.297,0,4,0,252,0,252,Timid,4.291,252,0,4,0,0,252
Raichu,2023-02,Timid,41.129,0,0,0,252,4,252,Timid,18.786,4,0,0,252,0,252,Timid,12.151,252,0,0,0,4,252,Timid,8.731,252,0,0,4,0,252,Timid,3.985,0,0,0,252,0,252,Modest,3.708,0,0,0,252,0,252
Flareon,2023-02,Jolly,29.086,0,252,0,0,4,252,Careful,10.614,252,0,0,0,248,8,Adamant,10.375,252,252,0,0,4,0,Adamant,8.358,0,252,0,0,4,252,Adamant,5.908,4,252,0,0,0,252,Careful,5.586,252,4,0,0,252,0
Dedenne,2023-02,Timid,29.511,4,0,0,252,0,252,Timid,24.48,0,0,0,252,4,252,Timid,17.384,252,0,0,4,0,252,Hasty,10.862,0,4,0,252,0,252,Timid,1.878,252,0,0,0,0,252,Timid,1.789,244,0,0,12,0,252
Banette,2023-02,Adamant,30.59,0,252,0,0,4,252,Adamant,17.962,252,252,0,0,4,0,Jolly,16.065,0,252,0,0,4,252,Adamant,11.481,0,252,4,0,0,252,Adamant,3.635,172,252,0,0,0,84,Quiet,3.358,252,36,0,220,0,0
Luxray,2023-02,Jolly,33.998,0,252,0,0,4,252,Jolly,18.666,0,252,0,0,0,252,Bold,16.106,252,0,240,0,0,16,Adamant,11.6,0,252,0,0,4,252,Jolly,4.976,0,252,4,0,0,252,Hasty,2.397,0,252,0,4,0,252
Fraxure,2023-02,Adamant,31.197,0,252,0,0,4,252,Adamant,21.747,16,252,0,0,0,240,Jolly,9.528,0,252,4,0,0,252,Adamant,7.969,4,252,0,0,0,252,Adamant,7.343,60,252,0,0,0,196,Adamant,7.098,0,252,4,0,0,252
Murkrow,2023-02,Impish,31.682,248,0,172,0,88,0,Careful,12.825,248,0,8,0,252,0,Relaxed,9.898,252,0,252,0,0,0,Impish,9.522,248,0,252,0,8,0,Relaxed,8.542,252,0,252,0,4,0,Calm,4.837,248,0,8,0,252,0
Misdreavus,2023-02,Timid,17.253,0,0,0,252,4,252,Calm,16.98,164,0,252,92,0,0,Timid,12.352,248,0,0,0,4,252,Timid,9.692,248,0,176,0,32,52,Modest,6.766,0,0,40,252,0,216,Timid,4.657,252,0,0,4,0,252
Glaceon,2023-02,Timid,28.704,0,0,0,252,4,252,Modest,16.501,252,0,0,252,4,0,Modest,7.12,0,0,4,252,0,252,Quiet,6.098,252,0,0,252,4,0,Timid,5.995,4,0,0,252,0,252,Bold,5.71,248,0,252,0,0,8
Lycanroc-Midnight,2023-02,Jolly,58.904,0,252,0,0,4,252,Adamant,11.218,0,252,0,0,4,252,Jolly,9.624,4,252,0,0,0,252,Jolly,9.253,0,252,4,0,0,252,Adamant,3.181,4,252,0,0,0,252,Jolly,3.143,56,252,0,0,4,196
Persian,2023-02,Jolly,51.472,0,252,0,0,4,252,Adamant,14.477,0,252,0,0,4,252,Hasty,9.204,0,116,0,140,0,252,Adamant,7.501,0,252,4,0,0,252,Timid,6.57,0,0,0,252,4,252,Naive,2.835,0,120,0,136,0,252
Tropius,2023-02,Calm,21.666,244,0,0,12,252,0,Jolly,10.511,0,252,0,0,4,252,Calm,7.223,252,0,0,4,252,0,Adamant,5.384,0,252,0,0,4,252,Bold,3.246,252,0,252,0,4,0,Bold,3.12,212,0,252,0,0,44
Sudowoodo,2023-02,Adamant,63.227,248,252,0,0,8,0,Jolly,11.092,252,0,0,0,4,252,Brave,6.977,248,252,0,0,8,0,Adamant,4.592,4,252,0,0,0,252,Adamant,4.123,0,252,0,0,0,252,Jolly,1.703,0,252,4,0,0,252
Frogadier,2023-02,Timid,48.395,0,0,0,252,4,252,Timid,25.711,248,0,0,8,0,252,Hasty,12.961,0,4,0,252,0,252,Modest,2.872,16,0,20,252,0,220,Modest,2.483,4,0,0,252,0,252,Timid,1.51,0,0,4,252,0,252
Wugtrio,2023-02,Jolly,55.418,0,252,0,0,4,252,Hasty,15.046,0,252,0,4,0,252,Jolly,10.995,4,252,0,0,0,252,Jolly,5.557,0,252,4,0,0,252,Adamant,4.347,0,252,0,0,4,252,Adamant,2.367,4,252,0,0,0,252
Sneasel,2023-02,Jolly,71.973,0,252,0,0,4,252,Adamant,11.835,0,252,0,0,4,252,Adamant,11.659,0,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2023-02,Modest,53.32,0,0,0,252,4,252,Modest,15.941,0,0,0,252,0,252,Timid,13.41,0,0,0,252,4,252,Timid,3.844,0,0,4,252,0,252,Timid,3.149,4,0,0,252,0,252,Timid,2.758,116,0,0,252,0,140
Pikachu,2023-02,Timid,40.772,0,0,0,252,4,252,Hasty,10.239,0,252,0,4,0,252,Timid,7.042,4,0,0,252,0,252,Naive,6.853,0,252,0,32,0,224,Modest,6.622,0,0,0,252,4,252,Mild,5.607,0,16,0,240,0,252
Wigglytuff,2023-02,Calm,19.323,252,0,0,4,252,0,Bold,15.316,0,0,252,4,252,0,Bold,7.379,252,0,252,4,0,0,Calm,5.818,252,0,4,0,252,0,Bold,4.549,164,0,248,96,0,0,Modest,4.505,0,0,252,252,4,0
Delibird,2023-02,Timid,18.32,248,0,0,8,0,252,Jolly,16.62,248,8,0,0,0,252,Jolly,11.785,0,0,252,0,0,252,Timid,9.416,0,0,4,252,0,252,Hasty,5.422,248,8,0,0,0,252,Timid,5.417,248,0,0,0,8,252
Oricorio-Pa'u,2023-02,Bold,31.751,252,0,252,4,0,0,Modest,12.823,0,0,0,252,4,252,Bold,9.56,252,0,252,0,4,0,Timid,8.977,244,0,212,0,0,52,Timid,6.345,4,0,0,252,0,252,Timid,6.112,252,0,0,4,0,252
Mareanie,2023-02,Bold,59.188,248,0,160,0,100,0,Bold,24.872,248,0,252,0,8,0,Bold,5.833,248,0,252,8,0,0,Bold,5.638,252,0,252,4,0,0,,,,,,,,,,,,,,,,
Stonjourner,2023-02,Adamant,26.524,0,252,0,0,4,252,Impish,15.621,180,76,252,0,0,0,Jolly,14.094,0,252,0,0,4,252,Impish,11.3,252,4,252,0,0,0,Impish,4.648,252,0,252,0,0,4,Jolly,4.27,0,252,0,0,0,252
Dunsparce,2023-02,Careful,53.392,252,100,56,0,100,0,Careful,17.795,252,4,0,0,252,0,Bold,4.614,252,0,252,4,0,0,Impish,4.203,252,4,128,0,124,0,Impish,3.242,252,4,252,0,0,0,Adamant,2.971,252,252,0,0,4,0
