name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Oricorio-Sensu,2022-12,Modest,47.288,4,0,0,252,0,252,Bold,20.948,252,0,252,4,0,0,Timid,19.013,6,0,0,252,0,252,Timid,8.887,0,0,0,252,4,252,,,,,,,,,,,,,,,,
Klefki,2022-12,Bold,50.095,252,0,252,4,0,0,Bold,28.98,252,0,0,0,252,0,Relaxed,7.761,252,0,252,0,4,0,Modest,5.918,0,0,204,100,204,0,Bold,2.41,252,0,252,0,4,0,,,,,,,,
Wo-Chien,2022-12,Bold,76.705,252,0,92,4,160,0,Careful,17.073,252,0,200,0,56,0,Calm,4.631,252,0,0,4,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-12,Jolly,61.101,4,252,0,0,0,252,Jolly,30.006,0,252,0,0,4,252,Hardy,8.892,252,184,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mudsdale,2022-12,Jolly,62.981,40,32,180,0,56,200,Impish,18.177,252,4,252,0,0,0,Adamant,17.999,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Venonat,2022-12,Bold,100,252,0,152,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerupt,2022-12,Quiet,38.148,252,0,4,252,0,0,Modest,27.04,248,0,0,252,8,0,Quiet,14.94,252,0,0,252,4,0,Jolly,9.936,0,252,0,0,4,252,Modest,2.786,192,0,0,252,64,0,Modest,2.62,0,0,252,200,56,0
Copperajah,2022-12,Brave,83.972,80,252,104,0,72,0,Brave,8.822,248,252,0,0,8,0,Adamant,6.177,248,252,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-12,Timid,92.241,0,0,0,252,4,252,Hardy,7.752,0,0,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,2022-12,Adamant,38.027,4,252,0,0,0,252,Jolly,34.432,0,252,0,0,4,252,Mild,27.286,0,60,0,200,0,248,,,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-12,Calm,34.922,252,0,252,0,4,0,Bold,33.727,252,0,0,40,216,0,Sassy,24.231,252,0,56,0,200,0,Impish,4.293,252,0,60,0,196,0,,,,,,,,,,,,,,,,
Tsareena,2022-12,Adamant,82.745,252,252,0,0,4,0,Jolly,6.78,60,252,0,0,0,196,Adamant,5.142,252,252,0,0,0,4,Careful,1.753,4,252,0,0,252,0,,,,,,,,,,,,,,,,
Stantler,2022-12,Timid,84.31,252,0,0,4,0,252,Relaxed,9.085,252,0,160,0,96,0,Sassy,6.289,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-12,Adamant,51.473,0,252,0,0,4,252,Adamant,21.694,0,252,4,0,0,252,Adamant,13.909,4,252,0,0,0,252,Jolly,8.049,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Drifblim,2022-12,Timid,47.304,252,0,100,0,16,140,Timid,27.319,0,0,0,252,4,252,Hardy,20.797,248,0,0,0,252,8,,,,,,,,,,,,,,,,,,,,,,,,
Noivern,2022-12,Timid,59.325,76,0,4,252,4,172,Timid,22.759,0,0,0,252,4,252,Modest,15.447,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Snover,2022-12,Quiet,98.934,252,0,0,92,164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2022-12,Adamant,64.65,252,248,0,0,0,8,Adamant,34.674,252,228,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-12,Brave,56.514,0,252,128,0,128,0,Adamant,22.984,0,252,128,0,128,0,Brave,20.502,252,252,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2022-12,Quiet,91.741,252,128,0,128,0,0,Adamant,6.399,248,252,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2022-12,Calm,89.729,252,0,0,4,252,0,Bold,10.25,172,0,152,0,184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-12,Calm,38.727,252,0,0,4,252,0,Quiet,19.169,252,0,0,252,4,0,Modest,17.354,252,0,0,252,4,0,Bold,16.383,112,0,0,252,144,0,Relaxed,3.023,0,0,252,0,252,0,Sassy,2.451,252,4,0,0,252,0
Oricorio,2022-12,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2022-12,Adamant,68.907,0,252,0,0,4,252,Jolly,23.194,0,252,0,0,4,252,Adamant,7.9,56,172,100,0,100,80,,,,,,,,,,,,,,,,,,,,,,,,
Oinkologne,2022-12,Adamant,99.673,252,252,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-12,Timid,53.506,0,0,0,252,4,252,Modest,46.494,152,0,0,252,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-12,Timid,46.818,248,0,8,0,0,252,Jolly,30.458,0,252,0,0,4,252,Timid,12.42,248,0,0,8,0,252,Modest,9.654,0,0,128,128,0,252,,,,,,,,,,,,,,,,
Cacturne,2022-12,Calm,48.181,248,0,0,8,252,0,Adamant,17.145,116,252,88,0,52,0,Careful,17.029,248,8,0,0,252,0,Modest,10.375,4,0,0,252,0,0,Modest,7.229,240,0,0,252,16,0,,,,,,,,
Indeedee,2022-12,Timid,35.371,252,0,0,0,4,252,Modest,34.021,0,0,0,252,4,252,Timid,26.586,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea,2022-12,Adamant,77.248,0,252,0,0,0,252,Jolly,22.752,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braviary,2022-12,Jolly,87.624,252,4,0,0,0,252,Jolly,10.295,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2022-12,Timid,100,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaceon,2022-12,Modest,49.358,252,0,0,252,0,0,Quiet,31.512,252,0,0,252,4,0,Modest,18.552,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-12,Jolly,44.059,0,252,4,0,0,252,Adamant,27.18,4,252,0,0,0,252,Calm,16.555,252,0,4,0,252,0,Adamant,10.693,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Altaria,2022-12,Bold,60.739,252,0,136,0,120,0,Hardy,37.091,0,0,72,0,184,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-12,Modest,34.002,0,0,0,252,4,252,Timid,30.835,0,0,0,252,4,252,Modest,8.245,80,0,0,224,4,200,Bold,6.638,252,0,252,4,0,0,Modest,5.247,116,0,0,140,0,252,Hardy,4.475,100,100,8,100,100,100
Floatzel,2022-12,Adamant,72.496,0,252,0,0,4,252,Naughty,15.81,0,252,0,4,0,252,Adamant,4.035,0,252,4,0,0,252,Jolly,3.84,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Zoroark,2022-12,Naive,64.525,0,32,0,252,0,224,Timid,35.452,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2022-12,Sassy,89.658,0,0,252,4,252,0,Quiet,6.548,200,0,0,116,192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-12,Relaxed,46.077,252,0,252,4,0,0,Serious,35.394,252,0,252,0,4,0,Relaxed,17.671,4,0,252,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2022-12,Relaxed,98.438,252,0,164,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passimian,2022-12,Careful,99.986,0,0,252,0,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-12,Adamant,84.125,4,252,0,0,0,252,Adamant,15.639,0,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruxish,2022-12,Timid,96.745,252,0,0,4,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2022-12,Timid,59.783,4,0,0,252,0,252,Modest,15.941,0,0,0,252,4,252,Timid,12.46,248,0,0,252,0,8,Timid,11.786,252,0,4,0,0,252,,,,,,,,,,,,,,,,
Toedscruel,2022-12,Bold,55.118,252,0,152,0,104,0,Calm,23.84,252,0,0,4,252,0,Calm,10.44,244,0,252,0,12,0,Calm,7.191,252,0,4,0,252,0,,,,,,,,,,,,,,,,
Mismagius,2022-12,Timid,84.105,4,0,0,252,0,252,Hardy,15.895,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whiscash,2022-12,Modest,98.351,252,0,72,96,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2022-12,Impish,99.858,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-12,Adamant,95.507,248,252,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2022-12,Sassy,100,252,0,168,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrserker,2022-12,Adamant,100,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-12,Adamant,64.1,0,252,0,0,4,252,Careful,20.422,204,4,0,0,62,238,Jolly,12.505,0,0,252,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2022-12,Bold,99.944,248,0,252,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-12,Impish,71.838,252,4,252,0,0,0,Brave,28.157,252,252,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-12,Adamant,69.826,0,252,0,0,4,252,Jolly,17.556,0,252,0,0,4,252,Adamant,12.619,0,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-12,Jolly,95.302,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Heat,2022-12,Modest,96.79,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-12,Adamant,99.768,4,252,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
