name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Electrode,2023-03,Aftermath,53.448,Static,23.917,Soundproof,22.634
Banette,2023-03,Insomnia,51.227,Frisk,29.237,Cursed Body,19.536
Glaceon,2023-03,Ice Body,100.000,,,,
Stonjourner,2023-03,Power Spot,100.000,,,,
Leafeon,2023-03,Chlorophyll,82.238,Leaf Guard,17.762,,
Slaking,2023-03,Truant,100.000,,,,
Swalot,2023-03,Sticky Hold,64.102,Liquid Ooze,34.663,Gluttony,1.235
Flareon,2023-03,Guts,55.284,Flash Fire,44.716,,
Vigoroth,2023-03,Vital Spirit,100.000,,,,
Eiscue,2023-03,Ice Face,100.000,,,,
Persian,2023-03,Technician,98.083,Limber,1.717,Unnerve,0.200
Scovillain,2023-03,Chlorophyll,93.588,Insomnia,6.412,,
Sneasel,2023-03,Inner Focus,86.867,Pickpocket,11.996,Keen Eye,1.137
Fraxure,2023-03,Mold Breaker,99.407,Rivalry,0.593,Unnerve,0.000
Pincurchin,2023-03,Lightning Rod,83.815,Electric Surge,16.185,,
Girafarig,2023-03,Sap Sipper,56.157,Early Bird,42.949,Inner Focus,0.894
Dunsparce,2023-03,Serene Grace,83.779,Rattled,15.408,Run Away,0.814
Luxray,2023-03,Guts,80.509,Intimidate,19.060,Rivalry,0.430
Sudowoodo,2023-03,Rock Head,66.721,Sturdy,26.065,Rattled,7.214
Kricketune,2023-03,Technician,79.430,Swarm,20.570,,
Beartic,2023-03,Swift Swim,59.738,Slush Rush,40.262,,
Wigglytuff,2023-03,Competitive,53.552,Frisk,36.802,Cute Charm,9.646
Toedscool,2023-03,Mycelium Might,100.000,,,,
Murkrow,2023-03,Prankster,94.280,Super Luck,3.618,Insomnia,2.103
Tropius,2023-03,Harvest,95.350,Chlorophyll,4.014,Solar Power,0.636
Jumpluff,2023-03,Infiltrator,69.086,Chlorophyll,30.002,Leaf Guard,0.912
Delibird,2023-03,Vital Spirit,78.808,Insomnia,13.112,Hustle,8.080
Fletchinder,2023-03,Flame Body,50.149,Gale Wings,49.851,,
Lumineon,2023-03,Storm Drain,66.172,Swift Swim,33.811,Water Veil,0.017
Greedent,2023-03,Cheek Pouch,96.987,Gluttony,3.013,,
Zweilous,2023-03,Hustle,100.000,,,,
Oinkologne-F,2023-03,Thick Fat,94.557,Aroma Veil,5.308,Gluttony,0.135
Seviper,2023-03,Shed Skin,66.646,Infiltrator,33.354,,
Shroodle,2023-03,Prankster,98.905,Unburden,1.095,Pickpocket,0.000
Hypno,2023-03,Insomnia,78.727,Inner Focus,17.173,Forewarn,4.100
Gumshoos,2023-03,Adaptability,74.152,Stakeout,23.125,Strong Jaw,2.723
Sliggoo,2023-03,Sap Sipper,85.409,Hydration,11.609,Gooey,2.982
Meditite,2023-03,Pure Power,100.000,,,,
Oranguru,2023-03,Inner Focus,99.992,Symbiosis,0.008,Telepathy,0.000
Hippopotas,2023-03,Sand Stream,80.915,Sand Force,19.085,,
Stantler,2023-03,Intimidate,53.594,Sap Sipper,46.406,Frisk,0.000
Mareanie,2023-03,Regenerator,97.835,Merciless,2.160,Limber,0.005
Gothitelle,2023-03,Competitive,77.280,Frisk,22.720,,
Pawniard,2023-03,Defiant,100.000,Pressure,0.000,,
Dedenne,2023-03,Cheek Pouch,85.332,Pickup,12.581,Plus,2.087
Morgrem,2023-03,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Pikachu,2023-03,Lightning Rod,89.542,Static,10.458,,
Krokorok,2023-03,Intimidate,56.320,Moxie,43.680,Anger Point,0.000
Pachirisu,2023-03,Volt Absorb,98.322,Run Away,1.115,Pickup,0.563
Eelektrik,2023-03,Levitate,100.000,,,,
Corvisquire,2023-03,Big Pecks,50.617,Unnerve,42.854,Keen Eye,6.529
Pupitar,2023-03,Shed Skin,100.000,,,,
Mudbray,2023-03,Stamina,99.212,Own Tempo,0.788,,
Bronzor,2023-03,Heatproof,63.976,Levitate,36.024,Heavy Metal,0.000
Sinistea,2023-03,Weak Armor,99.392,Cursed Body,0.608,,
Oinkologne,2023-03,Thick Fat,91.100,Lingering Aroma,7.806,Gluttony,1.094
Glalie,2023-03,Inner Focus,98.643,Ice Body,1.357,,
Snover,2023-03,Snow Warning,100.000,,,,
Mankey,2023-03,Defiant,99.641,Anger Point,0.350,Vital Spirit,0.009
Flittle,2023-03,Speed Boost,99.989,Anticipation,0.011,Frisk,0.000
Bramblin,2023-03,Wind Rider,86.144,Infiltrator,13.856,,
Floragato,2023-03,Protean,99.604,Overgrow,0.396,,
Sandygast,2023-03,Water Compaction,100.000,,,,
Zorua-Hisui,2023-03,Illusion,100.000,,,,
Foongus,2023-03,Regenerator,100.000,Effect Spore,0.000,,
Floette,2023-03,Flower Veil,88.455,Symbiosis,11.545,,
Sunflora,2023-03,Solar Power,62.612,Early Bird,21.709,Chlorophyll,15.679
Shelgon,2023-03,Overcoat,80.958,Rock Head,19.042,,
Tarountula,2023-03,Insomnia,89.527,Stakeout,10.473,,
Arctibax,2023-03,Thermal Exchange,100.000,Ice Body,0.000,,
Riolu,2023-03,Prankster,94.475,Steadfast,5.525,Inner Focus,0.000
Numel,2023-03,Simple,100.000,Own Tempo,0.000,,
Greavard,2023-03,Fluffy,100.000,,,,
Rufflet,2023-03,Keen Eye,50.770,Hustle,48.322,Sheer Force,0.908
Shellos,2023-03,Storm Drain,81.097,Sticky Hold,17.950,Sand Force,0.953
Marill,2023-03,Huge Power,94.786,Sap Sipper,5.214,Thick Fat,0.000
Pineco,2023-03,Sturdy,95.311,Overcoat,4.689,,
Kricketot,2023-03,Shed Skin,100.000,,,,
Charmeleon,2023-03,Blaze,56.916,Solar Power,43.084,,
Happiny,2023-03,Natural Cure,100.000,Serene Grace,0.000,,
Swablu,2023-03,Natural Cure,100.000,Cloud Nine,0.000,,
Surskit,2023-03,Swift Swim,99.980,Rain Dish,0.020,,
Diglett,2023-03,Sand Force,100.000,,,,
Fuecoco,2023-03,Unaware,100.000,Blaze,0.000,,
Dolliv,2023-03,Early Bird,94.577,Harvest,5.423,,
Wooper,2023-03,Unaware,99.455,Water Absorb,0.545,Damp,0.000
Makuhita,2023-03,Guts,54.793,Thick Fat,40.847,Sheer Force,4.360
Staravia,2023-03,Reckless,98.786,Intimidate,1.214,,
Cetoddle,2023-03,Thick Fat,100.000,Sheer Force,0.000,,
Drifloon,2023-03,Unburden,51.771,Aftermath,48.229,Flare Boost,0.000
Varoom,2023-03,Overcoat,100.000,Slow Start,0.000,,
Wooper-Paldea,2023-03,Water Absorb,85.736,Unaware,14.264,Poison Point,0.000
Slowpoke,2023-03,Regenerator,99.928,Oblivious,0.072,,
Gimmighoul,2023-03,Rattled,100.000,,,,
Wattrel,2023-03,Wind Power,100.000,Volt Absorb,0.000,Competitive,0.000
Hatenna,2023-03,Magic Bounce,100.000,,,,
Kirlia,2023-03,Trace,58.723,Synchronize,41.277,,
Bergmite,2023-03,Sturdy,100.000,Own Tempo,0.000,Ice Body,0.000
Skiploom,2023-03,Infiltrator,95.445,Chlorophyll,4.555,Leaf Guard,0.000
Dewott,2023-03,Torrent,99.992,Shell Armor,0.008,,
Buizel,2023-03,Swift Swim,100.000,Water Veil,0.000,,
Steenee,2023-03,Oblivious,97.402,Leaf Guard,2.416,Sweet Veil,0.182
Tandemaus,2023-03,Own Tempo,99.846,Run Away,0.154,Pickup,0.000
Eevee,2023-03,Adaptability,100.000,,,,
Luvdisc,2023-03,Swift Swim,95.733,Hydration,4.267,,
Silicobra,2023-03,Shed Skin,99.930,Sand Spit,0.070,,
Larvesta,2023-03,Flame Body,69.163,Swarm,30.837,,
Grimer,2023-03,Sticky Hold,99.994,Poison Touch,0.006,Stench,0.000
Croagunk,2023-03,Dry Skin,100.000,Poison Touch,0.000,,
Nacli,2023-03,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Shellder,2023-03,Skill Link,98.331,Shell Armor,1.669,Overcoat,0.000
Drowzee,2023-03,Forewarn,100.000,Insomnia,0.000,Inner Focus,0.000
Quaxwell,2023-04,Moxie,90.809,Torrent,9.191,,
Skuntank,2023-04,Aftermath,97.502,Stench,2.485,Keen Eye,0.013
Gabite,2023-04,Rough Skin,100.000,,,,
Basculin,2023-04,Rock Head,53.548,Adaptability,41.028,Reckless,5.381
Houndoom,2023-04,Flash Fire,95.235,Early Bird,4.636,Unnerve,0.129
Misdreavus,2023-04,Levitate,100.000,,,,
Perrserker,2023-04,Tough Claws,82.001,Steely Spirit,15.083,Battle Armor,2.916
Haunter,2023-04,Levitate,100.000,,,,
Rotom-Fan,2023-04,Levitate,100.000,,,,
Dugtrio,2023-04,Sand Force,100.000,,,,
Lycanroc-Midnight,2023-04,No Guard,98.212,Keen Eye,1.144,Vital Spirit,0.645
Raichu,2023-04,Lightning Rod,95.792,Static,4.208,,
Pyroar,2023-04,Unnerve,92.606,Moxie,4.633,Rivalry,2.761
Dartrix,2023-04,Long Reach,90.122,Overgrow,9.878,,
Crabominable,2023-04,Iron Fist,98.724,Hyper Cutter,1.154,Anger Point,0.122
Magneton,2023-04,Analytic,64.160,Sturdy,20.140,Magnet Pull,15.699
Gogoat,2023-04,Sap Sipper,99.393,Grass Pelt,0.607,,
Masquerain,2023-04,Intimidate,99.921,Unnerve,0.079,,
Cacturne,2023-04,Water Absorb,100.000,,,,
Falinks,2023-04,Defiant,95.436,Battle Armor,4.564,,
Flapple,2023-04,Hustle,61.292,Ripen,32.717,Gluttony,5.991
Tinkatuff,2023-04,Mold Breaker,97.129,Own Tempo,1.768,Pickpocket,1.102
Squawkabilly,2023-04,Guts,75.028,Hustle,15.736,Intimidate,8.960
Camerupt,2023-04,Solid Rock,92.391,Magma Armor,7.413,Anger Point,0.197
Glaceon,2023-04,Ice Body,100.000,,,,
Ampharos,2023-04,Static,91.590,Plus,8.410,,
Hattrem,2023-04,Magic Bounce,99.218,Healer,0.782,,
Vivillon,2023-04,Compound Eyes,99.871,Shield Dust,0.111,Friend Guard,0.018
Drakloak,2023-04,Infiltrator,57.487,Clear Body,22.284,Cursed Body,20.229
Glimmet,2023-04,Toxic Debris,97.821,Corrosion,2.179,,
Dragonair,2023-04,Shed Skin,91.329,Marvel Scale,8.671,,
Indeedee-F,2023-04,Psychic Surge,97.769,Synchronize,2.114,Own Tempo,0.117
Vespiquen,2023-04,Pressure,97.837,Unnerve,2.163,,
Rabsca,2023-04,Synchronize,99.981,Telepathy,0.019,,
Lilligant,2023-04,Chlorophyll,50.952,Own Tempo,48.675,Leaf Guard,0.373
Carkol,2023-04,Flame Body,77.255,Flash Fire,12.041,Steam Engine,10.704
Frogadier,2023-04,Protean,88.459,Torrent,11.541,,
Sawsbuck,2023-04,Serene Grace,85.735,Sap Sipper,9.965,Chlorophyll,4.300
Golduck,2023-04,Swift Swim,67.983,Cloud Nine,30.933,Damp,1.083
Fraxure,2023-04,Mold Breaker,98.860,Rivalry,1.107,Unnerve,0.033
Electrode,2023-04,Aftermath,64.855,Soundproof,19.185,Static,15.960
Grumpig,2023-04,Thick Fat,96.059,Gluttony,3.789,Own Tempo,0.152
Raboot,2023-04,Libero,98.259,Blaze,1.741,,
Wugtrio,2023-04,Gooey,90.756,Rattled,9.244,,
Stonjourner,2023-04,Power Spot,100.000,,,,
Jumpluff,2023-04,Chlorophyll,53.776,Infiltrator,46.017,Leaf Guard,0.207
Luxray,2023-04,Guts,78.288,Intimidate,21.606,Rivalry,0.106
Lumineon,2023-04,Storm Drain,80.166,Swift Swim,19.831,Water Veil,0.003
Dunsparce,2023-04,Serene Grace,99.122,Rattled,0.878,,
Sneasel,2023-04,Inner Focus,96.183,Pickpocket,3.469,Keen Eye,0.348
Tropius,2023-04,Harvest,95.932,Chlorophyll,3.763,Solar Power,0.305
Swalot,2023-04,Sticky Hold,74.254,Liquid Ooze,24.746,Gluttony,1.000
Banette,2023-04,Insomnia,52.064,Cursed Body,26.975,Frisk,20.960
Vigoroth,2023-04,Vital Spirit,100.000,,,,
Leafeon,2023-04,Chlorophyll,56.080,Leaf Guard,43.920,,
Persian,2023-04,Technician,94.152,Limber,5.790,Unnerve,0.059
Eiscue,2023-04,Ice Face,100.000,,,,
Sudowoodo,2023-04,Rock Head,87.553,Sturdy,12.447,Rattled,0.000
Toedscool,2023-04,Mycelium Might,100.000,,,,
Flareon,2023-04,Guts,64.157,Flash Fire,35.843,,
Beartic,2023-04,Swift Swim,59.604,Slush Rush,40.396,,
Girafarig,2023-04,Early Bird,52.960,Sap Sipper,46.287,Inner Focus,0.753
Slaking,2023-04,Truant,100.000,,,,
Mareanie,2023-04,Regenerator,99.472,Merciless,0.528,,
Murkrow,2023-04,Prankster,94.926,Insomnia,5.032,Super Luck,0.041
Scovillain,2023-04,Chlorophyll,97.736,Insomnia,2.264,,
Wigglytuff,2023-04,Competitive,51.073,Frisk,38.351,Cute Charm,10.577
Pincurchin,2023-04,Lightning Rod,72.140,Electric Surge,27.860,,
Pupitar,2023-04,Shed Skin,100.000,,,,
Sliggoo,2023-04,Sap Sipper,86.327,Gooey,7.812,Hydration,5.861
Kricketune,2023-04,Technician,91.583,Swarm,8.417,,
Dedenne,2023-04,Cheek Pouch,83.469,Pickup,16.521,Plus,0.010
Pikachu,2023-04,Lightning Rod,87.443,Static,12.557,,
Seviper,2023-04,Shed Skin,56.676,Infiltrator,43.324,,
Zweilous,2023-04,Hustle,100.000,,,,
Shroodle,2023-04,Prankster,99.154,Unburden,0.846,,
Stantler,2023-04,Intimidate,93.144,Sap Sipper,6.856,Frisk,0.000
Delibird,2023-04,Vital Spirit,68.924,Hustle,26.338,Insomnia,4.738
Gothitelle,2023-04,Competitive,82.319,Frisk,17.681,,
Oinkologne-F,2023-04,Thick Fat,97.751,Aroma Veil,2.149,Gluttony,0.100
Morgrem,2023-04,Prankster,100.000,Pickpocket,0.000,,
Sinistea,2023-04,Weak Armor,99.763,Cursed Body,0.237,,
Bronzor,2023-04,Levitate,69.901,Heatproof,30.099,Heavy Metal,0.000
Fletchinder,2023-04,Gale Wings,50.043,Flame Body,49.957,,
Pawniard,2023-04,Defiant,100.000,,,,
Hypno,2023-04,Insomnia,57.502,Inner Focus,25.801,Forewarn,16.697
Greedent,2023-04,Cheek Pouch,96.035,Gluttony,3.965,,
Gumshoos,2023-04,Adaptability,85.525,Stakeout,11.658,Strong Jaw,2.817
Sandygast,2023-04,Water Compaction,100.000,,,,
Hippopotas,2023-04,Sand Stream,96.522,Sand Force,3.478,,
Oinkologne,2023-04,Thick Fat,95.353,Lingering Aroma,4.476,Gluttony,0.171
Pachirisu,2023-04,Volt Absorb,99.801,Pickup,0.144,Run Away,0.055
Snover,2023-04,Snow Warning,100.000,,,,
Shellos,2023-04,Storm Drain,99.710,Sticky Hold,0.290,,
Krokorok,2023-04,Intimidate,58.039,Moxie,41.961,Anger Point,0.000
Magnemite,2023-04,Analytic,66.711,Sturdy,21.580,Magnet Pull,11.709
Oranguru,2023-04,Inner Focus,100.000,Symbiosis,0.000,,
Glalie,2023-04,Inner Focus,97.109,Ice Body,2.891,,
Shelgon,2023-04,Rock Head,61.546,Overcoat,38.454,,
Dewott,2023-04,Torrent,79.945,Shell Armor,20.055,,
Quilava,2023-04,Flash Fire,97.544,Blaze,2.456,,
Meditite,2023-04,Pure Power,100.000,,,,
Corvisquire,2023-04,Unnerve,46.931,Keen Eye,28.508,Big Pecks,24.561
Shroomish,2023-04,Poison Heal,100.000,Quick Feet,0.000,,
Hatenna,2023-04,Magic Bounce,100.000,,,,
Eelektrik,2023-04,Levitate,100.000,,,,
Floragato,2023-04,Protean,96.478,Overgrow,3.522,,
Marill,2023-04,Huge Power,99.895,Sap Sipper,0.083,Thick Fat,0.022
Arctibax,2023-04,Thermal Exchange,99.741,Ice Body,0.259,,
Mudbray,2023-04,Stamina,91.092,Inner Focus,8.908,Own Tempo,0.000
Fuecoco,2023-04,Unaware,100.000,Blaze,0.000,,
Snom,2023-04,Ice Scales,100.000,,,,
Salandit,2023-04,Corrosion,100.000,,,,
Slowpoke,2023-04,Regenerator,99.921,Oblivious,0.079,Own Tempo,0.000
Sunflora,2023-04,Early Bird,58.794,Solar Power,28.124,Chlorophyll,13.082
Gastly,2023-04,Levitate,100.000,,,,
Shellder,2023-04,Shell Armor,67.873,Skill Link,27.338,Overcoat,4.788
Floette,2023-04,Flower Veil,99.203,Symbiosis,0.797,,
Zorua,2023-04,Illusion,100.000,,,,
Bramblin,2023-04,Wind Rider,84.872,Infiltrator,15.128,,
Buizel,2023-04,Swift Swim,100.000,,,,
Foongus,2023-04,Regenerator,100.000,Effect Spore,0.000,,
Charmeleon,2023-04,Blaze,52.242,Solar Power,47.758,,
Grimer,2023-04,Sticky Hold,84.669,Poison Touch,15.331,Stench,0.000
Pineco,2023-04,Sturdy,89.111,Overcoat,10.889,,
Flittle,2023-04,Speed Boost,100.000,Anticipation,0.000,,
Rotom-Frost,2023-04,Levitate,100.000,,,,
Maschiff,2023-04,Stakeout,100.000,,,,
Kirlia,2023-04,Synchronize,81.075,Trace,18.925,,
Swablu,2023-04,Natural Cure,77.197,Cloud Nine,22.803,,
Wooper-Paldea,2023-04,Unaware,91.588,Water Absorb,8.412,,
Greavard,2023-04,Fluffy,79.258,Pickup,20.742,,
Silicobra,2023-04,Shed Skin,76.116,Sand Spit,23.884,,
Luvdisc,2023-04,Swift Swim,96.714,Hydration,3.286,,
Drifloon,2023-04,Aftermath,96.538,Unburden,2.259,Flare Boost,1.204
Drizzile,2023-04,Torrent,90.993,Sniper,9.007,,
Riolu,2023-04,Prankster,99.553,Steadfast,0.447,Inner Focus,0.000
Bergmite,2023-04,Sturdy,85.429,Own Tempo,14.414,Ice Body,0.156
Wooper,2023-04,Unaware,99.784,Water Absorb,0.216,,
Rufflet,2023-04,Hustle,99.166,Sheer Force,0.647,Keen Eye,0.187
Pichu,2023-04,Static,100.000,Lightning Rod,0.000,,
Diglett,2023-04,Sand Force,100.000,,,,
Misdreavus,2023-05,Levitate,100.000,,,,
Gabite,2023-05,Rough Skin,100.000,,,,
Skuntank,2023-05,Aftermath,98.427,Stench,1.547,Keen Eye,0.026
Honchkrow,2023-05,Moxie,78.196,Super Luck,20.064,Insomnia,1.739
Perrserker,2023-05,Tough Claws,79.841,Steely Spirit,16.837,Battle Armor,3.323
Quaxwell,2023-05,Moxie,95.160,Torrent,4.840,,
Raichu,2023-05,Lightning Rod,96.752,Static,3.248,,
Basculin,2023-05,Adaptability,62.500,Rock Head,32.874,Reckless,4.584
Charizard,2023-05,Blaze,84.779,Solar Power,15.221,,
Dachsbun,2023-05,Well-Baked Body,99.780,Aroma Veil,0.220,,
Pyroar,2023-05,Unnerve,91.768,Rivalry,5.461,Moxie,2.771
Tinkatuff,2023-05,Mold Breaker,98.699,Own Tempo,0.910,Pickpocket,0.391
Gogoat,2023-05,Sap Sipper,99.730,Grass Pelt,0.270,,
Houndoom,2023-05,Flash Fire,91.585,Early Bird,6.742,Unnerve,1.674
Lycanroc-Midnight,2023-05,No Guard,97.434,Keen Eye,1.776,Vital Spirit,0.790
Rotom-Fan,2023-05,Levitate,100.000,,,,
Lilligant,2023-05,Chlorophyll,62.170,Own Tempo,36.913,Leaf Guard,0.917
Dugtrio,2023-05,Sand Force,100.000,,,,
Indeedee-F,2023-05,Psychic Surge,88.483,Synchronize,11.429,Own Tempo,0.088
Carkol,2023-05,Flame Body,86.004,Flash Fire,7.518,Steam Engine,6.478
Ampharos,2023-05,Static,83.755,Plus,16.245,,
Glimmet,2023-05,Toxic Debris,89.690,Corrosion,10.310,,
Hattrem,2023-05,Magic Bounce,99.862,Healer,0.138,,
Flapple,2023-05,Hustle,58.643,Ripen,35.815,Gluttony,5.542
Crabominable,2023-05,Iron Fist,98.778,Hyper Cutter,1.185,Anger Point,0.036
Dartrix,2023-05,Long Reach,87.792,Overgrow,12.208,,
Rabsca,2023-05,Synchronize,99.969,Telepathy,0.031,,
Frogadier,2023-05,Protean,85.765,Torrent,14.235,,
Masquerain,2023-05,Intimidate,99.983,Unnerve,0.017,,
Golduck,2023-05,Swift Swim,66.046,Cloud Nine,32.071,Damp,1.883
Squawkabilly,2023-05,Guts,67.316,Hustle,24.035,Intimidate,8.155
Spidops,2023-05,Stakeout,89.909,Insomnia,10.091,,
Electrode,2023-05,Aftermath,78.951,Static,14.489,Soundproof,6.559
Falinks,2023-05,Defiant,92.989,Battle Armor,7.011,,
Camerupt,2023-05,Solid Rock,96.267,Magma Armor,3.562,Anger Point,0.170
Drakloak,2023-05,Infiltrator,50.718,Clear Body,27.137,Cursed Body,22.145
Sawsbuck,2023-05,Serene Grace,88.747,Chlorophyll,7.083,Sap Sipper,4.169
Dragonair,2023-05,Shed Skin,94.956,Marvel Scale,5.044,,
Vespiquen,2023-05,Pressure,97.561,Unnerve,2.439,,
Lumineon,2023-05,Storm Drain,97.492,Swift Swim,2.506,Water Veil,0.002
Glaceon,2023-05,Ice Body,100.000,,,,
Dunsparce,2023-05,Serene Grace,95.318,Rattled,4.682,,
Swalot,2023-05,Sticky Hold,67.089,Liquid Ooze,32.312,Gluttony,0.600
Crocalor,2023-05,Unaware,98.142,Blaze,1.858,,
Mareanie,2023-05,Regenerator,99.956,Merciless,0.044,,
Quilladin,2023-05,Bulletproof,96.166,Overgrow,3.834,,
Tropius,2023-05,Harvest,96.589,Chlorophyll,3.411,Solar Power,0.000
Luxray,2023-05,Intimidate,63.317,Guts,36.182,Rivalry,0.501
Banette,2023-05,Cursed Body,60.686,Frisk,23.326,Insomnia,15.988
Toedscool,2023-05,Mycelium Might,100.000,,,,
Slaking,2023-05,Truant,100.000,,,,
Grumpig,2023-05,Thick Fat,96.652,Gluttony,3.348,Own Tempo,0.000
Fraxure,2023-05,Mold Breaker,99.942,Rivalry,0.057,Unnerve,0.001
Vigoroth,2023-05,Vital Spirit,100.000,,,,
Pupitar,2023-05,Shed Skin,100.000,,,,
Sliggoo,2023-05,Sap Sipper,93.942,Hydration,5.162,Gooey,0.896
Stonjourner,2023-05,Power Spot,100.000,,,,
Sneasel-Hisui,2023-05,Inner Focus,99.236,Pickpocket,0.764,Keen Eye,0.000
Flareon,2023-05,Guts,50.692,Flash Fire,49.308,,
Eiscue,2023-05,Ice Face,100.000,,,,
Wugtrio,2023-05,Gooey,96.283,Rattled,3.717,,
Murkrow,2023-05,Prankster,99.363,Insomnia,0.620,Super Luck,0.018
Beartic,2023-05,Swift Swim,77.707,Slush Rush,22.293,,
Sneasel,2023-05,Inner Focus,99.057,Pickpocket,0.888,Keen Eye,0.055
Scovillain,2023-05,Chlorophyll,98.532,Insomnia,1.468,,
Jumpluff,2023-05,Infiltrator,73.077,Chlorophyll,26.150,Leaf Guard,0.773
Sudowoodo,2023-05,Rock Head,93.762,Sturdy,6.238,,
Persian,2023-05,Technician,98.182,Limber,1.816,Unnerve,0.002
Fletchinder,2023-05,Gale Wings,89.716,Flame Body,10.284,,
Shroodle,2023-05,Prankster,97.406,Unburden,2.594,,
Leafeon,2023-05,Chlorophyll,55.267,Leaf Guard,44.733,,
Raboot,2023-05,Libero,99.210,Blaze,0.790,,
Sliggoo-Hisui,2023-05,Sap Sipper,73.754,Shell Armor,26.194,Gooey,0.052
Qwilfish-Hisui,2023-05,Intimidate,85.672,Swift Swim,14.283,Poison Point,0.045
Girafarig,2023-05,Sap Sipper,49.931,Early Bird,48.231,Inner Focus,1.838
Zweilous,2023-05,Hustle,100.000,,,,
Zorua-Hisui,2023-05,Illusion,100.000,,,,
Gumshoos,2023-05,Adaptability,63.783,Stakeout,34.834,Strong Jaw,1.383
Pincurchin,2023-05,Lightning Rod,84.329,Electric Surge,15.671,,
Greedent,2023-05,Cheek Pouch,98.765,Gluttony,1.235,,
Pikachu,2023-05,Lightning Rod,74.594,Static,25.406,,
Delibird,2023-05,Vital Spirit,71.293,Hustle,17.470,Insomnia,11.237
Hippopotas,2023-05,Sand Stream,89.682,Sand Force,10.318,,
Thwackey,2023-05,Grassy Surge,99.045,Overgrow,0.955,,
Wigglytuff,2023-05,Competitive,39.737,Frisk,30.410,Cute Charm,29.853
Gothitelle,2023-05,Competitive,69.650,Frisk,30.350,,
Oinkologne-F,2023-05,Thick Fat,99.513,Aroma Veil,0.331,Gluttony,0.156
Kricketune,2023-05,Technician,87.270,Swarm,12.730,,
Seviper,2023-05,Shed Skin,65.983,Infiltrator,34.017,,
Stantler,2023-05,Intimidate,95.961,Sap Sipper,3.718,Frisk,0.321
Pachirisu,2023-05,Volt Absorb,98.975,Run Away,1.025,Pickup,0.000
Oranguru,2023-05,Inner Focus,100.000,Symbiosis,0.000,Telepathy,0.000
Snover,2023-05,Snow Warning,100.000,,,,
Gastly,2023-05,Levitate,100.000,,,,
Morgrem,2023-05,Prankster,100.000,,,,
