name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Cloyster,2022-11,Skill Link,85.820,Shell Armor,14.180,Overcoat,0.000
Tauros-Paldea-Fire,2022-11,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Bellibolt,2022-11,Electromorphosis,97.352,Static,2.648,Damp,0.000
Quaquaval,2022-11,Torrent,86.418,Moxie,13.582,,
Eiscue,2022-11,Ice Face,100.000,,,,
Iron Treads,2022-11,Quark Drive,100.000,,,,
Iron Jugulis,2022-11,Quark Drive,100.000,,,,
Arboliva,2022-11,Harvest,55.367,Seed Sower,44.633,,
Appletun,2022-11,Ripen,85.311,Thick Fat,14.571,Gluttony,0.117
Tauros-Paldea-Water,2022-11,Intimidate,99.869,Anger Point,0.131,Cud Chew,0.000
Azumarill,2022-11,Huge Power,99.784,Sap Sipper,0.216,Thick Fat,0.000
Sandy Shocks,2022-11,Protosynthesis,100.000,,,,
Toxapex,2022-11,Merciless,84.793,Limber,15.068,Regenerator,0.140
Glimmora,2022-11,Corrosion,94.147,Toxic Debris,5.853,,
Slaking,2022-11,Truant,100.000,,,,
Noivern,2022-11,Infiltrator,93.728,Frisk,6.272,Telepathy,0.000
Gengar,2022-11,Cursed Body,100.000,,,,
Gyarados,2022-11,Intimidate,100.000,Moxie,0.000,,
Veluza,2022-11,Mold Breaker,100.000,Sharpness,0.000,,
Torkoal,2022-11,Drought,100.000,White Smoke,0.000,Shell Armor,0.000
Avalugg,2022-11,Sturdy,100.000,Ice Body,0.000,Own Tempo,0.000
Dragalge,2022-11,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Ditto,2022-11,Imposter,100.000,Limber,0.000,,
Flareon,2022-11,Guts,100.000,Flash Fire,0.000,,
Bisharp,2022-11,Defiant,50.323,Inner Focus,49.531,Pressure,0.146
Haxorus,2022-11,Mold Breaker,96.889,Unnerve,3.095,Rivalry,0.016
Hydreigon,2022-11,Levitate,100.000,,,,
Amoonguss,2022-11,Effect Spore,100.000,Regenerator,0.000,,
Revavroom,2022-11,Filter,94.422,Overcoat,5.578,,
Houndstone,2022-11,Fluffy,97.083,Sand Rush,2.917,,
Hatterene,2022-11,Magic Bounce,99.973,Anticipation,0.027,Healer,0.000
Goodra,2022-11,Sap Sipper,95.010,Gooey,4.975,Hydration,0.015
Blissey,2022-11,Natural Cure,99.978,Serene Grace,0.022,Healer,0.000
Lokix,2022-11,Tinted Lens,97.848,Swarm,2.152,,
Tatsugiri,2022-11,Storm Drain,100.000,Commander,0.000,,
Dolliv,2022-11,Early Bird,100.000,Harvest,0.000,,
Lilligant,2022-11,Chlorophyll,100.000,Own Tempo,0.000,,
Pawmot,2022-11,Iron Fist,94.229,Volt Absorb,5.771,Natural Cure,0.000
Toxtricity,2022-11,Punk Rock,100.000,Technician,0.000,Plus,0.000
Donphan,2022-11,Sturdy,100.000,Sand Veil,0.000,,
Clodsire,2022-11,Unaware,61.025,Water Absorb,38.384,Poison Point,0.592
Tropius,2022-11,Harvest,100.000,Solar Power,0.000,Chlorophyll,0.000
Drifblim,2022-11,Unburden,99.959,Flare Boost,0.041,Aftermath,0.000
Vivillon,2022-11,Compound Eyes,99.760,Friend Guard,0.240,Shield Dust,0.000
Flamigo,2022-11,Scrappy,100.000,Tangled Feet,0.000,Costar,0.000
Toxicroak,2022-11,Poison Touch,100.000,Anticipation,0.000,Dry Skin,0.000
Dachsbun,2022-11,Well-Baked Body,100.000,,,,
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Scizor,2022-11,Technician,94.970,Swarm,5.030,Light Metal,0.000
Arcanine,2022-11,Intimidate,100.000,Justified,0.000,Flash Fire,0.000
Zangoose,2022-11,Toxic Boost,100.000,Immunity,0.000,,
Flapple,2022-11,Hustle,100.000,Gluttony,0.000,Ripen,0.000
Iron Thorns,2022-11,Quark Drive,100.000,,,,
Luxray,2022-11,Intimidate,100.000,Guts,0.000,Rivalry,0.000
Palafin,2022-11,Zero to Hero,100.000,,,,
Weavile,2022-11,Pressure,100.000,Pickpocket,0.000,,
Staraptor,2022-11,Reckless,97.526,Intimidate,2.474,,
Kilowattrel,2022-11,Volt Absorb,100.000,Wind Power,0.000,Competitive,0.000
Electrode,2022-11,Aftermath,100.000,Static,0.000,Soundproof,0.000
Dunsparce,2022-11,Serene Grace,100.000,Rattled,0.000,,
Espeon,2022-11,Magic Bounce,100.000,Synchronize,0.000,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Lucario,2022-11,Steadfast,94.760,Inner Focus,5.240,Justified,0.000
Scovillain,2022-11,Chlorophyll,100.000,Insomnia,0.000,Moody,0.000
Tyranitar,2022-11,Unnerve,67.368,Sand Stream,32.632,,
Farigiraf,2022-11,Cud Chew,65.940,Armor Tail,34.060,Sap Sipper,0.000
Barraskewda,2022-11,Propeller Tail,78.252,Swift Swim,21.748,,
Hawlucha,2022-11,Mold Breaker,97.694,Unburden,2.306,Limber,0.000
Bronzong,2022-11,Levitate,100.000,Heavy Metal,0.000,Heatproof,0.000
Klawf,2022-11,Anger Shell,96.130,Shell Armor,3.870,Regenerator,0.000
Quagsire,2022-11,Unaware,99.902,Water Absorb,0.098,Damp,0.000
Gogoat,2022-11,Grass Pelt,100.000,Sap Sipper,0.000,,
Slither Wing,2022-11,Protosynthesis,100.000,,,,
Florges,2022-11,Flower Veil,100.000,Symbiosis,0.000,,
Altaria,2022-11,Natural Cure,75.176,Cloud Nine,24.824,,
Polteageist,2022-11,Weak Armor,100.000,Cursed Body,0.000,,
Toedscruel,2022-11,Mycelium Might,100.000,,,,
Brambleghast,2022-11,Wind Rider,100.000,Infiltrator,0.000,,
Eelektross,2022-11,Levitate,100.000,,,,
Basculin,2022-11,Adaptability,99.017,Reckless,0.983,Rock Head,0.000
Pawniard,2022-11,Defiant,100.000,Inner Focus,0.000,,
Sawsbuck,2022-11,Serene Grace,100.000,Chlorophyll,0.000,Sap Sipper,0.000
Gardevoir,2022-11,Trace,99.943,Synchronize,0.057,Telepathy,0.000
Volcarona,2022-11,Flame Body,100.000,Swarm,0.000,,
Umbreon,2022-11,Inner Focus,99.883,Synchronize,0.117,,
Crabominable,2022-11,Iron Fist,100.000,Hyper Cutter,0.000,Anger Point,0.000
Alomomola,2022-11,Healer,100.000,Hydration,0.000,Regenerator,0.000
Cyclizar,2022-11,Shed Skin,100.000,Regenerator,0.000,,
Forretress,2022-11,Sturdy,100.000,Overcoat,0.000,,
Froslass,2022-11,Snow Cloak,100.000,Cursed Body,0.000,,
Falinks,2022-11,Defiant,100.000,Battle Armor,0.000,,
Abomasnow,2022-11,Snow Warning,100.000,Soundproof,0.000,,
Ampharos,2022-11,Static,100.000,Plus,0.000,,
Mabosstiff,2022-11,Guard Dog,100.000,Intimidate,0.000,Stakeout,0.000
Grimmsnarl,2022-11,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Wigglytuff,2022-11,Cute Charm,100.000,Competitive,0.000,Frisk,0.000
Salamence,2022-11,Intimidate,100.000,Moxie,0.000,,
Slowbro,2022-11,Oblivious,100.000,Own Tempo,0.000,Regenerator,0.000
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Gholdengo,2022-12,Good as Gold,100.000,,,,
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Dondozo,2022-12,Unaware,94.072,Water Veil,4.846,Oblivious,1.082
Iron Hands,2022-12,Quark Drive,100.000,,,,
Donphan,2022-12,Sturdy,100.000,Sand Veil,0.000,,
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Annihilape,2022-12,Defiant,81.220,Vital Spirit,16.810,Inner Focus,1.970
Iron Bundle,2022-12,Quark Drive,100.000,,,,
Bellibolt,2022-12,Electromorphosis,100.000,Static,0.000,Damp,0.000
Flutter Mane,2022-12,Protosynthesis,100.000,,,,
Meowscarada,2022-12,Protean,97.951,Overgrow,2.049,,
Talonflame,2022-12,Gale Wings,100.000,Flame Body,0.000,,
Skeledirge,2022-12,Unaware,73.157,Blaze,26.843,,
Corviknight,2022-12,Pressure,92.817,Mirror Armor,7.136,Unnerve,0.047
Azumarill,2022-12,Huge Power,95.456,Sap Sipper,4.544,Thick Fat,0.000
Farigiraf,2022-12,Armor Tail,74.767,Sap Sipper,25.202,Cud Chew,0.031
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Arcanine,2022-12,Intimidate,99.952,Flash Fire,0.048,Justified,0.000
Scizor,2022-12,Technician,94.407,Light Metal,5.322,Swarm,0.270
Breloom,2022-12,Technician,96.820,Poison Heal,2.014,Effect Spore,1.166
Dragapult,2022-12,Infiltrator,60.228,Clear Body,31.954,Cursed Body,7.818
Goodra,2022-12,Sap Sipper,96.039,Gooey,3.961,Hydration,0.000
Sylveon,2022-12,Pixilate,100.000,Cute Charm,0.000,,
Slaking,2022-12,Truant,100.000,,,,
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Garchomp,2022-12,Rough Skin,99.451,Sand Veil,0.549,,
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Iron Moth,2022-12,Quark Drive,100.000,,,,
Cinderace,2022-12,Libero,97.076,Blaze,2.924,,
Volcarona,2022-12,Swarm,62.665,Flame Body,37.335,,
Espathra,2022-12,Speed Boost,100.000,Opportunist,0.000,Frisk,0.000
Garganacl,2022-12,Purifying Salt,91.344,Sturdy,8.589,Clear Body,0.067
Avalugg,2022-12,Sturdy,96.673,Ice Body,2.461,Own Tempo,0.867
Ceruledge,2022-12,Weak Armor,68.424,Flash Fire,31.576,,
Magnezone,2022-12,Sturdy,80.303,Analytic,12.575,Magnet Pull,7.122
Tyranitar,2022-12,Sand Stream,100.000,Unnerve,0.000,,
Baxcalibur,2022-12,Thermal Exchange,96.639,Ice Body,3.361,,
Gallade,2022-12,Sharpness,98.666,Steadfast,1.334,Justified,0.000
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Maushold,2022-12,Technician,98.105,Friend Guard,1.728,Cheek Pouch,0.167
Gardevoir,2022-12,Synchronize,60.874,Trace,39.126,Telepathy,0.000
Lokix,2022-12,Tinted Lens,100.000,Swarm,0.000,,
Ditto,2022-12,Imposter,99.941,Limber,0.059,,
Kingambit,2022-12,Defiant,94.006,Supreme Overlord,5.994,Pressure,0.000
Charizard,2022-12,Blaze,96.352,Solar Power,3.648,,
Gyarados,2022-12,Intimidate,100.000,Moxie,0.000,,
Ursaring,2022-12,Guts,100.000,Quick Feet,0.000,Unnerve,0.000
Rotom-Wash,2022-12,Levitate,100.000,,,,
Tauros-Paldea-Fire,2022-12,Intimidate,99.993,Cud Chew,0.007,Anger Point,0.000
Haxorus,2022-12,Mold Breaker,100.000,Rivalry,0.000,Unnerve,0.000
Glimmora,2022-12,Corrosion,99.768,Toxic Debris,0.232,,
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Arboliva,2022-12,Harvest,66.486,Seed Sower,33.514,,
Armarouge,2022-12,Weak Armor,55.998,Flash Fire,44.002,,
Sableye,2022-12,Prankster,100.000,Keen Eye,0.000,Stall,0.000
Iron Treads,2022-12,Quark Drive,100.000,,,,
Clodsire,2022-12,Unaware,82.347,Water Absorb,17.599,Poison Point,0.054
Quaquaval,2022-12,Torrent,99.489,Moxie,0.511,,
Hatterene,2022-12,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Blissey,2022-12,Natural Cure,57.523,Serene Grace,32.609,Healer,9.869
Pawmot,2022-12,Iron Fist,97.856,Volt Absorb,2.144,Natural Cure,0.000
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Iron Jugulis,2022-12,Quark Drive,100.000,,,,
Amoonguss,2022-12,Effect Spore,99.710,Regenerator,0.290,,
Brambleghast,2022-12,Infiltrator,100.000,Wind Rider,0.000,,
Salazzle,2022-12,Corrosion,78.028,Oblivious,21.972,,
Polteageist,2022-12,Weak Armor,53.911,Cursed Body,46.089,,
Leafeon,2022-12,Leaf Guard,98.365,Chlorophyll,1.635,,
Rotom-Heat,2022-12,Levitate,100.000,,,,
Dragalge,2022-12,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Abomasnow,2022-12,Snow Warning,61.871,Soundproof,38.129,,
Grafaiai,2022-12,Prankster,99.076,Unburden,0.924,Poison Touch,0.000
Torkoal,2022-12,Drought,99.159,White Smoke,0.841,Shell Armor,0.000
Toxapex,2022-12,Limber,52.190,Regenerator,27.579,Merciless,20.231
Salamence,2022-12,Intimidate,100.000,Moxie,0.000,,
Scovillain,2022-12,Chlorophyll,93.952,Insomnia,6.048,,
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Orthworm,2022-12,Earth Eater,100.000,Sand Veil,0.000,,
Cyclizar,2022-12,Shed Skin,100.000,Regenerator,0.000,,
Dudunsparce,2022-12,Serene Grace,100.000,Rattled,0.000,Run Away,0.000
Staraptor,2022-12,Reckless,73.780,Intimidate,26.220,,
Jumpluff,2022-12,Infiltrator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Sudowoodo,2022-12,Sturdy,100.000,Rock Head,0.000,,
Espeon,2022-12,Magic Bounce,99.205,Synchronize,0.795,,
Oinkologne,2022-12,Lingering Aroma,100.000,Thick Fat,0.000,Gluttony,0.000
Tauros-Paldea-Water,2022-12,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Tinkaton,2022-12,Mold Breaker,90.972,Own Tempo,9.023,Pickpocket,0.005
Cloyster,2022-12,Skill Link,99.854,Overcoat,0.146,Shell Armor,0.000
Slither Wing,2022-12,Protosynthesis,100.000,,,,
Tatsugiri,2022-12,Storm Drain,99.992,Commander,0.008,,
Bisharp,2022-12,Defiant,99.942,Pressure,0.058,Inner Focus,0.000
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Pelipper,2022-12,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Vivillon,2022-12,Compound Eyes,100.000,Shield Dust,0.000,Friend Guard,0.000
Gastrodon,2022-12,Storm Drain,98.559,Sticky Hold,1.441,Sand Force,0.000
Gengar,2022-12,Cursed Body,100.000,,,,
Zangoose,2022-12,Toxic Boost,100.000,Immunity,0.000,,
Lilligant,2022-12,Own Tempo,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Raichu,2022-12,Static,100.000,Lightning Rod,0.000,,
Squawkabilly,2022-12,Hustle,100.000,Intimidate,0.000,Guts,0.000
Veluza,2022-12,Sharpness,100.000,Mold Breaker,0.000,,
Slowking,2022-12,Regenerator,99.998,Oblivious,0.002,Own Tempo,0.000
Golduck,2022-12,Swift Swim,99.179,Damp,0.821,Cloud Nine,0.000
Mabosstiff,2022-12,Intimidate,88.845,Guard Dog,11.155,Stakeout,0.000
Lucario,2022-12,Inner Focus,100.000,Steadfast,0.000,Justified,0.000
Hawlucha,2022-12,Unburden,99.941,Limber,0.059,Mold Breaker,0.000
Mudsdale,2022-12,Stamina,99.997,Inner Focus,0.003,Own Tempo,0.000
Dachsbun,2022-12,Aroma Veil,100.000,Well-Baked Body,0.000,,
Muk,2022-12,Sticky Hold,100.000,Poison Touch,0.000,Stench,0.000
Falinks,2022-12,Battle Armor,100.000,Defiant,0.000,,
Axew,2022-12,Rivalry,100.000,Mold Breaker,0.000,,
Eiscue,2022-12,Ice Face,100.000,,,,
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Toxtricity,2022-12,Punk Rock,100.000,Technician,0.000,Plus,0.000
Tropius,2022-12,Harvest,100.000,Chlorophyll,0.000,,
Klawf,2022-12,Anger Shell,99.996,Shell Armor,0.004,Regenerator,0.000
Kilowattrel,2022-12,Wind Power,76.719,Competitive,23.281,Volt Absorb,0.000
Cetitan,2022-12,Thick Fat,76.795,Sheer Force,23.205,Slush Rush,0.000
Eevee,2022-12,Run Away,100.000,Anticipation,0.000,Adaptability,0.000
Revavroom,2022-12,Filter,100.000,Overcoat,0.000,,
Palafin,2022-12,Zero to Hero,100.000,,,,
Dedenne,2022-12,Cheek Pouch,100.000,Plus,0.000,,
Weavile,2022-12,Pressure,99.204,Pickpocket,0.796,,
Crabominable,2022-12,Iron Fist,100.000,Hyper Cutter,0.000,Anger Point,0.000
Misdreavus,2022-12,Levitate,100.000,,,,
Mismagius,2022-12,Levitate,100.000,,,,
Krookodile,2022-12,Anger Point,98.708,Intimidate,1.292,Moxie,0.000
Shroodle,2022-12,Prankster,100.000,Unburden,0.000,,
Donphan,2023-01,Sturdy,100.000,Sand Veil,0.000,,
Iron Bundle,2023-01,Quark Drive,100.000,,,,
Iron Hands,2023-01,Quark Drive,100.000,,,,
Gholdengo,2023-01,Good as Gold,100.000,,,,
Dondozo,2023-01,Unaware,75.333,Water Veil,23.911,Oblivious,0.757
Ting-Lu,2023-01,Vessel of Ruin,100.000,,,,
Iron Valiant,2023-01,Quark Drive,100.000,,,,
Flutter Mane,2023-01,Protosynthesis,100.000,,,,
Annihilape,2023-01,Defiant,93.460,Vital Spirit,3.988,Inner Focus,2.552
Meowscarada,2023-01,Protean,97.512,Overgrow,2.488,,
Arcanine,2023-01,Intimidate,99.998,Justified,0.002,Flash Fire,0.000
Chi-Yu,2023-01,Beads of Ruin,100.000,,,,
Chien-Pao,2023-01,Sword of Ruin,100.000,,,,
Sylveon,2023-01,Pixilate,99.246,Cute Charm,0.754,,
Azumarill,2023-01,Huge Power,95.898,Sap Sipper,4.102,Thick Fat,0.000
Goodra,2023-01,Gooey,53.646,Sap Sipper,46.354,Hydration,0.000
Iron Moth,2023-01,Quark Drive,100.000,,,,
Farigiraf,2023-01,Armor Tail,78.414,Cud Chew,16.137,Sap Sipper,5.449
Garchomp,2023-01,Rough Skin,98.884,Sand Veil,1.116,,
Skeledirge,2023-01,Unaware,68.796,Blaze,31.204,,
Corviknight,2023-01,Pressure,82.531,Mirror Armor,17.448,Unnerve,0.021
Talonflame,2023-01,Gale Wings,99.862,Flame Body,0.138,,
Espathra,2023-01,Speed Boost,97.599,Opportunist,2.400,Frisk,0.000
Greninja,2023-01,Protean,99.861,Torrent,0.139,,
Great Tusk,2023-01,Protosynthesis,100.000,,,,
Dragapult,2023-01,Clear Body,51.562,Infiltrator,43.821,Cursed Body,4.617
Breloom,2023-01,Technician,92.206,Poison Heal,7.609,Effect Spore,0.186
Slither Wing,2023-01,Protosynthesis,100.000,,,,
Amoonguss,2023-01,Effect Spore,99.472,Regenerator,0.528,,
Rotom-Heat,2023-01,Levitate,100.000,,,,
Garganacl,2023-01,Purifying Salt,81.632,Sturdy,17.556,Clear Body,0.812
Slowbro,2023-01,Oblivious,99.987,Own Tempo,0.013,Regenerator,0.000
Bellibolt,2023-01,Electromorphosis,99.999,Static,0.001,Damp,0.000
Avalugg,2023-01,Sturdy,99.640,Own Tempo,0.349,Ice Body,0.011
Sableye,2023-01,Prankster,99.831,Keen Eye,0.169,Stall,0.000
Brute Bonnet,2023-01,Protosynthesis,100.000,,,,
Scizor,2023-01,Technician,99.463,Swarm,0.535,Light Metal,0.001
Cinderace,2023-01,Libero,99.211,Blaze,0.789,,
Magnezone,2023-01,Sturdy,96.206,Analytic,3.794,Magnet Pull,0.000
Tinkaton,2023-01,Mold Breaker,97.916,Pickpocket,1.902,Own Tempo,0.182
Rotom-Wash,2023-01,Levitate,100.000,,,,
Abomasnow,2023-01,Snow Warning,92.104,Soundproof,7.896,,
Ceruledge,2023-01,Flash Fire,59.689,Weak Armor,40.311,,
Baxcalibur,2023-01,Thermal Exchange,97.282,Ice Body,2.718,,
Roaring Moon,2023-01,Protosynthesis,100.000,,,,
Volcarona,2023-01,Flame Body,64.864,Swarm,35.136,,
Maushold,2023-01,Technician,88.329,Friend Guard,11.255,Cheek Pouch,0.416
Slaking,2023-01,Truant,100.000,,,,
Sandy Shocks,2023-01,Protosynthesis,100.000,,,,
Armarouge,2023-01,Weak Armor,92.145,Flash Fire,7.855,,
Toxapex,2023-01,Merciless,96.171,Limber,3.828,Regenerator,0.000
Glaceon,2023-01,Snow Cloak,99.936,Ice Body,0.064,,
Clodsire,2023-01,Water Absorb,53.276,Unaware,45.655,Poison Point,1.069
Dachsbun,2023-01,Well-Baked Body,99.984,Aroma Veil,0.016,,
Gallade,2023-01,Sharpness,99.981,Justified,0.011,Steadfast,0.008
Haxorus,2023-01,Mold Breaker,88.146,Unnerve,11.824,Rivalry,0.030
Bisharp,2023-01,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Salamence,2023-01,Intimidate,100.000,Moxie,0.000,,
Gardevoir,2023-01,Trace,92.903,Synchronize,7.088,Telepathy,0.009
Torkoal,2023-01,Drought,98.273,White Smoke,1.284,Shell Armor,0.443
Iron Treads,2023-01,Quark Drive,100.000,,,,
Vaporeon,2023-01,Water Absorb,100.000,Hydration,0.000,,
Kingambit,2023-01,Defiant,85.125,Supreme Overlord,14.000,Pressure,0.875
Ditto,2023-01,Imposter,99.792,Limber,0.208,,
Salazzle,2023-01,Corrosion,99.136,Oblivious,0.864,,
Lokix,2023-01,Tinted Lens,76.089,Swarm,23.911,,
Pelipper,2023-01,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Gastrodon,2023-01,Sticky Hold,97.763,Storm Drain,2.237,Sand Force,0.000
Grimmsnarl,2023-01,Frisk,41.536,Pickpocket,29.449,Prankster,29.015
Blissey,2023-01,Serene Grace,99.469,Natural Cure,0.406,Healer,0.125
Forretress,2023-01,Sturdy,100.000,Overcoat,0.000,,
Iron Jugulis,2023-01,Quark Drive,100.000,,,,
Quaquaval,2023-01,Torrent,70.140,Moxie,29.860,,
Hatterene,2023-01,Magic Bounce,97.901,Healer,2.099,Anticipation,0.000
Clawitzer,2023-01,Mega Launcher,100.000,,,,
Tauros-Paldea-Aqua,2023-01,Intimidate,94.369,Cud Chew,5.412,Anger Point,0.219
Eiscue,2023-01,Ice Face,100.000,,,,
Glimmora,2023-01,Corrosion,83.740,Toxic Debris,16.260,,
Raboot,2023-01,Libero,100.000,Blaze,0.000,,
Hydreigon,2023-01,Levitate,100.000,,,,
Umbreon,2023-01,Synchronize,100.000,Inner Focus,0.000,,
Hawlucha,2023-01,Unburden,72.935,Mold Breaker,27.030,Limber,0.034
Quagsire,2023-01,Unaware,54.551,Damp,27.883,Water Absorb,17.566
Squawkabilly,2023-01,Guts,89.801,Hustle,10.199,Intimidate,0.000
Toxtricity,2023-01,Punk Rock,100.000,Technician,0.000,Plus,0.000
Palafin,2023-01,Zero to Hero,100.000,,,,
Staraptor,2023-01,Reckless,99.450,Intimidate,0.550,,
Gengar,2023-01,Cursed Body,100.000,,,,
Charizard,2023-01,Blaze,93.465,Solar Power,6.535,,
Tauros-Paldea-Combat,2023-01,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Barraskewda,2023-01,Swift Swim,73.133,Propeller Tail,26.867,,
Eelektross,2023-01,Levitate,100.000,,,,
Flapple,2023-01,Hustle,100.000,Gluttony,0.000,Ripen,0.000
Wo-Chien,2023-01,Tablets of Ruin,100.000,,,,
Espeon,2023-01,Magic Bounce,100.000,Synchronize,0.000,,
Revavroom,2023-01,Filter,96.909,Overcoat,3.091,,
Appletun,2023-01,Thick Fat,99.547,Ripen,0.453,Gluttony,0.000
Pawmot,2023-01,Iron Fist,97.478,Natural Cure,2.522,Volt Absorb,0.000
Arboliva,2023-01,Seed Sower,93.676,Harvest,6.324,,
Kilowattrel,2023-01,Wind Power,99.998,Volt Absorb,0.002,Competitive,0.000
Flareon,2023-01,Guts,100.000,Flash Fire,0.000,,
Heracross,2023-01,Guts,88.613,Swarm,11.387,Moxie,0.000
Tyranitar,2023-01,Sand Stream,100.000,Unnerve,0.000,,
Pyroar,2023-01,Unnerve,100.000,Moxie,0.000,Rivalry,0.000
Orthworm,2023-01,Earth Eater,100.000,Sand Veil,0.000,,
Grafaiai,2023-01,Prankster,83.761,Unburden,14.263,Poison Touch,1.975
Camerupt,2023-01,Solid Rock,100.000,Magma Armor,0.000,Anger Point,0.000
Tsareena,2023-01,Queenly Majesty,100.000,Leaf Guard,0.000,Sweet Veil,0.000
Mudsdale,2023-01,Stamina,99.864,Inner Focus,0.136,Own Tempo,0.000
Florges,2023-01,Flower Veil,100.000,Symbiosis,0.000,,
Dudunsparce,2023-01,Serene Grace,81.858,Rattled,18.142,,
Lucario,2023-01,Justified,67.962,Inner Focus,23.454,Steadfast,8.585
Rotom-Mow,2023-01,Levitate,100.000,,,,
Jolteon,2023-01,Volt Absorb,97.668,Quick Feet,2.332,,
Oricorio-Sensu,2023-01,Dancer,100.000,,,,
Slowking,2023-01,Oblivious,92.232,Regenerator,7.768,Own Tempo,0.000
Stonjourner,2023-01,Power Spot,100.000,,,,
Floatzel,2023-01,Swift Swim,100.000,Water Veil,0.000,,
Magneton,2023-01,Sturdy,91.851,Magnet Pull,8.147,Analytic,0.002
