name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Meditite,2022-11,Adamant,53.723,0,196,76,0,236,0,Adamant,29.482,0,196,76,0,0,196,Jolly,8.215,0,196,76,0,0,196,Jolly,3.104,0,196,0,0,76,196,Lonely,1.479,0,196,0,36,236,36,,,,,,,,
Croagunk,2022-11,Adamant,63.621,0,188,116,0,0,196,Adamant,15.643,0,188,116,0,196,0,Rash,15.068,0,108,0,188,0,196,Timid,4.47,0,0,116,188,0,196,,,,,,,,,,,,,,,,
Snover,2022-11,Naive,41.182,36,20,36,180,36,196,Naive,33.847,0,180,0,100,0,196,Serious,5.166,196,180,116,0,0,0,Sassy,3.553,196,180,0,0,116,0,Hardy,3.182,196,0,116,180,0,0,Timid,2.253,0,0,0,180,116,196
Surskit,2022-11,Timid,49.376,36,0,20,196,20,236,Modest,21.498,36,0,0,196,20,236,Timid,11.417,36,0,0,196,20,236,Timid,10.787,36,36,0,196,0,236,Hasty,2.219,36,36,0,196,0,236,,,,,,,,
Quaxly,2022-11,Adamant,32.896,76,236,0,0,0,196,Adamant,19.937,0,236,0,0,236,36,Jolly,10.687,0,236,36,0,0,236,Jolly,9.27,0,236,36,0,0,196,Careful,8.038,0,236,36,0,0,196,Jolly,5.363,0,236,0,0,76,196
Gastly,2022-11,Timid,36.894,0,0,0,196,76,196,Modest,18.577,116,0,0,196,0,196,Timid,15.288,0,0,36,196,76,196,Timid,12.392,116,0,0,196,0,196,Modest,5.194,116,0,36,196,156,0,Timid,4.398,0,0,116,196,0,196
Shroodle,2022-11,Jolly,40.547,36,0,36,0,156,236,Jolly,35.374,36,236,0,0,0,236,Careful,7.921,196,0,0,0,236,0,Adamant,3.994,0,252,0,0,0,252,Adamant,2.846,36,156,36,0,156,76,Adamant,2.282,36,236,116,0,76,0
Impidimp,2022-11,Hardy,27.475,156,0,196,0,116,0,Timid,15.362,0,0,196,0,116,196,Jolly,13.538,0,236,36,0,0,196,Careful,12.535,0,76,0,0,196,36,Jolly,9.496,0,236,36,0,36,196,Timid,7.081,156,0,196,0,116,36
Murkrow,2022-11,Timid,57.594,0,0,0,236,20,188,Timid,8.911,36,0,20,236,20,188,Jolly,6.589,0,236,0,0,20,188,Hasty,6.36,0,156,0,156,0,188,Jolly,6.111,36,200,20,0,20,188,Jolly,5.545,36,236,0,0,0,188
Magnemite,2022-11,Modest,53.15,0,0,36,236,0,236,Timid,17.73,0,0,0,236,0,236,Timid,11.83,0,0,36,236,0,236,Modest,7.832,0,0,36,236,76,156,Modest,7.064,0,0,36,236,236,0,,,,,,,,
Mankey,2022-11,Jolly,39.683,36,36,156,0,76,196,Jolly,27.3,36,196,0,0,76,196,Jolly,15.693,116,196,0,0,0,196,Jolly,12.468,0,196,0,0,76,196,,,,,,,,,,,,,,,,
Tinkatink,2022-11,Jolly,37.642,116,0,116,0,4,212,Impish,30.056,36,236,116,0,0,52,Adamant,11.676,0,236,196,0,4,0,Adamant,6.185,196,236,0,0,0,52,Jolly,5.02,36,236,0,0,4,212,Adamant,4.766,28,236,116,0,84,0
Larvesta,2022-11,Impish,41.335,76,0,236,0,156,36,Adamant,31.228,76,236,0,0,0,196,Jolly,16.425,76,236,0,0,0,196,Impish,3.393,80,0,236,0,156,36,Jolly,2.802,0,76,236,0,0,196,,,,,,,,
Mudbray,2022-11,Adamant,35.743,36,196,36,0,156,76,Adamant,26.962,0,196,0,0,76,236,Adamant,18.161,36,196,36,0,236,0,Adamant,9.308,36,196,36,0,0,236,Adamant,6.899,0,196,196,0,116,0,,,,,,,,
Greavard,2022-11,Bold,71.531,196,0,196,116,0,0,Impish,28.402,196,108,196,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabrawler,2022-11,Adamant,37.665,0,180,220,0,60,12,Adamant,37.59,0,180,60,0,60,208,Adamant,11.257,0,180,60,0,220,12,Jolly,5.934,60,180,0,0,0,252,Jolly,2.765,0,100,140,0,60,172,,,,,,,,
Bramblin,2022-11,Adamant,29.826,0,236,36,0,236,0,Adamant,23.876,0,236,196,0,76,0,Adamant,21.836,0,76,196,0,236,0,Modest,9.458,0,0,0,236,156,116,Adamant,6.415,36,236,196,0,0,36,Jolly,3.893,0,236,36,0,40,196
Houndour,2022-11,Timid,53.246,0,0,116,196,0,196,Timid,46.637,0,0,36,196,36,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foongus,2022-11,Bold,43.802,124,0,156,0,156,0,Serious,11.719,204,0,76,0,156,0,Modest,9.499,120,0,156,156,76,0,Bold,9.177,44,0,156,0,236,0,Modest,8.832,0,0,76,236,156,0,Calm,7.579,204,0,0,0,236,0
Shellder,2022-11,Adamant,54.215,0,236,0,0,76,196,Jolly,35.371,36,236,36,0,0,196,Adamant,9.226,36,236,36,0,0,196,,,,,,,,,,,,,,,,,,,,,,,,
Azurill,2022-11,Adamant,59.605,36,196,116,0,116,36,Jolly,29.37,36,196,36,0,36,196,Adamant,10.875,0,196,116,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,
Tarountula,2022-11,Impish,82.461,156,0,116,0,196,0,Bold,17.423,76,0,196,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareanie,2022-11,Adamant,35.307,36,252,20,0,180,0,Impish,22.528,0,92,180,0,180,0,Bold,14.503,116,0,180,12,180,0,Bold,7.157,116,12,180,12,180,8,Modest,6.502,196,0,180,0,100,0,Bold,2.997,116,12,180,12,180,0
Zorua,2022-11,Jolly,61.719,36,236,0,0,0,236,Timid,16.715,76,0,0,196,0,236,Naive,11.476,0,236,36,0,0,236,Naive,6.741,36,0,36,196,0,236,,,,,,,,,,,,,,,,
Nymble,2022-11,Adamant,97.68,0,228,36,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandile,2022-11,Adamant,69.367,36,224,76,0,76,76,Adamant,25.041,0,180,0,0,76,236,Jolly,4.646,0,180,76,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Wingull,2022-11,Hasty,57.456,36,0,0,236,0,236,Timid,32.615,0,0,36,236,0,236,Timid,9.111,36,0,0,236,0,236,,,,,,,,,,,,,,,,,,,,,,,,
Axew,2022-11,Adamant,53.819,0,220,0,0,36,220,Adamant,14.008,0,220,0,0,116,140,Jolly,11.845,68,220,0,0,0,220,Adamant,10.267,68,220,0,0,0,220,Adamant,6.306,0,220,36,0,196,0,,,,,,,,
Yungoos,2022-11,Adamant,100,0,196,36,0,36,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothita,2022-11,Timid,62.891,0,0,36,236,0,236,Timid,22.725,0,0,116,76,80,236,Modest,6.176,0,0,36,236,0,236,Timid,5.22,0,0,196,0,76,236,,,,,,,,,,,,,,,,
Varoom,2022-11,Adamant,92.037,236,196,0,0,0,60,Adamant,7.963,0,196,0,0,236,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deerling,2022-11,Adamant,96.542,0,196,36,0,36,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numel,2022-11,Modest,99.098,0,0,116,156,76,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoliv,2022-11,Timid,100,28,0,0,212,28,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowpoke,2022-11,Careful,74.574,36,0,236,0,196,0,Bold,20.383,0,0,236,36,196,0,Hardy,2.944,196,0,236,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,
Hatenna,2022-11,Timid,84.215,36,0,236,36,0,196,Quiet,15.228,0,0,0,228,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprigatito,2022-11,Jolly,34.81,36,188,0,0,0,236,Adamant,20.153,0,188,36,0,0,236,Adamant,11.192,196,188,0,0,76,0,Naive,11.18,0,188,0,76,0,236,Adamant,7.324,0,188,36,0,236,0,Jolly,6.518,0,188,0,0,0,236
Meowth-Galar,2022-11,Adamant,97.512,0,236,76,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makuhita,2022-11,Adamant,54.468,0,36,196,0,196,76,Adamant,40.614,20,196,36,0,36,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineco,2022-11,Jolly,99.731,0,236,36,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fomantis,2022-11,Bold,100,116,0,236,116,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riolu,2022-11,Jolly,43.8,0,196,116,0,0,196,Adamant,38.179,72,240,0,0,0,196,Adamant,10.253,0,196,116,0,0,196,Adamant,7.768,0,196,116,0,196,0,,,,,,,,,,,,,,,,
Bagon,2022-11,Adamant,99.393,0,236,36,0,36,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skwovet,2022-11,Serious,99.969,36,236,0,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wattrel,2022-11,Timid,73.091,36,0,0,236,36,196,Hasty,24.117,36,36,0,236,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shellos,2022-11,Serious,50.773,228,0,52,0,180,0,Calm,26.924,68,0,132,60,180,4,Bold,12.034,68,0,212,0,180,0,Calm,9.698,228,0,0,60,180,4,,,,,,,,,,,,,,,,
Nacli,2022-11,Impish,69.443,156,76,36,0,156,0,Careful,28.801,76,0,116,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teddiursa,2022-11,Jolly,86.355,36,196,36,0,36,196,Jolly,13.645,0,196,116,0,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larvitar,2022-11,Jolly,90.604,0,84,36,0,36,188,Jolly,6.064,36,208,36,0,36,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dratini,2022-11,Adamant,49.621,0,244,0,0,36,196,Lonely,48.78,28,244,0,36,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifloon,2022-11,Timid,29.437,0,0,0,196,84,196,Timid,27.919,0,0,0,36,244,196,Hasty,15.69,36,196,4,196,4,0,Timid,13.58,116,0,0,196,0,196,Hasty,4.58,0,116,0,196,0,196,Brave,3.291,0,116,164,36,164,0
Fuecoco,2022-11,Bold,34.649,220,0,116,0,164,0,Calm,34.358,220,0,0,92,196,0,Calm,20.033,220,0,36,12,196,0,Bold,7.836,220,0,196,0,0,68,,,,,,,,,,,,,,,,
Silicobra,2022-11,Adamant,98.562,0,220,76,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltorb,2022-11,Jolly,73.291,0,36,0,0,236,196,Timid,12.998,0,0,36,0,236,196,Timid,9.49,36,0,36,236,0,196,,,,,,,,,,,,,,,,,,,,,,,,
Frigibax,2022-11,Jolly,46.222,0,236,0,0,0,236,Jolly,25.75,76,156,0,0,0,236,Adamant,17.084,0,236,0,0,0,236,Adamant,9.798,0,236,0,0,76,156,,,,,,,,,,,,,,,,
Buizel,2022-11,Adamant,86.654,0,236,0,0,36,236,Jolly,10.613,0,236,0,0,36,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrokuda,2022-11,Adamant,87.162,0,252,0,0,0,228,Adamant,6.558,4,252,0,0,0,252,Naughty,6.281,28,252,0,0,0,228,,,,,,,,,,,,,,,,,,,,,,,,
Grimer,2022-11,Adamant,94.156,116,196,0,0,196,0,Impish,5.844,196,0,116,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finizen,2022-11,Serious,99.995,36,236,0,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonsly,2022-11,Adamant,100,0,196,76,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skiddo,2022-11,Adamant,100,0,236,52,0,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimmighoul,2022-11,Modest,100,0,0,36,236,196,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psyduck,2022-11,Modest,99.978,0,0,0,236,36,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chewtle,2022-11,Adamant,98.425,0,244,0,0,0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clauncher,2022-11,Timid,92.537,52,0,0,212,0,244,Modest,7.136,0,0,20,212,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowth,2022-11,Jolly,63.428,0,236,0,0,36,196,Hasty,23.19,0,236,0,36,0,196,Jolly,12.961,36,236,0,0,0,196,,,,,,,,,,,,,,,,,,,,,,,,
Hippopotas,2022-11,Impish,87.361,0,100,212,0,180,0,Adamant,12.158,212,20,212,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,2022-11,Impish,63.581,0,0,236,0,236,0,Adamant,36.419,0,204,0,0,236,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fidough,2022-11,Jolly,62.272,0,236,0,0,0,236,Jolly,33.156,0,236,36,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandygast,2022-11,Bold,98.056,76,0,196,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litleo,2022-11,Jolly,70.239,20,196,52,0,4,180,Jolly,29.761,0,196,0,0,84,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmi,2022-11,Adamant,78.266,0,196,36,0,236,36,Lonely,21.734,0,196,0,36,236,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacnea,2022-11,Adamant,99.953,0,236,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralts,2022-11,Calm,75.28,0,0,0,0,236,36,Calm,24.72,212,0,0,0,236,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charcadet,2022-11,Calm,100,36,0,196,36,196,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wiglett,2022-11,Jolly,100,36,236,0,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzor,2022-11,Careful,49.67,0,4,228,0,228,12,Modest,29.325,60,0,68,244,68,0,Modest,21.006,0,0,0,244,228,12,,,,,,,,,,,,,,,,,,,,,,,,
Cufant,2022-11,Adamant,77.888,20,196,204,0,44,44,Relaxed,21.951,180,0,124,0,204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eevee,2022-11,Jolly,80.215,0,236,36,0,0,236,Modest,19.785,0,0,0,236,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooper-Paldea,2022-11,Impish,67.363,0,0,196,0,236,0,Brave,16.192,236,236,36,0,0,0,Impish,12.015,252,4,196,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Wooper,2022-11,Impish,99.998,156,0,236,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stunky,2022-11,Jolly,80.862,12,252,0,0,0,244,Careful,19.138,0,172,0,0,188,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shroomish,2022-11,Calm,94.176,196,116,0,0,196,0,Adamant,5.824,0,196,116,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goomy,2022-11,Modest,51.808,0,0,0,236,236,36,Lonely,43.956,0,196,0,76,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growlithe,2022-11,Careful,57.852,0,116,0,0,196,196,Adamant,41.777,0,196,236,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salandit,2022-11,Timid,82.67,0,0,0,236,36,236,Timid,17.188,60,0,0,196,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cubchoo,2022-11,Adamant,100,156,196,0,0,116,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swablu,2022-11,Calm,99.44,0,0,116,116,236,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechonk,2022-11,Adamant,87.739,164,236,36,0,0,0,Brave,12.261,0,236,0,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barboach,2022-11,Adamant,100,0,212,0,0,100,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combee,2022-11,Hasty,100,0,116,0,196,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletchling,2022-11,Jolly,95.338,132,196,0,0,0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,2022-12,Timid,36.155,0,0,0,196,76,236,Timid,20.476,0,0,76,196,0,236,Jolly,10.917,0,196,76,0,0,236,Jolly,9.786,0,116,76,0,76,236,Jolly,5.689,0,196,0,0,76,236,Timid,3.109,116,0,76,0,76,236
Pawniard,2022-12,Jolly,32.807,0,156,36,0,116,196,Jolly,23.677,0,236,36,0,36,196,Adamant,8.282,0,236,36,0,196,36,Jolly,8.238,0,236,36,0,40,196,Adamant,7.412,0,236,36,0,36,196,Adamant,4.197,0,236,0,0,36,196
Toedscool,2022-12,Bold,5.837,40,0,196,0,196,36,Bold,5.638,36,0,196,36,116,36,Timid,5.485,36,0,116,36,36,196,Serious,5.216,36,36,116,36,36,196,Serious,5.035,36,116,196,36,36,36,Impish,4.108,196,36,196,0,0,36
Glimmet,2022-12,Timid,28.242,0,0,0,236,36,196,Timid,14.003,52,0,0,236,0,196,Timid,11.205,0,0,36,76,196,196,Modest,7.697,0,0,0,236,196,36,Timid,4.241,0,0,116,76,36,196,Modest,3.895,52,0,0,236,0,196
Quaxly,2022-12,Impish,48.482,76,76,116,0,0,196,Jolly,12.895,76,236,0,0,0,196,Adamant,4.256,76,236,0,0,0,196,Adamant,4.054,0,236,36,0,76,116,Adamant,3.626,76,76,36,0,76,196,Jolly,3.14,0,156,36,0,76,196
Nymble,2022-12,Adamant,51.45,0,228,36,0,0,236,Jolly,17.623,0,228,36,0,0,236,Adamant,7.546,0,228,36,0,236,0,Adamant,5.658,0,228,0,0,156,76,Adamant,4.463,0,228,36,0,156,76,Adamant,4.014,0,228,0,0,0,236
Diglett,2022-12,Jolly,49.813,36,236,0,0,0,236,Jolly,20.675,36,156,76,0,0,236,Jolly,9.741,0,236,0,0,0,236,Jolly,6.198,36,156,0,0,76,236,Hasty,4.167,36,236,0,0,0,236,Jolly,2.579,36,200,0,0,0,236
Gastly,2022-12,Timid,47.365,0,0,36,196,76,196,Timid,22.142,36,0,36,196,0,196,Timid,12.089,0,0,0,196,76,196,Timid,3.714,0,0,196,116,0,196,Timid,3.444,80,0,36,196,0,196,Timid,3.14,36,0,0,196,76,196
Crabrawler,2022-12,Jolly,43.416,0,20,140,0,60,252,Jolly,19.149,0,20,60,0,140,252,Jolly,15.92,0,180,60,0,0,252,Jolly,7.055,0,180,0,0,60,252,Adamant,3.126,0,100,140,0,220,12,Careful,2.663,220,20,0,0,220,12
Magnemite,2022-12,Timid,81.766,0,0,36,236,0,236,Modest,8.452,0,0,36,236,0,236,Timid,6.027,0,0,0,236,0,236,,,,,,,,,,,,,,,,,,,,,,,,
Mareanie,2022-12,Bold,38.944,116,0,180,12,180,0,Timid,22.61,0,0,0,252,20,236,Bold,12.528,196,0,180,92,20,0,Calm,10.714,196,0,100,12,100,76,Bold,3.617,248,0,180,0,8,0,Bold,2.578,36,0,180,92,180,0
Drifloon,2022-12,Jolly,17.276,0,196,84,0,32,196,Adamant,10.844,36,196,164,0,84,0,Naive,8.533,0,196,0,116,0,196,Timid,7.486,36,0,164,0,84,196,Adamant,7.381,0,196,84,0,4,196,Timid,7.212,0,0,244,36,4,196
Surskit,2022-12,Timid,83.649,36,0,20,196,20,236,Mild,5.475,36,36,0,196,0,236,Modest,4.534,36,0,20,196,20,236,Timid,3.926,36,0,0,196,20,236,,,,,,,,,,,,,,,,
Tinkatink,2022-12,Impish,31.16,60,76,196,0,84,0,Jolly,13.828,36,156,36,0,4,212,Jolly,10.757,36,156,116,0,84,52,Impish,7.939,36,156,116,0,84,52,Impish,5.989,36,76,196,0,4,132,Impish,5.55,36,76,116,0,84,132
Larvesta,2022-12,Jolly,43.822,76,236,0,0,0,196,Impish,12.926,76,0,236,0,156,36,Impish,11.477,0,76,236,0,76,116,Adamant,5.933,76,156,156,0,0,116,Adamant,5.65,0,236,156,0,0,116,Impish,4.67,236,0,236,0,0,36
Mankey,2022-12,Jolly,29.59,36,196,76,0,0,196,Jolly,22.01,0,196,0,0,76,196,Jolly,21.328,116,196,0,0,0,196,Jolly,18.688,36,196,0,0,76,196,Adamant,4.328,36,196,0,0,76,196,,,,,,,,
Mudbray,2022-12,Adamant,22.942,36,116,36,0,156,156,Adamant,20.56,36,196,36,0,156,76,Careful,10.037,36,116,36,0,236,0,Careful,7.996,116,116,36,0,236,0,Jolly,7.795,0,196,0,0,76,236,Adamant,7.725,0,196,0,0,76,236
Greavard,2022-12,Impish,33.019,116,188,196,0,0,4,Adamant,25.697,116,108,116,0,156,4,Careful,20.583,36,108,116,0,236,4,Adamant,6.987,116,188,36,0,156,4,Impish,3.501,152,0,196,0,156,4,Adamant,3.208,36,108,196,0,156,4
Snover,2022-12,Relaxed,77.568,36,20,196,100,116,0,Modest,8.495,0,0,0,180,116,196,Timid,6.228,36,0,36,180,36,196,Modest,2.532,196,0,0,180,116,0,Careful,2.305,116,100,36,0,196,36,,,,,,,,
Meowth,2022-12,Jolly,48.625,0,236,0,0,36,196,Jolly,13.592,36,236,0,0,36,196,Adamant,10.737,0,236,0,0,36,196,Hasty,9.655,0,76,0,196,36,196,Hasty,8.415,0,236,0,36,36,196,Hasty,5.002,0,236,0,0,36,196
Houndour,2022-12,Timid,29.537,0,0,36,196,36,236,Naive,23.444,0,36,36,196,0,236,Jolly,21.06,0,196,36,0,36,236,Hasty,12.906,0,36,0,196,36,236,Modest,5.442,0,0,36,196,36,236,Hasty,2.57,0,116,0,116,0,236
Zorua,2022-12,Adamant,63.374,0,236,0,0,196,76,Jolly,16.352,36,236,0,0,0,236,Jolly,10.112,0,236,36,0,0,236,Adamant,4.269,0,236,36,0,0,236,Adamant,1.51,0,236,36,0,196,0,,,,,,,,
Voltorb,2022-12,Timid,79.633,36,0,36,236,0,196,Modest,11.323,36,0,36,236,0,196,Timid,3.634,36,0,116,0,156,196,Hasty,1.467,36,36,0,236,0,196,,,,,,,,,,,,,,,,
Bramblin,2022-12,Jolly,68.914,36,236,36,0,0,196,Adamant,15.41,36,236,196,0,0,36,Impish,6.135,36,0,196,0,236,36,Jolly,3.912,0,236,0,0,76,196,Adamant,1.323,0,236,36,0,236,0,,,,,,,,
Meowth-Galar,2022-12,Impish,56.938,116,76,76,0,116,116,Careful,35.113,36,76,156,0,196,36,Impish,7.004,36,156,76,0,116,116,,,,,,,,,,,,,,,,,,,,,,,,
Buizel,2022-12,Jolly,38.665,0,236,0,0,36,236,Adamant,35.398,0,236,0,0,36,236,Adamant,14.181,0,236,0,0,0,236,Adamant,11.123,76,236,0,0,36,156,,,,,,,,,,,,,,,,
Scorbunny,2022-12,Jolly,93.652,0,188,0,0,0,204,Jolly,6.347,0,188,0,0,116,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deerling,2022-12,Jolly,64.209,0,196,36,0,36,236,Jolly,8.435,36,116,36,0,36,236,Jolly,8.045,0,36,196,0,36,236,Adamant,7.935,36,240,116,0,116,0,Adamant,6.374,36,196,36,0,0,236,Jolly,4.077,36,116,36,0,36,252
