name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Reuniclus,2014-11,Leftovers,96.823,Other,3.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamoswine,2014-11,Focus Sash,89.441,Life Orb,10.116,Other,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,2014-11,Life Orb,97.788,Other,2.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gliscor,2014-11,Toxic Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoutland,2014-11,Choice Band,94.775,Life Orb,5.225,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2014-11,Choice Scarf,54.008,Focus Sash,27.050,Life Orb,18.886,Other,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,2014-11,Leftovers,86.040,Mental Herb,13.960,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2014-11,Leftovers,92.930,Choice Specs,7.070,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2014-11,Black Sludge,65.357,Choice Scarf,18.603,Leftovers,9.680,Focus Sash,3.727,Other,2.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2014-11,Choice Specs,47.411,Focus Sash,30.336,Choice Scarf,15.020,Life Orb,7.233,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2014-11,Life Orb,85.101,Black Sludge,14.899,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2014-11,Leftovers,73.888,Choice Specs,22.348,Other,3.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2014-11,Leftovers,60.779,Life Orb,39.221,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2014-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raikou,2014-11,Expert Belt,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feraligatr,2014-11,Splash Plate,75.218,Mystic Water,24.782,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem-Black,2014-11,Life Orb,95.463,Other,4.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2014-11,White Herb,81.252,Leftovers,14.926,Other,3.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wobbuffet,2014-11,Custap Berry,99.898,Other,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aron,2014-11,Shell Bell,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmontop,2014-11,Leftovers,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorebyss,2014-11,White Herb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Machamp,2014-11,Focus Sash,56.814,Leftovers,40.176,Other,3.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2014-11,Eviolite,98.017,Other,1.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virizion,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem,2014-11,Choice Scarf,61.600,Leftovers,38.400,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2014-11,Expert Belt,43.262,Air Balloon,21.082,Leftovers,16.872,Choice Specs,10.874,Zap Plate,7.910,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infernape,2014-11,Focus Sash,50.439,Fist Plate,24.767,Choice Scarf,24.449,Other,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2014-11,Focus Sash,98.630,Other,1.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2014-11,Choice Scarf,80.701,Leftovers,16.845,Other,2.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zapdos,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mienshao,2014-11,Focus Sash,87.717,Life Orb,12.283,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2014-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2014-11,Choice Band,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conkeldurr,2014-11,Leftovers,83.741,Life Orb,16.259,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crobat,2014-11,Nothing,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roserade,2014-11,Black Sludge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darmanitan,2014-11,Choice Scarf,98.519,Other,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milotic,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metagross,2014-11,Choice Band,69.683,Lum Berry,22.668,Life Orb,7.649,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heracross,2014-11,Flame Orb,95.323,Other,4.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tangrowth,2014-11,Leftovers,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,2014-11,Life Orb,96.476,Other,3.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2014-11,Leftovers,90.277,Normal Gem,9.723,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2014-11,Leftovers,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludicolo,2014-11,Leftovers,98.873,Other,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smeargle,2014-11,Focus Sash,68.335,Leftovers,31.665,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cresselia,2014-11,Leftovers,87.227,Heat Rock,12.773,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninjask,2014-11,Leftovers,64.638,Mental Herb,35.362,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Mime,2014-11,Leftovers,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moltres,2014-11,Choice Specs,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2014-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrafty,2014-11,Leftovers,85.946,Lum Berry,6.521,Expert Belt,4.702,Other,2.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2014-11,Lum Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinccino,2014-11,Normal Gem,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samurott,2014-11,Water Gem,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victini,2014-11,Choice Scarf,79.237,Choice Band,20.763,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2014-11,Red Card,99.611,Other,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togekiss,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swampert,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambipom,2014-11,Silk Scarf,96.538,Other,3.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidoking,2014-11,Life Orb,68.359,Choice Specs,25.806,Razor Claw,3.605,Other,2.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2014-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xatu,2014-11,Rocky Helmet,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charizard,2014-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parasect,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azelf,2014-11,Life Orb,94.709,Focus Sash,5.291,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2014-11,Lum Berry,86.051,Focus Sash,13.949,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2014-11,Leftovers,66.920,Life Orb,29.740,Other,3.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porygon2,2014-11,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golem,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meganium,2014-11,Leftovers,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismagius,2014-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snorlax,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2014-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serperior,2014-11,Big Root,53.519,Light Clay,46.481,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash,2014-11,Rocky Helmet,97.759,Other,2.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2014-11,Razor Claw,78.738,Damp Rock,21.262,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2014-11,Light Clay,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinsir,2014-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawdaunt,2014-11,Life Orb,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unfezant,2014-11,Power Herb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2014-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2014-12,Leftovers,34.824,Choice Scarf,29.095,Choice Band,10.175,Chople Berry,9.784,Lum Berry,5.069,Shuca Berry,4.749,Focus Sash,3.761,Other,2.543,,,,,,,,,,,,,,,,,,,,,,,,,,
Jirachi,2014-12,Leftovers,58.005,Choice Scarf,32.074,Expert Belt,5.568,Other,4.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatran,2014-12,Leftovers,56.562,Air Balloon,22.318,Choice Scarf,20.946,Other,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,2014-12,Leftovers,44.083,Choice Scarf,26.180,Choice Specs,24.168,Expert Belt,3.974,Other,1.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skarmory,2014-12,Leftovers,66.465,Rocky Helmet,19.349,Custap Berry,8.680,Shed Shell,5.489,Other,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latios,2014-12,Choice Specs,47.777,Expert Belt,18.387,Life Orb,15.082,Choice Scarf,14.768,Other,3.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2014-12,Choice Band,50.310,Leftovers,16.930,Life Orb,11.556,Flying Gem,9.167,Iron Plate,6.490,Choice Scarf,4.575,Other,0.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landorus-Therian,2014-12,Choice Scarf,43.971,Leftovers,41.336,Expert Belt,13.902,Other,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jellicent,2014-12,Leftovers,97.043,Other,2.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,2014-12,Leftovers,71.391,Life Orb,23.661,Other,4.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferrothorn,2014-12,Leftovers,96.815,Other,3.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2014-12,Leftovers,94.212,Custap Berry,5.311,Other,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2014-12,Choice Band,44.937,Leftovers,39.554,Lum Berry,13.911,Other,1.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garchomp,2014-12,Lum Berry,21.012,Yache Berry,19.299,Dragon Gem,15.063,Choice Band,12.003,Choice Scarf,8.325,Focus Sash,6.521,Salac Berry,6.282,Rocky Helmet,5.612,Life Orb,5.204,Other,0.679,,,,,,,,,,,,,,,,,,,,,,
Tentacruel,2014-12,Black Sludge,87.906,Leftovers,11.929,Other,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keldeo,2014-12,Choice Scarf,31.699,Expert Belt,26.077,Fighting Gem,15.656,Leftovers,14.303,Choice Specs,6.513,Life Orb,5.359,Other,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celebi,2014-12,Leftovers,96.531,Other,3.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gliscor,2014-12,Toxic Orb,99.571,Other,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2014-12,Toxic Orb,55.649,Life Orb,15.724,Fighting Gem,14.508,Fist Plate,6.865,Focus Sash,4.005,Other,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latias,2014-12,Leftovers,65.789,Life Orb,20.303,Choice Scarf,10.638,Other,3.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrakion,2014-12,Choice Scarf,32.091,Choice Band,23.502,Focus Sash,19.920,Life Orb,10.845,Rock Gem,7.805,Salac Berry,2.801,Other,3.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2014-12,Leftovers,85.697,Life Orb,14.303,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2014-12,Leftovers,99.996,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2014-12,Black Sludge,33.254,Leftovers,23.815,Choice Scarf,22.046,Life Orb,18.282,Other,2.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2014-12,Focus Sash,86.034,Choice Band,13.003,Other,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tornadus,2014-12,Choice Specs,48.655,Life Orb,42.372,Sky Plate,5.119,Other,3.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2014-12,Focus Sash,98.754,Other,1.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thundurus-Therian,2014-12,Leftovers,43.948,Expert Belt,26.106,Zap Plate,8.130,Lum Berry,7.682,Life Orb,6.347,Yache Berry,5.821,Other,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2014-12,Leftovers,53.446,Choice Scarf,25.747,Chesto Berry,10.766,Expert Belt,4.754,Choice Specs,4.686,Other,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2014-12,Life Orb,69.510,Choice Scarf,11.363,Dragon Gem,9.399,Choice Specs,7.679,Other,2.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2014-12,Leftovers,99.834,Other,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2014-12,Leftovers,64.035,Choice Scarf,17.989,Choice Specs,17.577,Other,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninetales,2014-12,Leftovers,94.943,Eject Button,3.493,Other,1.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reuniclus,2014-12,Leftovers,97.969,Other,2.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2014-12,Choice Scarf,50.995,Choice Specs,25.426,Expert Belt,20.487,Other,3.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2014-12,Life Orb,34.518,Leftovers,27.169,Lum Berry,26.155,Passho Berry,8.390,Other,3.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2014-12,Black Sludge,75.702,Leftovers,24.298,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2014-12,Leftovers,66.614,Expert Belt,26.817,Choice Scarf,6.569,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoutland,2014-12,Choice Band,99.929,Other,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2014-12,Eviolite,99.364,Other,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,2014-12,Life Orb,88.353,Leftovers,8.334,Other,3.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2014-12,Black Sludge,53.578,Life Orb,27.208,Leftovers,17.990,Other,1.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2014-12,Life Orb,96.978,Other,3.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2014-12,Leftovers,90.258,Lum Berry,7.249,Other,2.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem,2014-12,Choice Scarf,73.885,Leftovers,26.115,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamoswine,2014-12,Focus Sash,60.686,Life Orb,37.139,Other,2.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2014-12,Choice Scarf,47.246,Choice Band,34.029,Choice Specs,9.009,Lum Berry,3.558,Life Orb,2.996,Other,3.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moltres,2014-12,Choice Specs,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2014-12,Leftovers,87.929,Choice Specs,11.895,Other,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,2014-12,Leftovers,96.513,Other,3.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infernape,2014-12,Life Orb,57.755,Focus Sash,33.257,Fist Plate,4.516,Other,4.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2014-12,Leftovers,93.048,Lum Berry,5.915,Other,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem-Black,2014-12,Choice Band,41.972,Leftovers,23.438,Life Orb,22.190,Choice Scarf,11.274,Other,1.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2014-12,Life Orb,53.795,Choice Band,31.547,Leftovers,10.815,Other,3.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2014-12,Chesto Berry,38.647,Leftovers,27.342,Choice Specs,24.768,Life Orb,5.403,Other,3.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2014-12,Life Orb,99.631,Other,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cresselia,2014-12,Leftovers,65.301,Chesto Berry,34.039,Other,0.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2014-12,Choice Band,98.123,Other,1.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,2014-12,Life Orb,85.321,Leftovers,13.854,Other,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
