name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Primeape,2023-01,Rage Fist,97.721,Bulk Up,70.453,Drain Punch,70.183,Taunt,64.998,Close Combat,27.720,U-turn,20.741,Stealth Rock,15.270,Gunk Shot,14.157,Other,18.755,,,,,,,,,,,,,,,,,,
Rotom-Heat,2023-01,Overheat,96.523,Volt Switch,92.994,Will-O-Wisp,53.358,Nasty Plot,40.259,Trick,35.586,Discharge,24.952,Thunderbolt,20.364,Tera Blast,9.409,Thunder Wave,8.338,Other,18.218,,,,,,,,,,,,,,,,
Abomasnow,2023-01,Aurora Veil,76.022,Blizzard,65.037,Ice Shard,56.601,Giga Drain,32.168,Wood Hammer,31.164,Leech Seed,30.229,Earth Power,26.122,Earthquake,21.858,Leaf Storm,11.401,Protect,8.522,Energy Ball,8.090,Ice Spinner,5.981,Body Press,5.312,Tera Blast,3.265,Other,18.227,,,,,,
Revavroom,2023-01,Iron Head,76.855,Gunk Shot,68.803,Shift Gear,57.559,Parting Shot,50.032,Tera Blast,31.015,Spin Out,22.265,Toxic Spikes,18.075,Toxic,17.983,Haze,12.611,Taunt,10.919,Bulldoze,10.361,Poison Jab,10.109,Other,13.414,,,,,,,,,,
Bronzong,2023-01,Body Press,71.070,Stealth Rock,68.939,Iron Defense,49.767,Gyro Ball,38.470,Earthquake,20.650,Psychic,17.763,Heavy Slam,15.621,Calm Mind,12.185,Protect,11.755,Future Sight,11.716,Rest,10.208,Stored Power,10.041,Light Screen,9.878,Reflect,8.924,Night Shade,8.844,Trick Room,8.625,Flash Cannon,5.978,Other,19.567
Avalugg,2023-01,Recover,96.964,Body Press,95.798,Rapid Spin,93.740,Avalanche,45.111,Iron Defense,34.982,Ice Spinner,14.509,Other,18.896,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2023-01,Hyper Voice,87.757,Wish,65.290,Calm Mind,51.587,Protect,50.874,Tera Blast,29.308,Shadow Ball,28.349,Psyshock,19.588,Yawn,17.783,Psychic,15.713,Moonblast,8.126,Draining Kiss,5.519,Quick Attack,4.256,Other,15.849,,,,,,,,,,
Mismagius,2023-01,Shadow Ball,94.897,Nasty Plot,59.297,Dazzling Gleam,58.012,Mystical Fire,30.262,Taunt,29.740,Substitute,22.994,Trick,19.660,Draining Kiss,18.116,Calm Mind,13.548,Tera Blast,11.270,Hex,9.124,Thunderbolt,6.754,Endure,5.678,Energy Ball,5.012,Other,15.636,,,,,,
Blissey,2023-01,Soft-Boiled,97.748,Seismic Toss,88.747,Thunder Wave,70.692,Stealth Rock,70.562,Shadow Ball,29.897,Calm Mind,19.568,Ice Beam,4.026,Other,18.760,,,,,,,,,,,,,,,,,,,,
Hariyama,2023-01,Bullet Punch,79.852,Knock Off,72.314,Drain Punch,71.403,Close Combat,34.857,Fake Out,32.156,Belly Drum,25.784,Heavy Slam,17.738,Facade,14.424,Bulk Up,13.510,Headlong Rush,10.284,Ice Punch,9.649,Other,18.030,,,,,,,,,,,,
Arboliva,2023-01,Earth Power,84.945,Giga Drain,82.322,Hyper Voice,67.946,Leaf Storm,51.244,Dazzling Gleam,25.274,Strength Sap,18.331,Tera Blast,14.871,Leech Seed,14.248,Energy Ball,7.557,Memento,7.422,Mirror Coat,5.998,Other,19.843,,,,,,,,,,,,
Florges,2023-01,Moonblast,92.819,Calm Mind,69.372,Wish,66.096,Protect,44.224,Chilling Water,37.527,Synthesis,24.400,Tera Blast,23.823,Giga Drain,17.404,Draining Kiss,6.380,Other,17.955,,,,,,,,,,,,,,,,
Drednaw,2023-01,Shell Smash,99.777,Liquidation,95.691,Crunch,58.695,Earthquake,25.907,Poison Jab,22.289,Ice Fang,21.528,Jaw Lock,21.242,Stone Edge,17.023,Rock Blast,11.372,Head Smash,9.427,Other,17.048,,,,,,,,,,,,,,
Coalossal,2023-01,Rapid Spin,91.426,Stealth Rock,87.577,Spikes,45.942,Will-O-Wisp,30.999,Stone Edge,24.650,Flamethrower,24.042,Power Gem,23.412,Rock Blast,16.185,Flare Blitz,12.875,Body Press,11.826,Overheat,8.129,Heat Crash,5.801,Other,17.137,,,,,,,,,,
Cetitan,2023-01,Ice Shard,85.195,Belly Drum,84.611,Earthquake,81.055,Ice Spinner,51.420,Tera Blast,24.754,Liquidation,18.755,Icicle Crash,17.831,Superpower,16.847,Other,19.532,,,,,,,,,,,,,,,,,,
Rotom-Mow,2023-01,Leaf Storm,99.777,Volt Switch,97.214,Trick,79.449,Nasty Plot,36.935,Will-O-Wisp,32.614,Thunderbolt,14.826,Foul Play,14.575,Hex,9.873,Other,14.736,,,,,,,,,,,,,,,,,,
Dachsbun,2023-01,Wish,89.617,Protect,86.268,Body Press,79.123,Play Rough,71.336,Yawn,26.152,Roar,24.461,Stomping Tantrum,5.756,Other,17.287,,,,,,,,,,,,,,,,,,,,
Dragalge,2023-01,Sludge Bomb,80.496,Draco Meteor,79.837,Toxic Spikes,71.567,Focus Blast,25.809,Dragon Tail,24.220,Hydro Pump,23.320,Acid Spray,19.020,Dragon Pulse,16.344,Haze,11.717,Surf,11.671,Thunderbolt,11.244,Protect,5.683,Other,19.072,,,,,,,,,,
Froslass,2023-01,Spikes,92.093,Destiny Bond,78.851,Taunt,78.790,Icy Wind,40.763,Ice Beam,39.744,Shadow Ball,36.092,Will-O-Wisp,11.917,Thunder Wave,5.696,Other,16.056,,,,,,,,,,,,,,,,,,
Naclstack,2023-01,Salt Cure,99.972,Recover,99.271,Body Press,82.420,Iron Defense,53.458,Stealth Rock,46.195,Other,18.684,,,,,,,,,,,,,,,,,,,,,,,,
Salazzle,2023-01,Sludge Bomb,78.965,Flamethrower,75.732,Nasty Plot,51.225,Toxic,38.330,Dragon Pulse,24.582,Substitute,24.311,Overheat,22.452,Protect,19.246,Tera Blast,14.749,Toxic Spikes,14.420,Encore,13.649,Knock Off,7.934,Other,14.405,,,,,,,,,,
Komala,2023-01,Rapid Spin,99.796,U-turn,55.220,Shadow Claw,48.628,Wish,40.922,Body Slam,39.561,Bulk Up,28.961,Sucker Punch,23.715,Earthquake,18.922,Play Rough,12.100,Yawn,7.216,Swords Dance,6.522,Other,18.435,,,,,,,,,,,,
Cryogonal,2023-01,Rapid Spin,96.163,Recover,95.254,Freeze-Dry,93.253,Haze,48.724,Flash Cannon,26.080,Ice Beam,12.611,Tera Blast,10.828,Other,17.087,,,,,,,,,,,,,,,,,,,,
Bombirdier,2023-01,Knock Off,82.466,Brave Bird,65.425,U-turn,55.890,Stealth Rock,48.026,Stone Edge,40.572,Sucker Punch,25.165,Roost,23.972,Parting Shot,17.477,Taunt,9.655,Hone Claws,9.648,Rock Blast,7.008,Other,14.697,,,,,,,,,,,,
Zoroark,2023-01,Dark Pulse,66.244,U-turn,47.659,Flamethrower,45.070,Sludge Bomb,43.563,Trick,37.868,Focus Blast,30.663,Knock Off,26.255,Sucker Punch,24.572,Psychic,24.151,Nasty Plot,19.742,Night Daze,7.796,Tera Blast,7.274,Other,19.142,,,,,,,,,,
Venomoth,2023-01,Quiver Dance,98.396,Bug Buzz,92.140,Sleep Powder,63.837,Sludge Bomb,62.577,Morning Sun,21.289,Tera Blast,20.963,Substitute,17.992,U-turn,9.050,Other,13.758,,,,,,,,,,,,,,,,,,
Oricorio-Sensu,2023-01,Revelation Dance,98.026,Quiver Dance,91.005,Roost,80.371,Hurricane,66.579,Defog,25.565,U-turn,16.708,Air Slash,12.617,Other,9.128,,,,,,,,,,,,,,,,,,,,
Frosmoth,2023-01,Quiver Dance,94.043,Ice Beam,93.708,Tera Blast,65.129,Giga Drain,64.639,Bug Buzz,37.879,Substitute,12.299,Defog,9.041,U-turn,5.786,Other,17.475,,,,,,,,,,,,,,,,,,
Braviary,2023-01,Brave Bird,89.497,Defog,68.099,U-turn,64.812,Close Combat,58.532,Roost,49.494,Body Slam,18.909,Agility,9.349,Bulk Up,6.450,Hurricane,6.086,Heat Wave,6.086,Iron Head,5.607,Other,17.079,,,,,,,,,,,,
Goodra,2023-01,Draco Meteor,59.589,Fire Blast,46.669,Sludge Bomb,40.355,Earthquake,35.415,Thunderbolt,34.360,Flamethrower,33.153,Ice Beam,28.584,Dragon Pulse,27.020,Tera Blast,17.587,Dragon Tail,11.228,Power Whip,7.477,Surf,6.855,Hydro Pump,6.054,Acid Armor,5.474,Acid Spray,4.648,Rest,4.558,Aqua Tail,4.071,Outrage,3.931
Masquerain,2023-01,Sticky Web,98.266,Bug Buzz,62.911,Quiver Dance,43.803,Stun Spore,26.048,Hurricane,25.973,Air Slash,24.409,Surf,20.725,Whirlwind,19.099,U-turn,18.793,Hydro Pump,17.791,Aqua Jet,8.206,Lunge,7.576,Ice Beam,5.334,Energy Ball,5.274,Other,15.791,,,,,,
Crocalor,2023-01,Slack Off,99.805,Will-O-Wisp,95.345,Flamethrower,89.950,Roar,77.013,Fire Spin,7.672,Tera Blast,5.595,Yawn,5.581,Other,19.039,,,,,,,,,,,,,,,,,,,,
Drifblim,2023-01,Strength Sap,68.675,Defog,55.120,Shadow Ball,52.288,Will-O-Wisp,41.193,Hex,35.811,Air Slash,32.823,Calm Mind,28.636,Memento,13.166,Haze,11.113,Destiny Bond,10.720,Thunder Wave,9.500,Hypnosis,7.683,Trick,5.391,Stored Power,4.757,Tera Blast,4.378,Other,18.748,,,,
Dudunsparce,2023-01,Roost,78.653,Boomburst,64.419,Calm Mind,44.614,Shadow Ball,35.892,Body Slam,30.873,Stealth Rock,25.254,Glare,19.249,Earthquake,15.391,Coil,13.961,Agility,9.660,Earth Power,9.481,Rock Slide,7.172,Ice Beam,5.795,Ancient Power,5.246,Headbutt,4.955,Air Slash,4.220,Flamethrower,3.803,Hex,2.572
Medicham,2023-01,Close Combat,77.890,Bullet Punch,61.568,Zen Headbutt,53.266,Thunder Punch,49.332,Fake Out,41.999,Trailblaze,23.654,Trick,16.563,High Jump Kick,14.871,Poison Jab,14.004,Ice Punch,10.392,Tera Blast,9.453,Psycho Cut,9.360,Other,17.647,,,,,,,,,,
Veluza,2023-01,Aqua Cutter,89.154,Fillet Away,88.415,Psycho Cut,75.518,Night Slash,35.310,Tera Blast,30.192,Stored Power,13.232,Recover,10.249,Psychic Fangs,9.677,Final Gambit,7.887,Substitute,7.645,Surf,7.433,Drill Run,5.448,Other,19.839,,,,,,,,,,
Mabosstiff,2023-01,Play Rough,98.701,Crunch,91.902,Psychic Fangs,55.913,Wild Charge,35.402,Destiny Bond,25.659,Fire Fang,23.492,Facade,13.427,Jaw Lock,12.692,Body Slam,9.458,Ice Fang,6.667,Swagger,5.492,Taunt,4.810,Other,16.386,,,,,,,,,,
Rabsca,2023-01,Revival Blessing,79.453,Recover,69.928,Psyshock,65.072,Bug Buzz,44.137,Dazzling Gleam,43.362,Psychic,23.169,Trick Room,22.208,Earth Power,19.359,Memento,12.276,Calm Mind,7.054,Other,13.980,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2023-01,Revelation Dance,99.006,Quiver Dance,93.141,Roost,75.229,Hurricane,56.354,Defog,31.821,Air Slash,26.470,Other,17.978,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2023-01,Flamethrower,72.718,Volt Switch,71.320,Giga Drain,70.444,Acid Spray,34.689,Thunderbolt,30.904,Drain Punch,25.883,Coil,19.844,Thunder Punch,16.805,Rock Slide,12.967,U-turn,7.324,Wild Charge,6.195,Liquidation,5.457,Flash Cannon,5.289,Close Combat,3.461,Other,16.698,,,,,,
Umbreon,2023-01,Wish,87.411,Protect,86.237,Foul Play,83.286,Yawn,44.059,Thunder Wave,33.048,Curse,14.342,Crunch,12.563,Moonlight,12.085,Mean Look,9.505,Other,17.464,,,,,,,,,,,,,,,,
Jolteon,2023-01,Volt Switch,85.086,Shadow Ball,84.997,Thunderbolt,77.810,Tera Blast,74.438,Calm Mind,19.242,Discharge,16.101,Hyper Voice,14.149,Yawn,7.224,Thunder Wave,6.258,Other,14.696,,,,,,,,,,,,,,,,
Sandaconda,2023-01,Earthquake,98.205,Glare,94.160,Stealth Rock,82.837,Stone Edge,57.696,Rest,38.255,Coil,9.286,Other,19.560,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2023-01,Earthquake,77.861,Stealth Rock,70.501,Iron Head,68.150,Play Rough,41.399,Heavy Slam,30.885,Rock Slide,24.867,Whirlwind,20.939,Superpower,16.349,Stone Edge,11.778,Rock Tomb,8.024,Zen Headbutt,6.678,Protect,5.223,Other,17.346,,,,,,,,,,
Spidops,2023-01,Sticky Web,80.198,Circle Throw,66.384,Spikes,40.665,Memento,39.795,Toxic Spikes,35.068,First Impression,34.395,U-turn,25.379,Sucker Punch,20.864,Leech Life,17.281,Taunt,16.415,Bullet Seed,9.403,Other,14.153,,,,,,,,,,,,
Glimmet,2023-01,Spikes,96.840,Stealth Rock,88.632,Power Gem,85.921,Dazzling Gleam,41.759,Sludge Bomb,26.659,Memento,22.364,Toxic Spikes,10.406,Toxic,9.782,Other,17.636,,,,,,,,,,,,,,,,,,
Lycanroc,2023-01,Stealth Rock,87.670,Taunt,84.400,Endeavor,80.386,Accelerock,79.058,Close Combat,17.828,Rock Tomb,10.754,Rock Blast,9.844,Stone Edge,8.160,Crunch,8.031,Other,13.870,,,,,,,,,,,,,,,,
Farigiraf,2023-01,Stored Power,71.782,Calm Mind,71.607,Agility,68.829,Dazzling Gleam,43.698,Tera Blast,33.404,Hyper Voice,19.091,Nasty Plot,18.421,Psychic,12.411,Psyshock,10.556,Trick Room,9.485,Wish,8.766,Protect,7.578,Shadow Ball,7.572,Other,16.801,,,,,,,,
Honchkrow,2023-01,Sucker Punch,84.392,Brave Bird,77.427,U-turn,72.939,Night Slash,69.533,Taunt,17.641,Acrobatics,15.129,Facade,10.708,Haze,7.867,Swagger,5.768,Heat Wave,5.272,Tera Blast,4.631,Thunder Wave,3.998,Dark Pulse,3.276,Substitute,2.916,Other,18.502,,,,,,
Clawitzer,2023-01,Aura Sphere,92.882,Dark Pulse,87.372,Water Pulse,86.187,Dragon Pulse,44.836,Ice Beam,26.589,U-turn,25.538,Hydro Pump,13.801,Flash Cannon,9.628,Other,13.167,,,,,,,,,,,,,,,,,,
Indeedee-F,2023-01,Healing Wish,84.166,Dazzling Gleam,67.946,Psychic,65.571,Trick,40.406,Psyshock,33.411,Energy Ball,32.579,Hyper Voice,15.709,Shadow Ball,14.547,Reflect,13.660,Calm Mind,11.453,Light Screen,10.631,Other,9.921,,,,,,,,,,,,
Bruxish,2023-01,Psychic Fangs,100.000,Aqua Jet,87.195,Crunch,77.092,Wave Crash,61.498,Ice Fang,25.392,Liquidation,21.540,Swords Dance,15.260,Other,12.024,,,,,,,,,,,,,,,,,,,,
Passimian,2023-01,Knock Off,91.454,Close Combat,91.073,U-turn,90.654,Gunk Shot,43.216,Earthquake,39.474,Iron Head,10.875,Drain Punch,8.768,Bulk Up,8.550,Other,15.937,,,,,,,,,,,,,,,,,,
Chansey,2023-01,Soft-Boiled,100.000,Seismic Toss,99.205,Stealth Rock,98.792,Calm Mind,46.789,Thunder Wave,24.550,Skill Swap,20.641,Other,10.024,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2023-01,Facade,51.857,Earthquake,48.580,Crunch,40.453,Bulk Up,36.128,Swords Dance,32.804,Body Slam,32.006,Yawn,30.311,Close Combat,26.966,Play Rough,25.466,Shadow Claw,18.803,Rest,15.888,Sleep Talk,15.752,Slash,11.254,Other,13.732,,,,,,,,
Basculin,2023-01,Aqua Jet,95.401,Wave Crash,91.560,Head Smash,57.928,Liquidation,34.189,Final Gambit,28.997,Psychic Fangs,23.187,Crunch,18.000,Endeavor,9.808,Ice Fang,9.590,Tera Blast,7.860,Ice Beam,6.051,Other,17.429,,,,,,,,,,,,
Vaporeon,2023-01,Wish,89.586,Surf,73.894,Protect,66.297,Calm Mind,34.102,Yawn,34.071,Ice Beam,26.722,Haze,16.945,Acid Armor,15.461,Stored Power,13.814,Chilling Water,8.966,Rest,6.346,Other,13.797,,,,,,,,,,,,
Morgrem,2023-01,Parting Shot,98.302,Reflect,97.251,Light Screen,97.251,Taunt,70.371,Thunder Wave,18.165,Other,18.661,,,,,,,,,,,,,,,,,,,,,,,,
Qwilfish,2023-01,Liquidation,71.417,Poison Jab,62.630,Spikes,55.107,Aqua Jet,44.538,Swords Dance,41.524,Toxic Spikes,29.821,Taunt,25.989,Thunder Wave,14.202,Haze,12.574,Waterfall,9.894,Destiny Bond,9.393,Gunk Shot,7.367,Other,15.544,,,,,,,,,,
Oricorio,2023-01,Revelation Dance,99.990,Quiver Dance,93.634,Roost,76.574,Hurricane,73.578,Defog,21.513,Air Slash,20.999,Other,13.712,,,,,,,,,,,,,,,,,,,,,,
Squawkabilly,2023-01,Brave Bird,96.072,U-turn,74.159,Parting Shot,60.589,Final Gambit,41.548,Quick Attack,40.863,Facade,39.757,Double-Edge,23.629,Reversal,6.969,Other,16.413,,,,,,,,,,,,,,,,,,
Klawf,2023-01,Knock Off,76.454,Stone Edge,62.384,Crabhammer,59.544,High Horsepower,52.325,Stealth Rock,40.951,Swords Dance,34.211,Rock Blast,14.881,Tera Blast,10.114,Endeavor,8.721,Rock Slide,7.433,Trailblaze,6.698,Brick Break,5.948,Endure,5.573,Other,14.764,,,,,,,,
Beartic,2023-01,Icicle Crash,98.134,Close Combat,94.213,Swords Dance,56.530,Earthquake,45.787,Crunch,28.621,Facade,22.640,Aqua Jet,20.429,Focus Punch,10.527,Play Rough,7.841,Other,15.278,,,,,,,,,,,,,,,,
Whiscash,2023-01,Spikes,85.285,Stealth Rock,73.416,Earthquake,65.230,Earth Power,33.719,Protect,31.510,Icy Wind,29.613,Waterfall,19.072,Surf,18.509,Chilling Water,13.669,Dragon Dance,10.914,Other,19.064,,,,,,,,,,,,,,
Muk,2023-01,Shadow Sneak,78.576,Drain Punch,60.706,Poison Jab,56.391,Ice Punch,50.133,Gunk Shot,39.652,Fire Punch,29.884,Toxic,28.251,Protect,18.023,Haze,12.053,Curse,9.478,Other,16.854,,,,,,,,,,,,,,
Zangoose,2023-01,Facade,97.632,Quick Attack,86.684,Night Slash,74.209,Swords Dance,50.009,Close Combat,41.000,Shadow Claw,12.668,Protect,11.228,Switcheroo,7.347,Other,19.224,,,,,,,,,,,,,,,,,,
Scyther,2023-01,Aerial Ace,95.976,Close Combat,89.044,U-turn,67.197,Swords Dance,62.235,Defog,35.910,Trailblaze,12.131,Thief,11.623,Pounce,11.372,Other,14.512,,,,,,,,,,,,,,,,,,
Scovillain,2023-01,Giga Drain,80.945,Flamethrower,70.567,Tera Blast,61.630,Overheat,53.943,Leaf Storm,33.592,Solar Beam,25.346,Growth,15.778,Sunny Day,10.131,Stomping Tantrum,9.426,Will-O-Wisp,8.142,Substitute,7.449,Leech Seed,7.316,Other,15.736,,,,,,,,,,
Toxicroak,2023-01,Close Combat,50.062,Sucker Punch,49.241,Swords Dance,48.911,Sludge Bomb,40.156,Focus Blast,39.116,Nasty Plot,33.866,Poison Jab,30.747,Gunk Shot,28.964,Shadow Ball,22.457,Vacuum Wave,17.197,Drain Punch,9.781,Ice Punch,8.047,Earthquake,7.988,Other,13.468,,,,,,,,
Vivillon,2023-01,Quiver Dance,99.999,Sleep Powder,99.909,Hurricane,99.803,Substitute,69.122,Tera Blast,20.249,Other,10.918,,,,,,,,,,,,,,,,,,,,,,,,
Skuntank,2023-01,Sucker Punch,86.636,Crunch,76.642,Poison Jab,57.206,Explosion,57.198,Taunt,43.802,Toxic Spikes,37.846,Gunk Shot,29.349,Other,11.320,,,,,,,,,,,,,,,,,,,,
Lurantis,2023-01,Leaf Storm,99.716,Tera Blast,69.308,Defog,63.129,Pollen Puff,57.849,Synthesis,56.553,Giga Drain,37.551,Other,15.894,,,,,,,,,,,,,,,,,,,,,,
Flareon,2023-01,Facade,84.133,Trailblaze,77.372,Flare Blitz,71.536,Quick Attack,61.991,Protect,37.942,Bite,12.340,Wish,11.324,Lava Plume,9.114,Yawn,9.113,Tera Blast,7.250,Other,17.884,,,,,,,,,,,,,,
Cacturne,2023-01,Sucker Punch,97.481,Seed Bomb,51.709,Spiky Shield,46.246,Leech Seed,41.222,Swords Dance,41.135,Spikes,37.166,Drain Punch,35.278,Toxic Spikes,7.046,Bullet Seed,6.427,Pin Missile,6.278,Poison Jab,5.833,Trailblaze,4.717,Other,19.461,,,,,,,,,,
Lilligant,2023-01,Quiver Dance,100.000,Sleep Powder,89.558,Tera Blast,69.305,Giga Drain,64.338,Energy Ball,32.816,Leaf Storm,28.238,Other,15.744,,,,,,,,,,,,,,,,,,,,,,
Flapple,2023-01,Grav Apple,96.133,Sucker Punch,86.725,Outrage,81.501,Tera Blast,65.948,Dragon Dance,22.981,U-turn,14.942,Dragon Rush,8.430,Recycle,8.073,Other,15.266,,,,,,,,,,,,,,,,,,
Appletun,2023-01,Leech Seed,88.767,Recover,79.465,Apple Acid,71.087,Dragon Pulse,47.264,Giga Drain,26.670,Protect,24.785,Draco Meteor,21.688,Substitute,9.113,Dragon Tail,6.296,Iron Defense,6.103,Other,18.763,,,,,,,,,,,,,,
Houndoom,2023-01,Dark Pulse,91.024,Flamethrower,54.094,Nasty Plot,49.734,Fire Blast,35.781,Overheat,31.508,Flame Charge,26.531,Destiny Bond,20.528,Sludge Bomb,17.956,Sucker Punch,15.548,Tera Blast,15.537,Counter,8.376,Crunch,7.739,Will-O-Wisp,7.500,Other,18.145,,,,,,,,
Crabominable,2023-01,Thunder Punch,88.906,Drain Punch,62.847,Ice Hammer,55.913,Close Combat,48.004,Ice Punch,44.087,Crabhammer,40.198,Earthquake,32.020,Gunk Shot,7.142,Bulk Up,6.102,Other,14.781,,,,,,,,,,,,,,,,
Vespiquen,2023-01,Roost,89.080,U-turn,86.926,Spikes,83.912,Toxic,78.040,Toxic Spikes,29.206,Destiny Bond,10.655,Defend Order,8.715,Other,13.465,,,,,,,,,,,,,,,,,,,,
