name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Kingdra,2022-11,Swift Swim,99.551,Sniper,0.449,Damp,0.000
Alakazam,2022-11,Magic Guard,98.381,Synchronize,0.918,Inner Focus,0.701
Porygon-Z,2022-11,Download,63.711,Adaptability,36.192,Analytic,0.097
Terrakion,2022-11,Justified,100.000,,,,
Moltres,2022-11,Flame Body,97.584,Pressure,2.416,,
Ditto,2022-11,Imposter,99.966,Limber,0.034,,
Thundurus-Therian,2022-11,Volt Absorb,100.000,,,,
Conkeldurr,2022-11,Guts,85.370,Sheer Force,7.676,Iron Fist,6.954
Ribombee,2022-11,Shield Dust,94.646,Sweet Veil,5.305,Honey Gather,0.049
Xatu,2022-11,Magic Bounce,99.999,Synchronize,0.001,Early Bird,0.000
Blastoise,2022-11,Torrent,78.566,Rain Dish,21.434,,
Snorlax,2022-11,Thick Fat,72.274,Immunity,24.468,Gluttony,3.258
Weezing-Galar,2022-11,Levitate,84.005,Neutralizing Gas,13.344,Misty Surge,2.651
Obstagoon,2022-11,Guts,90.356,Defiant,9.520,Reckless,0.124
Diggersby,2022-11,Huge Power,100.000,Cheek Pouch,0.000,Pickup,0.000
Necrozma,2022-11,Prism Armor,100.000,,,,
Espeon,2022-11,Magic Bounce,98.266,Synchronize,1.734,,
Reuniclus,2022-11,Magic Guard,91.865,Regenerator,7.471,Overcoat,0.665
Sceptile,2022-11,Unburden,90.610,Overgrow,9.390,,
Shedinja,2022-11,Wonder Guard,100.000,,,,
Togekiss,2022-11,Serene Grace,96.177,Super Luck,2.388,Hustle,1.435
Omastar,2022-11,Weak Armor,89.333,Swift Swim,10.573,Shell Armor,0.094
Salamence,2022-11,Moxie,52.900,Intimidate,47.100,,
Primarina,2022-11,Torrent,86.488,Liquid Voice,13.512,,
Darmanitan,2022-11,Sheer Force,99.996,Zen Mode,0.004,,
Stakataka,2022-11,Beast Boost,100.000,,,,
Gyarados,2022-11,Moxie,62.994,Intimidate,37.006,,
Corsola-Galar,2022-11,Cursed Body,99.029,Weak Armor,0.971,,
Toxtricity,2022-11,Punk Rock,99.901,Technician,0.099,Minus,0.000
Slurpuff,2022-11,Unburden,99.957,Sweet Veil,0.043,,
Klefki,2022-11,Prankster,99.962,Magician,0.038,,
Inteleon,2022-11,Sniper,95.137,Torrent,4.863,,
Rotom-Heat,2022-11,Levitate,100.000,,,,
Zygarde-10%,2022-11,Aura Break,100.000,,,,
Mimikyu,2022-11,Disguise,100.000,,,,
Amoonguss,2022-11,Regenerator,98.312,Effect Spore,1.688,,
Shuckle,2022-11,Sturdy,87.156,Gluttony,7.662,Contrary,5.182
Scolipede,2022-11,Speed Boost,99.877,Poison Point,0.123,Swarm,0.000
Diancie,2022-11,Clear Body,100.000,,,,
Zarude,2022-11,Leaf Guard,100.000,,,,
Ninetales,2022-11,Drought,99.968,Flash Fire,0.032,,
Salazzle,2022-11,Corrosion,99.787,Oblivious,0.213,,
Vanilluxe,2022-11,Snow Warning,99.900,Ice Body,0.100,Weak Armor,0.000
Araquanid,2022-11,Water Bubble,99.336,Water Absorb,0.664,,
Zoroark,2022-11,Illusion,100.000,,,,
Krookodile,2022-11,Intimidate,55.351,Moxie,44.131,Anger Point,0.518
Entei,2022-11,Inner Focus,86.341,Pressure,13.659,,
Slowbro-Galar,2022-11,Quick Draw,88.845,Regenerator,11.155,Own Tempo,0.000
Metagross,2022-11,Clear Body,99.980,Light Metal,0.020,,
Lanturn,2022-11,Volt Absorb,88.269,Water Absorb,11.731,,
Heliolisk,2022-11,Dry Skin,76.932,Solar Power,23.068,,
Gigalith,2022-11,Sand Stream,94.984,Sand Force,3.371,Sturdy,1.646
Rhyperior,2022-11,Solid Rock,99.454,Lightning Rod,0.330,Reckless,0.216
Incineroar,2022-11,Intimidate,99.003,Blaze,0.997,,
Chandelure,2022-11,Flash Fire,80.923,Infiltrator,17.207,Flame Body,1.871
Golurk,2022-11,No Guard,93.745,Iron Fist,6.255,Klutz,0.000
Tyrantrum,2022-11,Rock Head,94.696,Strong Jaw,5.304,,
Togedemaru,2022-11,Sturdy,91.799,Iron Barbs,4.515,Lightning Rod,3.685
Azelf,2022-11,Levitate,100.000,,,,
Vaporeon,2022-11,Water Absorb,98.515,Hydration,1.485,,
Glastrier,2022-11,Chilling Neigh,100.000,,,,
Whimsicott,2022-11,Prankster,92.323,Chlorophyll,6.324,Infiltrator,1.352
Milotic,2022-11,Marvel Scale,62.732,Competitive,36.302,Cute Charm,0.966
Steelix,2022-11,Sturdy,95.060,Rock Head,4.117,Sheer Force,0.822
Jellicent,2022-11,Water Absorb,99.187,Cursed Body,0.813,Damp,0.000
Regidrago,2022-11,Dragon's Maw,100.000,,,,
Lucario,2022-11,Inner Focus,41.090,Steadfast,37.832,Justified,21.078
Vikavolt,2022-11,Levitate,100.000,,,,
Thundurus,2022-11,Prankster,76.482,Defiant,23.518,,
Raikou,2022-11,Pressure,67.347,Inner Focus,32.653,,
Mienshao,2022-11,Regenerator,89.689,Reckless,8.866,Inner Focus,1.445
Bewear,2022-11,Fluffy,99.997,Unnerve,0.003,Klutz,0.000
Claydol,2022-11,Levitate,100.000,,,,
Gardevoir,2022-11,Trace,94.378,Synchronize,5.277,Telepathy,0.345
Cobalion,2022-11,Justified,100.000,,,,
Pikachu,2022-11,Lightning Rod,68.705,Static,31.295,,
Politoed,2022-11,Drizzle,94.232,Water Absorb,5.712,Damp,0.056
Butterfree,2022-11,Compound Eyes,98.399,Tinted Lens,1.601,,
Tentacruel,2022-11,Liquid Ooze,71.641,Clear Body,26.071,Rain Dish,2.288
Abomasnow,2022-11,Snow Warning,99.985,Soundproof,0.015,,
Heracross,2022-11,Guts,90.267,Moxie,9.639,Swarm,0.094
Shiftry,2022-11,Chlorophyll,99.964,Pickpocket,0.036,Early Bird,0.000
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Registeel,2022-11,Clear Body,100.000,Light Metal,0.000,,
Goodra,2022-11,Hydration,35.138,Sap Sipper,33.216,Gooey,31.646
Arctovish,2022-11,Slush Rush,99.362,Water Absorb,0.637,Ice Body,0.001
Xurkitree,2022-11,Beast Boost,100.000,,,,
Dusclops,2022-11,Pressure,96.359,Frisk,3.641,,
Flygon,2022-11,Levitate,100.000,,,,
Audino,2022-11,Regenerator,100.000,Healer,0.000,Klutz,0.000
Crobat,2022-11,Infiltrator,85.385,Inner Focus,14.615,,
Accelgor,2022-11,Unburden,88.366,Sticky Hold,11.630,Hydration,0.004
Starmie,2022-11,Natural Cure,72.051,Analytic,27.712,Illuminate,0.237
Kabutops,2022-11,Weak Armor,50.252,Swift Swim,49.148,Battle Armor,0.600
Durant,2022-11,Hustle,99.591,Swarm,0.270,Truant,0.139
Haxorus,2022-11,Mold Breaker,95.114,Rivalry,3.810,Unnerve,1.076
Druddigon,2022-11,Rough Skin,64.503,Mold Breaker,20.739,Sheer Force,14.759
Avalugg,2022-11,Sturdy,97.700,Ice Body,2.000,Own Tempo,0.300
Vileplume,2022-11,Effect Spore,99.252,Chlorophyll,0.748,,
Golisopod,2022-11,Emergency Exit,100.000,,,,
Sirfetch'd,2022-11,Scrappy,98.937,Steadfast,1.063,,
Aerodactyl,2022-11,Pressure,57.251,Rock Head,22.247,Unnerve,20.503
Archeops,2022-11,Defeatist,100.000,,,,
Drapion,2022-11,Battle Armor,59.438,Sniper,40.500,Keen Eye,0.061
Spiritomb,2022-11,Pressure,70.327,Infiltrator,29.673,,
Sharpedo,2022-11,Speed Boost,99.944,Rough Skin,0.056,,
Decidueye,2022-11,Long Reach,98.152,Overgrow,1.848,,
Shiinotic,2022-11,Effect Spore,99.980,Illuminate,0.017,Rain Dish,0.002
Frosmoth,2022-11,Ice Scales,91.970,Shield Dust,8.030,,
Weezing,2022-11,Levitate,99.041,Neutralizing Gas,0.959,Stench,0.000
Turtonator,2022-11,Shell Armor,100.000,,,,
Eiscue,2022-11,Ice Face,100.000,,,,
Raichu-Alola,2022-11,Surge Surfer,100.000,,,,
Roserade,2022-11,Poison Point,51.439,Natural Cure,47.393,Technician,1.168
Lapras,2022-11,Water Absorb,96.633,Hydration,2.859,Shell Armor,0.508
Mantine,2022-11,Water Absorb,98.229,Swift Swim,1.444,Water Veil,0.327
Arcanine,2022-11,Intimidate,85.839,Justified,7.470,Flash Fire,6.691
Regigigas,2022-11,Slow Start,100.000,,,,
Articuno-Galar,2022-11,Competitive,100.000,,,,
Aurorus,2022-11,Snow Warning,50.483,Refrigerate,49.517,,
Indeedee,2022-11,Psychic Surge,97.894,Inner Focus,1.340,Synchronize,0.766
Sigilyph,2022-11,Magic Guard,95.821,Wonder Skin,2.873,Tinted Lens,1.306
Barbaracle,2022-11,Tough Claws,82.100,Sniper,17.259,Pickpocket,0.641
Sylveon,2022-11,Pixilate,95.837,Cute Charm,4.163,,
Tornadus,2022-11,Prankster,80.456,Defiant,19.544,,
Ludicolo,2022-11,Swift Swim,99.280,Rain Dish,0.704,Own Tempo,0.016
Drampa,2022-11,Berserk,96.805,Cloud Nine,3.151,Sap Sipper,0.045
Exploud,2022-11,Scrappy,98.284,Soundproof,1.716,,
Stunfisk,2022-11,Static,100.000,Limber,0.000,,
Galvantula,2022-11,Compound Eyes,83.404,Swarm,12.753,Unnerve,3.843
Silvally,2022-11,RKS System,100.000,,,,
Dhelmise,2022-11,Steelworker,100.000,,,,
Jolteon,2022-11,Volt Absorb,73.271,Quick Feet,26.729,,
Guzzlord,2022-11,Beast Boost,100.000,,,,
Sableye,2022-11,Prankster,99.776,Stall,0.224,Keen Eye,0.000
Persian-Alola,2022-11,Fur Coat,85.797,Technician,14.203,Rattled,0.000
Exeggutor-Alola,2022-11,Harvest,98.366,Frisk,1.634,,
Hitmonchan,2022-11,Inner Focus,60.458,Iron Fist,39.542,Keen Eye,0.000
Braviary,2022-11,Defiant,91.604,Sheer Force,7.938,Keen Eye,0.458
Sandslash-Alola,2022-11,Slush Rush,100.000,,,,
Toxicroak,2022-11,Dry Skin,98.232,Poison Touch,1.766,Anticipation,0.002
Indeedee-F,2022-11,Psychic Surge,100.000,Synchronize,0.000,Own Tempo,0.000
Cofagrigus,2022-11,Mummy,100.000,,,,
Lurantis,2022-11,Contrary,99.413,Leaf Guard,0.587,,
Gallade,2022-11,Justified,84.664,Steadfast,15.336,,
Electivire,2022-11,Motor Drive,99.087,Vital Spirit,0.913,,
Dugtrio-Alola,2022-11,Sand Force,98.303,Tangling Hair,1.697,,
Bouffalant,2022-11,Reckless,98.391,Sap Sipper,1.609,Soundproof,0.000
Talonflame,2022-11,Gale Wings,50.406,Flame Body,49.594,,
Uxie,2022-11,Levitate,100.000,,,,
Cursola,2022-11,Weak Armor,70.502,Perish Body,29.498,,
Bronzong,2022-11,Levitate,74.702,Heatproof,23.950,Heavy Metal,1.348
Eldegoss,2022-11,Regenerator,99.861,Effect Spore,0.138,Cotton Down,0.002
Pyukumuku,2022-11,Unaware,74.079,Innards Out,25.921,,
Whiscash,2022-11,Oblivious,83.436,Hydration,16.563,Anticipation,0.000
Raboot,2022-11,Libero,100.000,Blaze,0.000,,
Leafeon,2022-11,Chlorophyll,98.284,Leaf Guard,1.716,,
Aron,2022-11,Sturdy,100.000,Heavy Metal,0.000,Rock Head,0.000
Cinccino,2022-11,Skill Link,97.938,Technician,2.062,Cute Charm,0.000
Machamp,2022-11,No Guard,83.672,Guts,15.838,Steadfast,0.490
Mudsdale,2022-11,Stamina,99.844,Own Tempo,0.156,Inner Focus,0.000
Sandaconda,2022-11,Shed Skin,85.632,Sand Spit,14.368,,
Qwilfish,2022-11,Swift Swim,93.254,Intimidate,6.156,Poison Point,0.590
Wigglytuff,2022-11,Competitive,78.181,Cute Charm,15.278,Frisk,6.541
Basculin,2022-11,Adaptability,98.815,Reckless,1.185,Rock Head,0.000
Cramorant,2022-11,Gulp Missile,100.000,,,,
Hitmonlee,2022-11,Unburden,93.104,Reckless,6.699,Limber,0.197
Noivern,2022-11,Infiltrator,85.011,Frisk,14.988,Telepathy,0.002
Mr. Rime,2022-11,Screen Cleaner,95.130,Tangled Feet,4.851,Ice Body,0.019
Golduck,2022-11,Swift Swim,99.128,Damp,0.827,Cloud Nine,0.045
Solrock,2022-11,Levitate,100.000,,,,
Walrein,2022-11,Oblivious,55.070,Thick Fat,41.433,Ice Body,3.497
Wailord,2022-11,Water Veil,98.436,Pressure,1.307,Oblivious,0.258
Sandslash,2022-11,Sand Rush,100.000,,,,
Runerigus,2022-11,Wandering Spirit,100.000,,,,
Hitmontop,2022-11,Technician,84.540,Intimidate,15.460,Steadfast,0.000
Dragalge,2022-11,Adaptability,90.349,Poison Point,9.651,Poison Touch,0.000
Nidoqueen,2022-11,Sheer Force,73.065,Rivalry,22.959,Poison Point,3.976
Dusknoir,2022-11,Pressure,82.833,Frisk,17.167,,
Copperajah,2022-11,Sheer Force,89.438,Heavy Metal,10.562,,
Flapple,2022-11,Hustle,99.002,Ripen,0.918,Gluttony,0.079
Regice,2022-11,Clear Body,87.142,Ice Body,12.858,,
Articuno,2022-11,Pressure,100.000,,,,
Corsola,2022-11,Regenerator,68.319,Hustle,31.681,Natural Cure,0.000
Cradily,2022-11,Storm Drain,99.183,Suction Cups,0.817,,
Falinks,2022-11,Defiant,98.084,Battle Armor,1.916,,
Lycanroc,2022-11,Sand Rush,63.109,Keen Eye,21.657,Steadfast,15.234
Thievul,2022-11,Unburden,53.277,Stakeout,46.723,Run Away,0.000
Coalossal,2022-11,Flame Body,94.046,Steam Engine,5.764,Flash Fire,0.189
Jynx,2022-11,Dry Skin,99.999,Oblivious,0.001,Forewarn,0.000
Kingler,2022-11,Sheer Force,99.634,Hyper Cutter,0.355,Shell Armor,0.012
Aggron,2022-11,Sturdy,73.861,Rock Head,24.943,Heavy Metal,1.196
Emolga,2022-11,Static,89.583,Motor Drive,10.417,,
Kangaskhan,2022-11,Scrappy,99.999,Inner Focus,0.001,Early Bird,0.000
Stunfisk-Galar,2022-11,Mimicry,100.000,,,,
Duraludon,2022-11,Light Metal,77.716,Stalwart,14.101,Heavy Metal,8.183
Tauros,2022-11,Sheer Force,97.703,Intimidate,1.856,Anger Point,0.441
Tsareena,2022-11,Queenly Majesty,89.788,Sweet Veil,10.191,Leaf Guard,0.020
Pincurchin,2022-11,Electric Surge,99.838,Lightning Rod,0.162,,
Morpeko,2022-11,Hunger Switch,100.000,,,,
Kadabra,2022-11,Magic Guard,100.000,Synchronize,0.000,Inner Focus,0.000
Poliwrath,2022-11,Swift Swim,76.422,Water Absorb,23.204,Damp,0.373
Orbeetle,2022-11,Frisk,98.440,Swarm,1.559,Telepathy,0.001
Comfey,2022-11,Triage,94.452,Natural Cure,5.548,Flower Veil,0.000
Exeggutor,2022-11,Harvest,83.012,Chlorophyll,16.988,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Pangoro,2022-11,Scrappy,89.727,Iron Fist,10.273,Mold Breaker,0.000
Centiskorch,2022-11,Flash Fire,79.948,Flame Body,15.260,White Smoke,4.792
Wartortle,2022-11,Torrent,100.000,Rain Dish,0.000,,
Mime Jr.,2022-11,Filter,100.000,Technician,0.000,Soundproof,0.000
Silvally-Ground,2022-11,RKS System,100.000,,,,
Rapidash-Galar,2022-11,Pastel Veil,99.885,Run Away,0.115,Anticipation,0.000
Ninjask,2022-11,Speed Boost,97.671,Infiltrator,2.329,,
Altaria,2022-11,Cloud Nine,67.005,Natural Cure,32.995,,
Malamar,2022-11,Contrary,74.592,Suction Cups,24.953,Infiltrator,0.456
Flareon,2022-11,Guts,94.286,Flash Fire,5.714,,
Glaceon,2022-11,Ice Body,100.000,,,,
Drifblim,2022-11,Unburden,90.157,Aftermath,7.736,Flare Boost,2.106
Regirock,2022-11,Sturdy,51.989,Clear Body,48.011,,
Celebi,2022-11,Natural Cure,100.000,,,,
Silvally-Flying,2022-11,RKS System,100.000,,,,
Carracosta,2022-11,Swift Swim,90.861,Sturdy,7.563,Solid Rock,1.577
Silvally-Ghost,2022-11,RKS System,100.000,,,,
Scrafty,2022-11,Moxie,63.694,Shed Skin,25.044,Intimidate,11.263
Alcremie,2022-11,Aroma Veil,94.611,Sweet Veil,5.389,,
Froslass,2022-11,Cursed Body,100.000,,,,
Linoone,2022-11,Gluttony,95.903,Pickup,3.160,Quick Feet,0.937
Beheeyem,2022-11,Analytic,83.133,Synchronize,16.867,Telepathy,0.000
Scyther,2022-11,Technician,96.451,Swarm,3.504,Steadfast,0.045
Passimian,2022-11,Defiant,93.851,Receiver,6.149,,
Swoobat,2022-11,Simple,100.000,Klutz,0.000,Unaware,0.000
Cryogonal,2022-11,Levitate,100.000,,,,
Drednaw,2022-11,Swift Swim,90.165,Strong Jaw,7.954,Shell Armor,1.880
Rotom-Frost,2022-11,Levitate,100.000,,,,
Landorus-Therian,2022-12,Intimidate,100.000,,,,
Ferrothorn,2022-12,Iron Barbs,99.984,Anticipation,0.016,,
Garchomp,2022-12,Rough Skin,100.000,,,,
Dragapult,2022-12,Infiltrator,66.712,Clear Body,32.466,Cursed Body,0.821
Heatran,2022-12,Flash Fire,76.943,Flame Body,23.057,,
Clefable,2022-12,Magic Guard,67.532,Unaware,32.429,Cute Charm,0.039
Zapdos,2022-12,Static,89.596,Pressure,10.404,,
Toxapex,2022-12,Regenerator,99.495,Merciless,0.449,Limber,0.056
Melmetal,2022-12,Iron Fist,100.000,,,,
Tapu Lele,2022-12,Psychic Surge,100.000,Telepathy,0.000,,
Corviknight,2022-12,Pressure,89.897,Mirror Armor,9.855,Unnerve,0.247
Weavile,2022-12,Pressure,94.748,Pickpocket,5.252,,
Urshifu-Rapid-Strike,2022-12,Unseen Fist,100.000,,,,
Kartana,2022-12,Beast Boost,100.000,,,,
Rillaboom,2022-12,Grassy Surge,99.898,Overgrow,0.102,,
Pelipper,2022-12,Drizzle,99.997,Rain Dish,0.003,Keen Eye,0.000
Tyranitar,2022-12,Sand Stream,99.810,Unnerve,0.190,,
Barraskewda,2022-12,Swift Swim,99.138,Propeller Tail,0.862,,
Tornadus-Therian,2022-12,Regenerator,100.000,,,,
Slowbro,2022-12,Regenerator,99.799,Oblivious,0.201,Own Tempo,0.000
Slowking-Galar,2022-12,Regenerator,99.961,Curious Medicine,0.039,Own Tempo,0.000
Ninetales-Alola,2022-12,Snow Warning,100.000,,,,
Blissey,2022-12,Natural Cure,93.135,Serene Grace,6.587,Healer,0.278
Excadrill,2022-12,Sand Rush,76.123,Mold Breaker,21.177,Sand Force,2.701
Dragonite,2022-12,Multiscale,89.268,Inner Focus,10.732,,
Zeraora,2022-12,Volt Absorb,100.000,,,,
Volcanion,2022-12,Water Absorb,100.000,,,,
Volcarona,2022-12,Flame Body,93.710,Swarm,6.290,,
Blacephalon,2022-12,Beast Boost,100.000,,,,
Nidoking,2022-12,Sheer Force,99.940,Poison Point,0.060,Rivalry,0.000
Tapu Fini,2022-12,Misty Surge,99.975,Telepathy,0.025,,
Victini,2022-12,Victory Star,100.000,,,,
Mew,2022-12,Synchronize,100.000,,,,
Hawlucha,2022-12,Unburden,99.013,Mold Breaker,0.723,Limber,0.264
Porygon-Z,2022-12,Download,98.258,Adaptability,1.741,Analytic,0.000
Crawdaunt,2022-12,Adaptability,99.226,Hyper Cutter,0.774,Shell Armor,0.000
Arctozolt,2022-12,Slush Rush,99.994,Volt Absorb,0.006,Static,0.000
Cresselia,2022-12,Levitate,100.000,,,,
Celesteela,2022-12,Beast Boost,100.000,,,,
Blaziken,2022-12,Speed Boost,99.593,Blaze,0.407,,
Hatterene,2022-12,Magic Bounce,99.896,Healer,0.104,Anticipation,0.000
Porygon2,2022-12,Download,81.037,Trace,18.843,Analytic,0.120
Marowak-Alola,2022-12,Rock Head,94.612,Lightning Rod,5.166,Cursed Body,0.222
Rotom-Wash,2022-12,Levitate,100.000,,,,
Tapu Koko,2022-12,Electric Surge,100.000,Telepathy,0.000,,
Buzzwole,2022-12,Beast Boost,100.000,,,,
Skarmory,2022-12,Sturdy,99.657,Weak Armor,0.335,Keen Eye,0.008
Mandibuzz,2022-12,Overcoat,70.293,Big Pecks,29.707,Weak Armor,0.000
Suicune,2022-12,Pressure,99.856,Inner Focus,0.144,,
Alakazam,2022-12,Magic Guard,99.636,Synchronize,0.190,Inner Focus,0.174
Scizor,2022-12,Technician,99.800,Swarm,0.200,Light Metal,0.000
Azumarill,2022-12,Huge Power,98.804,Sap Sipper,1.196,Thick Fat,0.000
Gastrodon,2022-12,Storm Drain,96.126,Sticky Hold,3.282,Sand Force,0.591
Reuniclus,2022-12,Magic Guard,99.493,Overcoat,0.502,Regenerator,0.005
Magnezone,2022-12,Magnet Pull,94.531,Analytic,2.868,Sturdy,2.601
Tangrowth,2022-12,Regenerator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Swampert,2022-12,Torrent,75.224,Damp,24.776,,
Jirachi,2022-12,Serene Grace,100.000,,,,
Regieleki,2022-12,Transistor,100.000,,,,
Druddigon,2022-12,Rough Skin,85.353,Mold Breaker,14.647,Sheer Force,0.000
Chansey,2022-12,Natural Cure,98.772,Healer,0.725,Serene Grace,0.503
Hippowdon,2022-12,Sand Stream,99.003,Sand Force,0.997,,
Jellicent,2022-12,Water Absorb,99.906,Cursed Body,0.094,,
Dracozolt,2022-12,Sand Rush,96.423,Hustle,2.865,Volt Absorb,0.712
Cloyster,2022-12,Skill Link,95.775,Overcoat,3.722,Shell Armor,0.503
Quagsire,2022-12,Unaware,97.980,Water Absorb,2.020,Damp,0.000
Zapdos-Galar,2022-12,Defiant,100.000,,,,
Aegislash,2022-12,Stance Change,100.000,,,,
Torkoal,2022-12,Drought,99.984,Shell Armor,0.016,White Smoke,0.000
Bisharp,2022-12,Defiant,99.865,Inner Focus,0.135,Pressure,0.000
Tapu Bulu,2022-12,Grassy Surge,97.610,Telepathy,2.390,,
Slowking,2022-12,Regenerator,99.986,Oblivious,0.014,Own Tempo,0.000
Grimmsnarl,2022-12,Prankster,99.963,Frisk,0.037,Pickpocket,0.000
