Pokemon,Usage,Snapshot
Dolliv,0.07926,2023-03
Wooper,0.07814,2023-03
Makuhita,0.07323,2023-03
Staravia,0.06865,2023-03
Cetoddle,0.06663,2023-03
Drifloon,0.06573,2023-03
Varoom,0.06472,2023-03
Wooper-Paldea,0.06049,2023-03
Slowpoke,0.05383,2023-03
Gimmighoul,0.05295,2023-03
Wattrel,0.04294,2023-03
Hatenna,0.03354,2023-03
Kirlia,0.03245,2023-03
Bergmite,0.02786,2023-03
Skiploom,0.02747,2023-03
Dewott,0.02709,2023-03
Buizel,0.02676,2023-03
Steenee,0.02666,2023-03
Tandemaus,0.02575,2023-03
Eevee,0.02413,2023-03
Luvdisc,0.02197,2023-03
Silicobra,0.01498,2023-03
Larvesta,0.01441,2023-03
Grimer,0.01269,2023-03
Croagunk,0.01258,2023-03
Nacli,0.01235,2023-03
Shellder,0.01155,2023-03
Drowzee,0.01019,2023-03
Gastly,0.00666,2023-03
Zorua,0.00568,2023-03
Pawmo,0.00396,2023-03
Voltorb,0.00389,2023-03
Skrelp,0.00358,2023-03
Flaaffy,0.00262,2023-03
Shroomish,0.00213,2023-03
Rowlet,0.00182,2023-03
Axew,0.00155,2023-03
Luxio,0.0015,2023-03
Maschiff,0.00115,2023-03
Crabrawler,0.00114,2023-03
Starly,0.0011,2023-03
Charcadet,0.00109,2023-03
Jigglypuff,0.00096,2023-03
Arrokuda,0.00088,2023-03
Teddiursa,0.00088,2023-03
Gothorita,0.00046,2023-03
Quaxly,0.00033,2023-03
Nymble,0.00016,2023-03
Spewpa,0.00013,2023-03
Venonat,0.00012,2023-03
Cufant,0.00012,2023-03
Bonsly,0.00008,2023-03
Pawmi,0.00006,2023-03
Phanpy,0.00006,2023-03
Spoink,0.00005,2023-03
Applin,0.00005,2023-03
Combee,0.00005,2023-03
Salandit,0.00002,2023-03
Chewtle,0,2023-03
Wingull,0,2023-03
Fidough,0,2023-03
Azurill,0,2023-03
Toxel,0,2023-03
Pichu,0,2023-03
Finizen,0,2023-03
Magnemite,0,2023-03
Gulpin,0,2023-03
Barboach,0,2023-03
Cacnea,0,2023-03
Magikarp,0,2023-03
Growlithe,0,2023-03
Cubchoo,0,2023-03
Dratini,0,2023-03
Clauncher,0,2023-03
Deino,0,2023-03
Sunkern,0,2023-03
Frigibax,0,2023-03
Houndour,0,2023-03
Meowth-Galar,0,2023-03
Tinkatink,0,2023-03
Tadbulb,0,2023-03
Ralts,0,2023-03
Litleo,0,2023-03
Smoliv,0,2023-03
Meowth,0,2023-03
Sandile,0,2023-03
Dreepy,0,2023-03
Skwovet,0,2023-03
Snom,0,2023-03
Deerling,0,2023-03
Snorunt,0,2023-03
Tynamo,0,2023-03
Fomantis,0,2023-03
Yungoos,0,2023-03
Skiddo,0,2023-03
Shuppet,0,2023-03
Larvitar,0,2023-03
Capsakid,0,2023-03
Finneon,0,2023-03
Hoppip,0,2023-03
Charmander,0,2023-03
Gible,0,2023-03
Rockruff,0,2023-03
Froakie,0,2023-03
Gothita,0,2023-03
Rellor,0,2023-03
Scorbunny,0,2023-03
Psyduck,0,2023-03
Stunky,0,2023-03
Sprigatito,0,2023-03
Lechonk,0,2023-03
Shinx,0,2023-03
Bagon,0,2023-03
Impidimp,0,2023-03
Flabebe,0,2023-03
Goomy,0,2023-03
Bulbasaur,0,2023-03
Ivysaur,0,2023-03
Venusaur,0,2023-03
Venusaur-Mega,0,2023-03
Charizard,0,2023-03
Charizard-Mega-X,0,2023-03
Charizard-Mega-Y,0,2023-03
Squirtle,0,2023-03
Wartortle,0,2023-03
Blastoise,0,2023-03
Blastoise-Mega,0,2023-03
Caterpie,0,2023-03
Metapod,0,2023-03
Butterfree,0,2023-03
Weedle,0,2023-03
Kakuna,0,2023-03
Beedrill,0,2023-03
Beedrill-Mega,0,2023-03
Pidgey,0,2023-03
Pidgeotto,0,2023-03
Pidgeot,0,2023-03
Pidgeot-Mega,0,2023-03
Rattata,0,2023-03
Rattata-Alola,0,2023-03
Raticate,0,2023-03
Raticate-Alola,0,2023-03
Spearow,0,2023-03
Fearow,0,2023-03
Ekans,0,2023-03
Arbok,0,2023-03
Raichu-Alola,0,2023-03
Sandshrew,0,2023-03
Sandshrew-Alola,0,2023-03
Sandslash,0,2023-03
Sandslash-Alola,0,2023-03
Nidoran-F,0,2023-03
Nidorina,0,2023-03
Nidoqueen,0,2023-03
Nidoran-M,0,2023-03
Nidorino,0,2023-03
Nidoking,0,2023-03
Clefairy,0,2023-03
Clefable,0,2023-03
Vulpix,0,2023-03
Vulpix-Alola,0,2023-03
Ninetales,0,2023-03
Ninetales-Alola,0,2023-03
Zubat,0,2023-03
Golbat,0,2023-03
Oddish,0,2023-03
Gloom,0,2023-03
Vileplume,0,2023-03
Paras,0,2023-03
Parasect,0,2023-03
Venomoth,0,2023-03
Diglett-Alola,0,2023-03
Dugtrio-Alola,0,2023-03
Meowth-Alola,0,2023-03
Persian-Alola,0,2023-03
Primeape,0,2023-03
Growlithe-Hisui,0,2023-03
Arcanine,0,2023-03
Arcanine-Hisui,0,2023-03
Poliwag,0,2023-03
Poliwhirl,0,2023-03
Poliwrath,0,2023-03
Abra,0,2023-03
Kadabra,0,2023-03
Alakazam,0,2023-03
Alakazam-Mega,0,2023-03
Machop,0,2023-03
Machoke,0,2023-03
Machamp,0,2023-03
Bellsprout,0,2023-03
Weepinbell,0,2023-03
Victreebel,0,2023-03
Tentacool,0,2023-03
Tentacruel,0,2023-03
Geodude,0,2023-03
Geodude-Alola,0,2023-03
Graveler,0,2023-03
Graveler-Alola,0,2023-03
Golem,0,2023-03
Golem-Alola,0,2023-03
Ponyta,0,2023-03
Ponyta-Galar,0,2023-03
Rapidash,0,2023-03
Rapidash-Galar,0,2023-03
Slowpoke-Galar,0,2023-03
Slowbro,0,2023-03
Slowbro-Mega,0,2023-03
Slowbro-Galar,0,2023-03
Farfetch’d,0,2023-03
Farfetch’d-Galar,0,2023-03
Doduo,0,2023-03
Dodrio,0,2023-03
Seel,0,2023-03
Dewgong,0,2023-03
Grimer-Alola,0,2023-03
Muk,0,2023-03
Muk-Alola,0,2023-03
Cloyster,0,2023-03
Gengar,0,2023-03
Gengar-Mega,0,2023-03
Onix,0,2023-03
Krabby,0,2023-03
Kingler,0,2023-03
Voltorb-Hisui,0,2023-03
Electrode-Hisui,0,2023-03
Exeggcute,0,2023-03
Exeggutor,0,2023-03
Exeggutor-Alola,0,2023-03
Cubone,0,2023-03
Marowak,0,2023-03
Marowak-Alola,0,2023-03
Hitmonlee,0,2023-03
Hitmonchan,0,2023-03
Lickitung,0,2023-03
Koffing,0,2023-03
Weezing,0,2023-03
Weezing-Galar,0,2023-03
Rhyhorn,0,2023-03
Rhydon,0,2023-03
Chansey,0,2023-03
Tangela,0,2023-03
Kangaskhan,0,2023-03
Kangaskhan-Mega,0,2023-03
Horsea,0,2023-03
Seadra,0,2023-03
Goldeen,0,2023-03
Seaking,0,2023-03
Staryu,0,2023-03
Starmie,0,2023-03
Mr. Mime,0,2023-03
Mr. Mime-Galar,0,2023-03
Scyther,0,2023-03
Jynx,0,2023-03
Electabuzz,0,2023-03
Magmar,0,2023-03
Pinsir,0,2023-03
Pinsir-Mega,0,2023-03
Tauros,0,2023-03
Tauros-Paldea-Combat,0,2023-03
Tauros-Paldea-Blaze,0,2023-03
Tauros-Paldea-Aqua,0,2023-03
Gyarados,0,2023-03
Gyarados-Mega,0,2023-03
Lapras,0,2023-03
Ditto,0,2023-03
Vaporeon,0,2023-03
Jolteon,0,2023-03
Porygon,0,2023-03
Omanyte,0,2023-03
Omastar,0,2023-03
Kabuto,0,2023-03
Kabutops,0,2023-03
Aerodactyl,0,2023-03
Aerodactyl-Mega,0,2023-03
Snorlax,0,2023-03
Articuno,0,2023-03
Articuno-Galar,0,2023-03
Zapdos,0,2023-03
Zapdos-Galar,0,2023-03
Moltres,0,2023-03
Moltres-Galar,0,2023-03
Dragonite,0,2023-03
Mewtwo,0,2023-03
Mewtwo-Mega-X,0,2023-03
Mewtwo-Mega-Y,0,2023-03
Mew,0,2023-03
Chikorita,0,2023-03
Bayleef,0,2023-03
Meganium,0,2023-03
Cyndaquil,0,2023-03
Quilava,0,2023-03
Typhlosion,0,2023-03
Typhlosion-Hisui,0,2023-03
Totodile,0,2023-03
Croconaw,0,2023-03
Feraligatr,0,2023-03
Sentret,0,2023-03
Furret,0,2023-03
Hoothoot,0,2023-03
Noctowl,0,2023-03
Ledyba,0,2023-03
Ledian,0,2023-03
Spinarak,0,2023-03
Ariados,0,2023-03
Crobat,0,2023-03
Chinchou,0,2023-03
Lanturn,0,2023-03
Cleffa,0,2023-03
Igglybuff,0,2023-03
Togepi,0,2023-03
Togetic,0,2023-03
Natu,0,2023-03
Xatu,0,2023-03
Mareep,0,2023-03
Ampharos-Mega,0,2023-03
Bellossom,0,2023-03
Azumarill,0,2023-03
Politoed,0,2023-03
Aipom,0,2023-03
Yanma,0,2023-03
Quagsire,0,2023-03
Espeon,0,2023-03
Umbreon,0,2023-03
Slowking,0,2023-03
Slowking-Galar,0,2023-03
Unown,0,2023-03
Wobbuffet,0,2023-03
Forretress,0,2023-03
Gligar,0,2023-03
Steelix,0,2023-03
Steelix-Mega,0,2023-03
Snubbull,0,2023-03
Granbull,0,2023-03
Qwilfish,0,2023-03
Qwilfish-Hisui,0,2023-03
Scizor,0,2023-03
Scizor-Mega,0,2023-03
Shuckle,0,2023-03
Heracross,0,2023-03
Heracross-Mega,0,2023-03
Sneasel-Hisui,0,2023-03
Ursaring,0,2023-03
Slugma,0,2023-03
Magcargo,0,2023-03
Swinub,0,2023-03
Piloswine,0,2023-03
Corsola,0,2023-03
Corsola-Galar,0,2023-03
Remoraid,0,2023-03
Octillery,0,2023-03
Mantine,0,2023-03
Skarmory,0,2023-03
Houndoom-Mega,0,2023-03
Kingdra,0,2023-03
Donphan,0,2023-03
Porygon2,0,2023-03
Smeargle,0,2023-03
Tyrogue,0,2023-03
Hitmontop,0,2023-03
Smoochum,0,2023-03
Elekid,0,2023-03
Magby,0,2023-03
Miltank,0,2023-03
Blissey,0,2023-03
Raikou,0,2023-03
Entei,0,2023-03
Suicune,0,2023-03
Tyranitar,0,2023-03
Tyranitar-Mega,0,2023-03
Lugia,0,2023-03
Ho-Oh,0,2023-03
Celebi,0,2023-03
Treecko,0,2023-03
Grovyle,0,2023-03
Sceptile,0,2023-03
Sceptile-Mega,0,2023-03
Torchic,0,2023-03
Combusken,0,2023-03
Blaziken,0,2023-03
Blaziken-Mega,0,2023-03
Mudkip,0,2023-03
Marshtomp,0,2023-03
Swampert,0,2023-03
Swampert-Mega,0,2023-03
Poochyena,0,2023-03
Mightyena,0,2023-03
Zigzagoon,0,2023-03
Zigzagoon-Galar,0,2023-03
Linoone,0,2023-03
Linoone-Galar,0,2023-03
Wurmple,0,2023-03
Silcoon,0,2023-03
Beautifly,0,2023-03
Cascoon,0,2023-03
Dustox,0,2023-03
Lotad,0,2023-03
Lombre,0,2023-03
Ludicolo,0,2023-03
Seedot,0,2023-03
Nuzleaf,0,2023-03
Shiftry,0,2023-03
Taillow,0,2023-03
Swellow,0,2023-03
Pelipper,0,2023-03
Gardevoir,0,2023-03
Gardevoir-Mega,0,2023-03
Masquerain,0,2023-03
Breloom,0,2023-03
Slakoth,0,2023-03
Nincada,0,2023-03
Ninjask,0,2023-03
Shedinja,0,2023-03
Whismur,0,2023-03
Loudred,0,2023-03
Exploud,0,2023-03
Hariyama,0,2023-03
Nosepass,0,2023-03
Skitty,0,2023-03
Delcatty,0,2023-03
Sableye,0,2023-03
Sableye-Mega,0,2023-03
Mawile,0,2023-03
Mawile-Mega,0,2023-03
Aron,0,2023-03
Lairon,0,2023-03
Aggron,0,2023-03
Aggron-Mega,0,2023-03
Medicham,0,2023-03
Medicham-Mega,0,2023-03
Electrike,0,2023-03
Manectric,0,2023-03
Manectric-Mega,0,2023-03
Plusle,0,2023-03
Minun,0,2023-03
Volbeat,0,2023-03
Illumise,0,2023-03
Roselia,0,2023-03
Carvanha,0,2023-03
Sharpedo,0,2023-03
Sharpedo-Mega,0,2023-03
Wailmer,0,2023-03
Wailord,0,2023-03
Camerupt-Mega,0,2023-03
Torkoal,0,2023-03
Spinda,0,2023-03
Trapinch,0,2023-03
Vibrava,0,2023-03
Flygon,0,2023-03
Altaria,0,2023-03
Altaria-Mega,0,2023-03
Zangoose,0,2023-03
Lunatone,0,2023-03
Solrock,0,2023-03
Whiscash,0,2023-03
Corphish,0,2023-03
Crawdaunt,0,2023-03
Baltoy,0,2023-03
Claydol,0,2023-03
Lileep,0,2023-03
Cradily,0,2023-03
Anorith,0,2023-03
Armaldo,0,2023-03
Feebas,0,2023-03
Milotic,0,2023-03
Castform,0,2023-03
Kecleon,0,2023-03
Banette-Mega,0,2023-03
Duskull,0,2023-03
Dusclops,0,2023-03
Chimecho,0,2023-03
Absol,0,2023-03
Absol-Mega,0,2023-03
Wynaut,0,2023-03
Glalie-Mega,0,2023-03
Spheal,0,2023-03
Sealeo,0,2023-03
Walrein,0,2023-03
Clamperl,0,2023-03
Huntail,0,2023-03
Gorebyss,0,2023-03
Relicanth,0,2023-03
Salamence,0,2023-03
Salamence-Mega,0,2023-03
Beldum,0,2023-03
Metang,0,2023-03
Metagross,0,2023-03
Metagross-Mega,0,2023-03
Regirock,0,2023-03
Regice,0,2023-03
Registeel,0,2023-03
Latias,0,2023-03
Latias-Mega,0,2023-03
Latios,0,2023-03
Latios-Mega,0,2023-03
Kyogre,0,2023-03
Groudon,0,2023-03
Rayquaza,0,2023-03
Rayquaza-Mega,0,2023-03
Jirachi,0,2023-03
Deoxys,0,2023-03
Turtwig,0,2023-03
Grotle,0,2023-03
Torterra,0,2023-03
Chimchar,0,2023-03
Monferno,0,2023-03
Infernape,0,2023-03
Piplup,0,2023-03
Prinplup,0,2023-03
Empoleon,0,2023-03
Staraptor,0,2023-03
Bidoof,0,2023-03
Bibarel,0,2023-03
Budew,0,2023-03
Roserade,0,2023-03
Cranidos,0,2023-03
Rampardos,0,2023-03
Shieldon,0,2023-03
Bastiodon,0,2023-03
Burmy,0,2023-03
Wormadam,0,2023-03
Wormadam-Sandy,0,2023-03
Wormadam-Trash,0,2023-03
Mothim,0,2023-03
Vespiquen,0,2023-03
Floatzel,0,2023-03
Cherubi,0,2023-03
Cherrim,0,2023-03
Gastrodon,0,2023-03
Ambipom,0,2023-03
Drifblim,0,2023-03
Buneary,0,2023-03
Lopunny,0,2023-03
Lopunny-Mega,0,2023-03
Mismagius,0,2023-03
Honchkrow,0,2023-03
Glameow,0,2023-03
Purugly,0,2023-03
Chingling,0,2023-03
Bronzong,0,2023-03
Mime Jr.,0,2023-03
Chatot,0,2023-03
Spiritomb,0,2023-03
Garchomp,0,2023-03
Garchomp-Mega,0,2023-03
Munchlax,0,2023-03
Lucario,0,2023-03
Lucario-Mega,0,2023-03
Hippowdon,0,2023-03
Skorupi,0,2023-03
Drapion,0,2023-03
Toxicroak,0,2023-03
Carnivine,0,2023-03
Mantyke,0,2023-03
Abomasnow,0,2023-03
Abomasnow-Mega,0,2023-03
Weavile,0,2023-03
Magnezone,0,2023-03
Lickilicky,0,2023-03
Rhyperior,0,2023-03
Tangrowth,0,2023-03
Electivire,0,2023-03
Magmortar,0,2023-03
Togekiss,0,2023-03
Yanmega,0,2023-03
Gliscor,0,2023-03
Mamoswine,0,2023-03
Porygon-Z,0,2023-03
Gallade,0,2023-03
Gallade-Mega,0,2023-03
Probopass,0,2023-03
Dusknoir,0,2023-03
Froslass,0,2023-03
Rotom,0,2023-03
Rotom-Heat,0,2023-03
Rotom-Wash,0,2023-03
Rotom-Mow,0,2023-03
Uxie,0,2023-03
Mesprit,0,2023-03
Azelf,0,2023-03
Dialga,0,2023-03
Palkia,0,2023-03
Heatran,0,2023-03
Regigigas,0,2023-03
Giratina,0,2023-03
Cresselia,0,2023-03
Phione,0,2023-03
Manaphy,0,2023-03
Darkrai,0,2023-03
Shaymin,0,2023-03
Shaymin-Sky,0,2023-03
Arceus,0,2023-03
Arceus-Bug,0,2023-03
Arceus-Dark,0,2023-03
Arceus-Dragon,0,2023-03
Arceus-Electric,0,2023-03
Arceus-Fairy,0,2023-03
Arceus-Fighting,0,2023-03
Arceus-Fire,0,2023-03
Arceus-Flying,0,2023-03
Arceus-Ghost,0,2023-03
Arceus-Grass,0,2023-03
Arceus-Ground,0,2023-03
Arceus-Ice,0,2023-03
Arceus-Poison,0,2023-03
Arceus-Psychic,0,2023-03
Arceus-Rock,0,2023-03
Arceus-Steel,0,2023-03
Arceus-Water,0,2023-03
Victini,0,2023-03
Snivy,0,2023-03
Servine,0,2023-03
Serperior,0,2023-03
Tepig,0,2023-03
Pignite,0,2023-03
Emboar,0,2023-03
Oshawott,0,2023-03
Samurott,0,2023-03
Samurott-Hisui,0,2023-03
Patrat,0,2023-03
Watchog,0,2023-03
Lillipup,0,2023-03
Herdier,0,2023-03
Stoutland,0,2023-03
Purrloin,0,2023-03
Liepard,0,2023-03
Pansage,0,2023-03
Simisage,0,2023-03
Pansear,0,2023-03
Simisear,0,2023-03
Panpour,0,2023-03
Simipour,0,2023-03
Munna,0,2023-03
Musharna,0,2023-03
Pidove,0,2023-03
Tranquill,0,2023-03
Unfezant,0,2023-03
Blitzle,0,2023-03
Zebstrika,0,2023-03
Roggenrola,0,2023-03
Boldore,0,2023-03
Gigalith,0,2023-03
Woobat,0,2023-03
Swoobat,0,2023-03
Drilbur,0,2023-03
Excadrill,0,2023-03
Audino,0,2023-03
Audino-Mega,0,2023-03
Timburr,0,2023-03
Gurdurr,0,2023-03
Conkeldurr,0,2023-03
Tympole,0,2023-03
Palpitoad,0,2023-03
Seismitoad,0,2023-03
Throh,0,2023-03
Sawk,0,2023-03
Sewaddle,0,2023-03
Swadloon,0,2023-03
Leavanny,0,2023-03
Venipede,0,2023-03
Whirlipede,0,2023-03
Scolipede,0,2023-03
Cottonee,0,2023-03
Whimsicott,0,2023-03
Petilil,0,2023-03
Lilligant-Hisui,0,2023-03
Basculin,0,2023-03
Krookodile,0,2023-03
Darumaka,0,2023-03
Darumaka-Galar,0,2023-03
Darmanitan,0,2023-03
Darmanitan-Galar,0,2023-03
Maractus,0,2023-03
Dwebble,0,2023-03
Crustle,0,2023-03
Scraggy,0,2023-03
Scrafty,0,2023-03
Sigilyph,0,2023-03
Yamask,0,2023-03
Yamask-Galar,0,2023-03
Cofagrigus,0,2023-03
Tirtouga,0,2023-03
Carracosta,0,2023-03
Archen,0,2023-03
Archeops,0,2023-03
Trubbish,0,2023-03
Garbodor,0,2023-03
Zoroark,0,2023-03
Zoroark-Hisui,0,2023-03
Minccino,0,2023-03
Cinccino,0,2023-03
Solosis,0,2023-03
Duosion,0,2023-03
Reuniclus,0,2023-03
Ducklett,0,2023-03
Swanna,0,2023-03
Vanillite,0,2023-03
Vanillish,0,2023-03
Vanilluxe,0,2023-03
Emolga,0,2023-03
Karrablast,0,2023-03
Escavalier,0,2023-03
Amoonguss,0,2023-03
Frillish,0,2023-03
Jellicent,0,2023-03
Alomomola,0,2023-03
Joltik,0,2023-03
Galvantula,0,2023-03
Ferroseed,0,2023-03
Ferrothorn,0,2023-03
Klink,0,2023-03
Klang,0,2023-03
Klinklang,0,2023-03
Eelektross,0,2023-03
Elgyem,0,2023-03
Beheeyem,0,2023-03
Litwick,0,2023-03
Lampent,0,2023-03
Chandelure,0,2023-03
Haxorus,0,2023-03
Cryogonal,0,2023-03
Shelmet,0,2023-03
Accelgor,0,2023-03
Stunfisk,0,2023-03
Stunfisk-Galar,0,2023-03
Mienfoo,0,2023-03
Mienshao,0,2023-03
Druddigon,0,2023-03
Golett,0,2023-03
Golurk,0,2023-03
Bisharp,0,2023-03
Bouffalant,0,2023-03
Braviary,0,2023-03
Braviary-Hisui,0,2023-03
Vullaby,0,2023-03
Mandibuzz,0,2023-03
Heatmor,0,2023-03
Durant,0,2023-03
Hydreigon,0,2023-03
Volcarona,0,2023-03
Cobalion,0,2023-03
Terrakion,0,2023-03
Virizion,0,2023-03
Tornadus,0,2023-03
Tornadus-Therian,0,2023-03
Thundurus,0,2023-03
Thundurus-Therian,0,2023-03
Reshiram,0,2023-03
Zekrom,0,2023-03
Landorus,0,2023-03
Landorus-Therian,0,2023-03
Kyurem,0,2023-03
Kyurem-Black,0,2023-03
Kyurem-White,0,2023-03
Keldeo,0,2023-03
Meloetta,0,2023-03
Genesect,0,2023-03
Chespin,0,2023-03
Quilladin,0,2023-03
Chesnaught,0,2023-03
Fennekin,0,2023-03
Braixen,0,2023-03
Delphox,0,2023-03
Greninja,0,2023-03
Bunnelby,0,2023-03
Diggersby,0,2023-03
Fletchling,0,2023-03
Talonflame,0,2023-03
Scatterbug,0,2023-03
Flabébé,0,2023-03
Florges,0,2023-03
Pancham,0,2023-03
Pangoro,0,2023-03
Furfrou,0,2023-03
Espurr,0,2023-03
Meowstic,0,2023-03
Meowstic-F,0,2023-03
Honedge,0,2023-03
Doublade,0,2023-03
Aegislash,0,2023-03
Spritzee,0,2023-03
Aromatisse,0,2023-03
Swirlix,0,2023-03
Slurpuff,0,2023-03
Inkay,0,2023-03
Malamar,0,2023-03
Binacle,0,2023-03
Barbaracle,0,2023-03
Dragalge,0,2023-03
Clawitzer,0,2023-03
Helioptile,0,2023-03
Heliolisk,0,2023-03
Tyrunt,0,2023-03
Tyrantrum,0,2023-03
Amaura,0,2023-03
Aurorus,0,2023-03
Sylveon,0,2023-03
Hawlucha,0,2023-03
Carbink,0,2023-03
Sliggoo-Hisui,0,2023-03
Goodra,0,2023-03
Goodra-Hisui,0,2023-03
Klefki,0,2023-03
Phantump,0,2023-03
Trevenant,0,2023-03
Pumpkaboo,0,2023-03
Pumpkaboo-Small,0,2023-03
Pumpkaboo-Large,0,2023-03
Pumpkaboo-Super,0,2023-03
Gourgeist,0,2023-03
Gourgeist-Small,0,2023-03
Gourgeist-Large,0,2023-03
Gourgeist-Super,0,2023-03
Avalugg,0,2023-03
Avalugg-Hisui,0,2023-03
Noibat,0,2023-03
Noivern,0,2023-03
Xerneas,0,2023-03
Yveltal,0,2023-03
Zygarde,0,2023-03
Zygarde-10%,0,2023-03
Diancie,0,2023-03
Diancie-Mega,0,2023-03
Hoopa,0,2023-03
Hoopa-Unbound,0,2023-03
Volcanion,0,2023-03
Decidueye,0,2023-03
Decidueye-Hisui,0,2023-03
Litten,0,2023-03
Torracat,0,2023-03
Incineroar,0,2023-03
Popplio,0,2023-03
Brionne,0,2023-03
Primarina,0,2023-03
Pikipek,0,2023-03
Trumbeak,0,2023-03
Toucannon,0,2023-03
Grubbin,0,2023-03
Charjabug,0,2023-03
Vikavolt,0,2023-03
Oricorio-Pom-Pom,0,2023-03
Oricorio-Sensu,0,2023-03
Cutiefly,0,2023-03
Ribombee,0,2023-03
Lycanroc,0,2023-03
Lycanroc-Dusk,0,2023-03
Wishiwashi,0,2023-03
Toxapex,0,2023-03
Mudsdale,0,2023-03
Dewpider,0,2023-03
Araquanid,0,2023-03
Lurantis,0,2023-03
Morelull,0,2023-03
Shiinotic,0,2023-03
Salazzle,0,2023-03
Stufful,0,2023-03
Bewear,0,2023-03
Bounsweet,0,2023-03
Tsareena,0,2023-03
Comfey,0,2023-03
Passimian,0,2023-03
Wimpod,0,2023-03
Golisopod,0,2023-03
Palossand,0,2023-03
Pyukumuku,0,2023-03
Type: Null,0,2023-03
Silvally,0,2023-03
Silvally-Bug,0,2023-03
Silvally-Dark,0,2023-03
Silvally-Dragon,0,2023-03
Silvally-Electric,0,2023-03
Silvally-Fairy,0,2023-03
Silvally-Fighting,0,2023-03
Silvally-Fire,0,2023-03
Silvally-Flying,0,2023-03
Silvally-Ghost,0,2023-03
