name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Pelipper,2022-12,Kilowattrel,61.078,Floatzel,59.791,Barraskewda,40.098,Golduck,30.233,Donphan,25.800,Mimikyu,21.868,Forretress,18.544,Tinkaton,13.887,Espathra,11.483,Toedscruel,10.754,Azumarill,10.119,,
Gallade,2022-12,Tinkaton,23.829,Espathra,19.790,Gengar,16.303,Hydreigon,15.924,Talonflame,15.136,Mimikyu,13.951,Donphan,13.183,Armarouge,11.676,Bisharp,11.633,Hatterene,11.125,Slither Wing,10.873,,
Forretress,2022-12,Armarouge,25.255,Sandy Shocks,20.452,Pelipper,19.604,Slither Wing,18.730,Azumarill,16.691,Polteageist,15.940,Barraskewda,15.297,Slowking,15.018,Gengar,14.635,Indeedee,14.160,Hawlucha,12.503,,
Slowking,2022-12,Sandy Shocks,50.202,Slither Wing,46.081,Tinkaton,36.512,Talonflame,35.663,Hydreigon,29.366,Tsareena,21.473,Cetitan,17.163,Forretress,15.032,Bisharp,14.406,Scream Tail,12.836,Grafaiai,12.045,,
Pawmot,2022-12,Espathra,25.660,Tinkaton,24.684,Hydreigon,18.956,Azumarill,18.678,Brambleghast,14.570,Iron Jugulis,13.391,Slither Wing,12.733,Cloyster,11.021,Donphan,10.539,Gallade,10.240,Hatterene,10.185,,
Kilowattrel,2022-12,Pelipper,66.040,Floatzel,45.729,Mimikyu,32.364,Tinkaton,27.677,Golduck,25.924,Donphan,24.195,Barraskewda,22.522,Grafaiai,17.232,Tauros-Paldea-Water,16.019,Forretress,10.845,Hatterene,10.087,,
Lucario,2022-12,Gengar,24.772,Espathra,23.115,Hatterene,19.160,Hydreigon,17.958,Armarouge,17.628,Bisharp,17.346,Azumarill,16.600,Donphan,16.128,Salamence,14.442,Quagsire,13.734,Cloyster,12.220,,
Scream Tail,2022-12,Rotom-Wash,29.199,Grafaiai,25.742,Slither Wing,19.831,Alomomola,18.553,Bisharp,18.210,Sandy Shocks,17.933,Talonflame,17.382,Wo-Chien,17.089,Staraptor,14.624,Coalossal,14.596,Hydreigon,14.484,,
Wo-Chien,2022-12,Tinkaton,32.434,Armarouge,20.413,Rotom-Wash,19.978,Gyarados,19.067,Hawlucha,18.509,Indeedee,17.962,Scream Tail,17.614,Coalossal,15.006,Hippowdon,14.426,Donphan,13.766,Slither Wing,12.665,,
Staraptor,2022-12,Rotom-Wash,33.514,Sandy Shocks,26.653,Azumarill,22.315,Brute Bonnet,21.775,Mimikyu,21.021,Donphan,20.321,Hatterene,15.776,Scream Tail,15.315,Hydreigon,14.542,Grafaiai,14.248,Gengar,12.687,,
Brambleghast,2022-12,Tinkaton,41.166,Hydreigon,31.477,Slither Wing,21.102,Armarouge,20.809,Grafaiai,17.902,Iron Jugulis,17.784,Pawmot,17.329,Iron Thorns,15.737,Quagsire,13.947,Rotom-Wash,11.847,Gallade,11.505,,
Tsareena,2022-12,Tinkaton,61.964,Sandy Shocks,45.484,Hydreigon,43.563,Talonflame,39.208,Slither Wing,30.792,Slowking,26.830,Espathra,23.574,Gengar,13.823,Hippowdon,13.104,Bisharp,10.513,Grafaiai,10.105,,
Hawlucha,2022-12,Indeedee,56.318,Armarouge,49.604,Tinkaton,41.350,Polteageist,35.127,Gyarados,23.789,Wo-Chien,22.702,Espathra,22.605,Forretress,17.290,Hatterene,15.353,Brambleghast,12.274,Arboliva,11.492,,
Gastrodon,2022-12,Tinkaton,32.008,Slither Wing,26.690,Hydreigon,23.291,Gengar,21.971,Talonflame,19.781,Hatterene,18.839,Gallade,14.282,Grafaiai,13.200,Forretress,13.172,Wo-Chien,11.942,Magnezone,10.071,,
Hippowdon,2022-12,Hydreigon,41.176,Tinkaton,36.297,Rotom-Wash,30.010,Slither Wing,24.720,Hatterene,22.979,Coalossal,21.682,Scream Tail,19.990,Wo-Chien,19.762,Mismagius,17.342,Slowking,16.909,Tsareena,16.181,,
Floatzel,2022-12,Pelipper,95.299,Kilowattrel,67.409,Golduck,37.726,Donphan,36.326,Mimikyu,32.186,Tinkaton,14.729,Gallade,11.786,Barraskewda,11.397,Forretress,10.508,Toedscruel,9.048,Espathra,8.886,,
Toedscruel,2022-12,Alomomola,23.061,Rotom-Wash,21.283,Pelipper,18.025,Grafaiai,17.387,Scream Tail,16.995,Sandy Shocks,16.434,Azumarill,15.953,Tinkaton,15.138,Quagsire,14.569,Kilowattrel,13.613,Hydreigon,13.444,,
Gyarados,2022-12,Armarouge,40.421,Tinkaton,32.649,Indeedee,27.774,Hawlucha,27.770,Wo-Chien,27.301,Gengar,20.371,Hydreigon,13.178,Gallade,10.933,Mimikyu,10.557,Hatterene,9.901,Bisharp,9.208,,
Tauros-Paldea-Water,2022-12,Tinkaton,40.673,Hatterene,30.250,Kilowattrel,25.390,Hydreigon,24.074,Bisharp,21.900,Gengar,21.818,Tatsugiri,19.705,Iron Jugulis,19.537,Grafaiai,18.379,Mimikyu,17.746,Sandy Shocks,17.162,,
Polteageist,2022-12,Hawlucha,43.994,Indeedee,40.566,Armarouge,33.742,Forretress,27.606,Espathra,26.009,Espeon,23.583,Donphan,18.239,Iron Thorns,15.117,Indeedee-F,13.130,Azumarill,11.684,Bisharp,11.486,,
Alomomola,2022-12,Quagsire,52.394,Talonflame,45.052,Blissey,41.943,Tinkaton,31.375,Scream Tail,31.306,Grafaiai,28.180,Toedscruel,26.845,Primeape,26.018,Rotom-Wash,21.688,Hatterene,14.987,Staraptor,12.057,,
Iron Thorns,2022-12,Iron Jugulis,29.641,Brambleghast,24.173,Espathra,22.136,Pincurchin,20.638,Donphan,20.266,Gengar,16.892,Polteageist,16.230,Tinkaton,15.354,Armarouge,14.654,Bisharp,14.184,Azumarill,12.176,,
Brute Bonnet,2022-12,Sandy Shocks,42.296,Azumarill,38.593,Staraptor,35.533,Rotom-Wash,31.146,Mimikyu,31.025,Hatterene,16.355,Toxtricity,14.088,Armarouge,13.492,Donphan,11.752,Gengar,10.460,Slither Wing,10.023,,
Noivern,2022-12,Tinkaton,25.667,Slither Wing,22.822,Sandy Shocks,19.388,Donphan,17.836,Slowking,16.368,Azumarill,16.086,Grafaiai,14.917,Hydreigon,14.647,Bisharp,14.342,Revavroom,13.760,Gastrodon,12.726,,
Indeedee,2022-12,Hawlucha,82.329,Armarouge,76.633,Polteageist,47.351,Tinkaton,44.378,Gyarados,34.781,Wo-Chien,32.206,Forretress,28.625,Espeon,23.653,Brambleghast,11.461,Veluza,9.596,Hatterene,8.659,,
Klefki,2022-12,Espathra,43.203,Hatterene,24.574,Gengar,20.422,Azumarill,20.217,Lucario,18.981,Donphan,18.384,Cloyster,17.142,Pelipper,16.950,Tatsugiri,16.865,Slowbro,12.970,Polteageist,11.752,,
Barraskewda,2022-12,Pelipper,87.645,Kilowattrel,45.529,Forretress,31.628,Floatzel,15.630,Tinkaton,14.841,Toedscruel,14.336,Azumarill,14.156,Golduck,12.368,Slither Wing,11.668,Tauros-Paldea-Water,9.750,Espathra,9.685,,
Blissey,2022-12,Quagsire,50.308,Talonflame,47.776,Alomomola,47.189,Primeape,34.405,Tinkaton,31.798,Bisharp,16.007,Hatterene,15.373,Tauros-Paldea-Water,14.717,Pawmot,12.017,Toedscruel,11.752,Sandy Shocks,9.401,,
Tatsugiri,2022-12,Tinkaton,31.435,Espathra,28.487,Tauros-Paldea-Water,26.954,Gengar,22.962,Mimikyu,22.609,Sandy Shocks,21.151,Kilowattrel,20.757,Grafaiai,19.412,Klefki,18.581,Cloyster,15.090,Lucario,14.557,,
Cloyster,2022-12,Espathra,44.690,Azumarill,32.682,Lucario,26.853,Pawmot,25.199,Gengar,23.307,Klefki,19.822,Revavroom,17.598,Arcanine,17.037,Tatsugiri,15.838,Mimikyu,15.419,Hydreigon,14.124,,
Primeape,2022-12,Blissey,41.622,Quagsire,41.362,Tinkaton,35.872,Talonflame,35.504,Alomomola,35.413,Espathra,29.105,Hydreigon,15.249,Glimmet,15.057,Morgrem,14.922,Hatterene,14.275,Lycanroc-Dusk,14.007,,
Tauros-Paldea-Fire,2022-12,Gengar,23.397,Arboliva,21.144,Hatterene,20.213,Slither Wing,17.243,Gastrodon,14.828,Bisharp,14.792,Salamence,14.347,Tinkaton,13.541,Dragalge,11.662,Tsareena,11.380,Azumarill,10.570,,
Magnezone,2022-12,Hydreigon,26.157,Espathra,24.842,Hatterene,19.358,Slither Wing,18.523,Salamence,17.812,Talonflame,17.743,Gastrodon,16.978,Donphan,16.245,Quagsire,15.411,Azumarill,13.952,Tinkaton,13.293,,
Revavroom,2022-12,Espathra,34.474,Azumarill,28.790,Hydreigon,25.367,Pawmot,25.305,Cloyster,20.353,Arcanine,19.719,Noivern,18.798,Tauros-Paldea-Water,18.207,Gallade,15.711,Donphan,15.111,Altaria,14.111,,
Bellibolt,2022-12,Brambleghast,20.590,Hydreigon,18.060,Donphan,16.998,Armarouge,15.861,Grafaiai,15.141,Staraptor,15.068,Scream Tail,14.785,Forretress,14.581,Slither Wing,14.577,Espathra,13.985,Azumarill,12.184,,
Arboliva,2022-12,Gengar,30.275,Espathra,23.532,Hawlucha,23.181,Tauros-Paldea-Fire,22.936,Gastrodon,17.600,Tinkaton,15.674,Hatterene,14.405,Forretress,14.333,Donphan,13.869,Scream Tail,12.083,Slither Wing,11.353,,
Toxtricity,2022-12,Tinkaton,42.255,Talonflame,22.493,Salamence,22.320,Brute Bonnet,21.040,Rotom-Wash,18.926,Slither Wing,18.507,Donphan,16.213,Hatterene,15.903,Toedscruel,15.823,Klefki,15.578,Tauros-Paldea-Water,14.842,,
Flamigo,2022-12,Brambleghast,18.672,Espathra,18.262,Tinkaton,17.937,Hydreigon,17.722,Gastrodon,17.547,Gardevoir,17.465,Gengar,14.910,Forretress,13.209,Azumarill,12.840,Sandy Shocks,12.182,Rotom-Wash,12.138,,
Lycanroc-Dusk,2022-12,Lucario,24.106,Staraptor,21.236,Espathra,19.414,Hydreigon,19.390,Salamence,18.316,Hippowdon,16.559,Primeape,16.527,Polteageist,15.895,Armarouge,15.827,Morgrem,15.812,Donphan,15.353,,
Cetitan,2022-12,Slowking,51.609,Hatterene,24.276,Armarouge,22.187,Hydreigon,21.616,Tinkaton,20.093,Abomasnow,19.629,Frosmoth,18.670,Gallade,18.191,Mimikyu,17.526,Gyarados,16.417,Bisharp,11.659,,
Golduck,2022-12,Pelipper,97.804,Kilowattrel,77.561,Donphan,77.513,Floatzel,76.569,Mimikyu,56.665,Espathra,20.367,Barraskewda,18.304,Klefki,14.100,Flamigo,5.140,Eiscue,5.137,Indeedee,4.989,,
Espeon,2022-12,Polteageist,41.228,Indeedee,35.426,Forretress,32.008,Armarouge,30.683,Pawmot,26.298,Hawlucha,20.937,Gengar,15.654,Veluza,14.311,Pelipper,13.130,Wo-Chien,12.834,Donphan,12.462,,
Haxorus,2022-12,Bisharp,23.215,Espathra,18.941,Salamence,18.888,Iron Jugulis,18.023,Azumarill,16.886,Gengar,16.369,Hydreigon,15.400,Froslass,14.461,Hatterene,14.108,Magnezone,13.664,Morgrem,13.560,,
Gardevoir,2022-12,Lucario,34.884,Bisharp,32.627,Quagsire,23.133,Donphan,20.663,Armarouge,20.258,Frosmoth,19.754,Flamigo,19.140,Salamence,18.820,Gengar,18.796,Staraptor,15.792,Venomoth,12.141,,
Arcanine,2022-12,Espathra,32.117,Pawmot,30.074,Azumarill,28.559,Revavroom,23.325,Cloyster,23.309,Toedscruel,15.870,Sandy Shocks,15.033,Tinkaton,15.007,Donphan,14.400,Quagsire,14.085,Hydreigon,13.440,,
Goodra,2022-12,Gallade,28.094,Pawmot,26.846,Avalugg,21.033,Florges,17.891,Azumarill,17.754,Greedent,17.530,Salamence,16.183,Alomomola,13.291,Tinkaton,13.169,Pelipper,13.127,Tauros-Paldea-Fire,11.405,,
Bombirdier,2022-12,Slither Wing,52.958,Forretress,44.224,Sandy Shocks,42.035,Slowking,41.927,Talonflame,26.892,Pawmot,15.113,Espathra,14.945,Noivern,14.771,Rotom-Wash,14.052,Donphan,10.669,Hawlucha,9.126,,
Bronzong,2022-12,Hydreigon,37.400,Quagsire,23.743,Gallade,21.804,Hatterene,20.611,Scream Tail,19.169,Slither Wing,18.035,Talonflame,17.488,Grafaiai,16.793,Dragalge,16.714,Brambleghast,15.782,Gastrodon,14.485,,
Altaria,2022-12,Gengar,23.834,Rotom-Wash,22.887,Tinkaton,21.370,Revavroom,19.806,Gallade,18.055,Hippowdon,15.831,Krookodile,15.691,Hydreigon,14.967,Blissey,14.447,Sandy Shocks,14.410,Bisharp,12.814,,
Coalossal,2022-12,Hippowdon,55.781,Rotom-Wash,54.975,Scream Tail,53.020,Wo-Chien,52.883,Mismagius,43.426,Pelipper,20.048,Grafaiai,17.829,Barraskewda,14.410,Kilowattrel,11.437,Azumarill,10.433,Tauros-Paldea-Water,9.790,,
Avalugg,2022-12,Gallade,32.869,Goodra,24.826,Pawmot,24.025,Florges,22.615,Slowking,22.249,Greedent,20.659,Kilowattrel,19.831,Pelipper,19.716,Floatzel,15.797,Hatterene,14.465,Grafaiai,14.449,,
Krookodile,2022-12,Gengar,31.732,Tinkaton,25.671,Rotom-Wash,21.841,Talonflame,21.011,Gyarados,20.083,Slither Wing,18.542,Salamence,18.354,Altaria,16.935,Brambleghast,14.182,Toedscruel,12.877,Hydreigon,12.096,,
Mismagius,2022-12,Hippowdon,49.268,Wo-Chien,48.738,Scream Tail,48.471,Coalossal,47.955,Rotom-Wash,47.846,Hydreigon,17.497,Bronzong,14.664,Primeape,14.592,Glimmet,14.592,Abomasnow,14.592,Krookodile,12.567,,
Abomasnow,2022-12,Espathra,30.342,Cetitan,29.417,Gengar,18.533,Talonflame,18.392,Glimmet,16.674,Sandy Shocks,16.218,Slowking,16.138,Flamigo,15.989,Hydreigon,15.764,Iron Thorns,15.602,Azumarill,15.430,,
Frosmoth,2022-12,Slowking,32.690,Hydreigon,32.599,Armarouge,32.066,Bisharp,30.104,Tinkaton,30.095,Gardevoir,29.208,Quagsire,28.782,Cetitan,28.621,Lucario,28.178,Hatterene,26.462,Slither Wing,19.129,,
Morgrem,2022-12,Espathra,78.445,Lucario,51.311,Armarouge,29.481,Primeape,27.720,Azumarill,25.532,Lycanroc-Dusk,24.894,Bisharp,23.627,Hatterene,21.397,Haxorus,20.441,Froslass,16.331,Polteageist,14.166,,
Dudunsparce,2022-12,Quagsire,27.127,Scream Tail,22.797,Brambleghast,22.428,Cryogonal,21.348,Alomomola,21.101,Naclstack,21.071,Bellibolt,18.160,Flamigo,14.754,Rotom-Wash,14.094,Donphan,13.715,Gengar,13.485,,
Sableye,2022-12,Gengar,29.693,Sandy Shocks,25.549,Gyarados,23.310,Blissey,22.568,Tauros-Paldea-Water,21.791,Tatsugiri,21.741,Bisharp,20.044,Haxorus,19.729,Salamence,19.487,Donphan,17.138,Iron Thorns,15.141,,
Weavile,2022-12,Espathra,26.900,Gengar,25.367,Donphan,21.832,Sandy Shocks,19.170,Tinkaton,18.135,Talonflame,17.889,Gallade,16.142,Grafaiai,15.247,Pawmot,14.762,Morgrem,14.297,Haxorus,14.065,,
Slowbro,2022-12,Klefki,40.700,Hatterene,40.253,Brute Bonnet,33.336,Toxtricity,31.179,Crabominable,31.179,Gengar,17.889,Espathra,17.236,Tsareena,16.024,Sandy Shocks,15.333,Talonflame,14.164,Mimikyu,13.923,,
Cryogonal,2022-12,Quagsire,39.679,Alomomola,37.371,Scream Tail,33.065,Dudunsparce,28.814,Naclstack,28.439,Haxorus,26.761,Iron Jugulis,25.769,Copperajah,22.065,Leafeon,21.949,Primeape,21.949,Slowking,13.544,,
Mabosstiff,2022-12,Tinkaton,41.094,Gastrodon,31.839,Flamigo,21.688,Raichu,21.491,Gardevoir,20.537,Venomoth,20.535,Grafaiai,18.653,Rotom-Wash,17.621,Pawmot,17.120,Quagsire,16.748,Gengar,15.481,,
Drifblim,2022-12,Staraptor,36.453,Wo-Chien,30.816,Hawlucha,26.495,Espathra,26.341,Indeedee-F,25.013,Polteageist,24.950,Mudsdale,22.175,Lucario,22.162,Rotom-Heat,22.160,Forretress,21.946,Hydreigon,20.058,,
Jolteon,2022-12,Azumarill,27.783,Salamence,26.997,Espathra,25.399,Armarouge,21.736,Gengar,20.713,Donphan,18.206,Hydreigon,15.531,Tsareena,15.120,Goodra,14.361,Tinkaton,12.986,Bombirdier,11.559,,
Pincurchin,2022-12,Iron Jugulis,79.121,Iron Thorns,79.049,Brambleghast,51.976,Hawlucha,45.618,Pawmot,30.280,Hippowdon,29.898,Tinkaton,27.339,Grafaiai,14.177,Pelipper,10.786,Magnezone,10.533,Donphan,10.395,,
Sylveon,2022-12,Slither Wing,39.475,Tinkaton,38.149,Brute Bonnet,23.841,Wo-Chien,21.677,Salamence,19.275,Sandy Shocks,17.041,Hydreigon,15.428,Tauros-Paldea-Fire,14.833,Grafaiai,14.566,Lucario,14.294,Bisharp,13.645,,
Veluza,2022-12,Polteageist,39.272,Indeedee,34.345,Espeon,34.196,Armarouge,33.640,Espathra,26.966,Forretress,23.666,Cloyster,19.462,Gengar,17.164,Klefki,15.235,Bellibolt,15.035,Lucario,10.151,,
Heracross,2022-12,Espathra,30.312,Hydreigon,23.621,Forretress,22.304,Gastrodon,20.514,Gengar,17.624,Gyarados,17.316,Donphan,15.984,Tsareena,15.872,Slither Wing,15.614,Salamence,13.819,Quagsire,13.078,,
Vaporeon,2022-12,Salamence,58.526,Bisharp,34.185,Dragalge,30.360,Tsareena,29.792,Tauros-Paldea-Fire,29.792,Donphan,29.108,Gengar,27.086,Armarouge,26.355,Tinkaton,25.024,Gallade,24.819,Bellibolt,21.284,,
Dragalge,2022-12,Tauros-Paldea-Fire,34.655,Bronzong,34.228,Tsareena,33.037,Talonflame,31.414,Vaporeon,31.278,Salamence,30.783,Bisharp,30.693,Gallade,30.353,Slither Wing,26.329,Staraptor,25.638,Hatterene,12.276,,
Rotom-Heat,2022-12,Wo-Chien,36.509,Lucario,34.259,Mudsdale,29.647,Drifblim,23.945,Forretress,21.522,Hatterene,17.101,Noivern,16.073,Brute Bonnet,13.871,Gallade,11.625,Gardevoir,11.502,Donphan,10.236,,
Masquerain,2022-12,Gengar,34.596,Haxorus,23.718,Gyarados,22.025,Iron Thorns,21.859,Tinkaton,19.174,Sableye,18.741,Gastrodon,16.874,Hydreigon,16.490,Tauros-Paldea-Fire,16.058,Salamence,11.117,Gallade,11.114,,
Indeedee-F,2022-12,Hawlucha,64.057,Polteageist,58.705,Espathra,58.435,Staraptor,40.901,Drifblim,27.663,Hatterene,21.292,Armarouge,19.527,Slowking,14.060,Scream Tail,11.331,Gallade,10.650,Toedscruel,9.540,,
Naclstack,2022-12,Quagsire,57.253,Wo-Chien,41.615,Scream Tail,34.490,Alomomola,33.884,Dudunsparce,33.884,Cryogonal,33.884,Espathra,29.601,Rotom-Wash,28.488,Slither Wing,24.735,Tinkaton,21.224,Revavroom,20.588,,
Drednaw,2022-12,Pelipper,32.445,Tinkaton,30.716,Espathra,26.362,Palossand,24.653,Flamigo,24.586,Iron Thorns,24.578,Abomasnow,24.578,Toedscruel,22.011,Mismagius,21.314,Toxtricity,20.759,Krookodile,20.549,,
Copperajah,2022-12,Scream Tail,41.454,Iron Jugulis,36.510,Haxorus,32.682,Donphan,29.849,Cryogonal,26.922,Leafeon,26.781,Primeape,26.781,Espathra,20.393,Hatterene,19.858,Wo-Chien,18.143,Rotom-Wash,18.141,,
Dachsbun,2022-12,Armarouge,29.304,Grafaiai,22.834,Brambleghast,22.432,Forretress,18.926,Tinkaton,18.258,Bellibolt,17.054,Vaporeon,16.652,Scream Tail,15.670,Mabosstiff,14.950,Falinks,14.598,Wo-Chien,12.832,,
Glimmet,2022-12,Primeape,49.922,Hydreigon,35.718,Azumarill,33.484,Abomasnow,30.786,Espathra,30.452,Bronzong,27.697,Mismagius,27.697,Lucario,25.818,Bisharp,24.328,Hatterene,23.210,Klefki,22.555,,
Florges,2022-12,Gallade,55.438,Avalugg,49.750,Goodra,46.456,Pawmot,46.110,Greedent,45.447,Staraptor,10.616,Slither Wing,8.198,Tatsugiri,8.193,Bellibolt,7.773,Noivern,7.605,Donphan,7.569,,
Froslass,2022-12,Espathra,47.898,Haxorus,40.445,Morgrem,30.300,Bisharp,30.049,Azumarill,29.979,Gyarados,16.462,Tinkaton,15.277,Gardevoir,14.783,Slowking,12.386,Pawmot,11.556,Umbreon,11.482,,
Salazzle,2022-12,Donphan,31.790,Bellibolt,23.411,Espathra,19.313,Wo-Chien,19.174,Tinkaton,18.630,Azumarill,18.406,Brambleghast,17.549,Salamence,16.706,Espeon,14.295,Scream Tail,13.687,Pawmot,13.556,,
Palossand,2022-12,Espathra,35.934,Tauros-Paldea-Fire,34.826,Flamigo,31.317,Abomasnow,30.838,Drednaw,30.802,Iron Thorns,30.707,Goodra,23.569,Gallade,21.347,Lycanroc-Dusk,20.541,Alomomola,20.225,Slither Wing,19.487,,
Rotom-Mow,2022-12,Tinkaton,33.281,Gengar,30.156,Hydreigon,29.119,Gastrodon,25.251,Slither Wing,24.235,Talonflame,24.199,Donphan,23.818,Azumarill,21.529,Pelipper,19.932,Barraskewda,19.926,Iron Thorns,17.540,,
Umbreon,2022-12,Gengar,21.126,Hatterene,20.657,Sylveon,16.657,Tauros-Paldea-Fire,15.320,Mimikyu,14.153,Espathra,13.991,Cloyster,13.670,Hawlucha,13.641,Flareon,13.368,Talonflame,13.103,Froslass,12.664,,
Venomoth,2022-12,Gardevoir,42.831,Gastrodon,35.709,Raichu,34.524,Flamigo,34.524,Mabosstiff,34.524,Mimikyu,30.524,Armarouge,23.331,Bisharp,23.211,Brambleghast,23.211,Iron Thorns,23.211,Sandy Shocks,15.163,,
Hariyama,2022-12,Hatterene,51.535,Sandy Shocks,39.457,Forretress,29.123,Armarouge,25.205,Hydreigon,24.654,Scream Tail,23.999,Azumarill,21.511,Gengar,19.176,Copperajah,18.027,Brambleghast,17.532,Gastrodon,14.289,,
Toxicroak,2022-12,Forretress,66.201,Barraskewda,47.173,Toedscruel,44.621,Pelipper,43.822,Azumarill,43.245,Hydreigon,27.234,Staraptor,23.876,Scream Tail,22.486,Bellibolt,18.930,Donphan,13.961,Espathra,10.896,,
Eelektross,2022-12,Gengar,34.638,Espeon,34.302,Krookodile,31.844,Gyarados,30.281,Altaria,29.243,Gastrodon,26.774,Primeape,19.761,Spiritomb,15.486,Wo-Chien,13.381,Klefki,12.754,Tinkaton,11.407,,
Beartic,2022-12,Pelipper,60.989,Barraskewda,47.964,Kilowattrel,46.252,Forretress,37.211,Abomasnow,35.259,Klefki,29.274,Floatzel,19.798,Slowking,17.591,Cetitan,17.243,Espathra,16.561,Azumarill,15.081,,
