name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Iron Hands,2022-11,Leftovers,78.321,Assault Vest,21.312,Other,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapu Koko,2022-11,Choice Specs,79.297,Terrain Extender,18.224,Other,2.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeledirge,2022-11,Heavy-Duty Boots,44.220,Assault Vest,39.927,Life Orb,7.787,Leftovers,6.347,Other,1.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diancie-Mega,2022-11,Diancite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-11,Black Sludge,96.004,Other,3.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Leftovers,87.682,Iapapa Berry,7.534,Other,4.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu-Alola,2022-11,Life Orb,96.202,Other,3.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-11,Choice Scarf,72.408,Choice Band,12.646,Focus Sash,6.949,Expert Belt,3.141,Other,4.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swampert-Mega,2022-11,Swampertite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regieleki,2022-11,Choice Specs,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thundurus,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Focus Sash,85.294,Rockium Z,8.354,Loaded Dice,4.715,Other,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribombee,2022-11,Focus Sash,97.701,Other,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapu Bulu,2022-11,Babiri Berry,99.099,Other,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-11,Heavy-Duty Boots,96.773,Other,3.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye-Mega,2022-11,Sablenite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pheromosa,2022-11,Expert Belt,57.220,Choice Scarf,21.145,Life Orb,14.315,Heavy-Duty Boots,5.476,Other,1.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem,2022-11,Choice Scarf,99.869,Other,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latias,2022-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Heavy-Duty Boots,60.481,Aguav Berry,14.397,Psychium Z,13.676,Focus Sash,11.245,Other,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2022-11,Choice Specs,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamazenta-Crowned,2022-11,Rusted Shield,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Booster Energy,63.349,Life Orb,28.761,Leftovers,7.889,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegislash,2022-11,Leftovers,83.558,Weakness Policy,9.579,Air Balloon,6.482,Other,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gholdengo,2022-11,Choice Scarf,62.742,Smooth Rock,21.339,Heavy-Duty Boots,8.655,Leftovers,7.150,Other,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceruledge,2022-11,Focus Sash,72.631,Muscle Band,11.790,Assault Vest,9.114,Charcoal,5.322,Other,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaziken-Mega,2022-11,Blazikenite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Choice Scarf,72.089,Fightinium Z,10.052,Focus Sash,9.849,Life Orb,8.002,Other,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur-Mega,2022-11,Venusaurite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Tusk,2022-11,Leftovers,67.919,Focus Sash,30.398,Other,1.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kommo-o,2022-11,Kommonium Z,87.492,Throat Spray,8.745,Other,3.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spectrier,2022-11,Focus Sash,92.084,Leftovers,7.916,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuckle,2022-11,Mental Herb,82.319,Aguav Berry,10.262,Red Card,7.398,Other,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,2022-11,Choice Scarf,98.107,Other,1.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kartana,2022-11,Choice Scarf,94.420,Focus Sash,5.580,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,2022-11,Eviolite,98.512,Other,1.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario-Mega,2022-11,Lucarionite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowscarada,2022-11,Choice Band,79.305,Life Orb,9.148,Heavy-Duty Boots,5.460,Fairium Z,4.164,Other,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charizard-Mega-Y,2022-11,Charizardite Y,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferrothorn,2022-11,Rocky Helmet,51.625,Leftovers,48.069,Other,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darmanitan-Galar,2022-11,Choice Scarf,99.765,Other,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinsir-Mega,2022-11,Pinsirite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maushold,2022-11,Life Orb,41.042,Wide Lens,37.542,Loaded Dice,21.416,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-11,Light Clay,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,2022-11,Heavy-Duty Boots,93.936,Incinium Z,6.064,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamazenta,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blacephalon,2022-11,Choice Scarf,55.390,Ghostium Z,24.397,Focus Sash,20.213,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glimmora,2022-11,Focus Sash,69.686,Black Sludge,22.348,Choice Scarf,4.961,Other,3.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinderace,2022-11,Life Orb,96.997,Other,3.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamoswine,2022-11,Focus Sash,88.655,Choice Band,9.891,Other,1.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-11,Booster Energy,86.748,Expert Belt,13.242,Other,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Leftovers,73.884,Life Orb,19.060,Focus Sash,7.047,Other,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marowak-Alola,2022-11,Thick Club,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-11,Normalium Z,51.869,Sitrus Berry,20.710,Iapapa Berry,18.371,Leftovers,6.146,Other,2.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidoking,2022-11,Life Orb,97.010,Other,2.990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-11,Life Orb,91.601,Silver Powder,8.315,Other,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-11,Focus Sash,99.636,Other,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiritomb,2022-11,Ghostium Z,80.353,Lum Berry,13.817,Darkinium Z,5.830,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Moth,2022-11,Booster Energy,64.916,Choice Scarf,35.084,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chi-Yu,2022-11,Choice Specs,75.848,Choice Scarf,10.877,Leftovers,8.255,Life Orb,4.461,Other,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cradily,2022-11,Leftovers,85.030,Iapapa Berry,14.968,Other,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baxcalibur,2022-11,Heavy-Duty Boots,60.441,Icium Z,23.585,Sitrus Berry,5.536,Choice Band,3.850,Loaded Dice,2.696,Other,3.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor-Mega,2022-11,Scizorite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weezing-Galar,2022-11,Icium Z,41.326,Black Sludge,27.271,Leftovers,15.346,Terrain Extender,14.465,Other,1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banette-Mega,2022-11,Banettite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cofagrigus,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delphox,2022-11,Psychium Z,98.547,Other,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whimsicott,2022-11,Heavy-Duty Boots,36.522,Focus Sash,34.186,Pixie Plate,26.766,Other,2.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kangaskhan-Mega,2022-11,Kangaskhanite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaziken,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatran,2022-11,Leftovers,91.295,Air Balloon,4.423,Other,4.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heracross,2022-11,Choice Scarf,83.179,Flame Orb,16.821,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muk-Alola,2022-11,Assault Vest,75.904,Black Sludge,18.041,Figy Berry,5.039,Other,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excadrill,2022-11,Focus Sash,68.140,Choice Band,23.972,Rockium Z,5.306,Other,2.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,2022-11,Choice Scarf,99.380,Other,0.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,2022-11,Waterium Z,99.446,Other,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Choice Specs,51.781,Choice Scarf,48.219,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rillaboom,2022-11,Choice Band,79.863,Leftovers,20.102,Other,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Heavy-Duty Boots,80.730,Leftovers,19.270,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingambit,2022-11,Black Glasses,46.507,Life Orb,41.515,Choice Band,4.327,Leftovers,4.309,Other,3.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landorus-Therian,2022-11,Focus Sash,48.471,Leftovers,39.094,Choice Scarf,12.435,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Booster Energy,29.542,Focus Sash,28.087,Electrium Z,20.187,Air Balloon,17.243,Other,4.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2022-11,Assault Vest,63.690,Leftovers,21.449,Grassy Seed,14.386,Other,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapu Fini,2022-11,Leftovers,76.456,Light Clay,23.544,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urshifu,2022-11,Punching Glove,43.298,Choice Band,39.886,Choice Scarf,16.563,Other,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mawile-Mega,2022-11,Mawilite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow-Mega,2022-11,Abomasite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Choice Band,59.963,Assault Vest,36.735,Other,3.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clodsire,2022-11,Leftovers,50.584,Black Sludge,49.379,Other,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Heavy-Duty Boots,85.881,Sharp Beak,12.517,Other,1.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metagross-Mega,2022-11,Metagrossite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scolipede,2022-11,Focus Sash,43.868,Aguav Berry,20.196,Waterium Z,18.055,Poisonium Z,17.881,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-11,Heat Rock,35.424,Life Orb,30.167,Grassium Z,25.664,Heavy-Duty Boots,8.745,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja-Ash,2022-11,Life Orb,81.518,Choice Specs,12.635,Waterium Z,5.847,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omastar,2022-11,Focus Sash,73.646,Air Balloon,26.354,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,2022-11,Rocky Helmet,99.604,Other,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicham-Mega,2022-11,Medichamite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zapdos-Galar,2022-11,Choice Scarf,99.975,Other,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revavroom,2022-11,Air Balloon,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garchomp-Mega,2022-11,Garchompite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Booster Energy,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swellow,2022-11,Choice Specs,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smeargle,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porygon-Z,2022-11,Normalium Z,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obstagoon,2022-11,Flame Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buzzwole,2022-11,Assault Vest,48.297,Choice Scarf,47.246,Other,4.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manaphy,2022-11,Waterium Z,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2022-11,Rocky Helmet,70.125,Leftovers,29.875,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landorus,2022-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beedrill-Mega,2022-11,Beedrillite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torkoal,2022-11,Heat Rock,90.069,Assault Vest,7.251,Other,2.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcanion,2022-11,Air Balloon,40.070,Choice Scarf,38.783,Choice Specs,11.970,Rocky Helmet,9.132,Other,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimmsnarl,2022-11,Light Clay,67.206,Fairium Z,32.794,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-11,Leftovers,50.284,Assault Vest,35.910,Lum Berry,13.806,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melmetal,2022-11,Leftovers,74.752,Choice Band,17.337,Assault Vest,7.911,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celesteela,2022-11,Leftovers,66.682,Power Herb,23.951,Choice Scarf,9.367,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Leftovers,99.293,Other,0.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togekiss,2022-11,Choice Scarf,86.935,Life Orb,6.415,Leftovers,3.388,Other,3.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galvantula,2022-11,Focus Sash,60.361,Life Orb,39.639,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-11,Rocky Helmet,49.847,Smooth Rock,38.201,Eject Button,10.529,Other,1.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jirachi,2022-11,Normalium Z,91.468,Leftovers,8.532,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infernape,2022-11,Punching Glove,56.587,Focus Sash,43.413,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Jugulis,2022-11,Booster Energy,72.485,Choice Specs,27.515,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crustle,2022-11,Weakness Policy,63.265,Aguav Berry,32.232,Other,4.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latios,2022-11,Choice Specs,53.237,Soul Dew,46.763,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flygon,2022-11,Life Orb,96.474,Other,3.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golurk,2022-11,Assault Vest,99.638,Other,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Leftovers,98.689,Other,1.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2022-11,Leftovers,49.863,Heavy-Duty Boots,34.988,Focus Sash,15.149,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Focus Sash,93.531,Life Orb,3.579,Other,2.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yanmega,2022-11,Leftovers,78.611,Throat Spray,21.389,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sceptile-Mega,2022-11,Sceptilite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leavanny,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polteageist,2022-11,Focus Sash,99.747,Other,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skarmory,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelix-Mega,2022-11,Steelixite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dubwool,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Focus Sash,92.055,Choice Band,7.945,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clefable,2022-11,Leftovers,89.254,Heat Rock,10.746,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Heavy-Duty Boots,98.271,Other,1.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diggersby,2022-11,Choice Scarf,72.624,Normalium Z,26.868,Other,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scream Tail,2022-11,Heavy-Duty Boots,81.912,Leftovers,18.088,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
