name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Chi-Yu,2022-11,Dark Pulse,99.851,Flamethrower,78.902,Overheat,61.467,Psychic,61.236,Tera Blast,27.072,Fire Blast,22.618,Nasty Plot,16.946,Memento,7.697,Lava Plume,5.597,Other,18.613,,,,,,,,,,,,,,,,
Cyclizar,2022-11,Shed Tail,98.103,Knock Off,80.966,Rapid Spin,68.411,U-turn,58.511,Taunt,30.399,Draco Meteor,17.203,Dragon Claw,6.854,Tera Blast,6.622,Ice Spinner,5.298,Dragon Tail,3.857,Overheat,3.376,Outrage,2.675,Other,17.726,,,,,,,,,,
Iron Bundle,2022-11,Hydro Pump,98.460,Freeze-Dry,95.664,Ice Beam,65.275,Flip Turn,38.913,Tera Blast,35.193,U-turn,14.992,Agility,14.529,Taunt,12.195,Substitute,7.234,Other,17.545,,,,,,,,,,,,,,,,
Scizor,2022-11,Bullet Punch,99.922,U-turn,86.028,Close Combat,85.697,Swords Dance,34.566,Quick Attack,28.586,Defog,14.168,Aerial Ace,12.352,Tera Blast,12.034,Trailblaze,4.268,Iron Head,3.858,Other,18.522,,,,,,,,,,,,,,
Iron Treads,2022-11,Earthquake,97.397,Rapid Spin,92.217,Stealth Rock,66.350,Knock Off,44.506,Iron Head,25.911,Ice Spinner,18.806,Heavy Slam,15.242,Volt Switch,12.603,Body Press,7.705,Other,19.261,,,,,,,,,,,,,,,,
Iron Valiant,2022-11,Close Combat,71.992,Spirit Break,54.174,Swords Dance,50.509,Moonblast,34.917,Knock Off,26.156,Shadow Sneak,22.505,Thunderbolt,17.743,Calm Mind,12.849,Aura Sphere,11.516,Tera Blast,10.391,Zen Headbutt,9.106,Focus Blast,8.002,Psyshock,7.857,Shadow Ball,7.670,Thunder Punch,6.477,Psychic,5.893,Drain Punch,4.846,Psycho Cut,4.426
Breloom,2022-11,Mach Punch,95.564,Bullet Seed,89.895,Close Combat,54.804,Rock Tomb,52.232,Spore,42.695,Swords Dance,29.077,Seed Bomb,6.687,Tera Blast,5.375,Substitute,3.577,Leech Seed,3.397,Other,16.696,,,,,,,,,,,,,,
Houndstone,2022-11,Last Respects,98.714,Shadow Sneak,48.809,Play Rough,47.778,Body Press,38.336,Will-O-Wisp,34.084,Tera Blast,33.760,Protect,14.924,Trick,12.820,Psychic Fangs,10.712,Crunch,7.778,Substitute,7.612,Destiny Bond,7.436,Stomping Tantrum,7.324,Ice Fang,5.398,Double-Edge,4.383,Fire Fang,4.332,Other,15.801,,
Dragapult,2022-11,U-turn,69.376,Draco Meteor,59.941,Shadow Ball,57.338,Dragon Darts,38.194,Flamethrower,36.224,Tera Blast,23.269,Sucker Punch,21.638,Dragon Dance,19.562,Phantom Force,15.206,Fire Blast,12.440,Thunderbolt,10.834,Substitute,6.621,Hex,5.335,Will-O-Wisp,5.077,Other,18.944,,,,,,
Lokix,2022-11,First Impression,98.423,Sucker Punch,96.905,U-turn,63.137,Leech Life,39.670,Swords Dance,35.507,Throat Chop,33.483,Axe Kick,26.564,Other,6.310,,,,,,,,,,,,,,,,,,,,
Baxcalibur,2022-11,Glaive Rush,85.235,Dragon Dance,79.742,Icicle Crash,71.268,Earthquake,60.577,Ice Shard,35.237,Iron Head,16.910,Icicle Spear,9.812,Tera Blast,9.636,Swords Dance,6.570,Dragon Claw,6.510,Other,18.505,,,,,,,,,,,,,,
Garchomp,2022-11,Earthquake,98.204,Stealth Rock,84.373,Spikes,70.980,Dragon Tail,55.484,Swords Dance,16.653,Stone Edge,11.125,Dragon Claw,10.826,Outrage,7.405,Fire Blast,6.337,Flamethrower,5.994,Iron Head,5.119,Tera Blast,4.876,Endure,4.070,Other,18.554,,,,,,,,
Meowscarada,2022-11,U-turn,83.790,Flower Trick,80.125,Knock Off,80.029,Play Rough,37.403,Sucker Punch,27.393,Low Kick,17.120,Spikes,15.417,Petal Blizzard,9.681,Taunt,9.329,Thunder Punch,8.055,Brick Break,5.848,Toxic Spikes,5.538,Trick,4.596,Other,15.676,,,,,,,,
Grimmsnarl,2022-11,Reflect,96.892,Light Screen,93.267,Parting Shot,75.270,Taunt,58.955,Spirit Break,45.196,Thunder Wave,18.250,Other,12.169,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-11,Recover,96.715,Haze,80.191,Toxic,59.543,Toxic Spikes,57.837,Liquidation,29.279,Poison Jab,22.261,Baneful Bunker,16.020,Chilling Water,12.566,Gunk Shot,8.299,Other,17.289,,,,,,,,,,,,,,,,
Dragonite,2022-11,Dragon Dance,89.669,Earthquake,84.374,Extreme Speed,72.046,Roost,30.193,Dragon Claw,24.363,Fire Punch,21.078,Ice Spinner,18.043,Tera Blast,12.738,Thunder Punch,10.264,Outrage,8.630,Ice Punch,6.020,Iron Head,5.156,Other,17.425,,,,,,,,,,
Amoonguss,2022-11,Spore,93.687,Giga Drain,92.614,Sludge Bomb,77.463,Foul Play,45.059,Toxic,30.115,Clear Smog,26.249,Synthesis,16.527,Other,18.286,,,,,,,,,,,,,,,,,,,,
Ditto,2022-11,Nothing,300.000,Transform,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torkoal,2022-11,Stealth Rock,86.345,Lava Plume,79.209,Rapid Spin,75.752,Body Press,38.825,Yawn,33.892,Solar Beam,16.983,Will-O-Wisp,15.100,Earth Power,13.303,Eruption,6.436,Clear Smog,6.162,Flamethrower,5.909,Overheat,5.488,Other,16.596,,,,,,,,,,
Garganacl,2022-11,Recover,88.843,Body Press,81.070,Salt Cure,78.111,Iron Defense,49.040,Stealth Rock,37.967,Stone Edge,15.235,Earthquake,10.968,Curse,8.523,Protect,6.405,Ice Punch,4.406,Other,19.434,,,,,,,,,,,,,,
Ting-Lu,2022-11,Earthquake,93.442,Stealth Rock,77.646,Spikes,60.482,Whirlwind,52.814,Ruination,32.598,Heavy Slam,17.915,Body Press,17.472,Throat Chop,14.580,Taunt,6.612,Protect,6.090,Stone Edge,5.790,Other,14.560,,,,,,,,,,,,
Dondozo,2022-11,Rest,84.134,Curse,64.184,Body Press,60.111,Liquidation,49.199,Sleep Talk,38.938,Earthquake,24.262,Wave Crash,20.890,Yawn,18.576,Waterfall,16.364,Protect,5.773,Other,17.569,,,,,,,,,,,,,,
Ceruledge,2022-11,Bitter Blade,99.247,Shadow Sneak,78.292,Swords Dance,71.978,Close Combat,48.001,Shadow Claw,34.106,Substitute,27.214,Bulk Up,7.268,Tera Blast,5.257,Iron Head,3.860,Psycho Cut,3.282,Flame Charge,3.073,Other,18.421,,,,,,,,,,,,
Tyranitar,2022-11,Stealth Rock,71.534,Earthquake,66.508,Stone Edge,63.633,Crunch,56.509,Thunder Wave,38.183,Tera Blast,28.758,Rock Blast,10.800,Dragon Tail,7.084,Fire Punch,6.620,Dragon Dance,5.782,Heavy Slam,4.618,Taunt,4.403,Body Press,4.171,Ice Punch,4.146,Brick Break,2.998,Ice Beam,2.930,Iron Head,2.416,Other,18.906
Iron Moth,2022-11,Sludge Wave,91.592,Fiery Dance,69.698,Energy Ball,39.372,Agility,33.615,Psychic,30.818,U-turn,18.416,Fire Blast,18.107,Bug Buzz,15.677,Flamethrower,14.649,Discharge,13.348,Tera Blast,13.213,Morning Sun,6.568,Hurricane,6.513,Dazzling Gleam,4.270,Toxic Spikes,4.201,Other,19.944,,,,
Skeledirge,2022-11,Torch Song,97.263,Slack Off,86.289,Will-O-Wisp,65.413,Hex,47.980,Shadow Ball,47.573,Tera Blast,24.060,Earth Power,16.476,Other,14.946,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-11,Body Press,83.340,Shed Tail,77.597,Stealth Rock,64.200,Spikes,52.383,Iron Defense,35.693,Heavy Slam,25.586,Iron Head,14.747,Earthquake,10.361,Rest,9.861,Coil,6.733,Other,19.500,,,,,,,,,,,,,,
Maushold,2022-11,Population Bomb,99.350,Tidy Up,80.659,U-turn,55.241,Bullet Seed,27.744,Bite,23.964,Low Kick,14.138,Crunch,12.643,Play Rough,11.093,Thunder Wave,10.030,Shadow Claw,9.792,Aerial Ace,9.295,Beat Up,8.997,Tera Blast,7.495,Trailblaze,7.050,Encore,7.010,Other,15.500,,,,
Volcarona,2022-11,Quiver Dance,99.993,Bug Buzz,62.587,Giga Drain,58.307,Flamethrower,55.231,Psychic,41.619,Fiery Dance,27.888,Tera Blast,20.487,Fire Blast,16.499,Other,17.389,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Close Combat,98.233,Aqua Step,91.853,Ice Spinner,46.355,Swords Dance,37.257,Aqua Jet,30.628,U-turn,22.182,Brave Bird,20.038,Wave Crash,14.061,Rapid Spin,13.576,Tera Blast,11.600,Other,14.218,,,,,,,,,,,,,,
Annihilape,2022-11,Rage Fist,66.592,Bulk Up,52.213,Drain Punch,50.452,Close Combat,48.424,U-turn,31.955,Taunt,27.743,Shadow Claw,21.715,Earthquake,15.212,Gunk Shot,11.460,Ice Punch,9.067,Substitute,8.502,Stealth Rock,8.083,Rest,7.988,Final Gambit,7.975,Thunder Punch,4.906,Brick Break,3.026,Poison Jab,3.007,Fire Punch,2.539
Iron Hands,2022-11,Drain Punch,60.943,Ice Punch,55.067,Thunder Punch,50.968,Close Combat,44.344,Wild Charge,43.778,Earthquake,36.243,Fake Out,24.782,Swords Dance,18.853,Iron Head,15.271,Protect,13.104,Volt Switch,10.523,Play Rough,6.219,Other,19.905,,,,,,,,,,
Rotom-Wash,2022-11,Hydro Pump,98.562,Volt Switch,97.330,Will-O-Wisp,78.409,Thunder Wave,35.043,Protect,20.969,Trick,18.743,Thunderbolt,17.653,Nasty Plot,12.106,Discharge,4.225,Other,16.960,,,,,,,,,,,,,,,,
Hippowdon,2022-11,Earthquake,99.616,Stealth Rock,92.769,Slack Off,89.807,Whirlwind,70.831,Yawn,25.250,Protect,5.123,Other,16.605,,,,,,,,,,,,,,,,,,,,,,
Pelipper,2022-11,U-turn,98.498,Hurricane,85.594,Roost,75.700,Surf,47.290,Hydro Pump,30.563,Knock Off,28.861,Ice Beam,7.327,Tailwind,7.270,Other,18.896,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Soft-Boiled,98.406,Seismic Toss,87.728,Shadow Ball,52.371,Stealth Rock,45.631,Thunder Wave,33.740,Heal Bell,31.064,Calm Mind,24.425,Flamethrower,6.163,Healing Wish,5.395,Other,15.076,,,,,,,,,,,,,,,,
Slowking,2022-11,Chilly Reception,92.783,Slack Off,75.409,Future Sight,68.989,Surf,31.171,Thunder Wave,24.040,Foul Play,14.466,Chilling Water,12.545,Ice Beam,11.079,Tera Blast,10.919,Flamethrower,10.354,Psychic,10.072,Hydro Pump,5.999,Trick Room,5.831,Psyshock,4.996,Yawn,4.309,Other,17.039,,,,
Slither Wing,2022-11,Close Combat,93.072,First Impression,85.624,U-turn,83.937,Flare Blitz,63.908,Earthquake,34.282,Leech Life,10.268,Wild Charge,6.058,Dual Wingbeat,3.677,Other,19.173,,,,,,,,,,,,,,,,,,
Mimikyu,2022-11,Play Rough,95.378,Shadow Sneak,94.687,Shadow Claw,80.684,Swords Dance,78.938,Trick Room,17.075,Curse,9.286,Will-O-Wisp,6.076,Other,17.875,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Recover,96.451,Earthquake,88.928,Spikes,65.735,Toxic Spikes,49.102,Stealth Rock,31.630,Toxic,25.749,Liquidation,9.792,Protect,9.592,Body Press,5.213,Other,17.807,,,,,,,,,,,,,,,,
Espathra,2022-11,Calm Mind,82.889,Dazzling Gleam,71.661,Stored Power,71.288,Protect,30.423,Tera Blast,30.257,Roost,26.575,Lumina Crash,25.032,Substitute,24.917,Shadow Ball,12.423,Energy Ball,6.313,Other,18.220,,,,,,,,,,,,,,
Hatterene,2022-11,Mystical Fire,86.884,Draining Kiss,48.626,Calm Mind,48.140,Psyshock,47.755,Psychic,41.677,Trick Room,33.944,Healing Wish,33.421,Dazzling Gleam,21.963,Nuzzle,12.580,Life Dew,7.852,Other,17.159,,,,,,,,,,,,,,
Tinkaton,2022-11,Gigaton Hammer,99.183,Play Rough,62.375,Knock Off,59.876,Swords Dance,33.306,Stealth Rock,28.817,Thunder Wave,23.562,Ice Hammer,23.392,Protect,18.021,Tera Blast,12.488,Fake Out,9.711,Encore,4.360,Stone Edge,3.698,Rest,3.611,Other,17.598,,,,,,,,
Magnezone,2022-11,Thunderbolt,95.773,Flash Cannon,89.257,Volt Switch,89.157,Tera Blast,44.022,Body Press,28.361,Mirror Coat,21.687,Iron Defense,13.720,Other,18.024,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Hurricane,68.093,Volt Switch,64.366,Thunderbolt,55.418,Tera Blast,37.914,Air Slash,29.423,Weather Ball,25.987,Roost,24.939,Thunder,24.680,U-turn,23.809,Tailwind,17.786,Discharge,10.928,Other,16.656,,,,,,,,,,,,
Azumarill,2022-11,Aqua Jet,98.302,Play Rough,93.836,Belly Drum,58.610,Liquidation,53.144,Ice Spinner,35.179,Superpower,30.331,Tera Blast,11.973,Other,18.623,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Earth Power,99.837,Volt Switch,80.358,Thunderbolt,78.758,Tera Blast,52.175,Flash Cannon,31.651,Stealth Rock,16.523,Spikes,12.393,Power Gem,12.185,Other,16.120,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Earthquake,90.838,Belly Drum,74.621,Ice Shard,73.640,Ice Spinner,54.929,Icicle Crash,39.674,Liquidation,18.287,Superpower,15.173,Play Rough,11.737,Tera Blast,8.925,Other,12.176,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Dragon Dance,86.162,Earthquake,73.858,Thunder Punch,62.730,Rock Slide,41.825,Stone Edge,38.676,Wild Charge,27.724,Ice Punch,17.496,Fire Punch,12.079,Tera Blast,9.144,Stealth Rock,8.576,Volt Switch,4.135,Other,17.596,,,,,,,,,,,,
Scream Tail,2022-11,Wish,65.695,Protect,42.364,Dazzling Gleam,40.643,Thunder Wave,37.210,Stealth Rock,27.705,Calm Mind,20.057,Encore,18.450,Light Screen,18.299,Flamethrower,17.447,Reflect,16.220,Play Rough,14.675,Stored Power,11.874,Psychic,11.764,Sunny Day,6.914,Bulk Up,6.843,Perish Song,5.455,Psychic Fangs,5.364,Rest,5.179
Armarouge,2022-11,Armor Cannon,94.421,Psychic,56.515,Aura Sphere,43.502,Energy Ball,32.783,Psyshock,31.695,Calm Mind,22.108,Tera Blast,17.679,Destiny Bond,11.727,Shadow Ball,9.630,Trick Room,9.294,Trick,8.424,Focus Blast,8.254,Taunt,6.917,Dark Pulse,6.213,Expanding Force,5.637,Flamethrower,4.854,Flash Cannon,4.594,Substitute,4.528
Iron Jugulis,2022-11,Dark Pulse,96.946,Hurricane,59.997,U-turn,45.797,Earth Power,39.367,Flamethrower,31.956,Fire Blast,27.154,Air Slash,20.171,Tera Blast,12.779,Flash Cannon,11.692,Heat Wave,9.938,Hydro Pump,7.639,Dragon Pulse,7.599,Taunt,6.359,Focus Blast,3.956,Other,18.651,,,,,,
Scovillain,2022-11,Flamethrower,68.415,Growth,57.591,Solar Beam,54.064,Giga Drain,50.255,Tera Blast,40.600,Fire Blast,34.928,Stomping Tantrum,20.663,Overheat,15.399,Will-O-Wisp,11.300,Sunny Day,11.126,Energy Ball,10.104,Leaf Storm,5.616,Other,19.940,,,,,,,,,,
Gyarados,2022-11,Waterfall,97.449,Dragon Dance,96.175,Tera Blast,57.708,Earthquake,55.573,Taunt,39.981,Ice Fang,14.827,Thunder Wave,10.887,Substitute,8.259,Other,19.141,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Rapid Spin,72.626,Spore,55.198,Leech Seed,53.583,Giga Drain,43.002,Knock Off,38.811,Earth Power,34.055,Spikes,28.115,Toxic,23.835,Toxic Spikes,10.711,Energy Ball,7.559,Foul Play,5.601,Taunt,4.758,Sludge Bomb,4.089,Other,18.056,,,,,,,,
Masquerain,2022-11,Sticky Web,99.960,Stun Spore,57.300,U-turn,32.838,Air Slash,31.431,Bug Buzz,27.562,Quiver Dance,25.526,Foul Play,21.231,Take Down,20.727,Hydro Pump,19.381,Hurricane,18.800,Whirlwind,12.492,Ice Beam,11.928,Surf,4.622,Other,16.202,,,,,,,,
Pincurchin,2022-11,Spikes,78.046,Thunder Wave,47.058,Toxic Spikes,46.459,Memento,42.352,Recover,36.906,Discharge,34.610,Liquidation,21.308,Poison Jab,18.184,Sucker Punch,16.898,Thunderbolt,15.318,Hydro Pump,12.198,Zing Zap,11.624,Other,19.039,,,,,,,,,,
Gallade,2022-11,Psycho Cut,99.945,Sacred Sword,99.098,Leaf Blade,52.016,Knock Off,48.014,Shadow Sneak,38.562,Night Slash,23.949,Aqua Cutter,7.557,Trick,6.528,Ice Punch,5.708,Other,18.623,,,,,,,,,,,,,,,,
Wo-Chien,2022-11,Leech Seed,94.912,Protect,57.798,Giga Drain,55.538,Knock Off,54.103,Ruination,30.220,Stun Spore,19.641,Dark Pulse,15.214,Substitute,11.733,Body Press,11.596,Foul Play,10.370,Taunt,6.339,Energy Ball,6.246,Power Whip,5.084,Reflect,3.456,Other,17.748,,,,,,
Avalugg,2022-11,Body Press,97.615,Recover,93.713,Rapid Spin,92.882,Avalanche,55.151,Iron Defense,17.872,Ice Spinner,15.023,Tera Blast,9.715,Other,18.028,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-11,Liquidation,95.203,Close Combat,93.948,Psychic Fangs,74.137,Aqua Jet,56.374,Crunch,38.989,Drill Run,13.116,Ice Fang,11.964,Other,16.268,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Close Combat,68.951,Ice Punch,68.909,Mach Punch,68.792,Thunder Punch,62.521,Double Shock,44.446,Fire Punch,20.729,Fake Out,18.273,Volt Switch,13.002,Bulk Up,10.460,Nuzzle,8.094,Other,15.823,,,,,,,,,,,,,,
Chansey,2022-11,Soft-Boiled,99.370,Seismic Toss,95.862,Thunder Wave,84.657,Stealth Rock,66.421,Heal Bell,32.596,Shadow Ball,11.898,Other,9.196,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Shell Smash,99.866,Icicle Spear,98.985,Rock Blast,78.897,Ice Shard,38.959,Tera Blast,25.842,Spikes,16.656,Liquidation,16.227,Hydro Pump,8.244,Other,16.324,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Sucker Punch,86.079,Spore,72.580,Seed Bomb,64.982,Close Combat,40.106,Synthesis,32.819,Crunch,25.337,Bullet Seed,16.568,Substitute,13.801,Zen Headbutt,9.863,Tera Blast,9.388,Sunny Day,5.620,Body Press,4.788,Other,18.069,,,,,,,,,,
Arboliva,2022-11,Strength Sap,65.816,Giga Drain,59.303,Earth Power,58.049,Leech Seed,53.672,Dazzling Gleam,25.975,Hyper Voice,23.932,Leaf Storm,18.420,Energy Ball,13.207,Tera Blast,12.515,Substitute,12.034,Encore,7.620,Terrain Pulse,7.074,Synthesis,6.402,Weather Ball,6.401,Protect,6.339,Memento,6.247,Other,16.993,,
Gastrodon,2022-11,Recover,99.104,Earth Power,66.744,Stealth Rock,58.124,Spikes,44.607,Surf,40.926,Clear Smog,23.684,Yawn,18.188,Earthquake,14.586,Ice Beam,12.093,Chilling Water,7.770,Other,14.175,,,,,,,,,,,,,,
Forretress,2022-11,Rapid Spin,77.189,Body Press,54.395,Spikes,50.935,Stealth Rock,46.297,Gyro Ball,42.106,Iron Defense,34.318,Volt Switch,29.673,Toxic Spikes,21.823,Explosion,21.759,Protect,5.755,Other,15.749,,,,,,,,,,,,,,
Slowbro,2022-11,Slack Off,91.000,Future Sight,49.031,Thunder Wave,46.029,Surf,40.949,Chilling Water,34.178,Ice Beam,28.725,Body Press,28.486,Flamethrower,19.029,Trick Room,12.635,Yawn,9.371,Psychic,8.094,Psyshock,6.633,Grass Knot,5.281,Nasty Plot,3.149,Other,17.409,,,,,,
Dudunsparce,2022-11,Roost,59.675,Stealth Rock,41.174,Body Slam,41.086,Boomburst,30.489,Poison Jab,30.488,Glare,23.089,Ice Beam,19.245,Calm Mind,18.343,Flamethrower,15.523,Coil,13.980,Thunder,12.897,Hyper Drill,9.955,Headbutt,9.681,Earthquake,8.933,Zen Headbutt,7.681,Earth Power,7.278,Shadow Ball,6.512,Rock Slide,6.395
Revavroom,2022-11,Shift Gear,83.095,Gunk Shot,82.737,Iron Head,64.047,Tera Blast,48.919,Spin Out,37.220,Parting Shot,24.454,Poison Jab,14.289,Taunt,10.375,Toxic Spikes,9.365,Bulldoze,7.157,Other,18.341,,,,,,,,,,,,,,
Spidops,2022-11,Sticky Web,98.193,Spikes,82.094,Memento,57.236,Toxic Spikes,45.905,Circle Throw,30.706,U-turn,21.197,Lunge,15.774,Taunt,14.361,Sucker Punch,6.146,First Impression,5.235,Brick Break,4.433,Other,18.720,,,,,,,,,,,,
Hydreigon,2022-11,Dark Pulse,92.721,Draco Meteor,80.529,Flash Cannon,55.040,U-turn,54.880,Nasty Plot,29.511,Flamethrower,17.350,Tera Blast,17.141,Earth Power,14.339,Fire Blast,12.736,Stealth Rock,8.447,Other,17.307,,,,,,,,,,,,,,
Hawlucha,2022-11,Swords Dance,91.214,Acrobatics,89.393,Close Combat,86.009,Thunder Punch,32.730,Substitute,16.779,Stone Edge,15.803,Drain Punch,10.922,Sky Attack,9.790,Brave Bird,7.969,Fire Punch,7.300,Tera Blast,5.276,Roost,4.797,Defog,4.646,Other,17.372,,,,,,,,
Alomomola,2022-11,Wish,99.536,Protect,98.455,Chilling Water,87.046,Whirlpool,22.284,Light Screen,21.163,Calm Mind,17.095,Play Rough,16.807,Surf,6.113,Shadow Ball,5.020,Liquidation,4.330,Icy Wind,4.061,Other,18.089,,,,,,,,,,,,
Arcanine,2022-11,Morning Sun,84.135,Will-O-Wisp,80.254,Flare Blitz,69.249,Extreme Speed,68.497,Roar,15.063,Close Combat,14.562,Flamethrower,14.302,Play Rough,10.106,Raging Fury,9.524,Psychic Fangs,6.093,Fire Fang,4.874,Wild Charge,4.856,Other,18.485,,,,,,,,,,
Grafaiai,2022-11,Parting Shot,60.998,Knock Off,59.013,Taunt,35.393,U-turn,35.357,Gunk Shot,32.875,Toxic,28.698,Encore,24.030,Switcheroo,23.313,Super Fang,20.065,Sunny Day,12.850,Poison Jab,10.821,Swords Dance,7.167,Facade,6.917,Copycat,6.672,Low Kick,5.078,Substitute,4.477,Foul Play,4.435,Protect,3.864
Flamigo,2022-11,Close Combat,99.990,Brave Bird,97.864,U-turn,97.649,Tera Blast,63.357,Liquidation,13.853,Throat Chop,9.014,Other,18.272,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Aurora Veil,85.177,Blizzard,65.534,Leech Seed,37.886,Ice Shard,37.467,Giga Drain,36.305,Wood Hammer,22.093,Earth Power,21.386,Leaf Storm,15.850,Earthquake,14.084,Protect,8.389,Energy Ball,6.771,Ice Spinner,6.494,Avalanche,6.439,Tera Blast,6.371,Weather Ball,6.065,Focus Blast,5.565,Other,18.124,,
Tauros-Paldea-Fire,2022-11,Raging Bull,65.283,Close Combat,54.207,Will-O-Wisp,48.921,Body Press,38.781,Bulk Up,33.920,Flare Blitz,27.949,Earthquake,27.909,Iron Head,24.197,Flame Charge,16.369,Rock Slide,12.840,Endeavor,11.881,Wild Charge,10.755,Trailblaze,9.365,Other,17.623,,,,,,,,
Bellibolt,2022-11,Slack Off,71.842,Volt Switch,66.380,Thunderbolt,47.368,Tera Blast,35.917,Discharge,25.459,Parabolic Charge,22.005,Muddy Water,18.833,Thunder Wave,15.047,Weather Ball,12.376,Reflect,12.094,Acid Spray,11.163,Chilling Water,8.697,Soak,8.137,Light Screen,8.096,Electric Terrain,7.474,Hyper Voice,5.189,Thunder,4.934,Other,18.989
Lycanroc-Dusk,2022-11,Accelerock,99.716,Close Combat,78.047,Stone Edge,41.287,Psychic Fangs,37.829,Stealth Rock,30.931,Swords Dance,30.274,Taunt,27.598,Crunch,25.978,Endeavor,21.078,Other,7.262,,,,,,,,,,,,,,,,
Veluza,2022-11,Aqua Cutter,87.286,Psycho Cut,87.087,Fillet Away,80.913,Tera Blast,36.158,Night Slash,23.480,Aqua Jet,17.164,Stored Power,13.083,Drill Run,9.056,Final Gambit,6.693,Recover,6.560,Ice Fang,5.913,Surf,4.377,Liquidation,3.773,Other,18.458,,,,,,,,
