name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Rotom,2023-02,Passimian,32.654,Sandaconda,32.629,Goodra,23.446,Tauros-Paldea-Combat,18.641,Qwilfish,18.458,Zoroark,18.273,Braviary,18.270,Copperajah,17.047,Medicham,16.225,Frosmoth,15.524,Muk,13.640,,
Spiritomb,2023-02,Copperajah,25.473,Passimian,23.574,Chansey,22.730,Crabominable,19.462,Jolteon,17.378,Rabsca,17.371,Braviary,14.996,Frosmoth,13.973,Muk,13.303,Crocalor,13.050,Oricorio-Pom-Pom,12.461,,
Klawf,2023-02,Goodra,25.758,Braviary,20.986,Passimian,17.262,Sandaconda,15.940,Drifblim,15.619,Chansey,13.856,Dudunsparce,13.647,Medicham,11.672,Muk,11.241,Frosmoth,11.036,Mabosstiff,10.767,,
Vespiquen,2023-02,Sandaconda,52.422,Copperajah,35.230,Passimian,29.201,Vaporeon,26.467,Goodra,26.462,Bruxish,23.644,Chansey,17.619,Braviary,15.643,Muk,14.781,Tauros-Paldea-Combat,14.054,Zoroark,13.814,,
Zangoose,2023-02,Passimian,30.245,Jolteon,29.516,Lycanroc,24.877,Sandaconda,20.421,Medicham,18.971,Oricorio-Pom-Pom,18.554,Honchkrow,18.533,Oricorio-Sensu,17.475,Goodra,15.885,Frosmoth,13.545,Copperajah,13.406,,
Appletun,2023-02,Copperajah,23.300,Sandaconda,21.155,Braviary,19.838,Passimian,19.819,Bruxish,19.522,Qwilfish,18.622,Medicham,18.588,Oricorio-Sensu,18.302,Dudunsparce,16.439,Drifblim,13.883,Whiscash,12.764,,
Lurantis,2023-02,Copperajah,40.655,Bruxish,30.728,Sandaconda,26.178,Goodra,23.551,Oricorio-Pom-Pom,17.715,Skuntank,17.317,Oricorio-Sensu,16.970,Passimian,16.163,Muk,15.746,Medicham,15.053,Vaporeon,14.776,,
Crocalor,2023-02,Sandaconda,35.873,Chansey,27.389,Braviary,26.226,Oricorio-Pom-Pom,23.668,Passimian,20.054,Vaporeon,19.574,Dudunsparce,17.502,Spiritomb,14.833,Goodra,12.869,Oricorio-Sensu,11.928,Jolteon,11.881,,
Scyther,2023-02,Jolteon,24.024,Sandaconda,22.716,Passimian,21.405,Copperajah,18.186,Goodra,15.741,Medicham,15.207,Dudunsparce,13.605,Lycanroc,13.146,Vaporeon,12.323,Oricorio-Pom-Pom,11.898,Ursaring,10.874,,
Whiscash,2023-02,Goodra,26.608,Braviary,22.023,Oricorio-Pom-Pom,19.533,Passimian,19.451,Frosmoth,16.246,Rotom,16.070,Lycanroc,15.754,Appletun,14.956,Jolteon,14.352,Copperajah,13.835,Bruxish,13.212,,
Masquerain,2023-02,Medicham,41.758,Jolteon,30.782,Braviary,30.120,Zoroark,30.116,Eiscue,22.459,Passimian,17.181,Mabosstiff,16.457,Dudunsparce,14.926,Goodra,14.246,Honchkrow,14.110,Bruxish,13.165,,
Basculin,2023-02,Goodra,25.297,Passimian,23.254,Jolteon,20.323,Sandaconda,20.089,Appletun,14.813,Frosmoth,14.504,Dudunsparce,13.709,Spidops,13.376,Lycanroc,13.215,Braviary,13.001,Medicham,12.502,,
Spidops,2023-02,Passimian,26.322,Zoroark,23.397,Braviary,20.394,Jolteon,16.363,Zangoose,15.569,Frosmoth,14.995,Medicham,14.403,Rotom,14.346,Basculin,13.630,Oricorio-Pom-Pom,13.630,Dudunsparce,13.596,,
Farigiraf,2023-02,Passimian,30.032,Morgrem,21.389,Goodra,17.605,Oricorio-Pom-Pom,16.710,Lycanroc,14.844,Klawf,13.450,Zoroark,13.272,Sandaconda,12.203,Oricorio-Sensu,12.107,Frosmoth,12.073,Honchkrow,11.401,,
Hattrem,2023-02,Passimian,28.542,Copperajah,22.913,Medicham,19.812,Rabsca,19.690,Goodra,19.500,Ursaring,19.076,Sandaconda,18.677,Crabominable,18.150,Spiritomb,14.305,Chansey,13.375,Mabosstiff,12.569,,
Rabsca,2023-02,Crabominable,37.349,Copperajah,30.332,Spiritomb,24.702,Hattrem,19.887,Clawitzer,19.038,Ursaring,17.328,Drifblim,13.544,Zoroark,13.042,Braviary,12.845,Lycanroc,11.692,Oricorio-Pom-Pom,10.895,,
Carkol,2023-02,Goodra,33.745,Bruxish,24.408,Passimian,21.365,Tauros-Paldea-Combat,17.343,Muk,13.977,Vaporeon,13.913,Umbreon,12.704,Sandaconda,12.589,Mabosstiff,12.072,Dudunsparce,12.067,Qwilfish,11.783,,
Haunter,2023-02,Sandaconda,24.555,Copperajah,20.810,Vespiquen,18.074,Passimian,17.432,Jolteon,15.240,Vaporeon,14.985,Oricorio-Pom-Pom,14.095,Braviary,13.785,Bruxish,13.679,Crocalor,13.228,Chansey,13.143,,
Glimmet,2023-02,Passimian,45.027,Zoroark,29.435,Sandaconda,21.439,Frosmoth,20.944,Veluza,18.282,Mabosstiff,17.723,Rotom,17.402,Goodra,17.148,Medicham,16.111,Morgrem,15.826,Oricorio-Pom-Pom,13.539,,
Houndoom,2023-02,Sandaconda,37.506,Passimian,34.404,Vaporeon,27.727,Dudunsparce,25.219,Frosmoth,25.158,Goodra,22.189,Lycanroc,17.748,Medicham,16.479,Braviary,11.669,Oricorio-Pom-Pom,11.519,Copperajah,10.368,,
Camerupt,2023-02,Perrserker,19.212,Frosmoth,19.170,Oricorio-Pom-Pom,18.475,Spiritomb,18.061,Bruxish,17.890,Toxicroak,17.685,Jolteon,16.762,Zoroark,15.582,Honchkrow,14.983,Vaporeon,13.344,Passimian,13.306,,
Morgrem,2023-02,Veluza,28.100,Farigiraf,25.519,Passimian,23.845,Lycanroc,20.369,Goodra,19.270,Mabosstiff,17.343,Glimmet,16.784,Frosmoth,15.488,Zangoose,14.748,Bruxish,14.005,Medicham,13.419,,
Cacturne,2023-02,Sandaconda,28.681,Passimian,26.122,Oricorio-Pom-Pom,21.797,Muk,17.845,Copperajah,17.044,Frosmoth,15.133,Goodra,13.885,Braviary,13.869,Chansey,12.208,Oricorio-Sensu,11.919,Bruxish,11.895,,
Crabominable,2023-02,Rabsca,47.256,Spiritomb,35.017,Copperajah,34.985,Hattrem,23.194,Clawitzer,21.657,Sandaconda,15.931,Drifblim,15.508,Ursaring,13.928,Oricorio-Pom-Pom,13.640,Medicham,13.199,Muk,11.834,,
Perrserker,2023-02,Passimian,23.923,Oricorio-Pom-Pom,23.573,Camerupt,21.092,Bruxish,20.057,Goodra,19.270,Qwilfish,18.958,Zoroark,17.024,Frosmoth,16.141,Drifblim,15.797,Braviary,14.353,Chansey,13.683,,
Oricorio,2023-02,Passimian,23.856,Copperajah,22.723,Appletun,21.896,Spiritomb,21.341,Sandaconda,20.496,Lycanroc,19.149,Toxicroak,18.074,Muk,16.086,Whiscash,15.790,Dudunsparce,15.499,Tauros-Paldea-Combat,12.999,,
Rotom-Frost,2023-02,Passimian,34.697,Copperajah,32.705,Bruxish,28.596,Sandaconda,27.267,Oricorio-Sensu,26.286,Skuntank,20.343,Appletun,18.691,Toxicroak,17.504,Scyther,13.444,Braviary,12.604,Lycanroc,12.290,,
Magneton,2023-02,Sandaconda,44.579,Goodra,35.527,Passimian,30.084,Braviary,15.996,Chansey,15.649,Flapple,15.014,Frosmoth,14.968,Bruxish,14.436,Honchkrow,13.475,Umbreon,13.441,Qwilfish,12.885,,
Skuntank,2023-02,Bruxish,47.400,Copperajah,46.137,Goodra,35.169,Oricorio-Sensu,32.751,Lurantis,29.045,Oricorio-Pom-Pom,28.664,Rotom-Frost,20.733,Sandaconda,19.734,Appletun,18.365,Passimian,14.543,Jolteon,13.665,,
Pyroar,2023-02,Copperajah,23.628,Passimian,21.879,Bruxish,19.721,Medicham,19.080,Mabosstiff,18.852,Oricorio-Pom-Pom,18.583,Sandaconda,15.614,Rotom,15.061,Braviary,14.626,Cacturne,13.939,Qwilfish,13.312,,
Indeedee-F,2023-02,Lycanroc,23.256,Veluza,21.714,Oricorio-Sensu,21.342,Passimian,19.470,Camerupt,16.104,Bruxish,15.540,Jolteon,15.391,Tauros-Paldea-Combat,15.315,Drifblim,14.654,Morgrem,14.059,Vaporeon,13.916,,
Sawsbuck,2023-02,Sandaconda,51.103,Goodra,39.770,Umbreon,36.818,Medicham,32.760,Oricorio-Pom-Pom,23.805,Hattrem,17.658,Passimian,13.449,Bruxish,12.394,Vaporeon,9.970,Masquerain,9.306,Oricorio-Sensu,9.073,,
Quaxwell,2023-02,Jolteon,37.520,Sandaconda,30.718,Passimian,24.288,Dudunsparce,21.152,Goodra,20.120,Medicham,18.195,Vespiquen,13.983,Copperajah,13.728,Lycanroc,12.887,Tauros-Paldea-Combat,11.079,Venomoth,10.839,,
Tinkatuff,2023-02,Passimian,40.929,Ursaring,39.677,Goodra,36.494,Oricorio-Pom-Pom,27.959,Zoroark,24.196,Vaporeon,23.337,Bruxish,20.848,Frosmoth,20.380,Qwilfish,18.704,Braviary,16.647,Drifblim,16.597,,
Jumpluff,2023-02,Passimian,33.727,Bruxish,25.213,Oricorio-Pom-Pom,22.732,Veluza,21.021,Scovillain,20.144,Murkrow,18.911,Haunter,18.732,Lycanroc,17.968,Goodra,16.534,Leafeon,16.308,Glimmet,14.279,,
Eiscue,2023-02,Masquerain,45.777,Jolteon,44.556,Zoroark,43.863,Medicham,40.200,Braviary,39.523,Passimian,15.663,Veluza,14.935,Oricorio-Pom-Pom,13.367,Jumpluff,12.536,Frosmoth,12.162,Glimmet,10.963,,
Squawkabilly,2023-02,Sandaconda,26.988,Passimian,21.699,Goodra,20.206,Veluza,16.331,Spidops,15.104,Zoroark,14.317,Hattrem,13.221,Qwilfish,12.213,Oricorio-Sensu,11.965,Jolteon,11.225,Eelektross,11.069,,
Flapple,2023-02,Sandaconda,42.408,Magneton,27.124,Chansey,25.841,Oricorio-Pom-Pom,24.358,Oricorio-Sensu,17.112,Lycanroc,16.002,Passimian,15.377,Umbreon,14.763,Skuntank,14.057,Vaporeon,13.497,Goodra,12.870,,
Dugtrio,2023-02,Toxicroak,25.438,Zoroark,22.003,Goodra,18.807,Clawitzer,17.168,Bruxish,17.140,Muk,15.808,Spiritomb,13.461,Farigiraf,12.952,Oricorio-Sensu,12.860,Lycanroc,11.608,Oricorio,11.493,,
Gogoat,2023-02,Jolteon,36.987,Copperajah,29.020,Sandaconda,25.778,Passimian,18.434,Goodra,17.284,Haunter,16.909,Oricorio-Sensu,16.037,Vespiquen,14.806,Spidops,13.566,Vaporeon,13.305,Lycanroc,10.468,,
Leafeon,2023-02,Scovillain,41.097,Murkrow,33.578,Jumpluff,28.055,Bruxish,27.716,Haunter,27.271,Jolteon,23.570,Copperajah,20.844,Oricorio-Pom-Pom,17.565,Dudunsparce,16.643,Veluza,16.452,Rotom,15.912,,
Ampharos,2023-02,Braviary,20.802,Ursaring,19.369,Medicham,18.731,Sandaconda,17.962,Houndoom,17.758,Drifblim,14.867,Dudunsparce,13.742,Frosmoth,13.417,Sawsbuck,12.029,Passimian,11.984,Goodra,11.872,,
Vivillon,2023-02,Passimian,29.074,Braviary,25.762,Spidops,21.595,Basculin,20.353,Umbreon,19.905,Zoroark,18.845,Jolteon,18.046,Klawf,15.745,Whiscash,14.947,Rabsca,13.727,Medicham,13.510,,
Lilligant,2023-02,Jolteon,22.674,Honchkrow,20.718,Masquerain,20.683,Braviary,20.241,Whiscash,17.185,Passimian,16.314,Clawitzer,16.287,Medicham,15.813,Frosmoth,15.779,Rabsca,15.705,Bruxish,15.143,,
Toedscool,2023-02,Crocalor,26.736,Vaporeon,26.009,Ursaring,21.830,Copperajah,20.676,Braviary,20.317,Tinkatuff,19.230,Spiritomb,16.803,Chansey,14.734,Haunter,13.739,Oricorio-Pom-Pom,13.544,Scyther,13.090,,
Falinks,2023-02,Frosmoth,32.011,Dudunsparce,25.548,Whiscash,20.866,Veluza,18.925,Bruxish,18.034,Honchkrow,17.754,Carkol,16.673,Braviary,15.696,Jolteon,15.530,Lycanroc,15.415,Mabosstiff,15.152,,
Scovillain,2023-02,Leafeon,50.539,Murkrow,49.966,Jumpluff,42.614,Haunter,33.234,Bruxish,33.008,Passimian,15.527,Klawf,10.809,Sandaconda,10.698,Pyroar,9.936,Sudowoodo,9.700,Zoroark,9.308,,
Rotom-Fan,2023-02,Passimian,31.023,Lycanroc,30.281,Goodra,25.500,Frosmoth,22.685,Sandaconda,20.099,Qwilfish,18.034,Jolteon,17.935,Copperajah,16.559,Bruxish,13.697,Spiritomb,12.826,Chansey,12.378,,
Electrode,2023-02,Qwilfish,31.456,Golduck,31.415,Braviary,28.602,Goodra,28.311,Camerupt,23.147,Umbreon,19.219,Bruxish,19.036,Vespiquen,18.079,Murkrow,15.971,Rabsca,14.525,Basculin,13.821,,
Raichu,2023-02,Braviary,42.090,Spidops,33.002,Crocalor,25.645,Oricorio-Pom-Pom,22.593,Zoroark,21.338,Oricorio-Sensu,20.115,Klawf,16.843,Sandaconda,16.771,Copperajah,14.405,Zangoose,14.113,Gogoat,12.856,,
Flareon,2023-02,Sandaconda,30.010,Jolteon,28.038,Bruxish,19.651,Oricorio-Sensu,19.509,Vaporeon,18.512,Umbreon,16.718,Magneton,16.133,Passimian,14.049,Leafeon,13.807,Braviary,13.555,Glaceon,13.543,,
Dedenne,2023-02,Klawf,36.947,Drifblim,35.126,Basculin,26.026,Copperajah,24.053,Medicham,19.466,Appletun,18.188,Sneasel,14.074,Sandaconda,13.930,Goodra,13.631,Scyther,13.118,Vaporeon,12.785,,
Banette,2023-02,Goodra,36.256,Dudunsparce,27.747,Lycanroc,25.727,Passimian,21.945,Zoroark,20.066,Bruxish,20.001,Oricorio,19.590,Toxicroak,18.424,Honchkrow,17.616,Vaporeon,14.537,Klawf,14.190,,
Luxray,2023-02,Honchkrow,25.540,Clawitzer,23.503,Vaporeon,23.088,Masquerain,22.687,Camerupt,20.787,Farigiraf,19.592,Lurantis,16.814,Lilligant,16.475,Indeedee-F,16.110,Haunter,15.896,Goodra,14.513,,
Fraxure,2023-02,Braviary,39.842,Medicham,26.228,Ursaring,24.990,Jolteon,23.187,Spidops,21.556,Whiscash,21.244,Zoroark,21.228,Qwilfish,21.084,Frosmoth,20.482,Scyther,18.630,Farigiraf,14.966,,
Murkrow,2023-02,Scovillain,60.038,Leafeon,49.615,Jumpluff,48.071,Haunter,39.571,Bruxish,38.161,Qwilfish,24.206,Golduck,23.911,Electrode,18.308,Goodra,17.723,Basculin,13.679,Pyroar,10.450,,
Misdreavus,2023-02,Medicham,33.998,Toxicroak,33.111,Copperajah,31.869,Carkol,28.347,Frosmoth,26.815,Passimian,21.916,Basculin,20.155,Bruxish,20.083,Glimmet,19.283,Eelektross,15.969,Morgrem,15.409,,
Glaceon,2023-02,Zoroark,25.445,Bruxish,22.601,Jolteon,21.636,Tauros-Paldea-Combat,21.594,Umbreon,21.126,Tinkatuff,20.199,Vespiquen,19.674,Flareon,16.541,Vaporeon,16.314,Leafeon,16.314,Medicham,15.963,,
Lycanroc-Midnight,2023-02,Jolteon,21.509,Braviary,18.531,Drifblim,17.914,Goodra,16.794,Sandaconda,16.161,Passimian,15.591,Basculin,14.748,Zoroark,13.774,Squawkabilly,13.403,Mabosstiff,12.623,Medicham,11.838,,
Persian,2023-02,Braviary,33.503,Sandaconda,31.065,Copperajah,29.288,Klawf,21.543,Indeedee-F,17.134,Crabominable,15.835,Raichu,15.255,Pyroar,14.608,Drifblim,13.760,Camerupt,12.818,Toxicroak,12.687,,
Tropius,2023-02,Ursaring,21.072,Frosmoth,20.836,Zoroark,19.676,Goodra,19.586,Houndoom,19.357,Drifblim,17.653,Medicham,16.090,Copperajah,15.422,Klawf,14.169,Ampharos,13.955,Perrserker,13.940,,
Sudowoodo,2023-02,Jolteon,65.950,Tauros-Paldea-Combat,57.745,Indeedee-F,48.908,Oricorio-Sensu,47.021,Passimian,33.188,Dudunsparce,17.063,Scovillain,15.960,Leafeon,11.956,Goodra,11.394,Pyroar,10.704,Murkrow,10.438,,
Frogadier,2023-02,Medicham,57.476,Passimian,44.091,Dudunsparce,43.667,Drifblim,31.140,Appletun,22.435,Frosmoth,21.905,Mabosstiff,21.669,Copperajah,19.932,Sandaconda,19.469,Misdreavus,19.056,Scyther,18.248,,
Wugtrio,2023-02,Spidops,20.389,Goodra,19.800,Medicham,14.609,Zoroark,14.234,Appletun,13.740,Jolteon,13.243,Klawf,13.040,Muk,12.400,Camerupt,11.579,Oricorio-Sensu,10.893,Tauros-Paldea-Combat,10.869,,
Sneasel,2023-02,Basculin,39.358,Drifblim,31.478,Appletun,30.809,Klawf,30.213,Medicham,29.478,Sandaconda,29.052,Goodra,25.469,Dedenne,24.187,Honchkrow,18.752,Vespiquen,15.491,Oricorio-Pom-Pom,15.253,,
Golduck,2023-02,Electrode,58.000,Qwilfish,57.183,Goodra,39.450,Murkrow,38.511,Basculin,34.435,Rabsca,20.560,Jumpluff,18.174,Lycanroc,16.813,Oricorio-Pom-Pom,13.150,Rotom,12.662,Beartic,12.626,,
Pikachu,2023-02,Scyther,39.563,Passimian,30.350,Sandaconda,28.799,Chansey,26.142,Crocalor,25.138,Toedscool,24.777,Haunter,24.685,Dudunsparce,20.579,Bruxish,19.553,Goodra,14.632,Honchkrow,12.753,,
Wigglytuff,2023-02,Passimian,25.892,Frosmoth,18.585,Appletun,17.946,Drifblim,17.363,Dudunsparce,16.924,Qwilfish,16.779,Carkol,14.904,Bruxish,14.793,Goodra,14.098,Sandaconda,13.920,Hattrem,13.828,,
Delibird,2023-02,Veluza,30.410,Frosmoth,28.034,Mabosstiff,27.940,Falinks,23.345,Jolteon,19.673,Whiscash,19.055,Passimian,16.276,Bruxish,15.302,Zoroark,13.450,Lycanroc,13.123,Farigiraf,12.550,,
Oricorio-Pa'u,2023-02,Zoroark,41.781,Sandaconda,39.619,Mabosstiff,28.404,Vaporeon,27.897,Passimian,26.658,Chansey,23.685,Eelektross,19.195,Copperajah,16.518,Zangoose,16.166,Lycanroc-Midnight,15.555,Banette,13.015,,
Mareanie,2023-02,Copperajah,82.691,Passimian,67.684,Scyther,55.489,Rotom-Frost,55.489,Toxicroak,51.790,Oricorio-Sensu,24.339,Bruxish,23.144,Appletun,23.133,Dudunsparce,23.133,Chansey,19.632,Oricorio-Pom-Pom,14.309,,
Stonjourner,2023-02,Goodra,33.526,Oricorio-Sensu,23.276,Cacturne,20.612,Jolteon,19.801,Vaporeon,19.020,Medicham,15.833,Muk,15.763,Braviary,15.274,Frosmoth,15.105,Falinks,13.673,Slaking,13.392,,
Dunsparce,2023-02,Bruxish,54.208,Scyther,54.021,Ursaring,53.565,Dudunsparce,44.537,Shroodle,15.652,Girafarig,14.367,Drifblim,12.268,Sandaconda,11.113,Medicham,10.286,Passimian,10.189,Muk,10.062,,
Pincurchin,2023-02,Passimian,34.011,Jolteon,33.768,Drifblim,30.068,Sandaconda,27.347,Lurantis,24.200,Rotom-Frost,22.833,Basculin,19.375,Ampharos,18.975,Dedenne,18.936,Oricorio-Sensu,18.486,Oricorio-Pom-Pom,16.274,,
Swalot,2023-02,Basculin,36.178,Eelektross,26.950,Dudunsparce,24.073,Passimian,20.828,Luxray,18.818,Jumpluff,16.651,Umbreon,15.986,Copperajah,15.830,Spidops,13.303,Vespiquen,13.091,Drifblim,12.290,,
Slaking,2023-02,Goodra,40.270,Braviary,33.776,Sandaconda,29.838,Zoroark,26.380,Muk,25.241,Dudunsparce,20.202,Passimian,19.176,Stonjourner,15.592,Eelektross,15.560,Cacturne,15.499,Pyroar,13.516,,
Beartic,2023-02,Goodra,41.630,Snover,32.298,Whiscash,24.715,Basculin,24.041,Frosmoth,21.483,Golduck,17.515,Tinkatuff,16.353,Toxicroak,14.643,Oricorio-Pom-Pom,12.829,Electrode,12.405,Dedenne,11.831,,
