name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Talonflame,2022-12,Jolly,21.214,248,0,132,0,0,128,Jolly,8.478,248,8,0,0,0,252,Timid,8.318,248,0,0,0,12,248,Jolly,6.292,252,0,128,0,0,128,Jolly,5.485,0,252,0,0,4,252,Jolly,4.435,0,252,0,0,0,252
Hatterene,2022-12,Bold,19.755,252,0,252,0,4,0,Bold,6.472,252,0,252,4,0,0,Relaxed,6.193,248,0,252,8,0,0,Modest,5.334,252,0,0,252,4,0,Bold,4.489,252,0,244,0,0,12,Quiet,4.068,252,0,0,252,4,0
Donphan,2022-12,Impish,17.739,252,0,252,0,4,0,Adamant,10.157,252,252,0,0,4,0,Adamant,8.981,248,252,0,0,8,0,Impish,7.52,252,4,252,0,0,0,Impish,7.089,248,0,84,0,176,0,Adamant,6.616,248,252,0,0,0,8
Bisharp,2022-12,Adamant,32.512,252,252,0,0,4,0,Adamant,11.195,160,252,0,0,0,96,Adamant,8.826,0,252,0,0,4,252,Adamant,5.803,252,64,0,0,192,0,Adamant,4.592,252,252,0,0,0,4,Adamant,3.998,248,248,0,0,0,12
Iron Jugulis,2022-12,Timid,82.901,0,0,0,252,4,252,Timid,5.511,0,0,4,252,0,252,Timid,2.874,4,0,0,252,0,252,Naive,1.924,0,4,0,252,0,252,Timid,1.675,40,0,0,252,0,216,Timid,1.616,16,0,0,252,0,240
Rotom-Wash,2022-12,Timid,16.3,0,0,0,252,4,252,Timid,13.449,248,0,8,0,0,252,Timid,9.751,248,0,0,8,0,252,Bold,7.396,252,0,152,0,0,104,Bold,5.114,252,0,252,4,0,0,Bold,4.512,252,0,168,0,88,0
Salamence,2022-12,Jolly,26.484,0,252,0,0,4,252,Adamant,23.323,0,252,0,0,4,252,Jolly,8.606,0,252,0,0,0,252,Jolly,7.231,4,252,0,0,0,252,Impish,4.831,248,0,164,0,0,96,Adamant,4.458,60,252,0,0,0,196
Quagsire,2022-12,Impish,30.527,252,4,252,0,0,0,Impish,23.786,252,0,252,0,0,4,Impish,20.396,252,0,252,0,4,0,Impish,5.236,248,0,252,0,0,8,Bold,4.141,252,0,252,0,4,0,Impish,3.136,248,0,252,0,8,0
Pelipper,2022-12,Bold,27.805,248,0,252,0,8,0,Bold,20.414,248,0,252,8,0,0,Quiet,4.059,248,8,0,252,0,0,Bold,3.927,252,0,252,0,4,0,Quiet,3.609,248,0,252,8,0,0,Bold,3.404,252,0,252,0,0,4
Gallade,2022-12,Jolly,41.244,0,252,0,0,4,252,Adamant,33.463,0,252,0,0,4,252,Jolly,4.776,0,252,4,0,0,252,Adamant,3.452,0,252,224,0,32,0,Adamant,2.754,0,252,4,0,0,252,Adamant,2.441,4,252,0,0,0,252
Forretress,2022-12,Impish,24.7,252,4,252,0,0,0,Bold,18.552,252,0,252,0,4,0,Relaxed,13.837,252,4,252,0,0,0,Brave,9.435,252,252,0,0,4,0,Relaxed,6.204,252,0,252,0,4,0,Calm,3.817,252,0,4,0,252,0
Slowking,2022-12,Relaxed,20.794,252,0,252,0,4,0,Bold,13.538,252,0,252,0,4,0,Sassy,11.364,252,0,0,4,252,0,Calm,11.285,252,0,0,4,252,0,Relaxed,8.465,248,0,252,0,8,0,Bold,7.653,248,0,252,0,8,0
Pawmot,2022-12,Jolly,74.807,0,252,0,0,4,252,Jolly,8.376,4,252,0,0,0,252,Jolly,5.597,0,252,4,0,0,252,Adamant,3.481,0,252,0,0,4,252,Jolly,2.645,0,252,0,0,0,252,Adamant,0.869,4,252,0,0,0,252
Kilowattrel,2022-12,Timid,77.062,0,0,0,252,4,252,Modest,11.307,0,0,0,252,4,252,Modest,3.415,0,0,0,252,0,252,Modest,2.962,0,0,0,172,84,252,Modest,1.75,0,0,4,252,0,252,,,,,,,,
Lucario,2022-12,Adamant,43.838,0,252,0,0,4,252,Jolly,40.823,0,252,0,0,4,252,Adamant,6.423,0,252,4,0,0,252,Adamant,5.408,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Scream Tail,2022-12,Timid,13.162,244,0,56,0,0,208,Calm,12.401,252,0,4,0,252,0,Timid,11.898,248,0,52,0,0,208,Bold,8.947,252,0,252,0,4,0,Bold,6.869,248,0,252,0,8,0,Timid,5.804,252,0,0,4,0,252
Wo-Chien,2022-12,Sassy,17.908,252,0,120,0,136,0,Careful,12.263,248,0,196,0,56,8,Sassy,5.34,252,4,0,0,252,0,Careful,5.338,252,4,0,0,252,0,Impish,4.957,252,0,252,0,4,0,Relaxed,4.162,252,0,176,80,0,0
Staraptor,2022-12,Jolly,60.807,0,252,0,0,4,252,Adamant,20.594,0,252,0,0,4,252,Jolly,6.78,0,252,4,0,0,252,Jolly,6.005,252,4,0,0,0,252,Jolly,2.526,4,252,0,0,0,252,,,,,,,,
Brambleghast,2022-12,Jolly,12.743,0,252,0,0,4,252,Jolly,6.929,252,4,0,0,0,252,Impish,4.948,252,52,200,0,0,4,Timid,4.529,248,0,8,0,0,252,Jolly,4.401,252,0,32,0,0,224,Jolly,3.952,252,0,80,0,0,176
Tsareena,2022-12,Impish,16.636,252,0,68,0,0,188,Jolly,13.23,0,252,0,0,4,252,Impish,12.036,252,0,100,0,0,156,Adamant,5.681,252,252,0,0,4,0,Adamant,5.024,248,252,0,0,8,0,Impish,4.489,252,0,176,0,0,80
Hawlucha,2022-12,Adamant,27.148,72,252,0,0,0,184,Adamant,24.621,0,252,0,0,4,252,Adamant,21.596,16,252,0,0,0,240,Adamant,4.94,0,252,20,0,124,112,Adamant,3.668,24,252,0,0,0,232,Jolly,3.231,4,252,0,0,20,232
Gastrodon,2022-12,Calm,18.018,252,0,0,4,252,0,Bold,14.617,252,0,252,4,0,0,Impish,7.331,252,0,252,0,4,0,Calm,5.764,248,0,0,0,252,8,Sassy,5.443,252,4,0,0,252,0,Bold,4.91,252,0,252,0,4,0
Hippowdon,2022-12,Impish,30.084,252,4,252,0,0,0,Impish,16.799,216,0,192,0,96,4,Impish,13.061,248,0,80,0,180,0,Careful,6.64,252,4,0,0,252,0,Impish,6.531,252,0,84,0,172,0,Impish,6.156,252,0,252,0,0,4
Floatzel,2022-12,Adamant,79.294,0,252,0,0,4,252,Adamant,4.83,0,252,0,0,0,252,Adamant,4.028,0,252,4,0,0,252,Jolly,3.982,0,252,0,0,4,252,Adamant,2.545,4,252,0,0,0,252,Naughty,2.133,0,252,0,4,0,252
Toedscruel,2022-12,Careful,14.758,252,4,0,0,252,0,Calm,12.595,252,0,0,4,252,0,Calm,10.402,252,0,4,0,252,0,Impish,7.681,252,4,252,0,0,0,Gentle,5.415,252,4,0,0,252,0,Impish,4.314,252,0,252,4,0,0
Gyarados,2022-12,Jolly,36.105,0,252,0,0,4,252,Adamant,28.994,0,252,0,0,4,252,Jolly,9.316,8,252,0,0,0,248,Adamant,4.665,252,0,252,0,4,0,Adamant,4.451,248,0,8,0,0,252,Adamant,1.823,252,252,0,0,0,0
Tauros-Paldea-Water,2022-12,Jolly,54.887,0,252,0,0,4,252,Adamant,18.197,0,252,4,0,0,252,Jolly,15.322,0,252,4,0,0,252,Jolly,4.736,16,236,0,0,4,252,Adamant,1.602,0,252,0,0,4,252,Jolly,0.972,4,252,0,0,0,252
Polteageist,2022-12,Modest,75.994,0,0,0,252,4,252,Timid,17.086,0,0,0,252,4,252,Modest,2.89,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-12,Bold,27.319,152,0,252,0,96,8,Bold,25.482,252,0,252,0,4,0,Bold,14.559,252,0,252,4,0,0,Bold,9.982,132,0,252,0,120,4,Impish,5.599,252,0,252,0,4,0,Sassy,3.801,252,0,4,0,252,0
Iron Thorns,2022-12,Adamant,30.084,0,252,0,0,4,252,Jolly,26.686,0,252,0,0,4,252,Adamant,7.993,252,252,0,0,4,0,Jolly,6.07,36,252,0,0,0,220,Naughty,4.225,0,252,0,4,0,252,Timid,3.92,248,0,20,0,0,240
Brute Bonnet,2022-12,Adamant,33.912,252,252,0,0,4,0,Adamant,28.047,88,252,168,0,0,0,Adamant,6.955,0,252,0,0,4,252,Adamant,4.405,252,252,0,0,0,4,Adamant,4.302,252,252,4,0,0,0,Brave,3.652,252,252,0,0,4,0
Noivern,2022-12,Timid,71.371,0,0,0,252,4,252,Timid,7.716,104,0,0,252,0,152,Timid,4.542,0,0,0,252,0,252,Timid,3.761,252,0,0,4,0,252,Timid,2.914,0,0,4,252,0,252,Timid,2.025,4,0,0,252,0,252
Indeedee,2022-12,Timid,96.62,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-12,Bold,39.322,252,0,252,0,4,0,Bold,15.538,252,0,252,0,0,4,Relaxed,9.936,252,0,252,4,0,0,Calm,5.654,252,0,156,0,100,0,Calm,3.52,252,0,128,0,128,0,Careful,2.321,248,0,8,0,252,0
Barraskewda,2022-12,Adamant,70.784,0,252,0,0,4,252,Adamant,11.244,0,252,4,0,0,252,Jolly,7.479,0,252,0,0,4,252,Jolly,4.573,4,252,0,0,0,252,Adamant,2.901,4,252,0,0,0,252,,,,,,,,
Blissey,2022-12,Bold,44.001,252,0,252,0,0,4,Bold,28.45,252,0,252,0,4,0,Calm,10.139,252,0,4,0,252,0,Bold,8.423,252,0,252,4,0,0,Bold,1.392,8,0,252,248,0,0,Bold,0.983,252,0,196,0,60,0
Tatsugiri,2022-12,Timid,58.989,0,0,0,252,4,252,Timid,16.105,0,0,4,252,0,252,Timid,4.686,28,0,0,252,0,228,Modest,3.444,0,0,0,252,4,252,Modest,3.152,252,0,0,252,0,4,Timid,2.454,0,0,0,252,0,252
Cloyster,2022-12,Adamant,49.331,0,252,0,0,4,252,Jolly,17.968,56,252,4,0,0,196,Naughty,9.51,0,252,0,4,0,252,Jolly,8.977,0,252,0,0,4,252,Jolly,2.816,0,252,4,0,0,252,Naughty,2.471,0,252,0,0,4,252
Primeape,2022-12,Adamant,26.56,252,16,0,0,180,60,Careful,15.309,252,0,4,0,252,0,Jolly,14.014,0,252,0,0,4,252,Jolly,11.122,252,0,0,0,4,252,Adamant,10.624,252,0,0,0,180,76,Jolly,8.354,252,0,0,0,72,184
Tauros-Paldea-Fire,2022-12,Impish,17.012,252,4,252,0,0,0,Jolly,16.072,0,252,0,0,4,252,Impish,12.118,252,0,252,0,4,0,Impish,10.329,248,8,252,0,0,0,Impish,5.77,252,0,252,0,0,4,Jolly,5.767,252,0,0,0,4,252
Magnezone,2022-12,Modest,23.749,248,0,0,252,8,0,Timid,13.832,0,0,0,252,4,252,Bold,11.871,252,0,144,112,0,0,Timid,6.075,88,0,220,0,0,200,Timid,6.041,0,0,4,252,0,252,Timid,4.492,248,0,0,8,0,252
Revavroom,2022-12,Adamant,50.926,0,252,0,0,4,252,Jolly,13.603,0,252,0,0,4,252,Adamant,9.672,0,252,4,0,0,252,Jolly,7.923,0,252,0,0,0,252,Adamant,4.285,0,252,0,4,0,252,Adamant,4.048,4,252,0,0,0,252
Bellibolt,2022-12,Bold,17.453,252,0,252,4,0,0,Modest,16.269,252,0,0,252,4,0,Modest,10.861,252,0,4,252,0,0,Bold,6.806,252,0,252,0,0,4,Bold,6.122,252,0,104,32,120,0,Modest,3.404,128,0,128,252,0,0
Arboliva,2022-12,Modest,22.092,248,0,0,252,8,0,Calm,13.131,252,0,0,4,252,0,Calm,7.154,248,0,0,8,252,0,Modest,6.666,248,0,8,252,0,0,Modest,5.003,248,0,0,252,4,4,Bold,4.874,252,0,252,0,0,4
Toxtricity,2022-12,Timid,18.406,4,0,0,252,0,252,Timid,18.101,0,0,0,252,4,252,Modest,16.7,0,0,0,252,4,252,Quiet,13.854,252,0,0,252,4,0,Modest,7.808,252,0,0,252,4,0,Modest,7.405,40,0,0,252,0,216
Flamigo,2022-12,Jolly,66.478,0,252,0,0,4,252,Adamant,10.85,0,252,0,0,4,252,Jolly,8.656,0,252,4,0,0,252,Adamant,7.726,0,252,0,0,0,252,Jolly,2.963,4,252,0,0,0,252,,,,,,,,
Lycanroc-Dusk,2022-12,Jolly,82.813,0,252,0,0,4,252,Jolly,6.355,4,252,0,0,0,252,Jolly,5.918,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-12,Jolly,20.714,4,252,0,0,0,252,Adamant,20.132,4,252,0,0,0,252,Adamant,19.271,248,252,0,0,8,0,Adamant,4.501,140,252,0,0,0,116,Adamant,4.044,4,252,84,0,0,168,Adamant,3.865,0,252,4,0,0,252
Golduck,2022-12,Timid,52.845,0,0,0,252,4,252,Modest,45.298,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-12,Timid,66.645,0,0,0,252,4,252,Hasty,8.797,0,4,0,252,0,252,Timid,8.348,0,0,4,252,0,252,Timid,5.583,252,0,0,4,0,252,Timid,2.715,0,0,0,252,0,252,Calm,1.83,252,0,0,4,252,0
Haxorus,2022-12,Adamant,63.416,0,252,0,0,4,252,Jolly,12.219,0,252,0,0,4,252,Jolly,9.74,4,252,0,0,0,252,Jolly,3.819,0,252,4,0,0,252,Adamant,2.9,0,252,4,0,0,252,Adamant,2.405,4,252,120,0,0,132
Gardevoir,2022-12,Timid,70.119,0,0,0,252,4,252,Timid,7.451,252,0,0,0,4,252,Bold,4.196,0,0,252,0,32,224,Bold,3.959,248,0,252,0,0,8,Calm,3.227,252,0,0,76,180,0,Timid,2.478,252,0,0,0,0,252
Arcanine,2022-12,Adamant,27.594,252,252,0,0,4,0,Jolly,21.341,0,252,0,0,4,252,Adamant,8.633,0,252,0,0,4,252,Bold,6.428,252,0,252,0,0,4,Bold,5.651,252,0,252,4,0,0,Adamant,4.845,0,252,4,0,0,252
Goodra,2022-12,Calm,17.503,252,0,0,252,4,0,Modest,13.279,248,0,0,252,8,0,Calm,11.695,252,0,0,4,252,0,Sassy,6.832,252,0,4,0,252,0,Bold,5.802,252,0,80,176,0,0,Modest,3.829,236,0,0,252,20,0
Bombirdier,2022-12,Adamant,41.02,0,252,0,0,4,252,Jolly,36.077,0,252,0,0,4,252,Adamant,8.25,4,252,0,0,0,252,Jolly,4.755,252,0,0,0,4,252,Jolly,2.953,248,8,0,0,0,252,Jolly,2.313,4,252,0,0,0,248
Bronzong,2022-12,Relaxed,19.075,252,0,252,0,4,0,Sassy,16.653,252,4,0,0,252,0,Impish,15.442,252,4,252,0,0,0,Impish,7.821,252,0,216,0,40,0,Sassy,6.414,252,0,4,0,252,0,Bold,5.228,252,0,252,0,4,0
Altaria,2022-12,Bold,24.785,240,0,252,0,0,16,Calm,17.366,252,0,4,0,252,0,Calm,14.206,252,0,0,4,252,0,Bold,11.902,252,0,252,4,0,0,Calm,9.216,248,0,8,0,252,0,Calm,7.866,252,0,224,0,16,16
Coalossal,2022-12,Calm,43.228,248,0,8,0,252,0,Impish,8.987,252,0,252,0,4,0,Bold,8.209,252,0,252,4,0,0,Impish,7.647,248,8,252,0,0,0,Bold,4.831,0,0,252,0,252,4,Impish,4.638,252,64,164,0,28,0
Avalugg,2022-12,Impish,65.957,252,4,252,0,0,0,Impish,10.254,252,0,252,0,4,0,Careful,4.534,252,0,4,0,252,0,Calm,3.503,252,0,4,0,252,0,Careful,2.498,252,0,0,0,252,0,Relaxed,2.324,252,0,252,0,4,0
Krookodile,2022-12,Jolly,47.289,0,252,0,0,4,252,Jolly,19.007,0,252,4,0,0,252,Jolly,15.358,4,252,0,0,0,252,Jolly,10.712,0,252,0,0,0,252,Jolly,3.5,252,16,0,0,0,240,,,,,,,,
Mismagius,2022-12,Timid,48.028,0,0,4,252,0,252,Timid,43.497,0,0,0,252,4,252,Timid,4.711,252,0,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-12,Adamant,19.677,248,252,0,0,8,0,Brave,16.099,252,252,0,4,0,0,Modest,12.669,192,0,16,120,0,180,Timid,5.422,4,0,0,252,0,252,Modest,5.195,248,0,0,252,0,8,Modest,4.585,252,0,0,252,4,0
Frosmoth,2022-12,Timid,38.024,0,0,0,252,4,252,Modest,19.821,0,0,0,252,4,252,Timid,19.727,0,0,0,252,0,252,Timid,5.865,248,0,176,0,0,84,Modest,4.409,0,0,4,252,0,252,Modest,3.627,4,0,0,252,252,0
Morgrem,2022-12,Calm,52.32,252,0,4,0,252,0,Bold,17.359,252,0,252,0,4,0,Bold,12.728,252,0,136,0,120,0,Calm,7.257,252,0,84,0,172,0,Bold,4.306,252,0,200,0,56,0,Jolly,3.51,4,0,252,0,252,0
Dudunsparce,2022-12,Bold,21.67,252,0,252,0,4,0,Modest,12.74,0,0,0,252,4,252,Bold,11.823,200,0,80,176,0,52,Modest,9.55,252,0,0,252,4,0,Modest,7.413,0,0,0,252,120,136,Careful,5.985,252,4,0,0,252,0
Sableye,2022-12,Careful,23.867,252,4,0,0,252,0,Impish,21.687,252,4,252,0,0,0,Calm,13.85,248,0,8,0,252,0,Bold,8.759,248,0,252,0,0,8,Bold,8.702,252,0,252,0,4,0,Bold,5.062,200,0,188,0,118,0
Weavile,2022-12,Jolly,75.643,0,252,0,0,4,252,Jolly,13.129,0,252,4,0,0,252,Adamant,4.4,0,252,0,0,4,252,Jolly,3.821,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Slowbro,2022-12,Relaxed,32.122,252,0,252,0,4,0,Bold,26.977,252,0,252,0,4,0,Bold,16.855,252,0,252,4,0,0,Bold,8.506,252,0,252,0,0,4,Bold,6.14,248,0,252,0,0,8,Modest,3.83,252,0,0,252,4,0
Cryogonal,2022-12,Calm,28.509,252,0,0,0,252,4,Timid,22.459,248,0,0,8,0,252,Timid,15.834,0,0,0,252,4,252,Calm,8.858,252,0,4,0,232,20,Calm,4.681,248,0,176,0,16,68,Jolly,3.174,252,0,4,0,0,252
Mabosstiff,2022-12,Jolly,68.745,0,252,0,0,4,252,Hardy,9.841,252,252,0,0,4,0,Jolly,7.515,0,252,4,0,0,252,Adamant,4.746,0,252,0,0,4,252,Adamant,1.736,4,252,0,0,0,252,Hardy,1.626,4,252,0,0,0,252
Drifblim,2022-12,Modest,25.013,4,0,0,252,0,252,Bold,22.16,252,0,252,4,0,0,Timid,14.937,0,0,0,252,4,252,Timid,8.544,248,0,0,8,0,252,Calm,7.826,4,0,252,0,252,0,Calm,6.266,248,0,0,8,252,0
Jolteon,2022-12,Timid,57,0,0,0,252,4,252,Timid,12.825,4,0,0,252,0,252,Timid,9.988,0,0,0,252,0,252,Modest,9.657,0,0,0,252,4,252,Modest,5.984,4,0,0,252,0,252,,,,,,,,
Pincurchin,2022-12,Sassy,28.39,252,0,4,0,252,0,Sassy,23.25,252,0,48,0,208,0,Calm,14.512,252,0,4,0,252,0,Calm,7.223,252,0,36,0,220,0,Adamant,5.047,252,4,252,0,0,0,Bold,3.956,252,0,252,4,0,0
Sylveon,2022-12,Bold,16.377,252,0,252,0,0,4,Modest,14.6,252,0,0,252,0,0,Bold,13.171,252,0,252,4,0,0,Calm,10.232,248,0,8,0,252,0,Modest,9.475,252,0,0,252,0,4,Hardy,5.185,252,0,4,252,0,0
Veluza,2022-12,Jolly,34.163,4,252,0,0,0,252,Jolly,18.191,0,252,0,0,4,252,Jolly,11.246,252,4,0,0,0,252,Adamant,10.238,4,252,0,0,0,252,Adamant,3.685,252,252,0,0,4,0,Adamant,3.271,248,252,0,0,8,0
Heracross,2022-12,Jolly,64.717,0,252,0,0,4,252,Adamant,16.509,0,252,0,0,4,252,Adamant,7.535,4,252,0,0,0,252,Jolly,7.347,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Vaporeon,2022-12,Bold,29.792,248,0,252,4,4,0,Bold,23.551,248,0,104,0,156,0,Calm,18.575,252,0,0,4,252,0,Calm,6.389,248,0,216,0,44,0,Bold,5.931,252,0,252,4,0,0,Bold,5.551,252,0,252,0,0,0
Dragalge,2022-12,Modest,42.633,252,0,0,252,4,0,Modest,24.9,228,0,0,252,0,28,Quiet,8.833,248,0,8,252,0,0,Modest,6.559,144,0,0,252,0,112,Calm,3.454,252,0,0,4,252,0,Modest,2.227,252,0,0,252,0,4
Rotom-Heat,2022-12,Timid,45.332,0,0,0,252,4,252,Modest,8.745,248,0,4,252,4,0,Modest,8.345,240,0,0,180,0,88,Timid,4.335,252,0,48,0,0,208,Timid,3.953,0,0,4,252,0,252,Calm,3.37,252,0,0,72,184,0
Masquerain,2022-12,Timid,28.197,0,0,0,252,4,252,Jolly,25.355,252,0,4,0,0,252,Timid,12.782,248,0,0,8,0,252,Timid,10.596,4,0,0,252,0,252,Timid,5.955,252,0,0,4,0,252,Bold,3.27,252,0,252,4,0,0
Indeedee-F,2022-12,Timid,27.751,0,0,0,252,4,252,Modest,27.663,4,0,0,252,0,252,Calm,14.06,252,0,0,4,252,0,Calm,8.889,252,0,4,0,252,0,Timid,5.29,4,0,0,252,0,252,Timid,5.039,248,0,0,8,0,252
Naclstack,2022-12,Careful,33.884,252,0,0,0,252,0,Careful,32.775,252,4,0,0,252,0,Careful,22.798,252,0,4,0,252,0,Impish,7.149,252,0,252,0,4,0,,,,,,,,,,,,,,,,
Drednaw,2022-12,Adamant,86.781,0,252,0,0,4,252,Adamant,3.472,224,252,0,0,0,32,Adamant,2.819,0,168,0,0,88,252,Jolly,2.799,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Copperajah,2022-12,Careful,26.781,252,40,0,0,216,0,Adamant,25.422,0,252,0,0,252,4,Adamant,12.854,76,252,16,0,164,0,Adamant,11.025,252,216,0,0,32,8,Adamant,5.074,0,236,104,0,168,0,Adamant,4.2,248,252,0,0,8,0
Dachsbun,2022-12,Impish,45.542,252,4,252,0,0,0,Jolly,16.898,0,252,0,0,4,252,Impish,8.244,248,8,252,0,0,0,Impish,5.856,252,0,252,0,4,0,Careful,5.195,252,4,0,0,252,0,Careful,3.917,252,0,36,0,220,0
Glimmet,2022-12,Timid,62.723,0,0,0,252,4,252,Timid,31.615,0,0,4,252,0,252,Bold,3.088,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Florges,2022-12,Calm,45.447,252,0,248,0,8,0,Bold,13.86,252,0,252,4,0,0,Calm,7.293,252,0,0,4,252,0,Calm,4.941,252,0,232,0,24,0,Bold,4.442,248,0,252,0,8,0,Timid,3.91,0,0,0,252,4,252
Froslass,2022-12,Timid,62.183,0,0,0,252,4,252,Timid,8.794,248,0,0,8,0,252,Timid,7.775,0,0,4,252,0,252,Timid,5.261,0,0,0,252,0,252,Timid,4.589,146,0,108,0,0,252,Timid,3.829,248,0,0,0,8,252
Salazzle,2022-12,Timid,46.111,0,0,0,252,4,252,Timid,14.201,248,0,0,8,0,252,Timid,12.556,252,0,0,0,4,252,Timid,7.192,4,0,0,252,0,252,Timid,3.748,242,0,0,14,0,252,Timid,3.554,8,0,0,248,0,252
Palossand,2022-12,Modest,36.474,252,0,0,252,4,0,Bold,34.78,252,0,252,0,4,0,Calm,9.01,252,0,104,0,152,0,Bold,5.418,252,0,104,0,152,0,Modest,3.637,252,0,176,76,4,0,Bold,3.113,252,0,96,160,0,0
Rotom-Mow,2022-12,Timid,57.37,0,0,0,252,4,252,Timid,7.129,248,0,0,52,0,208,Calm,6.998,252,0,4,0,252,0,Timid,6.87,0,0,4,252,0,252,Timid,5.569,4,0,0,252,0,252,Calm,4.034,252,0,0,0,252,4
Umbreon,2022-12,Calm,46.092,252,0,4,0,252,0,Impish,9.648,252,0,252,0,4,0,Bold,7.392,212,0,252,0,44,0,Calm,6.587,252,0,160,0,96,0,Careful,6.005,252,0,0,0,252,0,Bold,5.804,248,0,252,4,4,0
Venomoth,2022-12,Modest,58.646,0,0,0,252,4,252,Modest,23.211,80,0,0,236,0,192,Timid,17.118,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Hariyama,2022-12,Careful,29.514,252,36,0,0,220,0,Brave,18.027,88,252,128,0,40,0,Impish,12.034,252,4,252,0,0,0,Adamant,10.037,252,252,0,0,4,0,Brave,9.539,252,252,0,0,4,0,Adamant,5.866,80,252,0,0,176,0
Toxicroak,2022-12,Jolly,58.444,0,252,0,0,4,252,Adamant,23.872,0,252,0,0,4,252,Jolly,7.914,0,252,4,0,0,252,Jolly,7.023,4,252,0,0,0,252,,,,,,,,,,,,,,,,
