name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Tauros-Paldea-Fire,2022-11,Intimidate,86.419,Anger Point,8.526,Cud Chew,5.055
Iron Treads,2022-11,Quark Drive,100.000,,,,
Pawmot,2022-11,Iron Fist,49.839,Volt Absorb,35.385,Natural Cure,14.776
Toedscruel,2022-11,Mycelium Might,100.000,,,,
Tauros-Paldea-Water,2022-11,Intimidate,88.352,Anger Point,10.671,Cud Chew,0.978
Corviknight,2022-11,Mirror Armor,95.605,Pressure,2.373,Unnerve,2.022
Slither Wing,2022-11,Protosynthesis,100.000,,,,
Oranguru,2022-11,Inner Focus,69.186,Telepathy,30.687,Symbiosis,0.127
Grafaiai,2022-11,Prankster,96.428,Unburden,3.129,Poison Touch,0.443
Drifblim,2022-11,Unburden,74.777,Aftermath,25.203,Flare Boost,0.020
Arboliva,2022-11,Seed Sower,79.485,Harvest,20.515,,
Azumarill,2022-11,Huge Power,97.746,Sap Sipper,1.461,Thick Fat,0.793
Iron Jugulis,2022-11,Quark Drive,100.000,,,,
Jumpluff,2022-11,Chlorophyll,95.881,Infiltrator,4.119,Leaf Guard,0.000
Hariyama,2022-11,Guts,90.730,Thick Fat,9.270,Sheer Force,0.000
Bellibolt,2022-11,Electromorphosis,97.509,Static,2.491,Damp,0.000
Iron Thorns,2022-11,Quark Drive,100.000,,,,
Dachsbun,2022-11,Well-Baked Body,100.000,,,,
Espathra,2022-11,Speed Boost,70.029,Opportunist,29.971,Frisk,0.000
Rotom-Heat,2022-11,Levitate,100.000,,,,
Gardevoir,2022-11,Telepathy,87.157,Synchronize,6.451,Trace,6.391
Bombirdier,2022-11,Rocky Payload,93.926,Big Pecks,6.074,Keen Eye,0.000
Hydreigon,2022-11,Levitate,100.000,,,,
Coalossal,2022-11,Steam Engine,83.914,Flame Body,8.540,Flash Fire,7.546
Masquerain,2022-11,Intimidate,100.000,Unnerve,0.000,,
Dudunsparce,2022-11,Serene Grace,70.338,Rattled,29.662,Run Away,0.000
Tsareena,2022-11,Queenly Majesty,99.862,Leaf Guard,0.138,Sweet Veil,0.000
Golduck,2022-11,Swift Swim,59.019,Cloud Nine,22.927,Damp,18.054
Slowbro,2022-11,Regenerator,68.969,Oblivious,31.031,Own Tempo,0.000
Mabosstiff,2022-11,Intimidate,49.601,Guard Dog,41.755,Stakeout,8.644
Raichu,2022-11,Lightning Rod,99.729,Static,0.271,,
Lycanroc,2022-11,Sand Rush,99.924,Steadfast,0.076,Keen Eye,0.000
Ditto,2022-11,Imposter,97.428,Limber,2.572,,
Veluza,2022-11,Mold Breaker,72.184,Sharpness,27.816,,
Indeedee,2022-11,Psychic Surge,99.948,Synchronize,0.052,Inner Focus,0.000
Umbreon,2022-11,Synchronize,71.259,Inner Focus,28.741,,
Revavroom,2022-11,Overcoat,72.396,Filter,27.604,,
Florges,2022-11,Symbiosis,93.878,Flower Veil,6.122,,
Toxtricity,2022-11,Punk Rock,100.000,Minus,0.000,Plus,0.000
Pachirisu,2022-11,Volt Absorb,93.558,Run Away,6.259,Pickup,0.183
Klefki,2022-11,Prankster,100.000,Magician,0.000,,
Gallade,2022-11,Sharpness,98.252,Steadfast,1.215,Justified,0.533
Rabsca,2022-11,Synchronize,54.008,Telepathy,45.992,,
Sableye,2022-11,Prankster,99.900,Keen Eye,0.100,Stall,0.000
Lucario,2022-11,Inner Focus,71.174,Justified,28.706,Steadfast,0.120
Goodra,2022-11,Sap Sipper,62.349,Gooey,37.642,Hydration,0.009
Espeon,2022-11,Magic Bounce,99.799,Synchronize,0.201,,
Oricorio-Pom-Pom,2022-11,Dancer,100.000,,,,
Chansey,2022-11,Natural Cure,56.776,Healer,42.400,Serene Grace,0.824
Frosmoth,2022-11,Ice Scales,100.000,Shield Dust,0.000,,
Noivern,2022-11,Telepathy,54.104,Infiltrator,38.995,Frisk,6.901
Drednaw,2022-11,Swift Swim,49.422,Strong Jaw,48.404,Shell Armor,2.174
Slowking,2022-11,Regenerator,80.933,Oblivious,18.583,Own Tempo,0.483
Toxapex,2022-11,Regenerator,97.393,Merciless,2.607,Limber,0.000
Spiritomb,2022-11,Infiltrator,96.915,Pressure,3.085,,
Gengar,2022-11,Cursed Body,100.000,,,,
Krookodile,2022-11,Intimidate,71.448,Anger Point,28.188,Moxie,0.365
Braviary,2022-11,Defiant,100.000,Sheer Force,0.000,Keen Eye,0.000
Magnezone,2022-11,Sturdy,82.642,Analytic,10.022,Magnet Pull,7.337
Barraskewda,2022-11,Swift Swim,91.892,Propeller Tail,8.108,,
Appletun,2022-11,Thick Fat,85.606,Ripen,14.394,Gluttony,0.000
Salazzle,2022-11,Corrosion,99.653,Oblivious,0.347,,
Oricorio-Sensu,2022-11,Dancer,100.000,,,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Bisharp,2022-11,Defiant,91.518,Inner Focus,8.482,Pressure,0.000
Beartic,2022-11,Slush Rush,65.051,Swift Swim,34.339,Snow Cloak,0.610
Hippowdon,2022-11,Sand Stream,100.000,Sand Force,0.000,,
Squawkabilly,2022-11,Intimidate,99.999,Guts,0.001,Sheer Force,0.000
Eelektross,2022-11,Levitate,100.000,,,,
Camerupt,2022-11,Solid Rock,56.690,Magma Armor,36.890,Anger Point,6.421
Altaria,2022-11,Cloud Nine,81.320,Natural Cure,18.680,,
Avalugg,2022-11,Ice Body,75.163,Sturdy,20.327,Own Tempo,4.510
Quagsire,2022-11,Unaware,99.972,Damp,0.022,Water Absorb,0.006
Lokix,2022-11,Tinted Lens,99.606,Swarm,0.394,,
Polteageist,2022-11,Weak Armor,70.734,Cursed Body,29.266,,
Palossand,2022-11,Water Compaction,92.348,Sand Veil,7.652,,
Qwilfish,2022-11,Intimidate,95.662,Poison Point,4.338,Swift Swim,0.000
Froslass,2022-11,Snow Cloak,59.198,Cursed Body,40.802,,
Leafeon,2022-11,Chlorophyll,95.429,Leaf Guard,4.571,,
Floatzel,2022-11,Swift Swim,100.000,Water Veil,0.000,,
Hypno,2022-11,Inner Focus,99.381,Insomnia,0.619,Forewarn,0.000
Cryogonal,2022-11,Levitate,100.000,,,,
Glaceon,2022-11,Ice Body,53.229,Snow Cloak,46.771,,
Blissey,2022-11,Natural Cure,66.756,Healer,31.433,Serene Grace,1.811
Luxray,2022-11,Intimidate,98.958,Guts,1.042,Rivalry,0.000
Mudsdale,2022-11,Stamina,82.545,Inner Focus,17.398,Own Tempo,0.057
Gogoat,2022-11,Grass Pelt,74.037,Sap Sipper,25.963,,
Haxorus,2022-11,Mold Breaker,87.376,Unnerve,10.724,Rivalry,1.899
Slaking,2022-11,Truant,100.000,,,,
Houndoom,2022-11,Flash Fire,98.120,Unnerve,1.880,Early Bird,0.000
Medicham,2022-11,Pure Power,100.000,Telepathy,0.000,,
Electrode,2022-11,Soundproof,54.820,Aftermath,23.478,Static,21.702
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Zoroark,2022-11,Illusion,100.000,,,,
Wooper-Paldea,2022-11,Water Absorb,100.000,Unaware,0.000,Poison Point,0.000
Weavile,2022-11,Pressure,97.356,Pickpocket,2.644,,
Dragalge,2022-11,Poison Point,65.945,Adaptability,33.626,Poison Touch,0.428
Vivillon,2022-11,Friend Guard,86.383,Compound Eyes,12.500,Shield Dust,1.117
Stantler,2022-11,Intimidate,100.000,Sap Sipper,0.000,Frisk,0.000
Oricorio,2022-11,Dancer,100.000,,,,
Perrserker,2022-11,Steely Spirit,91.062,Tough Claws,8.938,Battle Armor,0.000
Eiscue,2022-11,Ice Face,100.000,,,,
Jolteon,2022-11,Volt Absorb,70.294,Quick Feet,29.706,,
Hawlucha,2022-11,Unburden,100.000,Limber,0.000,Mold Breaker,0.000
Rotom-Frost,2022-11,Levitate,100.000,,,,
Wigglytuff,2022-11,Cute Charm,74.704,Competitive,25.294,Frisk,0.002
Alomomola,2022-11,Healer,57.704,Regenerator,42.296,Hydration,0.000
Copperajah,2022-11,Sheer Force,94.008,Heavy Metal,5.992,,
Toxicroak,2022-11,Dry Skin,100.000,Anticipation,0.000,Poison Touch,0.000
Falinks,2022-11,Defiant,94.507,Battle Armor,5.493,,
Crabominable,2022-11,Iron Fist,94.921,Hyper Cutter,5.079,Anger Point,0.000
Heracross,2022-11,Moxie,98.318,Swarm,1.682,Guts,0.000
Shellder,2022-11,Skill Link,100.000,Shell Armor,0.000,Overcoat,0.000
Forretress,2022-11,Overcoat,60.764,Sturdy,39.236,,
Oinkologne-F,2022-11,Aroma Veil,99.554,Gluttony,0.446,Thick Fat,0.000
Cloyster,2022-11,Skill Link,92.886,Overcoat,7.114,Shell Armor,0.000
Lumineon,2022-11,Storm Drain,56.178,Swift Swim,43.822,Water Veil,0.000
Banette,2022-11,Cursed Body,93.283,Frisk,6.717,Insomnia,0.000
Klawf,2022-11,Anger Shell,93.991,Shell Armor,5.981,Regenerator,0.028
Basculin,2022-11,Adaptability,100.000,Mold Breaker,0.000,Rock Head,0.000
Primeape,2022-11,Anger Point,100.000,Vital Spirit,0.000,Defiant,0.000
Stonjourner,2022-11,Power Spot,100.000,,,,
Tropius,2022-11,Harvest,66.997,Chlorophyll,30.993,Solar Power,2.010
Skuntank,2022-11,Stench,99.549,Aftermath,0.451,Keen Eye,0.000
Flareon,2022-11,Guts,99.491,Flash Fire,0.509,,
Glalie,2022-11,Moody,55.127,Inner Focus,44.873,Ice Body,0.000
Rotom-Fan,2022-11,Levitate,100.000,,,,
Dugtrio,2022-11,Arena Trap,99.266,Sand Force,0.734,Sand Veil,0.000
Muk,2022-11,Poison Touch,96.251,Stench,3.744,Sticky Hold,0.006
Diglett,2022-11,Arena Trap,100.000,Sand Veil,0.000,,
Mismagius,2022-11,Levitate,100.000,,,,
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Spidops,2022-11,Stakeout,100.000,Insomnia,0.000,,
Ursaring,2022-11,Guts,100.000,Quick Feet,0.000,Unnerve,0.000
Dedenne,2022-11,Cheek Pouch,100.000,Pickup,0.000,Plus,0.000
Pikachu,2022-11,Lightning Rod,100.000,Static,0.000,,
Lurantis,2022-11,Contrary,97.633,Leaf Guard,2.367,,
Wugtrio,2022-11,Gooey,99.529,Sand Veil,0.471,Rattled,0.000
Vaporeon,2022-11,Water Absorb,71.950,Hydration,28.050,,
Pyroar,2022-11,Moxie,100.000,Rivalry,0.000,Unnerve,0.000
Sneasel,2022-11,Inner Focus,100.000,Pickpocket,0.000,Keen Eye,0.000
Sawsbuck,2022-11,Chlorophyll,86.286,Sap Sipper,13.700,Serene Grace,0.014
Fuecoco,2022-11,Unaware,100.000,Blaze,0.000,,
Quaxly,2022-11,Torrent,86.936,Moxie,13.064,,
Crocalor,2022-11,Unaware,100.000,Blaze,0.000,,
Tinkatuff,2022-11,Mold Breaker,100.000,Own Tempo,0.000,Pickpocket,0.000
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Amoonguss,2022-12,Regenerator,93.727,Effect Spore,6.273,,
Torkoal,2022-12,Drought,99.714,White Smoke,0.286,Shell Armor,0.000
Gholdengo,2022-12,Good as Gold,100.000,,,,
Indeedee-F,2022-12,Psychic Surge,98.634,Synchronize,0.795,Own Tempo,0.571
Annihilape,2022-12,Defiant,72.872,Vital Spirit,22.962,Inner Focus,4.166
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Murkrow,2022-12,Prankster,99.655,Insomnia,0.245,Super Luck,0.100
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Grimmsnarl,2022-12,Prankster,99.892,Pickpocket,0.094,Frisk,0.014
Dragonite,2022-12,Inner Focus,79.705,Multiscale,20.295,,
Armarouge,2022-12,Flash Fire,84.417,Weak Armor,15.583,,
Garganacl,2022-12,Purifying Salt,95.975,Clear Body,2.501,Sturdy,1.524
Iron Hands,2022-12,Quark Drive,100.000,,,,
Flutter Mane,2022-12,Protosynthesis,100.000,,,,
Farigiraf,2022-12,Armor Tail,93.357,Cud Chew,6.071,Sap Sipper,0.572
Glimmora,2022-12,Toxic Debris,99.864,Corrosion,0.136,,
Arcanine,2022-12,Intimidate,94.686,Flash Fire,3.691,Justified,1.623
Rotom-Wash,2022-12,Levitate,100.000,,,,
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Garchomp,2022-12,Rough Skin,89.793,Sand Veil,10.207,,
Maushold,2022-12,Technician,55.049,Friend Guard,44.418,Cheek Pouch,0.533
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Palafin,2022-12,Zero to Hero,100.000,,,,
Iron Bundle,2022-12,Quark Drive,100.000,,,,
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Kingambit,2022-12,Defiant,55.748,Supreme Overlord,44.248,Pressure,0.003
Hatterene,2022-12,Magic Bounce,98.339,Healer,1.644,Anticipation,0.017
Pelipper,2022-12,Drizzle,99.113,Keen Eye,0.879,Rain Dish,0.009
Sylveon,2022-12,Pixilate,99.802,Cute Charm,0.198,,
Kilowattrel,2022-12,Wind Power,45.622,Competitive,40.247,Volt Absorb,14.131
Dragapult,2022-12,Clear Body,71.654,Infiltrator,23.803,Cursed Body,4.542
Volcarona,2022-12,Flame Body,98.592,Swarm,1.408,,
Meowscarada,2022-12,Overgrow,61.867,Protean,38.133,,
Hydreigon,2022-12,Levitate,100.000,,,,
Sableye,2022-12,Prankster,99.995,Keen Eye,0.005,Stall,0.000
Abomasnow,2022-12,Snow Warning,99.702,Soundproof,0.298,,
Tyranitar,2022-12,Sand Stream,99.711,Unnerve,0.289,,
Baxcalibur,2022-12,Thermal Exchange,95.509,Ice Body,4.491,,
Ditto,2022-12,Imposter,98.582,Limber,1.418,,
Brambleghast,2022-12,Wind Rider,99.998,Infiltrator,0.002,,
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Gastrodon,2022-12,Storm Drain,98.497,Sticky Hold,1.291,Sand Force,0.212
Ceruledge,2022-12,Flash Fire,82.798,Weak Armor,17.202,,
Skeledirge,2022-12,Unaware,92.707,Blaze,7.293,,
Azumarill,2022-12,Huge Power,99.318,Thick Fat,0.559,Sap Sipper,0.124
Oranguru,2022-12,Inner Focus,57.829,Telepathy,33.002,Symbiosis,9.169
Gyarados,2022-12,Intimidate,88.482,Moxie,11.518,,
Talonflame,2022-12,Gale Wings,97.440,Flame Body,2.560,,
Quaquaval,2022-12,Moxie,99.107,Torrent,0.893,,
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Iron Moth,2022-12,Quark Drive,100.000,,,,
Houndstone,2022-12,Sand Rush,87.665,Fluffy,12.335,,
Barraskewda,2022-12,Swift Swim,99.997,Propeller Tail,0.003,,
Mimikyu,2022-12,Disguise,100.000,,,,
Flamigo,2022-12,Costar,87.877,Scrappy,12.123,Tangled Feet,0.000
Scream Tail,2022-12,Protosynthesis,100.000,,,,
Tauros-Paldea-Water,2022-12,Intimidate,90.860,Cud Chew,6.642,Anger Point,2.498
Orthworm,2022-12,Earth Eater,100.000,Sand Veil,0.000,,
Floatzel,2022-12,Swift Swim,99.995,Water Veil,0.005,,
Golduck,2022-12,Swift Swim,99.663,Cloud Nine,0.337,Damp,0.000
Hariyama,2022-12,Guts,95.109,Thick Fat,4.579,Sheer Force,0.312
Dondozo,2022-12,Unaware,92.354,Water Veil,5.082,Oblivious,2.564
Salamence,2022-12,Intimidate,87.199,Moxie,12.801,,
Slaking,2022-12,Truant,100.000,,,,
Lilligant,2022-12,Chlorophyll,94.174,Own Tempo,5.508,Leaf Guard,0.319
Tinkaton,2022-12,Mold Breaker,74.427,Own Tempo,25.307,Pickpocket,0.266
Drednaw,2022-12,Swift Swim,99.897,Shell Armor,0.083,Strong Jaw,0.020
Slither Wing,2022-12,Protosynthesis,100.000,,,,
Cetitan,2022-12,Thick Fat,66.051,Slush Rush,24.161,Sheer Force,9.788
Arboliva,2022-12,Seed Sower,76.589,Harvest,23.411,,
Pawmot,2022-12,Iron Fist,55.300,Volt Absorb,32.481,Natural Cure,12.219
Bruxish,2022-12,Dazzling,99.946,Strong Jaw,0.054,Wonder Skin,0.000
Charizard,2022-12,Solar Power,96.208,Blaze,3.792,,
Medicham,2022-12,Pure Power,99.971,Telepathy,0.029,,
Rabsca,2022-12,Synchronize,64.714,Telepathy,35.286,,
Bronzong,2022-12,Levitate,96.729,Heatproof,2.772,Heavy Metal,0.500
Gallade,2022-12,Sharpness,93.154,Justified,6.842,Steadfast,0.004
Dachsbun,2022-12,Well-Baked Body,99.265,Aroma Veil,0.735,,
Scovillain,2022-12,Chlorophyll,72.636,Moody,18.410,Insomnia,8.954
Breloom,2022-12,Technician,75.952,Poison Heal,22.106,Effect Spore,1.943
Scizor,2022-12,Technician,99.890,Swarm,0.108,Light Metal,0.002
Corviknight,2022-12,Mirror Armor,72.903,Pressure,17.650,Unnerve,9.446
Pincurchin,2022-12,Electric Surge,97.672,Lightning Rod,2.328,,
Toxtricity,2022-12,Punk Rock,93.234,Technician,5.918,Minus,0.848
Slowbro,2022-12,Oblivious,98.292,Regenerator,1.708,Own Tempo,0.000
Clodsire,2022-12,Unaware,59.307,Water Absorb,39.547,Poison Point,1.146
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Tatsugiri,2022-12,Commander,93.867,Storm Drain,6.133,,
Rotom-Heat,2022-12,Levitate,100.000,,,,
Iron Treads,2022-12,Quark Drive,100.000,,,,
Florges,2022-12,Symbiosis,85.632,Flower Veil,14.368,,
Cyclizar,2022-12,Regenerator,99.649,Shed Skin,0.351,,
Vaporeon,2022-12,Water Absorb,73.915,Hydration,26.085,,
Lycanroc,2022-12,Sand Rush,98.535,Steadfast,1.377,Keen Eye,0.088
Iron Jugulis,2022-12,Quark Drive,100.000,,,,
Dudunsparce,2022-12,Serene Grace,65.418,Rattled,34.582,Run Away,0.000
Indeedee,2022-12,Psychic Surge,100.000,Inner Focus,0.000,Synchronize,0.000
Bellibolt,2022-12,Electromorphosis,99.653,Static,0.347,Damp,0.000
Oricorio-Pom-Pom,2022-12,Dancer,100.000,,,,
Glaceon,2022-12,Ice Body,69.264,Snow Cloak,30.736,,
Weavile,2022-12,Pickpocket,79.367,Pressure,20.633,,
Tsareena,2022-12,Queenly Majesty,99.942,Sweet Veil,0.058,Leaf Guard,0.000
Toxapex,2022-12,Regenerator,92.877,Merciless,4.478,Limber,2.645
Drifblim,2022-12,Flare Boost,63.188,Unburden,32.137,Aftermath,4.675
Espathra,2022-12,Speed Boost,49.387,Frisk,27.549,Opportunist,23.064
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Coalossal,2022-12,Steam Engine,100.000,Flash Fire,0.000,Flame Body,0.000
Avalugg,2022-12,Sturdy,78.579,Ice Body,16.701,Own Tempo,4.720
Klefki,2022-12,Prankster,100.000,Magician,0.000,,
Grafaiai,2022-12,Prankster,98.678,Poison Touch,0.730,Unburden,0.592
Slowking,2022-12,Oblivious,67.014,Regenerator,32.986,Own Tempo,0.000
Rotom-Frost,2022-12,Levitate,100.000,,,,
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Krookodile,2022-12,Intimidate,55.679,Moxie,43.265,Anger Point,1.056
Camerupt,2022-12,Solid Rock,93.210,Magma Armor,6.120,Anger Point,0.670
Beartic,2022-12,Swift Swim,35.508,Snow Cloak,33.357,Slush Rush,31.135
Gardevoir,2022-12,Trace,65.047,Telepathy,32.401,Synchronize,2.552
Luxray,2022-12,Intimidate,76.942,Guts,23.054,Rivalry,0.004
Tauros-Paldea-Fire,2022-12,Intimidate,82.225,Anger Point,17.774,Cud Chew,0.001
Gengar,2022-12,Cursed Body,100.000,,,,
Haxorus,2022-12,Mold Breaker,66.744,Unnerve,33.256,Rivalry,0.000
Oricorio-Sensu,2022-12,Dancer,100.000,,,,
Jumpluff,2022-12,Chlorophyll,68.516,Infiltrator,31.230,Leaf Guard,0.254
Rotom-Mow,2022-12,Levitate,100.000,,,,
Honchkrow,2022-12,Moxie,96.892,Super Luck,3.108,Insomnia,0.000
Jolteon,2022-12,Volt Absorb,90.861,Quick Feet,9.139,,
Eelektross,2022-12,Levitate,100.000,,,,
Lucario,2022-12,Inner Focus,80.708,Justified,19.284,Steadfast,0.009
Noivern,2022-12,Infiltrator,90.333,Telepathy,6.148,Frisk,3.519
Dragalge,2022-12,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Pachirisu,2022-12,Volt Absorb,90.196,Pickup,8.096,Run Away,1.708
Magnezone,2022-12,Sturdy,98.861,Analytic,1.061,Magnet Pull,0.078
Chansey,2022-12,Natural Cure,89.145,Healer,10.684,Serene Grace,0.171
Mabosstiff,2022-12,Intimidate,53.575,Stakeout,43.597,Guard Dog,2.827
Electrode,2022-12,Soundproof,87.147,Static,12.154,Aftermath,0.699
Masquerain,2022-12,Intimidate,100.000,Unnerve,0.000,,
Bombirdier,2022-12,Rocky Payload,95.501,Big Pecks,4.499,Keen Eye,0.000
Hippowdon,2022-12,Sand Stream,97.387,Sand Force,2.613,,
Frosmoth,2022-12,Ice Scales,96.380,Shield Dust,3.620,,
Toedscool,2022-12,Mycelium Might,100.000,,,,
Raichu,2022-12,Lightning Rod,98.592,Static,1.408,,
Spiritomb,2022-12,Infiltrator,69.006,Pressure,30.994,,
Mudsdale,2022-12,Stamina,69.855,Inner Focus,18.254,Own Tempo,11.891
Gothitelle,2022-12,Competitive,87.061,Frisk,12.939,,
Perrserker,2022-12,Steely Spirit,83.405,Tough Claws,16.595,Battle Armor,0.000
Vivillon,2022-12,Compound Eyes,90.388,Shield Dust,7.357,Friend Guard,2.255
Ampharos,2022-12,Static,99.966,Plus,0.034,,
Surskit,2022-12,Swift Swim,100.000,Rain Dish,0.000,,
Ursaring,2022-12,Guts,99.748,Quick Feet,0.252,Unnerve,0.000
Espeon,2022-12,Magic Bounce,96.424,Synchronize,3.576,,
Froslass,2022-12,Cursed Body,88.070,Snow Cloak,11.930,,
Oricorio,2022-12,Dancer,100.000,,,,
Glalie,2022-12,Moody,100.000,Inner Focus,0.000,Ice Body,0.000
Primeape,2022-12,Defiant,59.383,Anger Point,39.434,Vital Spirit,1.183
Goodra,2022-12,Gooey,53.205,Sap Sipper,46.384,Hydration,0.411
Lurantis,2022-12,Contrary,59.574,Leaf Guard,40.426,,
Appletun,2022-12,Thick Fat,88.514,Ripen,11.378,Gluttony,0.107
Bisharp,2022-12,Defiant,59.920,Inner Focus,40.080,Pressure,0.000
Umbreon,2022-12,Synchronize,70.438,Inner Focus,29.562,,
Revavroom,2022-12,Overcoat,56.929,Filter,43.071,,
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Copperajah,2022-12,Sheer Force,97.380,Heavy Metal,2.620,,
Wigglytuff,2022-12,Competitive,99.207,Frisk,0.793,Cute Charm,0.000
Braviary,2022-12,Defiant,90.866,Sheer Force,5.976,Keen Eye,3.158
