name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Buizel,2023-04,Choice Band,84.042,Eviolite,9.989,Mystic Water,4.797,Other,1.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arctibax,2023-04,Eviolite,87.194,Loaded Dice,7.294,Choice Band,1.463,Other,4.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooper-Paldea,2023-04,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifloon,2023-04,Red Card,76.927,Eviolite,12.923,Electric Seed,3.210,Colbur Berry,3.209,Other,3.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quilava,2023-04,Choice Specs,68.573,Choice Scarf,28.947,Other,2.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineco,2023-04,Eviolite,51.378,Heavy-Duty Boots,44.211,Other,4.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varoom,2023-04,Eviolite,99.650,Other,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charmeleon,2023-04,Choice Specs,39.723,Choice Scarf,37.584,Eviolite,15.241,Sitrus Berry,4.083,Other,3.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowlet,2023-04,Eviolite,99.911,Other,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunflora,2023-04,Life Orb,27.304,Choice Specs,26.905,Leftovers,25.366,Assault Vest,10.711,Heat Rock,4.413,Expert Belt,3.234,Other,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marill,2023-04,Sitrus Berry,43.516,Eviolite,42.440,Choice Band,14.028,Other,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foongus,2023-04,Eviolite,90.763,Eject Button,9.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaxly,2023-04,Eviolite,99.841,Other,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnemite,2023-04,Eviolite,86.444,Choice Scarf,6.780,Choice Specs,4.354,Other,2.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staravia,2023-04,Choice Scarf,48.521,Choice Band,46.894,Other,4.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rufflet,2023-04,Eviolite,54.735,Choice Band,23.927,Choice Scarf,15.100,Salac Berry,2.240,Other,3.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmo,2023-04,Eviolite,43.056,Life Orb,19.737,Choice Band,19.018,Choice Scarf,13.771,Other,4.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabrawler,2023-04,Eviolite,88.127,Choice Scarf,11.125,Other,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinkatink,2023-04,Eviolite,100.000,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuecoco,2023-04,Eviolite,99.493,Other,0.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenee,2023-04,Eviolite,90.699,Heavy-Duty Boots,9.274,Other,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mankey,2023-04,Choice Scarf,99.139,Other,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowpoke,2023-04,Eviolite,90.984,Eject Button,8.958,Other,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,2023-04,Eviolite,80.094,Heavy-Duty Boots,19.906,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowth-Galar,2023-04,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooper,2023-04,Eviolite,99.636,Other,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froakie,2023-04,Focus Sash,83.869,Choice Scarf,13.353,Other,2.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarountula,2023-04,Focus Sash,64.766,Eviolite,35.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psyduck,2023-04,Eviolite,80.284,Life Orb,14.709,Choice Specs,5.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zorua,2023-04,Choice Specs,45.105,Choice Band,29.180,Choice Scarf,15.222,Focus Sash,5.783,Other,4.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stunky,2023-04,Life Orb,41.284,Eviolite,40.096,Rocky Helmet,18.032,Other,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimmighoul,2023-04,Eviolite,99.939,Other,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skrelp,2023-04,Eviolite,99.987,Other,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolycoly,2023-04,Eviolite,98.019,Other,1.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shellos,2023-04,Eviolite,95.948,Other,4.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swablu,2023-04,Eviolite,99.481,Other,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silicobra,2023-04,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuppet,2023-04,Focus Sash,48.207,Eviolite,45.243,Choice Band,3.981,Other,2.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salandit,2023-04,Focus Sash,39.224,Choice Scarf,28.268,Heavy-Duty Boots,15.956,Eviolite,11.708,Other,4.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tandemaus,2023-04,Wide Lens,79.412,Choice Band,20.588,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axew,2023-04,Eviolite,55.029,Choice Band,35.252,Life Orb,6.451,Other,3.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothorita,2023-04,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riolu,2023-04,Eviolite,70.809,Life Orb,15.830,Focus Sash,8.098,Choice Band,2.181,Other,3.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chewtle,2023-04,Eviolite,69.799,Focus Sash,29.993,Other,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimer,2023-04,Eviolite,99.998,Other,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diglett,2023-04,Focus Sash,91.913,Life Orb,7.203,Other,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirlia,2023-04,Eviolite,92.128,Choice Specs,5.183,Other,2.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandile,2023-04,Focus Sash,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolliv,2023-04,Eviolite,95.170,Other,4.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shellder,2023-04,Eject Pack,47.083,Focus Sash,33.920,Eviolite,18.955,Other,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scorbunny,2023-04,Choice Scarf,94.729,Focus Sash,3.577,Other,1.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numel,2023-04,Eviolite,97.542,Other,2.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gible,2023-04,Eviolite,99.858,Other,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venonat,2023-04,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larvesta,2023-04,Heavy-Duty Boots,53.832,Eviolite,20.271,Choice Band,16.259,Choice Scarf,9.547,Other,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croagunk,2023-04,Eviolite,88.670,Mirror Herb,9.403,Other,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skiploom,2023-04,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shroomish,2023-04,Eviolite,92.201,Toxic Orb,7.799,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surskit,2023-04,Focus Sash,98.636,Other,1.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrokuda,2023-04,Choice Band,99.984,Other,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetoddle,2023-04,Eviolite,43.044,Sitrus Berry,42.616,Life Orb,14.340,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltorb,2023-04,Eviolite,86.447,Choice Specs,8.110,Focus Sash,5.401,Other,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finizen,2023-04,Choice Specs,99.999,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maschiff,2023-04,Choice Scarf,87.293,Eviolite,10.425,Other,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growlithe,2023-04,Eviolite,99.945,Other,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nacli,2023-04,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacnea,2023-04,Focus Sash,81.230,Eviolite,17.889,Other,0.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luvdisc,2023-04,Choice Specs,47.645,Life Orb,20.545,Damp Rock,17.453,Leftovers,6.499,Weakness Policy,4.256,Other,3.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flaaffy,2023-04,Eviolite,62.022,Leftovers,23.810,Rocky Helmet,14.059,Other,0.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starly,2023-04,Focus Sash,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonsly,2023-04,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechonk,2023-04,Choice Band,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2023-05,Leftovers,42.433,Heavy-Duty Boots,16.716,Choice Scarf,16.623,Choice Specs,9.794,Assault Vest,6.970,Salac Berry,3.315,Other,4.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonjourner,2023-05,Rocky Helmet,30.440,Leftovers,29.423,Life Orb,12.456,Choice Band,8.996,Loaded Dice,6.654,Choice Scarf,4.025,Heavy-Duty Boots,3.799,Other,4.208,,,,,,,,,,,,,,,,,,,,,,,,,,
Swalot,2023-05,Leftovers,79.829,Black Sludge,8.931,Rocky Helmet,4.951,Assault Vest,2.236,Other,4.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banette,2023-05,Heavy-Duty Boots,36.823,Life Orb,19.169,Focus Sash,8.832,Leftovers,8.481,Choice Band,5.616,Assault Vest,5.539,Colbur Berry,3.863,Black Glasses,3.312,Spell Tag,3.250,Rocky Helmet,2.375,Other,2.740,,,,,,,,,,,,,,,,,,,,
Electrode,2023-05,Choice Specs,55.243,Heavy-Duty Boots,30.540,Magnet,6.827,Life Orb,4.063,Other,3.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscool,2023-05,Eviolite,99.727,Other,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leafeon,2023-05,Leftovers,33.642,Heavy-Duty Boots,27.819,Life Orb,8.715,Lum Berry,8.320,Covert Cloak,5.678,Muscle Band,5.630,Choice Band,2.830,Rocky Helmet,1.741,Sitrus Berry,1.429,Other,4.196,,,,,,,,,,,,,,,,,,,,,,
Luxray,2023-05,Flame Orb,70.455,Rocky Helmet,17.637,Assault Vest,4.524,Choice Band,2.192,Choice Scarf,1.711,Other,3.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudowoodo,2023-05,Leftovers,46.571,Rocky Helmet,15.144,Focus Sash,14.437,Weakness Policy,5.283,Assault Vest,3.545,Mental Herb,2.941,Salac Berry,2.803,Choice Band,2.617,Heavy-Duty Boots,1.525,Life Orb,1.000,Other,4.134,,,,,,,,,,,,,,,,,,,,
Dunsparce,2023-05,Eviolite,99.430,Other,0.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletchinder,2023-05,Heavy-Duty Boots,89.871,Eviolite,9.596,Other,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2023-05,Choice Band,81.543,Life Orb,16.009,Other,2.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raboot,2023-05,Heavy-Duty Boots,49.429,Choice Scarf,34.027,Choice Band,13.995,Other,2.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian,2023-05,Normal Gem,40.037,Heavy-Duty Boots,19.229,Silk Scarf,15.420,Focus Sash,8.180,Life Orb,7.157,Sitrus Berry,3.615,Heat Rock,0.975,Loaded Dice,0.944,Other,4.443,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2023-05,Choice Scarf,42.334,Heavy-Duty Boots,23.959,Choice Specs,21.776,Life Orb,6.711,Leftovers,1.920,Other,3.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2023-05,Heavy-Duty Boots,63.058,Toxic Orb,24.201,Leftovers,4.665,Choice Scarf,3.915,Other,4.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2023-05,Leftovers,42.874,Choice Specs,21.773,Choice Scarf,16.167,Assault Vest,6.311,Heavy-Duty Boots,5.849,Life Orb,2.680,Other,4.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
