name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Lapras,2022-11,Water Absorb,100.000,Shell Armor,0.000,Hydration,0.000
Escavalier,2022-11,Swarm,51.900,Shell Armor,48.100,Overcoat,0.000
Zoroark,2022-11,Illusion,100.000,,,,
Togekiss,2022-11,Serene Grace,99.937,Hustle,0.063,Super Luck,0.000
Victini,2022-11,Victory Star,100.000,,,,
Shaymin,2022-11,Natural Cure,100.000,,,,
Dusknoir,2022-11,Pressure,100.000,,,,
Haxorus,2022-11,Mold Breaker,98.694,Rivalry,1.306,Unnerve,0.000
Ditto,2022-11,Imposter,100.000,Limber,0.000,,
Scrafty,2022-11,Moxie,61.149,Shed Skin,38.843,Intimidate,0.009
Milotic,2022-11,Marvel Scale,100.000,,,,
Walrein,2022-11,Ice Body,100.000,Thick Fat,0.000,,
Kingdra,2022-11,Swift Swim,96.688,Sniper,3.311,Damp,0.001
Magneton,2022-11,Magnet Pull,100.000,Analytic,0.000,Sturdy,0.000
Tangrowth,2022-11,Regenerator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Azumarill,2022-11,Huge Power,100.000,Sap Sipper,0.000,Thick Fat,0.000
Ambipom,2022-11,Technician,100.000,Skill Link,0.000,Pickup,0.000
Honchkrow,2022-11,Moxie,99.233,Insomnia,0.707,Super Luck,0.060
Darmanitan,2022-11,Sheer Force,100.000,Zen Mode,0.000,,
Staraptor,2022-11,Reckless,97.351,Intimidate,2.649,,
Hitmontop,2022-11,Technician,89.494,Intimidate,10.506,Steadfast,0.000
Bisharp,2022-11,Defiant,99.907,Pressure,0.093,Inner Focus,0.000
Quagsire,2022-11,Unaware,98.499,Water Absorb,1.501,Damp,0.000
Sharpedo,2022-11,Speed Boost,100.000,Rough Skin,0.000,,
Moltres,2022-11,Pressure,100.000,,,,
Spiritomb,2022-11,Pressure,75.687,Infiltrator,24.313,,
Gardevoir,2022-11,Synchronize,99.766,Trace,0.234,Telepathy,0.000
Sableye,2022-11,Prankster,100.000,Keen Eye,0.000,Stall,0.000
Krookodile,2022-11,Intimidate,92.206,Moxie,7.732,Anger Point,0.062
Alomomola,2022-11,Regenerator,100.000,Hydration,0.000,Healer,0.000
Vaporeon,2022-11,Hydration,74.832,Water Absorb,25.168,,
Froslass,2022-11,Cursed Body,100.000,,,,
Espeon,2022-11,Magic Bounce,97.167,Synchronize,2.833,,
Umbreon,2022-11,Synchronize,99.990,Inner Focus,0.010,,
Chandelure,2022-11,Flash Fire,70.272,Flame Body,29.728,,
Porygon2,2022-11,Download,59.623,Trace,40.130,Analytic,0.247
Flygon,2022-11,Levitate,100.000,,,,
Sigilyph,2022-11,Magic Guard,100.000,Wonder Skin,0.000,Tinted Lens,0.000
Rotom-Heat,2022-11,Levitate,100.000,,,,
Electivire,2022-11,Motor Drive,100.000,Vital Spirit,0.000,,
Cobalion,2022-11,Justified,100.000,,,,
Blastoise,2022-11,Torrent,99.231,Rain Dish,0.769,,
Steelix,2022-11,Sturdy,90.969,Rock Head,9.031,Sheer Force,0.000
Heracross,2022-11,Moxie,78.800,Guts,21.200,Swarm,0.000
Zapdos,2022-11,Pressure,100.000,,,,
Mandibuzz,2022-11,Overcoat,99.992,Big Pecks,0.008,Weak Armor,0.000
Samurott,2022-11,Torrent,100.000,,,,
Jolteon,2022-11,Volt Absorb,91.334,Quick Feet,8.666,,
Snorlax,2022-11,Thick Fat,50.175,Immunity,26.857,Gluttony,22.968
Electrode,2022-11,Aftermath,100.000,Static,0.000,Soundproof,0.000
Swampert,2022-11,Torrent,98.852,Damp,1.148,,
Sceptile,2022-11,Overgrow,82.009,Unburden,17.991,,
Porygon-Z,2022-11,Adaptability,64.251,Download,35.749,Analytic,0.000
Arcanine,2022-11,Intimidate,85.553,Flash Fire,14.447,Justified,0.000
Gigalith,2022-11,Sturdy,100.000,Sand Force,0.000,,
Hariyama,2022-11,Guts,99.999,Thick Fat,0.001,Sheer Force,0.000
Ludicolo,2022-11,Swift Swim,74.336,Rain Dish,25.662,Own Tempo,0.002
Cryogonal,2022-11,Levitate,100.000,,,,
Dusclops,2022-11,Pressure,100.000,,,,
Galvantula,2022-11,Compound Eyes,99.442,Unnerve,0.558,Swarm,0.000
Luxray,2022-11,Intimidate,100.000,Rivalry,0.000,Guts,0.000
Exeggutor,2022-11,Harvest,100.000,Chlorophyll,0.000,,
Claydol,2022-11,Levitate,100.000,,,,
Houndoom,2022-11,Flash Fire,100.000,Unnerve,0.000,Early Bird,0.000
Shuckle,2022-11,Contrary,86.964,Sturdy,13.036,,
Whimsicott,2022-11,Prankster,100.000,Infiltrator,0.000,Chlorophyll,0.000
Omastar,2022-11,Shell Armor,97.553,Swift Swim,2.447,Weak Armor,0.000
Golem,2022-11,Sturdy,99.404,Rock Head,0.596,,
Hitmonlee,2022-11,Unburden,85.893,Reckless,14.107,Limber,0.000
Meloetta,2022-11,Serene Grace,100.000,,,,
Shedinja,2022-11,Wonder Guard,100.000,,,,
Yanmega,2022-11,Speed Boost,52.753,Tinted Lens,47.247,,
Braviary,2022-11,Sheer Force,95.652,Defiant,4.348,Keen Eye,0.000
Gallade,2022-11,Justified,99.981,Steadfast,0.019,,
Roserade,2022-11,Natural Cure,99.746,Poison Point,0.251,Technician,0.003
Slaking,2022-11,Truant,100.000,,,,
Golurk,2022-11,Iron Fist,98.798,No Guard,1.202,,
Golbat,2022-11,Inner Focus,99.999,Infiltrator,0.001,,
Scolipede,2022-11,Poison Point,100.000,Quick Feet,0.000,Swarm,0.000
Eelektross,2022-11,Levitate,100.000,,,,
Wigglytuff,2022-11,Cute Charm,99.968,Frisk,0.032,,
Archeops,2022-11,Defeatist,100.000,,,,
Medicham,2022-11,Pure Power,100.000,Telepathy,0.000,,
Qwilfish,2022-11,Swift Swim,95.054,Intimidate,4.946,Poison Point,0.000
Accelgor,2022-11,Unburden,91.556,Sticky Hold,7.009,Hydration,1.435
Crobat,2022-11,Infiltrator,65.279,Inner Focus,34.721,,
Jynx,2022-11,Forewarn,100.000,Oblivious,0.000,Dry Skin,0.000
Tauros,2022-11,Sheer Force,100.000,Intimidate,0.000,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Venusaur,2022-11,Overgrow,99.061,Chlorophyll,0.939,,
Stunfisk,2022-11,Static,100.000,Limber,0.000,,
Charizard,2022-11,Solar Power,98.210,Blaze,1.790,,
Haunter,2022-11,Levitate,100.000,,,,
Crawdaunt,2022-11,Adaptability,100.000,Hyper Cutter,0.000,Shell Armor,0.000
Kabutops,2022-11,Swift Swim,99.904,Weak Armor,0.096,Battle Armor,0.000
Piloswine,2022-11,Thick Fat,100.000,,,,
Druddigon,2022-11,Rough Skin,100.000,Sheer Force,0.000,Mold Breaker,0.000
Cacturne,2022-11,Water Absorb,100.000,,,,
Shiftry,2022-11,Early Bird,100.000,Chlorophyll,0.000,Pickpocket,0.000
Mothim,2022-11,Tinted Lens,100.000,,,,
Aggron,2022-11,Rock Head,99.433,Sturdy,0.567,Heavy Metal,0.000
Linoone,2022-11,Pickup,100.000,Gluttony,0.000,Quick Feet,0.000
Floatzel,2022-11,Swift Swim,99.977,Water Veil,0.023,,
Serperior,2022-11,Overgrow,100.000,,,,
Lickilicky,2022-11,Oblivious,100.000,Own Tempo,0.000,Cloud Nine,0.000
Rhyperior,2022-11,Solid Rock,93.507,Reckless,6.493,Lightning Rod,0.000
Bibarel,2022-11,Simple,100.000,Unaware,0.000,,
Torterra,2022-11,Shell Armor,99.984,Overgrow,0.016,,
Raikou,2022-11,Pressure,100.000,,,,
Dragonite,2022-12,Multiscale,99.037,Inner Focus,0.963,,
Garchomp,2022-12,Rough Skin,100.000,,,,
Latios,2022-12,Levitate,100.000,,,,
Tyranitar,2022-12,Sand Stream,100.000,Unnerve,0.000,,
Ferrothorn,2022-12,Iron Barbs,100.000,,,,
Jirachi,2022-12,Serene Grace,100.000,,,,
Scizor,2022-12,Technician,99.966,Light Metal,0.034,Swarm,0.000
Politoed,2022-12,Drizzle,99.999,Water Absorb,0.001,Damp,0.000
Excadrill,2022-12,Mold Breaker,62.327,Sand Force,37.673,,
Starmie,2022-12,Analytic,52.820,Natural Cure,47.180,Illuminate,0.000
Keldeo,2022-12,Justified,100.000,,,,
Magnezone,2022-12,Magnet Pull,98.445,Sturdy,1.555,Analytic,0.000
Jellicent,2022-12,Water Absorb,99.917,Cursed Body,0.083,Damp,0.000
Alakazam,2022-12,Magic Guard,99.958,Synchronize,0.042,Inner Focus,0.000
Landorus-Therian,2022-12,Intimidate,100.000,,,,
Kyurem-Black,2022-12,Teravolt,100.000,,,,
Cloyster,2022-12,Skill Link,99.978,Shell Armor,0.022,Overcoat,0.000
Mamoswine,2022-12,Thick Fat,86.463,Oblivious,13.537,,
Breloom,2022-12,Technician,74.014,Poison Heal,25.986,Effect Spore,0.000
Volcarona,2022-12,Flame Body,100.000,,,,
Gliscor,2022-12,Poison Heal,99.999,Hyper Cutter,0.001,,
Gengar,2022-12,Levitate,100.000,,,,
Forretress,2022-12,Sturdy,95.796,Overcoat,4.204,,
Thundurus-Therian,2022-12,Volt Absorb,100.000,,,,
Reuniclus,2022-12,Magic Guard,91.764,Regenerator,8.236,Overcoat,0.000
Tentacruel,2022-12,Rain Dish,91.108,Clear Body,6.410,Liquid Ooze,2.482
Rotom-Wash,2022-12,Levitate,100.000,,,,
Skarmory,2022-12,Sturdy,99.912,Keen Eye,0.088,Weak Armor,0.000
Mienshao,2022-12,Regenerator,89.960,Reckless,10.040,Inner Focus,0.000
Gyarados,2022-12,Intimidate,80.886,Moxie,19.114,,
Heatran,2022-12,Flash Fire,100.000,,,,
Hydreigon,2022-12,Levitate,100.000,,,,
Terrakion,2022-12,Justified,100.000,,,,
Bronzong,2022-12,Levitate,100.000,Heatproof,0.000,Heavy Metal,0.000
Salamence,2022-12,Moxie,82.797,Intimidate,17.203,,
Blastoise,2022-12,Torrent,69.342,Rain Dish,30.658,,
Togekiss,2022-12,Serene Grace,100.000,Hustle,0.000,Super Luck,0.000
Machamp,2022-12,No Guard,99.969,Guts,0.031,Steadfast,0.000
Celebi,2022-12,Natural Cure,100.000,,,,
Xatu,2022-12,Magic Bounce,100.000,Synchronize,0.000,Early Bird,0.000
Jolteon,2022-12,Volt Absorb,99.279,Quick Feet,0.721,,
Amoonguss,2022-12,Regenerator,100.000,Effect Spore,0.000,,
Ninetales,2022-12,Drought,99.952,Flash Fire,0.048,,
Chansey,2022-12,Natural Cure,99.978,Healer,0.021,Serene Grace,0.001
Gastrodon,2022-12,Storm Drain,94.625,Sticky Hold,5.014,Sand Force,0.361
Espeon,2022-12,Magic Bounce,100.000,Synchronize,0.000,,
Zapdos,2022-12,Pressure,100.000,,,,
Cresselia,2022-12,Levitate,100.000,,,,
Ditto,2022-12,Imposter,100.000,Limber,0.000,,
Kyurem,2022-12,Pressure,100.000,,,,
Toxicroak,2022-12,Dry Skin,100.000,Anticipation,0.000,Poison Touch,0.000
Conkeldurr,2022-12,Guts,75.647,Iron Fist,12.653,Sheer Force,11.700
Tornadus,2022-12,Prankster,100.000,Defiant,0.000,,
Donphan,2022-12,Sturdy,100.000,,,,
Ambipom,2022-12,Technician,100.000,Skill Link,0.000,Pickup,0.000
Honchkrow,2022-12,Moxie,99.940,Insomnia,0.040,Super Luck,0.020
Froslass,2022-12,Cursed Body,100.000,,,,
Lucario,2022-12,Justified,79.977,Steadfast,17.941,Inner Focus,2.082
Cinccino,2022-12,Skill Link,100.000,Technician,0.000,Cute Charm,0.000
Riolu,2022-12,Prankster,100.000,Steadfast,0.000,Inner Focus,0.000
Shedinja,2022-12,Wonder Guard,100.000,,,,
Snorlax,2022-12,Thick Fat,99.997,Immunity,0.003,Gluttony,0.000
Metagross,2022-12,Clear Body,100.000,Light Metal,0.000,,
Infernape,2022-12,Blaze,51.581,Iron Fist,48.419,,
Abomasnow,2022-12,Snow Warning,100.000,Soundproof,0.000,,
Hippowdon,2022-12,Sand Stream,100.000,Sand Force,0.000,,
Latias,2022-12,Levitate,100.000,,,,
Heracross,2022-12,Moxie,99.999,Guts,0.001,Swarm,0.000
Nidoking,2022-12,Sheer Force,100.000,Poison Point,0.000,Rivalry,0.000
Slowking,2022-12,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Azelf,2022-12,Levitate,100.000,,,,
Clefable,2022-12,Magic Guard,100.000,Unaware,0.000,Cute Charm,0.000
Uxie,2022-12,Levitate,100.000,,,,
Zoroark,2022-12,Illusion,100.000,,,,
Chandelure,2022-12,Flash Fire,76.781,Flame Body,23.219,,
Quagsire,2022-12,Unaware,100.000,Water Absorb,0.000,Damp,0.000
Cofagrigus,2022-12,Mummy,100.000,,,,
Azumarill,2022-12,Huge Power,99.996,Sap Sipper,0.004,Thick Fat,0.000
Umbreon,2022-12,Synchronize,60.002,Inner Focus,39.998,,
Haxorus,2022-12,Mold Breaker,99.470,Rivalry,0.530,Unnerve,0.000
Blissey,2022-12,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Mew,2022-12,Synchronize,100.000,,,,
Vaporeon,2022-12,Hydration,99.999,Water Absorb,0.001,,
Darmanitan,2022-12,Sheer Force,100.000,Zen Mode,0.000,,
Aerodactyl,2022-12,Pressure,58.978,Unnerve,40.941,Rock Head,0.080
Arcanine,2022-12,Justified,99.368,Intimidate,0.632,Flash Fire,0.000
Victini,2022-12,Victory Star,100.000,,,,
Alomomola,2022-12,Regenerator,99.917,Hydration,0.083,Healer,0.000
Lanturn,2022-12,Water Absorb,100.000,Volt Absorb,0.000,,
Weavile,2022-12,Pressure,100.000,Pickpocket,0.000,,
Whiscash,2022-12,Hydration,100.000,Oblivious,0.000,,
Sableye,2022-12,Prankster,99.989,Keen Eye,0.011,Stall,0.000
Slowbro,2022-12,Regenerator,99.995,Oblivious,0.005,Own Tempo,0.000
Tangrowth,2022-12,Regenerator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Scrafty,2022-12,Moxie,82.441,Shed Skin,17.552,Intimidate,0.007
Whimsicott,2022-12,Prankster,100.000,Infiltrator,0.000,Chlorophyll,0.000
Sunflora,2022-12,Solar Power,100.000,Chlorophyll,0.000,,
Ludicolo,2022-12,Rain Dish,58.971,Swift Swim,41.029,Own Tempo,0.000
Bisharp,2022-12,Defiant,99.849,Inner Focus,0.151,Pressure,0.000
Swampert,2022-12,Damp,95.791,Torrent,4.209,,
Sceptile,2022-12,Overgrow,100.000,Unburden,0.000,,
Feraligatr,2022-12,Torrent,100.000,,,,
Typhlosion,2022-12,Blaze,100.000,,,,
Rotom,2022-12,Levitate,100.000,,,,
Kingdra,2022-12,Swift Swim,79.172,Sniper,20.828,Damp,0.000
Staraptor,2022-12,Intimidate,58.416,Reckless,41.584,,
Claydol,2022-12,Levitate,100.000,,,,
Rotom-Frost,2022-12,Levitate,100.000,,,,
Tangela,2022-12,Regenerator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Milotic,2022-12,Marvel Scale,100.000,,,,
Raichu,2022-12,Lightning Rod,100.000,Static,0.000,,
Poliwrath,2022-12,Swift Swim,100.000,Water Absorb,0.000,Damp,0.000
Dragonair,2022-12,Shed Skin,100.000,Marvel Scale,0.000,,
Dusclops,2022-12,Pressure,100.000,,,,
Porygon2,2022-12,Download,52.734,Trace,47.243,Analytic,0.023
Kabutops,2022-12,Weak Armor,86.429,Swift Swim,13.571,Battle Armor,0.000
Krookodile,2022-12,Moxie,60.790,Intimidate,39.210,Anger Point,0.000
Slaking,2022-12,Truant,100.000,,,,
Murkrow,2022-12,Prankster,100.000,Insomnia,0.000,,
Mandibuzz,2022-12,Overcoat,100.000,Big Pecks,0.000,Weak Armor,0.000
Articuno,2022-12,Pressure,100.000,,,,
Rotom-Mow,2022-12,Levitate,100.000,,,,
Natu,2022-12,Magic Bounce,100.000,Synchronize,0.000,,
Crobat,2022-12,Inner Focus,99.912,Infiltrator,0.088,,
Emboar,2022-12,Blaze,100.000,,,,
Golurk,2022-12,Iron Fist,89.386,No Guard,10.614,,
Muk,2022-12,Sticky Hold,99.781,Poison Touch,0.219,Stench,0.000
Magcargo,2022-12,Flame Body,100.000,Weak Armor,0.000,Magma Armor,0.000
Drifblim,2022-12,Unburden,97.325,Aftermath,2.675,Flare Boost,0.000
Scolipede,2022-12,Poison Point,100.000,Quick Feet,0.000,Swarm,0.000
Latios,2023-01,Levitate,100.000,,,,
Garchomp,2023-01,Rough Skin,100.000,,,,
Scizor,2023-01,Technician,99.127,Swarm,0.871,Light Metal,0.002
Tyranitar,2023-01,Sand Stream,99.996,Unnerve,0.004,,
Ferrothorn,2023-01,Iron Barbs,100.000,,,,
Excadrill,2023-01,Mold Breaker,73.096,Sand Force,26.904,,
Jellicent,2023-01,Water Absorb,96.229,Cursed Body,3.771,Damp,0.000
Skarmory,2023-01,Sturdy,97.958,Keen Eye,2.042,Weak Armor,0.000
Dragonite,2023-01,Multiscale,97.025,Inner Focus,2.975,,
Starmie,2023-01,Natural Cure,53.580,Analytic,46.378,Illuminate,0.042
Politoed,2023-01,Drizzle,99.525,Water Absorb,0.475,Damp,0.000
Alakazam,2023-01,Magic Guard,99.917,Synchronize,0.083,Inner Focus,0.000
Landorus-Therian,2023-01,Intimidate,100.000,,,,
Kyurem-Black,2023-01,Teravolt,100.000,,,,
Magnezone,2023-01,Magnet Pull,100.000,Sturdy,0.000,Analytic,0.000
Tentacruel,2023-01,Rain Dish,93.815,Liquid Ooze,5.654,Clear Body,0.531
Volcarona,2023-01,Flame Body,100.000,,,,
Thundurus-Therian,2023-01,Volt Absorb,100.000,,,,
Jirachi,2023-01,Serene Grace,100.000,,,,
Keldeo,2023-01,Justified,100.000,,,,
Rotom-Wash,2023-01,Levitate,100.000,,,,
Breloom,2023-01,Technician,74.818,Poison Heal,23.237,Effect Spore,1.945
Gengar,2023-01,Levitate,100.000,,,,
Mamoswine,2023-01,Thick Fat,93.104,Oblivious,6.896,,
Gliscor,2023-01,Poison Heal,99.768,Hyper Cutter,0.232,,
Cloyster,2023-01,Skill Link,64.865,Overcoat,34.814,Shell Armor,0.322
Reuniclus,2023-01,Magic Guard,99.963,Regenerator,0.037,Overcoat,0.000
Celebi,2023-01,Natural Cure,100.000,,,,
Heatran,2023-01,Flash Fire,100.000,,,,
Conkeldurr,2023-01,Guts,70.860,Iron Fist,16.148,Sheer Force,12.992
Salamence,2023-01,Moxie,81.108,Intimidate,18.892,,
Forretress,2023-01,Sturdy,99.705,Overcoat,0.295,,
Hydreigon,2023-01,Levitate,100.000,,,,
Gyarados,2023-01,Intimidate,83.691,Moxie,16.309,,
Mienshao,2023-01,Regenerator,99.991,Reckless,0.009,Inner Focus,0.000
Ninetales,2023-01,Drought,100.000,Flash Fire,0.000,,
Azelf,2023-01,Levitate,100.000,,,,
Blissey,2023-01,Natural Cure,93.258,Serene Grace,6.742,Healer,0.000
Victini,2023-01,Victory Star,100.000,,,,
Terrakion,2023-01,Justified,100.000,,,,
Weavile,2023-01,Pressure,99.021,Pickpocket,0.979,,
Infernape,2023-01,Blaze,66.925,Iron Fist,33.075,,
Gastrodon,2023-01,Storm Drain,99.984,Sticky Hold,0.016,Sand Force,0.000
Toxicroak,2023-01,Dry Skin,99.711,Anticipation,0.289,Poison Touch,0.000
Haxorus,2023-01,Mold Breaker,100.000,Unnerve,0.000,Rivalry,0.000
Chansey,2023-01,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Slowbro,2023-01,Regenerator,98.705,Oblivious,1.295,Own Tempo,0.000
Metagross,2023-01,Clear Body,100.000,Light Metal,0.000,,
Machamp,2023-01,No Guard,98.776,Guts,1.224,Steadfast,0.000
Chandelure,2023-01,Flash Fire,99.325,Flame Body,0.675,,
Hippowdon,2023-01,Sand Stream,99.998,Sand Force,0.002,,
Latias,2023-01,Levitate,100.000,,,,
Cresselia,2023-01,Levitate,100.000,,,,
Archeops,2023-01,Defeatist,100.000,,,,
Bronzong,2023-01,Levitate,94.774,Heatproof,5.226,Heavy Metal,0.000
Kyurem,2023-01,Pressure,100.000,,,,
Cofagrigus,2023-01,Mummy,100.000,,,,
Magneton,2023-01,Magnet Pull,100.000,Analytic,0.000,Sturdy,0.000
Darmanitan,2023-01,Sheer Force,100.000,Zen Mode,0.000,,
Slowking,2023-01,Regenerator,100.000,Oblivious,0.000,Own Tempo,0.000
Abomasnow,2023-01,Snow Warning,100.000,Soundproof,0.000,,
Tornadus,2023-01,Prankster,71.278,Defiant,28.722,,
Donphan,2023-01,Sturdy,100.000,,,,
Sableye,2023-01,Prankster,97.583,Keen Eye,2.417,,
Blastoise,2023-01,Rain Dish,96.479,Torrent,3.521,,
Togekiss,2023-01,Serene Grace,87.184,Super Luck,12.816,Hustle,0.000
Gligar,2023-01,Immunity,100.000,Hyper Cutter,0.000,,
Scrafty,2023-01,Shed Skin,69.946,Moxie,22.285,Intimidate,7.769
Yanmega,2023-01,Tinted Lens,95.192,Speed Boost,4.808,Frisk,0.000
Froslass,2023-01,Cursed Body,100.000,,,,
Amoonguss,2023-01,Regenerator,99.999,Effect Spore,0.001,,
Aerodactyl,2023-01,Pressure,85.706,Rock Head,14.294,Unnerve,0.000
Suicune,2023-01,Pressure,100.000,,,,
Mew,2023-01,Synchronize,100.000,,,,
Omastar,2023-01,Swift Swim,53.190,Weak Armor,46.810,Shell Armor,0.000
Jolteon,2023-01,Volt Absorb,99.884,Quick Feet,0.116,,
Porygon2,2023-01,Trace,51.752,Download,47.474,Analytic,0.774
Xatu,2023-01,Magic Bounce,100.000,Synchronize,0.000,Early Bird,0.000
Scyther,2023-01,Technician,100.000,Swarm,0.000,,
Espeon,2023-01,Magic Bounce,100.000,Synchronize,0.000,,
Heracross,2023-01,Moxie,76.721,Guts,23.226,Swarm,0.053
Zapdos,2023-01,Pressure,100.000,,,,
Golem,2023-01,Sturdy,100.000,Rock Head,0.000,,
Eelektross,2023-01,Levitate,100.000,,,,
Shaymin,2023-01,Natural Cure,100.000,,,,
Whiscash,2023-01,Hydration,100.000,Oblivious,0.000,,
Krookodile,2023-01,Moxie,81.875,Intimidate,18.125,Anger Point,0.000
Lucario,2023-01,Inner Focus,52.766,Steadfast,31.080,Justified,16.154
Ambipom,2023-01,Technician,100.000,Pickup,0.000,Skill Link,0.000
Sharpedo,2023-01,Speed Boost,100.000,Rough Skin,0.000,,
Hitmonlee,2023-01,Unburden,90.009,Reckless,9.991,Limber,0.000
Zoroark,2023-01,Illusion,100.000,,,,
Staraptor,2023-01,Reckless,98.237,Intimidate,1.763,,
Clefable,2023-01,Magic Guard,99.986,Unaware,0.014,Cute Charm,0.000
Umbreon,2023-01,Synchronize,100.000,Inner Focus,0.000,,
Seismitoad,2023-01,Water Absorb,100.000,Swift Swim,0.000,Poison Touch,0.000
Swampert,2023-01,Torrent,100.000,Damp,0.000,,
Ludicolo,2023-01,Swift Swim,50.932,Rain Dish,49.068,Own Tempo,0.000
Honchkrow,2023-01,Moxie,99.979,Super Luck,0.021,Insomnia,0.000
Druddigon,2023-01,Rough Skin,96.759,Mold Breaker,3.240,Sheer Force,0.001
