Pokemon,Usage,Snapshot
Vileplume,0.0521,2022-11
Regirock,0.05207,2022-11
Leavanny,0.05202,2022-11
Sceptile,0.05191,2022-11
Leafeon,0.05148,2022-11
Lapras,0.05029,2022-11
Glastrier,0.04963,2022-11
Camerupt-Mega,0.04881,2022-11
Terrakion,0.04813,2022-11
Gardevoir,0.04668,2022-11
Rattata,0.04667,2022-11
Rotom-Fan,0.04657,2022-11
Sandslash-Alola,0.0464,2022-11
Raikou,0.04597,2022-11
Kricketune,0.04594,2022-11
Emolga,0.0451,2022-11
Regigigas,0.04459,2022-11
Registeel,0.04459,2022-11
Aurorus,0.04386,2022-11
Revavroom,0.04309,2022-11
Zangoose,0.04307,2022-11
Houndoom,0.04252,2022-11
Farigiraf,0.0407,2022-11
Slowbro-Mega,0.04004,2022-11
Noivern,0.03993,2022-11
Dewpider,0.03946,2022-11
Drampa,0.03945,2022-11
Magikarp,0.03942,2022-11
Geodude,0.03942,2022-11
Teddiursa,0.03942,2022-11
Scyther,0.03922,2022-11
Gorebyss,0.03886,2022-11
Tornadus,0.03846,2022-11
Tarountula,0.03766,2022-11
Swellow,0.03699,2022-11
Tentacruel,0.03544,2022-11
Claydol,0.03525,2022-11
Ninjask,0.03476,2022-11
Electrode,0.03453,2022-11
Bayleef,0.03356,2022-11
Lilligant,0.03304,2022-11
Dugtrio,0.03269,2022-11
Tyrantrum,0.03209,2022-11
Exeggutor-Alola,0.03192,2022-11
Crabominable,0.03146,2022-11
Vanilluxe,0.03029,2022-11
Yanmega,0.029,2022-11
Armaldo,0.02897,2022-11
Lycanroc-Midnight,0.02885,2022-11
Diancie,0.02848,2022-11
Kecleon,0.02847,2022-11
Frosmoth,0.02804,2022-11
Escavalier,0.02749,2022-11
Liepard,0.02707,2022-11
Wobbuffet,0.02685,2022-11
Cryogonal,0.02658,2022-11
Komala,0.02656,2022-11
Bruxish,0.02656,2022-11
Raichu,0.02587,2022-11
Minior,0.02578,2022-11
Lanturn,0.02493,2022-11
Tinkatuff,0.02314,2022-11
Sigilyph,0.02237,2022-11
Hitmonlee,0.02174,2022-11
Lurantis,0.02141,2022-11
Appletun,0.02108,2022-11
Klinklang,0.02084,2022-11
Glaceon,0.02011,2022-11
Drednaw,0.01928,2022-11
Accelgor,0.01887,2022-11
Dragalge,0.01827,2022-11
Jynx,0.01804,2022-11
Kangaskhan,0.01804,2022-11
Torterra,0.01803,2022-11
Lucario,0.01757,2022-11
Wynaut,0.0175,2022-11
Indeedee,0.01748,2022-11
Plusle,0.01695,2022-11
Type: Null,0.01678,2022-11
Morpeko,0.01657,2022-11
Dottler,0.01595,2022-11
Carbink,0.01575,2022-11
Mudsdale,0.01558,2022-11
Rabsca,0.0154,2022-11
Exeggutor,0.01536,2022-11
Flapple,0.01522,2022-11
Pyroar,0.01514,2022-11
Honchkrow,0.01507,2022-11
Jumpluff,0.01419,2022-11
Entei,0.01403,2022-11
Zarude,0.01399,2022-11
Decidueye,0.01382,2022-11
Centiskorch,0.01372,2022-11
Masquerain,0.01367,2022-11
Unfezant,0.01272,2022-11
Servine,0.01272,2022-11
Gumshoos,0.01242,2022-11
Slaking,0.01224,2022-11
Mr. Rime,0.01223,2022-11
Sirfetch'd,0.01169,2022-11
Bouffalant,0.01167,2022-11
Beheeyem,0.01139,2022-11
Stoutland,0.01138,2022-11
Butterfree,0.01122,2022-11
Hitmonchan,0.01122,2022-11
Articuno,0.0111,2022-11
Ludicolo,0.01108,2022-11
Celebi,0.01066,2022-11
Seviper,0.01062,2022-11
Magnemite,0.01029,2022-11
Beartic,0.01017,2022-11
Golurk,0.01,2022-11
Shiftry,0.00983,2022-11
Hariyama,0.00927,2022-11
Gourgeist-Large,0.00917,2022-11
Rampardos,0.00907,2022-11
Miltank,0.00887,2022-11
Sharpedo,0.00833,2022-11
Luxray,0.00831,2022-11
Granbull,0.00811,2022-11
Hitmontop,0.00796,2022-11
Psyduck,0.00784,2022-11
Electivire,0.00776,2022-11
Tauros-Paldea,0.00769,2022-11
Phantump,0.00729,2022-11
Braixen,0.00729,2022-11
Dewott,0.00729,2022-11
Haunter,0.00729,2022-11
Simisear,0.00709,2022-11
Ariados,0.00689,2022-11
Silvally,0.00684,2022-11
Thievul,0.0068,2022-11
Musharna,0.00632,2022-11
Sableye,0.0063,2022-11
Eevee,0.00565,2022-11
Articuno-Galar,0.00564,2022-11
Virizion,0.00558,2022-11
Golem,0.00535,2022-11
Pichu,0.00534,2022-11
Charmeleon,0.00534,2022-11
Oshawott,0.00534,2022-11
Snivy,0.00534,2022-11
Magmortar,0.00524,2022-11
Wishiwashi,0.00495,2022-11
Delibird,0.0048,2022-11
Tsareena,0.0047,2022-11
Cottonee,0.00439,2022-11
Clamperl,0.00433,2022-11
Altaria,0.00426,2022-11
Parasect,0.00416,2022-11
Shiinotic,0.00416,2022-11
Boltund,0.00411,2022-11
Muk,0.00398,2022-11
Oinkologne-F,0.0039,2022-11
Gourgeist-Small,0.00388,2022-11
Sudowoodo,0.00352,2022-11
Meganium,0.00352,2022-11
Falinks,0.00334,2022-11
Rapidash-Galar,0.00331,2022-11
Stunfisk-Galar,0.00331,2022-11
Murkrow,0.00316,2022-11
Lycanroc,0.00307,2022-11
Braviary,0.00294,2022-11
Samurott,0.00292,2022-11
Weezing,0.00237,2022-11
Purugly,0.00237,2022-11
Eiscue,0.00204,2022-11
Grapploct,0.00201,2022-11
Poliwrath,0.0018,2022-11
Dusknoir,0.00177,2022-11
Girafarig,0.00176,2022-11
Piloswine,0.00175,2022-11
Ampharos,0.00167,2022-11
Arbok,0.00161,2022-11
Passimian,0.0016,2022-11
Orbeetle,0.0016,2022-11
Vikavolt,0.0016,2022-11
Squawkabilly,0.0016,2022-11
Pineco,0.00155,2022-11
Swanna,0.00151,2022-11
Farfetch'd,0.00151,2022-11
Golduck,0.00151,2022-11
Crocalor,0.00148,2022-11
Spinda,0.00142,2022-11
Mawile,0.00139,2022-11
Sunflora,0.00139,2022-11
Drapion,0.00106,2022-11
Lunatone,0.00095,2022-11
Porygon,0.00085,2022-11
Gourgeist,0.00084,2022-11
Vulpix-Alola,0.00083,2022-11
Growlithe,0.00083,2022-11
Greavard,0.00083,2022-11
Herdier,0.00083,2022-11
Riolu,0.00083,2022-11
Lairon,0.00082,2022-11
Kingler,0.00082,2022-11
Oricorio,0.0008,2022-11
Glalie-Mega,0.00079,2022-11
Chatot,0.0007,2022-11
Oricorio-Pa'u,0.00068,2022-11
Sandaconda,0.00067,2022-11
Tauros,0.00067,2022-11
Lechonk,0.00063,2022-11
Meltan,0.00057,2022-11
Staravia,0.00057,2022-11
Slowbro-Galar,0.00052,2022-11
Dedenne,0.00052,2022-11
Bastiodon,0.00035,2022-11
Pawmo,0.00031,2022-11
Pawmi,0.00031,2022-11
Greedent,0.0003,2022-11
Drifblim,0.0003,2022-11
Mimikyu-Totem,0.00026,2022-11
Kommo-o-Totem,0.00026,2022-11
Vikavolt-Totem,0.00025,2022-11
Octillery,0.00016,2022-11
Seaking,0.00016,2022-11
Victreebel,0.00016,2022-11
Floatzel,0.00015,2022-11
Gligar,0.00013,2022-11
Manectric,0.00012,2022-11
Rotom-Frost,0.00011,2022-11
Vespiquen,0.00008,2022-11
Oricorio-Pom-Pom,0.00008,2022-11
Silvally-Fairy,0.00008,2022-11
Noctowl,0.00008,2022-11
Golem-Alola,0.00006,2022-11
Wigglytuff,0.00006,2022-11
Glalie,0.00004,2022-11
Mesprit,0.00003,2022-11
Banette,0.00003,2022-11
Charjabug,0.00003,2022-11
Relicanth,0.00003,2022-11
Taillow,0.00001,2022-11
Furret,0.00001,2022-11
Naclstack,0.00001,2022-11
Hoopa,0,2022-11
Dreepy,0,2022-11
Togedemaru-Totem,0,2022-11
Tangela,0,2022-11
Solrock,0,2022-11
Swalot,0,2022-11
Primeape,0,2022-11
Wiglett,0,2022-11
Omastar,0,2022-11
Snom,0,2022-11
Hypno,0,2022-11
Natu,0,2022-11
Lickilicky,0,2022-11
Dodrio,0,2022-11
Basculin,0,2022-11
Wattrel,0,2022-11
Mr. Mime-Galar,0,2022-11
Fletchinder,0,2022-11
Buneary,0,2022-11
Duosion,0,2022-11
Torracat,0,2022-11
Roggenrola,0,2022-11
Frogadier,0,2022-11
Cufant,0,2022-11
Rowlet,0,2022-11
Azurill,0,2022-11
Silicobra,0,2022-11
Lillipup,0,2022-11
Cleffa,0,2022-11
Mankey,0,2022-11
Gothorita,0,2022-11
Raticate,0,2022-11
Silvally-Water,0,2022-11
Snubbull,0,2022-11
Slakoth,0,2022-11
Skrelp,0,2022-11
Binacle,0,2022-11
Zorua,0,2022-11
Ledian,0,2022-11
Carkol,0,2022-11
Swirlix,0,2022-11
Huntail,0,2022-11
Salandit,0,2022-11
Rufflet,0,2022-11
Gabite,0,2022-11
Pansear,0,2022-11
Doduo,0,2022-11
Pansage,0,2022-11
Applin,0,2022-11
Persian,0,2022-11
Skuntank,0,2022-11
Gothitelle,0,2022-11
Wimpod,0,2022-11
Skiploom,0,2022-11
Snover,0,2022-11
Archen,0,2022-11
Mime Jr.,0,2022-11
Cutiefly,0,2022-11
Totodile,0,2022-11
NidoranM,0,2022-11
Nacli,0,2022-11
Wooper,0,2022-11
Makuhita,0,2022-11
Cherrim,0,2022-11
Seel,0,2022-11
Hakamo-o,0,2022-11
Turtonator,0,2022-11
Quilladin,0,2022-11
Vanillish,0,2022-11
Lickitung,0,2022-11
Zweilous,0,2022-11
Aipom,0,2022-11
Goldeen,0,2022-11
Yanma,0,2022-11
Meowth,0,2022-11
Kirlia,0,2022-11
Espurr,0,2022-11
Metang,0,2022-11
Skiddo,0,2022-11
Shuppet,0,2022-11
Simipour,0,2022-11
Weepinbell,0,2022-11
Wooper-Paldea,0,2022-11
Diglett-Alola,0,2022-11
Dartrix,0,2022-11
NidoranF,0,2022-11
Togepi,0,2022-11
Copperajah,0,2022-11
Larvesta,0,2022-11
Maschiff,0,2022-11
Litten,0,2022-11
Sealeo,0,2022-11
Electabuzz,0,2022-11
Venonat,0,2022-11
Treecko,0,2022-11
Scraggy,0,2022-11
Numel,0,2022-11
Bunnelby,0,2022-11
Cherubi,0,2022-11
Qwilfish,0,2022-11
Jangmo-o,0,2022-11
Stunfisk,0,2022-11
Baltoy,0,2022-11
Phanpy,0,2022-11
Gulpin,0,2022-11
Mudbray,0,2022-11
Nymble,0,2022-11
Mareanie,0,2022-11
Mr. Mime,0,2022-11
Poipole,0,2022-11
Wingull,0,2022-11
Wormadam-Sandy,0,2022-11
Carracosta,0,2022-11
Mareep,0,2022-11
Fidough,0,2022-11
Litleo,0,2022-11
Arrokuda,0,2022-11
Paras,0,2022-11
Pidove,0,2022-11
Sandslash,0,2022-11
Slowpoke,0,2022-11
Horsea,0,2022-11
Toucannon,0,2022-11
Barboach,0,2022-11
Minun,0,2022-11
Persian-Alola,0,2022-11
Budew,0,2022-11
Grubbin,0,2022-11
Mudkip,0,2022-11
Klink,0,2022-11
Graveler-Alola,0,2022-11
Oranguru,0,2022-11
Tepig,0,2022-11
Meowth-Galar,0,2022-11
Tinkatink,0,2022-11
Pachirisu,0,2022-11
Drakloak,0,2022-11
Piplup,0,2022-11
Bulbasaur,0,2022-11
Jigglypuff,0,2022-11
Abra,0,2022-11
Ralts,0,2022-11
Boldore,0,2022-11
Surskit,0,2022-11
Throh,0,2022-11
Wartortle,0,2022-11
Pignite,0,2022-11
Anorith,0,2022-11
Capsakid,0,2022-11
Seedot,0,2022-11
Pawniard,0,2022-11
Smoliv,0,2022-11
Chinchou,0,2022-11
Pidgeotto,0,2022-11
Venipede,0,2022-11
Vulpix,0,2022-11
Bellsprout,0,2022-11
Darumaka-Galar,0,2022-11
Quaxly,0,2022-11
Nosepass,0,2022-11
Chikorita,0,2022-11
Eelektrik,0,2022-11
Togetic,0,2022-11
Sewaddle,0,2022-11
Silvally-Flying,0,2022-11
Vigoroth,0,2022-11
Arctibax,0,2022-11
Duskull,0,2022-11
Luvdisc,0,2022-11
Aromatisse,0,2022-11
Axew,0,2022-11
Metapod,0,2022-11
Spheal,0,2022-11
Watchog,0,2022-11
Quilava,0,2022-11
Ivysaur,0,2022-11
Whiscash,0,2022-11
Dustox,0,2022-11
Meditite,0,2022-11
Beldum,0,2022-11
Sandshrew,0,2022-11
Shroomish,0,2022-11
Venomoth,0,2022-11
Larvitar,0,2022-11
Sandshrew-Alola,0,2022-11
Geodude-Alola,0,2022-11
Medicham,0,2022-11
Golbat,0,2022-11
Silvally-Psychic,0,2022-11
Chimecho,0,2022-11
Drifloon,0,2022-11
Carvanha,0,2022-11
Lumineon,0,2022-11
Dolliv,0,2022-11
Spoink,0,2022-11
Finneon,0,2022-11
Maractus,0,2022-11
Elgyem,0,2022-11
Grookey,0,2022-11
Magby,0,2022-11
Gimmighoul,0,2022-11
Floette,0,2022-11
Kakuna,0,2022-11
Rotom,0,2022-11
Pidgeot,0,2022-11
Buizel,0,2022-11
Clefairy,0,2022-11
Bounsweet,0,2022-11
Cyndaquil,0,2022-11
Sprigatito,0,2022-11
Prinplup,0,2022-11
Wormadam,0,2022-11
Drowzee,0,2022-11
Grimer-Alola,0,2022-11
Hattrem,0,2022-11
Spewpa,0,2022-11
Foongus,0,2022-11
Exeggcute,0,2022-11
Vullaby,0,2022-11
Silvally-Bug,0,2022-11
Lombre,0,2022-11
Unown,0,2022-11
Frillish,0,2022-11
Kadabra,0,2022-11
Beedrill,0,2022-11
Duraludon,0,2022-11
Lampent,0,2022-11
Cacturne,0,2022-11
Ducklett,0,2022-11
Poliwhirl,0,2022-11
Farfetch'd-Galar,0,2022-11
Sunkern,0,2022-11
Silvally-Fighting,0,2022-11
Koffing,0,2022-11
Frigibax,0,2022-11
Cetoddle,0,2022-11
Shellder,0,2022-11
Skorupi,0,2022-11
Chewtle,0,2022-11
Dratini,0,2022-11
Starly,0,2022-11
Shellos,0,2022-11
Bonsly,0,2022-11
Corphish,0,2022-11
Hippopotas,0,2022-11
Igglybuff,0,2022-11
Roselia,0,2022-11
Morgrem,0,2022-11
Pinsir,0,2022-11
Chingling,0,2022-11
Purrloin,0,2022-11
Shelgon,0,2022-11
Hoothoot,0,2022-11
Toxel,0,2022-11
Trubbish,0,2022-11
Cosmoem,0,2022-11
Clauncher,0,2022-11
Woobat,0,2022-11
Noibat,0,2022-11
Croagunk,0,2022-11
Kubfu,0,2022-11
Tyrogue,0,2022-11
Cosmog,0,2022-11
Sawsbuck,0,2022-11
Raboot,0,2022-11
Tympole,0,2022-11
Stufful,0,2022-11
Tandemaus,0,2022-11
Spearow,0,2022-11
Swablu,0,2022-11
Kricketot,0,2022-11
Heatmor,0,2022-11
Chimchar,0,2022-11
Sandile,0,2022-11
Raticate-Alola,0,2022-11
Gible,0,2022-11
Finizen,0,2022-11
Ekans,0,2022-11
Omanyte,0,2022-11
Flaaffy,0,2022-11
Rattata-Alola,0,2022-11
Voltorb,0,2022-11
Panpour,0,2022-11
Klang,0,2022-11
Smoochum,0,2022-11
Slowpoke-Galar,0,2022-11
Bergmite,0,2022-11
Squirtle,0,2022-11
Meowth-Alola,0,2022-11
Varoom,0,2022-11
Ponyta-Galar,0,2022-11
Mothim,0,2022-11
Tranquill,0,2022-11
Gothita,0,2022-11
Ribombee-Totem,0,2022-11
Silvally-Rock,0,2022-11
Solosis,0,2022-11
Gurdurr,0,2022-11
Charcadet,0,2022-11
Milcery,0,2022-11
Sawk,0,2022-11
Silvally-Dark,0,2022-11
Stunky,0,2022-11
Chespin,0,2022-11
Stonjourner,0,2022-11
Pancham,0,2022-11
Spritzee,0,2022-11
Swinub,0,2022-11
Bronzor,0,2022-11
Dwebble,0,2022-11
Luxio,0,2022-11
Zubat,0,2022-11
