name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Celebi,2022-11,Leech Seed,62.059,Psychic,55.652,Baton Pass,51.945,Giga Drain,43.325,Calm Mind,42.294,Recover,40.301,Hidden Power Fire,36.147,Hidden Power Grass,22.670,Substitute,13.713,Reflect,8.691,Swagger,8.567,Other,14.636,,,,,,,,,,,,
Magneton,2022-11,Thunderbolt,99.880,Toxic,59.262,Thunder Wave,53.019,Hidden Power Fire,50.621,Hidden Power Grass,42.168,Protect,28.709,Substitute,16.754,Endure,9.893,Rain Dance,9.891,Reflect,9.468,Hidden Power Ice,6.787,Other,13.550,,,,,,,,,,,,
Jirachi,2022-11,Fire Punch,63.975,Calm Mind,59.411,Psychic,39.694,Wish,38.519,Hidden Power Grass,31.847,Protect,26.913,Ice Punch,26.804,Substitute,23.127,Body Slam,21.510,Thunderbolt,18.254,Thunder,15.938,Toxic,14.473,Other,19.537,,,,,,,,,,
Claydol,2022-11,Rapid Spin,99.471,Earthquake,91.704,Psychic,84.458,Explosion,78.656,Refresh,15.012,Ice Beam,7.737,Shadow Ball,6.045,Other,16.917,,,,,,,,,,,,,,,,,,,,
Suicune,2022-11,Calm Mind,98.966,Ice Beam,64.620,Surf,60.456,Roar,48.606,Rest,47.273,Hydro Pump,39.136,Sleep Talk,17.619,Substitute,7.783,Other,15.541,,,,,,,,,,,,,,,,,,
Aerodactyl,2022-11,Rock Slide,99.807,Earthquake,98.520,Double-Edge,78.805,Hidden Power Flying,61.579,Substitute,23.631,Hidden Power Bug,19.930,Other,17.729,,,,,,,,,,,,,,,,,,,,,,
Starmie,2022-11,Rapid Spin,78.013,Ice Beam,57.149,Recover,52.400,Hydro Pump,51.265,Surf,49.371,Thunderbolt,43.295,Thunder Wave,36.126,Psychic,28.847,Other,3.534,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Spore,99.858,Mach Punch,70.997,Focus Punch,70.119,Sky Uppercut,46.982,Hidden Power Ghost,42.771,Brick Break,24.853,Substitute,14.261,Swords Dance,13.278,Other,16.881,,,,,,,,,,,,,,,,,,
Heracross,2022-11,Megahorn,100.000,Rock Slide,90.335,Swords Dance,56.539,Substitute,49.331,Focus Punch,36.566,Brick Break,36.491,Hidden Power Ghost,11.111,Other,19.626,,,,,,,,,,,,,,,,,,,,
Flygon,2022-11,Earthquake,91.255,Rock Slide,81.367,Toxic,52.343,Protect,46.794,Hidden Power Bug,42.809,Gust,22.604,Substitute,19.192,Fire Blast,13.701,Flamethrower,11.443,Other,18.493,,,,,,,,,,,,,,,,
Charizard,2022-11,Fire Blast,66.951,Hidden Power Grass,60.759,Beat Up,54.399,Focus Punch,29.595,Dragon Claw,26.372,Substitute,22.964,Hidden Power Ice,19.252,Overheat,17.838,Earthquake,16.728,Flamethrower,15.391,Hidden Power Flying,15.287,Brick Break,12.742,Rock Slide,11.816,Toxic,11.741,Other,18.165,,,,,,
Forretress,2022-11,Spikes,99.883,Rapid Spin,94.824,Explosion,64.629,Hidden Power Bug,58.485,Earthquake,52.723,Counter,8.009,Hidden Power Steel,7.932,Other,13.516,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-11,Thunderbolt,99.817,Baton Pass,80.277,Hidden Power Ice,66.085,Roar,44.121,Thunder Wave,41.004,Hidden Power Grass,33.648,Substitute,28.278,Other,6.772,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Earthquake,99.220,Dragon Dance,94.400,Hidden Power Flying,57.969,Double-Edge,38.016,Taunt,27.851,Hidden Power Rock,25.385,Hidden Power Ghost,16.552,Substitute,12.248,Thunder Wave,9.631,Other,18.727,,,,,,,,,,,,,,,,
Milotic,2022-11,Recover,85.487,Surf,77.081,Toxic,66.678,Ice Beam,60.054,Refresh,42.896,Hypnosis,28.885,Hydro Pump,22.191,Other,16.727,,,,,,,,,,,,,,,,,,,,
Moltres,2022-11,Hidden Power Grass,90.186,Flamethrower,77.007,Roar,56.129,Will-O-Wisp,51.351,Overheat,38.343,Fire Blast,22.937,Protect,22.109,Toxic,14.833,Sunny Day,4.918,Hidden Power Ice,4.190,Other,17.997,,,,,,,,,,,,,,
Hariyama,2022-11,Brick Break,72.381,Hidden Power Ghost,47.084,Knock Off,45.946,Belly Drum,42.436,Return,39.379,Hidden Power Bug,28.550,Focus Punch,27.180,Cross Chop,27.119,Rock Slide,23.982,Whirlwind,21.720,Rest,14.855,Other,9.368,,,,,,,,,,,,
Porygon2,2022-11,Recover,100.000,Ice Beam,89.999,Thunderbolt,80.345,Thunder Wave,73.924,Toxic,34.882,Hidden Power Fighting,17.113,Other,3.737,,,,,,,,,,,,,,,,,,,,,,
Raikou,2022-11,Thunderbolt,97.373,Substitute,85.154,Hidden Power Grass,57.491,Calm Mind,49.267,Hidden Power Ice,35.994,Toxic,34.452,Roar,22.270,Other,17.999,,,,,,,,,,,,,,,,,,,,
Regice,2022-11,Ice Beam,100.000,Thunderbolt,83.394,Explosion,81.375,Thunder Wave,71.271,Hidden Power Fire,27.678,Thunder,16.564,Other,19.718,,,,,,,,,,,,,,,,,,,,,,
Marowak,2022-11,Earthquake,96.139,Swords Dance,93.654,Focus Punch,54.009,Hidden Power Ghost,49.740,Rock Slide,47.028,Double-Edge,40.586,Other,18.844,,,,,,,,,,,,,,,,,,,,,,
Medicham,2022-11,Brick Break,98.364,Shadow Ball,97.220,Rock Slide,89.683,Focus Punch,52.025,Fake Out,22.572,Baton Pass,22.018,Other,18.117,,,,,,,,,,,,,,,,,,,,,,
Glalie,2022-11,Spikes,100.000,Explosion,100.000,Taunt,99.953,Ice Beam,95.532,Other,4.516,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Spikes,99.991,Explosion,98.453,Surf,84.313,Rapid Spin,66.769,Ice Beam,42.068,Other,8.406,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2022-11,Rain Dance,99.820,Ice Beam,98.923,Surf,81.659,Hidden Power Electric,43.921,Hydro Pump,39.890,Hidden Power Grass,12.088,Toxic,10.907,Other,12.793,,,,,,,,,,,,,,,,,,,,
Blaziken,2022-11,Swords Dance,67.671,Substitute,50.114,Fire Blast,48.244,Reversal,44.931,Hidden Power Rock,41.819,Sky Uppercut,36.071,Hidden Power Grass,23.600,Rock Slide,23.079,Thunder Punch,16.160,Brick Break,10.716,Flamethrower,9.520,Focus Punch,8.974,Other,19.100,,,,,,,,,,
Machamp,2022-11,Rock Slide,99.954,Cross Chop,69.755,Low Kick,53.592,Hidden Power Ghost,51.944,Hidden Power Bug,44.436,Bulk Up,33.327,Earthquake,29.490,Other,17.502,,,,,,,,,,,,,,,,,,,,
Hypno,2022-11,Substitute,95.874,Baton Pass,95.874,Taunt,95.874,Light Screen,95.825,Other,16.554,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,2022-11,Fire Blast,90.854,Pursuit,86.074,Crunch,79.675,Hidden Power Grass,64.238,Will-O-Wisp,30.146,Hidden Power Ice,14.663,Flamethrower,9.140,Roar,7.882,Other,17.328,,,,,,,,,,,,,,,,,,
Venusaur,2022-11,Sleep Powder,94.403,Leech Seed,89.954,Giga Drain,88.639,Hidden Power Ice,43.385,Hidden Power Fire,37.021,Sludge Bomb,19.422,Earthquake,15.483,Other,11.694,,,,,,,,,,,,,,,,,,,,
Ludicolo,2022-11,Ice Beam,99.254,Rain Dance,97.928,Surf,73.794,Leech Seed,71.974,Hidden Power Grass,29.443,Hydro Pump,26.195,Other,1.412,,,,,,,,,,,,,,,,,,,,,,
Ninjask,2022-11,Baton Pass,99.843,Substitute,99.681,Protect,98.140,Sand Attack,82.530,Other,19.805,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-11,Dragon Dance,59.037,Earthquake,55.299,Hidden Power Rock,48.031,Wing Attack,47.333,Focus Punch,40.422,Ice Beam,34.283,Substitute,34.146,Thunderbolt,30.520,Fire Blast,11.248,Heal Bell,10.417,Dragon Claw,6.452,Flamethrower,5.953,Other,16.859,,,,,,,,,,
Jynx,2022-11,Ice Beam,100.000,Lovely Kiss,100.000,Substitute,74.682,Calm Mind,74.511,Mean Look,17.118,Perish Song,17.118,Other,16.572,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2022-11,Psychic,99.983,Fire Punch,85.082,Hidden Power Grass,75.231,Ice Punch,45.582,Encore,29.920,Calm Mind,28.202,Trick,15.996,Focus Punch,12.744,Other,7.260,,,,,,,,,,,,,,,,,,
Lanturn,2022-11,Ice Beam,100.000,Hydro Pump,90.994,Thunderbolt,90.354,Hidden Power Grass,83.555,Thunder Wave,10.055,Thunder,9.646,Other,15.396,,,,,,,,,,,,,,,,,,,,,,
Smeargle,2022-11,Spore,100.000,Spikes,71.299,Explosion,68.147,Substitute,67.663,Baton Pass,29.070,Will-O-Wisp,17.348,Dragon Dance,14.580,Belly Drum,12.058,Other,19.836,,,,,,,,,,,,,,,,,,
Lapras,2022-11,Ice Beam,100.000,Toxic,96.245,Heal Bell,94.013,Perish Song,90.647,Other,19.094,,,,,,,,,,,,,,,,,,,,,,,,,,
Sceptile,2022-11,Leaf Blade,90.752,Hidden Power Ice,79.802,Leech Seed,68.054,Substitute,57.942,Thunder Punch,33.084,Endeavor,18.524,Pursuit,15.005,Dragon Claw,10.379,Giga Drain,9.262,Other,17.196,,,,,,,,,,,,,,,,
Vaporeon,2022-11,Baton Pass,75.903,Substitute,75.903,Ice Beam,60.438,Hydro Pump,56.191,Surf,43.809,Wish,24.171,Roar,20.170,Protect,19.999,Toxic,11.121,Other,12.296,,,,,,,,,,,,,,,,
Steelix,2022-11,Earthquake,100.000,Explosion,58.792,Roar,57.094,Protect,47.724,Toxic,45.552,Hidden Power Rock,22.072,Double-Edge,21.930,Torment,12.974,Hidden Power Electric,10.416,Taunt,10.416,Other,13.031,,,,,,,,,,,,,,
Regirock,2022-11,Explosion,99.649,Superpower,99.491,Earthquake,96.625,Rock Slide,96.298,Other,7.936,,,,,,,,,,,,,,,,,,,,,,,,,,
Dusclops,2022-11,Will-O-Wisp,87.997,Shadow Ball,85.345,Pain Split,74.564,Focus Punch,48.240,Rest,30.375,Imprison,18.916,Curse,11.328,Toxic,7.126,Night Shade,5.939,Ice Beam,5.720,Calm Mind,5.720,Other,18.729,,,,,,,,,,,,
Armaldo,2022-11,Hidden Power Bug,92.426,Earthquake,84.988,Rock Slide,71.354,Rapid Spin,53.353,Rock Blast,47.839,Swords Dance,22.334,Knock Off,18.365,Other,9.339,,,,,,,,,,,,,,,,,,,,
Weezing,2022-11,Sludge Bomb,99.975,Will-O-Wisp,95.267,Pain Split,65.988,Hidden Power Fighting,42.572,Flamethrower,34.833,Explosion,33.968,Haze,10.480,Other,16.916,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-11,Earthquake,99.997,Hidden Power Ghost,99.907,Return,99.302,Focus Punch,99.299,Other,1.496,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-11,Flamethrower,91.260,Toxic,90.771,Extreme Speed,86.100,Hidden Power Grass,77.675,Roar,13.589,Rest,13.574,Fire Blast,8.518,Other,18.513,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Calm Mind,100.000,Psychic,97.307,Baton Pass,92.164,Substitute,91.647,Other,18.882,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Swords Dance,99.353,Reversal,99.304,Endure,99.304,Hidden Power Rock,83.768,Other,18.270,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerupt,2022-11,Explosion,99.933,Earthquake,98.575,Toxic,80.186,Fire Blast,79.365,Overheat,18.721,Hidden Power Grass,14.860,Other,8.359,,,,,,,,,,,,,,,,,,,,,,
Registeel,2022-11,Rest,74.310,Curse,61.583,Rollout,59.647,Hidden Power Steel,41.873,Seismic Toss,38.417,Thunder Wave,38.322,Counter,29.231,Explosion,25.760,Amnesia,19.710,Other,11.148,,,,,,,,,,,,,,,,
Exeggutor,2022-11,Sleep Powder,91.324,Hidden Power Fire,64.653,Explosion,62.816,Psychic,58.258,Solar Beam,44.160,Sunny Day,44.115,Leech Seed,18.775,Other,15.899,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Calm Mind,73.190,Psychic,71.665,Thunderbolt,58.993,Destiny Bond,58.982,Reflect,38.162,Memento,26.762,Light Screen,26.688,Taunt,24.494,Will-O-Wisp,12.455,Other,8.610,,,,,,,,,,,,,,,,
Tropius,2022-11,Toxic,100.000,Synthesis,100.000,Sunny Day,100.000,Whirlwind,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidoking,2022-11,Earthquake,98.850,Ice Beam,57.534,Megahorn,55.367,Sludge Bomb,44.695,Thunderbolt,41.384,Rock Slide,28.086,Shadow Ball,27.523,Fire Blast,14.660,Hidden Power Grass,14.660,Other,17.240,,,,,,,,,,,,,,,,
Linoone,2022-11,Extreme Speed,100.000,Belly Drum,100.000,Shadow Ball,72.212,Hidden Power Ground,44.098,Hidden Power Fighting,27.259,Hidden Power Ghost,25.036,Hyper Beam,25.036,Other,6.360,,,,,,,,,,,,,,,,,,,,
Miltank,2022-11,Milk Drink,99.796,Body Slam,99.410,Heal Bell,91.972,Curse,49.900,Earthquake,46.001,Other,12.921,,,,,,,,,,,,,,,,,,,,,,,,
Banette,2022-11,Will-O-Wisp,72.157,Knock Off,51.176,Rest,51.003,Skill Swap,51.003,Thunderbolt,27.843,Psychic,27.843,Hidden Power Grass,27.843,Calm Mind,27.843,Hidden Power Fighting,21.154,Shadow Ball,21.154,Destiny Bond,20.982,Other,0.000,,,,,,,,,,,,
Entei,2022-11,Flamethrower,87.963,Calm Mind,83.442,Substitute,70.369,Protect,65.446,Toxic,22.364,Hidden Power Grass,15.446,Body Slam,12.200,Fire Blast,12.067,Hidden Power Fighting,12.037,Other,18.667,,,,,,,,,,,,,,,,
Solrock,2022-11,Explosion,100.000,Rock Slide,100.000,Earthquake,100.000,Reflect,94.901,Other,5.099,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-11,Wish,96.706,Protect,87.764,Pursuit,77.339,Toxic,60.379,Baton Pass,37.925,Charm,18.132,Substitute,9.559,Other,12.196,,,,,,,,,,,,,,,,,,,,
Vileplume,2022-11,Leech Seed,99.907,Sludge Bomb,99.767,Aromatherapy,99.674,Stun Spore,99.273,Other,1.378,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-11,Earthquake,100.000,Rapid Spin,100.000,Rock Slide,99.915,Toxic,88.508,Other,11.577,,,,,,,,,,,,,,,,,,,,,,,,,,
Wailord,2022-11,Ice Beam,100.000,Water Spout,100.000,Hydro Pump,99.975,Self-Destruct,99.975,Other,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros,2022-11,Earthquake,100.000,Return,87.138,Hidden Power Ghost,87.103,Double-Edge,73.570,Body Slam,12.857,Toxic,9.127,Icy Wind,9.127,Rock Tomb,8.864,Other,12.215,,,,,,,,,,,,,,,,,,
Dodrio,2022-11,Drill Peck,100.000,Return,99.144,Hidden Power Fighting,96.543,Baton Pass,89.072,Other,15.241,,,,,,,,,,,,,,,,,,,,,,,,,,
Articuno,2022-11,Ice Beam,100.000,Roar,80.695,Rest,79.401,Sleep Talk,58.476,Heal Bell,39.325,Hidden Power Fire,17.015,Hail,11.609,Other,13.479,,,,,,,,,,,,,,,,,,,,
Rhydon,2022-11,Earthquake,100.000,Substitute,97.628,Rock Slide,97.182,Megahorn,96.618,Other,8.572,,,,,,,,,,,,,,,,,,,,,,,,,,
Crobat,2022-11,Sludge Bomb,100.000,Shadow Ball,99.955,Hidden Power Ground,65.919,Aerial Ace,62.974,Toxic,33.996,Hidden Power Fighting,33.951,Other,3.205,,,,,,,,,,,,,,,,,,,,,,
Pikachu,2022-11,Hidden Power Grass,93.047,Thunder,85.941,Substitute,56.301,Rain Dance,56.301,Thunderbolt,36.593,Surf,29.949,Volt Tackle,13.749,Quick Attack,7.416,Charge,7.106,Other,13.596,,,,,,,,,,,,,,,,
Omastar,2022-11,Ice Beam,100.000,Rain Dance,100.000,Hydro Pump,100.000,Hidden Power Grass,58.813,Hidden Power Electric,26.845,Other,14.342,,,,,,,,,,,,,,,,,,,,,,,,
Piloswine,2022-11,Protect,100.000,Roar,100.000,Ice Beam,100.000,Toxic,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Roselia,2022-11,Leech Seed,99.992,Stun Spore,99.992,Spikes,99.523,Aromatherapy,99.523,Other,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye,2022-11,Knock Off,100.000,Counter,99.997,Recover,99.997,Seismic Toss,99.997,Other,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,
Slaking,2022-11,Earthquake,98.632,Shadow Ball,86.097,Focus Punch,80.197,Return,61.414,Double-Edge,31.803,Hyper Beam,17.036,Rock Slide,13.170,Other,11.651,,,,,,,,,,,,,,,,,,,,
Qwilfish,2022-11,Spikes,100.000,Rain Dance,99.994,Hydro Pump,99.994,Destiny Bond,95.460,Other,4.553,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,2022-11,Ice Beam,99.919,Hydro Pump,99.258,Substitute,88.230,Rain Dance,88.230,Toxic,11.029,Other,13.335,,,,,,,,,,,,,,,,,,,,,,,,
Yanma,2022-11,Hypnosis,99.961,Reversal,99.961,Hidden Power Rock,99.961,Substitute,99.961,Other,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliwrath,2022-11,Hypnosis,99.750,Surf,70.065,Focus Punch,70.065,Seismic Toss,70.065,Brick Break,29.935,Belly Drum,29.935,Hidden Power Rock,29.678,Other,0.508,,,,,,,,,,,,,,,,,,,,
Jumpluff,2022-11,Substitute,99.992,Leech Seed,99.992,Toxic,62.665,Encore,61.267,Sleep Powder,37.335,Stun Spore,37.325,Other,1.424,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-11,Explosion,100.000,Thunderbolt,99.994,Hidden Power Ice,82.106,Taunt,82.102,Hidden Power Grass,10.432,Light Screen,10.431,Other,14.934,,,,,,,,,,,,,,,,,,,,,,
Gligar,2022-11,Swords Dance,100.000,Earthquake,100.000,Substitute,100.000,Rock Slide,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2022-11,Swords Dance,99.976,Shadow Ball,78.234,Flail,78.148,Endure,78.121,Brick Break,21.852,Rock Slide,21.790,Quick Attack,21.766,Other,0.113,,,,,,,,,,,,,,,,,,,,
Hitmonlee,2022-11,Rock Slide,100.000,Bulk Up,99.991,Reversal,99.991,Endure,99.991,Other,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,
Kabutops,2022-11,Rock Slide,100.000,Swords Dance,100.000,Flail,100.000,Endure,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kecleon,2022-11,Brick Break,100.000,Skill Swap,100.000,Ancient Power,100.000,Trick,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2022-11,Ice Beam,100.000,Calm Mind,100.000,Surf,77.936,Hypnosis,77.936,Hydro Pump,22.064,Endure,22.064,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Granbull,2022-11,Shadow Ball,100.000,Body Slam,100.000,Earthquake,96.108,Thunder Wave,96.108,Other,7.785,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-11,Thunderbolt,100.000,Fire Punch,84.185,Dynamic Punch,66.011,Reflect,46.004,Toxic,38.181,Focus Punch,33.988,Hidden Power Grass,15.816,Other,15.817,,,,,,,,,,,,,,,,,,,,
Lunatone,2022-11,Hidden Power Electric,100.000,Calm Mind,100.000,Baton Pass,100.000,Ice Beam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,2022-11,Explosion,100.000,Hidden Power Fire,99.981,Solar Beam,99.981,Sunny Day,99.981,Other,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,2022-11,Thief,100.000,Hypnosis,100.000,Ice Beam,100.000,Hydro Pump,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidoqueen,2022-11,Earthquake,100.000,Sludge Bomb,99.921,Taunt,99.921,Counter,99.921,Other,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,
Electabuzz,2022-11,Cross Chop,100.000,Thunderbolt,100.000,Hidden Power Grass,99.991,Ice Punch,99.991,Other,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,
Tentacruel,2022-11,Hydro Pump,81.614,Sludge Bomb,54.930,Substitute,54.930,Swords Dance,54.930,Toxic,41.412,Barrier,24.086,Mirror Coat,24.086,Rapid Spin,20.984,Thief,20.538,Surf,16.880,Other,5.610,,,,,,,,,,,,,,
Aggron,2022-11,Rock Slide,100.000,Focus Punch,99.983,Thunder Wave,99.983,Hidden Power Bug,75.507,Substitute,24.475,Other,0.052,,,,,,,,,,,,,,,,,,,,,,,,
Misdreavus,2022-11,Perish Song,100.000,Mean Look,100.000,Rest,96.835,Thunderbolt,96.835,Other,6.331,,,,,,,,,,,,,,,,,,,,,,,,,,
Diglett,2022-11,Protect,100.000,Rock Slide,100.000,Toxic,100.000,Substitute,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-12,Rock Slide,72.233,Earthquake,65.519,Dragon Dance,42.204,Hidden Power Bug,38.907,Focus Punch,30.538,Crunch,24.933,Pursuit,24.798,Fire Blast,23.822,Hidden Power Grass,18.819,Brick Break,12.655,Double-Edge,8.647,Ice Beam,8.436,Flamethrower,6.581,Roar,5.161,Other,16.748,,,,,,
Salamence,2022-12,Rock Slide,70.269,Hidden Power Flying,70.209,Dragon Dance,63.271,Earthquake,61.304,Brick Break,34.393,Fire Blast,30.597,Dragon Claw,22.327,Hidden Power Grass,16.573,Wish,7.172,Flamethrower,6.744,Other,17.141,,,,,,,,,,,,,,
Metagross,2022-12,Meteor Mash,99.236,Earthquake,91.519,Explosion,87.101,Rock Slide,36.691,Agility,27.000,Protect,12.115,Psychic,10.559,Brick Break,8.917,Hidden Power Fire,6.769,Pursuit,4.670,Other,15.422,,,,,,,,,,,,,,
Blissey,2022-12,Soft-Boiled,99.962,Seismic Toss,71.217,Ice Beam,70.039,Toxic,34.110,Wish,27.817,Thunder Wave,23.304,Thunderbolt,21.263,Aromatherapy,15.290,Counter,8.365,Sing,7.596,Calm Mind,6.023,Other,15.014,,,,,,,,,,,,
Skarmory,2022-12,Spikes,100.000,Roar,73.012,Toxic,70.437,Protect,63.874,Drill Peck,40.684,Taunt,22.009,Whirlwind,16.019,Other,13.965,,,,,,,,,,,,,,,,,,,,
Swampert,2022-12,Ice Beam,84.922,Earthquake,80.732,Hydro Pump,62.211,Protect,52.513,Focus Punch,25.971,Roar,22.400,Surf,18.677,Endeavor,11.572,Substitute,11.557,Toxic,11.447,Other,17.999,,,,,,,,,,,,,,
Gengar,2022-12,Thunderbolt,77.076,Ice Punch,75.256,Explosion,47.325,Fire Punch,38.443,Hypnosis,34.242,Will-O-Wisp,32.370,Hidden Power Grass,29.208,Giga Drain,23.867,Psychic,11.097,Thunder,8.675,Focus Punch,7.701,Other,14.739,,,,,,,,,,,,
Magneton,2022-12,Thunderbolt,100.000,Toxic,52.399,Thunder Wave,52.120,Hidden Power Fire,49.350,Hidden Power Grass,48.940,Protect,33.419,Substitute,31.742,Endure,16.977,Other,15.053,,,,,,,,,,,,,,,,,,
Jirachi,2022-12,Fire Punch,63.220,Calm Mind,41.700,Wish,39.202,Protect,36.362,Ice Punch,31.089,Toxic,30.044,Body Slam,26.645,Hidden Power Grass,26.510,Thunderbolt,25.427,Psychic,22.358,Thunder,20.682,Hidden Power Fighting,20.553,Other,16.208,,,,,,,,,,
Zapdos,2022-12,Thunderbolt,99.525,Hidden Power Grass,56.733,Baton Pass,37.497,Roar,36.054,Rest,31.720,Thunder Wave,27.833,Toxic,27.709,Hidden Power Ice,25.542,Substitute,15.122,Agility,14.187,Drill Peck,11.174,Other,16.903,,,,,,,,,,,,
Snorlax,2022-12,Body Slam,66.548,Self-Destruct,64.676,Earthquake,64.556,Shadow Ball,60.746,Curse,51.300,Rest,25.719,Focus Punch,22.922,Return,17.193,Hidden Power Steel,13.368,Other,12.972,,,,,,,,,,,,,,,,
Aerodactyl,2022-12,Rock Slide,100.000,Earthquake,99.864,Double-Edge,79.130,Hidden Power Flying,36.177,Hidden Power Bug,25.249,Substitute,20.791,Hidden Power Fighting,20.388,Other,18.402,,,,,,,,,,,,,,,,,,,,
