name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Marowak,2022-11,Rock Slide,100.000,Earthquake,100.000,Hidden Power Bug,55.587,Swords Dance,54.523,Fire Blast,48.226,Rest,35.045,Other,6.619,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Soft-Boiled,99.788,Heal Bell,99.700,Ice Beam,62.666,Sing,39.776,Present,28.234,Toxic,24.765,Light Screen,22.981,Flamethrower,11.896,Other,10.194,,,,,,,,,,,,,,,,,,
Miltank,2022-11,Milk Drink,100.000,Body Slam,98.596,Heal Bell,97.622,Growl,92.189,Other,11.593,,,,,,,,,,,,,,,,,,,,,,,,,,
Smeargle,2022-11,Spore,99.359,Baton Pass,94.285,Agility,84.169,Spikes,63.501,Belly Drum,20.567,Swords Dance,15.210,Substitute,9.796,Other,13.112,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Baton Pass,98.194,Agility,97.929,Swords Dance,86.167,Hidden Power Bug,67.217,Hidden Power Rock,26.437,Fury Cutter,13.248,Other,10.807,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2022-11,Surf,98.878,Growth,95.095,Rest,72.636,Sleep Talk,63.876,Baton Pass,28.321,Acid Armor,17.238,Substitute,11.109,Other,12.847,,,,,,,,,,,,,,,,,,,,
Rhydon,2022-11,Rock Slide,99.995,Earthquake,98.884,Curse,91.955,Roar,82.786,Hidden Power Bug,15.692,Other,10.688,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-11,Hidden Power Water,93.148,Baton Pass,89.425,Thunder,83.980,Agility,81.880,Thunderbolt,16.020,Growth,13.838,Thunder Wave,9.054,Other,12.655,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-11,Haze,89.757,Rest,78.717,Reflect,78.717,Dragon Breath,53.398,Body Slam,19.724,Thunder,16.344,Ice Beam,13.790,Hidden Power Flying,11.034,Dynamic Punch,9.480,Sleep Talk,8.785,Double-Edge,8.538,Other,11.717,,,,,,,,,,,,
Donphan,2022-11,Earthquake,100.000,Rapid Spin,95.349,Rest,89.962,Roar,85.311,Ancient Power,10.038,Other,19.340,,,,,,,,,,,,,,,,,,,,,,,,
Misdreavus,2022-11,Pain Split,74.444,Toxic,55.051,Thunder,38.021,Mean Look,36.879,Perish Song,36.424,Thief,33.013,Protect,32.078,Confuse Ray,27.633,Thunderbolt,20.421,Growl,15.810,Shadow Ball,11.838,Other,18.390,,,,,,,,,,,,
Quagsire,2022-11,Earthquake,100.000,Belly Drum,76.646,Rest,68.540,Hidden Power Rock,63.675,Sludge Bomb,31.388,Ice Beam,23.354,Surf,23.282,Other,13.115,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-11,Charm,74.524,Pursuit,72.225,Rest,69.867,Sleep Talk,32.028,Moonlight,30.124,Toxic,29.888,Baton Pass,25.281,Growth,25.281,Hidden Power Dark,25.281,Other,15.502,,,,,,,,,,,,,,,,
Mr. Mime,2022-11,Baton Pass,95.960,Barrier,95.930,Meditate,95.930,Safeguard,95.158,Other,17.021,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,2022-11,Surf,99.715,Rest,99.642,Sleep Talk,77.071,Toxic,68.042,Roar,28.369,Ice Beam,26.004,Other,1.157,,,,,,,,,,,,,,,,,,,,,,
Charizard,2022-11,Earthquake,100.000,Rock Slide,99.659,Belly Drum,99.659,Fire Blast,80.121,Hyper Beam,13.283,Other,7.278,,,,,,,,,,,,,,,,,,,,,,,,
Porygon2,2022-11,Recover,100.000,Ice Beam,99.721,Return,99.582,Curse,99.578,Other,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2022-11,Psychic,100.000,Fire Punch,92.034,Recover,90.421,Encore,71.108,Thunder Punch,9.579,Thunder Wave,9.155,Ice Punch,8.556,Other,19.148,,,,,,,,,,,,,,,,,,,,
Tentacruel,2022-11,Surf,58.370,Protect,56.794,Rapid Spin,56.794,Sludge Bomb,43.206,Icy Wind,42.604,Swords Dance,42.456,Substitute,41.630,Hydro Pump,41.630,Other,16.516,,,,,,,,,,,,,,,,,,
Houndoom,2022-11,Crunch,90.016,Pursuit,79.200,Fire Blast,52.888,Flamethrower,47.112,Thief,32.635,Hidden Power Grass,26.621,Rest,23.675,Sunny Day,19.775,Solar Beam,19.662,Other,8.414,,,,,,,,,,,,,,,,
Scyther,2022-11,Swords Dance,100.000,Baton Pass,100.000,Wing Attack,99.864,Agility,99.864,Other,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,2022-11,Belly Drum,100.000,Return,99.996,Earthquake,99.996,Lovely Kiss,99.996,Other,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,2022-11,Thunder,100.000,Baton Pass,100.000,Amnesia,100.000,Agility,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Granbull,2022-11,Rest,100.000,Sleep Talk,100.000,Return,100.000,Hidden Power Ground,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Haunter,2022-11,Explosion,100.000,Hypnosis,100.000,Thunder,100.000,Destiny Bond,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-11,Return,99.990,Rest,97.355,Curse,97.253,Roar,80.757,Sleep Talk,16.598,Other,8.047,,,,,,,,,,,,,,,,,,,,,,,,
Heracross,2022-11,Megahorn,100.000,Rest,84.133,Sleep Talk,82.337,Curse,51.375,Seismic Toss,32.479,Earthquake,18.626,Hidden Power Fighting,15.009,Other,16.041,,,,,,,,,,,,,,,,,,,,
Electrode,2022-11,Thunder Wave,86.355,Light Screen,86.355,Swagger,79.513,Self-Destruct,79.513,Reflect,20.487,Explosion,20.487,Thunder,9.272,Other,18.018,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Psychic,100.000,Growth,98.555,Baton Pass,94.761,Morning Sun,53.514,Hidden Power Fire,51.711,Other,1.459,,,,,,,,,,,,,,,,,,,,,,,,
Piloswine,2022-11,Rest,100.000,Sleep Talk,100.000,Ice Beam,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Moltres,2022-11,Fire Blast,89.221,Sunny Day,89.218,Rest,50.272,Sleep Talk,50.272,Reflect,40.559,Hidden Power Grass,38.948,Flamethrower,10.779,Substitute,9.103,Mud-Slap,6.758,Other,14.868,,,,,,,,,,,,,,,,
Qwilfish,2022-11,Spikes,100.000,Haze,100.000,Sludge Bomb,78.370,Surf,68.218,Hydro Pump,31.782,Toxic,21.630,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-11,Substitute,100.000,Rock Slide,100.000,Hidden Power Flying,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,2022-11,Leech Seed,99.978,Sleep Powder,98.256,Protect,49.804,Giga Drain,48.474,Roar,32.703,Synthesis,25.501,Hidden Power Fire,24.673,Razor Leaf,18.823,Other,1.789,,,,,,,,,,,,,,,,,,
Pikachu,2022-11,Surf,100.000,Thunderbolt,64.535,Thunder Wave,48.975,Hidden Power Ground,48.975,Thunder,35.465,Sing,33.443,Rain Dance,29.312,Hidden Power Fire,21.713,Other,17.582,,,,,,,,,,,,,,,,,,
Entei,2022-11,Solar Beam,99.905,Fire Blast,99.905,Sunny Day,99.905,Hidden Power Fighting,48.039,Return,44.734,Other,7.512,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-11,Hidden Power Water,100.000,Rest,100.000,Thunder,100.000,Sleep Talk,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Gligar,2022-11,Earthquake,100.000,Rest,99.511,Thief,71.683,Sleep Talk,71.683,Counter,28.317,Wing Attack,28.317,Other,0.489,,,,,,,,,,,,,,,,,,,,,,
Meganium,2022-11,Giga Drain,96.541,Earthquake,92.460,Leech Seed,60.405,Hidden Power Ice,49.959,Swords Dance,39.525,Hidden Power Rock,39.387,Toxic,7.194,Other,14.528,,,,,,,,,,,,,,,,,,,,
Poliwrath,2022-11,Lovely Kiss,100.000,Surf,72.460,Hidden Power Fighting,53.829,Ice Beam,53.829,Mind Reader,46.171,Dynamic Punch,46.171,Psychic,27.540,Other,0.000,,,,,,,,,,,,,,,,,,,,
Kangaskhan,2022-11,Rest,95.778,Curse,95.778,Return,95.778,Roar,95.778,Other,16.886,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanturn,2022-11,Ice Beam,100.000,Thunder Wave,100.000,Thunderbolt,100.000,Hydro Pump,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,2022-11,Surf,100.000,Rest,100.000,Sleep Talk,100.000,Rapid Spin,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Parasect,2022-11,Hidden Power Ground,100.000,Spore,100.000,Swords Dance,100.000,Slash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros,2022-11,Earthquake,100.000,Double-Edge,100.000,Rest,94.823,Sleep Talk,94.823,Other,10.355,,,,,,,,,,,,,,,,,,,,,,,,,,
Typhlosion,2022-11,Earthquake,97.425,Thunder Punch,74.135,Fire Blast,56.686,Hidden Power Grass,51.305,Flamethrower,44.180,Dynamic Punch,30.380,Sunny Day,25.865,Hidden Power Ice,20.024,Other,0.000,,,,,,,,,,,,,,,,,,
Chansey,2022-11,Soft-Boiled,100.000,Heal Bell,100.000,Light Screen,79.385,Present,79.385,Blizzard,20.615,Fire Blast,20.615,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Muk,2022-11,Sludge Bomb,100.000,Explosion,100.000,Curse,99.980,Fire Blast,99.980,Other,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,
Clefable,2022-11,Return,100.000,Belly Drum,100.000,Moonlight,100.000,Fire Blast,99.422,Other,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuckle,2022-11,Toxic,100.000,Rest,99.870,Defense Curl,99.870,Sleep Talk,88.647,Other,11.614,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Flamethrower,99.846,Rest,99.824,Growl,99.824,Counter,99.824,Other,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,
Electabuzz,2022-11,Rest,100.000,Thunderbolt,100.000,Ice Punch,100.000,Pursuit,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Crobat,2022-11,Bite,100.000,Toxic,100.000,Confuse Ray,100.000,Fly,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2022-11,Hidden Power Fire,100.000,Surf,100.000,Thunderbolt,100.000,Sing,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Magmar,2022-11,Thunder Punch,100.000,Cross Chop,99.996,Hidden Power Grass,99.996,Fire Blast,99.996,Other,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2022-11,Rest,100.000,Surf,100.000,Ice Beam,89.338,Sleep Talk,89.338,Dragon Breath,10.662,Other,10.662,,,,,,,,,,,,,,,,,,,,,,,,
Articuno,2022-11,Ice Beam,100.000,Rest,99.832,Sleep Talk,99.832,Toxic,99.832,Other,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,
Weezing,2022-11,Explosion,100.000,Thief,100.000,Toxic,100.000,Destiny Bond,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl,2022-11,Earthquake,100.000,Ancient Power,85.031,Substitute,84.774,Hidden Power Flying,84.774,Fire Blast,15.226,Hidden Power Rock,14.969,Other,15.226,,,,,,,,,,,,,,,,,,,,,,
Lapras,2022-11,Ice Beam,100.000,Thunderbolt,100.000,Rest,99.520,Sleep Talk,99.520,Other,0.960,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2022-11,Nothing,300.000,Transform,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-11,Fire Blast,100.000,Double-Edge,100.000,Curse,99.965,Sunny Day,99.965,Other,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,
Snorlax,2022-12,Rest,69.462,Double-Edge,59.880,Earthquake,50.707,Curse,46.250,Sleep Talk,37.539,Self-Destruct,24.379,Flamethrower,22.483,Body Slam,21.093,Thunder,14.515,Return,14.152,Belly Drum,13.258,Fire Blast,7.368,Other,18.915,,,,,,,,,,
Cloyster,2022-12,Spikes,99.824,Surf,95.229,Toxic,89.834,Explosion,81.121,Rapid Spin,18.879,Other,15.113,,,,,,,,,,,,,,,,,,,,,,,,
Zapdos,2022-12,Thunderbolt,58.429,Hidden Power Ice,53.354,Whirlwind,52.723,Thunder,51.392,Rest,45.745,Thunder Wave,40.507,Sleep Talk,37.142,Hidden Power Water,36.610,Drill Peck,9.813,Other,14.284,,,,,,,,,,,,,,,,
Gengar,2022-12,Thunderbolt,78.501,Explosion,64.605,Ice Punch,53.472,Hypnosis,40.097,Destiny Bond,38.692,Fire Punch,26.157,Thunder,21.246,Thief,17.635,Protect,11.561,Perish Song,11.531,Mean Look,11.531,Dynamic Punch,7.917,Other,17.054,,,,,,,,,,
Tyranitar,2022-12,Rock Slide,94.546,Earthquake,71.564,Fire Blast,54.408,Dynamic Punch,46.944,Roar,38.507,Curse,23.310,Crunch,22.617,Pursuit,16.346,Rest,9.983,Screech,8.566,Other,13.209,,,,,,,,,,,,,,
Raikou,2022-12,Rest,96.648,Thunder,77.242,Roar,51.645,Hidden Power Ice,48.758,Sleep Talk,44.510,Hidden Power Water,33.656,Thunderbolt,22.758,Crunch,12.251,Other,12.532,,,,,,,,,,,,,,,,,,
Exeggutor,2022-12,Psychic,100.000,Explosion,97.972,Sleep Powder,69.074,Giga Drain,68.748,Hidden Power Fire,30.771,Stun Spore,27.206,Other,6.229,,,,,,,,,,,,,,,,,,,,,,
Golem,2022-12,Explosion,100.000,Earthquake,100.000,Rapid Spin,91.437,Roar,89.775,Other,18.789,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,2022-12,Surf,84.278,Recover,82.444,Psychic,76.578,Rapid Spin,74.330,Substitute,19.395,Thunder Wave,15.414,Nightmare,13.702,Thunderbolt,11.968,Ice Beam,11.863,Other,10.028,,,,,,,,,,,,,,,,
Skarmory,2022-12,Drill Peck,100.000,Rest,100.000,Whirlwind,98.959,Curse,48.161,Toxic,42.911,Other,9.968,,,,,,,,,,,,,,,,,,,,,,,,
Misdreavus,2022-12,Thunder,51.825,Mean Look,51.460,Perish Song,51.460,Protect,49.425,Rest,41.204,Pain Split,38.229,Toxic,30.368,Growl,30.358,Thief,30.186,Destiny Bond,10.315,Other,15.172,,,,,,,,,,,,,,
Jynx,2022-12,Ice Beam,100.000,Psychic,100.000,Lovely Kiss,100.000,Thief,56.160,Reflect,28.600,Other,15.240,,,,,,,,,,,,,,,,,,,,,,,,
Nidoking,2022-12,Earthquake,100.000,Ice Beam,93.392,Thunder,81.366,Thief,63.774,Lovely Kiss,40.237,Fire Blast,6.590,Other,14.641,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-12,Heal Bell,91.479,Soft-Boiled,86.986,Ice Beam,58.104,Thunder,43.804,Toxic,43.793,Light Screen,27.419,Flamethrower,19.806,Sing,14.167,Other,14.442,,,,,,,,,,,,,,,,,,
Vaporeon,2022-12,Growth,99.771,Surf,80.017,Rest,53.399,Acid Armor,49.820,Sleep Talk,39.897,Baton Pass,37.485,Hydro Pump,19.983,Other,19.628,,,,,,,,,,,,,,,,,,,,
Forretress,2022-12,Spikes,100.000,Rapid Spin,88.138,Toxic,49.777,Explosion,42.003,Hidden Power Fire,33.003,Hidden Power Bug,24.683,Rest,19.773,Giga Drain,10.325,Reflect,9.948,Protect,9.938,Other,12.411,,,,,,,,,,,,,,
Machamp,2022-12,Cross Chop,100.000,Rock Slide,99.487,Curse,63.735,Hidden Power Bug,49.037,Earthquake,41.890,Hidden Power Ghost,24.475,Meditate,12.234,Other,9.142,,,,,,,,,,,,,,,,,,,,
Steelix,2022-12,Earthquake,100.000,Explosion,85.233,Curse,77.804,Toxic,60.454,Roar,31.812,Rock Slide,18.515,Rest,14.359,Other,11.822,,,,,,,,,,,,,,,,,,,,
Marowak,2022-12,Earthquake,100.000,Rock Slide,99.995,Swords Dance,84.939,Fire Blast,34.012,Hidden Power Bug,34.004,Rest,19.431,Curse,15.056,Other,12.562,,,,,,,,,,,,,,,,,,,,
Heracross,2022-12,Megahorn,100.000,Curse,100.000,Rest,84.236,Sleep Talk,80.995,Hidden Power Fighting,15.764,Other,19.005,,,,,,,,,,,,,,,,,,,,,,,,
Miltank,2022-12,Milk Drink,100.000,Heal Bell,99.993,Body Slam,99.993,Growl,99.935,Other,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,
Piloswine,2022-12,Earthquake,100.000,Ice Beam,99.392,Curse,99.392,Roar,99.392,Other,1.824,,,,,,,,,,,,,,,,,,,,,,,,,,
Delibird,2022-12,Hidden Power Fire,100.000,Toxic,100.000,Present,100.000,Spikes,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,2022-12,Sleep Powder,100.000,Synthesis,100.000,Razor Leaf,100.000,Roar,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuckle,2022-12,Rest,100.000,Sleep Talk,100.000,Toxic,100.000,Defense Curl,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Smeargle,2022-12,Spore,83.039,Baton Pass,83.039,Agility,65.204,Spikes,27.247,Swords Dance,17.835,Heal Bell,17.835,Sacred Fire,16.961,Toxic,16.961,Confuse Ray,16.961,Lovely Kiss,16.961,Encore,16.000,Thunder Wave,12.465,Other,9.493,,,,,,,,,,
Scizor,2022-12,Swords Dance,99.988,Baton Pass,72.718,Agility,71.313,Hidden Power Bug,43.827,Protect,28.687,Hidden Power Rock,28.687,Hidden Power Fighting,27.473,Steel Wing,27.294,Other,0.012,,,,,,,,,,,,,,,,,,
Suicune,2022-12,Surf,100.000,Rest,99.910,Sleep Talk,99.910,Toxic,99.400,Other,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-12,Psychic,100.000,Growth,100.000,Morning Sun,97.731,Hidden Power Fire,88.089,Other,14.180,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-12,Charm,99.749,Pursuit,99.749,Rest,99.577,Sleep Talk,99.577,Other,1.348,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapras,2022-12,Ice Beam,100.000,Thunder,100.000,Rest,99.998,Sleep Talk,99.998,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,
Porygon2,2022-12,Ice Beam,100.000,Recover,100.000,Thunder Wave,100.000,Double-Edge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Charizard,2022-12,Rock Slide,100.000,Belly Drum,100.000,Fire Blast,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-12,Thunder Wave,100.000,Explosion,100.000,Reflect,100.000,Light Screen,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-12,Curse,100.000,Hidden Power Ghost,99.968,Return,99.968,Earthquake,99.968,Other,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,
Entei,2022-12,Rest,100.000,Sleep Talk,100.000,Fire Blast,100.000,Sunny Day,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-12,Thunderbolt,100.000,Baton Pass,99.583,Growth,99.444,Hidden Power Water,77.184,Substitute,22.259,Other,1.529,,,,,,,,,,,,,,,,,,,,,,,,
Rhydon,2022-12,Rock Slide,100.000,Earthquake,100.000,Roar,100.000,Sandstorm,97.513,Other,2.487,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,2022-12,Ice Beam,100.000,Surf,100.000,Earthquake,100.000,Lovely Kiss,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,2022-12,Crunch,100.000,Flamethrower,88.642,Solar Beam,88.642,Sunny Day,88.642,Pursuit,11.358,Fire Blast,11.358,Other,11.358,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl,2022-12,Substitute,100.000,Earthquake,100.000,Hidden Power Flying,100.000,Ancient Power,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Muk,2022-12,Sludge Bomb,100.000,Explosion,100.000,Fire Blast,100.000,Curse,81.586,Other,18.414,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2022-12,Rest,100.000,Surf,90.072,Ice Beam,53.078,Haze,52.321,Sleep Talk,47.679,Dragon Breath,37.831,Other,19.019,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-12,Blizzard,97.289,Wrap,97.289,Thunder Wave,97.289,Hyper Beam,97.289,Other,10.844,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-12,Fire Spin,100.000,Body Slam,100.000,Fire Blast,100.000,Hyper Beam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2022-12,Recover,100.000,Psychic,100.000,Dynamic Punch,100.000,Thunder Punch,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Snorlax,2023-01,Rest,81.005,Double-Edge,60.710,Curse,59.747,Earthquake,43.016,Sleep Talk,35.245,Body Slam,24.537,Flamethrower,16.719,Belly Drum,16.297,Lovely Kiss,14.939,Self-Destruct,10.914,Return,10.017,Fire Blast,7.855,Other,18.999,,,,,,,,,,
Cloyster,2023-01,Spikes,100.000,Surf,94.783,Explosion,84.219,Toxic,57.709,Ice Beam,22.571,Rapid Spin,15.781,Hidden Power Electric,12.710,Other,12.226,,,,,,,,,,,,,,,,,,,,
Zapdos,2023-01,Hidden Power Ice,79.079,Thunder,77.420,Rest,71.951,Sleep Talk,70.903,Thunderbolt,25.643,Whirlwind,23.102,Thunder Wave,20.837,Hidden Power Water,17.930,Other,13.134,,,,,,,,,,,,,,,,,,
Gengar,2023-01,Ice Punch,88.427,Explosion,74.922,Thunderbolt,68.459,Dynamic Punch,43.041,Thief,23.651,Hypnosis,17.874,Destiny Bond,17.817,Fire Punch,13.839,Thunder,9.571,Psych Up,8.797,Hidden Power Water,6.263,Hidden Power Fighting,5.323,Mean Look,5.001,Other,17.015,,,,,,,,
Raikou,2023-01,Rest,95.110,Hidden Power Ice,60.996,Sleep Talk,56.110,Thunderbolt,50.055,Thunder,49.945,Roar,36.874,Hidden Power Water,27.251,Reflect,10.268,Other,13.390,,,,,,,,,,,,,,,,,,
Tyranitar,2023-01,Rock Slide,95.413,Roar,63.278,Pursuit,54.936,Fire Blast,40.095,Dynamic Punch,34.134,Earthquake,33.975,Crunch,30.873,Rest,14.465,Flamethrower,12.281,Surf,5.483,Other,15.065,,,,,,,,,,,,,,
Exeggutor,2023-01,Psychic,98.468,Explosion,96.858,Sleep Powder,72.141,Giga Drain,60.644,Hidden Power Fire,33.450,Stun Spore,18.079,Thief,6.422,Other,13.939,,,,,,,,,,,,,,,,,,,,
Golem,2023-01,Earthquake,100.000,Rapid Spin,89.798,Roar,89.617,Explosion,81.278,Fire Blast,15.589,Rock Slide,8.388,Other,15.329,,,,,,,,,,,,,,,,,,,,,,
Skarmory,2023-01,Rest,99.997,Curse,89.638,Drill Peck,77.583,Whirlwind,76.934,Toxic,30.713,Sleep Talk,23.054,Other,2.081,,,,,,,,,,,,,,,,,,,,,,
Forretress,2023-01,Spikes,100.000,Rapid Spin,88.023,Toxic,70.065,Hidden Power Fire,55.930,Explosion,34.801,Giga Drain,26.284,Hidden Power Ghost,14.117,Other,10.780,,,,,,,,,,,,,,,,,,,,
