Pokemon,Usage,Snapshot
Murkrow,0,2022-11
Numel,0,2022-11
Rookidee,0,2022-11
Marill,0,2022-11
Wiglett,0,2022-11
Capsakid,0,2022-11
Hoppip,0,2022-11
Nymble,0,2022-11
Bramblin,0,2022-11
Passimian,0,2022-11
Indeedee-F,0,2022-11
Tarountula,0,2022-11
Beartic,0,2022-11
Crocalor,0,2022-11
Sneasel,0,2022-11
Bulbasaur,0,2022-11
Ivysaur,0,2022-11
Venusaur,0,2022-11
Venusaur-Mega,0,2022-11
Charmander,0,2022-11
Charmeleon,0,2022-11
Charizard,0,2022-11
Charizard-Mega-X,0,2022-11
Charizard-Mega-Y,0,2022-11
Squirtle,0,2022-11
Wartortle,0,2022-11
Blastoise,0,2022-11
Blastoise-Mega,0,2022-11
Caterpie,0,2022-11
Metapod,0,2022-11
Butterfree,0,2022-11
Weedle,0,2022-11
Kakuna,0,2022-11
Beedrill,0,2022-11
Beedrill-Mega,0,2022-11
Pidgey,0,2022-11
Pidgeotto,0,2022-11
Pidgeot,0,2022-11
Pidgeot-Mega,0,2022-11
Rattata,0,2022-11
Rattata-Alola,0,2022-11
Raticate,0,2022-11
Raticate-Alola,0,2022-11
Spearow,0,2022-11
Fearow,0,2022-11
Ekans,0,2022-11
Arbok,0,2022-11
Raichu-Alola,0,2022-11
Sandshrew,0,2022-11
Sandshrew-Alola,0,2022-11
Sandslash,0,2022-11
Sandslash-Alola,0,2022-11
Nidoran-F,0,2022-11
Nidorina,0,2022-11
Nidoqueen,0,2022-11
Nidoran-M,0,2022-11
Nidorino,0,2022-11
Nidoking,0,2022-11
Clefairy,0,2022-11
Clefable,0,2022-11
Vulpix,0,2022-11
Vulpix-Alola,0,2022-11
Ninetales,0,2022-11
Ninetales-Alola,0,2022-11
Zubat,0,2022-11
Golbat,0,2022-11
Oddish,0,2022-11
Gloom,0,2022-11
Vileplume,0,2022-11
Paras,0,2022-11
Parasect,0,2022-11
Diglett-Alola,0,2022-11
Dugtrio-Alola,0,2022-11
Meowth-Alola,0,2022-11
Persian-Alola,0,2022-11
Growlithe-Hisui,0,2022-11
Arcanine-Hisui,0,2022-11
Poliwag,0,2022-11
Poliwhirl,0,2022-11
Poliwrath,0,2022-11
Abra,0,2022-11
Kadabra,0,2022-11
Alakazam,0,2022-11
Alakazam-Mega,0,2022-11
Machop,0,2022-11
Machoke,0,2022-11
Machamp,0,2022-11
Bellsprout,0,2022-11
Weepinbell,0,2022-11
Victreebel,0,2022-11
Tentacool,0,2022-11
Tentacruel,0,2022-11
Geodude,0,2022-11
Geodude-Alola,0,2022-11
Graveler,0,2022-11
Graveler-Alola,0,2022-11
Golem,0,2022-11
Golem-Alola,0,2022-11
Ponyta,0,2022-11
Ponyta-Galar,0,2022-11
Rapidash,0,2022-11
Rapidash-Galar,0,2022-11
Slowpoke-Galar,0,2022-11
Slowbro-Mega,0,2022-11
Slowbro-Galar,0,2022-11
Farfetch’d,0,2022-11
Farfetch’d-Galar,0,2022-11
Doduo,0,2022-11
Dodrio,0,2022-11
Seel,0,2022-11
Dewgong,0,2022-11
Grimer-Alola,0,2022-11
Muk-Alola,0,2022-11
Shellder,0,2022-11
Gengar-Mega,0,2022-11
Onix,0,2022-11
Krabby,0,2022-11
Kingler,0,2022-11
Voltorb-Hisui,0,2022-11
Electrode-Hisui,0,2022-11
Exeggcute,0,2022-11
Exeggutor,0,2022-11
Exeggutor-Alola,0,2022-11
Cubone,0,2022-11
Marowak,0,2022-11
Marowak-Alola,0,2022-11
Hitmonlee,0,2022-11
Hitmonchan,0,2022-11
Lickitung,0,2022-11
Koffing,0,2022-11
Weezing,0,2022-11
Weezing-Galar,0,2022-11
Rhyhorn,0,2022-11
Rhydon,0,2022-11
Tangela,0,2022-11
Kangaskhan,0,2022-11
Kangaskhan-Mega,0,2022-11
Horsea,0,2022-11
Seadra,0,2022-11
Goldeen,0,2022-11
Seaking,0,2022-11
Staryu,0,2022-11
Starmie,0,2022-11
Mr. Mime,0,2022-11
Mr. Mime-Galar,0,2022-11
Jynx,0,2022-11
Electabuzz,0,2022-11
Magmar,0,2022-11
Pinsir,0,2022-11
Pinsir-Mega,0,2022-11
Tauros-Paldea-Combat,0,2022-11
Tauros-Paldea-Blaze,0,2022-11
Tauros-Paldea-Aqua,0,2022-11
Gyarados-Mega,0,2022-11
Lapras,0,2022-11
Porygon,0,2022-11
Omanyte,0,2022-11
Omastar,0,2022-11
Kabuto,0,2022-11
Kabutops,0,2022-11
Aerodactyl,0,2022-11
Aerodactyl-Mega,0,2022-11
Snorlax,0,2022-11
Articuno,0,2022-11
Articuno-Galar,0,2022-11
Zapdos,0,2022-11
Zapdos-Galar,0,2022-11
Moltres,0,2022-11
Moltres-Galar,0,2022-11
Dratini,0,2022-11
Mewtwo,0,2022-11
Mewtwo-Mega-X,0,2022-11
Mewtwo-Mega-Y,0,2022-11
Mew,0,2022-11
Chikorita,0,2022-11
Bayleef,0,2022-11
Meganium,0,2022-11
Cyndaquil,0,2022-11
Quilava,0,2022-11
Typhlosion,0,2022-11
Typhlosion-Hisui,0,2022-11
Totodile,0,2022-11
Croconaw,0,2022-11
Feraligatr,0,2022-11
Sentret,0,2022-11
Furret,0,2022-11
Hoothoot,0,2022-11
Noctowl,0,2022-11
Ledyba,0,2022-11
Ledian,0,2022-11
Spinarak,0,2022-11
Ariados,0,2022-11
Crobat,0,2022-11
Chinchou,0,2022-11
Lanturn,0,2022-11
Cleffa,0,2022-11
Togepi,0,2022-11
Togetic,0,2022-11
Natu,0,2022-11
Xatu,0,2022-11
Mareep,0,2022-11
Ampharos-Mega,0,2022-11
Bellossom,0,2022-11
Politoed,0,2022-11
Skiploom,0,2022-11
Aipom,0,2022-11
Yanma,0,2022-11
Slowking-Galar,0,2022-11
Unown,0,2022-11
Wobbuffet,0,2022-11
Gligar,0,2022-11
Steelix,0,2022-11
Steelix-Mega,0,2022-11
Snubbull,0,2022-11
Granbull,0,2022-11
Qwilfish-Hisui,0,2022-11
Scizor-Mega,0,2022-11
Shuckle,0,2022-11
Heracross-Mega,0,2022-11
Sneasel-Hisui,0,2022-11
Slugma,0,2022-11
Magcargo,0,2022-11
Swinub,0,2022-11
Piloswine,0,2022-11
Corsola,0,2022-11
Corsola-Galar,0,2022-11
Remoraid,0,2022-11
Octillery,0,2022-11
Mantine,0,2022-11
Skarmory,0,2022-11
Houndour,0,2022-11
Houndoom-Mega,0,2022-11
Kingdra,0,2022-11
Porygon2,0,2022-11
Smeargle,0,2022-11
Tyrogue,0,2022-11
Hitmontop,0,2022-11
Smoochum,0,2022-11
Elekid,0,2022-11
Magby,0,2022-11
Miltank,0,2022-11
Raikou,0,2022-11
Entei,0,2022-11
Suicune,0,2022-11
Larvitar,0,2022-11
Pupitar,0,2022-11
Tyranitar-Mega,0,2022-11
Lugia,0,2022-11
Ho-Oh,0,2022-11
Celebi,0,2022-11
Treecko,0,2022-11
Grovyle,0,2022-11
Sceptile,0,2022-11
Sceptile-Mega,0,2022-11
Torchic,0,2022-11
Combusken,0,2022-11
Blaziken,0,2022-11
Blaziken-Mega,0,2022-11
Mudkip,0,2022-11
Marshtomp,0,2022-11
Swampert,0,2022-11
Swampert-Mega,0,2022-11
Poochyena,0,2022-11
Mightyena,0,2022-11
Zigzagoon,0,2022-11
Zigzagoon-Galar,0,2022-11
Linoone,0,2022-11
Linoone-Galar,0,2022-11
Wurmple,0,2022-11
Silcoon,0,2022-11
Beautifly,0,2022-11
Cascoon,0,2022-11
Dustox,0,2022-11
Lotad,0,2022-11
Lombre,0,2022-11
Ludicolo,0,2022-11
Seedot,0,2022-11
Nuzleaf,0,2022-11
Shiftry,0,2022-11
Taillow,0,2022-11
Swellow,0,2022-11
Gardevoir-Mega,0,2022-11
Slakoth,0,2022-11
Nincada,0,2022-11
Ninjask,0,2022-11
Shedinja,0,2022-11
Whismur,0,2022-11
Loudred,0,2022-11
Exploud,0,2022-11
Makuhita,0,2022-11
Nosepass,0,2022-11
Skitty,0,2022-11
Delcatty,0,2022-11
Sableye-Mega,0,2022-11
Mawile,0,2022-11
Mawile-Mega,0,2022-11
Aron,0,2022-11
Lairon,0,2022-11
Aggron,0,2022-11
Aggron-Mega,0,2022-11
Meditite,0,2022-11
Medicham-Mega,0,2022-11
Electrike,0,2022-11
Manectric,0,2022-11
Manectric-Mega,0,2022-11
Plusle,0,2022-11
Minun,0,2022-11
Volbeat,0,2022-11
Illumise,0,2022-11
Roselia,0,2022-11
Gulpin,0,2022-11
Carvanha,0,2022-11
Sharpedo,0,2022-11
Sharpedo-Mega,0,2022-11
Wailmer,0,2022-11
Wailord,0,2022-11
Camerupt-Mega,0,2022-11
Spinda,0,2022-11
Trapinch,0,2022-11
Vibrava,0,2022-11
Flygon,0,2022-11
Cacnea,0,2022-11
Swablu,0,2022-11
Altaria-Mega,0,2022-11
Lunatone,0,2022-11
Solrock,0,2022-11
Corphish,0,2022-11
Crawdaunt,0,2022-11
Baltoy,0,2022-11
Claydol,0,2022-11
Lileep,0,2022-11
Cradily,0,2022-11
Anorith,0,2022-11
Armaldo,0,2022-11
Feebas,0,2022-11
Milotic,0,2022-11
Castform,0,2022-11
Kecleon,0,2022-11
Shuppet,0,2022-11
Banette-Mega,0,2022-11
Duskull,0,2022-11
Dusclops,0,2022-11
Chimecho,0,2022-11
Absol,0,2022-11
Absol-Mega,0,2022-11
Wynaut,0,2022-11
Glalie-Mega,0,2022-11
Spheal,0,2022-11
Sealeo,0,2022-11
Walrein,0,2022-11
Clamperl,0,2022-11
Huntail,0,2022-11
Gorebyss,0,2022-11
Relicanth,0,2022-11
Salamence-Mega,0,2022-11
Beldum,0,2022-11
Metang,0,2022-11
Metagross,0,2022-11
Metagross-Mega,0,2022-11
Regirock,0,2022-11
Regice,0,2022-11
Registeel,0,2022-11
Latias,0,2022-11
Latias-Mega,0,2022-11
Latios,0,2022-11
Latios-Mega,0,2022-11
Kyogre,0,2022-11
Kyogre-Primal,0,2022-11
Groudon,0,2022-11
Groudon-Primal,0,2022-11
Rayquaza,0,2022-11
Rayquaza-Mega,0,2022-11
Jirachi,0,2022-11
Deoxys,0,2022-11
Deoxys-Attack,0,2022-11
Deoxys-Defense,0,2022-11
Deoxys-Speed,0,2022-11
Turtwig,0,2022-11
Grotle,0,2022-11
Torterra,0,2022-11
Chimchar,0,2022-11
Monferno,0,2022-11
Infernape,0,2022-11
Piplup,0,2022-11
Prinplup,0,2022-11
Empoleon,0,2022-11
Bidoof,0,2022-11
Bibarel,0,2022-11
Kricketot,0,2022-11
Luxio,0,2022-11
Budew,0,2022-11
Roserade,0,2022-11
Cranidos,0,2022-11
Rampardos,0,2022-11
Shieldon,0,2022-11
Bastiodon,0,2022-11
Burmy,0,2022-11
Wormadam,0,2022-11
Wormadam-Sandy,0,2022-11
Wormadam-Trash,0,2022-11
Mothim,0,2022-11
Combee,0,2022-11
Cherubi,0,2022-11
Cherrim,0,2022-11
Ambipom,0,2022-11
Drifloon,0,2022-11
Buneary,0,2022-11
Lopunny,0,2022-11
Lopunny-Mega,0,2022-11
Glameow,0,2022-11
Purugly,0,2022-11
Chingling,0,2022-11
Stunky,0,2022-11
Bronzor,0,2022-11
Mime Jr.,0,2022-11
Happiny,0,2022-11
Chatot,0,2022-11
Gible,0,2022-11
Garchomp-Mega,0,2022-11
Munchlax,0,2022-11
Lucario-Mega,0,2022-11
Skorupi,0,2022-11
Drapion,0,2022-11
Carnivine,0,2022-11
Finneon,0,2022-11
Mantyke,0,2022-11
Abomasnow-Mega,0,2022-11
Lickilicky,0,2022-11
Rhyperior,0,2022-11
Tangrowth,0,2022-11
Electivire,0,2022-11
Magmortar,0,2022-11
Togekiss,0,2022-11
Yanmega,0,2022-11
Gliscor,0,2022-11
Mamoswine,0,2022-11
Porygon-Z,0,2022-11
Gallade-Mega,0,2022-11
Probopass,0,2022-11
Dusknoir,0,2022-11
Uxie,0,2022-11
Mesprit,0,2022-11
Azelf,0,2022-11
Dialga,0,2022-11
Dialga-Origin,0,2022-11
Palkia,0,2022-11
Palkia-Origin,0,2022-11
Heatran,0,2022-11
Regigigas,0,2022-11
Giratina,0,2022-11
Giratina-Origin,0,2022-11
Cresselia,0,2022-11
Phione,0,2022-11
Manaphy,0,2022-11
Darkrai,0,2022-11
Shaymin,0,2022-11
Shaymin-Sky,0,2022-11
Arceus,0,2022-11
Arceus-Bug,0,2022-11
Arceus-Dark,0,2022-11
Arceus-Dragon,0,2022-11
Arceus-Electric,0,2022-11
Arceus-Fairy,0,2022-11
Arceus-Fighting,0,2022-11
Arceus-Fire,0,2022-11
Arceus-Flying,0,2022-11
Arceus-Ghost,0,2022-11
Arceus-Grass,0,2022-11
Arceus-Ground,0,2022-11
Arceus-Ice,0,2022-11
Arceus-Poison,0,2022-11
Arceus-Psychic,0,2022-11
Arceus-Rock,0,2022-11
Arceus-Steel,0,2022-11
Arceus-Water,0,2022-11
Victini,0,2022-11
Snivy,0,2022-11
Servine,0,2022-11
Serperior,0,2022-11
Tepig,0,2022-11
Pignite,0,2022-11
Emboar,0,2022-11
Oshawott,0,2022-11
Dewott,0,2022-11
Samurott,0,2022-11
Samurott-Hisui,0,2022-11
Patrat,0,2022-11
Watchog,0,2022-11
Lillipup,0,2022-11
Herdier,0,2022-11
Stoutland,0,2022-11
Purrloin,0,2022-11
Liepard,0,2022-11
Pansage,0,2022-11
Simisage,0,2022-11
Pansear,0,2022-11
Simisear,0,2022-11
Panpour,0,2022-11
Simipour,0,2022-11
Munna,0,2022-11
Musharna,0,2022-11
Pidove,0,2022-11
Tranquill,0,2022-11
Unfezant,0,2022-11
Blitzle,0,2022-11
Zebstrika,0,2022-11
Roggenrola,0,2022-11
Boldore,0,2022-11
Gigalith,0,2022-11
Woobat,0,2022-11
Swoobat,0,2022-11
Drilbur,0,2022-11
Excadrill,0,2022-11
Audino,0,2022-11
Audino-Mega,0,2022-11
Timburr,0,2022-11
Gurdurr,0,2022-11
Conkeldurr,0,2022-11
Tympole,0,2022-11
Palpitoad,0,2022-11
Seismitoad,0,2022-11
Throh,0,2022-11
Sawk,0,2022-11
Sewaddle,0,2022-11
Swadloon,0,2022-11
Leavanny,0,2022-11
Venipede,0,2022-11
Whirlipede,0,2022-11
Scolipede,0,2022-11
Cottonee,0,2022-11
Whimsicott,0,2022-11
Petilil,0,2022-11
Lilligant-Hisui,0,2022-11
Darumaka,0,2022-11
Darumaka-Galar,0,2022-11
Darmanitan,0,2022-11
Darmanitan-Galar,0,2022-11
Maractus,0,2022-11
Dwebble,0,2022-11
Crustle,0,2022-11
Scraggy,0,2022-11
Scrafty,0,2022-11
Sigilyph,0,2022-11
Yamask,0,2022-11
Yamask-Galar,0,2022-11
Cofagrigus,0,2022-11
Tirtouga,0,2022-11
Carracosta,0,2022-11
Archen,0,2022-11
Archeops,0,2022-11
Trubbish,0,2022-11
Garbodor,0,2022-11
Zorua-Hisui,0,2022-11
Zoroark-Hisui,0,2022-11
Minccino,0,2022-11
Cinccino,0,2022-11
Gothita,0,2022-11
Solosis,0,2022-11
Duosion,0,2022-11
Reuniclus,0,2022-11
Ducklett,0,2022-11
Swanna,0,2022-11
Vanillite,0,2022-11
Vanillish,0,2022-11
Vanilluxe,0,2022-11
Deerling,0,2022-11
Emolga,0,2022-11
Karrablast,0,2022-11
Escavalier,0,2022-11
Foongus,0,2022-11
Frillish,0,2022-11
Jellicent,0,2022-11
Joltik,0,2022-11
Galvantula,0,2022-11
Ferroseed,0,2022-11
Ferrothorn,0,2022-11
Klink,0,2022-11
Klang,0,2022-11
Klinklang,0,2022-11
Tynamo,0,2022-11
Eelektrik,0,2022-11
Elgyem,0,2022-11
Beheeyem,0,2022-11
Litwick,0,2022-11
Lampent,0,2022-11
Chandelure,0,2022-11
Shelmet,0,2022-11
Accelgor,0,2022-11
Stunfisk,0,2022-11
Stunfisk-Galar,0,2022-11
Mienfoo,0,2022-11
Mienshao,0,2022-11
Druddigon,0,2022-11
Golett,0,2022-11
Golurk,0,2022-11
Bouffalant,0,2022-11
Braviary-Hisui,0,2022-11
Vullaby,0,2022-11
Mandibuzz,0,2022-11
Heatmor,0,2022-11
Durant,0,2022-11
Larvesta,0,2022-11
Cobalion,0,2022-11
Terrakion,0,2022-11
Virizion,0,2022-11
Tornadus,0,2022-11
Tornadus-Therian,0,2022-11
Thundurus,0,2022-11
Thundurus-Therian,0,2022-11
Reshiram,0,2022-11
Zekrom,0,2022-11
Landorus,0,2022-11
Landorus-Therian,0,2022-11
Kyurem,0,2022-11
Kyurem-Black,0,2022-11
Kyurem-White,0,2022-11
Keldeo,0,2022-11
Meloetta,0,2022-11
Genesect,0,2022-11
Chespin,0,2022-11
Quilladin,0,2022-11
Chesnaught,0,2022-11
Fennekin,0,2022-11
Braixen,0,2022-11
Delphox,0,2022-11
Froakie,0,2022-11
Frogadier,0,2022-11
Greninja,0,2022-11
Bunnelby,0,2022-11
Diggersby,0,2022-11
Scatterbug,0,2022-11
Flabébé,0,2022-11
Pancham,0,2022-11
Pangoro,0,2022-11
Furfrou,0,2022-11
Espurr,0,2022-11
Meowstic,0,2022-11
Meowstic-F,0,2022-11
Honedge,0,2022-11
Doublade,0,2022-11
Aegislash,0,2022-11
Spritzee,0,2022-11
Aromatisse,0,2022-11
Swirlix,0,2022-11
Slurpuff,0,2022-11
