name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Pawniard,2023-04,Adamant,28.754,0,252,0,0,4,252,Adamant,22.756,252,252,0,0,4,0,Adamant,10.118,240,252,0,0,0,16,Adamant,3.967,248,252,0,0,0,8,Adamant,3.951,252,252,0,0,0,4,Adamant,3.849,0,252,4,0,0,252
Girafarig,2023-04,Timid,50.901,0,0,0,252,4,252,Modest,6.131,0,0,0,252,4,252,Bold,3.634,252,0,252,0,4,0,Timid,3.579,0,0,4,252,0,252,Timid,2.621,252,0,4,0,0,252,Bold,2.596,252,0,144,0,0,112
Mareanie,2023-04,Calm,22.163,248,0,8,0,252,0,Calm,17.728,248,0,0,0,252,8,Calm,15.126,252,0,4,0,252,0,Bold,11.62,252,0,252,0,4,0,Bold,8.65,248,0,252,0,8,0,Bold,5.499,248,0,252,8,0,0
Eiscue,2023-04,Jolly,30.097,4,252,0,0,0,252,Timid,18.941,0,0,0,252,4,252,Jolly,8.973,0,252,0,0,4,252,Adamant,4.841,4,252,0,0,0,252,Modest,4.141,0,0,0,252,4,252,Jolly,3.505,8,252,0,0,0,248
Vigoroth,2023-04,Careful,14.324,252,4,0,0,252,0,Jolly,10.844,0,252,0,0,4,252,Jolly,4.842,252,0,0,0,4,252,Jolly,4.705,4,252,0,0,0,252,Adamant,4.675,252,252,0,0,4,0,Careful,4.25,248,8,0,0,252,0
Kricketune,2023-04,Jolly,25.809,0,252,0,0,4,252,Jolly,25.215,0,252,4,0,0,252,Jolly,8.249,4,252,0,0,0,252,Adamant,7.775,0,252,4,0,0,252,Jolly,6.274,0,252,0,0,0,252,Adamant,4.919,0,252,0,0,4,252
Glalie,2023-04,Jolly,35.314,0,252,0,0,4,252,Timid,20.701,0,0,0,252,4,252,Jolly,10.001,0,252,0,0,0,252,Adamant,4.674,0,252,4,0,0,252,Hasty,4.52,248,8,0,0,0,252,Adamant,2.735,0,252,0,0,4,252
Krokorok,2023-04,Jolly,46.189,0,252,0,0,4,252,Jolly,15.786,0,252,4,0,0,252,Adamant,5.155,0,252,0,0,4,252,Jolly,4.355,4,252,0,0,0,252,Jolly,3.683,252,0,4,0,0,252,Adamant,2.483,0,252,4,0,0,252
Murkrow,2023-04,Timid,27.728,0,0,0,252,4,252,Jolly,12.719,0,252,0,0,4,252,Naive,9.111,0,4,0,252,0,252,Careful,6.986,248,0,8,0,252,0,Timid,3.576,4,0,0,252,0,252,Timid,3.285,0,0,4,252,0,252
Seviper,2023-04,Timid,33.809,0,0,0,252,4,252,Jolly,13.627,0,252,0,0,4,252,Modest,7.6,4,0,0,252,0,252,Timid,4.481,4,0,0,252,0,252,Modest,3.329,0,0,0,252,4,252,Modest,2.923,252,0,0,252,4,0
Sandygast,2023-04,Bold,37.334,252,0,252,0,4,0,Bold,15.997,248,0,252,0,8,0,Bold,11.261,252,0,252,4,0,0,Bold,10.84,252,0,252,0,0,0,Bold,5.004,252,0,252,0,0,4,Calm,4.741,0,0,252,4,252,0
Delibird,2023-04,Timid,22.995,0,0,0,252,4,252,Timid,21.622,248,0,0,8,0,252,Jolly,10.315,0,252,0,0,4,252,Timid,6.653,0,0,4,252,0,252,Bold,4.204,252,0,124,0,128,4,Jolly,4.188,4,252,0,0,0,252
Oranguru,2023-04,Modest,9.8,252,0,4,252,0,0,Modest,9.233,248,0,0,252,8,0,Modest,9.217,252,0,0,252,4,0,Calm,7.007,252,0,0,0,180,76,Calm,6.856,248,0,136,4,120,0,Quiet,6.472,248,0,0,252,8,0
Tropius,2023-04,Calm,22.986,244,0,0,12,252,0,Relaxed,10.421,252,0,252,4,0,0,Jolly,9.995,4,252,0,0,0,252,Bold,6.949,252,0,252,0,4,0,Bold,4.905,248,0,252,0,8,0,Bold,3.271,252,0,252,0,0,4
Stantler,2023-04,Jolly,30.761,0,252,0,0,4,252,Timid,17.62,0,0,0,252,4,252,Jolly,15.879,0,252,4,0,0,252,Bold,4.444,252,0,252,0,4,0,Brave,2.371,252,252,0,0,4,0,Modest,2.082,0,0,0,252,4,252
Pikachu,2023-04,Timid,33.541,0,0,0,252,4,252,Hasty,17.09,0,4,0,252,0,252,Naive,13.096,0,4,0,252,0,252,Naive,6.082,0,0,0,252,0,252,Hasty,5.296,0,252,0,4,0,252,Jolly,5.061,0,252,0,0,4,252
Hypno,2023-04,Modest,21.821,252,0,0,252,4,0,Modest,11.217,80,0,52,252,0,124,Timid,6.027,0,0,0,252,4,252,Timid,5.652,0,0,4,252,0,252,Modest,5.176,60,0,0,252,0,196,Calm,5.13,252,0,0,4,252,0
Shelgon,2023-04,Jolly,50.386,0,252,0,0,4,252,Adamant,20.501,0,252,0,0,4,252,Jolly,3.876,0,136,0,0,0,252,Careful,3.329,252,4,0,0,252,0,Careful,2.716,252,0,4,0,252,0,Impish,2.337,252,0,252,0,4,0
Wigglytuff,2023-04,Calm,20.608,252,0,0,4,252,0,Bold,10.592,252,0,252,0,4,0,Modest,6.331,252,0,0,252,4,0,Bold,5.947,0,0,252,4,252,0,Calm,5.116,252,0,4,0,252,0,Bold,3.653,248,0,252,0,8,0
Snover,2023-04,Bold,30.714,252,0,252,0,4,0,Quiet,22.256,248,0,224,36,0,0,Relaxed,7.037,0,0,252,0,252,0,Relaxed,5.399,248,0,252,0,8,0,Impish,4.341,252,0,252,0,4,0,Bold,4.332,248,0,252,0,8,0
Shroodle,2023-04,Careful,26.595,252,4,0,0,252,0,Jolly,7.153,252,0,4,0,0,252,Careful,6.903,252,0,4,0,252,0,Careful,6.098,252,0,8,0,248,0,Jolly,5.253,0,252,0,0,4,252,Jolly,4.075,252,4,0,0,0,252
Pincurchin,2023-04,Bold,21.071,252,0,252,4,0,0,Calm,16.622,252,0,4,0,252,0,Modest,5.705,252,0,0,252,4,0,Quiet,5.663,252,4,0,252,0,0,Calm,4.421,248,0,8,0,252,0,Bold,4.207,252,0,252,0,4,0
Meditite,2023-04,Adamant,26.246,0,252,4,0,0,252,Jolly,24.433,0,252,0,0,4,252,Adamant,8.173,226,252,16,0,16,0,Adamant,7.909,248,252,0,0,8,0,Adamant,6.169,0,252,0,0,4,252,Jolly,5.078,0,252,4,0,0,252
Hippopotas,2023-04,Impish,49.9,252,0,252,0,4,0,Careful,14.021,252,0,0,0,252,4,Impish,13.986,252,4,252,0,0,0,Impish,5.167,248,0,252,0,8,0,Careful,3.644,252,0,4,0,252,0,Impish,2.969,252,0,4,0,252,0
Bramblin,2023-04,Bold,29.214,252,0,252,0,4,0,Impish,22.48,180,0,252,0,0,76,Impish,12.57,252,0,252,0,4,0,Impish,7.825,248,0,252,0,8,0,Adamant,4.328,0,252,0,0,4,252,Bold,3.814,180,0,252,0,0,76
Sliggoo,2023-04,Modest,13.2,252,0,0,252,4,0,Calm,12.754,252,0,4,0,252,0,Calm,11.652,252,0,0,4,252,0,Careful,11.014,248,0,8,0,252,0,Careful,6.187,252,0,4,0,252,0,Bold,5.54,252,0,252,0,4,0
Corvisquire,2023-04,Careful,16.962,248,8,0,0,252,0,Impish,16.105,216,40,252,0,0,0,Impish,15.607,248,8,252,0,0,0,Impish,9.283,248,0,216,0,0,44,Impish,5.995,248,0,252,0,8,0,Impish,5.349,252,4,252,0,0,0
Pupitar,2023-04,Impish,17.217,248,0,252,0,0,8,Adamant,15.371,0,252,0,0,4,252,Jolly,8.913,252,4,0,0,0,252,Adamant,5.728,252,252,0,0,4,0,Jolly,4.503,0,252,0,0,4,252,Careful,4.267,248,0,8,0,252,0
Gumshoos,2023-04,Adamant,31.65,252,252,0,0,4,0,Adamant,14.872,0,252,0,0,4,252,Adamant,7.666,0,252,4,0,0,252,Jolly,6.437,0,252,0,0,4,252,Jolly,5.025,0,252,0,0,0,252,Brave,4.252,252,252,0,0,4,0
Mudbray,2023-04,Impish,45.268,248,8,252,0,0,0,Impish,13.525,248,0,252,0,0,8,Careful,13.333,248,0,80,0,180,0,Impish,6.897,248,0,252,0,8,0,Adamant,5.293,248,0,176,0,84,0,Impish,1.924,248,8,208,0,0,0
Dewott,2023-04,Adamant,20.57,252,252,0,0,4,0,Adamant,18.278,0,252,0,0,4,252,Jolly,7.474,252,4,0,0,0,252,Adamant,5.226,240,252,0,0,0,16,Timid,4.438,128,0,0,252,12,116,Adamant,4.06,160,252,0,0,0,96
Greedent,2023-04,Adamant,27.028,252,252,0,0,4,0,Impish,16.186,252,4,252,0,0,0,Brave,5.311,252,252,0,0,4,0,Brave,4.876,92,224,16,0,176,0,Adamant,3.63,248,252,4,0,4,0,Careful,3.629,252,0,4,0,252,0
Zweilous,2023-04,Careful,26.153,252,4,0,0,252,0,Careful,9.77,252,80,0,0,176,0,Impish,7.417,252,0,252,0,4,0,Careful,6.925,252,0,4,0,252,0,Adamant,5.739,252,252,0,0,4,0,Impish,5.609,252,4,252,0,0,0
Morgrem,2023-04,Calm,19.368,252,0,4,0,252,0,Calm,13.624,252,0,0,0,160,96,Bold,12.213,252,0,252,0,4,0,Modest,7.653,0,0,0,252,4,252,Calm,6.578,252,0,156,0,100,0,Careful,5.147,252,4,0,0,252,0
Eelektrik,2023-04,Relaxed,13.404,252,0,252,0,4,0,Calm,11.247,252,0,0,4,252,0,Sassy,8.959,248,0,8,0,252,0,Modest,8.918,252,0,0,252,4,0,Calm,6.888,252,0,0,0,252,4,Sassy,5.645,252,0,0,4,252,0
Pachirisu,2023-04,Sassy,24.956,252,0,4,0,252,0,Jolly,12.763,252,0,0,0,4,252,Careful,11.435,248,0,96,0,164,0,Calm,10.165,248,0,96,0,164,0,Jolly,6.168,0,252,0,0,4,252,Careful,3.894,252,0,4,0,252,0
Cufant,2023-04,Careful,21.995,252,0,64,0,192,0,Impish,21.839,252,0,252,0,4,0,Impish,17.362,248,0,252,0,0,8,Adamant,16.733,252,252,0,0,4,0,Adamant,4.255,252,252,0,0,0,4,Impish,3.98,248,0,252,0,8,0
Oinkologne-F,2023-04,Careful,24.474,248,0,0,0,252,8,Careful,17.473,252,4,0,0,252,0,Impish,10.098,252,0,252,0,4,0,Careful,9.868,188,160,0,0,156,4,Careful,7.728,248,4,0,0,252,4,Impish,6.39,240,0,252,0,0,16
Greavard,2023-04,Bold,54.751,248,0,252,0,8,0,Bold,12.791,248,0,252,0,0,8,Impish,10.928,248,8,252,0,0,0,Impish,5.044,248,0,252,0,0,8,Bold,3.309,252,0,252,0,4,0,Calm,2.082,4,0,252,0,252,0
Oinkologne,2023-04,Impish,23.722,248,0,252,0,8,0,Adamant,12.005,252,136,120,0,0,0,Adamant,11.172,0,252,0,0,4,252,Adamant,9.507,248,252,0,0,8,0,Careful,7.486,248,8,0,0,252,0,Impish,6.629,4,0,252,0,0,252
Sinistea,2023-04,Modest,50.651,0,0,0,252,4,252,Timid,17.559,0,0,0,252,4,252,Timid,14.973,0,0,4,252,0,252,Modest,4.945,0,0,4,252,0,252,Modest,3.8,76,0,0,252,0,180,Mild,3.664,0,0,0,252,0,252
Floragato,2023-04,Jolly,58.852,0,252,0,0,4,252,Adamant,12.619,0,252,0,0,4,252,Jolly,9.733,24,252,0,0,0,232,Jolly,8.485,0,252,4,0,0,252,Jolly,3.267,4,252,0,0,0,252,Adamant,1.827,4,252,0,0,0,252
Bronzor,2023-04,Relaxed,11.902,252,0,252,0,4,0,Modest,10.507,252,0,64,188,4,0,Sassy,9.128,252,0,0,4,252,0,Relaxed,8.925,248,0,144,0,116,0,Sassy,7.689,252,0,4,0,252,0,Modest,6.962,252,0,4,252,0,0
Flittle,2023-04,Modest,33.661,0,0,0,252,4,252,Modest,19.931,212,0,36,68,0,192,Modest,8.503,0,0,4,252,0,252,Bold,6.651,248,0,212,0,0,48,Bold,6.568,252,0,252,0,0,4,Bold,4.938,248,0,252,8,0,0
Hatenna,2023-04,Bold,31.055,252,0,252,0,4,0,Bold,19.04,252,0,248,0,8,0,Relaxed,15.849,252,0,252,0,4,0,Bold,10.642,252,0,252,0,0,4,Relaxed,6.861,248,0,252,0,8,0,Bold,5.61,248,0,252,0,8,0
Floette,2023-04,Bold,36.662,248,0,252,0,8,0,Bold,22.207,252,0,252,0,4,0,Careful,6.177,252,0,0,0,116,140,Bold,6.026,252,0,252,4,0,0,Calm,4.563,252,0,4,0,252,0,Bold,3.82,248,0,252,8,0,0
Buizel,2023-04,Adamant,67.876,0,252,0,0,4,252,Adamant,17.646,88,252,0,0,4,164,Adamant,7.064,0,252,4,0,0,252,Impish,5.395,252,0,252,0,0,4,,,,,,,,,,,,,,,,
Arctibax,2023-04,Adamant,26.377,248,252,0,0,8,0,Careful,15.6,248,8,0,0,252,0,Careful,14.816,248,0,8,0,252,0,Adamant,7.155,0,252,4,0,0,252,Jolly,6.531,4,252,0,0,0,252,Jolly,4.85,0,252,0,0,4,252
Wooper-Paldea,2023-04,Impish,77.093,252,4,252,0,0,0,Bold,9.286,252,0,252,4,0,0,Careful,7.992,252,0,8,0,248,0,Careful,1.849,252,4,0,0,252,0,,,,,,,,,,,,,,,,
Drifloon,2023-04,Jolly,46.01,0,252,4,0,0,252,Adamant,30.917,0,252,4,0,0,252,Timid,4.847,0,0,0,4,252,252,Modest,3.209,236,0,0,252,0,20,Modest,2.943,0,0,0,252,4,252,Timid,1.859,76,0,252,0,0,180
Quilava,2023-04,Timid,43.896,0,0,0,252,4,252,Modest,32.227,0,0,4,252,0,252,Hasty,9.574,0,4,0,252,0,252,Modest,7.156,0,0,0,252,4,252,Modest,4.68,0,4,0,252,0,252,,,,,,,,
Pineco,2023-04,Bold,44.734,248,0,252,0,8,0,Impish,20.044,248,8,252,0,0,0,Impish,5.949,252,0,252,0,4,0,Relaxed,4.527,248,0,252,0,8,0,Adamant,4.527,252,252,4,0,0,0,Relaxed,4.206,252,4,252,0,0,0
Varoom,2023-04,Impish,57.474,252,4,252,0,0,0,Relaxed,18.725,252,0,252,0,4,0,Relaxed,5.238,252,4,252,0,0,0,Impish,3.979,252,0,248,0,8,0,Careful,3.933,252,40,0,0,216,0,Calm,2.983,176,0,0,0,252,80
Charmeleon,2023-04,Timid,53.054,0,0,0,252,4,252,Modest,21.867,0,0,0,252,4,252,Modest,9.436,0,0,0,252,0,252,Adamant,2.622,76,244,4,0,0,184,Timid,2.023,4,0,0,252,0,252,Adamant,1.663,0,252,4,0,0,252
Rowlet,2023-04,Impish,47.193,248,8,252,0,0,0,Impish,36.878,252,0,252,0,0,4,Impish,5.54,248,0,180,0,80,0,Bold,3.305,248,0,252,8,0,0,Impish,3.036,248,0,252,0,8,0,,,,,,,,
Sunflora,2023-04,Timid,27.532,0,0,0,252,4,252,Modest,14.996,252,0,0,252,4,0,Calm,11.94,196,0,0,60,252,0,Quiet,11.083,252,0,0,252,4,0,Modest,6.997,0,0,0,252,4,252,Bold,6.699,248,0,248,0,0,12
Marill,2023-04,Adamant,13.414,124,252,0,0,4,128,Adamant,12.905,0,252,128,0,128,0,Adamant,11.107,252,252,0,0,4,0,Adamant,9.707,248,252,0,0,8,0,Adamant,8.243,4,252,0,0,0,252,Adamant,7.764,192,252,0,0,0,64
Foongus,2023-04,Calm,18.329,252,0,52,0,204,0,Bold,17.77,252,0,252,0,4,0,Calm,10.675,252,0,4,0,252,0,Calm,8.553,152,0,176,0,180,0,Bold,6.204,248,0,252,0,0,8,Bold,5.936,252,0,252,4,0,0
Quaxly,2023-04,Impish,22.616,252,0,252,0,4,0,Careful,22.079,252,4,0,0,252,0,Impish,10.993,252,4,252,0,0,0,Careful,6.361,252,0,4,0,252,0,Impish,4.385,252,24,116,0,116,0,Bold,4.128,252,0,252,0,4,0
Magnemite,2023-04,Quiet,51.456,252,0,0,252,4,0,Modest,9.323,252,0,0,252,4,0,Bold,7.472,252,0,252,4,0,0,Timid,6.925,0,0,0,252,4,252,Modest,3.9,0,0,4,252,0,252,Modest,3.815,0,0,0,252,4,252
Staravia,2023-04,Jolly,49.51,0,252,0,0,4,252,Naive,17.295,0,252,0,4,0,252,Adamant,8.228,0,252,0,0,4,252,Jolly,7.509,252,4,0,0,0,252,Adamant,7.197,4,252,0,0,0,252,Jolly,5.936,248,4,0,0,4,252
Rufflet,2023-04,Jolly,21.205,0,252,0,0,4,252,Adamant,15.284,0,252,0,0,4,252,Impish,9.629,252,0,192,0,0,64,Careful,6.868,248,8,0,0,252,0,Impish,6.355,236,0,252,0,0,20,Adamant,4.501,248,56,156,0,48,0
Pawmo,2023-04,Jolly,50.399,0,252,0,0,4,252,Jolly,13.483,0,252,4,0,0,252,Naive,12.683,0,252,0,4,0,252,Adamant,6.413,0,252,0,0,4,252,Adamant,3.817,0,252,4,0,0,252,Naughty,3.272,0,252,0,4,0,252
Crabrawler,2023-04,Adamant,77.896,252,252,0,0,4,0,Jolly,11.549,0,252,0,0,4,252,Adamant,3.802,0,252,0,0,4,252,Careful,2.873,248,0,0,0,192,68,,,,,,,,,,,,,,,,
Tinkatink,2023-04,Impish,33.365,252,0,252,0,4,0,Careful,19.55,252,0,4,0,252,0,Careful,10.421,252,0,0,0,252,4,Careful,9.852,252,0,192,0,64,0,Careful,7.417,248,8,0,0,252,0,Careful,4.445,248,0,0,0,252,8
Fuecoco,2023-04,Bold,35.737,252,0,252,0,4,0,Impish,18.87,248,8,252,0,0,0,Bold,8.583,248,0,252,0,8,0,Relaxed,7.111,252,0,252,0,4,0,Bold,6.433,252,0,252,4,0,0,Calm,4.495,248,0,8,0,252,0
Steenee,2023-04,Calm,34.008,252,0,4,0,252,0,Calm,18.767,252,0,0,4,252,0,Bold,9.795,248,0,252,0,0,8,Careful,5.302,252,4,0,0,252,0,Bold,4.609,252,0,252,4,0,0,Modest,3.594,252,0,0,252,4,0
Mankey,2023-04,Jolly,65.713,0,252,0,0,4,252,Jolly,27.232,0,252,4,0,0,252,Adamant,4.455,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Slowpoke,2023-04,Bold,18.239,252,0,252,4,0,0,Bold,13.506,252,0,252,0,4,0,Impish,12.554,248,0,252,0,8,0,Careful,5.786,252,0,4,0,252,0,Sassy,5.737,248,100,0,0,160,0,Bold,5.473,248,0,252,8,0,0
Bergmite,2023-04,Relaxed,28.897,252,4,252,0,0,0,Impish,21.211,252,4,252,0,0,0,Sassy,17.085,252,0,4,0,252,0,Calm,16.386,252,0,4,0,252,0,Careful,5.54,252,4,0,0,252,0,Adamant,3.067,252,252,0,0,4,0
Meowth-Galar,2023-04,Adamant,77.607,248,252,0,0,0,8,Adamant,8.085,248,252,0,0,8,0,Relaxed,7.564,252,4,252,0,0,0,Impish,6.744,252,4,252,0,0,0,,,,,,,,,,,,,,,,
Wooper,2023-04,Impish,49.595,252,4,252,0,0,0,Impish,20.398,252,0,252,0,0,4,Careful,12.161,252,0,0,0,252,4,Bold,10.394,248,0,252,0,0,0,Careful,4.331,248,0,8,0,252,0,,,,,,,,
Froakie,2023-04,Timid,72.528,0,0,4,252,0,252,Timid,13.912,0,0,0,252,4,252,Hasty,5.497,4,0,0,252,0,252,Hasty,4.084,0,4,0,252,0,252,,,,,,,,,,,,,,,,
Tarountula,2023-04,Adamant,34.05,252,252,0,0,4,0,Impish,26.643,252,4,252,0,0,0,Impish,18.63,252,0,252,0,4,0,Hardy,6.713,252,0,68,0,188,0,Bold,5.164,252,0,252,0,4,0,Jolly,4.251,252,0,4,0,0,252
Psyduck,2023-04,Modest,47.585,0,0,0,252,4,252,Timid,37.661,0,0,32,224,56,196,Modest,10.873,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Zorua,2023-04,Modest,43.649,0,0,0,252,4,252,Jolly,30.838,0,252,4,0,0,252,Timid,14.405,0,0,0,252,4,252,Naive,3.747,0,4,0,252,0,252,Adamant,2.912,0,252,0,0,0,252,,,,,,,,
Stunky,2023-04,Adamant,41.545,0,252,0,0,4,252,Adamant,22.467,0,252,4,0,0,252,Jolly,17.961,252,0,32,0,0,224,Adamant,10.919,252,252,0,0,4,0,Careful,2.45,252,4,0,0,252,0,,,,,,,,
Gimmighoul,2023-04,Bold,38.845,152,0,252,4,96,0,Bold,25.734,248,0,252,0,8,0,Calm,19.4,252,0,0,4,252,0,Bold,12.716,252,0,252,0,4,0,,,,,,,,,,,,,,,,
Skrelp,2023-04,Modest,38.096,248,0,0,244,0,16,Sassy,37.187,252,0,0,0,252,0,Calm,13.25,248,0,0,8,252,0,Modest,8.542,248,0,0,252,0,8,,,,,,,,,,,,,,,,
Rolycoly,2023-04,Impish,38.213,4,0,252,0,252,0,Impish,27.432,252,4,252,0,0,0,Bold,16.134,252,0,252,0,4,0,Hardy,5.161,252,0,252,0,0,0,Impish,3.819,252,0,252,0,4,0,Careful,2.867,248,8,0,0,252,0
Shellos,2023-04,Calm,33.852,252,0,0,4,252,0,Bold,17.624,252,0,252,4,0,0,Bold,15.41,252,0,184,0,72,0,Bold,14.368,248,0,252,0,8,0,Calm,9.251,252,0,216,0,40,0,Calm,5.299,252,0,156,0,100,0
Swablu,2023-04,Bold,24.141,248,0,152,0,108,0,Calm,19.304,252,0,4,0,252,0,Sassy,17.348,252,0,0,0,252,0,Careful,9.916,252,4,0,0,252,0,Careful,7.354,252,0,0,0,252,0,Impish,6.239,252,0,252,0,4,0
Silicobra,2023-04,Careful,65,252,80,0,0,176,0,Careful,19.359,224,32,0,0,252,0,Careful,9.362,252,0,44,0,212,0,Careful,3.675,224,44,0,0,240,0,,,,,,,,,,,,,,,,
Shuppet,2023-04,Adamant,65.011,0,252,0,0,4,252,Relaxed,21.879,252,0,100,0,154,0,Adamant,10.137,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Salandit,2023-04,Timid,52.749,0,0,4,252,0,252,Timid,16.861,248,0,0,8,0,252,Timid,15.877,0,0,0,252,4,252,Bold,11.689,252,0,100,0,156,0,,,,,,,,,,,,,,,,
