name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Sableye,2023-01,Impish,15.71,248,8,252,0,0,0,Impish,14.54,252,0,252,0,0,4,Impish,11.349,248,0,252,0,0,8,Bold,8.566,252,0,252,0,4,0,Impish,7.498,252,0,252,0,4,0,Careful,6.609,252,4,0,0,252,0
Primeape,2023-01,Jolly,28.085,0,252,0,0,4,252,Jolly,7.653,252,0,0,0,40,216,Jolly,5.988,252,0,0,0,4,252,Jolly,5.366,252,4,0,0,0,252,Careful,4.769,252,0,4,0,252,0,Jolly,3.877,252,0,0,0,20,236
Rotom-Heat,2023-01,Timid,44.803,0,0,0,252,4,252,Calm,18.503,252,0,4,0,252,0,Sassy,8.469,252,0,4,0,252,0,Bold,2.638,100,0,204,0,204,0,Timid,2.528,0,0,4,252,0,252,Bold,2.305,252,0,252,4,0,0
Abomasnow,2023-01,Adamant,11.257,252,252,0,0,4,0,Sassy,9.055,248,8,0,0,252,0,Relaxed,5.572,120,0,168,44,176,0,Adamant,5.364,248,252,0,0,8,0,Modest,4.911,248,0,0,252,8,0,Modest,4.482,80,0,0,252,0,176
Revavroom,2023-01,Adamant,25.654,0,252,0,0,4,252,Careful,10.371,252,0,4,0,252,0,Adamant,8.745,0,252,4,0,0,252,Naughty,7.284,0,252,0,4,0,252,Careful,6.714,252,0,0,0,240,16,Jolly,5.855,0,252,0,0,4,252
Bronzong,2023-01,Sassy,11.889,252,4,0,0,252,0,Careful,7.386,252,4,0,0,252,0,Calm,7.223,252,0,64,0,192,0,Sassy,6.845,252,0,4,0,252,0,Calm,6.646,252,0,0,4,252,0,Calm,4.943,252,0,252,0,4,0
Avalugg,2023-01,Impish,38.35,252,4,252,0,0,0,Impish,10.585,252,0,252,0,4,0,Impish,8.169,252,0,252,0,0,4,Careful,6.624,252,0,4,0,252,0,Impish,3.698,252,0,104,0,152,0,Calm,3.156,252,0,4,0,252,0
Sylveon,2023-01,Bold,15.342,252,0,252,4,0,0,Calm,15.023,252,0,0,4,252,0,Bold,13.001,252,0,252,0,0,4,Modest,10.85,128,0,0,252,0,128,Modest,6.861,252,0,0,252,4,0,Bold,5.289,128,0,224,152,4,0
Mismagius,2023-01,Timid,67.312,0,0,0,252,4,252,Timid,9.622,4,0,0,252,0,252,Timid,8.543,0,0,4,252,0,252,Modest,5.754,0,0,0,252,4,252,Timid,3.303,0,0,0,252,0,252,Timid,1.235,36,0,0,220,0,252
Blissey,2023-01,Bold,57.156,252,0,252,0,4,0,Bold,14.91,252,0,252,4,0,0,Calm,6.333,252,0,4,0,252,0,Bold,4.124,252,0,252,0,0,4,Modest,3.241,0,0,252,252,0,4,Careful,2.276,248,0,0,0,252,8
Hariyama,2023-01,Adamant,22.326,252,252,0,0,4,0,Adamant,10.381,0,252,160,0,0,96,Adamant,7.866,32,252,100,0,124,0,Adamant,5.907,252,252,4,0,0,0,Adamant,5.44,0,252,0,0,252,0,Adamant,5.098,4,252,0,0,252,0
Arboliva,2023-01,Modest,31.961,248,0,0,252,8,0,Modest,8.575,212,0,0,252,0,44,Modest,8.512,248,0,0,252,0,8,Modest,8.177,252,0,0,252,4,0,Bold,4.068,252,0,176,56,24,0,Modest,3.899,252,0,0,252,0,4
Florges,2023-01,Bold,18.273,252,0,252,0,0,4,Calm,15.252,252,0,0,4,252,0,Bold,13.811,252,0,252,4,0,0,Bold,10.475,252,0,252,0,4,0,Modest,7.383,0,0,0,252,4,252,Bold,6.502,248,0,128,0,0,132
Drednaw,2023-01,Adamant,39.28,0,252,0,0,4,252,Adamant,16.356,54,252,0,0,0,202,Jolly,10.544,0,252,4,0,0,252,Adamant,10.54,24,252,0,0,0,232,Adamant,9.844,4,252,0,0,0,252,Jolly,7.88,0,252,0,0,4,252
Coalossal,2023-01,Bold,15.573,252,0,252,0,0,4,Impish,11.656,252,0,96,0,160,0,Careful,7.453,252,4,0,0,252,0,Sassy,5.881,252,0,4,0,252,0,Bold,5.447,248,0,252,8,0,0,Calm,4.952,248,0,0,8,252,0
Cetitan,2023-01,Adamant,21.611,4,252,0,0,0,252,Adamant,19.7,80,252,0,0,0,176,Jolly,10.812,4,252,0,0,0,252,Jolly,6.571,4,152,16,0,84,252,Adamant,3.852,0,252,4,0,0,252,Adamant,2.983,252,148,108,0,0,0
Rotom-Mow,2023-01,Timid,49.301,0,0,0,252,4,252,Timid,19.238,252,0,0,4,0,252,Modest,11.744,4,0,0,252,0,252,Timid,4.918,252,0,0,0,4,252,Timid,3.157,8,0,0,248,0,252,Modest,2.073,0,0,0,252,4,252
Dachsbun,2023-01,Impish,28.627,252,4,252,0,0,0,Impish,22.708,252,0,252,0,0,4,Bold,12.662,252,0,252,0,4,0,Impish,11.842,252,0,196,0,0,60,Impish,7.005,252,0,252,0,4,0,Careful,5.125,252,252,0,0,4,0
Dragalge,2023-01,Modest,30.79,252,0,0,252,4,0,Calm,19.011,252,0,0,252,0,4,Modest,9.269,252,0,4,252,0,0,Calm,8.747,252,0,0,4,252,0,Calm,5.995,252,0,4,0,252,0,Modest,3.25,252,0,64,192,0,0
Froslass,2023-01,Timid,47.743,248,0,0,8,0,252,Timid,30.279,0,0,0,252,4,252,Timid,5.709,248,0,0,0,8,252,Timid,4.955,0,0,0,252,0,252,Timid,2.555,0,0,4,252,0,252,Timid,1.961,8,0,248,0,0,252
Naclstack,2023-01,Impish,25.414,252,4,252,0,0,0,Careful,20.103,252,4,0,0,252,0,Impish,19.522,252,0,252,0,4,0,Careful,17.035,252,0,4,0,252,0,Careful,3.518,252,0,140,0,116,0,Impish,3.148,252,0,176,0,80,0
Salazzle,2023-01,Timid,57.677,0,0,0,252,4,252,Timid,8.404,248,0,0,8,0,252,Timid,5.382,52,0,0,252,4,200,Timid,5.167,252,0,0,4,0,252,Timid,4.443,48,0,4,252,4,200,Hasty,4.211,0,4,0,252,0,252
Komala,2023-01,Adamant,28.139,252,252,0,0,4,0,Careful,17.998,252,0,4,0,244,8,Careful,11.077,252,4,0,0,252,0,Adamant,5.877,248,252,8,0,0,0,Careful,3.802,252,0,4,0,252,0,Adamant,3.366,248,252,0,0,0,8
Cryogonal,2023-01,Timid,18.952,252,0,0,4,0,252,Timid,12.125,0,0,4,252,0,252,Calm,12.059,252,0,4,0,252,0,Careful,9.873,248,0,0,0,248,12,Timid,6.611,248,0,0,8,0,252,Calm,6.488,248,0,0,8,252,0
Bombirdier,2023-01,Jolly,55.762,0,252,0,0,4,252,Adamant,7.571,64,252,8,0,4,180,Jolly,6.932,0,252,4,0,0,252,Adamant,5.253,240,172,0,0,96,0,Adamant,3.552,0,252,0,0,4,252,Jolly,3.549,12,252,0,0,4,240
Zoroark,2023-01,Timid,51.177,0,0,0,252,4,252,Timid,16.196,4,0,0,252,0,252,Adamant,10.497,0,252,0,0,4,252,Jolly,5.572,0,252,4,0,0,252,Jolly,3.816,0,252,0,0,4,252,Hasty,1.999,0,0,0,252,0,252
Venomoth,2023-01,Modest,46.359,0,0,0,252,4,252,Timid,37.852,0,0,0,252,4,252,Modest,6.029,240,0,0,252,0,16,Modest,3.162,0,0,4,252,0,252,Timid,3.077,4,0,0,252,0,252,,,,,,,,
Oricorio-Sensu,2023-01,Timid,14.898,0,0,0,252,4,252,Bold,8.135,252,0,252,4,0,0,Modest,7.912,0,0,0,252,4,252,Timid,7.723,0,0,0,252,0,252,Timid,7.71,252,0,184,0,0,72,Timid,6.871,248,0,0,8,0,252
Frosmoth,2023-01,Modest,31.418,0,0,0,252,4,252,Timid,21.843,0,0,0,252,4,252,Timid,15.529,0,0,0,148,108,252,Modest,4.474,248,0,0,252,8,0,Timid,3.99,4,0,0,252,0,252,Timid,3.943,80,0,0,176,0,252
Braviary,2023-01,Jolly,30.798,0,252,0,0,4,252,Adamant,11.09,0,252,0,0,4,252,Adamant,8.617,248,252,0,0,8,0,Jolly,6.467,4,252,0,0,0,252,Modest,5.65,32,0,0,252,0,224,Jolly,3.98,252,4,108,0,0,144
Goodra,2023-01,Mild,21.348,248,8,0,252,0,0,Modest,19.144,248,0,0,252,8,0,Timid,8.689,0,0,0,252,4,252,Modest,4.627,152,0,0,252,0,104,Modest,4.31,4,0,0,252,0,252,Jolly,3.768,0,252,0,0,4,252
Masquerain,2023-01,Timid,29.919,0,0,0,252,4,252,Modest,24.757,0,0,0,252,4,252,Timid,8.636,0,0,4,252,0,252,Naive,7.666,0,4,0,252,0,252,Jolly,6.864,248,8,0,0,0,252,Timid,5.519,248,0,0,8,0,252
Crocalor,2023-01,Bold,26.742,252,0,252,0,0,4,Calm,25.823,252,0,0,4,252,0,Bold,19.321,252,0,252,4,0,0,Bold,5.481,192,0,216,20,68,12,Sassy,3.9,252,0,0,4,252,0,Bold,2.723,252,0,252,0,4,0
Drifblim,2023-01,Bold,22.151,248,0,252,8,0,0,Modest,17.088,0,0,72,252,0,184,Timid,7.683,248,0,116,8,24,112,Bold,5.656,252,0,252,0,4,0,Timid,5.267,0,0,0,252,4,252,Timid,4.677,248,0,0,0,8,252
Dudunsparce,2023-01,Bold,18.546,252,0,252,4,0,0,Adamant,13.563,252,60,64,0,0,132,Bold,13.041,232,0,244,4,8,20,Careful,7.255,252,4,0,0,252,0,Modest,5.152,8,0,0,252,0,248,Modest,4.913,244,0,0,252,0,12
Medicham,2023-01,Jolly,47.3,0,252,0,0,4,252,Adamant,26.104,152,252,0,0,0,104,Adamant,11.653,0,252,0,0,4,252,Jolly,3.613,96,252,0,0,4,156,Adamant,3.402,144,252,0,0,0,112,Jolly,2.291,0,252,4,0,0,252
Veluza,2023-01,Adamant,28.535,22,252,0,0,0,234,Adamant,13.557,4,252,0,0,0,252,Jolly,7.307,4,252,0,0,0,252,Jolly,6.943,0,252,0,0,4,252,Jolly,4.601,252,0,0,0,0,252,Jolly,4.5,0,252,4,0,0,252
Mabosstiff,2023-01,Jolly,48.702,0,252,0,0,4,252,Jolly,16.866,0,252,4,0,0,252,Adamant,12.396,0,252,0,0,4,252,Adamant,6.064,0,252,4,0,0,252,Hardy,5.49,252,252,0,0,0,4,Adamant,4.091,252,252,0,0,0,4
Rabsca,2023-01,Calm,45.174,252,0,0,4,252,0,Modest,14.11,76,0,0,252,0,180,Quiet,12.018,252,0,0,252,4,0,Bold,4.576,252,0,252,4,0,0,Quiet,3.913,252,0,4,252,0,0,Modest,2.864,252,0,0,252,4,0
Oricorio-Pom-Pom,2023-01,Timid,29.146,248,0,8,0,0,252,Bold,13.355,252,0,252,4,0,0,Timid,12.439,0,0,0,252,4,252,Bold,7.468,252,0,80,0,0,176,Modest,7.365,0,0,0,252,4,252,Bold,7.163,252,0,252,0,0,4
Eelektross,2023-01,Modest,30.677,248,0,40,136,38,34,Modest,15.907,252,0,0,180,76,0,Modest,13.792,252,0,0,252,4,0,Adamant,9.301,112,252,0,0,48,96,Quiet,7.184,252,4,0,252,0,0,Adamant,3.936,252,252,0,0,4,0
Umbreon,2023-01,Bold,26.547,252,0,252,0,0,4,Calm,21.777,252,0,4,0,252,0,Bold,16.1,252,0,236,0,0,20,Bold,8.477,252,0,252,0,4,0,Careful,7.284,248,0,4,0,252,4,Careful,5.459,252,0,4,0,252,0
Jolteon,2023-01,Timid,71.019,0,0,0,252,4,252,Timid,12.981,4,0,0,252,0,252,Calm,4.113,252,0,0,4,252,0,Modest,2.468,0,0,0,252,0,252,Mild,2.285,32,0,0,252,0,224,Modest,1.891,0,0,0,252,4,252
Sandaconda,2023-01,Impish,35.989,248,0,80,0,0,180,Impish,18.187,252,4,252,0,0,0,Impish,14.845,248,0,252,0,0,8,Impish,10.137,252,0,252,0,4,0,Impish,8.034,252,0,168,0,0,88,Adamant,4.494,252,252,0,0,4,0
Copperajah,2023-01,Adamant,18.387,248,252,0,0,8,0,Adamant,16.448,244,92,0,0,0,172,Careful,13.595,252,0,4,0,252,0,Adamant,8.842,0,252,4,0,252,0,Adamant,8.024,80,220,104,0,104,0,Adamant,6.535,0,252,0,0,172,84
Spidops,2023-01,Impish,22.567,252,0,116,0,140,0,Impish,15.085,252,0,128,0,0,128,Adamant,12.491,248,252,0,0,8,0,Adamant,9.404,252,252,0,0,4,0,Jolly,7.629,252,0,0,0,4,252,Impish,6.325,248,8,252,0,0,0
Glimmet,2023-01,Modest,39.916,0,0,0,252,4,252,Timid,22.255,0,0,0,252,4,252,Timid,10.532,0,0,0,252,0,252,Bold,8.682,252,0,176,0,80,0,Timid,6.09,0,0,4,252,0,252,Timid,4.207,252,0,0,0,4,252
Lycanroc,2023-01,Jolly,44.063,0,252,0,0,4,252,Jolly,22.037,4,252,0,0,0,252,Jolly,12.145,0,252,4,0,0,252,Adamant,7.324,0,252,0,0,4,252,Jolly,6.159,252,4,0,0,0,252,Hasty,4.231,0,252,0,0,0,252
Farigiraf,2023-01,Bold,20.834,0,0,252,0,80,176,Timid,18.884,0,0,252,4,0,252,Timid,9.36,0,0,0,252,4,252,Quiet,6.956,252,0,0,252,4,0,Modest,5.865,0,0,252,0,76,180,Modest,5.29,252,0,252,0,4,0
Honchkrow,2023-01,Adamant,21.761,0,252,0,0,4,252,Jolly,17.322,0,252,0,0,4,252,Adamant,12.713,248,252,0,0,8,0,Adamant,8.472,4,252,0,0,0,252,Adamant,8.372,0,252,4,0,0,252,Jolly,7.37,4,252,0,0,0,252
Clawitzer,2023-01,Modest,45.681,252,0,0,252,4,0,Timid,16.418,0,0,0,252,4,252,Modest,8.415,0,0,0,252,4,252,Modest,4.417,48,0,108,252,100,0,Hardy,3.881,0,0,0,252,4,252,Modest,3.508,0,0,252,252,0,0
Indeedee-F,2023-01,Timid,54.009,0,0,0,252,4,252,Modest,28.102,4,0,0,252,0,252,Timid,9.329,248,0,0,8,0,252,Timid,2.768,0,0,4,252,0,252,Calm,1.638,252,0,4,0,252,0,,,,,,,,
Bruxish,2023-01,Jolly,52.17,0,252,0,0,4,252,Jolly,39.572,0,252,4,0,0,252,Jolly,3.685,0,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Passimian,2023-01,Jolly,72.476,0,252,0,0,4,252,Jolly,14.055,0,252,4,0,0,252,Impish,3.425,240,16,252,0,0,0,Adamant,3.046,240,16,252,0,0,0,Adamant,2.187,4,252,0,0,0,252,,,,,,,,
Chansey,2023-01,Calm,46.769,248,0,0,0,252,8,Calm,21.121,252,0,4,0,252,0,Bold,13.506,0,0,252,0,252,4,Bold,11.015,248,0,252,0,8,0,Impish,2.625,252,0,252,0,4,0,,,,,,,,
Ursaring,2023-01,Adamant,29.112,252,252,0,0,4,0,Adamant,14.415,248,252,0,0,8,0,Adamant,11.254,0,252,124,0,132,0,Brave,7.583,248,252,0,0,8,0,Jolly,7.076,4,252,0,0,0,252,Jolly,6.164,0,252,0,0,0,252
Basculin,2023-01,Jolly,42.019,0,252,0,0,4,252,Adamant,25.28,0,252,0,0,4,252,Jolly,8.803,4,252,0,0,0,252,Timid,6.051,0,0,0,252,4,252,Adamant,3.967,0,252,0,0,0,252,Jolly,3.082,252,0,0,0,4,252
Vaporeon,2023-01,Bold,24.229,252,0,252,0,4,0,Calm,18.069,252,0,0,4,252,0,Bold,15.739,252,0,252,4,0,0,Bold,12.849,240,0,252,0,0,16,Bold,7.154,252,0,252,0,0,4,Bold,5.903,252,0,216,0,40,0
Morgrem,2023-01,Calm,33.94,252,0,4,0,252,0,Bold,20.239,252,0,252,0,4,0,Careful,12.049,252,0,8,0,248,0,Careful,11.33,252,0,80,0,176,0,Careful,7.171,252,0,0,0,252,4,Careful,5.619,252,0,4,0,252,0
Qwilfish,2023-01,Jolly,42.313,0,252,0,0,4,252,Jolly,13.35,252,4,0,0,0,252,Impish,8.507,252,0,252,0,4,0,Impish,6.558,252,4,252,0,0,0,Impish,3.866,248,0,128,0,68,64,Impish,3.195,252,0,252,0,0,0
Oricorio,2023-01,Timid,40.26,0,0,0,252,4,252,Bold,21.003,248,0,252,0,0,8,Modest,8.003,0,0,0,252,4,252,Timid,7.91,56,0,0,252,0,200,Bold,5.182,248,0,252,8,0,0,Timid,4.038,0,0,0,252,0,252
Squawkabilly,2023-01,Jolly,45.781,0,252,0,0,4,252,Jolly,37.484,252,4,0,0,0,252,Adamant,9.843,0,252,0,0,4,252,Jolly,3.797,252,0,0,0,4,252,,,,,,,,,,,,,,,,
Klawf,2023-01,Jolly,20.319,4,252,0,0,0,252,Jolly,16.513,0,252,0,0,4,252,Adamant,10.749,248,252,0,0,8,0,Impish,10.209,248,0,252,0,8,0,Adamant,7.734,0,252,0,0,4,252,Naughty,6.111,248,252,0,8,0,0
Beartic,2023-01,Jolly,40.971,0,252,0,0,4,252,Adamant,26.934,0,252,0,0,4,252,Adamant,16.148,4,252,0,0,0,252,Adamant,4.916,0,252,4,0,0,252,Adamant,2.805,252,252,0,0,4,0,Jolly,2.226,252,0,0,0,4,252
Whiscash,2023-01,Careful,12.871,212,0,0,0,252,44,Impish,12.196,252,4,252,0,0,0,Jolly,11.955,248,0,0,0,8,252,Bold,10.676,252,0,252,4,0,0,Adamant,8.154,0,252,0,0,4,252,Calm,7.633,252,0,84,0,164,8
Muk,2023-01,Adamant,27.08,252,252,0,0,0,0,Adamant,19.7,252,252,4,0,0,0,Careful,18.769,252,4,0,0,252,0,Adamant,14.034,252,252,0,0,4,0,Impish,10.519,184,108,216,0,0,0,Bold,2.487,100,0,252,156,0,0
Zangoose,2023-01,Jolly,52.2,0,252,0,0,4,252,Adamant,34.353,0,252,0,0,4,252,Jolly,4.846,0,252,0,0,0,252,Adamant,3.109,0,252,4,0,0,252,Jolly,2.131,0,252,4,0,0,252,,,,,,,,
Scyther,2023-01,Jolly,82.997,0,252,0,0,4,252,Jolly,6.346,0,252,4,0,0,252,Adamant,4.66,0,252,0,0,4,252,Adamant,2.063,252,252,0,0,0,4,,,,,,,,,,,,,,,,
Scovillain,2023-01,Timid,55.606,0,0,0,252,4,252,Modest,24.113,0,0,0,252,4,252,Mild,9.437,0,4,0,252,0,252,Modest,7.652,4,0,0,252,0,252,,,,,,,,,,,,,,,,
Toxicroak,2023-01,Timid,34.161,0,0,0,252,4,252,Jolly,29.719,0,252,0,0,4,252,Jolly,21.345,0,252,4,0,0,252,Adamant,5.817,0,252,0,0,4,252,Timid,5.667,0,0,4,252,0,252,,,,,,,,
Vivillon,2023-01,Timid,65.732,0,0,0,252,4,252,Modest,14.772,0,0,0,252,4,252,Modest,8.67,0,0,0,252,0,252,Timid,5.684,0,0,4,252,0,252,Timid,4.889,4,0,0,252,0,252,,,,,,,,
Skuntank,2023-01,Jolly,64.871,0,252,0,0,4,252,Adamant,17.28,0,252,0,0,16,240,Adamant,12.115,0,252,0,0,4,252,Jolly,4.029,252,0,0,0,168,88,,,,,,,,,,,,,,,,
Lurantis,2023-01,Modest,22.88,28,0,228,252,0,0,Bold,22.602,252,0,252,0,4,0,Calm,11.625,208,0,52,16,228,4,Timid,11.476,4,0,0,252,0,252,Modest,11.458,248,0,0,252,8,0,Modest,5.339,252,0,0,92,0,164
Flareon,2023-01,Jolly,40.206,0,252,0,0,4,252,Adamant,19.848,4,252,0,0,0,252,Adamant,15.91,252,252,0,0,4,0,Calm,8.87,252,0,4,0,252,0,Jolly,3.646,4,252,0,0,0,252,Adamant,3.572,0,252,0,0,4,252
Cacturne,2023-01,Careful,32.376,248,0,8,0,252,0,Adamant,24.558,248,252,0,0,8,0,Adamant,19.595,40,252,0,0,0,216,Impish,4.748,0,252,252,0,4,0,Impish,2.731,0,136,252,0,120,0,Jolly,2.446,0,252,4,0,0,252
Lilligant,2023-01,Modest,88.37,0,0,0,252,4,252,Modest,8.874,156,0,0,116,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2023-01,Adamant,32.294,0,252,0,0,0,252,Jolly,24.18,0,252,0,0,0,252,Jolly,12.001,0,252,0,0,4,252,Jolly,8.112,24,252,4,0,0,228,Lonely,8.073,160,252,0,0,0,96,Adamant,7.633,0,252,0,0,4,252
Appletun,2023-01,Bold,25.531,252,0,252,0,4,0,Calm,20.084,160,0,96,0,252,0,Calm,16.091,252,0,0,4,252,0,Calm,10.078,248,0,0,8,252,0,Bold,9.167,248,0,252,0,8,0,Sassy,5.135,252,4,0,0,252,0
Houndoom,2023-01,Timid,43.854,0,0,0,252,4,252,Hasty,15.401,0,4,0,252,0,252,Modest,13.283,4,0,0,252,0,252,Jolly,7.478,252,0,152,0,0,104,Timid,5.813,0,0,4,252,0,252,Naive,5.137,0,4,0,252,0,252
Crabominable,2023-01,Brave,38.282,252,252,0,0,4,0,Adamant,27.77,164,252,16,0,0,76,Adamant,10.446,252,252,0,0,4,0,Brave,8.182,252,252,4,0,0,0,Adamant,5.242,144,252,96,0,16,0,Adamant,4.823,132,252,0,0,0,124
Vespiquen,2023-01,Careful,42.96,248,0,8,0,252,0,Impish,17.646,248,0,252,0,4,0,Careful,11.116,252,0,4,0,252,0,Calm,10.617,252,0,72,0,184,0,Impish,10.354,252,0,252,0,0,0,Calm,3.292,252,0,0,4,252,0
Gogoat,2023-01,Adamant,36.031,0,80,16,0,252,160,Careful,20.202,252,4,0,0,252,0,Adamant,15.376,68,252,0,0,148,40,Adamant,7.407,16,56,24,0,252,160,Adamant,6.098,252,252,0,0,4,0,Adamant,5.076,252,144,112,0,0,0
Wugtrio,2023-01,Jolly,97.467,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrserker,2023-01,Adamant,19.463,248,252,0,0,8,0,Brave,19.147,252,252,0,0,0,0,Adamant,16.498,0,252,0,0,4,252,Sassy,10.546,252,0,0,0,252,0,Adamant,6.593,0,252,4,0,0,252,Adamant,5.516,252,252,0,0,4,0
Camerupt,2023-01,Modest,18.612,252,0,0,252,0,4,Calm,16.199,252,0,0,4,252,0,Modest,12.967,248,0,0,252,8,0,Modest,11.325,252,0,0,252,4,0,Calm,8.171,252,0,120,0,136,0,Mild,5.849,0,88,0,252,0,168
