name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Naclstack,2023-01,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Salazzle,2023-01,Corrosion,63.818,Oblivious,36.182,,
Komala,2023-01,Comatose,100.000,,,,
Cryogonal,2023-01,Levitate,100.000,,,,
Bombirdier,2023-01,Rocky Payload,59.201,Big Pecks,28.765,Keen Eye,12.034
Zoroark,2023-01,Illusion,100.000,,,,
Venomoth,2023-01,Tinted Lens,99.969,Shield Dust,0.031,Wonder Skin,0.000
Oricorio-Sensu,2023-01,Dancer,100.000,,,,
Frosmoth,2023-01,Ice Scales,94.449,Shield Dust,5.551,,
Braviary,2023-01,Defiant,83.944,Sheer Force,16.047,Keen Eye,0.009
Goodra,2023-01,Sap Sipper,54.922,Gooey,44.426,Hydration,0.652
Masquerain,2023-01,Intimidate,100.000,Unnerve,0.000,,
Crocalor,2023-01,Unaware,99.965,Blaze,0.035,,
Drifblim,2023-01,Aftermath,52.948,Unburden,37.043,Flare Boost,10.009
Dudunsparce,2023-01,Serene Grace,83.968,Rattled,16.032,Run Away,0.000
Medicham,2023-01,Pure Power,100.000,Telepathy,0.000,,
Veluza,2023-01,Sharpness,85.713,Mold Breaker,14.287,,
Mabosstiff,2023-01,Stakeout,91.317,Guard Dog,6.639,Intimidate,2.043
Rabsca,2023-01,Synchronize,57.347,Telepathy,42.653,,
Oricorio-Pom-Pom,2023-01,Dancer,100.000,,,,
Eelektross,2023-01,Levitate,100.000,,,,
Umbreon,2023-01,Synchronize,83.754,Inner Focus,16.246,,
Jolteon,2023-01,Volt Absorb,98.408,Quick Feet,1.592,,
Sandaconda,2023-01,Shed Skin,87.073,Sand Spit,12.927,,
Copperajah,2023-01,Sheer Force,74.019,Heavy Metal,25.981,,
Spidops,2023-01,Stakeout,65.627,Insomnia,34.373,,
Glimmet,2023-01,Toxic Debris,100.000,Corrosion,0.000,,
Lycanroc,2023-01,Steadfast,69.313,Keen Eye,18.274,Sand Rush,12.414
Farigiraf,2023-01,Armor Tail,74.481,Cud Chew,19.254,Sap Sipper,6.264
Honchkrow,2023-01,Moxie,83.281,Super Luck,14.594,Insomnia,2.125
Clawitzer,2023-01,Mega Launcher,100.000,,,,
Indeedee-F,2023-01,Psychic Surge,99.184,Synchronize,0.816,Own Tempo,0.000
Bruxish,2023-01,Strong Jaw,92.024,Dazzling,7.976,Wonder Skin,0.000
Passimian,2023-01,Defiant,100.000,Receiver,0.000,,
Chansey,2023-01,Natural Cure,99.839,Serene Grace,0.161,Healer,0.000
Ursaring,2023-01,Guts,84.250,Quick Feet,15.750,Unnerve,0.000
Basculin,2023-01,Adaptability,88.690,Rock Head,11.271,Reckless,0.038
Vaporeon,2023-01,Water Absorb,99.370,Hydration,0.630,,
Morgrem,2023-01,Prankster,100.000,Frisk,0.000,,
Qwilfish,2023-01,Intimidate,99.390,Swift Swim,0.498,Poison Point,0.112
Oricorio,2023-01,Dancer,100.000,,,,
Squawkabilly,2023-01,Intimidate,43.517,Guts,34.936,Hustle,21.456
Klawf,2023-01,Anger Shell,58.851,Regenerator,41.149,Shell Armor,0.000
Beartic,2023-01,Slush Rush,97.763,Swift Swim,2.237,,
Whiscash,2023-01,Oblivious,83.351,Anticipation,16.649,Hydration,0.000
Muk,2023-01,Poison Touch,93.953,Sticky Hold,4.071,Stench,1.975
Zangoose,2023-01,Toxic Boost,98.935,Immunity,1.065,,
Scyther,2023-01,Technician,96.375,Swarm,3.588,Steadfast,0.037
Scovillain,2023-01,Chlorophyll,99.848,Insomnia,0.152,,
Toxicroak,2023-01,Dry Skin,90.009,Poison Touch,9.378,Anticipation,0.612
Vivillon,2023-01,Compound Eyes,100.000,Shield Dust,0.000,,
Skuntank,2023-01,Aftermath,50.659,Stench,49.341,,
Lurantis,2023-01,Contrary,97.200,Leaf Guard,2.800,,
Flareon,2023-01,Guts,87.256,Flash Fire,12.744,,
Cacturne,2023-01,Water Absorb,100.000,,,,
Lilligant,2023-01,Own Tempo,66.868,Chlorophyll,33.132,Leaf Guard,0.000
Flapple,2023-01,Hustle,81.390,Ripen,9.385,Gluttony,9.225
Appletun,2023-01,Thick Fat,97.808,Ripen,2.192,Gluttony,0.000
Houndoom,2023-01,Flash Fire,90.815,Unnerve,9.011,Early Bird,0.174
Crabominable,2023-01,Iron Fist,80.677,Hyper Cutter,19.323,Anger Point,0.000
Vespiquen,2023-01,Pressure,99.128,Unnerve,0.872,,
Gogoat,2023-01,Sap Sipper,98.251,Grass Pelt,1.749,,
Wugtrio,2023-01,Gooey,99.945,Rattled,0.055,,
Perrserker,2023-01,Tough Claws,54.454,Steely Spirit,43.370,Battle Armor,2.176
Camerupt,2023-01,Solid Rock,95.296,Magma Armor,4.704,Anger Point,0.000
Spiritomb,2023-01,Infiltrator,61.966,Pressure,38.034,,
Jumpluff,2023-01,Infiltrator,94.334,Chlorophyll,4.516,Leaf Guard,1.150
Tinkatuff,2023-01,Mold Breaker,99.985,Own Tempo,0.015,Pickpocket,0.000
Luxray,2023-01,Guts,95.393,Intimidate,4.607,Rivalry,0.000
Gothitelle,2023-01,Frisk,92.742,Competitive,7.258,,
Haunter,2023-01,Levitate,100.000,,,,
Rotom,2023-01,Levitate,100.000,,,,
Hattrem,2023-01,Magic Bounce,100.000,Healer,0.000,,
Dugtrio,2023-01,Sand Force,100.000,,,,
Falinks,2023-01,Defiant,91.459,Battle Armor,8.541,,
Slaking,2023-01,Truant,100.000,,,,
Ampharos,2023-01,Static,89.474,Plus,10.526,,
Tauros-Paldea-Combat,2023-01,Intimidate,96.374,Cud Chew,3.626,Anger Point,0.000
Eiscue,2023-01,Ice Face,100.000,,,,
Glaceon,2023-01,Ice Body,100.000,,,,
Toedscool,2023-01,Mycelium Might,100.000,,,,
Dunsparce,2023-01,Serene Grace,88.697,Rattled,11.303,,
Banette,2023-01,Insomnia,64.292,Cursed Body,19.139,Frisk,16.569
Rotom-Frost,2023-01,Levitate,100.000,,,,
Carkol,2023-01,Flame Body,77.616,Flash Fire,22.384,Steam Engine,0.000
Dedenne,2023-01,Cheek Pouch,79.585,Pickup,20.415,Plus,0.000
Persian,2023-01,Technician,99.999,Limber,0.001,Unnerve,0.000
Raichu,2023-01,Lightning Rod,93.560,Static,6.440,,
Sawsbuck,2023-01,Sap Sipper,75.432,Serene Grace,24.568,Chlorophyll,0.000
Golduck,2023-01,Swift Swim,68.570,Cloud Nine,22.310,Damp,9.120
Electrode,2023-01,Aftermath,55.010,Soundproof,43.969,Static,1.021
Kricketune,2023-01,Technician,90.318,Swarm,9.682,,
Stonjourner,2023-01,Power Spot,100.000,,,,
Drakloak,2023-01,Infiltrator,63.384,Clear Body,36.616,Cursed Body,0.000
Quaxwell,2023-01,Moxie,98.849,Torrent,1.151,,
Pyroar,2023-01,Unnerve,79.141,Rivalry,11.395,Moxie,9.464
Tropius,2023-01,Harvest,100.000,Solar Power,0.000,Chlorophyll,0.000
Grumpig,2023-01,Thick Fat,96.334,Gluttony,3.666,Own Tempo,0.000
Leafeon,2023-01,Chlorophyll,97.902,Leaf Guard,2.098,,
Delibird,2023-01,Hustle,81.697,Vital Spirit,18.129,Insomnia,0.174
Vigoroth,2023-01,Vital Spirit,100.000,,,,
Oinkologne-F,2023-01,Thick Fat,50.289,Aroma Veil,49.710,Gluttony,0.001
Murkrow,2023-01,Prankster,100.000,Super Luck,0.000,Insomnia,0.000
Swalot,2023-01,Sticky Hold,43.290,Liquid Ooze,41.732,Gluttony,14.979
Gabite,2023-01,Rough Skin,100.000,,,,
Pikachu,2023-01,Lightning Rod,99.953,Static,0.047,,
Oricorio-Pa'u,2023-01,Dancer,100.000,,,,
Wigglytuff,2023-01,Competitive,68.845,Frisk,31.155,Cute Charm,0.000
Arctibax,2023-01,Ice Body,68.629,Thermal Exchange,31.371,,
Shroodle,2023-01,Prankster,100.000,Unburden,0.000,,
Dragonair,2023-01,Shed Skin,100.000,Marvel Scale,0.000,,
Pachirisu,2023-01,Volt Absorb,100.000,Pickup,0.000,Run Away,0.000
Sudowoodo,2023-01,Rock Head,91.231,Sturdy,8.769,Rattled,0.000
Gumshoos,2023-01,Strong Jaw,74.288,Stakeout,15.943,Adaptability,9.769
Oinkologne,2023-01,Lingering Aroma,66.344,Thick Fat,33.656,Gluttony,0.000
Pincurchin,2023-01,Electric Surge,99.715,Lightning Rod,0.285,,
Lycanroc-Midnight,2023-01,No Guard,99.553,Keen Eye,0.447,Vital Spirit,0.000
Seviper,2023-01,Shed Skin,84.606,Infiltrator,15.394,,
Rotom-Fan,2023-01,Levitate,100.000,,,,
Mareanie,2023-01,Regenerator,100.000,Merciless,0.000,,
Fletchinder,2023-01,Gale Wings,100.000,Flame Body,0.000,,
Misdreavus,2023-01,Levitate,100.000,,,,
Stantler,2023-01,Intimidate,95.387,Frisk,4.613,Sap Sipper,0.000
Greedent,2023-01,Cheek Pouch,100.000,Gluttony,0.000,,
Magneton,2023-01,Analytic,84.224,Sturdy,13.221,Magnet Pull,2.555
Espeon,2023-02,Magic Bounce,98.987,Synchronize,1.013,,
Krookodile,2023-02,Intimidate,71.391,Moxie,28.571,Anger Point,0.038
Slowbro,2023-02,Regenerator,96.435,Oblivious,3.557,Own Tempo,0.008
Flamigo,2023-02,Scrappy,99.461,Costar,0.356,Tangled Feet,0.183
Toxtricity,2023-02,Punk Rock,99.686,Technician,0.308,Plus,0.006
Revavroom,2023-02,Filter,59.380,Overcoat,40.620,,
Hariyama,2023-02,Guts,49.717,Thick Fat,48.775,Sheer Force,1.508
Tatsugiri,2023-02,Commander,50.549,Storm Drain,49.451,,
Gardevoir,2023-02,Trace,92.760,Synchronize,7.240,Telepathy,0.000
Weavile,2023-02,Pressure,66.937,Pickpocket,33.063,,
Klefki,2023-02,Prankster,100.000,Magician,0.000,,
Tauros-Paldea-Blaze,2023-02,Intimidate,83.444,Cud Chew,15.563,Anger Point,0.993
Mudsdale,2023-02,Stamina,99.742,Own Tempo,0.258,Inner Focus,0.000
Heracross,2023-02,Moxie,50.176,Guts,49.342,Swarm,0.482
Palossand,2023-02,Water Compaction,100.000,,,,
Cloyster,2023-02,Skill Link,98.674,Shell Armor,1.274,Overcoat,0.053
Primeape,2023-02,Defiant,95.392,Vital Spirit,4.554,Anger Point,0.054
Rotom-Mow,2023-02,Levitate,100.000,,,,
Cryogonal,2023-02,Levitate,100.000,,,,
Rotom-Heat,2023-02,Levitate,100.000,,,,
Arboliva,2023-02,Seed Sower,88.085,Harvest,11.915,,
Bellibolt,2023-02,Electromorphosis,93.247,Static,6.753,Damp,0.000
Froslass,2023-02,Cursed Body,100.000,,,,
Drednaw,2023-02,Strong Jaw,97.097,Swift Swim,2.121,Shell Armor,0.783
Altaria,2023-02,Natural Cure,99.301,Cloud Nine,0.699,,
Naclstack,2023-02,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Blissey,2023-02,Natural Cure,96.682,Serene Grace,3.301,Healer,0.017
Avalugg,2023-02,Sturdy,88.090,Ice Body,8.129,Own Tempo,3.782
Arcanine,2023-02,Intimidate,87.957,Flash Fire,9.910,Justified,2.133
Coalossal,2023-02,Flame Body,79.521,Steam Engine,16.552,Flash Fire,3.927
Bronzong,2023-02,Levitate,93.982,Heatproof,5.967,Heavy Metal,0.051
Alomomola,2023-02,Regenerator,99.775,Hydration,0.172,Healer,0.052
Mismagius,2023-02,Levitate,100.000,,,,
Sableye,2023-02,Prankster,99.627,Keen Eye,0.373,Stall,0.000
Florges,2023-02,Flower Veil,98.357,Symbiosis,1.643,,
Oricorio-Pom-Pom,2023-02,Dancer,100.000,,,,
Sylveon,2023-02,Pixilate,97.226,Cute Charm,2.774,,
Charizard,2023-02,Blaze,83.189,Solar Power,16.811,,
Salazzle,2023-02,Corrosion,71.595,Oblivious,28.405,,
Dragalge,2023-02,Adaptability,90.167,Poison Point,9.541,Poison Touch,0.292
Ditto,2023-02,Imposter,100.000,Limber,0.000,,
Komala,2023-02,Comatose,100.000,,,,
Frosmoth,2023-02,Ice Scales,95.242,Shield Dust,4.758,,
Bombirdier,2023-02,Rocky Payload,63.747,Big Pecks,34.421,Keen Eye,1.832
Abomasnow,2023-02,Snow Warning,99.962,Soundproof,0.038,,
Copperajah,2023-02,Heavy Metal,62.254,Sheer Force,37.746,,
Dachsbun,2023-02,Well-Baked Body,100.000,Aroma Veil,0.000,,
Cetitan,2023-02,Slush Rush,60.496,Thick Fat,31.390,Sheer Force,8.114
Squawkabilly,2023-02,Intimidate,72.681,Hustle,22.223,Guts,5.096
Indeedee-F,2023-02,Psychic Surge,100.000,Own Tempo,0.000,,
Drifblim,2023-02,Unburden,86.966,Aftermath,12.197,Flare Boost,0.837
Farigiraf,2023-02,Armor Tail,90.970,Cud Chew,7.573,Sap Sipper,1.456
Umbreon,2023-02,Synchronize,98.493,Inner Focus,1.507,,
Braviary,2023-02,Defiant,93.790,Sheer Force,5.743,Keen Eye,0.467
Crocalor,2023-02,Unaware,100.000,Blaze,0.000,,
Zoroark,2023-02,Illusion,100.000,,,,
Goodra,2023-02,Sap Sipper,63.498,Gooey,35.263,Hydration,1.239
Oricorio,2023-02,Dancer,100.000,,,,
Jolteon,2023-02,Volt Absorb,96.731,Quick Feet,3.269,,
Oricorio-Sensu,2023-02,Dancer,100.000,,,,
Lycanroc,2023-02,Steadfast,42.782,Keen Eye,31.414,Sand Rush,25.805
Medicham,2023-02,Pure Power,100.000,Telepathy,0.000,,
Whiscash,2023-02,Oblivious,85.168,Hydration,14.267,Anticipation,0.565
Bruxish,2023-02,Strong Jaw,96.150,Dazzling,3.850,Wonder Skin,0.000
Magneton,2023-02,Analytic,62.067,Magnet Pull,30.138,Sturdy,7.795
Venomoth,2023-02,Tinted Lens,96.304,Shield Dust,2.190,Wonder Skin,1.505
Honchkrow,2023-02,Moxie,89.356,Super Luck,10.324,Insomnia,0.320
Vaporeon,2023-02,Water Absorb,99.966,Hydration,0.034,,
Tinkatuff,2023-02,Mold Breaker,100.000,Own Tempo,0.000,Pickpocket,0.000
Dudunsparce,2023-02,Serene Grace,61.651,Rattled,38.349,Run Away,0.000
Glimmet,2023-02,Toxic Debris,100.000,,,,
Muk,2023-02,Poison Touch,53.006,Sticky Hold,45.911,Stench,1.083
Veluza,2023-02,Sharpness,91.590,Mold Breaker,8.410,,
Masquerain,2023-02,Intimidate,100.000,,,,
Sandaconda,2023-02,Shed Skin,50.311,Sand Spit,49.689,,
Spidops,2023-02,Stakeout,52.565,Insomnia,47.435,,
Klawf,2023-02,Anger Shell,59.897,Regenerator,40.103,,
Basculin,2023-02,Rock Head,58.632,Adaptability,24.148,Reckless,17.220
Clawitzer,2023-02,Mega Launcher,100.000,,,,
Scovillain,2023-02,Chlorophyll,99.576,Insomnia,0.424,,
Sawsbuck,2023-02,Chlorophyll,68.852,Serene Grace,24.081,Sap Sipper,7.067
Scyther,2023-02,Technician,100.000,Swarm,0.000,,
Camerupt,2023-02,Solid Rock,99.987,Anger Point,0.013,Magma Armor,0.000
Lurantis,2023-02,Contrary,99.912,Leaf Guard,0.088,,
Spiritomb,2023-02,Pressure,75.548,Infiltrator,24.452,,
Mabosstiff,2023-02,Stakeout,98.613,Intimidate,0.711,Guard Dog,0.676
Beartic,2023-02,Slush Rush,93.204,Swift Swim,6.796,,
Cacturne,2023-02,Water Absorb,100.000,,,,
Haxorus,2023-02,Mold Breaker,99.137,Unnerve,0.863,Rivalry,0.001
Rotom,2023-02,Levitate,100.000,,,,
Zangoose,2023-02,Toxic Boost,95.579,Immunity,4.421,,
Ursaring,2023-02,Guts,98.084,Quick Feet,1.916,Unnerve,0.000
Morgrem,2023-02,Prankster,100.000,Pickpocket,0.000,,
Rabsca,2023-02,Synchronize,88.287,Telepathy,11.713,,
Magnezone,2023-02,Analytic,99.778,Magnet Pull,0.222,Sturdy,0.000
Passimian,2023-02,Defiant,99.950,Receiver,0.050,,
Qwilfish,2023-02,Intimidate,99.862,Swift Swim,0.138,Poison Point,0.000
Vespiquen,2023-02,Pressure,99.860,Unnerve,0.140,,
Chansey,2023-02,Natural Cure,99.874,Serene Grace,0.126,Healer,0.000
Eelektross,2023-02,Levitate,100.000,,,,
Perrserker,2023-02,Tough Claws,95.208,Steely Spirit,4.792,Battle Armor,0.000
Lycanroc-Dusk,2023-02,Tough Claws,100.000,,,,
Leafeon,2023-02,Chlorophyll,71.065,Leaf Guard,28.935,,
Toxicroak,2023-02,Dry Skin,94.885,Poison Touch,5.115,Anticipation,0.000
Haunter,2023-02,Levitate,100.000,,,,
Rotom-Frost,2023-02,Levitate,100.000,,,,
Flareon,2023-02,Guts,92.301,Flash Fire,7.699,,
Flapple,2023-02,Hustle,79.308,Gluttony,12.830,Ripen,7.861
Dugtrio,2023-02,Sand Force,100.000,,,,
Hattrem,2023-02,Magic Bounce,100.000,Healer,0.000,,
Slaking,2023-02,Truant,100.000,,,,
Lilligant,2023-02,Chlorophyll,71.813,Own Tempo,28.187,Leaf Guard,0.000
Houndoom,2023-02,Flash Fire,97.850,Early Bird,2.150,Unnerve,0.000
Pyroar,2023-02,Unnerve,94.708,Rivalry,4.768,Moxie,0.524
Crabominable,2023-02,Iron Fist,80.528,Hyper Cutter,19.472,Anger Point,0.000
Banette,2023-02,Insomnia,55.716,Frisk,38.734,Cursed Body,5.550
Golduck,2023-02,Swift Swim,98.346,Cloud Nine,1.647,Damp,0.008
Appletun,2023-02,Thick Fat,95.139,Ripen,4.861,Gluttony,0.000
Dunsparce,2023-02,Serene Grace,57.678,Rattled,42.322,,
Toedscool,2023-02,Mycelium Might,100.000,,,,
Skuntank,2023-02,Aftermath,84.063,Stench,15.937,Keen Eye,0.000
Hippopotas,2023-02,Sand Stream,100.000,,,,
Eiscue,2023-02,Ice Face,100.000,,,,
Mareanie,2023-02,Regenerator,100.000,Merciless,0.000,,
Ampharos,2023-02,Static,85.511,Plus,14.489,,
Raichu,2023-02,Lightning Rod,99.972,Static,0.028,,
Jumpluff,2023-02,Infiltrator,64.737,Leaf Guard,18.141,Chlorophyll,17.122
Glaceon,2023-02,Ice Body,100.000,,,,
Gogoat,2023-02,Grass Pelt,65.626,Sap Sipper,34.374,,
Tropius,2023-02,Harvest,100.000,Chlorophyll,0.000,Solar Power,0.000
Flittle,2023-02,Speed Boost,100.000,,,,
Tauros-Paldea-Combat,2023-02,Intimidate,83.898,Cud Chew,16.102,Anger Point,0.000
Wugtrio,2023-02,Gooey,93.301,Rattled,6.699,,
Persian,2023-02,Technician,100.000,Unnerve,0.000,Limber,0.000
Vivillon,2023-02,Compound Eyes,100.000,Friend Guard,0.000,,
Gumshoos,2023-02,Stakeout,99.697,Strong Jaw,0.266,Adaptability,0.037
Shroodle,2023-02,Prankster,100.000,Unburden,0.000,,
Raboot,2023-02,Libero,100.000,,,,
Lycanroc-Midnight,2023-02,No Guard,100.000,Vital Spirit,0.000,Keen Eye,0.000
Kricketune,2023-02,Technician,97.915,Swarm,2.085,,
Frogadier,2023-02,Protean,100.000,Torrent,0.000,,
Murkrow,2023-02,Prankster,100.000,Super Luck,0.000,Insomnia,0.000
Oinkologne-F,2023-02,Thick Fat,51.783,Aroma Veil,48.217,Gluttony,0.000
Falinks,2023-02,Defiant,100.000,Battle Armor,0.000,,
Floragato,2023-02,Protean,100.000,Overgrow,0.000,,
Electrode,2023-02,Aftermath,50.916,Static,47.397,Soundproof,1.688
Luxray,2023-02,Guts,96.544,Intimidate,3.456,Rivalry,0.000
Wigglytuff,2023-02,Competitive,100.000,Cute Charm,0.000,Frisk,0.000
Stantler,2023-02,Intimidate,99.072,Sap Sipper,0.928,,
Carkol,2023-02,Flame Body,62.527,Steam Engine,37.471,Flash Fire,0.002
Oinkologne,2023-02,Thick Fat,51.284,Lingering Aroma,46.380,Gluttony,2.336
Rotom-Fan,2023-02,Levitate,100.000,,,,
Drakloak,2023-02,Clear Body,68.263,Infiltrator,31.737,,
Oricorio-Pa'u,2023-02,Dancer,100.000,,,,
Dedenne,2023-02,Cheek Pouch,100.000,Pickup,0.000,,
Arctibax,2023-02,Thermal Exchange,100.000,Ice Body,0.000,,
Misdreavus,2023-02,Levitate,100.000,,,,
Delibird,2023-02,Vital Spirit,66.109,Hustle,33.651,Insomnia,0.240
Pachirisu,2023-02,Volt Absorb,100.000,Pickup,0.000,Run Away,0.000
Slowbro,2023-03,Regenerator,99.772,Oblivious,0.228,Own Tempo,0.000
Flamigo,2023-03,Scrappy,99.932,Costar,0.043,Tangled Feet,0.025
Krookodile,2023-03,Intimidate,55.649,Moxie,44.260,Anger Point,0.090
Gardevoir,2023-03,Trace,97.351,Synchronize,2.649,Telepathy,0.000
Toxtricity,2023-03,Punk Rock,99.923,Technician,0.074,Plus,0.003
Blissey,2023-03,Natural Cure,97.563,Serene Grace,2.434,Healer,0.003
Palossand,2023-03,Water Compaction,100.000,,,,
Revavroom,2023-03,Filter,78.240,Overcoat,21.760,,
Altaria,2023-03,Natural Cure,93.417,Cloud Nine,6.583,,
Mudsdale,2023-03,Stamina,99.234,Inner Focus,0.506,Own Tempo,0.260
Tatsugiri,2023-03,Storm Drain,59.320,Commander,40.680,,
Klefki,2023-03,Prankster,100.000,Magician,0.000,,
Tauros-Paldea-Aqua,2023-03,Intimidate,97.008,Cud Chew,2.814,Anger Point,0.179
Salazzle,2023-03,Corrosion,92.065,Oblivious,7.935,,
Rotom-Mow,2023-03,Levitate,100.000,,,,
Arboliva,2023-03,Seed Sower,84.796,Harvest,15.204,,
Rotom-Heat,2023-03,Levitate,100.000,,,,
Coalossal,2023-03,Flame Body,93.549,Steam Engine,5.428,Flash Fire,1.023
Weavile,2023-03,Pressure,79.372,Pickpocket,20.628,,
Heracross,2023-03,Guts,64.709,Moxie,34.727,Swarm,0.564
Kilowattrel,2023-03,Volt Absorb,90.386,Competitive,8.543,Wind Power,1.070
Alomomola,2023-03,Regenerator,99.839,Healer,0.156,Hydration,0.005
Primeape,2023-03,Defiant,92.895,Vital Spirit,7.026,Anger Point,0.080
Bronzong,2023-03,Levitate,93.125,Heatproof,6.835,Heavy Metal,0.040
Sableye,2023-03,Prankster,99.947,Keen Eye,0.040,Stall,0.012
Mismagius,2023-03,Levitate,100.000,,,,
Cloyster,2023-03,Skill Link,91.029,Overcoat,7.868,Shell Armor,1.103
Arcanine,2023-03,Intimidate,95.166,Flash Fire,3.547,Justified,1.287
Dragalge,2023-03,Adaptability,94.032,Poison Point,5.747,Poison Touch,0.221
Tauros-Paldea-Blaze,2023-03,Intimidate,91.852,Cud Chew,8.081,Anger Point,0.067
Cryogonal,2023-03,Levitate,100.000,,,,
Sylveon,2023-03,Pixilate,96.462,Cute Charm,3.538,,
Bellibolt,2023-03,Electromorphosis,88.372,Static,11.628,Damp,0.000
Naclstack,2023-03,Purifying Salt,99.533,Sturdy,0.449,Clear Body,0.018
Oricorio-Pom-Pom,2023-03,Dancer,100.000,,,,
Avalugg,2023-03,Sturdy,89.201,Ice Body,7.943,Own Tempo,2.856
Frosmoth,2023-03,Ice Scales,99.213,Shield Dust,0.787,,
Ditto,2023-03,Imposter,99.792,Limber,0.208,,
Copperajah,2023-03,Heavy Metal,51.031,Sheer Force,48.969,,
Cetitan,2023-03,Slush Rush,86.003,Sheer Force,9.896,Thick Fat,4.101
Abomasnow,2023-03,Snow Warning,96.563,Soundproof,3.437,,
Froslass,2023-03,Cursed Body,100.000,,,,
Whiscash,2023-03,Oblivious,98.498,Hydration,1.361,Anticipation,0.141
Komala,2023-03,Comatose,100.000,,,,
Florges,2023-03,Flower Veil,97.817,Symbiosis,2.183,,
Barraskewda,2023-03,Swift Swim,98.989,Propeller Tail,1.011,,
Hattrem,2023-03,Magic Bounce,100.000,Healer,0.000,,
Zoroark,2023-03,Illusion,100.000,,,,
Hariyama,2023-03,Thick Fat,59.137,Guts,38.734,Sheer Force,2.129
Crocalor,2023-03,Unaware,99.999,Blaze,0.001,,
Goodra,2023-03,Sap Sipper,85.167,Gooey,11.397,Hydration,3.436
Charizard,2023-03,Blaze,70.118,Solar Power,29.882,,
Oricorio-Sensu,2023-03,Dancer,100.000,,,,
Vespiquen,2023-03,Pressure,99.852,Unnerve,0.148,,
Magneton,2023-03,Analytic,81.105,Magnet Pull,16.647,Sturdy,2.248
Passimian,2023-03,Defiant,99.975,Receiver,0.025,,
Bruxish,2023-03,Strong Jaw,99.786,Dazzling,0.214,Wonder Skin,0.000
Floatzel,2023-03,Swift Swim,83.805,Water Veil,16.195,,
Braviary,2023-03,Defiant,97.002,Sheer Force,2.524,Keen Eye,0.474
Bombirdier,2023-03,Rocky Payload,48.657,Big Pecks,48.492,Keen Eye,2.851
Lycanroc,2023-03,Steadfast,50.417,Sand Rush,29.950,Keen Eye,19.632
Mabosstiff,2023-03,Stakeout,99.365,Intimidate,0.601,Guard Dog,0.034
