name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Forretress,2022-11,Sturdy,84.851,Overcoat,15.149,,
Brambleghast,2022-11,Wind Rider,100.000,Infiltrator,0.000,,
Yanmega,2022-11,Speed Boost,100.000,Tinted Lens,0.000,Frisk,0.000
Sceptile-Mega,2022-11,Lightning Rod,100.000,,,,
Leavanny,2022-11,Chlorophyll,100.000,Swarm,0.000,Overcoat,0.000
Polteageist,2022-11,Weak Armor,100.000,Cursed Body,0.000,,
Skarmory,2022-11,Sturdy,86.088,Weak Armor,13.912,Keen Eye,0.000
Steelix-Mega,2022-11,Sand Force,100.000,,,,
Dubwool,2022-11,Fluffy,100.000,Bulletproof,0.000,Steadfast,0.000
Kilowattrel,2022-11,Volt Absorb,100.000,Wind Power,0.000,Competitive,0.000
Clefable,2022-11,Unaware,88.028,Magic Guard,11.972,Cute Charm,0.000
Talonflame,2022-11,Gale Wings,57.813,Flame Body,42.187,,
Diggersby,2022-11,Huge Power,100.000,Pickup,0.000,Cheek Pouch,0.000
Scream Tail,2022-11,Protosynthesis,100.000,,,,
Gardevoir-Mega,2022-11,Pixilate,100.000,,,,
Terrakion,2022-11,Justified,100.000,,,,
Haxorus,2022-11,Mold Breaker,100.000,Rivalry,0.000,Unnerve,0.000
Aerodactyl-Mega,2022-11,Tough Claws,100.000,,,,
Grafaiai,2022-11,Prankster,100.000,Unburden,0.000,Poison Touch,0.000
Corsola-Galar,2022-11,Cursed Body,100.000,Weak Armor,0.000,,
Crobat,2022-11,Infiltrator,100.000,Inner Focus,0.000,,
Zygarde-10%,2022-11,Power Construct,54.770,Aura Break,45.230,,
Coalossal,2022-11,Steam Engine,100.000,Flame Body,0.000,Flash Fire,0.000
Palossand,2022-11,Water Compaction,100.000,Sand Veil,0.000,,
Diancie,2022-11,Clear Body,100.000,,,,
Slowbro,2022-11,Regenerator,100.000,Oblivious,0.000,,
Alakazam,2022-11,Magic Guard,100.000,Synchronize,0.000,Inner Focus,0.000
Lycanroc,2022-11,Sand Rush,100.000,Keen Eye,0.000,,
Aerodactyl,2022-11,Unnerve,100.000,Pressure,0.000,Rock Head,0.000
Tyrantrum,2022-11,Rock Head,100.000,Strong Jaw,0.000,,
Nihilego,2022-11,Beast Boost,100.000,,,,
Decidueye,2022-11,Overgrow,55.510,Long Reach,44.490,,
Victini,2022-11,Victory Star,100.000,,,,
Dragonite,2022-11,Multiscale,65.069,Inner Focus,34.931,,
Duraludon,2022-11,Light Metal,100.000,Stalwart,0.000,Heavy Metal,0.000
Armarouge,2022-11,Weak Armor,82.677,Flash Fire,17.323,,
Tauros-Paldea-Fire,2022-11,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Houndoom-Mega,2022-11,Solar Power,100.000,,,,
Chandelure,2022-11,Flash Fire,89.341,Infiltrator,10.659,Flame Body,0.000
Tauros-Paldea-Water,2022-11,Intimidate,83.916,Cud Chew,16.084,Anger Point,0.000
Goodra,2022-11,Gooey,100.000,Hydration,0.000,Sap Sipper,0.000
Vikavolt,2022-11,Levitate,100.000,,,,
Glastrier,2022-11,Chilling Neigh,100.000,,,,
Silvally-Ghost,2022-11,RKS System,100.000,,,,
Runerigus,2022-11,Wandering Spirit,100.000,,,,
Malamar,2022-11,Contrary,100.000,Suction Cups,0.000,Infiltrator,0.000
Gallade-Mega,2022-11,Inner Focus,100.000,,,,
Krookodile,2022-11,Intimidate,94.044,Moxie,5.956,Anger Point,0.000
Magnezone,2022-11,Sturdy,99.257,Magnet Pull,0.743,Analytic,0.000
Emolga,2022-11,Static,100.000,Motor Drive,0.000,,
Jolteon,2022-11,Volt Absorb,100.000,Quick Feet,0.000,,
Pincurchin,2022-11,Electric Surge,100.000,Lightning Rod,0.000,,
Tinkaton,2022-11,Mold Breaker,99.411,Own Tempo,0.589,Pickpocket,0.000
Tatsugiri,2022-11,Storm Drain,100.000,Commander,0.000,,
Veluza,2022-11,Sharpness,100.000,Mold Breaker,0.000,,
Escavalier,2022-11,Swarm,100.000,Overcoat,0.000,Shell Armor,0.000
Gardevoir,2022-11,Trace,100.000,Synchronize,0.000,Telepathy,0.000
Zapdos,2022-11,Static,92.437,Pressure,7.563,,
Frosmoth,2022-11,Ice Scales,100.000,Shield Dust,0.000,,
Armaldo,2022-11,Battle Armor,100.000,Swift Swim,0.000,,
Empoleon,2022-11,Torrent,69.037,Defiant,30.963,,
Salazzle,2022-11,Corrosion,100.000,Oblivious,0.000,,
Skuntank,2022-11,Stench,100.000,Aftermath,0.000,,
Weezing,2022-11,Levitate,100.000,Neutralizing Gas,0.000,,
Nidoqueen,2022-11,Sheer Force,100.000,Poison Point,0.000,,
Porygon2,2022-11,Download,66.398,Analytic,29.679,Trace,3.923
Toucannon,2022-11,Keen Eye,100.000,Skill Link,0.000,Sheer Force,0.000
Altaria-Mega,2022-11,Pixilate,100.000,,,,
Sableye,2022-11,Prankster,100.000,Keen Eye,0.000,,
Dodrio,2022-11,Early Bird,100.000,Tangled Feet,0.000,Run Away,0.000
Tornadus-Therian,2022-11,Regenerator,100.000,,,,
Barbaracle,2022-11,Tough Claws,100.000,Pickpocket,0.000,Sniper,0.000
Cinccino,2022-11,Technician,91.933,Skill Link,8.067,Cute Charm,0.000
Accelgor,2022-11,Unburden,100.000,Hydration,0.000,Sticky Hold,0.000
Dugtrio-Alola,2022-11,Tangling Hair,100.000,Sand Force,0.000,Sand Veil,0.000
Eevee,2022-11,Adaptability,100.000,Anticipation,0.000,Run Away,0.000
Audino-Mega,2022-11,Healer,100.000,,,,
Tyranitar-Mega,2022-11,Sand Stream,100.000,,,,
Magcargo,2022-11,Flame Body,100.000,Weak Armor,0.000,Magma Armor,0.000
Sylveon,2022-11,Pixilate,100.000,Cute Charm,0.000,,
Wo-Chien,2022-11,Tablets of Ruin,100.000,,,,
Garganacl,2022-11,Purifying Salt,100.000,Sturdy,0.000,,
Garchomp,2022-11,Rough Skin,89.831,Sand Veil,10.169,,
Manectric-Mega,2022-11,Intimidate,100.000,,,,
Weavile,2022-11,Pickpocket,57.253,Pressure,42.747,,
Spidops,2022-11,Stakeout,100.000,Insomnia,0.000,,
Gallade,2022-11,Sharpness,100.000,Justified,0.000,Steadfast,0.000
Golisopod,2022-11,Emergency Exit,100.000,,,,
Rabsca,2022-11,Synchronize,100.000,Telepathy,0.000,,
Heliolisk,2022-11,Dry Skin,100.000,Sand Veil,0.000,Solar Power,0.000
Audino,2022-11,Regenerator,100.000,Healer,0.000,,
Silvally-Fire,2022-11,RKS System,100.000,,,,
Latios-Mega,2022-11,Levitate,100.000,,,,
Zoroark,2022-11,Illusion,100.000,,,,
Xurkitree,2022-11,Beast Boost,100.000,,,,
Dracozolt,2022-11,Sand Rush,100.000,Volt Absorb,0.000,Hustle,0.000
Carracosta,2022-11,Solid Rock,100.000,Swift Swim,0.000,Sturdy,0.000
Regirock,2022-11,Clear Body,100.000,Sturdy,0.000,,
Rampardos,2022-11,Sheer Force,100.000,Mold Breaker,0.000,,
Arctozolt,2022-11,Slush Rush,100.000,Volt Absorb,0.000,Static,0.000
Registeel,2022-11,Clear Body,100.000,,,,
Stunfisk-Galar,2022-11,Mimicry,100.000,,,,
Mandibuzz,2022-11,Overcoat,100.000,Big Pecks,0.000,Weak Armor,0.000
Jumpluff,2022-11,Infiltrator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Charizard-Mega-X,2022-11,Tough Claws,100.000,,,,
Dragalge,2022-11,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Crawdaunt,2022-11,Adaptability,100.000,Shell Armor,0.000,Hyper Cutter,0.000
Florges,2022-11,Flower Veil,100.000,Symbiosis,0.000,,
Granbull,2022-11,Intimidate,100.000,Rattled,0.000,Quick Feet,0.000
Beartic,2022-11,Slush Rush,100.000,Snow Cloak,0.000,,
Pawmot,2022-11,Volt Absorb,99.466,Iron Fist,0.534,Natural Cure,0.000
Keldeo,2022-11,Justified,100.000,,,,
Hitmontop,2022-11,Intimidate,100.000,Technician,0.000,,
Ting-Lu,2022-11,Vessel of Ruin,100.000,,,,
Sawsbuck,2022-11,Serene Grace,100.000,Chlorophyll,0.000,Sap Sipper,0.000
Drednaw,2022-11,Shell Armor,98.721,Swift Swim,1.279,Strong Jaw,0.000
Arbok,2022-11,Shed Skin,100.000,Intimidate,0.000,,
Gliscor,2022-11,Poison Heal,100.000,Hyper Cutter,0.000,Sand Veil,0.000
Bronzong,2022-11,Levitate,100.000,Heavy Metal,0.000,Heatproof,0.000
Rotom-Fan,2022-11,Levitate,100.000,,,,
Entei,2022-11,Pressure,100.000,Inner Focus,0.000,,
Lucario,2022-11,Inner Focus,83.164,Justified,16.836,Steadfast,0.000
Carbink,2022-11,Sturdy,100.000,Clear Body,0.000,,
Shiinotic,2022-11,Rain Dish,100.000,Effect Spore,0.000,Illuminate,0.000
Scrafty,2022-11,Shed Skin,100.000,Intimidate,0.000,Moxie,0.000
Metagross,2022-11,Clear Body,100.000,Light Metal,0.000,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Indeedee,2022-11,Psychic Surge,95.307,Synchronize,4.693,Inner Focus,0.000
Gyarados,2022-11,Moxie,100.000,Intimidate,0.000,,
Snorlax,2022-11,Thick Fat,100.000,Gluttony,0.000,Immunity,0.000
Bibarel,2022-11,Unaware,88.140,Simple,11.860,,
Charizard,2022-11,Blaze,100.000,Solar Power,0.000,,
Zangoose,2022-11,Toxic Boost,100.000,Immunity,0.000,,
Tauros,2022-11,Sheer Force,100.000,Intimidate,0.000,Anger Point,0.000
Stakataka,2022-11,Beast Boost,100.000,,,,
Klawf,2022-11,Anger Shell,100.000,Regenerator,0.000,,
Aggron,2022-11,Rock Head,100.000,Heavy Metal,0.000,Sturdy,0.000
Steelix,2022-11,Sturdy,100.000,Rock Head,0.000,Sheer Force,0.000
Slowking-Galar,2022-11,Regenerator,100.000,Curious Medicine,0.000,,
Seismitoad,2022-11,Water Absorb,96.521,Swift Swim,3.479,Poison Touch,0.000
Camerupt,2022-11,Solid Rock,100.000,Magma Armor,0.000,Anger Point,0.000
Pyukumuku,2022-11,Innards Out,100.000,Unaware,0.000,,
Braviary,2022-11,Defiant,100.000,Sheer Force,0.000,Keen Eye,0.000
Turtonator,2022-11,Shell Armor,100.000,,,,
Rotom-Frost,2022-11,Levitate,100.000,,,,
Venusaur-Mega,2022-12,Thick Fat,100.000,,,,
Ferrothorn,2022-12,Iron Barbs,100.000,Anticipation,0.000,,
Meowscarada,2022-12,Protean,99.986,Overgrow,0.014,,
Breloom,2022-12,Technician,99.049,Poison Heal,0.613,Effect Spore,0.338
Whimsicott,2022-12,Prankster,100.000,Infiltrator,0.000,Chlorophyll,0.000
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Flutter Mane,2022-12,Protosynthesis,100.000,,,,
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Kingambit,2022-12,Supreme Overlord,98.736,Defiant,1.264,Pressure,0.000
Grimmsnarl,2022-12,Prankster,99.914,Frisk,0.086,Pickpocket,0.000
Charizard-Mega-Y,2022-12,Drought,100.000,,,,
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Volcarona,2022-12,Flame Body,68.319,Swarm,31.681,,
Scizor-Mega,2022-12,Technician,100.000,,,,
Dragapult,2022-12,Infiltrator,76.764,Clear Body,23.236,Cursed Body,0.000
Heatran,2022-12,Flash Fire,99.899,Flame Body,0.101,,
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Skeledirge,2022-12,Unaware,79.681,Blaze,20.319,,
Blaziken,2022-12,Speed Boost,100.000,Blaze,0.000,,
Iron Bundle,2022-12,Quark Drive,100.000,,,,
Greninja-Ash,2022-12,Battle Bond,100.000,,,,
Sableye-Mega,2022-12,Magic Bounce,100.000,,,,
Serperior,2022-12,Contrary,100.000,Overgrow,0.000,,
Annihilape,2022-12,Vital Spirit,53.129,Defiant,45.940,Inner Focus,0.931
Excadrill,2022-12,Mold Breaker,56.979,Sand Rush,42.543,Sand Force,0.478
Pelipper,2022-12,Drizzle,99.973,Keen Eye,0.027,Rain Dish,0.000
Aegislash,2022-12,Stance Change,100.000,,,,
Swampert-Mega,2022-12,Swift Swim,100.000,,,,
Tapu Koko,2022-12,Electric Surge,100.000,Telepathy,0.000,,
Mandibuzz,2022-12,Overcoat,99.837,Big Pecks,0.163,Weak Armor,0.000
Cinderace,2022-12,Libero,100.000,Blaze,0.000,,
Zapdos,2022-12,Static,86.342,Pressure,13.658,,
Galvantula,2022-12,Compound Eyes,99.928,Unnerve,0.062,Swarm,0.011
Decidueye,2022-12,Long Reach,96.290,Overgrow,3.710,,
Araquanid,2022-12,Water Bubble,100.000,Water Absorb,0.000,,
Buzzwole,2022-12,Beast Boost,100.000,,,,
Toxapex,2022-12,Regenerator,99.801,Merciless,0.151,Limber,0.048
Hatterene,2022-12,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Muk-Alola,2022-12,Poison Touch,78.319,Gluttony,21.681,Power of Alchemy,0.000
Spectrier,2022-12,Grim Neigh,100.000,,,,
Lopunny-Mega,2022-12,Scrappy,100.000,,,,
Ninetales-Alola,2022-12,Snow Warning,100.000,Snow Cloak,0.000,,
Torkoal,2022-12,Drought,100.000,White Smoke,0.000,Shell Armor,0.000
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Volcanion,2022-12,Water Absorb,100.000,,,,
Gholdengo,2022-12,Good as Gold,100.000,,,,
Mawile-Mega,2022-12,Huge Power,100.000,,,,
Dragonite,2022-12,Multiscale,99.816,Inner Focus,0.184,,
Lokix,2022-12,Tinted Lens,67.520,Swarm,32.480,,
Brambleghast,2022-12,Wind Rider,99.971,Infiltrator,0.029,,
Cyclizar,2022-12,Regenerator,99.925,Shed Skin,0.075,,
Tapu Lele,2022-12,Psychic Surge,100.000,,,,
Landorus-Therian,2022-12,Intimidate,100.000,,,,
Barraskewda,2022-12,Swift Swim,100.000,Propeller Tail,0.000,,
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Charizard-Mega-X,2022-12,Tough Claws,100.000,,,,
Baxcalibur,2022-12,Thermal Exchange,99.967,Ice Body,0.033,,
Clodsire,2022-12,Water Absorb,66.639,Unaware,33.358,Poison Point,0.003
Staraptor,2022-12,Intimidate,57.771,Reckless,42.229,,
Pinsir-Mega,2022-12,Aerilate,100.000,,,,
Incineroar,2022-12,Intimidate,99.995,Blaze,0.005,,
Scizor,2022-12,Technician,99.943,Light Metal,0.057,Swarm,0.000
Ceruledge,2022-12,Weak Armor,99.418,Flash Fire,0.582,,
Skarmory,2022-12,Sturdy,98.116,Weak Armor,1.884,Keen Eye,0.000
Forretress,2022-12,Sturdy,100.000,Overcoat,0.000,,
Garchomp,2022-12,Rough Skin,99.998,Sand Veil,0.002,,
Cradily,2022-12,Suction Cups,61.800,Storm Drain,38.200,,
Avalugg,2022-12,Sturdy,46.922,Ice Body,39.321,Own Tempo,13.757
Azumarill,2022-12,Huge Power,89.214,Sap Sipper,10.786,Thick Fat,0.000
Weezing-Galar,2022-12,Levitate,96.649,Neutralizing Gas,3.346,Misty Surge,0.005
Hippowdon,2022-12,Sand Stream,100.000,Sand Force,0.000,,
Ditto,2022-12,Imposter,97.077,Limber,2.923,,
Landorus,2022-12,Sheer Force,98.407,Sand Force,1.593,,
Iron Moth,2022-12,Quark Drive,100.000,,,,
Kommo-o,2022-12,Bulletproof,81.115,Soundproof,16.397,Overcoat,2.488
Moltres-Galar,2022-12,Berserk,100.000,,,,
Celesteela,2022-12,Beast Boost,100.000,,,,
Gyarados,2022-12,Moxie,99.765,Intimidate,0.235,,
Armaldo,2022-12,Battle Armor,100.000,Swift Swim,0.000,,
Darmanitan-Galar,2022-12,Gorilla Tactics,89.048,Zen Mode,10.952,,
Tapu Fini,2022-12,Misty Surge,100.000,Telepathy,0.000,,
Quaquaval,2022-12,Moxie,100.000,Torrent,0.000,,
Infernape,2022-12,Iron Fist,94.595,Blaze,5.405,,
Gliscor,2022-12,Poison Heal,100.000,Hyper Cutter,0.000,Sand Veil,0.000
Heracross,2022-12,Moxie,95.481,Guts,4.519,Swarm,0.000
Alakazam-Mega,2022-12,Trace,100.000,,,,
Houndoom-Mega,2022-12,Solar Power,100.000,,,,
Thundurus-Therian,2022-12,Volt Absorb,100.000,,,,
Porygon2,2022-12,Download,49.323,Analytic,35.989,Trace,14.688
Hydreigon,2022-12,Levitate,100.000,,,,
Diancie-Mega,2022-12,Magic Bounce,100.000,,,,
Garchomp-Mega,2022-12,Sand Force,100.000,,,,
Kyurem-Black,2022-12,Teravolt,100.000,,,,
Indeedee,2022-12,Psychic Surge,100.000,Synchronize,0.000,Inner Focus,0.000
Melmetal,2022-12,Iron Fist,100.000,,,,
Chansey,2022-12,Natural Cure,99.016,Healer,0.656,Serene Grace,0.327
Jirachi,2022-12,Serene Grace,100.000,,,,
