name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Girafarig,2015-02,Illuminate,100.000,,,,
Snorlax,2015-02,Illuminate,100.000,,,,
Forretress,2015-02,Illuminate,100.000,,,,
Skarmory,2015-02,Illuminate,100.000,,,,
Blissey,2015-02,Illuminate,100.000,,,,
Muk,2015-02,Illuminate,100.000,,,,
Machamp,2015-02,Illuminate,100.000,,,,
Raikou,2015-02,Illuminate,100.000,,,,
Vaporeon,2015-02,Illuminate,100.000,,,,
Tyranitar,2015-02,Illuminate,100.000,,,,
Gengar,2015-02,Illuminate,100.000,,,,
Zapdos,2015-02,Illuminate,100.000,,,,
Marowak,2015-02,Illuminate,100.000,,,,
Suicune,2015-02,Illuminate,100.000,,,,
Charizard,2015-02,Illuminate,100.000,,,,
Houndoom,2015-02,Illuminate,100.000,,,,
Ampharos,2015-02,Illuminate,100.000,,,,
Nidoqueen,2015-02,Illuminate,100.000,,,,
Typhlosion,2015-02,Illuminate,100.000,,,,
Steelix,2015-02,Illuminate,100.000,,,,
Jynx,2015-02,Illuminate,100.000,,,,
Venusaur,2015-02,Illuminate,100.000,,,,
Blastoise,2015-02,Illuminate,100.000,,,,
Ursaring,2015-02,Illuminate,100.000,,,,
Jolteon,2015-02,Illuminate,100.000,,,,
Exeggutor,2015-02,Illuminate,100.000,,,,
Cloyster,2015-02,Illuminate,100.000,,,,
Hitmonlee,2015-02,Illuminate,100.000,,,,
Smeargle,2015-02,Illuminate,100.000,,,,
Umbreon,2015-02,Illuminate,100.000,,,,
Misdreavus,2015-02,Illuminate,100.000,,,,
Scizor,2015-02,Illuminate,100.000,,,,
Alakazam,2015-02,Illuminate,100.000,,,,
Golem,2015-02,Illuminate,100.000,,,,
Rhydon,2015-02,Illuminate,100.000,,,,
Slowbro,2015-02,Illuminate,100.000,,,,
Gyarados,2015-02,Illuminate,100.000,,,,
Xatu,2015-02,Illuminate,100.000,,,,
Starmie,2015-02,Illuminate,100.000,,,,
Miltank,2015-02,Illuminate,100.000,,,,
Nidoking,2015-02,Illuminate,100.000,,,,
Espeon,2015-02,Illuminate,100.000,,,,
Magmar,2015-02,Illuminate,100.000,,,,
Dragonite,2015-02,Illuminate,100.000,,,,
Kingdra,2015-02,Illuminate,100.000,,,,
Raichu,2015-02,Illuminate,100.000,,,,
Raticate,2015-02,Illuminate,100.000,,,,
Feraligatr,2015-02,Illuminate,100.000,,,,
Poliwrath,2015-02,Illuminate,100.000,,,,
Crobat,2015-02,Illuminate,100.000,,,,
Heracross,2015-02,Illuminate,100.000,,,,
Hypno,2015-02,Illuminate,100.000,,,,
Tentacruel,2015-02,Illuminate,100.000,,,,
Sneasel,2015-02,Illuminate,100.000,,,,
Persian,2015-02,Illuminate,100.000,,,,
Electrode,2015-02,Illuminate,100.000,,,,
Sandslash,2015-02,Illuminate,100.000,,,,
Victreebel,2015-02,Illuminate,100.000,,,,
Arcanine,2015-02,Illuminate,100.000,,,,
Dugtrio,2015-02,Illuminate,100.000,,,,
Piloswine,2015-02,Illuminate,100.000,,,,
Shuckle,2015-02,Illuminate,100.000,,,,
Entei,2015-02,Illuminate,100.000,,,,
Noctowl,2015-02,Illuminate,100.000,,,,
Hitmonchan,2015-02,Illuminate,100.000,,,,
Magcargo,2015-02,Illuminate,100.000,,,,
Moltres,2015-02,Illuminate,100.000,,,,
Flareon,2015-02,Illuminate,100.000,,,,
Porygon2,2015-02,Illuminate,100.000,,,,
Meganium,2015-02,Illuminate,100.000,,,,
Donphan,2015-02,Illuminate,100.000,,,,
Snorlax,2015-03,Illuminate,100.000,,,,
Zapdos,2015-03,Illuminate,100.000,,,,
Skarmory,2015-03,Illuminate,100.000,,,,
Raikou,2015-03,Illuminate,100.000,,,,
Vaporeon,2015-03,Illuminate,100.000,,,,
Cloyster,2015-03,Illuminate,100.000,,,,
Forretress,2015-03,Illuminate,100.000,,,,
Marowak,2015-03,Illuminate,100.000,,,,
Steelix,2015-03,Illuminate,100.000,,,,
Exeggutor,2015-03,Illuminate,100.000,,,,
Miltank,2015-03,Illuminate,100.000,,,,
Heracross,2015-03,Illuminate,100.000,,,,
Jolteon,2015-03,Illuminate,100.000,,,,
Smeargle,2015-03,Illuminate,100.000,,,,
Tyranitar,2015-03,Illuminate,100.000,,,,
Umbreon,2015-03,Illuminate,100.000,,,,
Starmie,2015-03,Illuminate,100.000,,,,
Suicune,2015-03,Illuminate,100.000,,,,
Machamp,2015-03,Illuminate,100.000,,,,
Quagsire,2015-03,Illuminate,100.000,,,,
Blissey,2015-03,Illuminate,100.000,,,,
Gengar,2015-03,Illuminate,100.000,,,,
Clefable,2015-03,Illuminate,100.000,,,,
Jumpluff,2015-03,Illuminate,100.000,,,,
Lanturn,2015-03,Illuminate,100.000,,,,
Muk,2015-03,Illuminate,100.000,,,,
Girafarig,2015-03,Illuminate,100.000,,,,
Nidoking,2015-03,Illuminate,100.000,,,,
Blastoise,2015-03,Illuminate,100.000,,,,
Dragonite,2015-03,Illuminate,100.000,,,,
Charizard,2015-03,Illuminate,100.000,,,,
Aerodactyl,2015-03,Illuminate,100.000,,,,
Houndoom,2015-03,Illuminate,100.000,,,,
Ampharos,2015-03,Illuminate,100.000,,,,
Poliwrath,2015-03,Illuminate,100.000,,,,
Alakazam,2015-03,Illuminate,100.000,,,,
Misdreavus,2015-03,Illuminate,100.000,,,,
Scizor,2015-03,Illuminate,100.000,,,,
Typhlosion,2015-03,Illuminate,100.000,,,,
Tentacruel,2015-03,Illuminate,100.000,,,,
Jynx,2015-03,Illuminate,100.000,,,,
Gyarados,2015-03,Illuminate,100.000,,,,
Xatu,2015-03,Illuminate,100.000,,,,
Primeape,2015-03,Illuminate,100.000,,,,
Espeon,2015-03,Illuminate,100.000,,,,
Lapras,2015-03,Illuminate,100.000,,,,
Kabutops,2015-03,Illuminate,100.000,,,,
Hypno,2015-03,Illuminate,100.000,,,,
Slowbro,2015-03,Illuminate,100.000,,,,
Venusaur,2015-03,Illuminate,100.000,,,,
Porygon2,2015-03,Illuminate,100.000,,,,
Rhydon,2015-03,Illuminate,100.000,,,,
Golduck,2015-03,Illuminate,100.000,,,,
Feraligatr,2015-03,Illuminate,100.000,,,,
Entei,2015-03,Illuminate,100.000,,,,
Hitmonchan,2015-03,Illuminate,100.000,,,,
Kingdra,2015-03,Illuminate,100.000,,,,
Chansey,2015-03,Illuminate,100.000,,,,
Snorlax,2015-04,Illuminate,100.000,,,,
Cloyster,2015-04,Illuminate,100.000,,,,
Raikou,2015-04,Illuminate,100.000,,,,
Skarmory,2015-04,Illuminate,100.000,,,,
Exeggutor,2015-04,Illuminate,100.000,,,,
Zapdos,2015-04,Illuminate,100.000,,,,
Steelix,2015-04,Illuminate,100.000,,,,
Machamp,2015-04,Illuminate,100.000,,,,
Starmie,2015-04,Illuminate,100.000,,,,
Suicune,2015-04,Illuminate,100.000,,,,
Blissey,2015-04,Illuminate,100.000,,,,
Umbreon,2015-04,Illuminate,100.000,,,,
Gengar,2015-04,Illuminate,100.000,,,,
Miltank,2015-04,Illuminate,100.000,,,,
Quagsire,2015-04,Illuminate,100.000,,,,
Jumpluff,2015-04,Illuminate,100.000,,,,
Misdreavus,2015-04,Illuminate,100.000,,,,
Forretress,2015-04,Illuminate,100.000,,,,
Tyranitar,2015-04,Illuminate,100.000,,,,
Girafarig,2015-04,Illuminate,100.000,,,,
Jolteon,2015-04,Illuminate,100.000,,,,
Marowak,2015-04,Illuminate,100.000,,,,
Muk,2015-04,Illuminate,100.000,,,,
Lanturn,2015-04,Illuminate,100.000,,,,
Clefable,2015-04,Illuminate,100.000,,,,
Vaporeon,2015-04,Illuminate,100.000,,,,
Charizard,2015-04,Illuminate,100.000,,,,
Rhydon,2015-04,Illuminate,100.000,,,,
Nidoking,2015-04,Illuminate,100.000,,,,
Venusaur,2015-04,Illuminate,100.000,,,,
Smeargle,2015-04,Illuminate,100.000,,,,
Espeon,2015-04,Illuminate,100.000,,,,
Scizor,2015-04,Illuminate,100.000,,,,
Houndoom,2015-04,Illuminate,100.000,,,,
Typhlosion,2015-04,Illuminate,100.000,,,,
Heracross,2015-04,Illuminate,100.000,,,,
Lapras,2015-04,Illuminate,100.000,,,,
Slowbro,2015-04,Illuminate,100.000,,,,
Tentacruel,2015-04,Illuminate,100.000,,,,
Alakazam,2015-04,Illuminate,100.000,,,,
Kingdra,2015-04,Illuminate,100.000,,,,
Dragonite,2015-04,Illuminate,100.000,,,,
Golem,2015-04,Illuminate,100.000,,,,
Poliwrath,2015-04,Illuminate,100.000,,,,
Ursaring,2015-04,Illuminate,100.000,,,,
Victreebel,2015-04,Illuminate,100.000,,,,
Flareon,2015-04,Illuminate,100.000,,,,
Pinsir,2015-04,Illuminate,100.000,,,,
Gyarados,2015-04,Illuminate,100.000,,,,
Blastoise,2015-04,Illuminate,100.000,,,,
Donphan,2015-04,Illuminate,100.000,,,,
Tauros,2015-04,Illuminate,100.000,,,,
Primeape,2015-04,Illuminate,100.000,,,,
Electabuzz,2015-04,Illuminate,100.000,,,,
Piloswine,2015-04,Illuminate,100.000,,,,
Pikachu,2015-04,Illuminate,100.000,,,,
Snorlax,2015-05,Illuminate,100.000,,,,
Cloyster,2015-05,Illuminate,100.000,,,,
Steelix,2015-05,Illuminate,100.000,,,,
Exeggutor,2015-05,Illuminate,100.000,,,,
Raikou,2015-05,Illuminate,100.000,,,,
Zapdos,2015-05,Illuminate,100.000,,,,
Machamp,2015-05,Illuminate,100.000,,,,
Tyranitar,2015-05,Illuminate,100.000,,,,
Misdreavus,2015-05,Illuminate,100.000,,,,
Skarmory,2015-05,Illuminate,100.000,,,,
Gengar,2015-05,Illuminate,100.000,,,,
Forretress,2015-05,Illuminate,100.000,,,,
Suicune,2015-05,Illuminate,100.000,,,,
Blissey,2015-05,Illuminate,100.000,,,,
Alakazam,2015-05,Illuminate,100.000,,,,
Muk,2015-05,Illuminate,100.000,,,,
Crobat,2015-05,Illuminate,100.000,,,,
Miltank,2015-05,Illuminate,100.000,,,,
Heracross,2015-05,Illuminate,100.000,,,,
Vaporeon,2015-05,Illuminate,100.000,,,,
Kingdra,2015-05,Illuminate,100.000,,,,
Marowak,2015-05,Illuminate,100.000,,,,
Typhlosion,2015-05,Illuminate,100.000,,,,
Dragonite,2015-05,Illuminate,100.000,,,,
Wobbuffet,2015-05,Illuminate,100.000,,,,
Pinsir,2015-05,Illuminate,100.000,,,,
Golem,2015-05,Illuminate,100.000,,,,
Jolteon,2015-05,Illuminate,100.000,,,,
Jumpluff,2015-05,Illuminate,100.000,,,,
Slowbro,2015-05,Illuminate,100.000,,,,
Nidoking,2015-05,Illuminate,100.000,,,,
Rhydon,2015-05,Illuminate,100.000,,,,
Starmie,2015-05,Illuminate,100.000,,,,
Scizor,2015-05,Illuminate,100.000,,,,
Ampharos,2015-05,Illuminate,100.000,,,,
Smeargle,2015-05,Illuminate,100.000,,,,
Venusaur,2015-05,Illuminate,100.000,,,,
Feraligatr,2015-05,Illuminate,100.000,,,,
Houndoom,2015-05,Illuminate,100.000,,,,
Arcanine,2015-05,Illuminate,100.000,,,,
Jynx,2015-05,Illuminate,100.000,,,,
Umbreon,2015-05,Illuminate,100.000,,,,
Poliwrath,2015-05,Illuminate,100.000,,,,
Charizard,2015-05,Illuminate,100.000,,,,
Lanturn,2015-05,Illuminate,100.000,,,,
Meganium,2015-05,Illuminate,100.000,,,,
Flareon,2015-05,Illuminate,100.000,,,,
Espeon,2015-05,Illuminate,100.000,,,,
Donphan,2015-05,Illuminate,100.000,,,,
Noctowl,2015-05,Illuminate,100.000,,,,
Girafarig,2015-05,Illuminate,100.000,,,,
Quagsire,2015-05,Illuminate,100.000,,,,
Clefable,2015-05,Illuminate,100.000,,,,
Aerodactyl,2015-05,Illuminate,100.000,,,,
Dugtrio,2015-05,Illuminate,100.000,,,,
Electrode,2015-05,Illuminate,100.000,,,,
Sneasel,2015-05,Illuminate,100.000,,,,
Hitmonlee,2015-05,Illuminate,100.000,,,,
Ursaring,2015-05,Illuminate,100.000,,,,
Victreebel,2015-05,Illuminate,100.000,,,,
Tauros,2015-05,Illuminate,100.000,,,,
Lapras,2015-05,Illuminate,100.000,,,,
Tentacruel,2015-05,Illuminate,100.000,,,,
Blastoise,2015-05,Illuminate,100.000,,,,
Gligar,2015-05,Illuminate,100.000,,,,
Sudowoodo,2015-05,Illuminate,100.000,,,,
Raikou,2015-06,Illuminate,100.000,,,,
Snorlax,2015-06,Illuminate,100.000,,,,
Cloyster,2015-06,Illuminate,100.000,,,,
Misdreavus,2015-06,Illuminate,100.000,,,,
Miltank,2015-06,Illuminate,100.000,,,,
Gengar,2015-06,Illuminate,100.000,,,,
Steelix,2015-06,Illuminate,100.000,,,,
Starmie,2015-06,Illuminate,100.000,,,,
Forretress,2015-06,Illuminate,100.000,,,,
Vaporeon,2015-06,Illuminate,100.000,,,,
Alakazam,2015-06,Illuminate,100.000,,,,
Machamp,2015-06,Illuminate,100.000,,,,
Exeggutor,2015-06,Illuminate,100.000,,,,
Nidoking,2015-06,Illuminate,100.000,,,,
Espeon,2015-06,Illuminate,100.000,,,,
Houndoom,2015-06,Illuminate,100.000,,,,
Meganium,2015-06,Illuminate,100.000,,,,
Heracross,2015-06,Illuminate,100.000,,,,
Crobat,2015-06,Illuminate,100.000,,,,
Zapdos,2015-06,Illuminate,100.000,,,,
Skarmory,2015-06,Illuminate,100.000,,,,
Tyranitar,2015-06,Illuminate,100.000,,,,
Jynx,2015-06,Illuminate,100.000,,,,
Aerodactyl,2015-06,Illuminate,100.000,,,,
Smeargle,2015-06,Illuminate,100.000,,,,
Marowak,2015-06,Illuminate,100.000,,,,
Jolteon,2015-06,Illuminate,100.000,,,,
Venusaur,2015-06,Illuminate,100.000,,,,
Rhydon,2015-06,Illuminate,100.000,,,,
Umbreon,2015-06,Illuminate,100.000,,,,
Wobbuffet,2015-06,Illuminate,100.000,,,,
Suicune,2015-06,Illuminate,100.000,,,,
Dragonite,2015-06,Illuminate,100.000,,,,
Charizard,2015-06,Illuminate,100.000,,,,
Blissey,2015-06,Illuminate,100.000,,,,
Tauros,2015-06,Illuminate,100.000,,,,
Blastoise,2015-06,Illuminate,100.000,,,,
Jumpluff,2015-06,Illuminate,100.000,,,,
Dugtrio,2015-06,Illuminate,100.000,,,,
Weezing,2015-06,Illuminate,100.000,,,,
Dodrio,2015-06,Illuminate,100.000,,,,
Magneton,2015-06,Illuminate,100.000,,,,
Scizor,2015-06,Illuminate,100.000,,,,
Golem,2015-06,Illuminate,100.000,,,,
Hypno,2015-06,Illuminate,100.000,,,,
Azumarill,2015-06,Illuminate,100.000,,,,
Ampharos,2015-06,Illuminate,100.000,,,,
Pinsir,2015-06,Illuminate,100.000,,,,
Typhlosion,2015-06,Illuminate,100.000,,,,
Electrode,2015-06,Illuminate,100.000,,,,
Kingdra,2015-06,Illuminate,100.000,,,,
Snorlax,2015-07,Illuminate,100.000,,,,
Raikou,2015-07,Illuminate,100.000,,,,
Cloyster,2015-07,Illuminate,100.000,,,,
Miltank,2015-07,Illuminate,100.000,,,,
Jolteon,2015-07,Illuminate,100.000,,,,
Machamp,2015-07,Illuminate,100.000,,,,
Marowak,2015-07,Illuminate,100.000,,,,
Smeargle,2015-07,Illuminate,100.000,,,,
Gengar,2015-07,Illuminate,100.000,,,,
Exeggutor,2015-07,Illuminate,100.000,,,,
Tyranitar,2015-07,Illuminate,100.000,,,,
Houndoom,2015-07,Illuminate,100.000,,,,
Steelix,2015-07,Illuminate,100.000,,,,
Skarmory,2015-07,Illuminate,100.000,,,,
Starmie,2015-07,Illuminate,100.000,,,,
Scizor,2015-07,Illuminate,100.000,,,,
Forretress,2015-07,Illuminate,100.000,,,,
Suicune,2015-07,Illuminate,100.000,,,,
Zapdos,2015-07,Illuminate,100.000,,,,
Vaporeon,2015-07,Illuminate,100.000,,,,
Espeon,2015-07,Illuminate,100.000,,,,
Umbreon,2015-07,Illuminate,100.000,,,,
Misdreavus,2015-07,Illuminate,100.000,,,,
Heracross,2015-07,Illuminate,100.000,,,,
Jumpluff,2015-07,Illuminate,100.000,,,,
Blissey,2015-07,Illuminate,100.000,,,,
Dodrio,2015-07,Illuminate,100.000,,,,
Meganium,2015-07,Illuminate,100.000,,,,
Ursaring,2015-07,Illuminate,100.000,,,,
Pikachu,2015-07,Illuminate,100.000,,,,
Clefable,2015-07,Illuminate,100.000,,,,
Alakazam,2015-07,Illuminate,100.000,,,,
Venusaur,2015-07,Illuminate,100.000,,,,
Rhydon,2015-07,Illuminate,100.000,,,,
Porygon2,2015-07,Illuminate,100.000,,,,
Crobat,2015-07,Illuminate,100.000,,,,
Quagsire,2015-07,Illuminate,100.000,,,,
Nidoking,2015-07,Illuminate,100.000,,,,
Girafarig,2015-07,Illuminate,100.000,,,,
Charizard,2015-07,Illuminate,100.000,,,,
Muk,2015-07,Illuminate,100.000,,,,
Aerodactyl,2015-07,Illuminate,100.000,,,,
Typhlosion,2015-07,Illuminate,100.000,,,,
Feraligatr,2015-07,Illuminate,100.000,,,,
Sandslash,2015-07,Illuminate,100.000,,,,
Victreebel,2015-07,Illuminate,100.000,,,,
Magneton,2015-07,Illuminate,100.000,,,,
Moltres,2015-07,Illuminate,100.000,,,,
Lanturn,2015-07,Illuminate,100.000,,,,
Donphan,2015-07,Illuminate,100.000,,,,
Dragonite,2015-07,Illuminate,100.000,,,,
Jynx,2015-07,Illuminate,100.000,,,,
Flareon,2015-07,Illuminate,100.000,,,,
Poliwrath,2015-07,Illuminate,100.000,,,,
Shuckle,2015-07,Illuminate,100.000,,,,
Ariados,2015-07,Illuminate,100.000,,,,
Qwilfish,2015-07,Illuminate,100.000,,,,
Golem,2015-07,Illuminate,100.000,,,,
Weezing,2015-07,Illuminate,100.000,,,,
Electrode,2015-07,Illuminate,100.000,,,,
Kangaskhan,2015-07,Illuminate,100.000,,,,
Eevee,2015-07,Illuminate,100.000,,,,
Ampharos,2015-07,Illuminate,100.000,,,,
Entei,2015-07,Illuminate,100.000,,,,
Hypno,2015-07,Illuminate,100.000,,,,
Lapras,2015-07,Illuminate,100.000,,,,
Articuno,2015-07,Illuminate,100.000,,,,
Blastoise,2015-07,Illuminate,100.000,,,,
Tauros,2015-07,Illuminate,100.000,,,,
Electabuzz,2015-07,Illuminate,100.000,,,,
Snorlax,2015-08,Illuminate,100.000,,,,
Raikou,2015-08,Illuminate,100.000,,,,
Starmie,2015-08,Illuminate,100.000,,,,
Charizard,2015-08,Illuminate,100.000,,,,
Cloyster,2015-08,Illuminate,100.000,,,,
Machamp,2015-08,Illuminate,100.000,,,,
Gengar,2015-08,Illuminate,100.000,,,,
Exeggutor,2015-08,Illuminate,100.000,,,,
Forretress,2015-08,Illuminate,100.000,,,,
Steelix,2015-08,Illuminate,100.000,,,,
Tyranitar,2015-08,Illuminate,100.000,,,,
Miltank,2015-08,Illuminate,100.000,,,,
Marowak,2015-08,Illuminate,100.000,,,,
Zapdos,2015-08,Illuminate,100.000,,,,
Skarmory,2015-08,Illuminate,100.000,,,,
Espeon,2015-08,Illuminate,100.000,,,,
Misdreavus,2015-08,Illuminate,100.000,,,,
Muk,2015-08,Illuminate,100.000,,,,
Electabuzz,2015-08,Illuminate,100.000,,,,
Golem,2015-08,Illuminate,100.000,,,,
Jolteon,2015-08,Illuminate,100.000,,,,
Sneasel,2015-08,Illuminate,100.000,,,,
Suicune,2015-08,Illuminate,100.000,,,,
Alakazam,2015-08,Illuminate,100.000,,,,
Donphan,2015-08,Illuminate,100.000,,,,
Crobat,2015-08,Illuminate,100.000,,,,
Umbreon,2015-08,Illuminate,100.000,,,,
Tentacruel,2015-08,Illuminate,100.000,,,,
Nidoking,2015-08,Illuminate,100.000,,,,
Blissey,2015-08,Illuminate,100.000,,,,
Vaporeon,2015-08,Illuminate,100.000,,,,
Blastoise,2015-08,Illuminate,100.000,,,,
Heracross,2015-08,Illuminate,100.000,,,,
Meganium,2015-08,Illuminate,100.000,,,,
Dragonite,2015-08,Illuminate,100.000,,,,
Quagsire,2015-08,Illuminate,100.000,,,,
Rhydon,2015-08,Illuminate,100.000,,,,
Lanturn,2015-08,Illuminate,100.000,,,,
Jynx,2015-08,Illuminate,100.000,,,,
Tauros,2015-08,Illuminate,100.000,,,,
Primeape,2015-08,Illuminate,100.000,,,,
Arbok,2015-08,Illuminate,100.000,,,,
Sudowoodo,2015-08,Illuminate,100.000,,,,
Moltres,2015-08,Illuminate,100.000,,,,
Smeargle,2015-08,Illuminate,100.000,,,,
Venusaur,2015-08,Illuminate,100.000,,,,
Raichu,2015-08,Illuminate,100.000,,,,
Kingdra,2015-08,Illuminate,100.000,,,,
Corsola,2015-08,Illuminate,100.000,,,,
Houndoom,2015-08,Illuminate,100.000,,,,
Poliwrath,2015-08,Illuminate,100.000,,,,
Mr. Mime,2015-08,Illuminate,100.000,,,,
Flareon,2015-08,Illuminate,100.000,,,,
Slowbro,2015-08,Illuminate,100.000,,,,
Scizor,2015-08,Illuminate,100.000,,,,
Entei,2015-08,Illuminate,100.000,,,,
Lapras,2015-08,Illuminate,100.000,,,,
Omastar,2015-08,Illuminate,100.000,,,,
Venomoth,2015-08,Illuminate,100.000,,,,
Pidgeot,2015-08,Illuminate,100.000,,,,
Snorlax,2015-09,Illuminate,100.000,,,,
Raikou,2015-09,Illuminate,100.000,,,,
Starmie,2015-09,Illuminate,100.000,,,,
Miltank,2015-09,Illuminate,100.000,,,,
Machamp,2015-09,Illuminate,100.000,,,,
Charizard,2015-09,Illuminate,100.000,,,,
Gengar,2015-09,Illuminate,100.000,,,,
Forretress,2015-09,Illuminate,100.000,,,,
Exeggutor,2015-09,Illuminate,100.000,,,,
Steelix,2015-09,Illuminate,100.000,,,,
Skarmory,2015-09,Illuminate,100.000,,,,
Dragonite,2015-09,Illuminate,100.000,,,,
Muk,2015-09,Illuminate,100.000,,,,
Tyranitar,2015-09,Illuminate,100.000,,,,
Golem,2015-09,Illuminate,100.000,,,,
Cloyster,2015-09,Illuminate,100.000,,,,
Vaporeon,2015-09,Illuminate,100.000,,,,
Weezing,2015-09,Illuminate,100.000,,,,
Misdreavus,2015-09,Illuminate,100.000,,,,
Zapdos,2015-09,Illuminate,100.000,,,,
Rhydon,2015-09,Illuminate,100.000,,,,
