name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Masquerain,2022-11,Intimidate,100.000,Unnerve,0.000,,
Iron Thorns,2022-11,Quark Drive,100.000,,,,
Maushold,2022-11,Technician,99.031,Friend Guard,0.958,Cheek Pouch,0.011
Tyranitar,2022-11,Sand Stream,100.000,Unnerve,0.000,,
Hippowdon,2022-11,Sand Stream,99.904,Sand Force,0.096,,
Iron Jugulis,2022-11,Quark Drive,100.000,,,,
Baxcalibur,2022-11,Thermal Exchange,100.000,Ice Body,0.000,,
Quaquaval,2022-11,Moxie,96.399,Torrent,3.601,,
Slither Wing,2022-11,Protosynthesis,100.000,,,,
Meowscarada,2022-11,Protean,98.179,Overgrow,1.821,,
Dachsbun,2022-11,Well-Baked Body,100.000,,,,
Hawlucha,2022-11,Unburden,99.889,Mold Breaker,0.111,Limber,0.000
Brute Bonnet,2022-11,Protosynthesis,100.000,,,,
Annihilape,2022-11,Defiant,73.525,Vital Spirit,22.764,Inner Focus,3.711
Wo-Chien,2022-11,Tablets of Ruin,100.000,,,,
Dondozo,2022-11,Unaware,99.945,Oblivious,0.055,Water Veil,0.000
Scizor,2022-11,Technician,100.000,Swarm,0.000,Light Metal,0.000
Avalugg,2022-11,Sturdy,100.000,Own Tempo,0.000,Ice Body,0.000
Toedscruel,2022-11,Mycelium Might,100.000,,,,
Pelipper,2022-11,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Torkoal,2022-11,Drought,100.000,White Smoke,0.000,Shell Armor,0.000
Orthworm,2022-11,Earth Eater,100.000,Sand Veil,0.000,,
Scovillain,2022-11,Chlorophyll,55.237,Moody,44.763,Insomnia,0.000
Arcanine,2022-11,Intimidate,100.000,Justified,0.000,Flash Fire,0.000
Armarouge,2022-11,Weak Armor,59.665,Flash Fire,40.335,,
Tinkaton,2022-11,Mold Breaker,79.926,Own Tempo,16.539,Pickpocket,3.535
Forretress,2022-11,Sturdy,100.000,Overcoat,0.000,,
Espathra,2022-11,Speed Boost,83.993,Opportunist,16.007,Frisk,0.000
Sandy Shocks,2022-11,Protosynthesis,100.000,,,,
Bronzong,2022-11,Levitate,100.000,Heavy Metal,0.000,Heatproof,0.000
Azumarill,2022-11,Huge Power,97.361,Sap Sipper,2.639,Thick Fat,0.000
Slowking,2022-11,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Spidops,2022-11,Insomnia,54.856,Stakeout,45.144,,
Dragonite,2022-11,Multiscale,100.000,Inner Focus,0.000,,
Volcarona,2022-11,Flame Body,100.000,Swarm,0.000,,
Mimikyu,2022-11,Disguise,100.000,,,,
Lokix,2022-11,Tinted Lens,95.803,Swarm,4.197,,
Garchomp,2022-11,Rough Skin,86.914,Sand Veil,13.086,,
Donphan,2022-11,Sturdy,100.000,Sand Veil,0.000,,
Hatterene,2022-11,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Cloyster,2022-11,Skill Link,100.000,Shell Armor,0.000,Overcoat,0.000
Kilowattrel,2022-11,Volt Absorb,65.899,Competitive,21.346,Wind Power,12.755
Arboliva,2022-11,Seed Sower,93.600,Harvest,6.400,,
Grafaiai,2022-11,Prankster,50.921,Unburden,48.911,Poison Touch,0.169
Crocalor,2022-11,Unaware,100.000,Blaze,0.000,,
Dudunsparce,2022-11,Serene Grace,100.000,Rattled,0.000,Run Away,0.000
Tauros-Paldea-Fire,2022-11,Intimidate,99.660,Anger Point,0.340,Cud Chew,0.000
Altaria,2022-11,Cloud Nine,100.000,Natural Cure,0.000,,
Hydreigon,2022-11,Levitate,100.000,,,,
Gastrodon,2022-11,Storm Drain,99.999,Sticky Hold,0.001,Sand Force,0.000
Slowbro,2022-11,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Lycanroc,2022-11,Sand Rush,100.000,Steadfast,0.000,Keen Eye,0.000
Breloom,2022-11,Technician,54.235,Poison Heal,45.626,Effect Spore,0.138
Revavroom,2022-11,Filter,98.367,Overcoat,1.633,,
Chansey,2022-11,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Cetitan,2022-11,Sheer Force,72.202,Slush Rush,22.396,Thick Fat,5.401
Gyarados,2022-11,Moxie,63.331,Intimidate,36.669,,
Barraskewda,2022-11,Swift Swim,100.000,Propeller Tail,0.000,,
Bombirdier,2022-11,Rocky Payload,83.612,Big Pecks,16.388,Keen Eye,0.000
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Magnezone,2022-11,Magnet Pull,99.955,Analytic,0.045,Sturdy,0.000
Quagsire,2022-11,Unaware,96.159,Water Absorb,3.330,Damp,0.511
Amoonguss,2022-11,Regenerator,75.042,Effect Spore,24.958,,
Sylveon,2022-11,Pixilate,100.000,Cute Charm,0.000,,
Klefki,2022-11,Prankster,100.000,Magician,0.000,,
Weavile,2022-11,Pressure,100.000,Pickpocket,0.000,,
Gardevoir,2022-11,Synchronize,100.000,Trace,0.000,Telepathy,0.000
Froslass,2022-11,Cursed Body,96.063,Snow Cloak,3.937,,
Krookodile,2022-11,Intimidate,98.894,Anger Point,0.641,Moxie,0.464
Sawsbuck,2022-11,Chlorophyll,100.000,Sap Sipper,0.000,Serene Grace,0.000
Pincurchin,2022-11,Electric Surge,100.000,Lightning Rod,0.000,,
Tauros-Paldea-Water,2022-11,Intimidate,78.026,Anger Point,21.974,Cud Chew,0.000
Klawf,2022-11,Anger Shell,100.000,Regenerator,0.000,Shell Armor,0.000
Wugtrio,2022-11,Gooey,100.000,Rattled,0.000,Sand Veil,0.000
Bellibolt,2022-11,Electromorphosis,79.431,Static,20.569,Damp,0.000
Gengar,2022-11,Cursed Body,100.000,,,,
Sableye,2022-11,Prankster,100.000,Keen Eye,0.000,Stall,0.000
Kricketune,2022-11,Swarm,100.000,Technician,0.000,,
Espeon,2022-11,Magic Bounce,100.000,Synchronize,0.000,,
Talonflame,2022-11,Gale Wings,92.094,Flame Body,7.906,,
Abomasnow,2022-11,Snow Warning,97.944,Soundproof,2.056,,
Rotom-Heat,2022-11,Levitate,100.000,,,,
Leafeon,2022-11,Chlorophyll,100.000,Leaf Guard,0.000,,
Brambleghast,2022-11,Wind Rider,99.507,Infiltrator,0.493,,
Veluza,2022-11,Sharpness,68.276,Mold Breaker,31.724,,
Gallade,2022-11,Sharpness,99.141,Justified,0.859,Steadfast,0.000
Eelektross,2022-11,Levitate,100.000,,,,
Gothitelle,2022-11,Shadow Tag,95.418,Competitive,4.582,Frisk,0.000
Noivern,2022-11,Infiltrator,100.000,Frisk,0.000,Telepathy,0.000
Ampharos,2022-11,Static,100.000,Plus,0.000,,
Indeedee-F,2022-11,Psychic Surge,100.000,Own Tempo,0.000,Synchronize,0.000
Coalossal,2022-11,Flash Fire,63.377,Steam Engine,36.623,Flame Body,0.000
Tsareena,2022-11,Queenly Majesty,100.000,Sweet Veil,0.000,Leaf Guard,0.000
Gothorita,2022-11,Shadow Tag,100.000,Frisk,0.000,,
Drifblim,2022-11,Flare Boost,67.300,Unburden,32.700,Aftermath,0.000
Appletun,2022-11,Thick Fat,100.000,Gluttony,0.000,Ripen,0.000
Hippopotas,2022-11,Sand Stream,100.000,,,,
Lilligant,2022-11,Chlorophyll,100.000,Own Tempo,0.000,Leaf Guard,0.000
Jolteon,2022-11,Volt Absorb,100.000,Quick Feet,0.000,,
Electrode,2022-11,Soundproof,58.182,Aftermath,41.818,Static,0.000
Farigiraf,2022-11,Armor Tail,96.915,Cud Chew,3.085,Sap Sipper,0.000
Pawmot,2022-11,Volt Absorb,90.931,Iron Fist,9.069,Natural Cure,0.000
Toxtricity,2022-11,Punk Rock,100.000,Technician,0.000,Plus,0.000
Tatsugiri,2022-11,Commander,94.753,Storm Drain,5.247,,
Zoroark,2022-11,Illusion,100.000,,,,
Skuntank,2022-11,Stench,100.000,Aftermath,0.000,Keen Eye,0.000
Salamence,2022-11,Intimidate,98.034,Moxie,1.966,,
Salazzle,2022-11,Corrosion,91.911,Oblivious,8.089,,
Vivillon,2022-11,Compound Eyes,100.000,Shield Dust,0.000,Friend Guard,0.000
Haxorus,2022-11,Mold Breaker,87.355,Rivalry,12.645,Unnerve,0.000
Mabosstiff,2022-11,Guard Dog,100.000,Intimidate,0.000,Stakeout,0.000
Eiscue,2022-11,Ice Face,100.000,,,,
Rabsca,2022-11,Synchronize,100.000,Telepathy,0.000,,
Miraidon,2022-12,Hadron Engine,100.000,,,,
Koraidon,2022-12,Orichalcum Pulse,100.000,,,,
Flutter Mane,2022-12,Protosynthesis,100.000,,,,
Iron Bundle,2022-12,Quark Drive,100.000,,,,
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Iron Treads,2022-12,Quark Drive,100.000,,,,
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Palafin,2022-12,Zero to Hero,100.000,,,,
Corviknight,2022-12,Pressure,71.507,Mirror Armor,28.008,Unnerve,0.486
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Clodsire,2022-12,Unaware,53.794,Water Absorb,45.545,Poison Point,0.661
Gholdengo,2022-12,Good as Gold,100.000,,,,
Glimmora,2022-12,Toxic Debris,85.986,Corrosion,14.014,,
Houndstone,2022-12,Sand Rush,56.439,Fluffy,43.561,,
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Grimmsnarl,2022-12,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Annihilape,2022-12,Defiant,95.284,Vital Spirit,4.165,Inner Focus,0.551
Skeledirge,2022-12,Unaware,98.533,Blaze,1.467,,
Masquerain,2022-12,Intimidate,99.971,Unnerve,0.029,,
Pelipper,2022-12,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Ditto,2022-12,Imposter,100.000,Limber,0.000,,
Iron Moth,2022-12,Quark Drive,100.000,,,,
Tyranitar,2022-12,Sand Stream,100.000,Unnerve,0.000,,
Garchomp,2022-12,Rough Skin,99.133,Sand Veil,0.867,,
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Cyclizar,2022-12,Regenerator,96.978,Shed Skin,3.022,,
Hatterene,2022-12,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Toxapex,2022-12,Regenerator,98.183,Merciless,1.815,Limber,0.002
Iron Hands,2022-12,Quark Drive,100.000,,,,
Espathra,2022-12,Speed Boost,99.183,Opportunist,0.817,Frisk,0.000
Ceruledge,2022-12,Weak Armor,60.577,Flash Fire,39.423,,
Blissey,2022-12,Natural Cure,98.536,Healer,1.445,Serene Grace,0.019
Kingambit,2022-12,Supreme Overlord,93.166,Defiant,6.825,Pressure,0.009
Dachsbun,2022-12,Well-Baked Body,100.000,Aroma Veil,0.000,,
Alomomola,2022-12,Regenerator,100.000,Healer,0.000,Hydration,0.000
Dragapult,2022-12,Clear Body,56.431,Infiltrator,38.808,Cursed Body,4.761
Scizor,2022-12,Technician,99.994,Swarm,0.006,Light Metal,0.000
Dondozo,2022-12,Unaware,99.551,Oblivious,0.441,Water Veil,0.008
Garganacl,2022-12,Purifying Salt,99.475,Sturdy,0.508,Clear Body,0.017
Slither Wing,2022-12,Protosynthesis,100.000,,,,
Scovillain,2022-12,Moody,75.171,Chlorophyll,24.829,Insomnia,0.000
Dragonite,2022-12,Multiscale,98.247,Inner Focus,1.753,,
Dugtrio,2022-12,Arena Trap,95.144,Sand Force,4.855,Sand Veil,0.001
Hawlucha,2022-12,Unburden,97.201,Mold Breaker,2.799,Limber,0.000
Meowscarada,2022-12,Protean,86.636,Overgrow,13.364,,
Baxcalibur,2022-12,Thermal Exchange,95.341,Ice Body,4.659,,
Scream Tail,2022-12,Protosynthesis,100.000,,,,
Florges,2022-12,Symbiosis,83.805,Flower Veil,16.195,,
Grafaiai,2022-12,Prankster,99.534,Unburden,0.466,Poison Touch,0.000
Maushold,2022-12,Technician,97.990,Friend Guard,2.006,Cheek Pouch,0.004
Quaquaval,2022-12,Moxie,99.756,Torrent,0.244,,
Pawmot,2022-12,Iron Fist,56.654,Volt Absorb,31.485,Natural Cure,11.861
Amoonguss,2022-12,Regenerator,94.906,Effect Spore,5.094,,
Froslass,2022-12,Cursed Body,99.999,Snow Cloak,0.001,,
Breloom,2022-12,Technician,78.179,Poison Heal,14.761,Effect Spore,7.060
Spidops,2022-12,Insomnia,62.011,Stakeout,37.989,,
Torkoal,2022-12,Drought,97.549,Shell Armor,2.451,White Smoke,0.000
Cloyster,2022-12,Skill Link,99.832,Shell Armor,0.168,Overcoat,0.000
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Arcanine,2022-12,Intimidate,100.000,Justified,0.000,Flash Fire,0.000
Hippowdon,2022-12,Sand Stream,100.000,Sand Force,0.000,,
Lokix,2022-12,Tinted Lens,99.174,Swarm,0.826,,
Floatzel,2022-12,Swift Swim,96.717,Water Veil,3.283,,
Slowbro,2022-12,Regenerator,100.000,Oblivious,0.000,Own Tempo,0.000
Hariyama,2022-12,Thick Fat,93.043,Guts,6.957,Sheer Force,0.000
Volcarona,2022-12,Flame Body,99.999,Swarm,0.001,,
Armarouge,2022-12,Flash Fire,68.636,Weak Armor,31.364,,
Iron Jugulis,2022-12,Quark Drive,100.000,,,,
Orthworm,2022-12,Earth Eater,94.375,Sand Veil,5.625,,
Azumarill,2022-12,Huge Power,99.999,Sap Sipper,0.001,Thick Fat,0.000
Rabsca,2022-12,Synchronize,99.998,Telepathy,0.002,,
Chansey,2022-12,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Glalie,2022-12,Moody,100.000,Ice Body,0.000,Inner Focus,0.000
Forretress,2022-12,Sturdy,99.641,Overcoat,0.359,,
Magnezone,2022-12,Magnet Pull,97.537,Analytic,2.456,Sturdy,0.007
Polteageist,2022-12,Weak Armor,89.247,Cursed Body,10.753,,
Rotom-Heat,2022-12,Levitate,100.000,,,,
Krookodile,2022-12,Moxie,99.991,Anger Point,0.009,Intimidate,0.000
Mimikyu,2022-12,Disguise,100.000,,,,
Charizard,2022-12,Solar Power,96.458,Blaze,3.542,,
Abomasnow,2022-12,Snow Warning,100.000,Soundproof,0.000,,
Rotom-Wash,2022-12,Levitate,100.000,,,,
Arboliva,2022-12,Seed Sower,51.892,Harvest,48.108,,
Klefki,2022-12,Prankster,100.000,Magician,0.000,,
Vaporeon,2022-12,Water Absorb,100.000,Hydration,0.000,,
Spiritomb,2022-12,Infiltrator,64.392,Pressure,35.608,,
Pincurchin,2022-12,Electric Surge,100.000,Lightning Rod,0.000,,
Brambleghast,2022-12,Wind Rider,88.121,Infiltrator,11.879,,
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Kilowattrel,2022-12,Volt Absorb,57.404,Wind Power,23.857,Competitive,18.740
Basculin,2022-12,Rock Head,100.000,Reckless,0.000,Adaptability,0.000
Hydreigon,2022-12,Levitate,100.000,,,,
Murkrow,2022-12,Prankster,100.000,Super Luck,0.000,Insomnia,0.000
Lycanroc,2022-12,Sand Rush,56.748,Steadfast,43.227,Keen Eye,0.025
Sableye,2022-12,Prankster,100.000,Keen Eye,0.000,Stall,0.000
Gothitelle,2022-12,Shadow Tag,100.000,Frisk,0.000,Competitive,0.000
Cinderace,2022-12,Libero,100.000,Blaze,0.000,,
Talonflame,2022-12,Gale Wings,98.095,Flame Body,1.905,,
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Tinkaton,2022-12,Mold Breaker,88.250,Own Tempo,9.825,Pickpocket,1.925
Espeon,2022-12,Magic Bounce,100.000,Synchronize,0.000,,
Sandaconda,2022-12,Sand Spit,95.019,Sand Veil,4.981,Shed Skin,0.000
Muk,2022-12,Poison Touch,100.000,Sticky Hold,0.000,Stench,0.000
Rotom-Mow,2022-12,Levitate,100.000,,,,
Quagsire,2022-12,Damp,66.452,Unaware,33.548,Water Absorb,0.000
Komala,2022-12,Comatose,100.000,,,,
Goodra,2022-12,Gooey,80.407,Sap Sipper,19.593,Hydration,0.000
Leafeon,2022-12,Chlorophyll,100.000,Leaf Guard,0.000,,
Salazzle,2022-12,Corrosion,92.492,Oblivious,7.508,,
Tropius,2022-12,Harvest,76.721,Chlorophyll,23.279,Solar Power,0.000
Staraptor,2022-12,Reckless,93.740,Intimidate,6.260,,
Gallade,2022-12,Sharpness,100.000,Justified,0.000,Steadfast,0.000
Eiscue,2022-12,Ice Face,100.000,,,,
Cryogonal,2022-12,Levitate,100.000,,,,
Lilligant,2022-12,Chlorophyll,99.263,Own Tempo,0.737,Leaf Guard,0.000
Gardevoir,2022-12,Trace,85.557,Synchronize,14.443,Telepathy,0.000
Drifblim,2022-12,Flare Boost,88.626,Unburden,7.670,Aftermath,3.704
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Gastrodon,2022-12,Storm Drain,99.166,Sticky Hold,0.834,Sand Force,0.000
Slowking,2022-12,Regenerator,99.875,Oblivious,0.125,Own Tempo,0.000
Dudunsparce,2022-12,Serene Grace,91.190,Rattled,8.243,Run Away,0.567
Donphan,2022-12,Sturdy,100.000,Sand Veil,0.000,,
Tatsugiri,2022-12,Storm Drain,64.262,Commander,35.738,,
Altaria,2022-12,Natural Cure,100.000,Cloud Nine,0.000,,
Salamence,2022-12,Moxie,65.314,Intimidate,34.686,,
Zangoose,2022-12,Toxic Boost,100.000,Immunity,0.000,,
Jumpluff,2022-12,Infiltrator,66.075,Chlorophyll,33.925,Leaf Guard,0.000
Lucario,2022-12,Justified,81.820,Inner Focus,11.537,Steadfast,6.643
Gogoat,2022-12,Sap Sipper,100.000,Grass Pelt,0.000,,
Drednaw,2022-12,Strong Jaw,99.995,Swift Swim,0.005,Shell Armor,0.000
Jolteon,2022-12,Volt Absorb,64.187,Quick Feet,35.813,,
Umbreon,2022-12,Synchronize,92.999,Inner Focus,7.001,,
Klawf,2022-12,Anger Shell,100.000,Shell Armor,0.000,Regenerator,0.000
Vespiquen,2022-12,Pressure,100.000,Unnerve,0.000,,
Rotom-Frost,2022-12,Levitate,100.000,,,,
Revavroom,2022-12,Filter,92.141,Overcoat,7.859,,
Sylveon,2022-12,Pixilate,100.000,Cute Charm,0.000,,
Palossand,2022-12,Water Compaction,82.880,Sand Veil,17.120,,
Eelektross,2022-12,Levitate,100.000,,,,
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Mismagius,2022-12,Levitate,100.000,,,,
Flamigo,2022-12,Costar,66.066,Scrappy,33.934,Tangled Feet,0.000
Bronzong,2022-12,Levitate,100.000,Heavy Metal,0.000,Heatproof,0.000
Electrode,2022-12,Aftermath,56.373,Soundproof,40.264,Static,3.362
Tauros-Paldea,2022-12,Intimidate,99.908,Cud Chew,0.092,Anger Point,0.000
Squawkabilly,2022-12,Intimidate,69.469,Guts,30.531,Sheer Force,0.000
Barraskewda,2022-12,Swift Swim,100.000,Propeller Tail,0.000,,
Tauros-Paldea-Fire,2022-12,Intimidate,99.676,Cud Chew,0.324,Anger Point,0.000
Glaceon,2022-12,Ice Body,72.228,Snow Cloak,27.772,,
Noivern,2022-12,Infiltrator,100.000,Frisk,0.000,Telepathy,0.000
Mudsdale,2022-12,Stamina,100.000,Own Tempo,0.000,Inner Focus,0.000
Toxtricity,2022-12,Punk Rock,100.000,Technician,0.000,Plus,0.000
Veluza,2022-12,Mold Breaker,68.793,Sharpness,31.207,,
Delibird,2022-12,Hustle,100.000,Vital Spirit,0.000,Insomnia,0.000
Gengar,2022-12,Cursed Body,100.000,,,,
Gimmighoul,2022-12,Rattled,100.000,,,,
Bellibolt,2022-12,Electromorphosis,85.313,Static,14.684,Damp,0.003
Oricorio-Pa'u,2022-12,Dancer,100.000,,,,
Wugtrio,2022-12,Gooey,100.000,Rattled,0.000,Sand Veil,0.000
Tsareena,2022-12,Queenly Majesty,99.672,Leaf Guard,0.328,Sweet Veil,0.000
Venomoth,2022-12,Tinted Lens,100.000,Shield Dust,0.000,Wonder Skin,0.000
Morgrem,2022-12,Prankster,100.000,,,,
Primeape,2022-12,Defiant,100.000,Vital Spirit,0.000,Anger Point,0.000
Avalugg,2022-12,Sturdy,99.986,Ice Body,0.014,Own Tempo,0.000
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Greedent,2022-12,Cheek Pouch,100.000,Gluttony,0.000,,
Braviary,2022-12,Sheer Force,83.938,Defiant,16.062,Keen Eye,0.000
Mabosstiff,2022-12,Guard Dog,69.206,Intimidate,30.794,Stakeout,0.000
Gyarados,2022-12,Intimidate,99.516,Moxie,0.484,,
Golduck,2022-12,Cloud Nine,99.999,Damp,0.001,Swift Swim,0.000
Farigiraf,2022-12,Armor Tail,61.176,Sap Sipper,38.636,Cud Chew,0.188
Snorunt,2022-12,Moody,100.000,Inner Focus,0.000,,
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Crocalor,2022-12,Unaware,100.000,Blaze,0.000,,
Weavile,2022-12,Pressure,99.940,Pickpocket,0.060,,
Scyther,2022-12,Technician,100.000,Swarm,0.000,Steadfast,0.000
Zoroark,2022-12,Illusion,100.000,,,,
Tauros-Paldea-Water,2022-12,Intimidate,59.244,Anger Point,36.100,Cud Chew,4.656
Cetitan,2022-12,Slush Rush,61.780,Sheer Force,34.506,Thick Fat,3.714
Coalossal,2022-12,Flame Body,98.762,Steam Engine,1.238,Flash Fire,0.000
Bombirdier,2022-12,Rocky Payload,84.084,Big Pecks,15.605,Keen Eye,0.311
Dragalge,2022-12,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Bisharp,2022-12,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Honchkrow,2022-12,Super Luck,62.231,Moxie,37.769,Insomnia,0.000
Bruxish,2022-12,Strong Jaw,100.000,Wonder Skin,0.000,Dazzling,0.000
Miraidon,2023-01,Hadron Engine,100.000,,,,
Koraidon,2023-01,Orichalcum Pulse,100.000,,,,
Flutter Mane,2023-01,Protosynthesis,100.000,,,,
Iron Bundle,2023-01,Quark Drive,100.000,,,,
Great Tusk,2023-01,Protosynthesis,100.000,,,,
Iron Treads,2023-01,Quark Drive,100.000,,,,
Ting-Lu,2023-01,Vessel of Ruin,100.000,,,,
Chien-Pao,2023-01,Sword of Ruin,100.000,,,,
Corviknight,2023-01,Pressure,67.776,Mirror Armor,32.199,Unnerve,0.025
Palafin,2023-01,Zero to Hero,100.000,,,,
Chi-Yu,2023-01,Beads of Ruin,100.000,,,,
Glimmora,2023-01,Toxic Debris,89.916,Corrosion,10.084,,
Clodsire,2023-01,Unaware,57.346,Water Absorb,42.517,Poison Point,0.138
Gholdengo,2023-01,Good as Gold,100.000,,,,
Annihilape,2023-01,Defiant,86.734,Vital Spirit,11.890,Inner Focus,1.376
Houndstone,2023-01,Sand Rush,76.605,Fluffy,23.395,,
Cyclizar,2023-01,Regenerator,99.258,Shed Skin,0.742,,
Grimmsnarl,2023-01,Prankster,99.929,Frisk,0.041,Pickpocket,0.030
Iron Valiant,2023-01,Quark Drive,100.000,,,,
Skeledirge,2023-01,Unaware,99.747,Blaze,0.253,,
Garganacl,2023-01,Purifying Salt,99.196,Clear Body,0.636,Sturdy,0.167
Pelipper,2023-01,Drizzle,99.229,Rain Dish,0.634,Keen Eye,0.138
Kingambit,2023-01,Supreme Overlord,94.716,Defiant,5.284,Pressure,0.000
Dragonite,2023-01,Multiscale,99.045,Inner Focus,0.955,,
Dragapult,2023-01,Infiltrator,70.807,Clear Body,22.003,Cursed Body,7.189
Tyranitar,2023-01,Sand Stream,99.996,Unnerve,0.004,,
Dondozo,2023-01,Unaware,99.791,Water Veil,0.155,Oblivious,0.055
Roaring Moon,2023-01,Protosynthesis,100.000,,,,
Iron Hands,2023-01,Quark Drive,100.000,,,,
Hatterene,2023-01,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Toxapex,2023-01,Regenerator,99.286,Merciless,0.701,Limber,0.013
Ditto,2023-01,Imposter,99.980,Limber,0.020,,
Garchomp,2023-01,Rough Skin,93.394,Sand Veil,6.606,,
Ceruledge,2023-01,Flash Fire,58.321,Weak Armor,41.679,,
Scream Tail,2023-01,Protosynthesis,100.000,,,,
Blissey,2023-01,Natural Cure,99.009,Healer,0.991,Serene Grace,0.000
Hawlucha,2023-01,Unburden,99.228,Mold Breaker,0.766,Limber,0.006
Iron Moth,2023-01,Quark Drive,100.000,,,,
Alomomola,2023-01,Regenerator,100.000,Hydration,0.000,Healer,0.000
Dachsbun,2023-01,Well-Baked Body,99.998,Aroma Veil,0.002,,
Hippowdon,2023-01,Sand Stream,98.443,Sand Force,1.557,,
Scizor,2023-01,Technician,97.693,Swarm,2.266,Light Metal,0.041
Breloom,2023-01,Technician,92.954,Poison Heal,6.195,Effect Spore,0.852
Masquerain,2023-01,Intimidate,99.986,Unnerve,0.014,,
Meowscarada,2023-01,Protean,89.709,Overgrow,10.291,,
Pawmot,2023-01,Volt Absorb,79.250,Iron Fist,17.924,Natural Cure,2.826
Cinderace,2023-01,Libero,96.739,Blaze,3.261,,
Sandy Shocks,2023-01,Protosynthesis,100.000,,,,
Espathra,2023-01,Speed Boost,99.345,Opportunist,0.655,Frisk,0.000
Lucario,2023-01,Justified,65.915,Inner Focus,33.621,Steadfast,0.464
Amoonguss,2023-01,Regenerator,92.529,Effect Spore,7.471,,
Scovillain,2023-01,Moody,65.471,Chlorophyll,33.636,Insomnia,0.893
Maushold,2023-01,Technician,99.180,Friend Guard,0.815,Cheek Pouch,0.005
Rotom-Wash,2023-01,Levitate,100.000,,,,
Slither Wing,2023-01,Protosynthesis,100.000,,,,
Cloyster,2023-01,Skill Link,99.850,Shell Armor,0.150,Overcoat,0.000
Spidops,2023-01,Insomnia,74.228,Stakeout,25.772,,
