name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Rotom-Wash,2022-11,Levitate,100.000,,,,
Scream Tail,2022-11,Protosynthesis,100.000,,,,
Sableye,2022-11,Prankster,100.000,Keen Eye,0.000,Stall,0.000
Gallade,2022-11,Sharpness,99.999,Justified,0.001,Steadfast,0.000
Spidops,2022-11,Insomnia,93.115,Stakeout,6.885,,
Cetitan,2022-11,Slush Rush,68.127,Sheer Force,27.242,Thick Fat,4.632
Iron Thorns,2022-11,Quark Drive,100.000,,,,
Cyclizar,2022-11,Regenerator,98.243,Shed Skin,1.757,,
Tyranitar,2022-11,Sand Stream,100.000,Unnerve,0.000,,
Rotom-Mow,2022-11,Levitate,100.000,,,,
Brambleghast,2022-11,Wind Rider,75.528,Infiltrator,24.472,,
Polteageist,2022-11,Weak Armor,72.980,Cursed Body,27.020,,
Scyther,2022-11,Technician,100.000,Steadfast,0.000,Swarm,0.000
Gyarados,2022-11,Moxie,76.782,Intimidate,23.218,,
Dondozo,2022-11,Unaware,100.000,Oblivious,0.000,Water Veil,0.000
Kilowattrel,2022-11,Wind Power,43.384,Volt Absorb,38.567,Competitive,18.048
Dragonite,2022-11,Multiscale,99.926,Inner Focus,0.074,,
Torkoal,2022-11,Drought,100.000,White Smoke,0.000,Shell Armor,0.000
Frosmoth,2022-11,Ice Scales,100.000,Shield Dust,0.000,,
Hippowdon,2022-11,Sand Stream,100.000,Sand Force,0.000,,
Rabsca,2022-11,Synchronize,100.000,Telepathy,0.000,,
Tauros-Paldea-Water,2022-11,Intimidate,80.548,Cud Chew,17.513,Anger Point,1.939
Ditto,2022-11,Imposter,100.000,Limber,0.000,,
Blissey,2022-11,Natural Cure,99.545,Serene Grace,0.437,Healer,0.018
Staraptor,2022-11,Reckless,77.778,Intimidate,22.222,,
Orthworm,2022-11,Earth Eater,100.000,Sand Veil,0.000,,
Rotom-Heat,2022-11,Levitate,100.000,,,,
Pincurchin,2022-11,Electric Surge,99.999,Lightning Rod,0.001,,
Masquerain,2022-11,Intimidate,100.000,Unnerve,0.000,,
Hawlucha,2022-11,Unburden,100.000,Mold Breaker,0.000,Limber,0.000
Wo-Chien,2022-11,Tablets of Ruin,100.000,,,,
Braviary,2022-11,Defiant,97.535,Sheer Force,2.465,Keen Eye,0.000
Dugtrio,2022-11,Arena Trap,100.000,Sand Force,0.000,Sand Veil,0.000
Palossand,2022-11,Water Compaction,92.299,Sand Veil,7.701,,
Indeedee,2022-11,Psychic Surge,100.000,Synchronize,0.000,Inner Focus,0.000
Magnezone,2022-11,Analytic,40.271,Magnet Pull,32.808,Sturdy,26.921
Toxicroak,2022-11,Dry Skin,81.345,Poison Touch,18.655,Anticipation,0.000
Krookodile,2022-11,Intimidate,85.605,Moxie,14.395,Anger Point,0.000
Coalossal,2022-11,Flame Body,79.363,Steam Engine,20.637,Flash Fire,0.000
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Dragalge,2022-11,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Maushold,2022-11,Technician,100.000,Cheek Pouch,0.000,Friend Guard,0.000
Rotom-Frost,2022-11,Levitate,100.000,,,,
Bronzong,2022-11,Heatproof,55.182,Levitate,37.446,Heavy Metal,7.372
Chansey,2022-11,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Slowking,2022-11,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Drednaw,2022-11,Swift Swim,69.049,Strong Jaw,30.951,Shell Armor,0.000
Garganacl,2022-11,Purifying Salt,99.279,Sturdy,0.721,Clear Body,0.000
Grafaiai,2022-11,Prankster,88.803,Unburden,10.394,Poison Touch,0.803
Flamigo,2022-11,Scrappy,98.035,Costar,1.965,Tangled Feet,0.000
Skuntank,2022-11,Stench,53.051,Aftermath,46.949,Keen Eye,0.000
Oricorio-Sensu,2022-11,Dancer,100.000,,,,
Tatsugiri,2022-11,Storm Drain,99.876,Commander,0.124,,
Dachsbun,2022-11,Well-Baked Body,100.000,Aroma Veil,0.000,,
Lucario,2022-11,Justified,41.360,Steadfast,36.072,Inner Focus,22.569
Talonflame,2022-11,Gale Wings,93.144,Flame Body,6.856,,
Arboliva,2022-11,Harvest,51.042,Seed Sower,48.958,,
Hydreigon,2022-11,Levitate,100.000,,,,
Bombirdier,2022-11,Rocky Payload,94.316,Big Pecks,5.684,Keen Eye,0.000
Vivillon,2022-11,Compound Eyes,100.000,Shield Dust,0.000,Friend Guard,0.000
Oricorio-Pom-Pom,2022-11,Dancer,100.000,,,,
Salamence,2022-11,Moxie,91.952,Intimidate,8.048,,
Bellibolt,2022-11,Electromorphosis,81.116,Static,18.884,Damp,0.000
Arcanine,2022-11,Intimidate,100.000,Justified,0.000,Flash Fire,0.000
Pyroar,2022-11,Rivalry,67.518,Unnerve,25.353,Moxie,7.129
Dudunsparce,2022-11,Serene Grace,97.292,Rattled,2.708,Run Away,0.000
Armarouge,2022-11,Flash Fire,67.911,Weak Armor,32.089,,
Farigiraf,2022-11,Cud Chew,67.647,Armor Tail,32.350,Sap Sipper,0.003
Klawf,2022-11,Anger Shell,100.000,Regenerator,0.000,Shell Armor,0.000
Spiritomb,2022-11,Infiltrator,75.042,Pressure,24.958,,
Appletun,2022-11,Thick Fat,99.817,Ripen,0.183,Gluttony,0.000
Qwilfish,2022-11,Swift Swim,99.992,Intimidate,0.008,Poison Point,0.000
Veluza,2022-11,Sharpness,99.590,Mold Breaker,0.410,,
Camerupt,2022-11,Solid Rock,100.000,Magma Armor,0.000,Anger Point,0.000
Slowbro,2022-11,Regenerator,79.426,Oblivious,20.574,Own Tempo,0.000
Cryogonal,2022-11,Levitate,100.000,,,,
Medicham,2022-11,Pure Power,100.000,Telepathy,0.000,,
Mabosstiff,2022-11,Stakeout,99.717,Intimidate,0.283,Guard Dog,0.000
Toxtricity,2022-11,Punk Rock,100.000,Technician,0.000,Plus,0.000
Weavile,2022-11,Pickpocket,70.000,Pressure,30.000,,
Eelektross,2022-11,Levitate,100.000,,,,
Bisharp,2022-11,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Alomomola,2022-11,Regenerator,100.000,Healer,0.000,Hydration,0.000
Hariyama,2022-11,Guts,99.336,Thick Fat,0.664,Sheer Force,0.000
Noivern,2022-11,Infiltrator,100.000,Frisk,0.000,,
Salazzle,2022-11,Corrosion,100.000,Oblivious,0.000,,
Glaceon,2022-11,Ice Body,77.427,Snow Cloak,22.573,,
Umbreon,2022-11,Synchronize,100.000,Inner Focus,0.000,,
Lycanroc,2022-11,Sand Rush,88.076,Keen Eye,11.924,Steadfast,0.000
Wugtrio,2022-11,Gooey,71.855,Rattled,28.145,Sand Veil,0.000
Muk,2022-11,Poison Touch,100.000,Sticky Hold,0.000,Stench,0.000
Slaking,2022-11,Truant,100.000,,,,
Eiscue,2022-11,Ice Face,100.000,,,,
Indeedee-F,2022-11,Psychic Surge,100.000,Synchronize,0.000,Own Tempo,0.000
Goodra,2022-11,Sap Sipper,99.726,Gooey,0.274,Hydration,0.000
Brute Bonnet,2022-11,Protosynthesis,100.000,,,,
Espathra,2022-11,Speed Boost,99.992,Opportunist,0.008,Frisk,0.000
Ursaring,2022-11,Quick Feet,75.157,Guts,24.843,Unnerve,0.000
Rotom,2022-11,Levitate,100.000,,,,
Magneton,2022-11,Analytic,100.000,Magnet Pull,0.000,Sturdy,0.000
Drifblim,2022-11,Unburden,98.010,Aftermath,1.990,Flare Boost,0.000
Komala,2022-11,Comatose,100.000,,,,
Venomoth,2022-11,Tinted Lens,99.994,Wonder Skin,0.006,Shield Dust,0.000
Vaporeon,2022-11,Hydration,99.911,Water Absorb,0.089,,
Whiscash,2022-11,Oblivious,100.000,Anticipation,0.000,Hydration,0.000
Copperajah,2022-11,Heavy Metal,93.507,Sheer Force,6.493,,
Cacturne,2022-11,Sand Veil,55.073,Water Absorb,44.927,,
Squawkabilly,2022-11,Guts,85.203,Hustle,8.753,Intimidate,6.044
Grumpig,2022-11,Thick Fat,100.000,Own Tempo,0.000,Gluttony,0.000
Perrserker,2022-11,Steely Spirit,100.000,Battle Armor,0.000,Tough Claws,0.000
Electrode,2022-11,Soundproof,98.026,Static,1.531,Aftermath,0.443
Zoroark,2022-11,Illusion,100.000,,,,
Oricorio-Pa'u,2022-11,Dancer,100.000,,,,
Jolteon,2022-11,Volt Absorb,100.000,Quick Feet,0.000,,
Luxray,2022-11,Guts,100.000,Intimidate,0.000,Rivalry,0.000
Houndoom,2022-11,Unnerve,73.373,Flash Fire,26.627,Early Bird,0.000
Kricketune,2022-11,Swarm,100.000,Technician,0.000,,
Sawsbuck,2022-11,Chlorophyll,99.315,Serene Grace,0.685,Sap Sipper,0.000
Espeon,2022-11,Magic Bounce,100.000,Synchronize,0.000,,
Basculin,2022-11,Adaptability,100.000,Mold Breaker,0.000,Rock Head,0.000
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Lilligant,2022-11,Leaf Guard,99.965,Own Tempo,0.035,Chlorophyll,0.000
Greedent,2022-11,Cheek Pouch,100.000,Gluttony,0.000,,
Bruxish,2022-11,Dazzling,100.000,Strong Jaw,0.000,Wonder Skin,0.000
Sudowoodo,2022-11,Rock Head,70.258,Sturdy,29.742,,
Passimian,2022-11,Defiant,100.000,Receiver,0.000,,
Altaria,2022-11,Natural Cure,91.677,Cloud Nine,8.323,,
Flapple,2022-11,Ripen,97.955,Hustle,2.045,Gluttony,0.000
Falinks,2022-11,Defiant,99.380,Battle Armor,0.620,,
Zangoose,2022-11,Toxic Boost,100.000,Immunity,0.000,,
Tauros-Paldea,2022-11,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Beartic,2022-11,Slush Rush,100.000,Swift Swim,0.000,Snow Cloak,0.000
Sylveon,2022-11,Pixilate,100.000,Cute Charm,0.000,,
Oinkologne-F,2022-11,Thick Fat,100.000,Gluttony,0.000,Aroma Veil,0.000
Dunsparce,2022-11,Serene Grace,99.863,Rattled,0.137,,
Haxorus,2022-11,Mold Breaker,91.187,Rivalry,8.813,Unnerve,0.000
Jumpluff,2022-11,Infiltrator,93.774,Chlorophyll,6.226,Leaf Guard,0.000
Mismagius,2022-11,Levitate,100.000,,,,
Flutter Mane,2022-12,Protosynthesis,100.000,,,,
Gholdengo,2022-12,Good as Gold,100.000,,,,
Dragapult,2022-12,Infiltrator,78.200,Clear Body,17.237,Cursed Body,4.563
Mimikyu,2022-12,Disguise,100.000,,,,
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Ceruledge,2022-12,Weak Armor,93.309,Flash Fire,6.691,,
Kingambit,2022-12,Supreme Overlord,91.068,Defiant,8.929,Pressure,0.003
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Iron Treads,2022-12,Quark Drive,100.000,,,,
Clodsire,2022-12,Unaware,54.088,Water Absorb,45.664,Poison Point,0.248
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Quaquaval,2022-12,Moxie,99.901,Torrent,0.099,,
Meowscarada,2022-12,Protean,96.288,Overgrow,3.712,,
Azumarill,2022-12,Huge Power,94.605,Sap Sipper,4.691,Thick Fat,0.703
Corviknight,2022-12,Pressure,76.797,Mirror Armor,23.161,Unnerve,0.042
Iron Moth,2022-12,Quark Drive,100.000,,,,
Garchomp,2022-12,Rough Skin,96.480,Sand Veil,3.520,,
Amoonguss,2022-12,Regenerator,99.690,Effect Spore,0.310,,
Glimmora,2022-12,Toxic Debris,97.421,Corrosion,2.579,,
Toxapex,2022-12,Regenerator,97.515,Merciless,2.485,Limber,0.000
Baxcalibur,2022-12,Thermal Exchange,98.787,Ice Body,1.213,,
Skeledirge,2022-12,Unaware,96.879,Blaze,3.121,,
Hatterene,2022-12,Magic Bounce,99.969,Healer,0.031,Anticipation,0.000
Iron Hands,2022-12,Quark Drive,100.000,,,,
Dragonite,2022-12,Multiscale,97.920,Inner Focus,2.080,,
Klefki,2022-12,Prankster,100.000,Magician,0.000,,
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Volcarona,2022-12,Flame Body,91.607,Swarm,8.393,,
Sableye,2022-12,Prankster,99.797,Stall,0.203,Keen Eye,0.000
Tauros-Paldea-Fire,2022-12,Intimidate,95.824,Cud Chew,4.176,Anger Point,0.000
Gengar,2022-12,Cursed Body,100.000,,,,
Breloom,2022-12,Technician,97.241,Poison Heal,2.733,Effect Spore,0.025
Grimmsnarl,2022-12,Prankster,99.989,Pickpocket,0.006,Frisk,0.005
Skuntank,2022-12,Aftermath,94.655,Stench,5.345,Keen Eye,0.000
Hydreigon,2022-12,Levitate,100.000,,,,
Scizor,2022-12,Technician,95.673,Swarm,4.327,Light Metal,0.000
Iron Jugulis,2022-12,Quark Drive,100.000,,,,
Quagsire,2022-12,Unaware,91.240,Water Absorb,8.760,Damp,0.000
Lokix,2022-12,Tinted Lens,98.343,Swarm,1.657,,
Froslass,2022-12,Cursed Body,87.728,Snow Cloak,12.272,,
Cloyster,2022-12,Skill Link,98.265,Shell Armor,0.941,Overcoat,0.793
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Revavroom,2022-12,Filter,85.049,Overcoat,14.951,,
Abomasnow,2022-12,Snow Warning,100.000,Soundproof,0.000,,
Brambleghast,2022-12,Wind Rider,54.780,Infiltrator,45.220,,
Forretress,2022-12,Sturdy,100.000,Overcoat,0.000,,
Lucario,2022-12,Steadfast,37.546,Inner Focus,31.341,Justified,31.113
Torkoal,2022-12,Drought,99.805,White Smoke,0.195,Shell Armor,0.000
Pelipper,2022-12,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Tinkaton,2022-12,Mold Breaker,95.731,Pickpocket,3.259,Own Tempo,1.010
Dondozo,2022-12,Unaware,98.422,Oblivious,1.353,Water Veil,0.224
Slither Wing,2022-12,Protosynthesis,100.000,,,,
Cyclizar,2022-12,Regenerator,99.787,Shed Skin,0.213,,
Bronzong,2022-12,Heatproof,88.184,Levitate,11.816,Heavy Metal,0.000
Gastrodon,2022-12,Storm Drain,80.720,Sticky Hold,19.280,Sand Force,0.000
Scream Tail,2022-12,Protosynthesis,100.000,,,,
Gallade,2022-12,Sharpness,99.466,Justified,0.407,Steadfast,0.127
Scovillain,2022-12,Chlorophyll,96.815,Insomnia,3.185,,
Gyarados,2022-12,Moxie,61.065,Intimidate,38.935,,
Avalugg,2022-12,Sturdy,86.560,Ice Body,13.411,Own Tempo,0.029
Kilowattrel,2022-12,Volt Absorb,72.855,Wind Power,21.973,Competitive,5.172
Rotom-Wash,2022-12,Levitate,100.000,,,,
Tyranitar,2022-12,Sand Stream,99.987,Unnerve,0.013,,
Gardevoir,2022-12,Trace,96.922,Synchronize,3.078,Telepathy,0.000
Indeedee,2022-12,Psychic Surge,100.000,Synchronize,0.000,Inner Focus,0.000
Rotom-Frost,2022-12,Levitate,100.000,,,,
Masquerain,2022-12,Intimidate,100.000,Unnerve,0.000,,
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Hippowdon,2022-12,Sand Stream,100.000,Sand Force,0.000,,
Annihilape,2022-12,Defiant,94.416,Vital Spirit,4.905,Inner Focus,0.679
Rotom-Mow,2022-12,Levitate,100.000,,,,
Barraskewda,2022-12,Swift Swim,99.352,Propeller Tail,0.648,,
Dragalge,2022-12,Adaptability,96.412,Poison Point,2.884,Poison Touch,0.705
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Slowking,2022-12,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Tatsugiri,2022-12,Storm Drain,99.326,Commander,0.674,,
Grafaiai,2022-12,Prankster,59.677,Unburden,39.643,Poison Touch,0.680
Talonflame,2022-12,Gale Wings,69.664,Flame Body,30.336,,
Maushold,2022-12,Technician,99.999,Cheek Pouch,0.001,Friend Guard,0.000
Charizard,2022-12,Solar Power,89.048,Blaze,10.952,,
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Coalossal,2022-12,Flame Body,61.658,Steam Engine,38.067,Flash Fire,0.274
Toxtricity,2022-12,Punk Rock,99.997,Technician,0.003,Plus,0.000
Garganacl,2022-12,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Pawmot,2022-12,Iron Fist,48.877,Volt Absorb,40.652,Natural Cure,10.470
Ditto,2022-12,Imposter,100.000,Limber,0.000,,
Staraptor,2022-12,Reckless,56.361,Intimidate,43.639,,
Sylveon,2022-12,Pixilate,100.000,Cute Charm,0.000,,
Slowbro,2022-12,Regenerator,99.734,Oblivious,0.266,Own Tempo,0.000
Salamence,2022-12,Moxie,52.582,Intimidate,47.418,,
Flamigo,2022-12,Scrappy,100.000,Costar,0.000,Tangled Feet,0.000
Eelektross,2022-12,Levitate,100.000,,,,
Heracross,2022-12,Moxie,91.656,Guts,8.344,Swarm,0.000
Hawlucha,2022-12,Unburden,93.240,Mold Breaker,6.760,Limber,0.000
Rotom-Heat,2022-12,Levitate,100.000,,,,
Cetitan,2022-12,Slush Rush,96.927,Thick Fat,2.862,Sheer Force,0.211
Orthworm,2022-12,Earth Eater,100.000,Sand Veil,0.000,,
Goodra,2022-12,Gooey,83.278,Sap Sipper,16.334,Hydration,0.389
Toxicroak,2022-12,Dry Skin,73.817,Poison Touch,26.052,Anticipation,0.130
Rabsca,2022-12,Synchronize,100.000,Telepathy,0.000,,
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Krookodile,2022-12,Moxie,98.244,Intimidate,1.756,Anger Point,0.000
Polteageist,2022-12,Weak Armor,96.511,Cursed Body,3.489,,
Drifblim,2022-12,Flare Boost,53.280,Unburden,36.309,Aftermath,10.410
Vivillon,2022-12,Compound Eyes,99.722,Friend Guard,0.217,Shield Dust,0.061
Bruxish,2022-12,Strong Jaw,100.000,Dazzling,0.000,Wonder Skin,0.000
Armarouge,2022-12,Weak Armor,72.574,Flash Fire,27.426,,
Magnezone,2022-12,Magnet Pull,59.678,Analytic,27.092,Sturdy,13.230
Spiritomb,2022-12,Pressure,65.890,Infiltrator,34.110,,
Medicham,2022-12,Pure Power,100.000,Telepathy,0.000,,
Haunter,2022-12,Levitate,100.000,,,,
Haxorus,2022-12,Mold Breaker,99.825,Rivalry,0.175,Unnerve,0.000
Pincurchin,2022-12,Electric Surge,100.000,Lightning Rod,0.000,,
Cinderace,2022-12,Libero,100.000,Blaze,0.000,,
Palossand,2022-12,Water Compaction,99.983,Sand Veil,0.017,,
Houndoom,2022-12,Flash Fire,87.194,Early Bird,10.617,Unnerve,2.188
Veluza,2022-12,Sharpness,92.519,Mold Breaker,7.481,,
Klawf,2022-12,Anger Shell,94.941,Regenerator,5.059,Shell Armor,0.000
Qwilfish,2022-12,Intimidate,99.678,Swift Swim,0.322,Poison Point,0.000
Dudunsparce,2022-12,Serene Grace,99.569,Rattled,0.431,Run Away,0.000
Zoroark,2022-12,Illusion,100.000,,,,
Drednaw,2022-12,Strong Jaw,50.573,Swift Swim,34.614,Shell Armor,14.813
Braviary,2022-12,Defiant,82.949,Sheer Force,12.470,Keen Eye,4.581
Frosmoth,2022-12,Ice Scales,99.884,Shield Dust,0.116,,
Arboliva,2022-12,Seed Sower,80.617,Harvest,19.383,,
Dachsbun,2022-12,Well-Baked Body,99.999,Aroma Veil,0.001,,
Blissey,2022-12,Natural Cure,99.630,Healer,0.300,Serene Grace,0.070
Espathra,2022-12,Speed Boost,99.008,Opportunist,0.992,Frisk,0.000
Oricorio-Pom-Pom,2022-12,Dancer,100.000,,,,
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Farigiraf,2022-12,Armor Tail,50.357,Sap Sipper,42.667,Cud Chew,6.977
Tauros-Paldea-Water,2022-12,Intimidate,95.340,Anger Point,3.395,Cud Chew,1.264
Bombirdier,2022-12,Rocky Payload,92.764,Keen Eye,3.745,Big Pecks,3.491
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Appletun,2022-12,Thick Fat,78.237,Ripen,21.762,Gluttony,0.000
Salazzle,2022-12,Corrosion,93.440,Oblivious,6.560,,
Jumpluff,2022-12,Infiltrator,55.202,Chlorophyll,44.798,Leaf Guard,0.000
Wugtrio,2022-12,Rattled,65.250,Gooey,34.750,Sand Veil,0.000
Pyroar,2022-12,Rivalry,54.830,Unnerve,43.517,Moxie,1.653
Luxray,2022-12,Guts,89.587,Intimidate,10.413,Rivalry,0.000
Iron Bundle,2022-12,Quark Drive,100.000,,,,
Primeape,2022-12,Defiant,81.235,Vital Spirit,18.709,Anger Point,0.056
Lycanroc,2022-12,Sand Rush,100.000,Steadfast,0.000,Keen Eye,0.000
Venomoth,2022-12,Tinted Lens,98.802,Shield Dust,1.082,Wonder Skin,0.116
Jolteon,2022-12,Volt Absorb,95.238,Quick Feet,4.762,,
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Muk,2022-12,Poison Touch,79.758,Sticky Hold,20.165,Stench,0.078
Crabominable,2022-12,Iron Fist,59.782,Anger Point,23.679,Hyper Cutter,16.539
Vaporeon,2022-12,Hydration,91.135,Water Absorb,8.865,,
Indeedee-F,2022-12,Psychic Surge,99.957,Synchronize,0.043,Own Tempo,0.000
Alomomola,2022-12,Regenerator,100.000,Hydration,0.000,Healer,0.000
Bellibolt,2022-12,Static,55.859,Electromorphosis,44.141,Damp,0.000
Glaceon,2022-12,Snow Cloak,78.709,Ice Body,21.291,,
Cacturne,2022-12,Water Absorb,98.899,Sand Veil,1.101,,
Zangoose,2022-12,Toxic Boost,99.669,Immunity,0.331,,
Arcanine,2022-12,Intimidate,99.094,Justified,0.906,Flash Fire,0.000
Eiscue,2022-12,Ice Face,100.000,,,,
Oranguru,2022-12,Inner Focus,100.000,Symbiosis,0.000,Telepathy,0.000
Bisharp,2022-12,Defiant,97.397,Inner Focus,2.603,Pressure,0.000
Honchkrow,2022-12,Super Luck,76.515,Moxie,23.485,Insomnia,0.000
Noivern,2022-12,Infiltrator,99.819,Frisk,0.181,Telepathy,0.000
Scyther,2022-12,Technician,99.698,Steadfast,0.302,Swarm,0.000
Spidops,2022-12,Stakeout,50.039,Insomnia,49.961,,
Ursaring,2022-12,Guts,99.937,Quick Feet,0.063,Unnerve,0.000
Umbreon,2022-12,Synchronize,51.349,Inner Focus,48.651,,
Sawsbuck,2022-12,Serene Grace,74.732,Sap Sipper,23.593,Chlorophyll,1.675
Greavard,2022-12,Fluffy,100.000,Pickup,0.000,,
Mabosstiff,2022-12,Stakeout,65.889,Intimidate,34.111,Guard Dog,0.000
Weavile,2022-12,Pressure,87.826,Pickpocket,12.174,,
Cryogonal,2022-12,Levitate,100.000,,,,
Oricorio-Sensu,2022-12,Dancer,100.000,,,,
Vespiquen,2022-12,Pressure,99.910,Unnerve,0.090,,
Mismagius,2022-12,Levitate,100.000,,,,
Florges,2022-12,Flower Veil,100.000,Symbiosis,0.000,,
Falinks,2022-12,Defiant,100.000,Battle Armor,0.000,,
Oinkologne,2022-12,Gluttony,85.571,Lingering Aroma,14.332,Thick Fat,0.097
Espeon,2022-12,Magic Bounce,99.326,Synchronize,0.674,,
Chansey,2022-12,Natural Cure,99.832,Serene Grace,0.168,Healer,0.000
Floatzel,2022-12,Swift Swim,100.000,Water Veil,0.000,,
Leafeon,2022-12,Chlorophyll,98.724,Leaf Guard,1.276,,
Dedenne,2022-12,Cheek Pouch,92.868,Pickup,7.132,Plus,0.000
Dugtrio,2022-12,Arena Trap,78.625,Sand Veil,21.375,Sand Force,0.000
Camerupt,2022-12,Magma Armor,85.220,Solid Rock,14.780,Anger Point,0.000
Dunsparce,2022-12,Serene Grace,100.000,Rattled,0.000,,
Mudsdale,2022-12,Stamina,100.000,Own Tempo,0.000,Inner Focus,0.000
