name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Toxapex,2022-11,Houndstone,24.789,Excadrill,24.064,Chansey,23.030,Shedinja,21.387,Clefable,17.127,Gliscor,16.315,Zamazenta-Crowned,15.640,Zapdos,15.612,Tyranitar-Mega,14.641,Landorus-Therian,12.810,Cyclizar,12.210,,
Great Tusk,2022-11,Cyclizar,25.806,Roaring Moon,24.360,Tyranitar,23.092,Flutter Mane,22.253,Houndstone,22.091,Orthworm,18.653,Dracozolt,18.334,Genesect,12.022,Torkoal,11.714,Charizard-Mega-Y,11.085,Glimmora,11.051,,
Clodsire,2022-11,Shedinja,33.169,Cyclizar,24.210,Skeledirge,22.017,Avalugg,20.774,Ditto,20.487,Diancie-Mega,18.924,Grimmsnarl,18.748,Blissey,17.501,Dondozo,17.090,Heatran,16.178,Mawile-Mega,13.570,,
Houndstone,2022-11,Tyranitar,46.758,Excadrill,31.504,Hippowdon,30.273,Cyclizar,29.357,Dracozolt,27.482,Toxapex,26.431,Great Tusk,22.080,Orthworm,18.440,Tyranitar-Mega,17.951,Zamazenta-Crowned,15.093,Zapdos,15.065,,
Tyranitar,2022-11,Houndstone,48.412,Cyclizar,31.123,Dracozolt,24.091,Great Tusk,23.897,Orthworm,20.791,Dragapult,15.545,Excadrill,15.255,Hippowdon,14.245,Toxapex,13.186,Tapu Koko,11.752,Armarouge,11.141,,
Genesect,2022-11,Kyurem-Black,44.247,Deoxys-Speed,39.059,Blaziken-Mega,36.276,Naganadel,27.402,Cyclizar,20.786,Grimmsnarl,17.474,Flutter Mane,16.327,Chien-Pao,16.192,Magearna,15.618,Great Tusk,14.444,Zamazenta-Crowned,12.703,,
Corviknight,2022-11,Roaring Moon,25.004,Flutter Mane,18.872,Blaziken-Mega,15.804,Toxapex,14.907,Ditto,13.758,Kyurem-Black,13.281,Shedinja,12.613,Chansey,11.412,Clefable,10.093,Landorus-Therian,9.993,Great Tusk,9.907,,
Excadrill,2022-11,Houndstone,40.858,Toxapex,33.277,Tyranitar-Mega,24.626,Zamazenta-Crowned,22.408,Hippowdon,21.517,Zapdos,19.539,Tyranitar,19.109,Skarmory,11.124,Shedinja,10.500,Cyclizar,10.458,Flutter Mane,8.553,,
Kingambit,2022-11,Tapu Koko,17.951,Dragapult,17.052,Armarouge,15.244,Garchomp,14.668,Great Tusk,14.096,Chien-Pao,13.746,Tyranitar,13.171,Flutter Mane,11.856,Roaring Moon,11.371,Palafin,10.996,Landorus-Therian,10.817,,
Magearna,2022-11,Kyurem-Black,48.011,Deoxys-Speed,25.885,Landorus-Therian,23.973,Blaziken-Mega,21.278,Genesect,19.148,Grimmsnarl,17.324,Gholdengo,17.049,Naganadel,16.673,Ting-Lu,14.232,Great Tusk,14.165,Zamazenta-Crowned,14.093,,
Dragapult,2022-11,Tyranitar,21.605,Garchomp,18.507,Kingambit,17.485,Tapu Koko,16.951,Landorus-Therian,15.894,Armarouge,15.205,Blaziken-Mega,12.748,Chien-Pao,12.748,Corviknight,10.877,Genesect,10.600,Magearna,9.957,,
Tapu Koko,2022-11,Iron Bundle,23.189,Regieleki,21.676,Kingambit,19.290,Garchomp,18.982,Iron Valiant,18.098,Dragapult,17.765,Tyranitar,17.117,Flutter Mane,15.839,Armarouge,15.782,Cyclizar,14.553,Landorus-Therian,12.453,,
Grimmsnarl,2022-11,Kyurem-Black,35.312,Cyclizar,35.018,Shedinja,31.518,Diancie-Mega,29.814,Clodsire,28.341,Deoxys-Speed,24.554,Heatran,24.457,Blaziken-Mega,24.436,Genesect,21.371,Chien-Pao,19.169,Magearna,17.282,,
Glimmora,2022-11,Flutter Mane,39.005,Palafin,20.733,Roaring Moon,19.449,Cyclizar,19.207,Gholdengo,19.190,Great Tusk,17.318,Kyurem-Black,15.718,Ditto,14.617,Shedinja,14.340,Zamazenta-Crowned,13.185,Blaziken-Mega,12.955,,
Ditto,2022-11,Clodsire,33.717,Blissey,33.092,Avalugg,31.914,Skeledirge,25.064,Flutter Mane,22.651,Kyurem-Black,22.336,Corviknight,19.089,Glimmora,14.923,Great Tusk,14.919,Shedinja,13.641,Toxapex,12.657,,
Diancie-Mega,2022-11,Cyclizar,36.606,Shedinja,36.290,Grimmsnarl,31.305,Clodsire,30.039,Heatran,26.567,Kyurem-Black,10.931,Volcarona,10.872,Zamazenta-Crowned,9.871,Landorus-Therian,9.267,Ditto,9.032,Dragapult,8.446,,
Blissey,2022-11,Ditto,34.699,Skeledirge,30.568,Clodsire,30.201,Avalugg,25.878,Kyurem-Black,17.061,Cyclizar,16.273,Sableye-Mega,14.295,Regieleki,13.652,Clefable,13.177,Shedinja,12.283,Landorus-Therian,11.351,,
Deoxys-Speed,2022-11,Genesect,58.038,Kyurem-Black,57.969,Blaziken-Mega,45.637,Naganadel,32.607,Magearna,31.373,Grimmsnarl,29.832,Flutter Mane,28.058,Chien-Pao,26.610,Zamazenta-Crowned,20.953,Cyclizar,16.189,Scizor-Mega,14.014,,
Ferrothorn,2022-11,Pelipper,24.569,Swampert-Mega,21.276,Palafin,17.656,Landorus-Therian,14.403,Lopunny-Mega,13.004,Zapdos,12.492,Cyclizar,10.601,Roaring Moon,10.442,Chien-Pao,10.311,Iron Bundle,10.125,Clefable,9.926,,
Heatran,2022-11,Cyclizar,40.931,Shedinja,36.613,Landorus-Therian,34.535,Diancie-Mega,29.068,Clodsire,28.098,Grimmsnarl,28.098,Lopunny-Mega,13.496,Flutter Mane,11.182,Toxapex,9.163,Greninja-Ash,8.525,Scizor-Mega,6.680,,
Garchomp,2022-11,Palafin,37.163,Cyclizar,37.000,Zamazenta-Crowned,34.096,Mawile-Mega,32.984,Breloom,32.467,Dragapult,23.571,Tapu Koko,23.068,Tyranitar,19.421,Kingambit,19.156,Armarouge,18.604,Flutter Mane,13.162,,
Scizor-Mega,2022-11,Flutter Mane,34.009,Cyclizar,19.813,Naganadel,15.538,Deoxys-Speed,14.468,Genesect,14.040,Landorus-Therian,13.505,Iron Treads,11.307,Ditto,10.957,Garchomp,10.181,Chien-Pao,9.720,Clodsire,9.598,,
Zapdos,2022-11,Zamazenta-Crowned,40.728,Toxapex,32.149,Tyranitar-Mega,29.097,Excadrill,29.097,Houndstone,29.097,Pelipper,19.553,Landorus-Therian,17.155,Swampert-Mega,16.224,Ferrothorn,14.225,Scizor,11.907,Kingdra,9.364,,
Lopunny-Mega,2022-11,Landorus-Therian,32.211,Cyclizar,20.504,Flutter Mane,17.833,Heatran,16.573,Ferrothorn,15.905,Shedinja,14.848,Volcarona,13.831,Tapu Fini,13.266,Rillaboom,12.157,Palafin,11.042,Corviknight,10.207,,
Gholdengo,2022-11,Blaziken-Mega,25.394,Glimmora,24.997,Magearna,23.626,Regieleki,23.025,Landorus-Therian,17.146,Cyclizar,15.884,Kyurem-Black,15.421,Deoxys-Speed,14.922,Flutter Mane,13.475,Toxapex,12.634,Excadrill,12.465,,
Iron Treads,2022-11,Flutter Mane,36.203,Cyclizar,25.833,Chien-Pao,21.415,Zamazenta-Crowned,17.372,Roaring Moon,17.245,Charizard-Mega-Y,16.217,Kyurem-Black,15.999,Palafin,13.633,Scizor-Mega,11.979,Urshifu-Rapid-Strike,11.496,Tapu Koko,11.072,,
Gliscor,2022-11,Toxapex,35.976,Shedinja,28.319,Kyurem-Black,24.682,Chansey,21.704,Charizard-Mega-X,21.544,Slowbro,17.071,Ditto,14.384,Chien-Pao,13.301,Cyclizar,12.266,Blaziken-Mega,12.022,Ferrothorn,10.090,,
Chansey,2022-11,Toxapex,47.373,Shedinja,43.582,Clefable,27.380,Cyclizar,26.611,Sableye-Mega,24.395,Skarmory,20.830,Gliscor,20.246,Corviknight,19.084,Charizard-Mega-X,12.617,Medicham-Mega,12.549,Kyurem-Black,12.420,,
Skeledirge,2022-11,Clodsire,48.568,Blissey,39.074,Ditto,33.595,Avalugg,32.981,Great Tusk,13.880,Roaring Moon,12.974,Chien-Pao,12.486,Kingambit,12.201,Cyclizar,10.161,Iron Valiant,9.792,Ninetales-Alola,8.928,,
Regieleki,2022-11,Tapu Koko,29.186,Gholdengo,22.892,Landorus-Therian,20.455,Blissey,16.517,Iron Bundle,14.821,Kyurem-Black,12.250,Glimmora,11.644,Blaziken-Mega,11.389,Ting-Lu,11.104,Roaring Moon,10.537,Cyclizar,9.924,,
Baxcalibur,2022-11,Chi-Yu,17.984,Kingambit,15.711,Ceruledge,15.333,Galvantula,15.082,Great Tusk,14.390,Chien-Pao,13.660,Flutter Mane,13.626,Palafin,12.815,Shedinja,12.265,Iron Treads,11.204,Zamazenta-Crowned,11.114,,
Hippowdon,2022-11,Houndstone,64.589,Excadrill,35.397,Tyranitar,29.355,Dracozolt,24.906,Skarmory,22.496,Toxapex,22.082,Blaziken-Mega,16.785,Corviknight,12.119,Tornadus-Therian,11.678,Garganacl,11.650,Kingambit,11.519,,
Pelipper,2022-11,Swampert-Mega,70.865,Ferrothorn,33.226,Palafin,30.095,Zapdos,23.221,Kingdra,20.837,Chien-Pao,14.276,Barraskewda,13.089,Urshifu-Rapid-Strike,12.878,Manaphy,12.735,Volcanion,12.656,Cyclizar,11.692,,
Mawile-Mega,2022-11,Cyclizar,51.526,Breloom,44.712,Garchomp,40.098,Zamazenta-Crowned,39.469,Palafin,39.469,Clodsire,31.086,Latios,27.769,Dondozo,27.769,Shedinja,26.317,Kyurem-Black,24.259,Dragapult,5.692,,
Chi-Yu,2022-11,Chien-Pao,23.622,Baxcalibur,19.534,Roaring Moon,18.611,Great Tusk,17.494,Corviknight,14.631,Landorus-Therian,13.766,Cyclizar,13.361,Genesect,11.826,Torkoal,10.990,Shedinja,10.837,Zamazenta-Crowned,10.358,,
Charizard-Mega-Y,2022-11,Roaring Moon,39.194,Great Tusk,25.235,Flutter Mane,20.646,Zamazenta-Crowned,20.014,Chien-Pao,19.004,Iron Treads,18.907,Cyclizar,17.354,Corviknight,16.624,Landorus-Therian,15.064,Kyurem-Black,14.253,Torkoal,14.184,,
Iron Bundle,2022-11,Tapu Koko,35.593,Arctozolt,22.225,Chien-Pao,19.318,Ninetales-Alola,19.298,Avalugg,18.083,Cetitan,17.462,Regieleki,16.895,Kyurem-Black,16.868,Cloyster,14.892,Slowking,14.756,Palafin,14.608,,
Clefable,2022-11,Toxapex,45.612,Chansey,35.448,Shedinja,26.817,Sableye-Mega,23.780,Cyclizar,22.271,Corviknight,21.850,Blissey,19.610,Medicham-Mega,15.883,Jirachi,15.857,Skarmory,15.074,Ferrothorn,14.618,,
Naganadel,2022-11,Genesect,59.518,Deoxys-Speed,47.663,Cyclizar,40.954,Kyurem-Black,38.623,Magearna,29.539,Flutter Mane,22.758,Scizor-Mega,22.000,Blaziken-Mega,18.713,Pinsir-Mega,18.099,Shedinja,16.735,Grimmsnarl,13.225,,
Iron Valiant,2022-11,Tapu Koko,29.904,Chien-Pao,27.048,Cyclizar,26.529,Flutter Mane,24.491,Shedinja,23.953,Glimmora,18.363,Roaring Moon,14.626,Skeledirge,11.373,Iron Treads,11.100,Greninja-Ash,9.079,Gliscor,8.780,,
Tornadus-Therian,2022-11,Kingambit,18.073,Magearna,17.523,Chien-Pao,16.436,Excadrill,15.054,Clodsire,14.764,Hippowdon,14.759,Ting-Lu,13.559,Palafin,12.531,Houndstone,11.774,Cyclizar,11.499,Iron Treads,11.012,,
Sableye-Mega,2022-11,Shedinja,62.139,Cyclizar,47.057,Chansey,30.472,Toxapex,25.939,Clefable,22.944,Skarmory,21.378,Blissey,20.525,Roaring Moon,16.292,Gholdengo,12.388,Zamazenta-Crowned,11.404,Regieleki,11.187,,
Maushold,2022-11,Shedinja,25.775,Cyclizar,23.994,Flutter Mane,14.902,Orthworm,13.662,Tyranitar,13.601,Clodsire,13.571,Zamazenta,12.955,Klawf,12.832,Chien-Pao,12.752,Toxapex,12.078,Breloom,11.524,,
Ceruledge,2022-11,Roaring Moon,20.397,Baxcalibur,20.162,Cyclizar,18.629,Great Tusk,17.638,Shedinja,14.204,Kingambit,11.733,Gardevoir-Mega,11.521,Galvantula,11.076,Torkoal,10.868,Blastoise,10.343,Quaquaval,10.245,,
Orthworm,2022-11,Cyclizar,59.814,Tyranitar,50.733,Great Tusk,47.102,Houndstone,46.587,Dracozolt,46.504,Shedinja,24.655,Maushold,12.226,Chien-Pao,9.888,Chi-Yu,6.830,Druddigon,6.273,Tapu Fini,6.025,,
Melmetal,2022-11,Urshifu-Rapid-Strike,20.420,Blaziken-Mega,19.373,Volcanion,19.369,Palafin,17.970,Landorus-Therian,16.709,Flutter Mane,16.245,Kyurem-Black,15.249,Glimmora,15.160,Charizard-Mega-X,12.154,Pelipper,12.033,Swampert-Mega,12.028,,
Dracozolt,2022-11,Houndstone,71.381,Tyranitar,60.436,Orthworm,47.810,Cyclizar,47.597,Great Tusk,47.597,Hippowdon,30.320,Corviknight,12.207,Garganacl,12.207,Latias-Mega,11.730,Excadrill,5.289,Urshifu-Rapid-Strike,5.289,,
Breloom,2022-11,Cyclizar,57.264,Mawile-Mega,55.125,Zamazenta-Crowned,52.219,Palafin,49.446,Garchomp,48.660,Toxapex,12.302,Maushold,11.212,Kilowattrel,10.388,Zamazenta,10.372,Klawf,10.372,Kyurem-Black,9.219,,
Swampert-Mega,2022-11,Pelipper,89.437,Ferrothorn,36.313,Palafin,33.568,Zapdos,24.317,Kingdra,23.441,Chien-Pao,17.218,Volcanion,14.934,Barraskewda,14.497,Scizor,14.005,Manaphy,13.863,Zamazenta-Crowned,13.794,,
Greninja-Ash,2022-11,Landorus-Therian,37.214,Shedinja,24.317,Cyclizar,19.389,Chien-Pao,18.648,Blaziken-Mega,16.926,Dragapult,15.731,Heatran,14.320,Toxapex,13.478,Palafin,11.767,Latios-Mega,10.806,Zygarde-10%,10.785,,
Rillaboom,2022-11,Palafin,24.789,Flutter Mane,23.453,Landorus-Therian,18.594,Lopunny-Mega,17.305,Zamazenta-Crowned,14.690,Excadrill,14.281,Magnezone,14.078,Espathra,11.044,Cinderace,10.700,Dragonite,10.651,Diancie-Mega,10.088,,
Volcarona,2022-11,Diancie-Mega,20.682,Salamence,20.609,Lopunny-Mega,19.582,Magnezone,17.681,Weavile,17.610,Chien-Pao,15.806,Volcanion,13.741,Garchomp,13.381,Tapu Fini,13.019,Ferrothorn,11.743,Serperior,11.469,,
Quaquaval,2022-11,Flutter Mane,28.796,Shedinja,26.425,Cyclizar,26.179,Blaziken-Mega,20.514,Excadrill,17.216,Roaring Moon,15.296,Chien-Pao,14.465,Gholdengo,10.992,Ceruledge,10.402,Iron Treads,10.388,Blissey,8.686,,
Dondozo,2022-11,Clodsire,50.908,Shedinja,48.742,Latios,42.662,Mawile-Mega,36.109,Kyurem-Black,30.601,Cyclizar,17.139,Ditto,12.073,Flutter Mane,11.830,Garganacl,9.968,Avalugg,9.339,Pelipper,8.975,,
Meowscarada,2022-11,Glimmora,18.608,Palafin,17.398,Baxcalibur,14.988,Cyclizar,13.814,Armarouge,10.670,Flutter Mane,10.043,Ceruledge,9.832,Dragapult,9.623,Chi-Yu,9.214,Iron Treads,9.017,Great Tusk,8.579,,
Armarouge,2022-11,Kingambit,33.158,Tyranitar,32.846,Dragapult,32.255,Tapu Koko,31.944,Garchomp,30.987,Cyclizar,14.826,Iron Treads,12.070,Baxcalibur,11.926,Meowscarada,11.450,Grafaiai,9.101,Great Tusk,8.782,,
Torkoal,2022-11,Venusaur,44.679,Roaring Moon,35.964,Great Tusk,33.366,Flutter Mane,32.316,Charizard-Mega-Y,17.746,Cyclizar,16.950,Charizard-Mega-X,14.938,Chi-Yu,13.795,Scovillain,13.257,Ceruledge,11.269,Blaziken-Mega,9.425,,
Avalugg,2022-11,Clodsire,69.367,Ditto,64.748,Blissey,50.071,Skeledirge,49.922,Iron Bundle,25.370,Ninetales-Alola,24.050,Chien-Pao,21.140,Cloyster,20.893,Arctozolt,17.435,Reuniclus,10.958,Dondozo,10.469,,
Skarmory,2022-11,Chansey,30.910,Hippowdon,30.184,Houndstone,30.122,Shedinja,28.347,Toxapex,28.194,Sableye-Mega,25.396,Tyranitar,25.052,Excadrill,24.554,Cyclizar,22.861,Clefable,17.278,Zamazenta-Crowned,13.548,,
Tapu Fini,2022-11,Landorus-Therian,26.580,Chien-Pao,20.629,Lopunny-Mega,20.056,Shedinja,16.602,Serperior,14.869,Blaziken-Mega,14.378,Volcarona,13.903,Scizor-Mega,13.604,Ferrothorn,13.182,Zapdos,12.085,Great Tusk,11.708,,
Ninetales-Alola,2022-11,Iron Bundle,28.873,Avalugg,25.648,Arctozolt,24.112,Chien-Pao,23.311,Kyurem-Black,23.105,Cloyster,22.538,Gyarados-Mega,19.086,Cetitan,17.905,Blaziken-Mega,16.492,Corviknight,15.006,Skeledirge,14.412,,
Tyranitar-Mega,2022-11,Excadrill,59.845,Houndstone,56.577,Toxapex,49.201,Zamazenta-Crowned,47.482,Zapdos,47.482,Corviknight,11.040,Genesect,9.140,Serperior,8.738,Kyurem-Black,7.007,Dragapult,6.864,Landorus-Therian,6.253,,
Charizard-Mega-X,2022-11,Gliscor,35.420,Toxapex,23.506,Chansey,22.237,Kyurem-Black,21.889,Shedinja,20.968,Dragonite,17.831,Torkoal,17.823,Venusaur,17.823,Melmetal,15.431,Landorus-Therian,15.141,Gengar,13.570,,
Urshifu-Rapid-Strike,2022-11,Melmetal,26.712,Iron Treads,20.615,Pelipper,19.670,Ditto,16.680,Kyurem-Black,16.326,Swampert-Mega,15.734,Volcanion,15.734,Flutter Mane,14.439,Ferrothorn,13.501,Scizor-Mega,13.147,Barraskewda,11.160,,
Cinderace,2022-11,Shedinja,26.431,Cyclizar,26.305,Landorus-Therian,24.232,Naganadel,16.980,Genesect,16.523,Dragapult,15.160,Corviknight,13.370,Rillaboom,12.760,Greninja-Ash,12.057,Manectric-Mega,10.646,Charizard-Mega-Y,9.734,,
Iron Moth,2022-11,Tapu Koko,27.124,Palafin,18.086,Cyclizar,17.201,Flutter Mane,16.681,Great Tusk,16.153,Roaring Moon,15.063,Ditto,14.711,Zamazenta-Crowned,14.648,Iron Thorns,14.584,Landorus-Therian,13.733,Pinsir-Mega,12.998,,
Gyarados-Mega,2022-11,Kyurem-Black,29.250,Cyclizar,25.665,Shedinja,24.992,Magearna,23.566,Ninetales-Alola,19.965,Zamazenta-Crowned,15.446,Great Tusk,13.382,Serperior,13.208,Excadrill,13.184,Skeledirge,12.990,Roaring Moon,12.255,,
Slowbro,2022-11,Gliscor,30.560,Houndstone,22.612,Kyurem-Black,21.919,Blissey,19.415,Ditto,18.946,Tyranitar,17.981,Cyclizar,15.803,Shedinja,15.490,Diancie-Mega,13.693,Dragapult,12.777,Lopunny-Mega,12.465,,
Serperior,2022-11,Landorus-Therian,18.230,Tapu Fini,18.135,Volcarona,14.937,Gyarados-Mega,13.946,Dragapult,13.027,Zapdos,12.650,Excadrill,12.510,Genesect,12.210,Corviknight,11.750,Lopunny-Mega,11.670,Tyranitar,11.170,,
Dragonite,2022-11,Charizard-Mega-X,22.545,Excadrill,20.463,Keldeo,18.398,Gengar,17.596,Gliscor,17.114,Melmetal,16.792,Lopunny-Mega,15.829,Rillaboom,15.506,Kingambit,12.167,Landorus-Therian,10.314,Greninja-Ash,10.082,,
Lokix,2022-11,Flutter Mane,35.904,Lopunny-Mega,18.953,Glimmora,18.579,Palafin,17.493,Goodra,15.481,Cyclizar,14.664,Rillaboom,13.249,Barbaracle,13.249,Ceruledge,12.915,Shedinja,12.732,Baxcalibur,12.278,,
Medicham-Mega,2022-11,Chansey,29.607,Corviknight,29.607,Toxapex,29.015,Clefable,28.944,Jirachi,28.897,Genesect,16.368,Cyclizar,14.279,Zamazenta-Crowned,13.932,Ditto,13.932,Kyurem-Black,13.932,Iron Moth,13.932,,
Zamazenta,2022-11,Blaziken-Mega,44.489,Kyurem-Black,29.561,Deoxys-Speed,28.770,Magearna,26.430,Corviknight,24.531,Toxapex,22.269,Roaring Moon,22.123,Maushold,21.649,Gholdengo,20.065,Ninetales-Alola,18.268,Klawf,17.815,,
Aegislash,2022-11,Landorus-Therian,24.168,Shedinja,21.819,Venusaur-Mega,18.453,Araquanid,16.398,Sableye-Mega,12.009,Dusclops,11.790,Cofagrigus,11.790,Tapu Koko,10.920,Ferrothorn,10.715,Roaring Moon,10.242,Gliscor,9.391,,
Volcanion,2022-11,Melmetal,34.211,Landorus-Therian,29.152,Pelipper,26.099,Swampert-Mega,24.403,Kingambit,23.263,Tapu Bulu,22.832,Volcarona,22.132,Urshifu-Rapid-Strike,21.244,Roaring Moon,19.861,Zygarde-10%,16.155,Barraskewda,15.068,,
Magnezone,2022-11,Volcarona,28.199,Rillaboom,22.331,Roaring Moon,16.805,Diancie-Mega,16.546,Scrafty,16.546,Salamence,16.546,Gastrodon,16.546,Chien-Pao,13.964,Kingambit,12.910,Corviknight,10.403,Palafin,10.088,,
Annihilape,2022-11,Palafin,25.776,Great Tusk,22.208,Cyclizar,19.831,Baxcalibur,18.409,Chi-Yu,15.514,Flamigo,13.904,Mabosstiff,13.866,Iron Moth,13.866,Roaring Moon,12.414,Bellibolt,12.252,Ceruledge,12.167,,
Cetitan,2022-11,Slowking,40.170,Iron Bundle,38.085,Ninetales-Alola,26.100,Arctozolt,24.772,Palafin,22.472,Ferrothorn,20.013,Clodsire,15.968,Quaquaval,13.701,Abomasnow-Mega,13.014,Kyurem-Black,12.939,Cyclizar,12.160,,
Venusaur,2022-11,Torkoal,76.261,Great Tusk,51.515,Roaring Moon,51.511,Flutter Mane,26.745,Charizard-Mega-X,25.497,Charizard-Mega-Y,24.400,Cyclizar,18.658,Chi-Yu,18.480,Blaziken-Mega,15.672,Ceruledge,10.810,Scovillain,8.289,,
Galvantula,2022-11,Baxcalibur,38.919,Scizor-Mega,26.962,Ceruledge,21.736,Volcarona,15.981,Iron Treads,15.039,Cloyster,14.176,Palafin,12.320,Grimmsnarl,12.305,Diancie-Mega,12.077,Garchomp,11.899,Kingambit,11.767,,
Pinsir-Mega,2022-11,Kyurem-Black,44.933,Genesect,37.786,Naganadel,37.698,Magearna,36.363,Deoxys-Speed,36.363,Tapu Koko,21.857,Flutter Mane,19.300,Iron Thorns,19.211,Cyclizar,19.211,Iron Moth,19.211,Corviknight,14.779,,
Tinkaton,2022-11,Palafin,19.702,Cyclizar,14.822,Flutter Mane,14.109,Shedinja,14.022,Swampert-Mega,12.017,Pelipper,12.017,Iron Valiant,11.608,Chien-Pao,10.825,Excadrill,10.486,Weezing-Galar,10.115,Rillaboom,9.769,,
Latios,2022-11,Dondozo,77.255,Shedinja,67.506,Clodsire,65.390,Mawile-Mega,65.390,Kyurem-Black,49.944,Cyclizar,27.311,Ampharos-Mega,11.865,Pelipper,11.865,Breloom,11.392,Chien-Pao,4.320,Ditto,4.270,,
Iron Hands,2022-11,Pincurchin,31.090,Reuniclus,26.856,Runerigus,26.856,Stakataka,26.856,Brute Bonnet,26.785,Magearna,26.566,Tornadus-Therian,20.756,Tapu Koko,20.043,Ting-Lu,18.691,Great Tusk,17.381,Palafin,17.168,,
Beedrill-Mega,2022-11,Tyranitar,30.994,Toxapex,21.123,Corviknight,20.293,Zamazenta-Crowned,15.467,Houndstone,14.557,Ferrothorn,12.326,Maushold,11.698,Ditto,11.398,Mamoswine,11.190,Dragapult,10.863,Landorus-Therian,10.846,,
Ting-Lu,2022-11,Magearna,60.121,Regieleki,34.046,Tornadus-Therian,31.306,Gholdengo,28.753,Landorus-Therian,27.286,Toxapex,23.028,Kyurem-Black,20.158,Palafin,19.619,Iron Hands,19.606,Iron Bundle,13.143,Roaring Moon,11.786,,
Garganacl,2022-11,Corviknight,40.527,Hippowdon,35.035,Houndstone,32.213,Dracozolt,30.156,Latias-Mega,23.755,Dondozo,22.078,Lokix,17.909,Clodsire,17.676,Glimmora,17.407,Goodra,16.024,Hydreigon,16.024,,
Kartana,2022-11,Landorus-Therian,47.027,Toxapex,28.030,Victini,26.994,Corviknight,24.572,Heatran,24.337,Latios-Mega,21.958,Greninja-Ash,21.958,Tapu Fini,18.765,Charizard-Mega-Y,18.175,Melmetal,11.258,Volcarona,11.093,,
Araquanid,2022-11,Landorus-Therian,33.501,Venusaur-Mega,23.385,Aegislash,23.385,Cyclizar,20.770,Ceruledge,20.719,Tapu Koko,17.488,Shedinja,17.298,Gardevoir-Mega,17.247,Lokix,17.247,Roaring Moon,14.430,Galvantula,13.863,,
