name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Iron Valiant,2022-11,Miraidon,91.510,Koraidon,57.978,Flutter Mane,39.109,Iron Treads,32.534,Chien-Pao,30.078,Iron Bundle,21.354,Palafin,13.763,Clodsire,12.615,Iron Moth,11.767,Great Tusk,11.599,Glimmora,11.242,,
Ditto,2022-11,Miraidon,79.003,Koraidon,71.839,Flutter Mane,54.974,Great Tusk,39.392,Roaring Moon,25.578,Chien-Pao,22.534,Iron Bundle,22.441,Grimmsnarl,21.041,Iron Treads,17.749,Ting-Lu,15.238,Blissey,12.445,,
Palafin,2022-11,Miraidon,79.366,Flutter Mane,61.131,Koraidon,40.086,Iron Treads,34.941,Dugtrio,20.302,Corviknight,17.890,Chien-Pao,17.280,Iron Valiant,16.569,Skeledirge,13.700,Wo-Chien,12.429,Iron Bundle,11.070,,
Grimmsnarl,2022-11,Koraidon,82.845,Miraidon,70.755,Flutter Mane,46.631,Chien-Pao,45.213,Cyclizar,30.945,Ditto,23.268,Iron Treads,20.652,Iron Bundle,20.442,Great Tusk,19.359,Roaring Moon,18.122,Dragapult,13.622,,
Blissey,2022-11,Miraidon,54.530,Corviknight,46.566,Clodsire,44.052,Skeledirge,40.675,Koraidon,29.274,Alomomola,29.185,Iron Bundle,22.191,Toxapex,21.353,Dugtrio,18.907,Avalugg,17.467,Iron Treads,15.267,,
Scream Tail,2022-11,Koraidon,87.955,Great Tusk,54.756,Miraidon,54.695,Iron Treads,50.246,Corviknight,32.755,Flutter Mane,29.958,Chi-Yu,22.139,Ting-Lu,20.734,Iron Bundle,18.490,Skeledirge,18.272,Clodsire,14.693,,
Toxapex,2022-11,Miraidon,66.928,Ting-Lu,46.504,Koraidon,32.667,Iron Bundle,31.130,Iron Treads,24.057,Great Tusk,22.557,Blissey,22.554,Flutter Mane,21.735,Corviknight,20.549,Gholdengo,20.316,Skeledirge,14.744,,
Chi-Yu,2022-11,Koraidon,83.234,Great Tusk,40.447,Miraidon,38.924,Flutter Mane,38.048,Iron Treads,30.933,Corviknight,28.062,Roaring Moon,26.039,Scream Tail,23.678,Clodsire,22.255,Iron Bundle,16.625,Chien-Pao,15.911,,
Cyclizar,2022-11,Koraidon,76.279,Miraidon,73.889,Flutter Mane,52.558,Grimmsnarl,35.403,Chien-Pao,28.983,Clodsire,20.497,Iron Bundle,19.067,Corviknight,15.250,Dragapult,12.064,Iron Treads,11.431,Masquerain,10.089,,
Iron Moth,2022-11,Miraidon,78.349,Koraidon,67.896,Flutter Mane,51.929,Great Tusk,29.731,Iron Treads,25.710,Iron Valiant,19.676,Iron Hands,16.996,Iron Thorns,13.177,Chien-Pao,12.524,Ceruledge,11.861,Roaring Moon,10.856,,
Ceruledge,2022-11,Miraidon,75.945,Koraidon,55.748,Flutter Mane,44.538,Chien-Pao,19.300,Iron Hands,17.517,Iron Valiant,15.620,Iron Treads,15.252,Glimmora,15.106,Iron Bundle,14.890,Great Tusk,14.424,Iron Moth,11.654,,
Glimmora,2022-11,Koraidon,59.836,Flutter Mane,51.109,Miraidon,50.708,Chien-Pao,25.372,Iron Bundle,21.611,Iron Valiant,18.462,Gholdengo,18.148,Great Tusk,16.810,Houndstone,15.984,Grimmsnarl,15.426,Ceruledge,15.099,,
Houndstone,2022-11,Miraidon,61.106,Koraidon,51.297,Flutter Mane,41.943,Tyranitar,34.576,Hippowdon,25.488,Glimmora,17.469,Iron Hands,16.652,Chien-Pao,15.272,Kingambit,14.323,Iron Treads,13.056,Iron Bundle,12.526,,
Gholdengo,2022-11,Miraidon,70.793,Great Tusk,49.126,Ting-Lu,48.091,Iron Bundle,39.672,Flutter Mane,31.665,Koraidon,28.153,Toxapex,27.097,Glimmora,22.454,Skeledirge,16.823,Chien-Pao,16.130,Corviknight,15.893,,
Kingambit,2022-11,Miraidon,54.500,Koraidon,51.446,Flutter Mane,38.861,Great Tusk,34.343,Glimmora,17.776,Houndstone,17.046,Iron Bundle,15.591,Dragapult,14.847,Chi-Yu,14.538,Ceruledge,14.061,Iron Treads,13.259,,
Iron Hands,2022-11,Miraidon,82.790,Koraidon,41.809,Ceruledge,27.053,Iron Treads,26.022,Iron Moth,25.789,Iron Bundle,25.667,Houndstone,23.540,Flutter Mane,19.533,Iron Jugulis,15.741,Great Tusk,13.017,Ting-Lu,12.047,,
Dugtrio,2022-11,Miraidon,63.885,Corviknight,60.997,Flutter Mane,51.241,Palafin,46.254,Iron Treads,44.718,Blissey,35.956,Skeledirge,30.188,Clodsire,28.653,Alomomola,28.653,Toxapex,26.072,Koraidon,19.722,,
Alomomola,2022-11,Clodsire,67.981,Blissey,61.895,Skeledirge,49.340,Corviknight,47.501,Flutter Mane,32.946,Dugtrio,31.954,Koraidon,30.700,Miraidon,26.909,Toedscruel,21.433,Great Tusk,17.026,Iron Treads,16.067,,
Dragapult,2022-11,Miraidon,78.736,Koraidon,67.612,Flutter Mane,38.090,Grimmsnarl,30.147,Iron Treads,27.761,Cyclizar,23.336,Great Tusk,22.164,Corviknight,21.614,Kingambit,20.736,Chien-Pao,15.278,Ting-Lu,13.874,,
Garganacl,2022-11,Ting-Lu,67.278,Miraidon,61.147,Skeledirge,49.971,Corviknight,29.109,Gholdengo,28.047,Koraidon,25.555,Flutter Mane,25.302,Toxapex,21.907,Blissey,19.202,Avalugg,19.202,Kingambit,13.231,,
Masquerain,2022-11,Flutter Mane,85.704,Koraidon,82.583,Chien-Pao,67.572,Miraidon,64.312,Iron Treads,48.614,Clodsire,33.436,Cyclizar,25.378,Gholdengo,9.535,Great Tusk,7.918,Dragonite,7.869,Cloyster,6.204,,
Iron Thorns,2022-11,Miraidon,97.154,Koraidon,53.204,Flutter Mane,35.553,Iron Moth,31.022,Iron Treads,23.854,Iron Valiant,22.611,Chien-Pao,17.740,Toxapex,17.720,Ting-Lu,17.720,Great Tusk,17.297,Hippowdon,15.956,,
Maushold,2022-11,Miraidon,73.316,Koraidon,63.317,Flutter Mane,39.201,Chien-Pao,21.415,Houndstone,20.383,Iron Valiant,17.416,Iron Bundle,16.074,Cyclizar,15.214,Grimmsnarl,14.046,Great Tusk,13.844,Iron Moth,12.309,,
Tyranitar,2022-11,Houndstone,88.135,Koraidon,50.429,Flutter Mane,48.113,Miraidon,47.586,Glimmora,26.607,Donphan,24.726,Chien-Pao,22.107,Iron Treads,14.068,Hippowdon,13.755,Iron Valiant,11.920,Lycanroc,11.577,,
Hippowdon,2022-11,Miraidon,75.772,Houndstone,69.302,Koraidon,56.631,Toxapex,26.253,Flutter Mane,22.239,Iron Thorns,19.781,Ditto,19.644,Altaria,16.260,Iron Moth,16.260,Tyranitar,14.673,Iron Bundle,13.999,,
Iron Jugulis,2022-11,Miraidon,78.478,Iron Treads,50.834,Ceruledge,33.060,Iron Hands,29.552,Koraidon,29.233,Iron Valiant,28.211,Flutter Mane,23.074,Iron Bundle,21.550,Forretress,19.278,Skeledirge,13.013,Iron Moth,12.824,,
Baxcalibur,2022-11,Miraidon,66.936,Koraidon,47.145,Flutter Mane,34.425,Kingambit,25.368,Slowking,18.749,Tinkaton,17.745,Dragapult,17.569,Ting-Lu,17.266,Chien-Pao,14.793,Quaquaval,13.449,Great Tusk,12.207,,
Quaquaval,2022-11,Miraidon,67.078,Koraidon,51.489,Flutter Mane,47.304,Ceruledge,33.789,Chien-Pao,20.549,Glimmora,18.219,Kingambit,18.206,Baxcalibur,13.520,Corviknight,13.143,Tinkaton,10.825,Clodsire,10.209,,
Slither Wing,2022-11,Flutter Mane,96.825,Koraidon,95.258,Roaring Moon,77.105,Clodsire,51.960,Chi-Yu,51.781,Great Tusk,36.774,Miraidon,14.308,Torkoal,10.558,Ceruledge,10.097,Glimmora,8.856,Spidops,6.930,,
Meowscarada,2022-11,Miraidon,68.530,Flutter Mane,44.820,Koraidon,39.132,Skeledirge,24.397,Chien-Pao,21.449,Iron Treads,19.982,Palafin,19.583,Iron Bundle,16.873,Iron Valiant,16.767,Iron Moth,13.786,Ceruledge,13.276,,
Dachsbun,2022-11,Miraidon,69.926,Iron Bundle,56.511,Iron Treads,56.511,Blissey,53.421,Arcanine,45.449,Koraidon,42.571,Clodsire,33.036,Flutter Mane,28.288,Great Tusk,20.630,Forretress,19.183,Corviknight,17.027,,
Hawlucha,2022-11,Miraidon,98.948,Koraidon,66.545,Great Tusk,63.430,Roaring Moon,54.325,Chien-Pao,49.694,Iron Hands,26.120,Iron Bundle,22.324,Ceruledge,17.737,Grimmsnarl,17.379,Glimmora,15.920,Flutter Mane,14.001,,
Brute Bonnet,2022-11,Koraidon,84.973,Roaring Moon,56.067,Iron Treads,52.369,Scream Tail,47.957,Toxapex,46.059,Flutter Mane,33.806,Chien-Pao,15.008,Iron Bundle,14.829,Miraidon,14.252,Great Tusk,10.294,Gholdengo,9.459,,
Annihilape,2022-11,Miraidon,85.771,Koraidon,42.780,Iron Valiant,37.000,Iron Treads,36.253,Chien-Pao,29.076,Scovillain,27.307,Flutter Mane,23.579,Palafin,22.525,Iron Moth,18.659,Scizor,17.792,Houndstone,17.544,,
Wo-Chien,2022-11,Miraidon,82.469,Koraidon,82.333,Flutter Mane,75.706,Skeledirge,71.102,Palafin,71.102,Chien-Pao,13.445,Iron Treads,11.354,Clodsire,10.788,Weavile,10.788,Garchomp,10.775,Gardevoir,10.775,,
Dondozo,2022-11,Koraidon,81.948,Miraidon,61.545,Great Tusk,56.816,Clodsire,53.713,Flutter Mane,44.854,Corviknight,41.688,Chien-Pao,38.165,Scream Tail,18.730,Ditto,14.198,Blissey,12.836,Roaring Moon,11.437,,
Scizor,2022-11,Miraidon,71.246,Koraidon,65.307,Flutter Mane,51.764,Iron Treads,35.107,Great Tusk,32.087,Cyclizar,31.321,Palafin,25.779,Iron Bundle,21.388,Annihilape,18.781,Iron Valiant,18.676,Chien-Pao,14.548,,
Avalugg,2022-11,Blissey,94.611,Toxapex,68.445,Corviknight,57.380,Clodsire,53.055,Skeledirge,43.937,Ting-Lu,41.555,Garganacl,41.555,Alomomola,30.490,Crocalor,28.108,Ditto,22.565,,,,
Toedscruel,2022-11,Miraidon,97.456,Alomomola,55.289,Flutter Mane,53.977,Blissey,40.140,Skeledirge,40.140,Iron Treads,39.221,Chi-Yu,37.121,Bronzong,20.639,Iron Valiant,20.338,Ditto,19.501,Toxapex,16.138,,
Pelipper,2022-11,Miraidon,91.825,Iron Treads,43.555,Iron Bundle,38.171,Kingambit,33.946,Koraidon,31.748,Volcarona,27.122,Dragapult,27.122,Great Tusk,25.633,Palafin,21.532,Maushold,19.047,Barraskewda,16.221,,
Torkoal,2022-11,Flutter Mane,91.280,Koraidon,91.089,Roaring Moon,62.398,Great Tusk,44.501,Iron Moth,18.814,Meowscarada,17.994,Corviknight,17.224,Sandy Shocks,16.769,Slither Wing,15.239,Skeledirge,13.419,Chien-Pao,10.251,,
Orthworm,2022-11,Miraidon,74.514,Koraidon,72.650,Chien-Pao,47.189,Flutter Mane,43.660,Clodsire,38.005,Chi-Yu,38.005,Houndstone,24.719,Tyranitar,19.224,Great Tusk,15.327,Iron Moth,14.485,Palafin,9.479,,
Scovillain,2022-11,Koraidon,49.554,Flutter Mane,48.359,Miraidon,46.902,Annihilape,36.540,Chien-Pao,34.894,Iron Valiant,29.928,Iron Moth,24.967,Sandy Shocks,22.920,Roaring Moon,22.671,Tauros-Paldea-Fire,17.594,Clodsire,14.789,,
Arcanine,2022-11,Miraidon,98.613,Iron Treads,80.016,Dachsbun,79.995,Iron Bundle,79.995,Blissey,79.995,Flutter Mane,20.005,Chansey,18.618,Chien-Pao,18.618,,,,,,,,
Armarouge,2022-11,Koraidon,77.771,Ceruledge,50.738,Miraidon,42.936,Chien-Pao,36.775,Clodsire,27.707,Iron Jugulis,24.178,Skeledirge,24.178,Kingambit,21.507,Flutter Mane,15.192,Great Tusk,13.774,Iron Treads,10.577,,
Tinkaton,2022-11,Miraidon,43.546,Koraidon,37.219,Baxcalibur,37.178,Corviknight,25.622,Quaquaval,22.561,Skeledirge,21.970,Chien-Pao,19.593,Great Tusk,18.075,Scream Tail,16.651,Flutter Mane,16.592,Ting-Lu,16.523,,
Forretress,2022-11,Miraidon,57.870,Iron Hands,51.541,Iron Jugulis,49.541,Ceruledge,49.541,Iron Treads,42.284,Flutter Mane,41.722,Koraidon,39.475,Dachsbun,39.475,Clodsire,39.475,Great Tusk,39.475,Sylveon,7.258,,
Espathra,2022-11,Koraidon,71.955,Flutter Mane,60.298,Miraidon,58.050,Grimmsnarl,32.083,Great Tusk,28.977,Ting-Lu,26.895,Iron Treads,21.943,Corviknight,19.608,Iron Valiant,16.007,Bombirdier,16.007,Chien-Pao,11.486,,
Sandy Shocks,2022-11,Koraidon,85.398,Flutter Mane,80.863,Roaring Moon,59.333,Scovillain,33.087,Torkoal,26.831,Tauros-Paldea-Fire,25.398,Great Tusk,23.500,Iron Moth,21.074,Glimmora,16.313,Scizor,16.313,Chien-Pao,13.976,,
Bronzong,2022-11,Hatterene,63.878,Mimikyu,63.878,Kingambit,63.878,Iron Hands,63.878,Houndstone,63.878,Toedscruel,36.122,Blissey,36.122,Alomomola,36.122,Skeledirge,36.122,Miraidon,36.122,,,,
Azumarill,2022-11,Miraidon,78.222,Koraidon,54.852,Iron Treads,39.692,Palafin,34.913,Iron Valiant,28.989,Corviknight,25.985,Ting-Lu,19.845,Skeledirge,19.845,Clodsire,17.896,Maushold,17.829,Dragapult,13.923,,
Slowking,2022-11,Miraidon,70.679,Baxcalibur,53.332,Kingambit,45.995,Ting-Lu,45.995,Dragapult,45.995,Iron Bundle,31.796,Glimmora,24.684,Houndstone,24.684,Hippowdon,24.684,Koraidon,20.920,Flutter Mane,20.920,,
Spidops,2022-11,Koraidon,91.823,Flutter Mane,78.136,Miraidon,78.008,Chien-Pao,43.827,Gholdengo,35.244,Great Tusk,27.837,Brute Bonnet,19.889,Ceruledge,19.240,Slither Wing,18.090,Chi-Yu,15.355,Iron Jugulis,9.265,,
Dragonite,2022-11,Miraidon,67.368,Flutter Mane,62.531,Great Tusk,59.892,Koraidon,55.815,Iron Moth,40.193,Gholdengo,30.040,Masquerain,29.969,Ting-Lu,26.047,Ditto,18.086,Grimmsnarl,18.086,Iron Treads,18.086,,
Volcarona,2022-11,Miraidon,96.422,Dragapult,64.703,Iron Treads,59.900,Kingambit,59.899,Pelipper,59.899,Koraidon,35.438,Flutter Mane,30.635,Great Tusk,30.635,Dondozo,14.254,Gyarados,9.345,Orthworm,7.036,,
Mimikyu,2022-11,Houndstone,84.337,Iron Hands,83.229,Bronzong,81.179,Kingambit,81.179,Hatterene,81.179,Skeledirge,11.720,Miraidon,11.691,Koraidon,9.053,Iron Treads,8.562,Iron Moth,8.562,Cyclizar,3.903,,
Lokix,2022-11,Miraidon,63.618,Flutter Mane,54.188,Iron Valiant,48.668,Iron Treads,43.627,Skeledirge,42.553,Koraidon,27.456,Palafin,21.339,Tinkaton,16.469,Corviknight,14.070,Chien-Pao,13.384,Great Tusk,11.543,,
Garchomp,2022-11,Flutter Mane,53.296,Koraidon,40.784,Palafin,39.068,Miraidon,29.464,Chi-Yu,27.306,Gardevoir,27.174,Corviknight,27.127,Wo-Chien,27.119,Skeledirge,27.119,Houndstone,23.946,Iron Moth,22.430,,
Donphan,2022-11,Tyranitar,96.955,Flutter Mane,92.941,Koraidon,89.896,Glimmora,89.896,Houndstone,89.896,Iron Bundle,7.059,Corviknight,7.059,Miraidon,7.059,,,,,,,,
Hatterene,2022-11,Kingambit,99.231,Bronzong,87.790,Mimikyu,87.790,Houndstone,87.790,Iron Hands,87.790,Scream Tail,11.441,Eelektross,11.441,Cyclizar,11.441,,,,,,,,
Cloyster,2022-11,Miraidon,50.388,Iron Treads,49.285,Koraidon,44.272,Dragapult,41.022,Clodsire,39.335,Kilowattrel,33.283,Skeledirge,33.283,Masquerain,27.110,Azumarill,18.978,Chien-Pao,17.800,Flutter Mane,10.272,,
Kilowattrel,2022-11,Iron Treads,44.173,Skeledirge,41.887,Clodsire,36.993,Cloyster,35.328,Koraidon,29.534,Masquerain,28.775,Miraidon,24.974,Chien-Pao,22.176,Quaquaval,20.730,Armarouge,15.270,Iron Bundle,13.172,,
Arboliva,2022-11,Koraidon,85.012,Skeledirge,60.839,Flutter Mane,56.458,Corviknight,56.353,Ting-Lu,47.215,Ceruledge,31.570,Chien-Pao,22.198,Miraidon,18.079,Armarouge,16.151,Garganacl,16.032,Great Tusk,14.966,,
Grafaiai,2022-11,Miraidon,88.035,Glimmora,34.085,Koraidon,25.874,Klawf,24.645,Cyclizar,24.054,Dudunsparce,23.796,Iron Valiant,23.117,Flutter Mane,22.182,Gholdengo,20.247,Garganacl,20.008,Iron Moth,20.008,,
Crocalor,2022-11,Corviknight,100.000,Clodsire,100.000,Alomomola,100.000,Blissey,100.000,Avalugg,100.000,,,,,,,,,,,,,,
Dudunsparce,2022-11,Koraidon,65.653,Skeledirge,65.472,Miraidon,52.963,Chien-Pao,41.818,Ting-Lu,41.818,Corviknight,41.818,Glimmora,28.845,Grafaiai,25.181,Klawf,25.181,Cyclizar,25.181,Meowscarada,24.089,,
Tauros-Paldea-Fire,2022-11,Koraidon,98.964,Flutter Mane,97.393,Scovillain,57.565,Sandy Shocks,57.565,Roaring Moon,57.565,Blissey,39.132,Dachsbun,39.132,Clodsire,39.132,,,,,,,,
Altaria,2022-11,Koraidon,100.000,Hippowdon,100.000,Iron Thorns,100.000,Miraidon,100.000,Iron Moth,100.000,,,,,,,,,,,,,,
Hydreigon,2022-11,Iron Valiant,99.970,Miraidon,99.970,Flutter Mane,85.822,Ceruledge,85.820,Skeledirge,85.820,Chien-Pao,14.150,Clodsire,14.150,,,,,,,,,,
Gastrodon,2022-11,Toxapex,91.117,Houndstone,91.117,Hippowdon,91.117,Lycanroc,91.117,Tyranitar,91.117,Koraidon,4.218,Corviknight,4.218,Ting-Lu,3.737,Dragapult,3.737,Miraidon,3.610,,,,
Slowbro,2022-11,Miraidon,91.079,Clodsire,64.876,Koraidon,64.101,Toxapex,39.939,Amoonguss,39.939,Great Tusk,31.705,Houndstone,27.580,Iron Valiant,16.705,Cetitan,16.661,Iron Treads,15.972,Grimmsnarl,15.972,,
Lycanroc,2022-11,Houndstone,100.000,Tyranitar,100.000,Toxapex,98.844,Hippowdon,98.844,Gastrodon,98.844,,,,,,,,,,,,,,
Breloom,2022-11,Koraidon,51.549,Chi-Yu,51.489,Great Tusk,51.489,Corviknight,45.921,Ting-Lu,45.626,Miraidon,31.258,Chien-Pao,29.369,Iron Hands,24.158,Garganacl,24.158,Palafin,24.158,Flutter Mane,7.828,,
Revavroom,2022-11,Koraidon,76.019,Chien-Pao,72.830,Flutter Mane,65.247,Great Tusk,46.406,Scizor,26.747,Tauros-Paldea-Water,21.928,Maushold,15.902,Baxcalibur,12.588,Skeledirge,12.588,Palafin,12.588,Lokix,12.588,,
Chansey,2022-11,Miraidon,100.000,Corviknight,97.198,Flutter Mane,74.123,Chien-Pao,74.123,Arcanine,74.123,Toxapex,23.075,Avalugg,23.075,Palafin,23.075,,,,,,,,
Cetitan,2022-11,Miraidon,93.066,Koraidon,71.183,Flutter Mane,59.375,Iron Moth,59.375,Iron Hands,57.176,Slowbro,18.452,Houndstone,18.133,Iron Treads,17.689,Grimmsnarl,17.689,Ceruledge,9.035,Barraskewda,4.618,,
Gyarados,2022-11,Miraidon,97.742,Koraidon,96.364,Flutter Mane,61.161,Great Tusk,61.091,Iron Moth,37.255,Houndstone,36.555,Toxapex,34.448,Hippowdon,34.448,Volcarona,23.836,,,,,,
Barraskewda,2022-11,Pelipper,93.035,Miraidon,89.483,Iron Treads,81.207,Iron Bundle,74.119,Toxapex,73.839,Koraidon,13.378,Houndstone,8.654,Flutter Mane,8.255,Great Tusk,7.291,Annihilape,6.679,Chien-Pao,5.328,,
Bombirdier,2022-11,Koraidon,89.617,Flutter Mane,83.612,Miraidon,74.605,Iron Valiant,68.341,Espathra,68.170,Bellibolt,9.953,Brambleghast,9.953,Annihilape,9.953,Baxcalibur,9.953,Chien-Pao,7.972,Revavroom,7.972,,
Lycanroc-Dusk,2022-11,Iron Bundle,77.979,Miraidon,77.979,Palafin,77.979,Chi-Yu,60.136,Chien-Pao,43.252,Koraidon,34.727,Cloyster,17.179,Kilowattrel,17.179,Iron Treads,17.179,Skeledirge,17.179,Clodsire,16.236,,
Magnezone,2022-11,Great Tusk,99.955,Miraidon,53.753,Chien-Pao,53.753,Ditto,53.753,Iron Treads,53.753,Koraidon,46.202,Flutter Mane,46.202,Chi-Yu,46.202,Roaring Moon,46.202,,,,,,
Quagsire,2022-11,Koraidon,40.441,Miraidon,40.441,Ting-Lu,36.750,Sylveon,36.750,Grimmsnarl,36.750,Houndstone,30.269,Hippowdon,30.269,Palafin,29.139,Corviknight,29.061,Blissey,28.569,Dugtrio,28.569,,
Amoonguss,2022-11,Koraidon,98.862,Miraidon,66.697,Toxapex,54.322,Slowbro,54.322,Clodsire,54.322,Flutter Mane,20.702,Iron Valiant,12.264,Jolteon,12.264,Dragapult,12.264,Grimmsnarl,11.666,Armarouge,11.556,,
Sylveon,2022-11,Miraidon,100.000,Koraidon,64.228,Ceruledge,50.308,Ting-Lu,42.182,Quagsire,42.182,Grimmsnarl,42.182,Iron Hands,34.721,Iron Jugulis,34.721,Forretress,34.721,Arboliva,15.587,Chien-Pao,15.587,,
Klefki,2022-11,Miraidon,99.464,Koraidon,57.745,Gholdengo,50.279,Ditto,44.387,Houndstone,43.707,Cyclizar,43.707,Clodsire,41.719,Annihilape,41.719,Scovillain,40.842,Flutter Mane,9.436,Masquerain,9.436,,
Weavile,2022-11,Miraidon,100.000,Koraidon,97.891,Wo-Chien,97.891,Flutter Mane,97.891,Clodsire,97.891,,,,,,,,,,,,,,
Gardevoir,2022-11,Garchomp,100.000,Wo-Chien,99.797,Corviknight,99.797,Skeledirge,99.797,Palafin,99.797,,,,,,,,,,,,,,
Froslass,2022-11,Miraidon,96.063,Houndstone,93.062,Chien-Pao,93.062,Tyranitar,93.062,Palafin,93.062,Clodsire,3.001,Gothitelle,3.001,Ceruledge,3.001,,,,,,,,
Krookodile,2022-11,Chien-Pao,72.214,Koraidon,71.749,Dragapult,71.749,Miraidon,71.749,Quaquaval,56.009,Volcarona,15.740,Haxorus,0.641,Coalossal,0.641,Iron Treads,0.641,Tauros-Paldea-Fire,0.641,Zoroark,0.641,,
Sawsbuck,2022-11,Iron Treads,100.000,Koraidon,82.317,Flutter Mane,82.317,Clodsire,63.056,Chien-Pao,63.056,Chi-Yu,19.261,Great Tusk,19.261,Miraidon,17.683,Quaquaval,12.659,Ceruledge,10.219,Spidops,6.128,,
Pincurchin,2022-11,Miraidon,84.753,Iron Treads,79.126,Iron Moth,78.984,Iron Valiant,77.177,Iron Jugulis,71.152,Iron Hands,13.559,Iron Bundle,7.831,Iron Thorns,5.727,Maushold,5.585,,,,,,
Tauros-Paldea-Water,2022-11,Koraidon,70.991,Flutter Mane,67.841,Chien-Pao,55.007,Miraidon,40.101,Revavroom,40.029,Great Tusk,40.029,Lokix,14.979,Espathra,12.833,Dachsbun,12.833,Iron Valiant,9.138,Meowscarada,9.138,,
Klawf,2022-11,Miraidon,85.979,Grafaiai,81.202,Glimmora,78.406,Dudunsparce,78.406,Cyclizar,78.406,Koraidon,4.777,Mimikyu,2.796,Toxapex,2.796,Chien-Pao,2.796,Flutter Mane,2.594,Iron Treads,2.594,,
Wugtrio,2022-11,Koraidon,85.471,Ceruledge,85.471,Corviknight,85.471,Cyclizar,85.471,Miraidon,85.471,Houndstone,8.034,Flutter Mane,8.034,Tyranitar,8.034,Annihilape,7.161,Rabsca,7.161,Glimmora,0.873,,
Bellibolt,2022-11,Koraidon,64.018,Maushold,35.679,Annihilape,35.561,Baxcalibur,34.835,Houndstone,29.081,Miraidon,25.803,Chien-Pao,23.851,Cyclizar,23.851,Tyranitar,23.851,Iron Valiant,20.569,Iron Jugulis,20.569,,
