name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Cloyster,2023-02,Skill Link,100.000,Shell Armor,0.000,,
Glimmora,2023-02,Toxic Debris,100.000,Corrosion,0.000,,
Espathra,2023-02,Speed Boost,100.000,Opportunist,0.000,,
Floatzel,2023-02,Swift Swim,100.000,Water Veil,0.000,,
Azumarill,2023-02,Huge Power,100.000,Thick Fat,0.000,Sap Sipper,0.000
Slowking,2023-02,Regenerator,100.000,,,,
Volcarona,2023-02,Flame Body,85.004,Swarm,14.996,,
Hawlucha,2023-02,Unburden,100.000,Limber,0.000,Mold Breaker,0.000
Dondozo,2023-02,Unaware,100.000,Oblivious,0.000,Water Veil,0.000
Iron Leaves,2023-02,Quark Drive,100.000,,,,
Dragonite,2023-02,Multiscale,98.972,Inner Focus,1.028,,
Scizor,2023-02,Technician,100.000,Swarm,0.000,Light Metal,0.000
Iron Hands,2023-02,Quark Drive,100.000,,,,
Sandy Shocks,2023-02,Protosynthesis,100.000,,,,
Kingambit,2023-02,Supreme Overlord,93.377,Defiant,6.623,Pressure,0.000
Kilowattrel,2023-02,Volt Absorb,83.602,Wind Power,16.398,Competitive,0.000
Crabominable,2023-02,Hyper Cutter,100.000,Iron Fist,0.000,Anger Point,0.000
Greninja,2023-02,Protean,100.000,Torrent,0.000,,
Scream Tail,2023-02,Protosynthesis,100.000,,,,
Gastrodon,2023-02,Sticky Hold,100.000,Sand Force,0.000,Storm Drain,0.000
Gallade,2023-02,Sharpness,100.000,Justified,0.000,Steadfast,0.000
Baxcalibur,2023-02,Thermal Exchange,99.957,Ice Body,0.043,,
Grimmsnarl,2023-02,Prankster,100.000,Pickpocket,0.000,Frisk,0.000
Ceruledge,2023-02,Flash Fire,80.841,Weak Armor,19.159,,
Amoonguss,2023-02,Regenerator,97.510,Effect Spore,2.490,,
Florges,2023-02,Flower Veil,100.000,,,,
Torkoal,2023-02,Drought,100.000,White Smoke,0.000,,
Pawmot,2023-02,Natural Cure,53.964,Iron Fist,46.036,Volt Absorb,0.000
Toxapex,2023-02,Regenerator,99.020,Merciless,0.980,Limber,0.000
Iron Jugulis,2023-02,Quark Drive,100.000,,,,
Iron Treads,2023-02,Quark Drive,100.000,,,,
Brambleghast,2023-02,Wind Rider,79.972,Infiltrator,20.028,,
Pincurchin,2023-02,Electric Surge,100.000,Lightning Rod,0.000,,
Garchomp,2023-02,Rough Skin,100.000,,,,
Rabsca,2023-02,Synchronize,100.000,Telepathy,0.000,,
Clawitzer,2023-02,Mega Launcher,100.000,,,,
Grafaiai,2023-02,Prankster,100.000,Unburden,0.000,Poison Touch,0.000
Ditto,2023-02,Imposter,100.000,Limber,0.000,,
Noivern,2023-02,Infiltrator,100.000,Frisk,0.000,,
Quaquaval,2023-02,Moxie,100.000,Torrent,0.000,,
Scovillain,2023-02,Chlorophyll,100.000,Insomnia,0.000,,
Cryogonal,2023-02,Levitate,100.000,,,,
Arcanine,2023-02,Intimidate,100.000,Justified,0.000,Flash Fire,0.000
Lokix,2023-02,Tinted Lens,100.000,Swarm,0.000,,
Mismagius,2023-02,Levitate,100.000,,,,
Slither Wing,2023-02,Protosynthesis,100.000,,,,
Charizard,2023-02,Solar Power,100.000,Blaze,0.000,,
Lilligant,2023-02,Own Tempo,100.000,Chlorophyll,0.000,,
Houndoom,2023-02,Flash Fire,100.000,Early Bird,0.000,,
Breloom,2023-02,Poison Heal,99.198,Technician,0.802,Effect Spore,0.000
Sableye,2023-02,Prankster,100.000,Keen Eye,0.000,,
Klefki,2023-02,Prankster,100.000,,,,
Mimikyu,2023-02,Disguise,100.000,,,,
Gyarados,2023-02,Moxie,100.000,Intimidate,0.000,,
Scratchet,2023-02,Scrappy,100.000,Prankster,0.000,,
Espeon,2023-02,Magic Bounce,100.000,,,,
Equilibra,2023-03,Levitate,80.240,Bulletproof,19.759,Justified,0.000
Venomicon,2023-03,Stamina,100.000,Power of Alchemy,0.000,,
Revenankh,2023-03,Triage,98.621,Shed Skin,1.322,Air Lock,0.058
Krilowatt,2023-03,Magic Guard,98.639,Trace,1.361,Minus,0.000
Snaelstrom,2023-03,Poison Heal,99.975,Torrent,0.025,,
Cawmodore,2023-03,Volt Absorb,93.323,Intimidate,6.677,Big Pecks,0.000
Tomohawk,2023-03,Prankster,80.615,Intimidate,19.385,Justified,0.000
Jumbao,2023-03,Drought,54.030,Trace,44.997,Overcoat,0.972
Skeledirge,2023-03,Unaware,99.833,Blaze,0.167,,
Crucibelle,2023-03,Regenerator,99.135,Liquid Ooze,0.626,Mold Breaker,0.239
Arghonaut,2023-03,Unaware,95.835,Technician,4.165,,
Cyclohm,2023-03,Static,87.093,Shield Dust,12.857,Damp,0.050
Gholdengo,2023-03,Good as Gold,100.000,,,,
Garganacl,2023-03,Purifying Salt,100.000,Sturdy,0.000,,
Dragonite,2023-03,Multiscale,99.990,Inner Focus,0.010,,
Great Tusk,2023-03,Protosynthesis,100.000,,,,
Stratagem,2023-03,Levitate,88.848,Technician,10.810,Sniper,0.342
Iron Valiant,2023-03,Quark Drive,100.000,,,,
Astrolotl,2023-03,Regenerator,98.307,Magician,1.522,Vital Spirit,0.171
Mollux,2023-03,Dry Skin,97.845,Illuminate,2.155,,
Naviathan,2023-03,Guts,81.551,Heatproof,18.448,Light Metal,0.001
Caribolt,2023-03,Galvanize,99.819,Overgrow,0.181,,
Meowscarada,2023-03,Protean,76.461,Overgrow,23.539,,
Cinderace,2023-03,Libero,99.937,Blaze,0.063,,
Smokomodo,2023-03,Technician,99.601,Blaze,0.399,,
Syclant,2023-03,Mountaineer,95.678,Compound Eyes,4.321,Ice Body,0.001
Roaring Moon,2023-03,Protosynthesis,100.000,,,,
Glimmora,2023-03,Toxic Debris,99.050,Corrosion,0.950,,
Colossoil,2023-03,Guts,64.537,Rebound,35.317,Unnerve,0.146
Pyroak,2023-03,Contrary,89.456,Rock Head,8.188,Battle Armor,2.356
Rotom-Wash,2023-03,Levitate,100.000,,,,
Zoroark-Hisui,2023-03,Illusion,100.000,,,,
Miasmaw,2023-03,Neutralizing Gas,66.786,Compound Eyes,32.979,Hyper Cutter,0.235
Dragapult,2023-03,Infiltrator,77.816,Clear Body,22.184,Cursed Body,0.000
Saharaja,2023-03,Water Absorb,81.869,Serene Grace,15.550,Sand Spit,2.581
Pajantom,2023-03,Comatose,100.000,,,,
Plasmanta,2023-03,Storm Drain,99.136,Vital Spirit,0.864,Telepathy,0.000
Orthworm,2023-03,Earth Eater,100.000,,,,
Walking Wake,2023-03,Protosynthesis,100.000,,,,
Venomicon-Epilogue,2023-03,Tinted Lens,100.000,,,,
Kingambit,2023-03,Supreme Overlord,99.978,Defiant,0.022,Pressure,0.000
Necturna,2023-03,Forewarn,99.177,Telepathy,0.823,,
Aurumoth,2023-03,No Guard,68.055,Weak Armor,31.945,Light Metal,0.000
Grimmsnarl,2023-03,Prankster,100.000,Pickpocket,0.000,,
Malaconda,2023-03,Drought,81.903,Harvest,13.659,Infiltrator,4.437
Iron Moth,2023-03,Quark Drive,100.000,,,,
Corviknight,2023-03,Pressure,93.158,Mirror Armor,6.842,Unnerve,0.000
Toxapex,2023-03,Regenerator,97.978,Merciless,2.022,Limber,0.000
Slowking,2023-03,Regenerator,98.346,Oblivious,1.654,,
Kitsunoh,2023-03,Iron Fist,77.343,Frisk,21.612,Limber,1.045
Breloom,2023-03,Technician,100.000,Effect Spore,0.000,Poison Heal,0.000
Hatterene,2023-03,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Volkraken,2023-03,Analytic,72.307,Infiltrator,27.436,Pressure,0.258
Chromera,2023-03,Color Change,100.000,,,,
Ting-Lu,2023-03,Vessel of Ruin,100.000,,,,
Voodoom,2023-03,Lightning Rod,78.137,Volt Absorb,18.812,Cursed Body,3.052
Fidgit,2023-03,Persistent,76.579,Frisk,23.421,Vital Spirit,0.000
Clodsire,2023-03,Unaware,69.635,Water Absorb,30.312,Poison Point,0.053
Iron Leaves,2023-03,Quark Drive,100.000,,,,
Scream Tail,2023-03,Protosynthesis,100.000,,,,
Flarelm,2023-03,White Smoke,97.107,Rock Head,1.599,Battle Armor,1.294
Baxcalibur,2023-03,Thermal Exchange,100.000,Ice Body,0.000,,
Tinkaton,2023-03,Pickpocket,99.965,Mold Breaker,0.035,Own Tempo,0.000
Armarouge,2023-03,Weak Armor,99.906,Flash Fire,0.094,,
Blissey,2023-03,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Sandy Shocks,2023-03,Protosynthesis,100.000,,,,
Volcarona,2023-03,Flame Body,94.400,Swarm,5.600,,
Quaquaval,2023-03,Moxie,100.000,Torrent,0.000,,
Amoonguss,2023-03,Regenerator,99.882,Effect Spore,0.118,,
Dondozo,2023-03,Unaware,100.000,Oblivious,0.000,Water Veil,0.000
Umbreon,2023-03,Synchronize,100.000,Inner Focus,0.000,,
Greninja,2023-03,Protean,77.454,Torrent,22.546,,
Ceruledge,2023-03,Flash Fire,87.542,Weak Armor,12.458,,
Kerfluffle,2023-03,Natural Cure,95.080,Aroma Veil,4.364,Friend Guard,0.556
Brute Bonnet,2023-03,Protosynthesis,100.000,,,,
Wo-Chien,2023-03,Tablets of Ruin,100.000,,,,
Garchomp,2023-03,Rough Skin,100.000,,,,
Slither Wing,2023-03,Protosynthesis,100.000,,,,
Hydreigon,2023-03,Levitate,100.000,,,,
Iron Treads,2023-03,Quark Drive,100.000,,,,
Pincurchin,2023-03,Electric Surge,100.000,Lightning Rod,0.000,,
Lokix,2023-03,Tinted Lens,100.000,Swarm,0.000,,
Spiritomb,2023-03,Infiltrator,100.000,Pressure,0.000,,
Pawmot,2023-03,Natural Cure,74.421,Iron Fist,18.464,Volt Absorb,7.115
Scovillain,2023-03,Chlorophyll,100.000,Insomnia,0.000,,
Polteageist,2023-03,Weak Armor,100.000,Cursed Body,0.000,,
Grafaiai,2023-03,Prankster,100.000,Unburden,0.000,Poison Touch,0.000
Maushold,2023-03,Technician,97.931,Friend Guard,2.068,Cheek Pouch,0.001
Rotom-Heat,2023-03,Levitate,100.000,,,,
Salamence,2023-03,Moxie,100.000,Intimidate,0.000,,
Masquerain,2023-03,Intimidate,70.475,Unnerve,29.525,,
Pelipper,2023-03,Drizzle,100.000,Rain Dish,0.000,Keen Eye,0.000
Talonflame,2023-03,Flame Body,64.201,Gale Wings,35.799,,
Farigiraf,2023-03,Armor Tail,100.000,Cud Chew,0.000,,
Arboliva,2023-03,Seed Sower,99.882,Harvest,0.118,,
Floatzel,2023-03,Swift Swim,100.000,,,,
Scizor,2023-03,Technician,100.000,Swarm,0.000,Light Metal,0.000
Azumarill,2023-03,Huge Power,99.971,Sap Sipper,0.029,Thick Fat,0.000
Gyarados,2023-03,Moxie,59.547,Intimidate,40.453,,
Iron Jugulis,2023-03,Quark Drive,100.000,,,,
Gastrodon,2023-03,Storm Drain,100.000,Sticky Hold,0.000,,
Mimikyu,2023-03,Disguise,100.000,,,,
Torkoal,2023-03,Drought,100.000,White Smoke,0.000,,
Tyranitar,2023-03,Sand Stream,100.000,Unnerve,0.000,,
Lycanroc,2023-03,Sand Rush,100.000,Keen Eye,0.000,,
Vivillon,2023-03,Compound Eyes,100.000,Friend Guard,0.000,,
Florges,2023-03,Flower Veil,100.000,Symbiosis,0.000,,
Jolteon,2023-03,Volt Absorb,70.028,Quick Feet,29.972,,
Charizard,2023-03,Solar Power,100.000,Blaze,0.000,,
Flamigo,2023-03,Scrappy,100.000,Costar,0.000,,
Houndoom,2023-03,Flash Fire,99.394,Early Bird,0.606,,
Forretress,2023-03,Sturdy,100.000,Overcoat,0.000,,
Noivern,2023-03,Frisk,100.000,Infiltrator,0.000,,
Glaceon,2023-03,Ice Body,100.000,,,,
Indeedee,2023-03,Psychic Surge,100.000,Synchronize,0.000,,
Eiscue,2023-03,Ice Face,100.000,,,,
Bisharp,2023-03,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Bronzong,2023-03,Levitate,100.000,Heatproof,0.000,,
Gallade,2023-03,Sharpness,99.899,Justified,0.101,Steadfast,0.000
Quagsire,2023-03,Unaware,100.000,Water Absorb,0.000,Damp,0.000
Barraskewda,2023-03,Swift Swim,100.000,Propeller Tail,0.000,,
Lurantis,2023-03,Contrary,100.000,Leaf Guard,0.000,,
Perrserker,2023-03,Steely Spirit,100.000,Tough Claws,0.000,,
Lilligant,2023-03,Chlorophyll,100.000,Own Tempo,0.000,,
