Pokemon,Usage,Snapshot
Cobalion,0.17657,2017-07
Tyrantrum,0.16647,2017-07
Banette-Mega,0.16349,2017-07
Ninjask,0.16019,2017-07
Granbull,0.15823,2017-07
Nidoqueen,0.1534,2017-07
Tornadus,0.15338,2017-07
Slaking,0.14673,2017-07
Hitmontop,0.14131,2017-07
Kecleon,0.138,2017-07
Liepard,0.13742,2017-07
Uxie,0.13725,2017-07
Trevenant,0.1366,2017-07
Ambipom,0.13356,2017-07
Tangela,0.13182,2017-07
Emboar,0.12804,2017-07
Malamar,0.12447,2017-07
Eelektross,0.11965,2017-07
Sharpedo,0.11755,2017-07
Miltank,0.11222,2017-07
Lanturn,0.1117,2017-07
Typhlosion,0.11079,2017-07
Dusclops,0.10954,2017-07
Golurk,0.10785,2017-07
Diancie,0.10427,2017-07
Noivern,0.10348,2017-07
Lopunny,0.10244,2017-07
Hitmonlee,0.10243,2017-07
Cacturne,0.10137,2017-07
Swellow,0.10133,2017-07
Pikachu,0.10104,2017-07
Absol,0.101,2017-07
Victreebel,0.09861,2017-07
Steelix,0.09707,2017-07
Medicham,0.09675,2017-07
Vivillon,0.09149,2017-07
Lapras,0.09063,2017-07
Cinccino,0.08924,2017-07
Flygon,0.08331,2017-07
Steelix-Mega,0.08317,2017-07
Delphox,0.08077,2017-07
Heliolisk,0.08001,2017-07
Regirock,0.07696,2017-07
Rhydon,0.07639,2017-07
Slurpuff,0.07578,2017-07
Escavalier,0.07513,2017-07
Charizard,0.07362,2017-07
Stoutland,0.07305,2017-07
Bouffalant,0.07294,2017-07
Abomasnow-Mega,0.07072,2017-07
Ursaring,0.07051,2017-07
Golem,0.06881,2017-07
Pangoro,0.06773,2017-07
Mismagius,0.06658,2017-07
Aggron,0.0661,2017-07
Sceptile,0.06564,2017-07
Magmortar,0.06532,2017-07
Drifblim,0.06157,2017-07
Gourgeist-Small,0.05761,2017-07
Drapion,0.05747,2017-07
Glalie-Mega,0.05656,2017-07
Corsola,0.05625,2017-07
Torterra,0.05499,2017-07
Leafeon,0.05388,2017-07
Articuno,0.05313,2017-07
Bastiodon,0.05201,2017-07
Wigglytuff,0.05183,2017-07
Carbink,0.05062,2017-07
Clawitzer,0.04952,2017-07
Rapidash,0.04945,2017-07
Flareon,0.04926,2017-07
Tauros,0.04903,2017-07
Houndoom,0.04862,2017-07
Spiritomb,0.04842,2017-07
Exeggutor,0.048,2017-07
Camerupt-Mega,0.04725,2017-07
Manectric,0.04616,2017-07
Togetic,0.04614,2017-07
Venomoth,0.04602,2017-07
Durant,0.04474,2017-07
Gourgeist,0.0439,2017-07
Luxray,0.04307,2017-07
Torkoal,0.04196,2017-07
Shiftry,0.04168,2017-07
Archeops,0.04008,2017-07
Barbaracle,0.03987,2017-07
Arbok,0.03841,2017-07
Muk,0.0382,2017-07
Mr. Mime,0.03655,2017-07
Marowak,0.0364,2017-07
Raichu,0.03618,2017-07
Probopass,0.03584,2017-07
Floatzel,0.03583,2017-07
Rampardos,0.03553,2017-07
Dusknoir,0.0355,2017-07
Aromatisse,0.03437,2017-07
Sawsbuck,0.03422,2017-07
Zangoose,0.03345,2017-07
Pidgeot,0.03217,2017-07
Gallade,0.03206,2017-07
Rattata,0.03081,2017-07
Carracosta,0.0307,2017-07
Glaceon,0.03031,2017-07
Rotom-Mow,0.0303,2017-07
Hitmonchan,0.02885,2017-07
Leavanny,0.02841,2017-07
Magmar,0.02818,2017-07
Moltres,0.02655,2017-07
Pinsir,0.02642,2017-07
Cradily,0.02637,2017-07
Huntail,0.02591,2017-07
Mantine,0.02334,2017-07
Trapinch,0.02327,2017-07
Lickilicky,0.02215,2017-07
Braviary,0.02181,2017-07
Golbat,0.02169,2017-07
Primeape,0.02104,2017-07
Gligar,0.02025,2017-07
Abomasnow,0.02013,2017-07
Persian,0.01958,2017-07
Gigalith,0.01901,2017-07
Qwilfish,0.019,2017-07
Aron,0.01867,2017-07
Altaria,0.0186,2017-07
Aurorus,0.01848,2017-07
Virizion,0.01751,2017-07
Hariyama,0.01747,2017-07
Skuntank,0.01725,2017-07
Ledian,0.01648,2017-07
Gorebyss,0.01615,2017-07
Lilligant,0.01613,2017-07
Magcargo,0.01611,2017-07
Seviper,0.01611,2017-07
Shaymin,0.0161,2017-07
Crustle,0.01559,2017-07
Linoone,0.01556,2017-07
Clefairy,0.01444,2017-07
Camerupt,0.01431,2017-07
Rotom-Frost,0.01423,2017-07
Walrein,0.0139,2017-07
Gogoat,0.0138,2017-07
Ampharos,0.01298,2017-07
Dragonair,0.01298,2017-07
Murkrow,0.01264,2017-07
Mesprit,0.01259,2017-07
Cottonee,0.01241,2017-07
Accelgor,0.01227,2017-07
Druddigon,0.01212,2017-07
Octillery,0.01211,2017-07
Cryogonal,0.01207,2017-07
Swanna,0.01202,2017-07
Chatot,0.01193,2017-07
Stunfisk,0.01173,2017-07
Magikarp,0.01168,2017-07
Scyther,0.01165,2017-07
Regigigas,0.01149,2017-07
Audino-Mega,0.01145,2017-07
Emolga,0.01136,2017-07
Vileplume,0.01133,2017-07
Volbeat,0.0112,2017-07
Meganium,0.0112,2017-07
Misdreavus,0.01112,2017-07
Klinklang,0.01103,2017-07
Gourgeist-Super,0.01098,2017-07
Kricketune,0.01094,2017-07
Zebstrika,0.01087,2017-07
Garbodor,0.00977,2017-07
Armaldo,0.00971,2017-07
Kingler,0.0094,2017-07
Wobbuffet,0.00866,2017-07
Beartic,0.00851,2017-07
Diglett,0.00837,2017-07
Raticate,0.00824,2017-07
Throh,0.00819,2017-07
Musharna,0.00791,2017-07
Jynx,0.00768,2017-07
Ariados,0.00752,2017-07
Vanilluxe,0.00746,2017-07
Jumpluff,0.00731,2017-07
Samurott,0.00722,2017-07
Swoobat,0.00658,2017-07
Golduck,0.00629,2017-07
Cherrim,0.00608,2017-07
Noctowl,0.00589,2017-07
Seaking,0.00569,2017-07
Electrode,0.00554,2017-07
Delcatty,0.00533,2017-07
Sudowoodo,0.00524,2017-07
Dewgong,0.00474,2017-07
Pachirisu,0.00464,2017-07
Vulpix,0.00456,2017-07
Mantyke,0.00454,2017-07
Bulbasaur,0.00451,2017-07
Wailord,0.00437,2017-07
Tropius,0.00436,2017-07
Nosepass,0.00432,2017-07
Beheeyem,0.00424,2017-07
Dunsparce,0.00419,2017-07
Vigoroth,0.00407,2017-07
Unfezant,0.00381,2017-07
Sunflora,0.00377,2017-07
Combusken,0.00369,2017-07
Butterfree,0.00361,2017-07
Simisear,0.00361,2017-07
Grumpig,0.00349,2017-07
Prinplup,0.00345,2017-07
Banette,0.00334,2017-07
Eevee,0.0032,2017-07
Bronzor,0.0032,2017-07
Pyroar,0.00312,2017-07
Gothitelle,0.00299,2017-07
Masquerain,0.00291,2017-07
Sneasel,0.0029,2017-07
Sandslash,0.00283,2017-07
Hypno,0.00283,2017-07
Ducklett,0.00282,2017-07
Audino,0.00281,2017-07
Marshtomp,0.00279,2017-07
Purugly,0.00274,2017-07
Rotom-Fan,0.00271,2017-07
Piloswine,0.00269,2017-07
Rotom,0.00263,2017-07
Farfetch'd,0.00261,2017-07
Spinda,0.0026,2017-07
Grotle,0.00249,2017-07
Glalie,0.00242,2017-07
Quilava,0.00239,2017-07
Kangaskhan,0.00229,2017-07
Vespiquen,0.0021,2017-07
Electabuzz,0.00208,2017-07
Shelgon,0.00196,2017-07
Mawile,0.00189,2017-07
Furfrou,0.00187,2017-07
Dedenne,0.00177,2017-07
Bibarel,0.00177,2017-07
Fearow,0.00172,2017-07
Delibird,0.00164,2017-07
Anorith,0.00155,2017-07
Gurdurr,0.00155,2017-07
Basculin,0.00146,2017-07
Beedrill,0.00143,2017-07
Magnemite,0.0014,2017-07
Mightyena,0.00138,2017-07
Braixen,0.00118,2017-07
Graveler,0.00117,2017-07
Castform,0.00115,2017-07
Sawk,0.00113,2017-07
Swalot,0.00104,2017-07
Buizel,0.00101,2017-07
Frogadier,0.00096,2017-07
Servine,0.00093,2017-07
Vullaby,0.00092,2017-07
Onix,0.0009,2017-07
Parasect,0.00078,2017-07
Whirlipede,0.00069,2017-07
Solrock,0.00069,2017-07
Pineco,0.00069,2017-07
Pichu,0.00069,2017-07
Solosis,0.00069,2017-07
Dodrio,0.00063,2017-07
Bellossom,0.00062,2017-07
Minun,0.00059,2017-07
Stantler,0.00055,2017-07
Lickitung,0.00055,2017-07
Bidoof,0.00053,2017-07
Girafarig,0.00051,2017-07
Wartortle,0.0005,2017-07
Furret,0.00048,2017-07
Loudred,0.00047,2017-07
Woobat,0.00042,2017-07
Relicanth,0.00041,2017-07
Quilladin,0.00038,2017-07
Litwick,0.00036,2017-07
Ivysaur,0.00036,2017-07
Haunter,0.00036,2017-07
Plusle,0.00033,2017-07
Whiscash,0.00032,2017-07
Unown,0.00029,2017-07
Ponyta,0.00028,2017-07
Simisage,0.00027,2017-07
Sliggoo,0.00026,2017-07
Frillish,0.00025,2017-07
Zigzagoon,0.00025,2017-07
Charmeleon,0.00024,2017-07
Lumineon,0.00024,2017-07
Chinchou,0.00023,2017-07
Lunatone,0.00022,2017-07
Riolu,0.00022,2017-07
Sunkern,0.00021,2017-07
Pelipper,0.0002,2017-07
Mime Jr.,0.00019,2017-07
Meowth,0.00019,2017-07
Inkay,0.00019,2017-07
Psyduck,0.00019,2017-07
Shelmet,0.00016,2017-07
Roselia,0.00015,2017-07
Grimer,0.00015,2017-07
Wormadam-Trash,0.00014,2017-07
Pupitar,0.00013,2017-07
Axew,0.00012,2017-07
Skiploom,0.00012,2017-07
Larvitar,0.00012,2017-07
Dewott,0.00012,2017-07
Fletchling,0.00012,2017-07
Squirtle,0.00011,2017-07
Vibrava,0.00011,2017-07
Gourgeist-Large,0.00011,2017-07
Metapod,0.0001,2017-07
Ferroseed,0.0001,2017-07
Watchog,0.00009,2017-07
Jigglypuff,0.00009,2017-07
Munchlax,0.00008,2017-07
Bayleef,0.00008,2017-07
Hippopotas,0.00008,2017-07
Hoppip,0.00007,2017-07
Kadabra,0.00007,2017-07
Totodile,0.00007,2017-07
Starly,0.00007,2017-07
Doduo,0.00006,2017-07
Treecko,0.00006,2017-07
Caterpie,0.00006,2017-07
Grovyle,0.00005,2017-07
Klink,0.00005,2017-07
Luvdisc,0.00005,2017-07
Trubbish,0.00005,2017-07
Tepig,0.00004,2017-07
Pignite,0.00004,2017-07
Heatmor,0.00004,2017-07
Skitty,0.00004,2017-07
Weedle,0.00004,2017-07
Staravia,0.00003,2017-07
Gloom,0.00003,2017-07
Gabite,0.00003,2017-07
Smoochum,0.00003,2017-07
Monferno,0.00003,2017-07
Swirlix,0.00003,2017-07
Shuppet,0.00003,2017-07
Elgyem,0.00003,2017-07
Taillow,0.00002,2017-07
Shellder,0.00002,2017-07
Yamask,0.00002,2017-07
Goomy,0.00002,2017-07
Dustox,0.00002,2017-07
Kakuna,0.00002,2017-07
Chimchar,0.00002,2017-07
Voltorb,0.00002,2017-07
Fennekin,0.00002,2017-07
Cubchoo,0.00002,2017-07
Flaaffy,0.00002,2017-07
Mudkip,0.00001,2017-07
Aipom,0.00001,2017-07
Mankey,0.00001,2017-07
Cyndaquil,0.00001,2017-07
Bunnelby,0.00001,2017-07
Pidove,0.00001,2017-07
Spearow,0.00001,2017-07
Pidgey,0.00001,2017-07
Gastly,0.00001,2017-07
Deerling,0.00001,2017-07
Illumise,0.00001,2017-07
Staryu,0.00001,2017-07
Exeggcute,0.00001,2017-07
Ralts,0.00001,2017-07
Pidgeotto,0.00001,2017-07
Charmander,0.00001,2017-07
Krabby,0.00001,2017-07
Numel,0.00001,2017-07
Dratini,0.00001,2017-07
Maractus,0.00001,2017-07
NidoranM,0.00001,2017-07
Carnivine,0.00001,2017-07
Boldore,0.00001,2017-07
Pancham,0.00001,2017-07
Cubone,0,2017-07
Beautifly,0,2017-07
Koffing,0,2017-07
Timburr,0,2017-07
Darumaka,0,2017-07
Igglybuff,0,2017-07
Skrelp,0,2017-07
Poliwag,0,2017-07
Gible,0,2017-07
Croagunk,0,2017-07
Magby,0,2017-07
Tentacool,0,2017-07
Phanpy,0,2017-07
Mothim,0,2017-07
Piplup,0,2017-07
Minccino,0,2017-07
Feebas,0,2017-07
Togepi,0,2017-07
Zweilous,0,2017-07
Paras,0,2017-07
Clamperl,0,2017-07
Lileep,0,2017-07
Froakie,0,2017-07
Phione,0,2017-07
Cleffa,0,2017-07
Happiny,0,2017-07
Hoothoot,0,2017-07
Wormadam,0,2017-07
Fletchinder,0,2017-07
Carvanha,0,2017-07
Eelektrik,0,2017-07
Shroomish,0,2017-07
Tirtouga,0,2017-07
Drilbur,0,2017-07
Buneary,0,2017-07
Duosion,0,2017-07
Roggenrola,0,2017-07
Snubbull,0,2017-07
Zorua,0,2017-07
Pansage,0,2017-07
Archen,0,2017-07
Remoraid,0,2017-07
Goldeen,0,2017-07
Yanma,0,2017-07
Kirlia,0,2017-07
Metang,0,2017-07
Simipour,0,2017-07
Weepinbell,0,2017-07
Larvesta,0,2017-07
Meditite,0,2017-07
Pumpkaboo,0,2017-07
Scraggy,0,2017-07
Mareep,0,2017-07
Elekid,0,2017-07
Luxio,0,2017-07
Marill,0,2017-07
Abra,0,2017-07
Corphish,0,2017-07
Pawniard,0,2017-07
Venipede,0,2017-07
Chikorita,0,2017-07
Sewaddle,0,2017-07
Duskull,0,2017-07
Phantump,0,2017-07
Chimecho,0,2017-07
Spewpa,0,2017-07
Foongus,0,2017-07
Lampent,0,2017-07
Poliwhirl,0,2017-07
Golett,0,2017-07
Pumpkaboo-Super,0,2017-07
Bonsly,0,2017-07
Chingling,0,2017-07
Geodude,0,2017-07
Tympole,0,2017-07
Sandile,0,2017-07
Ekans,0,2017-07
Teddiursa,0,2017-07
Machoke,0,2017-07
Tranquill,0,2017-07
Chespin,0,2017-07
Spritzee,0,2017-07
Zubat,0,2017-07
Karrablast,0,2017-07
Turtwig,0,2017-07
Petilil,0,2017-07
Lotad,0,2017-07
Honedge,0,2017-07
Snover,0,2017-07
Bagon,0,2017-07
Growlithe,0,2017-07
Wynaut,0,2017-07
Wurmple,0,2017-07
Oshawott,0,2017-07
Croconaw,0,2017-07
Tyrunt,0,2017-07
Palpitoad,0,2017-07
Herdier,0,2017-07
Drowzee,0,2017-07
Mienfoo,0,2017-07
Tynamo,0,2017-07
Krokorok,0,2017-07
Porygon,0,2017-07
Scatterbug,0,2017-07
Lairon,0,2017-07
Natu,0,2017-07
Surskit,0,2017-07
Nuzleaf,0,2017-07
Snivy,0,2017-07
Rhyhorn,0,2017-07
Torchic,0,2017-07
Rattata-Alola,0,2017-07
Raticate-Alola,0,2017-07
Raichu-Alola,0,2017-07
Sandshrew,0,2017-07
Sandshrew-Alola,0,2017-07
Sandslash-Alola,0,2017-07
Nidoran-F,0,2017-07
Nidorina,0,2017-07
Nidoran-M,0,2017-07
Nidorino,0,2017-07
Vulpix-Alola,0,2017-07
Ninetales-Alola,0,2017-07
Oddish,0,2017-07
Venonat,0,2017-07
Diglett-Alola,0,2017-07
Dugtrio-Alola,0,2017-07
Meowth-Alola,0,2017-07
Meowth-Galar,0,2017-07
Persian-Alola,0,2017-07
Growlithe-Hisui,0,2017-07
Arcanine-Hisui,0,2017-07
Machop,0,2017-07
Bellsprout,0,2017-07
Geodude-Alola,0,2017-07
Graveler-Alola,0,2017-07
Golem-Alola,0,2017-07
Ponyta-Galar,0,2017-07
Rapidash-Galar,0,2017-07
Slowpoke,0,2017-07
Slowpoke-Galar,0,2017-07
Slowbro-Galar,0,2017-07
Farfetch’d,0,2017-07
Farfetch’d-Galar,0,2017-07
Seel,0,2017-07
Grimer-Alola,0,2017-07
Muk-Alola,0,2017-07
Gengar-Mega,0,2017-07
Voltorb-Hisui,0,2017-07
Electrode-Hisui,0,2017-07
Exeggutor-Alola,0,2017-07
Marowak-Alola,0,2017-07
Weezing-Galar,0,2017-07
Kangaskhan-Mega,0,2017-07
Horsea,0,2017-07
Seadra,0,2017-07
Mr. Mime-Galar,0,2017-07
Tauros-Paldea-Combat,0,2017-07
Tauros-Paldea-Blaze,0,2017-07
Tauros-Paldea-Aqua,0,2017-07
Omanyte,0,2017-07
Kabuto,0,2017-07
Articuno-Galar,0,2017-07
Zapdos-Galar,0,2017-07
Moltres-Galar,0,2017-07
Mewtwo,0,2017-07
Mewtwo-Mega-X,0,2017-07
Mewtwo-Mega-Y,0,2017-07
Typhlosion-Hisui,0,2017-07
Sentret,0,2017-07
Ledyba,0,2017-07
Spinarak,0,2017-07
Wooper,0,2017-07
Wooper-Paldea,0,2017-07
Slowking-Galar,0,2017-07
Qwilfish-Hisui,0,2017-07
Sneasel-Hisui,0,2017-07
Slugma,0,2017-07
Swinub,0,2017-07
Corsola-Galar,0,2017-07
Houndour,0,2017-07
Tyrogue,0,2017-07
Lugia,0,2017-07
Ho-Oh,0,2017-07
Blaziken,0,2017-07
Blaziken-Mega,0,2017-07
Poochyena,0,2017-07
Zigzagoon-Galar,0,2017-07
Linoone-Galar,0,2017-07
Silcoon,0,2017-07
Cascoon,0,2017-07
Lombre,0,2017-07
Seedot,0,2017-07
Wingull,0,2017-07
Slakoth,0,2017-07
Nincada,0,2017-07
Whismur,0,2017-07
Makuhita,0,2017-07
Azurill,0,2017-07
Sableye-Mega,0,2017-07
Mawile-Mega,0,2017-07
Electrike,0,2017-07
Gulpin,0,2017-07
Wailmer,0,2017-07
Spoink,0,2017-07
Cacnea,0,2017-07
Swablu,0,2017-07
Barboach,0,2017-07
Baltoy,0,2017-07
Snorunt,0,2017-07
Spheal,0,2017-07
Sealeo,0,2017-07
Salamence-Mega,0,2017-07
Beldum,0,2017-07
Kyogre,0,2017-07
Kyogre-Primal,0,2017-07
Groudon,0,2017-07
Groudon-Primal,0,2017-07
Rayquaza,0,2017-07
Rayquaza-Mega,0,2017-07
Deoxys,0,2017-07
Deoxys-Attack,0,2017-07
Deoxys-Defense,0,2017-07
Deoxys-Speed,0,2017-07
Kricketot,0,2017-07
Shinx,0,2017-07
Budew,0,2017-07
Cranidos,0,2017-07
Shieldon,0,2017-07
Burmy,0,2017-07
Wormadam-Sandy,0,2017-07
Combee,0,2017-07
Cherubi,0,2017-07
Shellos,0,2017-07
Drifloon,0,2017-07
Glameow,0,2017-07
Stunky,0,2017-07
Lucario-Mega,0,2017-07
Skorupi,0,2017-07
Finneon,0,2017-07
Dialga,0,2017-07
Dialga-Origin,0,2017-07
Palkia,0,2017-07
Palkia-Origin,0,2017-07
Giratina,0,2017-07
Giratina-Origin,0,2017-07
Darkrai,0,2017-07
Shaymin-Sky,0,2017-07
Arceus,0,2017-07
Arceus-Bug,0,2017-07
Arceus-Dark,0,2017-07
Arceus-Dragon,0,2017-07
Arceus-Electric,0,2017-07
Arceus-Fairy,0,2017-07
Arceus-Fighting,0,2017-07
Arceus-Fire,0,2017-07
Arceus-Flying,0,2017-07
Arceus-Ghost,0,2017-07
Arceus-Grass,0,2017-07
Arceus-Ground,0,2017-07
Arceus-Ice,0,2017-07
Arceus-Poison,0,2017-07
Arceus-Psychic,0,2017-07
Arceus-Rock,0,2017-07
Arceus-Steel,0,2017-07
Arceus-Water,0,2017-07
Samurott-Hisui,0,2017-07
Patrat,0,2017-07
Lillipup,0,2017-07
Purrloin,0,2017-07
Pansear,0,2017-07
Panpour,0,2017-07
Munna,0,2017-07
Blitzle,0,2017-07
Swadloon,0,2017-07
Lilligant-Hisui,0,2017-07
Darumaka-Galar,0,2017-07
Darmanitan-Galar,0,2017-07
Dwebble,0,2017-07
Yamask-Galar,0,2017-07
Zorua-Hisui,0,2017-07
Zoroark-Hisui,0,2017-07
Gothita,0,2017-07
Gothorita,0,2017-07
Vanillite,0,2017-07
Vanillish,0,2017-07
Joltik,0,2017-07
Klang,0,2017-07
Fraxure,0,2017-07
Stunfisk-Galar,0,2017-07
Rufflet,0,2017-07
Braviary-Hisui,0,2017-07
Deino,0,2017-07
Reshiram,0,2017-07
Zekrom,0,2017-07
Landorus,0,2017-07
Kyurem-White,0,2017-07
Genesect,0,2017-07
Greninja,0,2017-07
Litleo,0,2017-07
Flabébé,0,2017-07
Floette,0,2017-07
Skiddo,0,2017-07
Espurr,0,2017-07
Meowstic-F,0,2017-07
Aegislash,0,2017-07
Binacle,0,2017-07
Clauncher,0,2017-07
Helioptile,0,2017-07
Amaura,0,2017-07
Sliggoo-Hisui,0,2017-07
Goodra-Hisui,0,2017-07
Pumpkaboo-Small,0,2017-07
Pumpkaboo-Large,0,2017-07
Bergmite,0,2017-07
Avalugg-Hisui,0,2017-07
Noibat,0,2017-07
Xerneas,0,2017-07
Yveltal,0,2017-07
Zygarde-10%,0,2017-07
Hoopa-Unbound,0,2017-07
Rowlet,0,2017-07
Dartrix,0,2017-07
Decidueye,0,2017-07
Decidueye-Hisui,0,2017-07
Litten,0,2017-07
Torracat,0,2017-07
Incineroar,0,2017-07
Popplio,0,2017-07
Brionne,0,2017-07
Primarina,0,2017-07
Pikipek,0,2017-07
Trumbeak,0,2017-07
Toucannon,0,2017-07
Yungoos,0,2017-07
Gumshoos,0,2017-07
Grubbin,0,2017-07
Charjabug,0,2017-07
Vikavolt,0,2017-07
Crabrawler,0,2017-07
Crabominable,0,2017-07
Oricorio,0,2017-07
Oricorio-Pom-Pom,0,2017-07
Oricorio-Pa'u,0,2017-07
Oricorio-Sensu,0,2017-07
Cutiefly,0,2017-07
Ribombee,0,2017-07
Rockruff,0,2017-07
Lycanroc,0,2017-07
Lycanroc-Midnight,0,2017-07
Lycanroc-Dusk,0,2017-07
Wishiwashi,0,2017-07
Wishiwashi-School,0,2017-07
Mareanie,0,2017-07
Toxapex,0,2017-07
Mudbray,0,2017-07
Mudsdale,0,2017-07
Dewpider,0,2017-07
Araquanid,0,2017-07
Fomantis,0,2017-07
Lurantis,0,2017-07
