name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Torkoal,2022-12,Lava Plume,100.000,Yawn,100.000,Stealth Rock,100.000,Rapid Spin,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-12,Close Combat,100.000,Swords Dance,100.000,Aqua Step,100.000,Ice Spinner,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-12,Close Combat,100.000,Nuzzle,100.000,Mach Punch,100.000,Revival Blessing,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2022-12,Salt Cure,100.000,Recover,100.000,Body Press,100.000,Iron Defense,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Astrolotl,2022-12,Dragon Claw,70.244,Fire Lash,70.244,Stomping Tantrum,47.695,Tera Blast,47.678,Draco Meteor,24.447,Acrobatics,22.549,Agility,22.549,Healing Wish,19.612,Flare Blitz,19.612,Encore,19.612,Thunder Wave,5.326,Will-O-Wisp,5.309,Dragon Tail,5.309,Other,19.811,,,,,,,,
Smokomodo,2022-12,Force Palm,56.628,Earthquake,56.628,Poison Fang,56.628,Flame Wheel,56.628,Earth Power,43.372,Eruption,43.372,Heat Wave,43.372,Focus Blast,43.372,Other,0.000,,,,,,,,,,,,,,,,,,
Haxorus,2022-12,Facade,100.000,Tera Blast,100.000,Dragon Dance,100.000,Close Combat,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-12,Soft-Boiled,100.000,Chilling Water,100.000,Calm Mind,100.000,Stored Power,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkraken,2022-12,Power Gem,85.631,Hydro Pump,82.807,Fire Blast,67.026,Tera Blast,35.340,Flash Cannon,34.510,Scald,17.193,Heat Wave,17.193,Overheat,15.781,U-turn,15.781,Destiny Bond,14.369,Other,14.369,,,,,,,,,,,,,,
Colossoil,2022-12,Fake Out,99.923,Megahorn,76.438,Drill Run,76.429,Crunch,76.429,Earthquake,23.571,Knock Off,23.571,Facade,23.494,Other,0.145,,,,,,,,,,,,,,,,,,,,
Cyclohm,2022-12,Power Gem,100.000,Discharge,100.000,Draco Meteor,100.000,Flamethrower,94.786,Other,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,
Crucibelle,2022-12,Explosion,100.000,Rock Slide,100.000,Gunk Shot,100.000,U-turn,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Plasmanta,2022-12,Sludge Bomb,100.000,Tera Blast,100.000,Psychic,100.000,Thunderbolt,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitsunoh,2022-12,Fake Out,100.000,U-turn,88.398,Shadow Strike,88.398,Meteor Mash,88.398,Bullet Punch,11.602,Ice Punch,11.602,Other,11.602,,,,,,,,,,,,,,,,,,,,,,
Necturna,2022-12,Leech Seed,100.000,Power Whip,100.000,Shadow Claw,99.760,Curse,99.760,Other,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,
Pajantom,2022-12,Shadow Claw,100.000,Dragon Claw,100.000,Zen Headbutt,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Naviathan,2022-12,Heavy Slam,100.000,Icicle Crash,100.000,Dragon Dance,100.000,Waterfall,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaconda,2022-12,Glare,73.927,Leaf Blade,73.927,Parting Shot,73.927,Sucker Punch,73.927,Spiky Shield,26.073,Foul Play,26.073,Solar Blade,26.073,U-turn,26.073,Other,0.000,,,,,,,,,,,,,,,,,,
Voodoom,2022-12,Aura Sphere,100.000,Thunderbolt,83.576,Dark Pulse,83.576,Endure,83.576,Copycat,16.424,Flash Cannon,16.424,Other,16.424,,,,,,,,,,,,,,,,,,,,,,
Miasmaw,2022-12,First Impression,100.000,Swords Dance,66.342,Dragon Rush,66.342,U-turn,66.342,Dragon Tail,33.658,Leech Life,33.658,Earthquake,33.658,Other,0.000,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-12,Quiver Dance,100.000,Fiery Dance,100.000,Substitute,100.000,Bug Buzz,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2022-12,Venoshock,100.000,Spore,100.000,Hex,100.000,Toxic,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Arghonaut,2023-01,Knock Off,94.560,Recover,89.964,Spikes,87.611,Circle Throw,77.339,Drain Punch,18.938,Aqua Jet,9.643,Waterfall,9.457,Other,12.488,,,,,,,,,,,,,,,,,,,,
Great Tusk,2023-01,Rapid Spin,100.000,Headlong Rush,78.730,Close Combat,65.683,Ice Spinner,60.722,Reversal,34.317,Knock Off,29.295,Earthquake,21.270,Other,9.983,,,,,,,,,,,,,,,,,,,,
Equilibra,2023-01,Earth Power,96.203,Rapid Spin,94.653,Flash Cannon,83.398,Aura Sphere,53.202,Protect,41.362,Pain Split,26.973,Other,4.208,,,,,,,,,,,,,,,,,,,,,,
Roaring Moon,2023-01,Crunch,97.070,Earthquake,70.822,U-turn,61.808,Iron Head,43.373,Dragon Claw,41.421,Dragon Dance,29.024,Acrobatics,29.024,Outrage,18.290,Other,9.168,,,,,,,,,,,,,,,,,,
Chien-Pao,2023-01,Ice Spinner,93.227,Sucker Punch,84.552,Crunch,60.026,Sacred Sword,44.254,Swords Dance,43.646,Psychic Fangs,41.309,Ice Shard,24.677,Other,8.309,,,,,,,,,,,,,,,,,,,,
Gholdengo,2023-01,Make It Rain,100.000,Shadow Ball,82.419,Trick,66.381,Nasty Plot,44.935,Recover,29.995,Focus Blast,26.503,Hex,17.581,Power Gem,16.928,Other,15.258,,,,,,,,,,,,,,,,,,
Torkoal,2023-01,Rapid Spin,100.000,Eruption,61.758,Clear Smog,61.758,Solar Beam,61.758,Yawn,38.242,Lava Plume,38.242,Stealth Rock,38.242,Other,0.000,,,,,,,,,,,,,,,,,,,,
Venomicon,2023-01,Roost,99.888,Hurricane,82.074,Stealth Rock,63.712,U-turn,39.732,Body Press,28.844,Toxic,19.794,Sludge Bomb,19.291,Nasty Plot,15.616,Thunder Wave,11.286,Other,19.762,,,,,,,,,,,,,,,,
Jumbao,2023-01,Moonblast,100.000,Solar Beam,47.800,Healing Wish,45.089,Focus Blast,42.887,Wish,41.367,Leaf Storm,36.849,Synthesis,30.236,Tera Blast,24.773,Shadow Ball,10.624,Protect,9.314,Other,11.061,,,,,,,,,,,,,,
Venomicon-Epilogue,2023-01,Roost,100.000,Brave Bird,98.967,Coil,73.085,Stealth Rock,45.466,U-turn,39.599,Gunk Shot,34.960,Other,7.924,,,,,,,,,,,,,,,,,,,,,,
Dragapult,2023-01,U-turn,100.000,Dragon Darts,81.895,Tera Blast,42.451,Sucker Punch,40.428,Hex,20.838,Will-O-Wisp,20.838,Phantom Force,20.629,Fire Blast,18.606,Shadow Ball,18.105,Draco Meteor,18.105,Other,18.105,,,,,,,,,,,,,,
Pyroak,2023-01,Overheat,95.433,Synthesis,95.081,Will-O-Wisp,70.577,Giga Drain,66.181,Earth Power,24.855,Stealth Rock,20.764,Flare Blitz,4.567,Leech Seed,4.396,Other,18.145,,,,,,,,,,,,,,,,,,
Espathra,2023-01,Dazzling Gleam,100.000,Calm Mind,67.567,Stored Power,67.567,Substitute,32.897,Lumina Crash,32.433,Roost,24.288,U-turn,22.187,Energy Ball,20.777,Protect,20.629,Other,11.656,,,,,,,,,,,,,,,,
Skeledirge,2023-01,Slack Off,100.000,Torch Song,100.000,Shadow Ball,77.659,Tera Blast,76.335,Hex,22.341,Will-O-Wisp,22.341,Other,1.324,,,,,,,,,,,,,,,,,,,,,,
Fidgit,2023-01,Stealth Rock,88.110,Encore,78.031,Trick Room,74.700,Rapid Spin,72.134,U-turn,21.299,Tailwind,19.021,Earth Power,10.833,Spikes,8.942,Safeguard,7.807,Other,19.124,,,,,,,,,,,,,,,,
Revenankh,2023-01,Drain Punch,100.000,Bulk Up,57.868,Shadow Claw,56.415,Curse,43.357,Moonlight,43.357,Sand Tomb,35.479,Shadow Sneak,35.336,Substitute,17.742,Other,10.447,,,,,,,,,,,,,,,,,,
Snaelstrom,2023-01,Spiky Shield,86.599,Liquidation,50.817,Swords Dance,48.585,Trick,48.585,U-turn,39.732,Sticky Web,39.724,Rapid Spin,33.671,Stealth Rock,30.144,Toxic,8.004,Other,14.140,,,,,,,,,,,,,,,,
Iron Valiant,2023-01,Close Combat,100.000,Moonblast,50.658,Thunderbolt,50.046,Shadow Ball,50.046,Swords Dance,49.342,Knock Off,49.342,Thunder Punch,49.342,Other,1.224,,,,,,,,,,,,,,,,,,,,
Justyke,2023-01,Trick Room,100.000,Healing Wish,100.000,Rock Tomb,100.000,Destiny Bond,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2023-01,Psychic,72.150,Nuzzle,72.150,Calm Mind,55.791,Draining Kiss,55.791,Healing Wish,44.209,Dazzling Gleam,44.209,Stored Power,27.850,Protect,27.850,Other,0.000,,,,,,,,,,,,,,,,,,
Cyclohm,2023-01,Slack Off,84.890,Draco Meteor,84.699,Flamethrower,70.129,Discharge,70.072,Thunderbolt,24.944,Volt Switch,19.852,Surf,14.868,Ice Beam,10.374,Dragon Pulse,10.076,Other,10.095,,,,,,,,,,,,,,,,
Astrolotl,2023-01,Fire Lash,89.513,Stomping Tantrum,72.292,Will-O-Wisp,68.050,Encore,54.050,Spikes,41.623,Defog,19.347,Dragon Claw,16.241,Fire Punch,8.832,Taunt,8.305,Acrobatics,7.408,Other,14.339,,,,,,,,,,,,,,
Chi-Yu,2023-01,Dark Pulse,100.000,Flamethrower,100.000,Overheat,79.825,Fire Blast,79.825,Substitute,20.175,Nasty Plot,20.175,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Stratagem,2023-01,Paleo Wave,82.731,Energy Ball,75.671,Flamethrower,75.629,Stealth Rock,39.360,Earth Power,32.012,Weather Ball,19.490,Calm Mind,19.430,Ancient Power,17.269,Vacuum Wave,16.880,Dazzling Gleam,9.312,Other,12.218,,,,,,,,,,,,,,
Pajantom,2023-01,Spirit Shackle,100.000,Outrage,99.971,Earthquake,99.971,Brave Bird,66.390,Toxic Spikes,31.483,Other,2.184,,,,,,,,,,,,,,,,,,,,,,,,
Smokomodo,2023-01,Bone Rush,94.196,Flare Blitz,87.149,Bulk Up,84.557,Morning Sun,50.599,Substitute,33.790,Flame Wheel,12.683,Circle Throw,8.092,Poison Fang,7.141,Trailblaze,5.542,Other,16.249,,,,,,,,,,,,,,,,
Iron Moth,2023-01,Sludge Wave,100.000,Overheat,63.676,Fiery Dance,63.638,Energy Ball,63.638,Toxic Spikes,36.362,Sunny Day,36.362,Dazzling Gleam,36.324,Other,0.000,,,,,,,,,,,,,,,,,,,,
Syclant,2023-01,U-turn,99.423,Ice Shard,86.637,Focus Blast,70.878,Blizzard,70.301,Icicle Crash,29.332,Earthquake,28.754,Other,14.676,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2023-01,Close Combat,100.000,First Impression,100.000,Morning Sun,53.353,U-turn,53.353,Flare Blitz,46.647,Wild Charge,46.647,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Tomohawk,2023-01,Stealth Rock,73.264,Taunt,57.378,Yawn,55.259,Memento,55.257,Roost,42.620,Heat Wave,38.104,Hurricane,32.248,Rapid Spin,28.857,Other,17.013,,,,,,,,,,,,,,,,,,
Mollux,2023-01,Sludge Bomb,99.676,Fire Blast,84.712,Eruption,81.857,Tera Blast,74.092,Recover,13.681,Calm Mind,10.944,Flamethrower,6.875,Thunderbolt,6.875,Draining Kiss,6.875,Other,14.413,,,,,,,,,,,,,,,,
Ceruledge,2023-01,Close Combat,100.000,Swords Dance,100.000,Bitter Blade,100.000,Shadow Sneak,87.531,Other,12.469,,,,,,,,,,,,,,,,,,,,,,,,,,
Krilowatt,2023-01,Surf,100.000,Thunderbolt,100.000,Ice Beam,96.842,Volt Switch,53.407,Earth Power,49.750,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2023-01,Roost,100.000,U-turn,100.000,Defog,100.000,Body Press,69.675,Brave Bird,30.325,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Saharaja,2023-01,Rapid Spin,99.729,Earthquake,92.650,Diamond Storm,92.442,Horn Leech,46.145,Swords Dance,44.401,Stealth Rock,9.724,Other,14.909,,,,,,,,,,,,,,,,,,,,,,
Kitsunoh,2023-01,Shadow Strike,89.894,Bullet Punch,72.787,U-turn,72.005,Sucker Punch,56.415,Meteor Mash,27.213,Thunder Punch,26.865,Earthquake,17.942,Ice Punch,15.136,Fake Out,9.169,Other,12.573,,,,,,,,,,,,,,,,
Glimmora,2023-01,Earth Power,100.000,Spikes,74.752,Mortal Spin,74.752,Stealth Rock,74.752,Sludge Bomb,25.248,Power Gem,25.248,Toxic,25.248,Other -,0.000,,,,,,,,,,,,,,,,,,,,
Volcarona,2023-01,Quiver Dance,100.000,Giga Drain,100.000,Fire Spin,66.796,Fire Blast,66.796,Psychic,33.204,Flamethrower,33.204,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2023-01,Extreme Speed,100.000,Outrage,100.000,Earthquake,100.000,Waterfall,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2023-01,Will-O-Wisp,100.000,Hydro Pump,100.000,Volt Switch,99.367,Protect,55.132,Trick,44.235,Other,1.266,,,,,,,,,,,,,,,,,,,,,,,,
Colossoil,2023-01,Rapid Spin,71.854,Crunch,70.711,U-turn,55.253,Facade,54.705,Earthquake,39.010,Knock Off,20.953,Drill Run,18.223,Stone Edge,18.057,Sucker Punch,16.486,Body Slam,10.204,Fake Out,8.503,Other,16.040,,,,,,,,,,,,
Ting-Lu,2023-01,Spikes,100.000,Whirlwind,100.000,Earthquake,71.960,Ruination,56.295,Protect,43.705,Body Press,28.040,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2023-01,Shed Tail,100.000,Taunt,100.000,Knock Off,100.000,Rapid Spin,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurumoth,2023-01,Nasty Plot,68.041,Hydro Pump,59.829,Psyshock,59.257,Thunderbolt,59.257,Blizzard,35.716,Thunder,26.932,Focus Blast,26.932,Overheat,26.360,Psychic,8.784,Bug Buzz,8.784,Close Combat,5.027,Other,15.081,,,,,,,,,,,,
Miasmaw,2023-01,First Impression,88.105,U-turn,76.498,Earthquake,49.578,Poison Jab,45.086,Dragon Claw,40.271,Ice Fang,30.890,Outrage,18.688,Swords Dance,18.027,Leech Life,12.705,Recover,4.814,Other,15.338,,,,,,,,,,,,,,
Caribolt,2023-01,Rapid Spin,66.953,Energy Ball,53.622,Boomburst,53.622,Volt Switch,44.668,Swords Dance,41.517,Horn Leech,32.558,Double-Edge,24.140,Synthesis,13.820,Seed Bomb,13.820,Brick Break,10.272,Hyper Drill,9.436,Giga Drain,8.954,Flash Cannon,8.954,Other,17.663,,,,,,,,
Cawmodore,2023-01,Belly Drum,89.792,Drain Punch,88.147,Acrobatics,88.143,Bullet Punch,62.157,Iron Head,37.843,Drill Peck,11.853,Giga Impact,10.208,Other,11.857,,,,,,,,,,,,,,,,,,,,
Frosmoth,2023-01,Tera Blast,100.000,Ice Beam,100.000,Stun Spore,100.000,Quiver Dance,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2023-01,Sticky Web,100.000,Tailwind,100.000,Hurricane,100.000,Chilling Water,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2023-01,Nuzzle,100.000,Revival Blessing,100.000,Mach Punch,50.136,Encore,50.136,Rest,49.864,Sleep Talk,49.864,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2023-01,U-turn,100.000,Brave Bird,100.000,Close Combat,100.000,Double-Edge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Naviathan,2023-01,Dragon Dance,100.000,Waterfall,100.000,Iron Head,100.000,Psychic Fangs,50.005,Slack Off,25.028,Crunch,14.467,Other,10.500,,,,,,,,,,,,,,,,,,,,,,
Volkraken,2023-01,Hydro Pump,89.673,Tera Blast,58.222,Fire Blast,58.222,U-turn,58.222,Scald,40.917,Power Gem,32.312,Flamethrower,32.312,Leech Life,9.466,Aqua Ring,9.466,Other,11.188,,,,,,,,,,,,,,,,
Iron Hands,2023-01,Drain Punch,97.950,Thunder Punch,97.950,Ice Punch,97.950,Volt Switch,97.950,Other,8.199,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaconda,2023-01,Crunch,64.951,Parting Shot,63.130,Rapid Spin,59.215,U-turn,53.986,Solar Blade,39.590,Sucker Punch,36.796,Glare,35.049,Foul Play,28.697,Other,18.587,,,,,,,,,,,,,,,,,,
Amoonguss,2023-01,Sludge Bomb,100.000,Spore,100.000,Giga Drain,100.000,Stomping Tantrum,68.542,Foul Play,31.458,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2023-01,Spore,87.148,Synthesis,87.148,Clear Smog,87.148,Body Press,87.148,Close Combat,12.852,Crunch,12.852,Seed Bomb,12.852,Other,12.852,,,,,,,,,,,,,,,,,,,,
Maushold,2023-01,Population Bomb,100.000,Tidy Up,97.308,Bite,96.973,Encore,96.973,Other,8.746,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2023-01,Protect,100.000,Wish,100.000,Play Rough,100.000,Fire Fang,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimmsnarl,2023-01,Parting Shot,100.000,Reflect,100.000,Light Screen,100.000,Foul Play,60.124,Spirit Break,39.876,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2023-01,Slack Off,100.000,Stealth Rock,100.000,Rock Tomb,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2023-01,Spikes,100.000,Wrap,100.000,Shed Tail,100.000,Body Press,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2023-01,Psychic Fangs,100.000,Accelerock,100.000,Play Rough,100.000,Close Combat,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Clodsire,2023-01,Recover,100.000,Earthquake,100.000,Curse,89.895,Body Press,89.895,Spikes,10.105,Other,10.105,,,,,,,,,,,,,,,,,,,,,,,,
Kerfluffle,2023-01,Moonblast,75.828,Parting Shot,71.537,Focus Blast,71.537,Energy Ball,45.875,Tera Blast,25.663,Play Rough,22.905,Close Combat,22.904,Body Slam,22.904,Drain Punch,22.904,Other,17.942,,,,,,,,,,,,,,,,
Meowscarada,2023-01,Flower Trick,100.000,Knock Off,100.000,Toxic Spikes,100.000,U-turn,96.443,Other,3.557,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2023-01,Rock Blast,100.000,Earthquake,100.000,Protect,100.000,Stealth Rock,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
