name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Dondozo,2022-11,Tatsugiri,90.412,Flamigo,31.161,Chi-Yu,21.969,Flutter Mane,19.684,Dragapult,18.023,Chien-Pao,17.650,Amoonguss,15.556,Grimmsnarl,10.441,Cyclizar,9.187,Drifblim,8.639,Maushold,8.370,,
Great Tusk,2022-11,Torkoal,49.561,Flutter Mane,45.067,Roaring Moon,39.903,Grimmsnarl,28.397,Lilligant,17.058,Chi-Yu,16.287,Indeedee-F,13.099,Chien-Pao,12.249,Brute Bonnet,11.746,Salamence,10.719,Arcanine,10.711,,
Indeedee-F,2022-11,Torkoal,41.221,Flutter Mane,33.147,Chi-Yu,25.135,Armarouge,23.973,Roaring Moon,23.014,Lilligant,21.471,Hatterene,21.080,Chien-Pao,14.745,Sandy Shocks,13.257,Great Tusk,12.625,Brute Bonnet,11.780,,
Brute Bonnet,2022-11,Torkoal,50.193,Flutter Mane,37.469,Chi-Yu,25.542,Roaring Moon,19.814,Hatterene,15.584,Grimmsnarl,14.864,Iron Hands,12.973,Indeedee-F,12.841,Great Tusk,12.342,Mimikyu,11.283,Farigiraf,8.860,,
Palafin,2022-11,Iron Hands,28.486,Amoonguss,28.363,Flutter Mane,23.264,Roaring Moon,20.374,Chien-Pao,18.788,Gholdengo,17.309,Grimmsnarl,16.300,Ting-Lu,14.806,Baxcalibur,14.617,Wo-Chien,13.440,Gyarados,13.299,,
Gyarados,2022-11,Amoonguss,33.946,Iron Hands,29.619,Garganacl,27.672,Ting-Lu,26.955,Flutter Mane,26.332,Arcanine,21.823,Glimmora,18.136,Garchomp,17.976,Wo-Chien,16.587,Palafin,15.023,Chi-Yu,14.979,,
Lilligant,2022-11,Torkoal,89.548,Roaring Moon,63.218,Chi-Yu,38.919,Flutter Mane,29.384,Indeedee-F,29.171,Talonflame,29.114,Bruxish,28.963,Great Tusk,22.338,Hatterene,14.314,Iron Hands,9.731,Brute Bonnet,9.178,,
Talonflame,2022-11,Roaring Moon,56.557,Chi-Yu,45.774,Torkoal,43.952,Lilligant,29.765,Bruxish,24.868,Flutter Mane,22.547,Amoonguss,16.687,Iron Hands,15.044,Gholdengo,14.119,Palafin,12.883,Brute Bonnet,11.246,,
Ting-Lu,2022-11,Iron Hands,30.815,Gyarados,28.865,Wo-Chien,24.991,Glimmora,23.597,Amoonguss,22.255,Flutter Mane,20.830,Arcanine,19.771,Palafin,17.910,Bronzong,16.354,Tinkaton,15.966,Grimmsnarl,12.604,,
Garganacl,2022-11,Flutter Mane,40.571,Amoonguss,33.553,Gyarados,30.961,Chi-Yu,29.449,Arcanine,23.926,Garchomp,18.974,Iron Valiant,16.001,Tatsugiri,14.910,Tyranitar,14.119,Maushold,12.245,Ting-Lu,11.954,,
Maushold,2022-11,Chi-Yu,29.497,Flutter Mane,19.889,Roaring Moon,18.785,Iron Hands,16.699,Gyarados,15.946,Tyranitar,15.148,Iron Valiant,15.101,Glimmora,14.467,Dondozo,13.866,Tatsugiri,13.141,Abomasnow,12.448,,
Armarouge,2022-11,Indeedee-F,35.922,Torkoal,33.125,Flutter Mane,26.057,Iron Hands,24.517,Grimmsnarl,23.775,Amoonguss,18.817,Roaring Moon,13.232,Brute Bonnet,10.535,Sylveon,10.503,Kilowattrel,9.340,Great Tusk,8.671,,
Dragapult,2022-11,Chien-Pao,35.531,Amoonguss,32.669,Dondozo,31.087,Tatsugiri,30.564,Flamigo,29.121,Flutter Mane,22.538,Arcanine,19.421,Torkoal,16.208,Chi-Yu,15.517,Iron Bundle,14.934,Iron Hands,10.812,,
Tyranitar,2022-11,Houndstone,30.862,Chi-Yu,26.740,Amoonguss,25.368,Flutter Mane,18.809,Gyarados,17.530,Iron Valiant,17.342,Maushold,16.674,Garganacl,15.506,Palafin,13.838,Garchomp,12.903,Volcarona,11.857,,
Iron Bundle,2022-11,Amoonguss,34.779,Arcanine,24.557,Flutter Mane,20.148,Abomasnow,19.604,Chi-Yu,17.402,Iron Hands,17.203,Grimmsnarl,15.885,Dragapult,15.408,Cetitan,12.272,Baxcalibur,11.965,Pincurchin,11.484,,
Iron Moth,2022-11,Flutter Mane,38.473,Chien-Pao,29.883,Grimmsnarl,23.429,Torkoal,17.544,Amoonguss,14.532,Kilowattrel,14.391,Iron Valiant,13.586,Baxcalibur,12.957,Great Tusk,12.062,Murkrow,11.272,Iron Hands,10.742,,
Baxcalibur,2022-11,Flutter Mane,24.244,Palafin,24.136,Abomasnow,22.653,Amoonguss,18.240,Cetitan,17.998,Chi-Yu,17.298,Arcanine,16.564,Iron Bundle,14.584,Iron Hands,14.332,Skeledirge,13.604,Iron Moth,12.591,,
Tinkaton,2022-11,Flutter Mane,36.169,Amoonguss,35.250,Arcanine,22.774,Ting-Lu,22.381,Chi-Yu,21.566,Salamence,18.257,Rotom-Wash,16.321,Farigiraf,13.691,Slither Wing,12.857,Torkoal,12.138,Palafin,10.833,,
Kingambit,2022-11,Grimmsnarl,27.136,Iron Hands,24.366,Amoonguss,18.331,Roaring Moon,16.937,Tatsugiri,14.723,Brute Bonnet,14.571,Mimikyu,13.438,Flutter Mane,12.724,Hatterene,12.499,Bronzong,10.828,Armarouge,10.471,,
Garchomp,2022-11,Amoonguss,45.883,Arcanine,37.482,Flutter Mane,33.319,Rotom-Wash,31.287,Gyarados,27.835,Garganacl,26.259,Grimmsnarl,19.663,Roaring Moon,17.160,Chi-Yu,16.822,Tyranitar,16.260,Corviknight,14.188,,
Gholdengo,2022-11,Amoonguss,31.649,Palafin,31.538,Roaring Moon,25.132,Iron Hands,23.938,Talonflame,21.722,Chien-Pao,12.794,Flutter Mane,11.012,Tatsugiri,10.236,Dondozo,10.228,Sylveon,9.838,Kingambit,9.734,,
Flamigo,2022-11,Dondozo,73.063,Tatsugiri,72.035,Dragapult,39.583,Chien-Pao,24.078,Amoonguss,22.728,Drifblim,21.973,Flutter Mane,18.323,Chi-Yu,17.630,Indeedee-F,8.754,Volcarona,7.508,Maushold,7.235,,
Hatterene,2022-11,Torkoal,48.115,Indeedee-F,43.041,Iron Hands,29.201,Brute Bonnet,29.188,Lilligant,21.512,Great Tusk,18.956,Roaring Moon,18.118,Flutter Mane,16.542,Bronzong,13.705,Kingambit,13.191,Chi-Yu,12.966,,
Farigiraf,2022-11,Iron Hands,37.290,Torkoal,37.247,Brute Bonnet,17.026,Scovillain,16.940,Pincurchin,14.565,Flutter Mane,14.475,Tinkaton,14.422,Great Tusk,13.409,Grimmsnarl,11.646,Iron Thorns,11.048,Arboliva,9.901,,
Rotom-Wash,2022-11,Arcanine,44.828,Amoonguss,38.831,Garchomp,32.767,Grimmsnarl,26.608,Roaring Moon,24.562,Flutter Mane,24.113,Tinkaton,17.632,Ting-Lu,16.414,Sylveon,15.443,Armarouge,11.719,Iron Hands,11.684,,
Glimmora,2022-11,Wo-Chien,46.117,Iron Hands,42.136,Ting-Lu,38.126,Gyarados,31.378,Palafin,23.072,Maushold,22.422,Roaring Moon,21.925,Dondozo,13.897,Tatsugiri,13.897,Abomasnow,12.479,Volcarona,12.084,,
Kilowattrel,2022-11,Grimmsnarl,24.860,Flutter Mane,22.978,Torkoal,17.658,Iron Moth,16.490,Tyranitar,15.852,Armarouge,14.232,Chi-Yu,12.516,Ting-Lu,12.182,Brambleghast,12.043,Garchomp,12.013,Great Tusk,11.867,,
Abomasnow,2022-11,Cetitan,42.343,Iron Bundle,30.086,Baxcalibur,28.524,Roaring Moon,22.168,Iron Hands,21.877,Maushold,20.525,Grimmsnarl,19.700,Arcanine,16.741,Volcarona,16.095,Amoonguss,15.038,Glimmora,13.275,,
Bronzong,2022-11,Torkoal,44.431,Iron Hands,31.015,Ting-Lu,26.298,Amoonguss,26.108,Flutter Mane,24.901,Staraptor,23.596,Roaring Moon,20.245,Gyarados,15.851,Hatterene,15.313,Grimmsnarl,12.916,Kingambit,12.768,,
Murkrow,2022-11,Chi-Yu,50.818,Flutter Mane,47.683,Roaring Moon,26.364,Torkoal,24.012,Great Tusk,19.867,Palafin,19.415,Chien-Pao,18.041,Iron Moth,14.734,Brambleghast,11.875,Baxcalibur,10.942,Scream Tail,10.351,,
Volcarona,2022-11,Roaring Moon,38.096,Iron Hands,27.026,Indeedee-F,20.744,Tyranitar,19.459,Abomasnow,17.634,Amoonguss,17.521,Grimmsnarl,14.958,Maushold,14.250,Glimmora,14.084,Torkoal,12.521,Houndstone,12.413,,
Mimikyu,2022-11,Torkoal,32.214,Brute Bonnet,28.207,Grimmsnarl,26.557,Iron Hands,24.946,Kingambit,18.929,Gyarados,18.073,Arcanine,16.531,Flutter Mane,15.939,Hariyama,14.954,Rotom-Wash,14.336,Great Tusk,14.015,,
Dragonite,2022-11,Flutter Mane,57.043,Chien-Pao,43.645,Chi-Yu,37.528,Sandy Shocks,33.186,Indeedee-F,31.857,Great Tusk,16.302,Ting-Lu,14.521,Arcanine,14.414,Gyarados,14.015,Wo-Chien,13.162,Tyranitar,12.786,,
Iron Valiant,2022-11,Chi-Yu,30.953,Garganacl,30.755,Tyranitar,30.351,Maushold,29.093,Chien-Pao,27.906,Gyarados,25.607,Iron Moth,19.423,Amoonguss,17.281,Flutter Mane,12.522,Ceruledge,11.840,Toedscruel,10.265,,
Scizor,2022-11,Flutter Mane,44.202,Amoonguss,35.961,Arcanine,33.804,Iron Bundle,16.433,Chi-Yu,16.177,Grimmsnarl,13.512,Iron Hands,13.414,Dragapult,13.303,Roaring Moon,13.068,Torkoal,11.417,Meowscarada,11.279,,
Sylveon,2022-11,Grimmsnarl,26.622,Great Tusk,26.220,Arcanine,24.993,Roaring Moon,22.828,Gyarados,21.442,Rotom-Wash,20.034,Armarouge,19.534,Chien-Pao,18.424,Mimikyu,13.288,Breloom,13.039,Gholdengo,12.832,,
Sandy Shocks,2022-11,Flutter Mane,47.162,Chien-Pao,42.603,Indeedee-F,36.092,Chi-Yu,35.147,Dragonite,32.692,Roaring Moon,17.248,Torkoal,13.000,Tauros-Paldea-Fire,12.596,Maushold,12.510,Wo-Chien,12.477,Glimmora,11.519,,
Wo-Chien,2022-11,Glimmora,59.857,Ting-Lu,52.409,Gyarados,37.250,Palafin,34.095,Iron Hands,30.552,Roaring Moon,16.336,Maushold,15.158,Tauros-Paldea-Fire,14.254,Dragonite,14.170,Sandy Shocks,13.635,Arcanine,12.917,,
Salamence,2022-11,Flutter Mane,49.751,Grimmsnarl,38.399,Great Tusk,31.636,Torkoal,29.881,Tinkaton,28.110,Roaring Moon,27.893,Amoonguss,27.399,Chi-Yu,24.863,Slither Wing,17.203,Tyranitar,16.650,Iron Hands,10.280,,
Meowscarada,2022-11,Flutter Mane,19.959,Dragapult,13.548,Grimmsnarl,13.337,Tatsugiri,13.305,Dondozo,13.270,Tyranitar,13.013,Torkoal,12.686,Scizor,12.346,Arcanine,11.777,Armarouge,11.429,Pawmot,10.981,,
Houndstone,2022-11,Tyranitar,68.596,Iron Hands,20.795,Tatsugiri,19.162,Palafin,18.280,Dondozo,16.910,Volcarona,16.811,Amoonguss,13.267,Ting-Lu,12.932,Chi-Yu,12.674,Farigiraf,12.499,Salamence,10.161,,
Gothitelle,2022-11,Flutter Mane,35.384,Chi-Yu,33.394,Torkoal,29.171,Brute Bonnet,23.526,Amoonguss,20.358,Scream Tail,20.188,Kingambit,15.039,Maushold,14.618,Volcarona,11.613,Roaring Moon,11.581,Iron Hands,11.481,,
Skeledirge,2022-11,Baxcalibur,25.275,Grimmsnarl,19.112,Abomasnow,16.821,Palafin,15.010,Gyarados,14.191,Mimikyu,13.746,Garganacl,12.547,Corviknight,11.294,Kingambit,11.218,Tauros-Paldea-Water,10.055,Hatterene,10.048,,
Cyclizar,2022-11,Dondozo,36.327,Tatsugiri,36.321,Indeedee-F,15.983,Flutter Mane,15.298,Palafin,14.250,Chi-Yu,14.104,Chien-Pao,13.102,Orthworm,12.838,Maushold,12.778,Torkoal,12.564,Cetitan,10.490,,
Ceruledge,2022-11,Chien-Pao,35.433,Grimmsnarl,34.386,Amoonguss,26.432,Flutter Mane,23.977,Roaring Moon,16.325,Iron Valiant,16.238,Iron Moth,15.354,Maushold,14.629,Talonflame,12.972,Torkoal,12.916,Chi-Yu,12.394,,
Gastrodon,2022-11,Torkoal,26.004,Grimmsnarl,24.232,Tyranitar,23.855,Flutter Mane,23.302,Amoonguss,17.736,Iron Hands,16.523,Brute Bonnet,15.164,Roaring Moon,14.508,Kilowattrel,13.496,Arcanine,13.387,Lilligant,11.321,,
Scream Tail,2022-11,Flutter Mane,42.507,Torkoal,33.707,Great Tusk,23.702,Gothitelle,23.303,Chi-Yu,20.408,Roaring Moon,20.237,Garganacl,20.199,Brute Bonnet,17.659,Murkrow,16.438,Iron Hands,14.768,Dragapult,13.701,,
Bruxish,2022-11,Lilligant,93.093,Chi-Yu,93.093,Torkoal,93.093,Roaring Moon,93.093,Talonflame,78.184,Murkrow,14.909,,,,,,,,,,,,
Breloom,2022-11,Chien-Pao,35.973,Roaring Moon,28.324,Gyarados,27.815,Flutter Mane,25.305,Baxcalibur,22.391,Great Tusk,20.125,Iron Moth,19.945,Sylveon,19.851,Maushold,17.778,Dragapult,16.242,Mimikyu,12.832,,
Pelipper,2022-11,Palafin,33.276,Amoonguss,25.661,Kilowattrel,21.468,Dondozo,18.629,Tatsugiri,18.629,Golduck,17.342,Flutter Mane,17.128,Brute Bonnet,15.476,Grimmsnarl,13.217,Barraskewda,11.689,Drednaw,11.369,,
Staraptor,2022-11,Flutter Mane,55.308,Bronzong,44.118,Amoonguss,42.694,Torkoal,40.721,Roaring Moon,39.288,Grimmsnarl,19.880,Iron Moth,18.998,Chi-Yu,17.930,Maushold,13.844,Breloom,12.671,Baxcalibur,12.671,,
Scovillain,2022-11,Torkoal,74.553,Farigiraf,33.020,Iron Hands,31.358,Chi-Yu,27.029,Roaring Moon,20.140,Tatsugiri,15.670,Dondozo,15.577,Indeedee-F,15.486,Gyarados,14.933,Iron Moth,14.838,Pincurchin,14.261,,
Annihilape,2022-11,Torkoal,32.855,Brute Bonnet,16.698,Flutter Mane,16.255,Farigiraf,14.290,Maushold,13.655,Kingambit,12.855,Mimikyu,12.323,Hariyama,12.003,Iron Bundle,11.891,Toxtricity,11.523,Amoonguss,10.933,,
Cetitan,2022-11,Abomasnow,76.705,Baxcalibur,41.053,Iron Bundle,34.118,Amoonguss,26.134,Arcanine,25.634,Indeedee-F,15.885,Cyclizar,13.125,Dondozo,12.782,Tatsugiri,12.782,Armarouge,12.358,Corviknight,9.296,,
Clodsire,2022-11,Flutter Mane,31.250,Dondozo,29.010,Tatsugiri,28.989,Iron Bundle,21.883,Amoonguss,20.515,Scizor,18.711,Arcanine,18.582,Garganacl,16.159,Glimmora,11.461,Salazzle,11.005,Kilowattrel,10.820,,
Pincurchin,2022-11,Iron Hands,57.443,Iron Bundle,34.204,Farigiraf,32.899,Iron Moth,24.842,Torkoal,23.167,Grimmsnarl,19.117,Iron Treads,16.536,Scovillain,16.527,Hatterene,15.343,Iron Valiant,15.058,Chi-Yu,14.569,,
Orthworm,2022-11,Dondozo,38.066,Tatsugiri,38.066,Maushold,19.286,Cyclizar,18.026,Ting-Lu,15.077,Indeedee-F,13.111,Kilowattrel,12.395,Wo-Chien,11.998,Palafin,11.415,Iron Hands,9.738,Iron Jugulis,9.535,,
Brambleghast,2022-11,Chi-Yu,43.403,Ting-Lu,31.022,Kilowattrel,27.427,Murkrow,23.708,Talonflame,21.696,Gholdengo,19.741,Garganacl,18.923,Tinkaton,18.897,Dondozo,14.037,Tatsugiri,14.010,Sylveon,12.136,,
Quaquaval,2022-11,Grimmsnarl,36.412,Flutter Mane,30.586,Armarouge,22.799,Indeedee-F,19.997,Talonflame,15.147,Chi-Yu,15.022,Salamence,11.724,Raichu,11.235,Scizor,11.167,Roaring Moon,10.769,Iron Hands,10.610,,
Tauros-Paldea-Fire,2022-11,Flutter Mane,39.618,Roaring Moon,37.585,Maushold,35.224,Wo-Chien,28.910,Sandy Shocks,27.917,Tatsugiri,27.159,Glimmora,25.717,Meowscarada,19.304,Amoonguss,18.886,Chien-Pao,16.717,Kingambit,15.535,,
Iron Treads,2022-11,Iron Bundle,31.395,Flutter Mane,27.068,Pincurchin,19.938,Iron Valiant,18.687,Amoonguss,16.888,Tatsugiri,15.285,Iron Hands,14.122,Roaring Moon,13.925,Chi-Yu,13.799,Grimmsnarl,12.972,Pawmot,11.595,,
Pawmot,2022-11,Flutter Mane,40.192,Torkoal,24.380,Roaring Moon,23.748,Meowscarada,23.675,Talonflame,19.874,Tyranitar,17.165,Gholdengo,16.855,Chi-Yu,15.258,Indeedee-F,14.668,Dragonite,14.424,Chien-Pao,14.265,,
Toedscruel,2022-11,Flutter Mane,29.272,Arcanine,23.346,Iron Valiant,23.203,Tyranitar,23.090,Veluza,22.506,Bombirdier,21.913,Iron Moth,21.684,Chien-Pao,21.672,Torkoal,20.105,Lilligant,19.245,Brute Bonnet,18.940,,
Tauros-Paldea-Water,2022-11,Grimmsnarl,29.525,Brute Bonnet,21.420,Skeledirge,18.427,Ceruledge,18.209,Indeedee-F,18.138,Armarouge,15.439,Sylveon,14.885,Gholdengo,14.075,Roaring Moon,13.015,Amoonguss,12.934,Talonflame,12.523,,
Corviknight,2022-11,Garchomp,46.346,Tyranitar,34.508,Amoonguss,21.141,Skeledirge,21.034,Toedscruel,19.577,Roaring Moon,18.724,Rotom-Wash,17.429,Gastrodon,15.634,Arcanine,15.397,Kilowattrel,15.376,Abomasnow,14.740,,
Slither Wing,2022-11,Flutter Mane,56.613,Chi-Yu,54.035,Tinkaton,39.314,Amoonguss,36.126,Salamence,34.166,Torkoal,25.811,Kilowattrel,18.868,Roaring Moon,18.760,Murkrow,16.623,Ting-Lu,14.863,Sylveon,14.572,,
Oranguru,2022-11,Torkoal,69.452,Iron Hands,48.280,Scovillain,22.429,Brute Bonnet,21.248,Armarouge,20.130,Farigiraf,18.633,Gyarados,18.572,Grimmsnarl,18.132,Lilligant,15.490,Amoonguss,14.068,Bellibolt,13.760,,
Grafaiai,2022-11,Espathra,25.980,Iron Hands,22.674,Flutter Mane,20.484,Talonflame,16.424,Gholdengo,15.936,Roaring Moon,15.874,Palafin,15.832,Kingambit,14.867,Baxcalibur,14.712,Scream Tail,14.114,Ting-Lu,12.306,,
Drifblim,2022-11,Flamigo,71.150,Tatsugiri,65.597,Dondozo,65.594,Iron Moth,23.588,Azumarill,20.375,Pachirisu,19.307,Gholdengo,18.529,Chi-Yu,13.394,Iron Bundle,13.277,Indeedee,10.392,Indeedee-F,8.336,,
Arboliva,2022-11,Farigiraf,32.033,Garganacl,22.580,Iron Hands,21.227,Armarouge,21.172,Torkoal,15.606,Brute Bonnet,15.056,Dondozo,14.631,Hatterene,13.343,Flutter Mane,12.934,Tatsugiri,11.395,Tinkaton,10.744,,
Azumarill,2022-11,Amoonguss,27.849,Chi-Yu,25.605,Flamigo,24.304,Dondozo,24.231,Tatsugiri,24.231,Flutter Mane,23.857,Drifblim,22.719,Pachirisu,21.526,Iron Hands,21.117,Maushold,17.407,Gothitelle,12.139,,
Iron Jugulis,2022-11,Grimmsnarl,25.718,Kilowattrel,24.079,Amoonguss,19.980,Torkoal,18.525,Orthworm,15.349,Roaring Moon,14.666,Iron Hands,14.049,Sylveon,13.626,Brute Bonnet,13.303,Gastrodon,13.056,Ting-Lu,12.888,,
Jumpluff,2022-11,Torkoal,57.211,Flutter Mane,49.433,Chien-Pao,32.619,Roaring Moon,32.361,Tinkaton,31.105,Chi-Yu,30.125,Farigiraf,27.141,Iron Thorns,26.813,Sandy Shocks,26.813,Annihilape,13.415,Great Tusk,12.877,,
Hariyama,2022-11,Torkoal,45.361,Mimikyu,44.830,Brute Bonnet,29.258,Toxtricity,24.117,Annihilape,24.040,Indeedee-F,23.944,Amoonguss,21.445,Armarouge,18.913,Gothitelle,16.210,Pelipper,15.289,Kingambit,14.175,,
Bellibolt,2022-11,Dondozo,17.414,Tatsugiri,17.414,Palafin,17.133,Oranguru,15.512,Flutter Mane,12.862,Toedscruel,11.523,Chi-Yu,11.472,Torkoal,11.149,Roaring Moon,10.452,Armarouge,10.262,Clodsire,10.013,,
Iron Thorns,2022-11,Farigiraf,46.961,Tinkaton,37.286,Chien-Pao,37.104,Sandy Shocks,28.889,Jumpluff,28.777,Grimmsnarl,22.586,Breloom,18.302,Palafin,15.972,Brute Bonnet,14.031,Houndstone,12.139,Skeledirge,11.972,,
Dachsbun,2022-11,Chi-Yu,32.372,Kilowattrel,18.908,Baxcalibur,16.988,Amoonguss,16.100,Armarouge,14.860,Grimmsnarl,13.521,Tauros-Paldea-Water,13.514,Noivern,13.379,Tsareena,12.567,Cyclizar,12.249,Torkoal,11.458,,
Espathra,2022-11,Grafaiai,36.505,Palafin,31.616,Baxcalibur,31.076,Flutter Mane,27.745,Gholdengo,22.465,Iron Valiant,17.337,Chi-Yu,16.005,Quaquaval,15.383,Kingambit,15.147,Flamigo,13.338,Farigiraf,11.791,,
Rotom-Heat,2022-11,Grimmsnarl,37.224,Amoonguss,30.079,Palafin,27.732,Tyranitar,26.580,Salamence,24.800,Tinkaton,24.160,Chien-Pao,23.694,Ting-Lu,22.609,Dragapult,19.294,Indeedee-F,18.123,Roaring Moon,17.672,,
Gardevoir,2022-11,Garchomp,67.300,Arcanine,59.999,Roaring Moon,55.287,Amoonguss,54.208,Rotom-Wash,52.082,Tyranitar,14.835,Tinkaton,13.651,Grimmsnarl,13.411,Great Tusk,13.112,Hydreigon,8.730,Maushold,6.611,,
Bombirdier,2022-11,Iron Valiant,39.122,Toedscruel,38.125,Chien-Pao,37.883,Iron Moth,37.597,Veluza,37.587,Dondozo,18.764,Tatsugiri,18.764,Gholdengo,16.844,Grimmsnarl,16.306,Farigiraf,16.239,Hatterene,15.204,,
Hydreigon,2022-11,Flutter Mane,30.528,Amoonguss,30.520,Tatsugiri,21.430,Arcanine,20.446,Chi-Yu,18.508,Iron Treads,16.017,Krookodile,15.268,Garchomp,14.812,Iron Bundle,13.629,Gyarados,10.975,Bronzong,10.372,,
Coalossal,2022-11,Dragapult,61.839,Torkoal,46.406,Meowscarada,34.195,Scizor,29.593,Bronzong,29.243,Roaring Moon,20.590,Flutter Mane,17.841,Armarouge,13.021,Dragonite,13.021,Iron Bundle,12.583,Amoonguss,9.645,,
Masquerain,2022-11,Grimmsnarl,75.298,Chi-Yu,50.704,Iron Hands,46.971,Tatsugiri,43.086,Dondozo,43.086,Chien-Pao,39.102,Palafin,39.080,Pincurchin,36.012,Iron Bundle,36.011,Arcanine,10.959,Abomasnow,10.959,,
Dudunsparce,2022-11,Dondozo,29.961,Tatsugiri,29.922,Houndstone,23.441,Kilowattrel,22.506,Pelipper,19.907,Chien-Pao,18.262,Garganacl,18.224,Brute Bonnet,15.355,Chi-Yu,15.011,Wo-Chien,13.191,Bellibolt,13.135,,
Tsareena,2022-11,Kilowattrel,40.486,Tyranitar,32.290,Ting-Lu,25.953,Rotom-Wash,25.448,Corviknight,25.448,Rotom-Heat,25.238,Iron Jugulis,23.761,Orthworm,23.761,Chi-Yu,23.547,Arcanine,21.147,Dachsbun,20.958,,
Golduck,2022-11,Pelipper,56.340,Amoonguss,31.179,Tatsugiri,30.461,Gothitelle,22.151,Hariyama,22.151,Torkoal,17.813,Dondozo,16.354,Flutter Mane,14.855,Great Tusk,13.937,Kilowattrel,13.792,Gholdengo,13.477,,
Slowbro,2022-11,Iron Hands,41.883,Abomasnow,33.488,Skeledirge,30.469,Cetitan,29.359,Baxcalibur,29.285,Hatterene,26.629,Corviknight,26.344,Amoonguss,23.249,Flutter Mane,16.944,Kingambit,13.060,Ting-Lu,12.764,,
Mabosstiff,2022-11,Torkoal,38.220,Scovillain,24.054,Gholdengo,20.321,Chi-Yu,20.008,Farigiraf,19.189,Palafin,18.639,Gallade,18.212,Glimmora,18.106,Chien-Pao,16.720,Ting-Lu,16.719,Wo-Chien,16.719,,
Raichu,2022-11,Flutter Mane,32.638,Quaquaval,29.167,Scizor,26.921,Grimmsnarl,23.969,Chi-Yu,23.352,Meowscarada,17.150,Pelipper,15.856,Sylveon,11.809,Tauros-Paldea-Water,11.092,Talonflame,10.355,Dondozo,10.300,,
Lycanroc,2022-11,Tyranitar,85.795,Scizor,35.766,Amoonguss,34.655,Dragapult,34.655,Iron Bundle,32.747,Flutter Mane,27.097,Gholdengo,25.987,Torkoal,25.987,Roaring Moon,25.987,Houndstone,23.754,Toedscruel,10.504,,
