name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Bellibolt,2022-11,Modest,48.076,252,0,212,40,4,0,Modest,27.663,252,0,0,252,4,0,Modest,9.742,64,0,192,252,0,0,Quiet,5.458,252,0,0,252,4,0,Calm,2.648,252,0,0,4,252,0,Quiet,2.325,252,0,88,168,0,0
Quaquaval,2022-11,Jolly,56.959,0,252,0,0,4,252,Adamant,19.175,0,252,0,0,4,252,Naive,17.215,0,252,0,4,0,252,Timid,5.605,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Eiscue,2022-11,Jolly,99.078,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-11,Jolly,39.674,0,252,0,0,4,252,Jolly,24.458,4,252,0,0,0,252,Adamant,23.664,0,180,80,0,136,112,Jolly,4.37,4,252,0,0,72,180,Adamant,3.78,4,252,0,0,0,252,,,,,,,,
Iron Jugulis,2022-11,Timid,87.145,0,0,0,252,4,252,Timid,8.565,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2022-11,Modest,59.7,248,0,0,252,8,0,Bold,11.288,252,0,252,0,4,0,Modest,7.473,252,0,128,128,0,0,Hardy,4.906,252,0,0,252,0,0,Modest,4.817,252,0,252,0,4,0,Hardy,3.456,252,0,0,252,4,0
Appletun,2022-11,Bold,74.247,252,0,84,0,172,0,Sassy,14.568,200,0,156,0,150,0,Bold,9.895,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Jolly,58.199,0,252,0,0,4,252,Jolly,30.353,200,252,0,0,0,56,Impish,5.91,252,0,132,0,124,0,Adamant,5.369,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Azumarill,2022-11,Adamant,38.799,252,252,0,0,4,0,Adamant,29.185,252,252,0,0,0,4,Adamant,24.33,0,252,0,0,0,252,Adamant,3.218,112,252,0,0,144,0,,,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Timid,56.389,0,0,0,252,4,252,Timid,41.547,42,0,0,210,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-11,Bold,26.252,252,0,216,0,40,0,Modest,22.312,248,0,0,252,8,0,Adamant,21.096,252,252,0,0,0,0,Careful,15.068,4,0,252,0,252,0,Calm,12.433,8,0,252,0,248,0,,,,,,,,
Glimmora,2022-11,Impish,85.723,252,4,148,0,104,0,Bold,7.92,252,0,252,0,4,0,Modest,2.962,100,0,28,252,20,64,,,,,,,,,,,,,,,,,,,,,,,,
Slaking,2022-11,Jolly,44.551,0,252,0,0,4,252,Adamant,27.83,0,252,4,0,0,252,Adamant,8.43,0,252,0,0,4,252,Modest,6.075,0,0,0,252,4,252,Jolly,5.794,4,252,0,0,0,252,Adamant,5.111,4,252,0,0,0,252
Noivern,2022-11,Modest,74.362,0,0,0,252,4,252,Timid,19.367,0,0,0,252,4,252,Hardy,6.272,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-11,Timid,83.659,0,0,0,252,4,252,Timid,16.341,0,0,120,172,0,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Adamant,52.845,4,252,252,0,0,0,Adamant,42.901,4,252,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2022-11,Bold,96.886,248,0,252,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torkoal,2022-11,Modest,100,200,0,56,252,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-11,Adamant,49.565,252,252,0,0,4,0,Lax,41.713,252,0,252,0,0,4,Adamant,7.97,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-11,Modest,94.359,252,0,0,252,4,0,Modest,5.641,4,0,252,252,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2022-11,Impish,87.736,248,8,252,0,0,0,Relaxed,6.138,248,8,252,0,0,0,Hasty,3.11,252,4,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-11,Adamant,89.456,252,252,0,0,4,0,Adamant,10.544,98,252,0,0,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,2022-11,Adamant,54.476,252,252,0,0,4,0,Careful,32.235,252,252,0,0,4,0,Adamant,8.392,0,252,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-11,Jolly,70.303,4,252,0,0,0,252,Jolly,24.467,0,252,0,0,4,252,Adamant,4.454,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-11,Timid,63.559,0,0,0,252,4,252,Modest,33.411,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2022-11,Sassy,48.573,248,0,0,8,252,0,Calm,36.451,252,0,0,4,252,0,Calm,14.977,252,0,104,56,96,0,,,,,,,,,,,,,,,,,,,,,,,,
Revavroom,2022-11,Adamant,36.872,204,252,0,0,0,52,Adamant,25.097,0,136,132,0,136,104,Jolly,17.448,0,252,0,0,4,252,Adamant,10.716,12,252,0,0,8,236,Adamant,9.149,0,252,252,0,4,0,,,,,,,,
Houndstone,2022-11,Careful,70.746,252,0,112,0,144,0,Impish,16.599,252,0,0,0,252,0,Impish,9.197,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2022-11,Bold,73.178,252,0,252,0,4,0,Quiet,12.906,252,0,252,0,0,0,Relaxed,12.443,112,0,252,140,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2022-11,Modest,44.429,248,0,0,252,8,0,Timid,27.825,0,0,0,252,4,252,Calm,27.723,252,0,0,4,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Bold,69.225,252,0,180,0,76,0,Hardy,30.098,252,0,4,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-11,Adamant,47.534,252,252,0,0,4,0,Adamant,23.982,4,252,0,0,0,252,Jolly,12.798,0,252,0,0,4,252,Adamant,11.515,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Tatsugiri,2022-11,Bold,79.414,248,0,252,0,8,0,Modest,20.488,252,0,228,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolliv,2022-11,Calm,100,4,0,252,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2022-11,Calm,100,0,0,100,0,252,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Jolly,80.384,0,252,0,0,4,252,Jolly,9.121,4,252,0,0,0,252,Adamant,5.771,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-11,Timid,81.196,0,0,0,252,4,252,Modest,18.697,0,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-11,Adamant,80.785,252,252,4,0,0,0,Adamant,10.898,4,252,0,0,0,252,Hasty,2.946,0,252,0,0,0,252,Lonely,2.28,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Clodsire,2022-11,Hardy,41.703,252,0,120,0,136,0,Careful,14.819,248,8,0,0,252,0,Adamant,14.441,252,252,0,0,0,0,Impish,10.143,132,0,252,0,124,0,Impish,4.793,252,0,252,0,4,0,Careful,4.18,252,0,252,0,4,0
Tropius,2022-11,Careful,99.994,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2022-11,Calm,97.588,252,0,0,4,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2022-11,Timid,99.76,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flamigo,2022-11,Adamant,90.532,252,252,0,0,0,0,Adamant,8.37,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2022-11,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Jolly,76.901,0,252,0,0,4,252,Impish,23.098,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clawitzer,2022-11,Timid,87.923,4,0,0,252,0,252,Modest,12.077,252,0,0,252,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Adamant,46.459,248,252,0,0,8,0,Adamant,32.672,248,252,8,0,0,0,Brave,20.33,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-11,Jolly,91.74,0,252,0,0,4,252,Adamant,7.536,252,252,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2022-11,Jolly,100,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2022-11,Jolly,84.526,4,252,0,0,0,252,Jolly,15.474,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Adamant,63.845,252,252,0,0,4,0,Brave,13.095,252,252,0,4,0,0,Hardy,12.576,252,252,4,0,0,0,Adamant,9.61,0,252,44,0,210,0,,,,,,,,,,,,,,,,
Luxray,2022-11,Adamant,100,252,252,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palafin,2022-11,Jolly,99.916,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-11,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Jolly,76.796,0,252,0,0,4,252,Adamant,21.899,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-11,Hasty,100,0,128,0,128,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunsparce,2022-11,Adamant,84.847,252,252,4,0,0,0,Jolly,15.114,252,0,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Modest,61.969,0,0,0,252,4,252,Timid,38.031,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-11,Timid,80.805,0,0,0,252,4,252,Modest,19.195,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2022-11,Jolly,94.76,0,252,0,0,4,252,Hardy,5.24,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-11,Mild,99.561,0,4,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-11,Adamant,36.486,0,252,0,0,4,252,Adamant,30.882,252,252,0,0,4,0,Careful,20.05,20,252,136,0,100,0,Hardy,8.592,4,252,0,252,0,0,,,,,,,,,,,,,,,,
Farigiraf,2022-11,Modest,100,252,0,0,252,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-11,Hardy,55.957,4,252,0,0,0,252,Naive,22.295,0,252,0,4,0,252,Naughty,13.662,0,252,0,4,0,252,Jolly,8.085,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Adamant,98.255,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Brave,92.808,252,252,0,4,0,0,Adamant,7.192,252,252,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-11,Jolly,33.562,248,0,0,0,240,20,Jolly,27.41,138,252,0,0,20,98,Jolly,21.439,12,252,0,0,0,244,Jolly,13.719,108,252,0,0,20,128,,,,,,,,,,,,,,,,
Quagsire,2022-11,Impish,99.902,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogoat,2022-11,Adamant,100,0,252,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Adamant,45.309,252,252,4,0,0,0,Jolly,21.423,0,252,0,0,4,252,Adamant,15.725,50,200,48,0,10,200,Lonely,12.848,0,252,0,4,0,252,,,,,,,,,,,,,,,,
Florges,2022-11,Modest,99.988,0,0,0,252,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-11,Hardy,47.198,4,0,252,0,0,252,Hasty,26.907,0,252,0,4,0,252,Adamant,24.821,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Polteageist,2022-11,Modest,99.996,100,0,132,48,136,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Hardy,46.244,0,0,108,4,180,216,Calm,26.147,180,0,8,0,168,152,Modest,11.795,252,0,0,252,0,4,Calm,5.847,248,0,252,0,0,0,Calm,5.772,248,0,8,0,252,0,,,,,,,,
Brambleghast,2022-11,Naive,58.184,4,252,0,0,0,252,Jolly,36.184,0,252,0,0,4,252,Gentle,5.466,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-11,Hardy,100,252,252,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basculin,2022-11,Adamant,98.964,12,252,0,0,0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawniard,2022-11,Adamant,100,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2022-11,Adamant,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Timid,72.804,0,0,0,252,4,252,Modest,26.897,0,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Timid,84.171,0,0,0,252,4,252,Modest,15.829,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-11,Bold,99.883,248,0,252,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabominable,2022-11,Jolly,99.999,6,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-11,Hardy,100,252,252,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2022-11,Hardy,83.618,0,252,4,0,0,252,Adamant,16.267,4,252,108,0,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2022-11,Jolly,57.758,0,252,0,0,4,252,Impish,42.16,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-11,Hasty,100,248,8,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falinks,2022-11,Brave,100,252,252,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Brave,96.557,248,252,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-11,Modest,98.989,248,0,0,252,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-11,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimmsnarl,2022-11,Adamant,67.424,252,252,4,0,0,0,Jolly,18.704,0,252,0,0,4,252,Sassy,12.516,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Jolly,99.332,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
