name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Ting-Lu,2022-11,Careful,22.236,252,0,4,0,252,0,Careful,16.442,252,0,0,0,252,4,Careful,15.66,248,0,8,0,252,0,Serious,9.746,248,0,0,0,80,180,Careful,8.025,252,4,0,0,252,0,Impish,5.387,252,4,252,0,0,0
Skeledirge,2022-11,Bold,18.16,252,0,252,0,4,0,Bold,13.167,248,0,252,0,8,0,Bold,11.867,252,0,252,0,0,4,Timid,9.001,4,0,0,252,0,252,Modest,6.686,252,0,0,252,4,0,Bold,5.962,252,0,192,44,0,20
Iron Valiant,2022-11,Jolly,58.15,0,252,0,0,4,252,Jolly,12.366,4,252,0,0,0,252,Timid,7.728,0,0,0,252,4,252,Naive,4.435,0,252,0,4,0,252,Timid,2.677,0,0,0,252,0,252,Jolly,1.853,0,252,0,0,0,252
Ditto,2022-11,Impish,33.227,248,8,252,0,0,0,Relaxed,17.989,248,8,252,0,0,0,Hardy,15.282,252,0,0,0,0,0,Hardy,7.117,252,4,0,0,0,252,Relaxed,5.897,252,0,252,0,4,0,Impish,5.052,252,0,252,0,0,0
Palafin,2022-11,Jolly,40.438,0,252,0,0,4,252,Adamant,15.765,4,252,0,0,0,252,Adamant,14.022,0,252,0,0,4,252,Adamant,10.623,252,252,0,0,4,0,Jolly,3.81,4,252,0,0,0,252,Adamant,3.194,252,240,0,0,0,16
Grimmsnarl,2022-11,Calm,34.802,252,0,4,0,252,0,Bold,13.696,252,0,252,0,0,4,Careful,13.142,252,4,0,0,252,0,Bold,9.858,252,0,252,0,0,0,Careful,7.986,252,0,4,0,252,0,Hardy,5.723,252,0,252,0,4,0
Blissey,2022-11,Bold,19.998,4,0,252,0,252,0,Bold,17.53,252,0,252,0,4,0,Bold,16.284,252,0,232,0,24,0,Calm,6.884,252,0,0,4,252,0,Calm,6.475,252,0,4,0,252,0,Calm,6.085,0,0,252,0,252,0
Scream Tail,2022-11,Calm,18.466,248,0,244,0,16,0,Calm,14.937,252,0,240,0,16,0,Impish,13.325,252,0,196,0,60,0,Bold,11.593,252,0,252,0,4,0,Bold,10.824,252,0,164,0,0,92,Careful,7.136,252,0,4,0,252,0
Toxapex,2022-11,Bold,27.115,248,0,252,8,0,0,Bold,26.652,248,0,252,0,8,0,Calm,11.267,248,0,44,0,216,0,Impish,8.108,248,8,252,0,0,0,Bold,6.857,248,0,252,0,0,8,Impish,5.64,252,0,252,0,4,0
Chi-Yu,2022-11,Timid,30.211,0,0,0,252,4,252,Modest,23.678,104,0,0,252,0,152,Modest,14.333,0,0,0,252,4,252,Modest,9.482,0,0,4,252,0,252,Modest,6.75,252,0,0,252,0,0,Modest,4.294,0,0,0,252,6,252
Cyclizar,2022-11,Jolly,18.049,252,0,0,0,0,252,Jolly,17.384,0,252,0,0,4,252,Jolly,12.968,252,0,0,0,4,252,Timid,7.497,88,0,0,0,252,168,Adamant,6.336,4,252,0,0,0,252,Jolly,5.207,252,4,0,0,0,252
Iron Moth,2022-11,Timid,47.553,0,0,0,252,4,252,Calm,10.788,252,0,0,0,252,4,Timid,9.39,4,0,0,252,0,252,Modest,7.414,0,0,0,252,4,252,Modest,6.486,56,0,4,252,0,196,Modest,2.973,4,0,0,252,0,252
Ceruledge,2022-11,Jolly,40.952,0,252,0,0,4,252,Adamant,9.66,40,252,0,0,0,216,Adamant,6.845,0,252,4,0,0,252,Adamant,5.689,0,252,0,0,4,252,Adamant,5.357,128,252,128,0,0,0,Jolly,4.507,4,252,0,0,0,252
Glimmora,2022-11,Timid,15.377,0,0,0,252,4,252,Jolly,13.684,252,4,0,0,0,252,Bold,11.976,252,0,252,4,0,0,Modest,9.942,252,0,128,0,128,0,Timid,9.668,0,0,0,252,0,252,Jolly,6.38,252,0,0,0,4,252
Houndstone,2022-11,Jolly,26.832,0,252,0,0,4,252,Adamant,17.765,0,252,0,0,4,252,Adamant,11.937,4,252,0,0,0,252,Adamant,9.484,0,252,4,0,0,252,Brave,7.476,252,252,0,0,4,0,Jolly,5.95,4,252,0,0,0,252
Gholdengo,2022-11,Timid,65.439,0,0,0,252,4,252,Timid,15.773,0,0,4,252,0,252,Modest,5.883,0,0,0,252,0,252,Modest,4.569,0,0,0,252,4,252,Modest,2.014,252,0,0,0,252,0,Timid,1.452,0,0,0,252,0,252
Kingambit,2022-11,Adamant,34.132,252,252,0,0,4,0,Careful,11.449,16,240,0,0,252,0,Adamant,11.06,0,252,0,0,4,252,Brave,9.881,252,252,0,0,4,0,Adamant,7.607,104,252,0,0,4,148,Impish,5.764,4,252,252,0,0,0
Iron Hands,2022-11,Adamant,21.547,248,252,0,0,8,0,Brave,11.737,248,252,0,0,8,0,Adamant,10.347,252,252,0,0,0,4,Adamant,10.269,0,252,4,0,252,0,Sassy,7.199,252,252,0,0,4,0,Careful,6.935,252,24,8,0,224,0
Dugtrio,2022-11,Jolly,47.05,0,252,4,0,0,252,Adamant,25.79,44,252,0,0,0,212,Jolly,13.664,0,252,0,0,4,252,Adamant,7.702,4,252,0,0,0,252,Adamant,2.119,0,252,0,0,4,252,,,,,,,,
Alomomola,2022-11,Impish,35.544,252,4,252,0,0,0,Impish,26.253,252,0,252,0,4,0,Relaxed,14.917,252,4,252,0,0,0,Bold,13.432,252,0,252,0,4,0,Bold,4.085,252,0,252,4,0,0,Impish,2.792,252,0,252,0,0,4
Dragapult,2022-11,Timid,38.383,0,0,0,252,4,252,Jolly,18.547,4,252,0,0,0,252,Jolly,13.619,0,252,0,4,0,252,Jolly,7.521,0,252,0,0,4,252,Jolly,5.353,0,252,4,0,0,252,Jolly,5.016,0,252,0,0,0,252
Garganacl,2022-11,Careful,73.201,252,0,4,0,252,0,Impish,10.407,252,4,252,0,0,0,Impish,3.612,252,0,156,0,100,0,Relaxed,3.603,252,4,252,0,0,0,Careful,2.569,4,0,252,0,252,0,Careful,2.55,252,8,0,0,248,0
Masquerain,2022-11,Timid,41.513,4,4,0,236,12,252,Jolly,25.378,4,252,0,0,0,252,Timid,10.491,248,0,0,8,0,252,Timid,7.943,248,0,0,0,8,252,Jolly,5.92,252,0,0,0,0,252,Jolly,5.024,248,0,0,0,8,252
Iron Thorns,2022-11,Adamant,27.757,252,252,0,0,4,0,Sassy,25.397,252,4,0,0,252,0,Adamant,17.72,240,24,0,0,116,128,Naughty,5.456,0,252,0,4,0,252,Adamant,5.176,0,252,0,0,4,252,Jolly,3.952,0,252,0,0,4,252
Maushold,2022-11,Jolly,51.123,0,252,0,0,4,252,Jolly,16.517,4,252,0,0,0,252,Adamant,11.288,0,252,0,0,4,252,Hasty,9.414,0,252,0,4,0,252,Adamant,2.665,4,252,0,0,0,252,Jolly,2.087,248,8,0,0,0,252
Tyranitar,2022-11,Adamant,48.481,252,252,0,0,4,0,Adamant,11.443,0,252,0,0,252,4,Adamant,10.795,0,252,0,0,4,252,Impish,5.835,252,4,252,0,0,0,Careful,4.159,252,4,0,0,252,0,Careful,2.312,224,32,0,0,252,0
Hippowdon,2022-11,Impish,33.778,252,4,252,0,0,0,Impish,22.956,252,0,172,0,84,0,Careful,19.299,252,0,4,0,252,0,Hardy,6.124,252,0,252,0,4,0,Impish,6.082,252,0,252,0,4,0,Hardy,2.713,0,0,252,0,252,0
Iron Jugulis,2022-11,Timid,48.422,0,0,0,252,4,252,Timid,19.278,0,0,4,252,0,252,Naive,12.077,0,4,0,252,0,252,Timid,4.687,12,0,0,252,0,244,Modest,4.221,0,0,0,252,4,252,Modest,4.138,0,0,0,252,0,252
Baxcalibur,2022-11,Jolly,30.927,0,252,0,0,4,252,Adamant,16.575,0,252,0,0,4,252,Adamant,14.015,0,252,4,0,0,252,Jolly,11.098,0,252,0,0,0,252,Adamant,4.53,0,252,0,0,0,252,Naive,3.915,4,252,0,0,0,252
Quaquaval,2022-11,Jolly,45.016,0,252,0,0,4,252,Jolly,13.368,0,252,0,0,0,252,Jolly,9.789,4,252,0,0,0,252,Adamant,7.944,4,252,0,0,0,252,Jolly,6.769,0,252,4,0,0,252,Adamant,6.207,0,252,0,0,4,252
Slither Wing,2022-11,Adamant,43.349,0,252,0,0,4,252,Jolly,15.302,0,252,0,0,6,252,Adamant,13.574,0,252,4,0,0,252,Jolly,13.468,0,252,0,0,4,252,Adamant,10.008,252,252,0,0,0,0,,,,,,,,
Meowscarada,2022-11,Jolly,53.874,0,252,0,0,4,252,Adamant,9.618,4,252,0,0,0,252,Jolly,9.001,0,252,0,0,0,252,Jolly,7.709,4,252,0,0,0,252,Adamant,5.268,0,252,0,0,0,252,Hasty,5.094,0,252,0,4,0,252
Dachsbun,2022-11,Impish,51.463,252,0,216,0,0,40,Impish,24.231,252,0,252,0,4,0,Impish,14.482,252,4,252,0,0,0,Bold,6.657,252,0,252,0,4,0,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Adamant,91.315,0,252,0,0,4,252,Naughty,5.473,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Adamant,46.059,136,252,0,0,0,120,Jolly,9.414,184,0,72,0,0,252,Adamant,8.645,252,252,0,0,4,0,Bold,6.642,252,0,144,0,112,0,Careful,6.296,132,0,108,0,252,16,Adamant,5.555,248,252,4,0,4,0
Annihilape,2022-11,Adamant,29.31,248,252,0,0,8,0,Jolly,17.692,252,24,0,0,0,232,Jolly,16.121,0,252,0,0,4,252,Jolly,10.177,252,0,0,0,0,252,Adamant,6.796,4,252,124,0,126,0,Jolly,6.268,4,252,0,0,0,252
Wo-Chien,2022-11,Modest,60.327,112,0,164,0,136,96,Calm,12.831,252,0,0,4,252,0,Bold,10.788,4,0,252,0,252,0,Relaxed,6.628,252,0,252,4,0,0,Sassy,4.727,252,4,0,0,252,0,,,,,,,,
Dondozo,2022-11,Careful,18.73,252,0,4,0,252,0,Impish,17.255,240,0,252,0,0,16,Impish,12.382,252,4,252,0,0,0,Impish,9.723,252,0,252,0,4,0,Careful,9.038,0,8,248,0,252,0,Impish,7.992,248,8,252,0,0,0
Scizor,2022-11,Adamant,58.304,248,252,0,0,8,0,Adamant,16.431,168,252,0,0,0,88,Adamant,5.721,0,252,252,0,0,4,Brave,5.187,248,252,0,8,0,0,Adamant,5.071,196,252,60,0,0,0,Jolly,3.024,0,252,0,4,0,252
Avalugg,2022-11,Impish,53.055,252,0,252,0,4,0,Impish,45.88,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Careful,34.649,252,0,4,0,252,0,Careful,20.639,236,0,0,0,252,20,Impish,16.137,252,0,252,0,4,0,Timid,9.483,0,0,0,252,4,252,Jolly,7.373,116,0,140,0,0,252,Gentle,5.692,252,4,0,0,252,0
Pelipper,2022-11,Bold,27.122,248,0,252,0,0,8,Bold,18.71,252,0,252,0,4,0,Relaxed,13.87,252,4,252,0,0,0,Relaxed,12.874,248,0,252,8,0,0,Modest,10.502,252,0,0,252,4,0,Modest,7.393,248,0,0,252,8,0
Torkoal,2022-11,Bold,22.529,248,0,252,8,0,0,Relaxed,14.775,248,0,252,0,8,0,Modest,11.718,248,0,0,252,8,0,Sassy,10.31,252,0,0,4,252,0,Relaxed,8.504,248,0,252,8,0,0,Calm,7.181,252,0,4,0,252,0
Orthworm,2022-11,Bold,34.157,252,0,252,0,4,0,Relaxed,22.965,252,4,252,0,0,0,Impish,12.154,252,4,252,0,0,0,Hardy,6.141,4,0,252,0,252,0,Adamant,5.155,248,4,104,0,152,0,Careful,4.941,248,8,0,0,252,0
Scovillain,2022-11,Calm,24.987,252,0,0,4,252,0,Timid,24.627,0,0,0,252,4,252,Modest,15.51,0,0,0,252,4,252,Modest,9.199,0,0,0,252,0,252,Modest,6.735,4,0,0,252,0,252,Timid,6.246,4,0,0,252,0,252
Arcanine,2022-11,Bold,79.995,248,0,216,0,16,28,Hardy,18.618,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armarouge,2022-11,Timid,42.295,0,0,0,252,4,252,Modest,30.686,252,0,0,252,4,0,Bold,7.808,148,0,104,252,4,0,Calm,7.318,0,0,116,252,140,0,Modest,2.755,0,0,0,252,0,252,Modest,2.476,4,0,0,252,0,252
Tinkaton,2022-11,Jolly,35.814,0,252,0,0,4,252,Careful,16.523,252,4,0,0,252,0,Impish,14.779,252,0,252,0,4,0,Relaxed,8.202,252,252,4,0,0,0,Adamant,6.248,252,32,224,0,0,0,Adamant,4.677,252,252,0,0,0,4
Forretress,2022-11,Relaxed,55.87,252,0,252,0,4,0,Impish,39.475,248,0,252,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-11,Bold,32.444,240,0,252,8,0,8,Bold,16.477,244,0,252,0,0,12,Modest,16.007,4,0,252,0,252,0,Timid,12.052,4,0,0,252,0,252,Bold,9.108,252,0,252,4,0,0,Modest,8.352,0,0,0,252,4,252
Sandy Shocks,2022-11,Timid,63.4,0,0,0,252,4,252,Modest,25.398,0,0,4,252,0,252,Timid,7.467,0,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Sassy,63.878,252,4,0,0,252,0,Impish,36.122,252,0,224,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-11,Adamant,42.482,252,252,0,0,4,0,Adamant,19.845,116,252,0,0,0,140,Adamant,13.923,0,252,0,0,4,252,Adamant,10.9,252,252,0,0,0,4,Impish,5.924,252,0,252,0,4,0,Jolly,3.501,0,252,0,0,0,252
Slowking,2022-11,Bold,45.995,248,0,252,0,8,0,Calm,25.262,252,0,0,4,252,0,Bold,20.92,252,0,252,4,0,0,Modest,7.112,252,0,0,252,4,0,,,,,,,,,,,,,,,,
Spidops,2022-11,Timid,19.889,252,0,0,4,0,252,Adamant,18.09,252,252,0,0,0,0,Impish,17.045,248,8,252,0,0,0,Jolly,16.209,252,0,4,0,0,252,Impish,15.355,252,0,252,0,4,0,Impish,6.48,252,0,72,0,184,0
Dragonite,2022-11,Adamant,68.557,0,252,0,0,4,252,Adamant,18.086,80,252,0,0,0,176,Jolly,6.585,0,252,0,0,4,252,Naive,4.178,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Volcarona,2022-11,Timid,59.899,80,0,0,252,0,176,Modest,31.492,0,0,0,252,4,252,Modest,7.193,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2022-11,Brave,81.179,252,252,0,0,4,0,Adamant,8.562,252,252,0,0,4,0,Jolly,3.724,0,252,0,0,4,252,Adamant,3.158,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Lokix,2022-11,Jolly,43.143,0,252,0,0,4,252,Adamant,42.863,0,252,4,0,0,252,Adamant,9.059,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Garchomp,2022-11,Jolly,74.952,0,252,0,0,4,252,Impish,22.416,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-11,Adamant,92.941,248,252,0,0,8,0,Adamant,7.059,252,252,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2022-11,Quiet,99.231,252,0,0,252,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Adamant,61.135,0,252,0,0,4,252,Jolly,18.978,0,252,4,0,0,252,Jolly,10.692,0,252,0,0,4,252,Adamant,7.013,0,252,0,0,0,252,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Timid,61.673,0,0,0,252,4,252,Timid,16.556,4,0,0,252,0,252,Timid,15.184,0,0,0,252,0,252,Rash,4.823,0,0,0,252,0,252,,,,,,,,,,,,,,,,
Arboliva,2022-11,Calm,77.686,252,0,4,0,252,0,Calm,9.479,248,0,8,0,252,0,Modest,4.487,248,0,0,252,8,0,Modest,4.34,0,0,0,252,252,0,,,,,,,,,,,,,,,,
Grafaiai,2022-11,Adamant,27.749,0,252,0,0,4,252,Adamant,21.411,252,4,0,0,0,252,Adamant,19.073,252,252,4,0,0,0,Jolly,18.066,0,252,0,0,0,252,Adamant,3.108,0,252,0,0,0,252,Hardy,2.237,220,36,0,0,0,252
Crocalor,2022-11,Bold,100,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-11,Careful,41.818,20,0,0,0,252,236,Bold,29.363,252,0,252,0,4,0,Modest,23.654,252,0,0,252,4,0,Modest,3.888,0,0,0,252,4,252,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-11,Adamant,57.565,0,252,4,0,0,252,Impish,39.132,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-11,Bold,100,252,0,252,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-11,Calm,85.82,252,0,0,4,252,0,Timid,14.152,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Careful,91.117,252,4,0,0,252,0,Modest,4.994,252,0,0,252,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Bold,48.258,252,0,252,4,0,0,Bold,16.705,252,0,252,0,4,0,Bold,15.972,252,0,136,0,120,0,Calm,11.608,228,0,252,0,28,0,Sassy,6.768,252,0,4,0,252,0,,,,,,,,
Lycanroc,2022-11,Adamant,49.59,0,252,0,0,0,252,Adamant,49.253,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Adamant,45.626,236,252,20,0,0,0,Jolly,35.687,0,252,4,0,0,252,Jolly,5.863,0,252,0,4,0,252,Adamant,5.286,0,252,0,0,4,252,Adamant,4.347,252,252,0,0,4,0,,,,,,,,
Revavroom,2022-11,Adamant,43.792,0,252,0,0,4,252,Jolly,36.632,0,252,0,0,4,252,Adamant,12.588,116,252,4,0,0,136,Adamant,6.152,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Chansey,2022-11,Bold,74.123,248,0,252,0,8,0,Careful,23.075,252,0,0,0,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Careful,57.176,4,0,252,0,252,0,Adamant,17.689,132,252,0,0,0,124,Adamant,15.88,248,252,0,0,8,0,Adamant,4.087,252,252,4,0,0,0,Adamant,3.945,212,96,0,0,0,200,,,,,,,,
Gyarados,2022-11,Adamant,65.368,0,252,0,0,4,252,Jolly,34.448,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-11,Adamant,85.046,4,252,0,0,0,252,Jolly,8.275,0,252,0,0,4,252,Adamant,6.679,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-11,Jolly,68.17,4,252,0,0,0,252,Adamant,11.056,0,252,0,0,4,252,Hardy,9.953,84,84,84,84,84,88,Jolly,7.47,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Adamant,77.979,4,252,0,0,0,252,Jolly,19.67,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-11,Timid,53.753,0,0,252,0,0,252,Calm,46.202,248,0,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Relaxed,36.75,252,0,252,0,4,0,Impish,28.569,252,0,252,0,4,0,Relaxed,28.361,252,0,0,0,252,0,Modest,3.307,252,0,48,0,208,0,,,,,,,,,,,,,,,,
Amoonguss,2022-11,Calm,54.322,116,0,124,0,252,0,Sassy,12.264,252,4,0,0,252,0,Calm,11.837,248,0,0,8,252,0,Hardy,10.459,252,0,4,252,0,0,Bold,10.243,248,0,252,8,0,0,,,,,,,,
Sylveon,2022-11,Calm,42.182,252,0,0,4,252,0,Calm,34.721,252,0,4,0,252,0,Modest,15.587,252,0,0,252,4,0,Bold,6.459,252,0,252,4,0,0,,,,,,,,,,,,,,,,
Klefki,2022-11,Bold,43.707,252,0,252,0,4,0,Timid,42.254,4,0,252,0,252,0,Calm,9.436,252,0,4,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-11,Jolly,97.891,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-11,Timid,96.063,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2022-11,Jolly,98.894,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2022-11,Adamant,82.317,0,252,0,0,4,252,Adamant,12.659,40,252,16,0,16,184,Adamant,5.023,32,252,16,0,16,192,,,,,,,,,,,,,,,,,,,,,,,,
Pincurchin,2022-11,Bold,80.559,252,252,0,4,0,0,Careful,7.831,252,0,136,0,120,0,Impish,5.727,252,4,252,0,0,0,Impish,5.585,0,252,252,0,0,0,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Adamant,73.803,0,252,0,0,4,252,Jolly,13.361,0,252,0,0,4,252,Adamant,12.833,252,0,4,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-11,Jolly,91.428,0,252,4,0,0,252,Adamant,3.493,248,252,0,0,8,0,Jolly,2.895,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2022-11,Jolly,90.123,4,252,0,0,0,252,Jolly,7.161,252,4,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-11,Modest,25.799,252,0,0,252,4,0,Bold,23.851,0,0,252,4,252,0,Hardy,20.345,84,84,88,84,84,84,Calm,15.11,252,0,0,64,192,0,Quiet,14.487,252,0,0,252,4,0,,,,,,,,
Gengar,2022-11,Timid,94.927,0,0,0,252,4,252,Timid,5.014,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye,2022-11,Relaxed,42.76,248,8,252,0,0,0,Careful,40.532,248,252,0,0,0,0,Calm,16.709,236,0,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,
Kricketune,2022-11,Hardy,100,252,0,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Timid,86.293,0,0,0,252,4,252,Timid,13.707,252,0,0,4,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Careful,70.018,252,0,132,0,124,0,Jolly,16.106,0,252,0,0,4,252,Jolly,5.97,248,0,0,0,8,252,Jolly,4.266,16,48,88,0,104,252,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Adamant,46.47,248,252,0,0,8,0,Bold,31.17,0,0,128,252,128,0,Timid,11.616,0,0,0,212,0,244,Careful,5.916,248,0,8,0,252,0,,,,,,,,,,,,,,,,
Rotom-Heat,2022-11,Modest,49.409,252,0,144,44,68,0,Bold,31.767,252,0,252,4,0,0,Timid,16.078,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Leafeon,2022-11,Adamant,98.762,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Impish,67.933,4,0,252,0,252,0,Hardy,31.574,84,84,88,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2022-11,Jolly,59.524,4,252,0,0,0,252,Adamant,31.536,252,252,0,0,0,0,Jolly,5.394,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Gallade,2022-11,Jolly,57.575,0,252,0,0,0,252,Jolly,39.761,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-11,Brave,99.864,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
