name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Iron Thorns,2022-12,Choice Scarf,64.719,Booster Energy,27.145,Assault Vest,6.129,Other,2.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceruledge,2022-12,Life Orb,54.772,Assault Vest,25.499,Clear Amulet,6.625,Choice Scarf,5.304,Weakness Policy,5.170,Other,2.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeledirge,2022-12,Leftovers,72.106,Throat Spray,20.866,Assault Vest,2.956,Other,4.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2022-12,Focus Sash,99.453,Other,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grafaiai,2022-12,Ring Target,41.117,Focus Sash,28.292,Black Sludge,7.153,Salac Berry,5.534,Ability Shield,5.456,Air Balloon,4.587,Covert Cloak,3.816,Other,4.047,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-12,Leftovers,73.278,Throat Spray,16.752,Metronome,5.801,Other,4.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-12,Sitrus Berry,90.902,Leftovers,6.407,Other,2.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oranguru,2022-12,Life Orb,47.120,Mental Herb,46.232,Aguav Berry,3.451,Other,3.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2022-12,Assault Vest,95.007,Other,4.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-12,Leftovers,64.941,Sitrus Berry,14.431,Booster Energy,11.445,Weakness Policy,4.707,Other,4.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2022-12,Life Orb,98.687,Other,1.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2022-12,Life Orb,61.947,Lum Berry,24.929,Sitrus Berry,7.656,Leftovers,3.964,Other,1.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2022-12,Leftovers,93.756,Rocky Helmet,5.664,Other,0.580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2022-12,Heavy-Duty Boots,35.668,Leftovers,23.085,Focus Sash,13.372,Salac Berry,12.545,Wiki Berry,6.767,Psychic Seed,4.662,Other,3.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hariyama,2022-12,Flame Orb,92.432,Aguav Berry,4.420,Other,3.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slaking,2022-12,Leftovers,53.809,Life Orb,20.038,Clear Amulet,11.351,Normal Gem,10.826,Other,3.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallade,2022-12,Scope Lens,40.052,Choice Scarf,24.354,Sitrus Berry,19.825,Iapapa Berry,5.709,Razor Claw,5.578,Other,4.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2022-12,Electric Seed,77.227,Salac Berry,22.595,Other,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2022-12,Choice Scarf,75.557,Aguav Berry,8.900,Sitrus Berry,8.527,Lagging Tail,3.688,Other,3.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-12,Weakness Policy,29.136,Leftovers,24.920,Throat Spray,13.929,Choice Specs,12.635,Aguav Berry,10.983,Blunder Policy,5.753,Other,2.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-12,Leftovers,81.586,Sitrus Berry,15.181,Other,3.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-12,Life Orb,66.252,Leftovers,11.797,Covert Cloak,7.117,Assault Vest,6.488,Sitrus Berry,4.615,Other,3.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clawitzer,2022-12,Aguav Berry,52.305,Assault Vest,32.556,Sitrus Berry,7.912,Life Orb,4.607,Other,2.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-12,Spell Tag,80.636,Leftovers,12.630,Choice Band,6.646,Other,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-12,Smooth Rock,94.422,Leftovers,5.573,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-12,Sitrus Berry,85.405,Choice Band,8.486,Electric Seed,2.855,Other,3.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-12,Sitrus Berry,49.366,Life Orb,43.832,Figy Berry,4.836,Other,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-12,Focus Sash,97.965,Other,2.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pachirisu,2022-12,Iapapa Berry,69.998,Focus Sash,7.333,Leftovers,7.068,Mental Herb,6.295,Rocky Helmet,2.963,Sitrus Berry,2.813,Other,3.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-12,Weakness Policy,39.113,Life Orb,29.596,Focus Sash,10.200,Red Card,6.905,Sitrus Berry,6.679,Expert Belt,3.177,Other,4.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalossal,2022-12,Weakness Policy,97.448,Other,2.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2022-12,Life Orb,28.556,Leftovers,25.528,Nothing,15.497,Assault Vest,14.889,Terrain Extender,11.990,Other,3.540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2022-12,Leftovers,99.978,Other,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-12,Weakness Policy,66.713,Leftovers,19.421,Assault Vest,11.763,Other,2.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clodsire,2022-12,Leftovers,40.033,Black Sludge,29.522,Assault Vest,20.634,Rocky Helmet,7.708,Other,2.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-12,Coba Berry,71.417,Sitrus Berry,13.930,Booster Energy,7.887,Assault Vest,5.762,Other,1.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2022-12,Covert Cloak,99.874,Other,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-12,Sitrus Berry,57.155,Life Orb,32.483,Assault Vest,4.431,Figy Berry,3.526,Other,2.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-12,Leftovers,44.412,Assault Vest,36.514,Focus Sash,7.192,Wide Lens,6.457,Choice Scarf,5.337,Other,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2022-12,Iron Ball,53.873,Expert Belt,26.936,Shell Bell,9.440,Life Orb,7.328,Other,2.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-12,Focus Sash,50.678,Occa Berry,15.874,Toxic Orb,13.337,Life Orb,9.467,Choice Band,7.994,Other,2.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,2022-12,Damp Rock,59.834,Focus Sash,28.347,Red Card,7.859,Other,3.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2022-12,Assault Vest,92.417,Leftovers,7.169,Other,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-12,Assault Vest,45.594,Focus Sash,44.406,Clear Amulet,5.291,Other,4.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-12,Leftovers,80.411,Mental Herb,11.405,Rocky Helmet,4.738,Other,3.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiritomb,2022-12,Leftovers,43.170,Mental Herb,41.683,Iapapa Berry,12.760,Other,2.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-12,Loaded Dice,51.199,Choice Specs,46.846,Other,1.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-12,Choice Scarf,38.725,Choice Specs,22.704,Focus Sash,22.034,Weakness Policy,11.397,Life Orb,3.856,Other,1.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2022-12,Focus Sash,41.320,Assault Vest,25.200,Expert Belt,17.170,Air Balloon,14.479,Other,1.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scream Tail,2022-12,Mago Berry,89.114,Leftovers,4.473,Throat Spray,2.289,Other,4.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicham,2022-12,Focus Sash,93.672,Choice Scarf,6.087,Other,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-12,Life Orb,97.049,Other,2.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2022-12,Focus Sash,44.670,Light Clay,37.500,Heavy-Duty Boots,17.497,Other,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-12,Life Orb,38.024,Shell Bell,26.263,Assault Vest,24.960,Rocky Helmet,7.596,Other,3.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-12,Nothing,49.133,Focus Sash,22.139,Aguav Berry,17.401,Choice Scarf,6.427,Other,4.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-12,Choice Specs,52.288,Life Orb,36.052,Choice Scarf,9.764,Other,1.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2022-12,Leftovers,81.857,Assault Vest,12.170,Room Service,4.117,Other,1.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumpluff,2022-12,Focus Sash,75.447,Heavy-Duty Boots,13.875,Salac Berry,3.957,Occa Berry,3.230,Other,3.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florges,2022-12,Assault Vest,60.977,Choice Specs,23.951,Choice Scarf,8.723,Leftovers,5.798,Other,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-12,Sitrus Berry,31.799,Assault Vest,26.427,Magnet,18.598,Power Bracer,13.748,Life Orb,8.581,Other,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Sensu,2022-12,Leftovers,69.943,Focus Sash,25.935,Other,4.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-12,Leftovers,44.247,Light Clay,33.123,Life Orb,18.132,Other,4.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wo-Chien,2022-12,Leftovers,94.662,Tanga Berry,4.621,Other,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-12,Choice Band,61.101,Focus Sash,29.851,Leftovers,8.892,Other,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudsdale,2022-12,Leftovers,62.981,Lum Berry,18.168,Chesto Berry,17.999,Other,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venonat,2022-12,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerupt,2022-12,Charcoal,38.148,Choice Specs,33.128,Life Orb,11.638,Leftovers,10.443,Assault Vest,2.620,Other,4.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2022-12,Life Orb,98.972,Other,1.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-12,Booster Energy,78.726,Magnet,12.839,Nothing,7.752,Other,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,2022-12,Expert Belt,38.027,Life Orb,36.072,Wide Lens,23.163,Other,2.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-12,Black Sludge,36.399,Leftovers,35.037,Covert Cloak,24.231,Other,4.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsareena,2022-12,Assault Vest,89.647,Wide Lens,7.864,Other,2.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stantler,2022-12,Eviolite,99.986,Other,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-12,Choice Band,53.288,Life Orb,24.042,Mystic Water,21.694,Other,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2022-12,Choice Scarf,47.304,Psychic Seed,27.319,Sitrus Berry,20.797,Other,4.580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noivern,2022-12,Throat Spray,59.325,Choice Specs,16.258,Normal Gem,12.729,Rocky Helmet,10.030,Other,1.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snover,2022-12,Eviolite,98.934,Other,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2022-12,Clear Amulet,99.324,Other,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-12,Flame Orb,77.016,Eviolite,22.984,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2022-12,Nothing,91.741,Choice Band,6.399,Other,1.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2022-12,Adrenaline Orb,89.744,Leftovers,10.250,Other,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-12,Leftovers,60.255,Assault Vest,34.810,Other,4.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio,2022-12,Focus Sash,66.297,Choice Specs,33.703,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2022-12,White Herb,34.587,Rindo Berry,33.996,Focus Sash,23.194,Life Orb,8.224,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oinkologne,2022-12,Leftovers,99.673,Other,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-12,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-12,Focus Sash,57.221,Mental Herb,32.693,Leftovers,9.654,Other,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacturne,2022-12,Leftovers,48.205,Bright Powder,17.605,Sitrus Berry,17.145,Focus Sash,17.045,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee,2022-12,Terrain Extender,35.376,Life Orb,34.021,Choice Scarf,24.474,Mental Herb,4.017,Other,2.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea,2022-12,Covert Cloak,47.458,Assault Vest,29.790,Expert Belt,22.752,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braviary,2022-12,Mental Herb,87.624,Choice Scarf,7.695,Other,4.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2022-12,Focus Sash,61.256,Nothing,38.744,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaceon,2022-12,Leftovers,49.358,Weakness Policy,31.512,Assault Vest,18.552,Other,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-12,White Herb,71.239,Red Card,16.555,Focus Sash,12.071,Other,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-12,Leftovers,62.890,Focus Sash,37.091,Other,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-12,Focus Sash,64.804,Leftovers,15.181,Mirror Herb,8.245,Clear Amulet,5.247,Choice Scarf,3.552,Other,2.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floatzel,2022-12,Mystic Water,72.496,Expert Belt,15.810,Choice Band,7.876,Other,3.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2022-12,Life Orb,64.548,Focus Sash,35.452,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2022-12,Assault Vest,96.206,Other,3.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-12,Leftovers,53.252,Mental Herb,46.077,Other,0.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2022-12,Figy Berry,98.438,Other,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passimian,2022-12,Assault Vest,99.986,Other,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-12,Assault Vest,84.111,Choice Band,15.639,Other,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruxish,2022-12,Light Clay,96.745,Other,3.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2022-12,Focus Sash,89.409,Life Orb,10.573,Other,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-12,Leftovers,62.309,Aguav Berry,23.840,Sitrus Berry,10.440,Other,3.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismagius,2022-12,Focus Sash,84.105,Throat Spray,15.895,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whiscash,2022-12,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2022-12,Choice Scarf,99.858,Other,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-12,Weakness Policy,99.089,Other,0.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2022-12,Light Clay,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrserker,2022-12,Assault Vest,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-12,Leftovers,98.449,Other,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-12,Leftovers,43.031,Heavy-Duty Boots,28.807,Nothing,28.157,Other,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-12,Choice Band,69.826,Assault Vest,17.556,Choice Scarf,9.935,Other,2.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-12,Heavy-Duty Boots,61.282,Leftovers,25.290,Loaded Dice,8.681,Other,4.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Heat,2022-12,Choice Scarf,96.790,Other,3.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-12,Assault Vest,99.768,Other,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-12,Choice Specs,95.381,Other,4.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-12,Leftovers,43.268,Weakness Policy,30.722,Focus Sash,8.948,Psychic Seed,8.216,Aguav Berry,7.361,Other,1.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-12,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonjourner,2022-12,Leftovers,75.234,Blunder Policy,17.835,Rocky Helmet,6.931,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2022-12,Focus Sash,38.854,Covert Cloak,19.302,Charti Berry,17.100,Weakness Policy,9.325,Leppa Berry,8.262,Leftovers,6.109,Other,1.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2022-12,Figy Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dedenne,2022-12,Figy Berry,99.999,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palossand,2022-12,Bright Powder,80.132,Rocky Helmet,14.145,Leftovers,5.723,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabominable,2022-12,Life Orb,85.727,Chesto Berry,9.244,Assault Vest,5.029,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2022-12,Choice Band,59.879,Life Orb,29.177,Focus Sash,10.861,Other,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogoat,2022-12,Assault Vest,99.964,Other,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-12,Flame Orb,68.895,Leftovers,20.322,Nothing,7.869,Other,2.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandaconda,2022-12,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2022-12,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-12,Throat Spray,70.269,Mental Herb,17.703,Leftovers,8.077,Other,3.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-12,Life Orb,61.309,Choice Scarf,38.691,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-12,Choice Scarf,90.993,Focus Sash,9.007,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pichu,2022-12,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,2022-12,Wise Glasses,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-12,Expert Belt,84.288,Focus Sash,15.712,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gumshoos,2022-12,Chople Berry,47.134,Focus Sash,42.142,Normal Gem,10.725,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-12,Choice Specs,70.148,Wise Glasses,12.131,Light Clay,11.515,Zoom Lens,6.205,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revavroom,2022-12,Life Orb,97.627,Other,2.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2022-12,Sitrus Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Komala,2022-12,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magneton,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naclstack,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jigglypuff,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Frost,2022-12,Assault Vest,77.609,Choice Scarf,22.391,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falinks,2022-12,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgrem,2022-12,Eviolite,59.808,Nothing,26.743,Covert Cloak,13.064,Other,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glalie,2022-12,Leftovers,75.739,Assault Vest,15.790,Sitrus Berry,8.470,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misdreavus,2022-12,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-12,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
