name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Rapidash,2022-11,Fire Spin,100.000,Fire Blast,100.000,Hyper Beam,90.319,Agility,83.727,Toxic,16.273,Other,9.681,,,,,,,,,,,,,,,,,,,,,,,,
Nidoqueen,2022-11,Blizzard,100.000,Earthquake,100.000,Thunderbolt,100.000,Body Slam,83.096,Other,16.904,,,,,,,,,,,,,,,,,,,,,,,,,,
Pidgeot,2022-11,Agility,100.000,Mirror Move,100.000,Hyper Beam,100.000,Reflect,41.587,Rest,36.372,Double-Edge,22.040,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Vileplume,2022-11,Hyper Beam,100.000,Toxic,99.984,Swords Dance,52.289,Acid,52.273,Petal Dance,47.711,Solar Beam,47.711,Other,0.032,,,,,,,,,,,,,,,,,,,,,,
Kadabra,2022-11,Seismic Toss,100.000,Psychic,100.000,Thunder Wave,100.000,Recover,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonchan,2022-11,Agility,100.000,Ice Punch,59.250,Counter,40.750,Mega Kick,40.750,Seismic Toss,40.750,Comet Punch,35.752,Thunder Punch,35.752,Submission,23.499,Body Slam,23.499,Other,0.000,,,,,,,,,,,,,,,,
Tentacruel,2022-11,Wrap,99.968,Blizzard,94.914,Surf,76.330,Rest,76.281,Hydro Pump,21.993,Toxic,16.941,Other,13.573,,,,,,,,,,,,,,,,,,,,,,
Muk,2022-11,Sludge,100.000,Explosion,100.000,Thunderbolt,100.000,Mega Drain,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros,2022-12,Body Slam,99.971,Hyper Beam,99.765,Earthquake,93.453,Blizzard,93.317,Other,13.495,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2022-12,Soft-Boiled,99.955,Ice Beam,78.759,Thunder Wave,75.081,Sing,47.913,Thunderbolt,35.710,Seismic Toss,27.214,Reflect,21.371,Other,13.996,,,,,,,,,,,,,,,,,,,,
Snorlax,2022-12,Body Slam,96.928,Rest,60.349,Self-Destruct,56.672,Reflect,52.959,Earthquake,42.911,Hyper Beam,32.149,Counter,14.468,Blizzard,13.830,Amnesia,12.940,Other,16.794,,,,,,,,,,,,,,,,
Starmie,2022-12,Thunder Wave,99.034,Recover,97.940,Thunderbolt,63.860,Blizzard,62.259,Psychic,50.278,Ice Beam,13.807,Other,12.821,,,,,,,,,,,,,,,,,,,,,,
Exeggutor,2022-12,Psychic,99.897,Sleep Powder,99.324,Explosion,96.819,Mega Drain,42.630,Stun Spore,31.286,Double-Edge,21.517,Other,8.527,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2022-12,Psychic,100.000,Recover,99.948,Thunder Wave,99.619,Seismic Toss,87.791,Other,12.642,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhydon,2022-12,Earthquake,100.000,Body Slam,96.713,Substitute,89.485,Rock Slide,88.324,Rest,17.918,Other,7.560,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-12,Blizzard,99.954,Explosion,99.886,Clamp,99.316,Rest,71.010,Hyper Beam,27.175,Other,2.659,,,,,,,,,,,,,,,,,,,,,,,,
Zapdos,2022-12,Drill Peck,99.998,Thunderbolt,99.504,Thunder Wave,98.069,Agility,74.400,Toxic,16.422,Other,11.606,,,,,,,,,,,,,,,,,,,,,,,,
Jynx,2022-12,Lovely Kiss,100.000,Psychic,99.039,Blizzard,93.588,Rest,72.970,Counter,14.771,Other,19.633,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-12,Hypnosis,87.439,Explosion,85.618,Thunderbolt,77.896,Psychic,65.858,Night Shade,31.437,Mega Drain,19.866,Confuse Ray,18.425,Other,13.461,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-12,Thunder Wave,100.000,Thunderbolt,100.000,Double Kick,91.149,Pin Missile,67.231,Rest,23.694,Other,17.927,,,,,,,,,,,,,,,,,,,,,,,,
Articuno,2022-12,Blizzard,100.000,Hyper Beam,92.773,Agility,77.968,Double-Edge,49.964,Ice Beam,42.849,Rest,19.203,Other,17.243,,,,,,,,,,,,,,,,,,,,,,
Persian,2022-12,Slash,100.000,Thunderbolt,99.284,Bubble Beam,97.089,Hyper Beam,74.337,Body Slam,25.663,Other,3.626,,,,,,,,,,,,,,,,,,,,,,,,
Moltres,2022-12,Fire Blast,100.000,Hyper Beam,99.966,Agility,94.509,Fire Spin,74.921,Double-Edge,30.494,Other,0.109,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-12,Amnesia,99.953,Rest,95.964,Surf,67.396,Thunder Wave,64.227,Psychic,36.053,Reflect,32.496,Other,3.910,,,,,,,,,,,,,,,,,,,,,,
Victreebel,2022-12,Razor Leaf,100.000,Wrap,99.930,Stun Spore,99.930,Sleep Powder,57.711,Hyper Beam,42.289,Other,0.139,,,,,,,,,,,,,,,,,,,,,,,,
Golem,2022-12,Rock Slide,100.000,Earthquake,100.000,Body Slam,100.000,Explosion,99.925,Other,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-12,Agility,100.000,Hyper Beam,99.998,Body Slam,99.989,Fire Blast,99.987,Other,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-12,Wrap,99.151,Hyper Beam,92.542,Blizzard,91.764,Thunder Wave,56.165,Agility,43.071,Other,17.306,,,,,,,,,,,,,,,,,,,,,,,,
Kangaskhan,2022-12,Body Slam,100.000,Counter,100.000,Hyper Beam,99.999,Submission,78.808,Earthquake,21.192,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,
Onix,2022-12,Explosion,100.000,Earthquake,100.000,Bind,100.000,Rest,61.406,Rock Slide,38.594,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2022-12,Thunder Wave,100.000,Surf,100.000,Thunderbolt,100.000,Submission,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingler,2022-12,Swords Dance,100.000,Crabhammer,100.000,Body Slam,100.000,Hyper Beam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-12,Rest,100.000,Body Slam,100.000,Fire Blast,100.000,Quick Attack,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tangela,2022-12,Mega Drain,100.000,Bind,99.987,Stun Spore,99.987,Toxic,99.987,Other,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,
Arbok,2022-12,Wrap,100.000,Glare,100.000,Earthquake,100.000,Toxic,58.600,Hyper Beam,41.401,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Dragonair,2022-12,Blizzard,100.000,Thunder Wave,100.000,Wrap,100.000,Toxic,58.599,Hyper Beam,41.401,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Porygon,2022-12,Ice Beam,100.000,Recover,100.000,Thunder Wave,100.000,Thunderbolt,54.890,Tri Attack,45.110,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-12,Slash,100.000,Earthquake,100.000,Hyper Beam,99.209,Substitute,99.209,Other,1.581,,,,,,,,,,,,,,,,,,,,,,,,,,
Raticate,2022-12,Body Slam,100.000,Hyper Beam,100.000,Super Fang,100.000,Bubble Beam,97.467,Other,2.533,,,,,,,,,,,,,,,,,,,,,,,,,,
Kabutops,2022-12,Surf,100.000,Swords Dance,100.000,Slash,100.000,Hyper Beam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Charizard,2022-12,Swords Dance,97.202,Earthquake,96.624,Hyper Beam,95.315,Slash,85.430,Fire Spin,12.292,Other,13.137,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-12,Hydro Pump,100.000,Blizzard,100.000,Hyper Beam,100.000,Fire Blast,99.964,Other,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl,2022-12,Double-Edge,100.000,Fire Blast,100.000,Sky Attack,98.318,Rest,98.276,Other,3.406,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-12,Explosion,100.000,Thunderbolt,100.000,Thunder Wave,99.993,Screech,96.977,Other,3.030,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash,2022-12,Rock Slide,100.000,Earthquake,100.000,Swords Dance,99.989,Hyper Beam,98.566,Other,1.445,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapras,2022-12,Hyper Beam,92.852,Thunderbolt,86.243,Sing,86.125,Blizzard,84.280,Ice Beam,15.720,Confuse Ray,9.096,Body Slam,9.096,Other,16.587,,,,,,,,,,,,,,,,,,,,
Dodrio,2022-12,Drill Peck,100.000,Body Slam,100.000,Agility,99.999,Hyper Beam,92.471,Other,7.529,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,2022-12,Hydro Pump,68.519,Blizzard,65.549,Earthquake,65.549,Body Slam,59.644,Surf,40.356,Bubble Beam,34.451,Water Gun,34.451,Substitute,25.576,Other,5.905,,,,,,,,,,,,,,,,,,
Venusaur,2022-12,Sleep Powder,100.000,Razor Leaf,73.926,Body Slam,67.234,Swords Dance,38.786,Mega Drain,35.122,Hyper Beam,32.766,Leech Seed,26.092,Substitute,26.074,Other,0.000,,,,,,,,,,,,,,,,,,
Pikachu,2022-12,Thunder Wave,100.000,Thunderbolt,61.209,Thunder,52.252,Thunder Shock,52.252,Seismic Toss,47.748,Substitute,38.791,Flash,38.791,Other,8.957,,,,,,,,,,,,,,,,,,,,
Magmar,2022-12,Psychic,100.000,Body Slam,100.000,Flamethrower,100.000,Confuse Ray,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidoking,2022-12,Fire Blast,100.000,Body Slam,100.000,Seismic Toss,100.000,Earthquake,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditto,2022-12,Nothing,300.000,Transform,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pidgeot,2022-12,Agility,100.000,Mirror Move,100.000,Double-Edge,100.000,Hyper Beam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Fearow,2022-12,Drill Peck,100.000,Mirror Move,100.000,Hyper Beam,100.000,Double-Edge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewgong,2022-12,Surf,100.000,Blizzard,100.000,Rest,100.000,Body Slam,100.000,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros,2023-01,Hyper Beam,99.653,Body Slam,99.242,Blizzard,93.382,Earthquake,86.231,Thunderbolt,15.070,Other,6.423,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2023-01,Soft-Boiled,99.968,Ice Beam,84.432,Thunder Wave,79.621,Thunderbolt,46.457,Sing,35.009,Reflect,21.785,Seismic Toss,17.215,Other,15.513,,,,,,,,,,,,,,,,,,,,
Snorlax,2023-01,Body Slam,94.183,Rest,68.055,Reflect,62.195,Earthquake,45.534,Self-Destruct,39.218,Hyper Beam,29.219,Ice Beam,20.422,Amnesia,13.931,Blizzard,10.737,Other,16.505,,,,,,,,,,,,,,,,
Starmie,2023-01,Recover,99.177,Thunder Wave,98.538,Psychic,64.140,Blizzard,59.024,Thunderbolt,52.534,Surf,13.955,Other,12.633,,,,,,,,,,,,,,,,,,,,,,
Exeggutor,2023-01,Psychic,99.357,Sleep Powder,96.644,Explosion,94.599,Double-Edge,46.387,Stun Spore,29.830,Mega Drain,20.850,Other,12.333,,,,,,,,,,,,,,,,,,,,,,
Alakazam,2023-01,Psychic,100.000,Thunder Wave,99.984,Recover,99.608,Seismic Toss,80.010,Reflect,12.109,Other,8.288,,,,,,,,,,,,,,,,,,,,,,,,
Rhydon,2023-01,Earthquake,100.000,Rock Slide,90.326,Body Slam,82.479,Substitute,74.504,Rest,17.509,Leer,6.445,Hyper Beam,4.371,Blizzard,4.105,Fire Blast,3.864,Other,16.396,,,,,,,,,,,,,,,,
Jynx,2023-01,Lovely Kiss,99.991,Psychic,97.704,Blizzard,88.894,Rest,56.103,Counter,16.707,Body Slam,13.553,Ice Beam,11.982,Other,15.066,,,,,,,,,,,,,,,,,,,,
Gengar,2023-01,Thunderbolt,87.388,Hypnosis,82.212,Explosion,79.522,Psychic,49.195,Night Shade,44.356,Confuse Ray,19.798,Rest,14.692,Mega Drain,13.211,Other,9.626,,,,,,,,,,,,,,,,,,
Cloyster,2023-01,Clamp,99.835,Explosion,99.808,Blizzard,95.422,Rest,79.932,Hyper Beam,13.193,Other,11.811,,,,,,,,,,,,,,,,,,,,,,,,
Zapdos,2023-01,Thunderbolt,99.999,Drill Peck,99.988,Thunder Wave,98.159,Agility,73.841,Toxic,9.456,Other,18.557,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2023-01,Amnesia,100.000,Rest,95.058,Thunder Wave,68.342,Psychic,47.122,Surf,44.355,Reflect,17.274,Ice Beam,14.375,Other,13.475,,,,,,,,,,,,,,,,,,,,
Jolteon,2023-01,Thunderbolt,99.594,Double Kick,96.809,Thunder Wave,96.438,Rest,60.264,Pin Missile,31.100,Other,15.795,,,,,,,,,,,,,,,,,,,,,,,,
Articuno,2023-01,Blizzard,98.676,Agility,86.543,Hyper Beam,70.202,Double-Edge,65.715,Ice Beam,41.324,Reflect,11.720,Mimic,10.727,Other,15.093,,,,,,,,,,,,,,,,,,,,
Persian,2023-01,Bubble Beam,97.972,Slash,97.738,Thunderbolt,70.173,Body Slam,55.555,Hyper Beam,50.085,Growl,20.282,Other,8.195,,,,,,,,,,,,,,,,,,,,,,
Moltres,2023-01,Hyper Beam,99.343,Fire Blast,99.248,Agility,96.679,Fire Spin,92.082,Other,12.648,,,,,,,,,,,,,,,,,,,,,,,,,,
Golem,2023-01,Explosion,98.801,Earthquake,98.801,Rock Slide,87.933,Body Slam,50.199,Rest,41.759,Fire Blast,17.765,Other,4.740,,,,,,,,,,,,,,,,,,,,,,
Lapras,2023-01,Blizzard,89.655,Confuse Ray,85.132,Sing,76.308,Body Slam,74.267,Thunderbolt,34.680,Rest,15.272,Surf,14.604,Other,10.082,,,,,,,,,,,,,,,,,,,,
Onix,2023-01,Explosion,100.000,Bind,100.000,Earthquake,72.297,Rock Slide,66.380,Body Slam,27.703,Substitute,27.703,Other,5.917,,,,,,,,,,,,,,,,,,,,,,
Flareon,2023-01,Body Slam,99.989,Fire Blast,99.989,Quick Attack,99.598,Rest,99.587,Other,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,
Porygon,2023-01,Recover,100.000,Thunder Wave,93.610,Ice Beam,91.498,Tri Attack,45.790,Substitute,34.193,Thunderbolt,12.870,Reflect,8.484,Other,13.555,,,,,,,,,,,,,,,,,,,,
Hypno,2023-01,Psychic,100.000,Thunder Wave,100.000,Hypnosis,100.000,Rest,42.715,Headbutt,40.185,Other,17.100,,,,,,,,,,,,,,,,,,,,,,,,
Kingler,2023-01,Swords Dance,100.000,Crabhammer,100.000,Hyper Beam,100.000,Body Slam,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,2023-01,Wrap,100.000,Razor Leaf,98.428,Sleep Powder,83.220,Stun Spore,67.167,Hyper Beam,31.201,Other,19.983,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2023-01,Blizzard,98.360,Wrap,97.046,Hyper Beam,87.877,Agility,83.701,Thunder Wave,12.511,Thunderbolt,10.207,Other,10.298,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2023-01,Hyper Beam,100.000,Thunderbolt,99.290,Body Slam,92.583,Hydro Pump,82.260,Blizzard,17.956,Other,7.911,,,,,,,,,,,,,,,,,,,,,,,,
Kabutops,2023-01,Slash,100.000,Surf,100.000,Swords Dance,76.197,Hyper Beam,76.197,Blizzard,23.803,Substitute,23.803,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2023-01,Earthquake,100.000,Sand Attack,99.032,Substitute,98.984,Body Slam,86.808,Other,15.176,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2023-01,Thunderbolt,100.000,Surf,99.993,Thunder Wave,72.978,Submission,72.896,Body Slam,27.029,Hyper Beam,27.022,Other,0.082,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2023-01,Sleep Powder,100.000,Psychic,100.000,Stun Spore,100.000,Double-Edge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl,2023-01,Double-Edge,100.000,Fire Blast,100.000,Sky Attack,98.791,Rest,90.260,Other,10.949,,,,,,,,,,,,,,,,,,,,,,,,,,
Raticate,2023-01,Super Fang,100.000,Bubble Beam,99.711,Hyper Beam,98.082,Body Slam,97.662,Other,4.546,,,,,,,,,,,,,,,,,,,,,,,,,,
Kangaskhan,2023-01,Body Slam,99.036,Hyper Beam,99.036,Counter,87.543,Earthquake,70.345,Mega Kick,30.619,Other,13.422,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash,2023-01,Swords Dance,100.000,Earthquake,100.000,Body Slam,80.994,Hyper Beam,80.985,Substitute,19.006,Other,19.015,,,,,,,,,,,,,,,,,,,,,,,,
Ninetales,2023-01,Confuse Ray,100.000,Fire Spin,100.000,Fire Blast,99.989,Rest,77.301,Body Slam,18.685,Other,4.025,,,,,,,,,,,,,,,,,,,,,,,,
