name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Diancie-Mega,2022-11,Tapu Lele,77.080,Tapu Bulu,72.245,Ribombee,72.245,Iron Valiant,72.245,Flutter Mane,43.285,Mimikyu,28.960,Iron Thorns,9.602,Omastar,9.602,Tyrantrum,5.587,Aerodactyl,5.587,Cradily,5.587,,
Toxapex,2022-11,Blastoise-Mega,62.579,Pelipper,60.284,Barraskewda,60.067,Cloyster,60.067,Dracovish,60.067,Glimmora,26.757,Iron Moth,25.306,Muk-Alola,24.861,Weezing-Galar,19.011,Gengar-Mega,18.305,Venusaur-Mega,13.954,,
Rotom-Wash,2022-11,Raichu-Alola,87.682,Iron Hands,87.682,Tapu Koko,87.682,Regieleki,86.852,Thundurus,86.852,Araquanid,4.784,Pelipper,4.784,Tauros-Paldea-Water,4.784,Quaquaval,4.784,Palafin,4.784,Manectric-Mega,0.831,,
Raichu-Alola,2022-11,Rotom-Wash,88.591,Iron Hands,88.591,Tapu Koko,88.591,Regieleki,87.751,Thundurus,87.751,Emolga,3.798,Pincurchin,3.798,Magnezone,3.798,Jolteon,3.798,Iron Thorns,3.798,Manectric-Mega,0.839,,
Houndstone,2022-11,Flutter Mane,64.405,Mimikyu,61.588,Dragapult,59.300,Spectrier,46.677,Sableye-Mega,39.729,Marowak-Alola,35.564,Spiritomb,34.430,Banette-Mega,32.423,Gengar,32.423,Cofagrigus,32.423,Gengar-Mega,17.802,,
Swampert-Mega,2022-11,Pelipper,100.000,Barraskewda,70.103,Kingdra,70.103,Dracovish,53.896,Greninja,44.236,Palafin,27.340,Primarina,25.867,Starmie,25.867,Greninja-Ash,18.474,Slowking,15.995,Manaphy,15.995,,
Regieleki,2022-11,Tapu Koko,92.108,Raichu-Alola,90.980,Thundurus,90.980,Rotom-Wash,90.980,Iron Hands,90.980,Dracozolt,1.128,Xurkitree,1.128,Manectric-Mega,1.128,Iron Thorns,1.128,,,,,,
Thundurus,2022-11,Tapu Koko,100.000,Raichu-Alola,100.000,Regieleki,100.000,Rotom-Wash,100.000,Iron Hands,100.000,,,,,,,,,,,,,,
Breloom,2022-11,Pheromosa,55.372,Blaziken-Mega,50.657,Kommo-o,42.661,Quaquaval,38.332,Zamazenta,38.332,Iron Valiant,34.982,Zamazenta-Crowned,28.629,Great Tusk,21.019,Ferrothorn,19.032,Venusaur-Mega,19.024,Whimsicott,19.024,,
Ribombee,2022-11,Iron Valiant,97.701,Tapu Lele,96.047,Tapu Bulu,96.047,Diancie-Mega,96.047,Flutter Mane,59.199,Mimikyu,38.502,,,,,,,,,,,,
Tapu Bulu,2022-11,Tapu Lele,99.099,Iron Valiant,99.099,Ribombee,99.099,Diancie-Mega,99.099,Flutter Mane,59.374,Mimikyu,39.725,,,,,,,,,,,,
Avalugg,2022-11,Chien-Pao,89.071,Ninetales-Alola,87.741,Iron Bundle,78.356,Cloyster,56.036,Kyurem,48.257,Darmanitan-Galar,31.705,Baxcalibur,17.028,Cetitan,12.044,Abomasnow-Mega,12.044,Mamoswine,7.779,Kyurem-Black,5.292,,
Sableye-Mega,2022-11,Flutter Mane,63.951,Dragapult,63.951,Spectrier,52.206,Mimikyu,50.437,Houndstone,50.437,Bisharp,32.763,Meowscarada,32.763,Chien-Pao,32.763,Chi-Yu,32.763,Roaring Moon,32.763,Blacephalon,13.514,,
Pheromosa,2022-11,Breloom,64.313,Blaziken-Mega,58.837,Quaquaval,44.527,Kommo-o,44.522,Zamazenta,44.522,Zamazenta-Crowned,35.460,Great Tusk,26.626,Urshifu-Rapid-Strike,21.145,Annihilape,21.145,Medicham-Mega,21.145,Iron Valiant,19.791,,
Kyurem,2022-11,Chien-Pao,87.903,Cloyster,87.903,Iron Bundle,87.903,Ninetales-Alola,87.903,Avalugg,56.704,Mamoswine,31.199,Cyclizar,1.353,Dragonite,1.353,Naganadel,1.353,Dracovish,1.353,Salamence-Mega,1.353,,
Latias,2022-11,Naganadel,99.933,Salamence-Mega,99.933,Roaring Moon,99.868,Zygarde,99.868,Kyurem-Black,99.868,,,,,,,,,,,,,,
Volcarona,2022-11,Slither Wing,54.100,Shuckle,52.181,Pinsir-Mega,49.772,Heracross,37.607,Lokix,35.424,Scizor,33.401,Araquanid,32.208,Scolipede,19.769,Scizor-Mega,16.208,Galvantula,15.802,Crustle,15.076,,
Kingdra,2022-11,Pelipper,100.000,Barraskewda,100.000,Swampert-Mega,100.000,Greninja,63.102,Dracovish,63.102,Primarina,36.898,Starmie,36.898,,,,,,,,,,
Zamazenta-Crowned,2022-11,Annihilape,66.535,Great Tusk,47.511,Pheromosa,42.032,Iron Valiant,39.415,Breloom,39.415,Medicham-Mega,25.064,Urshifu-Rapid-Strike,25.064,Slither Wing,24.983,Lucario-Mega,24.983,Chesnaught,24.983,Zapdos-Galar,24.983,,
Slither Wing,2022-11,Volcarona,68.141,Shuckle,60.252,Pinsir-Mega,60.252,Lokix,39.626,Scizor,36.651,Araquanid,31.491,Heracross,31.491,Lucario-Mega,28.590,Annihilape,28.590,Chesnaught,28.590,Zamazenta-Crowned,28.590,,
Aegislash,2022-11,Flutter Mane,91.774,Dragapult,91.774,Gengar-Mega,89.641,Mimikyu,79.843,Skeledirge,79.822,Ceruledge,9.820,Annihilape,9.576,Spectrier,2.176,Blacephalon,2.154,Sableye-Mega,2.154,,,,
Gholdengo,2022-11,Flutter Mane,72.780,Gengar-Mega,59.392,Ceruledge,46.462,Annihilape,41.647,Froslass,37.795,Dragapult,26.643,Houndstone,26.166,Mimikyu,21.597,Melmetal,19.300,Heatran,17.463,Metagross-Mega,17.463,,
Ceruledge,2022-11,Gengar-Mega,69.421,Annihilape,58.019,Flutter Mane,57.648,Gholdengo,46.567,Froslass,37.880,Blacephalon,19.372,Skeledirge,19.372,Mimikyu,15.903,Charizard-Mega-Y,15.757,Polteageist,15.445,Scovillain,12.368,,
Blaziken-Mega,2022-11,Pheromosa,94.586,Breloom,94.586,Kommo-o,72.593,Quaquaval,71.573,Zamazenta,71.573,Urshifu,24.033,Iron Valiant,23.013,Zamazenta-Crowned,23.013,Skeledirge,3.762,,,,,,
Quaquaval,2022-11,Pheromosa,72.098,Kommo-o,72.089,Blaziken-Mega,72.089,Breloom,72.089,Zamazenta,72.089,Palafin,24.867,Blastoise-Mega,15.018,Araquanid,14.815,Pelipper,11.703,Tapu Fini,10.052,Volcanion,10.052,,
Venusaur-Mega,2022-11,Ferrothorn,61.597,Whimsicott,60.780,Cradily,49.739,Rillaboom,48.204,Breloom,37.046,Brute Bonnet,31.935,Toxapex,28.666,Iron Moth,28.666,Appletun,21.595,Kartana,21.595,Glimmora,16.281,,
Great Tusk,2022-11,Zamazenta-Crowned,57.621,Annihilape,50.394,Pheromosa,38.277,Iron Valiant,35.096,Breloom,35.096,Urshifu-Rapid-Strike,30.398,Medicham-Mega,30.398,Iron Hands,27.223,Landorus-Therian,20.043,Garchomp-Mega,20.043,Zygarde,20.043,,
Kommo-o,2022-11,Breloom,86.194,Blaziken-Mega,78.552,Quaquaval,77.449,Pheromosa,77.449,Zamazenta,77.449,Dragapult,11.338,Salamence-Mega,9.367,Iron Valiant,8.745,Zamazenta-Crowned,8.745,Iron Hands,8.745,Great Tusk,8.745,,
Spectrier,2022-11,Flutter Mane,90.455,Dragapult,90.455,Mimikyu,87.859,Houndstone,87.833,Sableye-Mega,77.380,Palossand,13.075,Aegislash,2.649,Blacephalon,2.622,,,,,,,,
Shuckle,2022-11,Volcarona,88.868,Pinsir-Mega,81.470,Slither Wing,81.470,Heracross,49.978,Araquanid,42.580,Scizor,38.890,Lokix,38.890,Terrakion,11.132,Diancie-Mega,10.283,Tyranitar,10.283,Iron Thorns,10.262,,
Greninja,2022-11,Barraskewda,95.437,Pelipper,95.437,Swampert-Mega,95.437,Dracovish,95.437,Kingdra,95.437,,,,,,,,,,,,,,
Kartana,2022-11,Ferrothorn,45.533,Metagross-Mega,28.484,Klefki,25.983,Kingambit,25.983,Iron Treads,25.983,Lucario-Mega,25.983,Jirachi,25.983,Appletun,24.800,Venusaur-Mega,24.800,Breloom,23.862,Whimsicott,23.862,,
Bisharp,2022-11,Meowscarada,57.641,Chien-Pao,57.641,Chi-Yu,57.641,Sableye-Mega,57.641,Roaring Moon,57.641,Heatran,42.076,Excadrill,40.871,Revavroom,40.518,Scizor-Mega,35.480,Iron Treads,33.992,,,,
Lucario-Mega,2022-11,Annihilape,46.202,Zapdos-Galar,42.389,Zamazenta-Crowned,42.378,Chesnaught,42.378,Slither Wing,42.378,Kingambit,34.860,Iron Treads,34.860,Klefki,27.131,Jirachi,27.131,Kartana,27.131,Iron Valiant,14.834,,
Meowscarada,2022-11,Chien-Pao,74.395,Roaring Moon,67.939,Chi-Yu,66.447,Bisharp,59.991,Sableye-Mega,59.991,Ferrothorn,21.944,Sceptile-Mega,21.944,Leavanny,21.944,Brambleghast,21.730,Kartana,21.730,Urshifu,8.316,,
Charizard-Mega-Y,2022-11,Skeledirge,67.778,Incineroar,65.600,Cinderace,65.600,Blaziken,63.024,Delphox,63.024,Ceruledge,18.882,Scovillain,14.128,Coalossal,14.128,Infernape,14.128,Torkoal,14.128,Blacephalon,4.753,,
Ferrothorn,2022-11,Venusaur-Mega,76.853,Whimsicott,75.833,Cradily,49.930,Kartana,49.468,Rillaboom,48.015,Breloom,46.242,Brute Bonnet,27.696,Appletun,27.165,Meowscarada,22.747,Sceptile-Mega,22.747,Leavanny,22.747,,
Darmanitan-Galar,2022-11,Chien-Pao,85.430,Ninetales-Alola,83.547,Avalugg,67.031,Iron Bundle,52.118,Baxcalibur,42.234,Abomasnow-Mega,41.964,Cetitan,41.527,Kyurem-Black,11.188,Glastrier,11.095,Cloyster,3.125,Arctozolt,2.296,,
Pinsir-Mega,2022-11,Volcarona,100.000,Shuckle,96.111,Slither Wing,96.111,Heracross,54.121,Araquanid,50.232,Lokix,45.879,Scizor,45.879,,,,,,,,,,
Maushold,2022-11,Kangaskhan-Mega,78.537,Ditto,53.989,Blissey,50.442,Cyclizar,46.361,Arboliva,45.964,Swellow,41.042,Smeargle,41.042,Staraptor,37.495,Obstagoon,37.495,Porygon-Z,21.416,Lopunny-Mega,21.416,,
Klefki,2022-11,Iron Valiant,50.148,Mawile-Mega,44.379,Azumarill,40.411,Jirachi,31.529,Kingambit,29.830,Kartana,29.658,Iron Treads,29.658,Lucario-Mega,29.658,Dachsbun,26.993,Flutter Mane,26.993,Tapu Lele,26.952,,
Incineroar,2022-11,Cinderace,86.290,Skeledirge,74.301,Charizard-Mega-Y,74.054,Delphox,72.351,Blaziken,71.146,Infernape,12.236,Talonflame,12.236,Chandelure,12.236,Armarouge,11.031,Blaziken-Mega,3.155,Scovillain,3.155,,
Zamazenta,2022-11,Kommo-o,100.000,Quaquaval,100.000,Blaziken-Mega,100.000,Breloom,100.000,Pheromosa,100.000,,,,,,,,,,,,,,
Blacephalon,2022-11,Dragapult,57.421,Annihilape,47.671,Gengar-Mega,47.318,Mimikyu,47.318,Skeledirge,45.985,Flutter Mane,30.317,Froslass,27.104,Ceruledge,25.418,Sableye-Mega,23.664,Polteageist,20.213,Gholdengo,6.652,,
Glimmora,2022-11,Toxapex,75.452,Iron Moth,54.360,Muk-Alola,53.847,Gengar-Mega,51.618,Weezing-Galar,51.618,Nidoking,24.577,Tyranitar,23.028,Venusaur-Mega,22.348,Clodsire,22.348,Grafaiai,19.607,Iron Thorns,18.844,,
Cinderace,2022-11,Incineroar,89.102,Charizard-Mega-Y,76.467,Delphox,74.708,Skeledirge,73.464,Blaziken,73.464,Chandelure,12.635,Infernape,12.635,Talonflame,12.635,Armarouge,11.391,Volcanion,3.003,Silvally-Fire,3.003,,
Mamoswine,2022-11,Ninetales-Alola,88.840,Cloyster,88.655,Iron Bundle,86.763,Chien-Pao,86.578,Kyurem,66.960,Avalugg,19.618,Excadrill,8.101,Hippowdon,7.072,Nidoking,4.437,Landorus,3.665,Clodsire,3.665,,
Iron Treads,2022-11,Kingambit,44.486,Heatran,42.018,Excadrill,41.943,Bisharp,41.943,Scizor-Mega,41.943,Revavroom,41.943,Lucario-Mega,41.482,Klefki,32.285,Jirachi,32.285,Kartana,32.285,Sandy Shocks,13.242,,
Scizor,2022-11,Volcarona,75.413,Slither Wing,65.700,Lokix,65.700,Pinsir-Mega,51.558,Shuckle,51.558,Scolipede,23.856,Lucario-Mega,17.531,Galvantula,14.142,Frosmoth,9.713,Beedrill-Mega,9.713,Buzzwole,9.713,,
Marowak-Alola,2022-11,Houndstone,100.000,Gengar,91.168,Spiritomb,91.168,Banette-Mega,91.168,Cofagrigus,91.168,Gengar-Mega,8.832,Decidueye,8.832,,,,,,,,,,
Azumarill,2022-11,Iron Valiant,61.147,Tapu Fini,46.901,Tapu Lele,44.205,Klefki,42.776,Togekiss,33.780,Mawile-Mega,28.909,Gardevoir-Mega,20.895,Flutter Mane,18.751,Diancie,18.371,Clefable,16.770,Weezing-Galar,15.676,,
Nidoking,2022-11,Zygarde,54.473,Clodsire,38.233,Toedscruel,36.971,Flygon,32.182,Quagsire,31.633,Dugtrio,31.047,Golurk,31.047,Glimmora,26.507,Toxapex,25.705,Iron Moth,24.103,Venusaur-Mega,24.103,,
Lokix,2022-11,Volcarona,81.337,Slither Wing,72.236,Scizor,66.812,Pinsir-Mega,52.431,Shuckle,52.431,Araquanid,24.789,Scizor-Mega,24.789,Forretress,24.789,Heracross,14.524,Scolipede,14.382,Galvantula,14.382,,
Froslass,2022-11,Gengar-Mega,100.000,Annihilape,100.000,Gholdengo,64.476,Flutter Mane,64.476,Ceruledge,64.476,Mimikyu,35.524,Dragapult,35.160,Blacephalon,35.160,,,,,,,,
Spiritomb,2022-11,Houndstone,100.000,Marowak-Alola,94.170,Cofagrigus,94.170,Banette-Mega,94.170,Gengar,94.170,,,,,,,,,,,,,,
Iron Moth,2022-11,Toxapex,78.824,Glimmora,60.045,Muk-Alola,54.138,Venusaur-Mega,43.464,Gengar-Mega,35.360,Weezing-Galar,35.360,Clodsire,24.685,Nidoking,24.685,Volcanion,21.176,Torkoal,19.258,Crobat,18.778,,
Chi-Yu,2022-11,Chien-Pao,94.888,Roaring Moon,86.726,Meowscarada,84.011,Bisharp,75.848,Sableye-Mega,75.848,Grimmsnarl,16.142,Krookodile,10.877,Kingambit,10.877,Wo-Chien,5.265,Muk-Alola,5.265,Blaziken-Mega,4.461,,
Cradily,2022-11,Venusaur-Mega,76.462,Rillaboom,74.127,Ferrothorn,61.519,Whimsicott,61.493,Brute Bonnet,49.092,Breloom,25.033,Aerodactyl,20.065,Omastar,20.065,Iron Thorns,20.065,Tyrantrum,20.065,Diancie-Mega,20.065,,
Gengar,2022-11,Banette-Mega,97.474,Spiritomb,97.398,Marowak-Alola,97.398,Houndstone,97.398,Cofagrigus,97.398,,,,,,,,,,,,,,
Baxcalibur,2022-11,Iron Bundle,49.574,Chien-Pao,49.397,Darmanitan-Galar,48.177,Ninetales-Alola,41.602,Avalugg,41.066,Salamence-Mega,30.748,Dragapult,28.267,Haxorus,18.613,Cyclizar,15.708,Goodra,13.077,Dracovish,12.285,,
Scizor-Mega,2022-11,Heatran,36.547,Bisharp,35.692,Revavroom,34.195,Iron Treads,34.195,Excadrill,34.195,Volcarona,29.356,Araquanid,20.784,Lokix,19.554,Forretress,19.554,Heracross,19.325,Scolipede,16.669,,
Weezing-Galar,2022-11,Toxapex,42.918,Gengar-Mega,41.326,Muk-Alola,41.326,Glimmora,41.326,Iron Moth,25.629,Grafaiai,15.697,Klefki,14.465,Dachsbun,14.465,Flutter Mane,14.465,Mawile-Mega,14.465,Scream Tail,14.465,,
Banette-Mega,2022-11,Gengar,99.878,Spiritomb,99.800,Marowak-Alola,99.800,Houndstone,99.800,Cofagrigus,99.800,,,,,,,,,,,,,,
Cofagrigus,2022-11,Spiritomb,100.000,Banette-Mega,100.000,Marowak-Alola,100.000,Gengar,100.000,Houndstone,100.000,,,,,,,,,,,,,,
Delphox,2022-11,Incineroar,87.269,Cinderace,87.269,Blaziken,85.816,Charizard-Mega-Y,85.816,Skeledirge,85.816,Infernape,1.453,Talonflame,1.453,Chandelure,1.453,,,,,,,,
Whimsicott,2022-11,Ferrothorn,100.000,Venusaur-Mega,100.000,Cradily,65.814,Rillaboom,63.288,Breloom,60.952,Brute Bonnet,36.522,Appletun,34.186,Kartana,34.186,,,,,,,,
Kangaskhan-Mega,2022-11,Maushold,100.000,Cyclizar,52.258,Smeargle,52.258,Swellow,52.258,Ditto,52.258,Staraptor,47.742,Obstagoon,47.742,Blissey,47.742,Arboliva,47.742,,,,,,
Blaziken,2022-11,Incineroar,87.082,Cinderace,87.082,Charizard-Mega-Y,87.082,Delphox,87.082,Skeledirge,87.082,,,,,,,,,,,,,,
Heatran,2022-11,Bisharp,60.364,Excadrill,58.230,Revavroom,58.130,Scizor-Mega,52.122,Iron Treads,48.854,Melmetal,36.445,Corviknight,33.265,Metagross-Mega,33.177,Gholdengo,33.102,Kartana,33.090,Scizor,9.373,,
Heracross,2022-11,Volcarona,100.000,Araquanid,83.302,Shuckle,78.032,Pinsir-Mega,71.629,Slither Wing,66.482,Scizor-Mega,28.371,Forretress,21.968,Lokix,16.821,Scolipede,11.551,,,,,,
Muk-Alola,2022-11,Toxapex,74.395,Glimmora,57.143,Gengar-Mega,54.777,Weezing-Galar,54.777,Iron Moth,52.012,Grafaiai,20.828,Nihilego,18.041,Crobat,18.041,Venusaur-Mega,18.041,Chien-Pao,5.039,Meowscarada,5.039,,
Excadrill,2022-11,Bisharp,68.732,Heatran,68.256,Revavroom,68.140,Iron Treads,57.164,Scizor-Mega,57.164,Hippowdon,28.803,Nidoking,24.987,Clodsire,23.870,Gastrodon,22.727,Toedscruel,17.794,Mamoswine,11.730,,
Starmie,2022-11,Barraskewda,99.380,Pelipper,99.380,Swampert-Mega,99.380,Primarina,99.380,Kingdra,99.380,,,,,,,,,,,,,,
Primarina,2022-11,Barraskewda,99.446,Pelipper,99.446,Swampert-Mega,99.446,Starmie,99.446,Kingdra,99.446,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Zygarde,80.859,Garchomp-Mega,67.360,Landorus,51.781,Gastrodon,48.219,Great Tusk,48.219,Landorus-Therian,48.219,Nidoking,32.640,Steelix-Mega,32.640,Toedscruel,32.640,Clodsire,19.141,Hippowdon,19.141,,
Rillaboom,2022-11,Cradily,99.554,Venusaur-Mega,99.521,Ferrothorn,79.452,Whimsicott,79.417,Brute Bonnet,65.932,Breloom,33.620,Arboliva,20.548,,,,,,,,,,
Blissey,2022-11,Maushold,80.730,Staraptor,79.279,Obstagoon,60.009,Kangaskhan-Mega,60.009,Arboliva,60.009,Diggersby,29.906,Ditto,29.906,Lopunny-Mega,29.906,Porygon-Z,20.721,Audino-Mega,10.085,Eevee,10.085,,
Kingambit,2022-11,Iron Treads,64.083,Lucario-Mega,59.756,Klefki,46.777,Jirachi,46.507,Kartana,46.507,Chien-Pao,32.575,Roaring Moon,32.575,Grimmsnarl,19.002,Gholdengo,17.845,Celesteela,14.759,Krookodile,14.693,,
Landorus-Therian,2022-11,Gastrodon,53.730,Garchomp-Mega,48.471,Zygarde,48.471,Sandy Shocks,48.471,Great Tusk,48.471,Celesteela,31.917,Iron Jugulis,31.917,Kilowattrel,31.917,Skarmory,31.917,Salamence-Mega,31.917,Corviknight,13.102,,
