name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Dondozo,2022-11,Jolly,14.486,0,252,0,0,4,252,Adamant,13.051,248,252,0,0,8,0,Adamant,12.885,0,252,0,0,4,252,Adamant,7.221,252,252,0,0,4,0,Adamant,5.946,4,100,4,0,164,236,Brave,2.837,252,252,4,0,0,0
Great Tusk,2022-11,Jolly,27.543,4,252,0,0,0,252,Jolly,17.055,0,252,0,0,4,252,Jolly,8.344,4,4,0,0,248,252,Adamant,6.003,4,252,0,0,0,252,Adamant,5.633,252,252,0,0,4,0,Adamant,4.427,0,252,0,0,4,252
Indeedee-F,2022-11,Bold,24.419,252,0,252,0,4,0,Relaxed,14.554,252,0,252,0,4,0,Modest,13.755,252,0,116,132,4,4,Timid,10.144,248,0,0,8,0,252,Timid,4.064,0,0,0,252,4,252,Hardy,3.32,1,0,0,0,0,0
Brute Bonnet,2022-11,Brave,22.771,252,252,0,0,4,0,Adamant,11.394,252,252,0,0,4,0,Careful,8.507,252,0,124,0,132,0,Adamant,6.961,252,120,68,0,60,8,Impish,4.079,252,0,252,0,4,0,Relaxed,3.654,252,0,252,0,4,0
Palafin,2022-11,Jolly,48.473,0,252,0,0,4,252,Jolly,12.384,4,252,0,0,0,252,Adamant,8.702,0,252,0,0,4,252,Adamant,5.521,4,252,0,0,0,252,Adamant,3.58,252,252,0,0,0,4,Adamant,2.818,120,252,0,0,0,136
Gyarados,2022-11,Jolly,15.323,76,180,24,0,0,228,Adamant,12.668,248,88,0,0,0,172,Careful,10.564,252,0,252,0,4,0,Adamant,6.697,252,16,104,0,112,24,Jolly,5.664,4,252,0,0,0,252,Jolly,4.262,0,252,0,0,4,252
Lilligant,2022-11,Timid,54.732,4,0,0,252,0,252,Timid,13.623,0,0,0,252,4,252,Timid,8.215,248,0,0,8,0,252,Timid,7.844,252,0,4,0,0,252,Modest,5.875,0,0,0,252,4,252,Bold,3.449,252,0,136,0,120,0
Talonflame,2022-11,Adamant,26.863,188,252,0,0,0,68,Jolly,25.671,0,252,0,0,4,252,Hasty,8.87,64,128,0,68,0,248,Jolly,6.168,248,8,0,0,0,252,Adamant,5.733,252,252,0,0,0,4,Jolly,5.365,4,252,0,0,0,252
Ting-Lu,2022-11,Impish,13.566,100,48,96,0,252,12,Adamant,10.021,4,252,4,0,244,4,Brave,8.35,252,252,0,0,4,0,Impish,6.996,252,0,252,0,0,4,Brave,5.543,0,216,112,0,180,0,Adamant,4.825,4,252,0,0,252,0
Garganacl,2022-11,Sassy,20.443,252,0,4,0,252,0,Impish,11.82,252,0,4,0,252,0,Adamant,8.38,252,252,0,0,4,0,Careful,7.31,0,252,0,0,252,4,Relaxed,5.815,252,0,252,0,4,0,Bold,5.24,252,0,156,0,100,0
Maushold,2022-11,Jolly,23.916,4,252,0,0,0,252,Timid,12.104,252,0,4,0,0,252,Jolly,10.977,248,8,0,0,0,252,Jolly,8.102,0,252,0,0,4,252,Calm,7.093,252,0,4,0,252,0,Impish,4.739,252,0,252,0,4,0
Armarouge,2022-11,Quiet,19.621,252,0,0,252,4,0,Modest,11.133,252,0,0,252,4,0,Modest,8.545,0,0,0,252,4,252,Timid,5.115,0,0,0,252,4,252,Modest,4.981,252,0,0,252,0,4,Quiet,4.341,252,0,4,252,0,0
Dragapult,2022-11,Jolly,22.407,0,252,0,0,4,252,Hasty,14.649,0,0,0,252,4,252,Jolly,12.678,4,252,0,0,0,252,Jolly,10.256,0,196,0,0,100,212,Timid,10.008,4,0,0,252,0,252,Timid,7.67,0,0,0,252,4,252
Tyranitar,2022-11,Adamant,29.454,252,252,0,0,4,0,Brave,7.97,252,252,0,0,4,0,Adamant,6.231,0,252,0,0,4,252,Jolly,5.406,4,252,0,0,0,252,Jolly,4.244,0,252,0,0,4,252,Careful,3.735,252,0,4,0,252,0
Iron Bundle,2022-11,Timid,42.443,0,0,0,252,4,252,Timid,21.938,4,0,0,252,0,252,Timid,9.286,0,0,0,252,0,252,Modest,5.66,0,0,0,252,4,252,Modest,3.035,4,0,0,252,0,252,Modest,2.969,44,0,0,212,0,252
Iron Moth,2022-11,Timid,46.765,0,0,0,252,4,252,Timid,24.907,4,0,0,252,0,252,Modest,9.612,0,0,0,252,4,252,Timid,7.584,0,0,4,252,0,252,Modest,1.491,60,0,100,252,0,96,Modest,1.381,4,0,0,252,0,252
Baxcalibur,2022-11,Adamant,24.954,0,252,0,0,4,252,Jolly,11.487,0,252,0,0,4,252,Adamant,8.91,252,252,0,0,0,4,Jolly,5.753,60,252,4,0,4,188,Adamant,5.165,252,252,0,0,0,0,Brave,4.283,252,252,0,0,4,0
Tinkaton,2022-11,Jolly,21.161,0,252,0,0,4,252,Jolly,17.222,4,252,0,0,0,252,Careful,11.171,252,4,36,0,148,68,Careful,9.807,0,4,252,0,252,0,Adamant,7.617,252,252,4,0,0,0,Adamant,4.701,252,36,96,0,0,124
Kingambit,2022-11,Adamant,25.445,252,252,0,0,4,0,Brave,18.376,252,252,0,0,4,0,Adamant,10.053,252,252,0,0,0,4,Brave,7.56,212,216,0,0,80,0,Adamant,4.756,4,252,0,0,0,252,Adamant,4.27,252,252,4,0,0,0
Garchomp,2022-11,Jolly,29.547,0,252,0,0,4,252,Jolly,23.727,0,136,0,0,120,252,Jolly,19.697,4,252,0,0,0,252,Adamant,7.891,252,252,0,0,4,0,Adamant,4.875,236,76,44,0,68,84,Jolly,3.078,0,252,4,0,0,252
Gholdengo,2022-11,Timid,21.48,0,0,0,252,4,252,Modest,17.69,0,0,0,252,48,208,Modest,14.002,4,0,0,252,0,252,Timid,6.378,4,0,0,252,0,252,Quiet,6.205,252,0,0,252,4,0,Modest,4.892,252,0,0,252,4,0
Flamigo,2022-11,Jolly,26.716,0,252,0,0,4,252,Naive,23.599,0,252,0,4,0,252,Jolly,16.933,4,252,0,0,0,252,Jolly,13.941,244,4,12,0,12,236,Jolly,5.962,112,144,0,0,0,252,Jolly,3.051,0,252,0,0,0,252
Hatterene,2022-11,Quiet,59.812,252,0,0,252,4,0,Quiet,17.058,252,0,4,252,0,0,Sassy,9.345,252,0,0,4,252,0,Modest,3.094,252,0,0,252,4,0,Relaxed,2.772,252,0,196,0,60,0,Modest,1.932,252,0,196,36,20,4
Farigiraf,2022-11,Quiet,19.653,252,0,0,252,4,0,Modest,7.165,252,0,0,252,0,4,Sassy,7.08,252,0,128,0,128,0,Modest,6.067,68,0,92,252,96,0,Relaxed,5.888,252,0,252,0,4,0,Sassy,5.061,252,0,0,4,252,0
Rotom-Wash,2022-11,Timid,21.398,0,0,0,252,4,252,Calm,15.176,252,0,76,116,20,44,Modest,11.366,4,0,0,252,0,252,Modest,8.035,252,0,116,68,20,52,Modest,5.727,252,0,0,252,0,0,Modest,5.106,244,0,36,116,4,108
Glimmora,2022-11,Timid,21.92,252,0,4,0,0,252,Timid,17.591,0,0,0,252,4,252,Bold,16.31,252,0,252,0,4,0,Timid,9.514,252,0,0,0,4,252,Quiet,6.226,0,0,0,252,4,252,Timid,5.567,0,0,4,252,0,252
Kilowattrel,2022-11,Timid,58.649,0,0,0,252,4,252,Timid,19.956,4,0,0,252,0,252,Modest,3.572,4,0,0,252,0,252,Hasty,3.559,0,0,0,252,4,252,Timid,2.702,0,0,0,252,0,252,Bold,1.706,212,0,140,0,156,0
Abomasnow,2022-11,Timid,13.976,0,0,0,252,4,252,Calm,13.795,252,0,0,4,252,0,Impish,8.544,252,0,128,0,128,0,Calm,4.921,252,0,0,0,252,0,Timid,4.521,4,0,0,252,0,252,Modest,4.444,252,0,76,180,0,0
Bronzong,2022-11,Relaxed,32.897,252,0,252,0,4,0,Sassy,9.164,252,0,88,0,168,0,Sassy,8.576,252,0,68,0,188,0,Sassy,7.359,252,0,192,0,64,0,Sassy,5.849,252,4,116,0,136,0,Sassy,4.213,252,4,0,0,252,0
Murkrow,2022-11,Jolly,15.427,252,4,0,0,0,252,Timid,13.399,252,0,0,0,4,252,Jolly,10.606,252,0,0,0,4,252,Calm,8.893,252,0,156,0,100,0,Modest,7.277,4,0,0,252,0,252,Timid,4.735,88,0,84,0,84,252
Volcarona,2022-11,Timid,27.701,0,0,0,252,4,252,Modest,27.274,0,0,0,252,4,252,Modest,9.056,4,0,0,252,0,252,Bold,8.59,252,0,68,44,0,144,Modest,4.493,252,0,0,252,4,0,Timid,3.722,252,0,0,4,0,252
Mimikyu,2022-11,Brave,32.753,252,252,0,0,4,0,Jolly,15.124,4,252,0,0,0,252,Brave,8.214,252,252,4,0,0,0,Adamant,7.91,108,252,0,0,0,148,Adamant,4.427,252,252,4,0,0,0,Sassy,3.797,252,4,0,0,252,0
Dragonite,2022-11,Adamant,38.011,228,252,4,0,4,20,Adamant,13.153,0,252,0,0,4,252,Adamant,10.383,4,252,0,0,0,252,Adamant,9.8,252,252,0,0,4,0,Adamant,7.194,252,252,4,0,0,0,Adamant,6.284,252,252,0,0,0,4
Iron Valiant,2022-11,Jolly,26.873,4,252,0,0,0,252,Timid,19.778,0,0,0,252,4,252,Jolly,12.775,0,252,0,0,4,252,Naive,5.675,0,252,0,4,0,252,Adamant,5.163,4,252,0,0,0,252,Timid,4.146,4,0,4,244,4,252
Scizor,2022-11,Adamant,32.66,248,252,0,0,8,0,Adamant,17.402,252,252,0,0,4,0,Adamant,13.786,252,252,0,0,0,0,Adamant,7.811,152,176,32,0,52,96,Adamant,5.935,196,252,4,0,52,4,Adamant,3.085,252,252,4,0,0,0
Sylveon,2022-11,Modest,21.296,252,0,0,252,0,4,Modest,12.276,252,0,0,252,4,0,Modest,9.835,0,0,68,252,0,188,Serious,6.504,252,0,0,252,0,4,Modest,5.959,252,0,252,4,0,0,Bold,5.04,252,0,252,0,0,4
Sandy Shocks,2022-11,Timid,48.761,4,0,0,252,0,252,Timid,15.982,0,0,0,252,4,252,Modest,15.922,4,0,0,252,0,252,Modest,8.65,0,0,0,252,4,252,Timid,2.589,48,0,0,208,0,252,Modest,1.856,252,0,0,252,4,0
Wo-Chien,2022-11,Calm,28.449,252,0,240,0,16,0,Calm,16.235,252,0,4,0,252,0,Bold,10.709,252,0,252,0,4,0,Modest,8.708,252,0,0,252,4,0,Bold,5.38,252,0,252,0,0,4,Calm,4.136,252,0,0,4,252,0
Salamence,2022-11,Timid,31.288,4,0,0,252,0,252,Timid,17.199,52,0,24,168,12,252,Modest,9.728,4,0,0,252,0,252,Jolly,9.02,0,252,0,0,4,252,Timid,8.479,0,0,0,252,4,252,Modest,4.526,252,0,4,252,0,0
Meowscarada,2022-11,Jolly,42.918,0,252,0,0,4,252,Jolly,30.273,4,252,0,0,0,252,Hardy,5.503,180,252,4,0,4,68,Timid,3.773,88,0,84,0,84,252,Adamant,3.758,4,252,0,0,0,252,Adamant,2.624,0,252,0,0,4,252
Houndstone,2022-11,Adamant,36.127,0,252,0,0,4,252,Adamant,20.066,252,252,0,0,4,0,Jolly,12.171,0,252,0,0,4,252,Jolly,7.193,4,252,0,0,0,252,Adamant,6.627,4,252,0,0,0,252,Adamant,3.425,228,0,128,0,0,152
Gothitelle,2022-11,Bold,12.235,252,0,136,0,120,0,Bold,11.44,252,0,172,0,84,0,Quiet,9.105,248,8,0,252,0,0,Calm,7.286,252,0,140,0,116,0,Bold,6.584,252,0,252,0,4,0,Calm,5.976,252,0,4,0,252,0
Skeledirge,2022-11,Modest,27.39,248,0,0,252,8,0,Bold,10.915,252,0,252,4,0,0,Calm,7.609,252,0,60,0,196,0,Quiet,6.795,252,0,0,252,4,0,Calm,5.941,248,0,0,8,252,0,Modest,5.434,228,0,100,76,100,4
Cyclizar,2022-11,Jolly,25.367,252,4,0,0,0,252,Jolly,16.032,0,252,0,0,4,252,Jolly,8.472,248,8,0,0,0,252,Serious,5.211,252,0,92,156,8,0,Jolly,4.862,228,28,0,0,0,252,Adamant,4.747,0,252,0,0,4,252
Ceruledge,2022-11,Jolly,21.738,0,252,0,0,4,252,Jolly,16.541,4,252,0,0,0,252,Adamant,11.811,228,252,4,0,4,20,Adamant,7.832,252,252,0,0,0,4,Adamant,7.574,252,116,124,0,12,4,Jolly,6.13,0,252,68,0,0,188
Gastrodon,2022-11,Bold,17.62,252,0,252,0,4,0,Calm,15.854,252,0,0,4,252,0,Modest,7.147,252,0,0,252,4,0,Sassy,5.785,252,0,104,100,52,0,Sassy,5.404,252,0,28,0,228,0,Modest,4.486,252,0,120,136,0,0
Scream Tail,2022-11,Relaxed,15.215,252,0,212,0,44,0,Timid,13.301,252,0,76,0,12,168,Timid,7.106,252,0,0,0,4,252,Timid,6.845,252,0,0,4,0,252,Calm,5.954,252,0,252,4,0,0,Impish,5.472,252,0,252,0,4,0
Bruxish,2022-11,Modest,58.998,252,0,4,252,0,0,Modest,40.659,252,0,0,252,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Jolly,30.297,0,252,0,0,4,252,Jolly,27.463,4,252,0,0,0,252,Adamant,17.406,0,252,0,0,4,252,Adamant,7.333,252,252,4,0,0,0,Adamant,3.941,0,252,0,0,0,252,Naive,3.31,0,252,0,4,0,252
Pelipper,2022-11,Timid,17.518,4,0,0,252,0,252,Bold,11.902,248,0,252,8,0,0,Modest,9.333,0,0,4,252,0,252,Modest,7.556,4,0,0,252,0,252,Modest,7.271,248,0,0,252,8,0,Modest,6.818,76,0,0,252,0,180
Staraptor,2022-11,Jolly,71.727,252,4,0,0,0,252,Jolly,12.671,252,172,0,0,0,84,Adamant,7.775,252,76,0,0,0,180,Jolly,6.341,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Scovillain,2022-11,Modest,44.209,0,0,0,252,4,252,Timid,26.609,4,0,0,252,0,252,Modest,4.877,4,0,0,252,0,252,Calm,4.613,252,0,0,4,252,0,Timid,4.44,0,0,4,252,0,252,Timid,2.796,0,0,0,252,4,252
Annihilape,2022-11,Jolly,18.161,0,252,0,0,4,252,Jolly,13.785,252,100,0,0,0,156,Jolly,8.761,252,92,0,0,0,164,Adamant,6.753,252,252,0,0,0,4,Jolly,6.169,4,252,0,0,0,252,Jolly,4.778,0,252,0,0,0,252
Cetitan,2022-11,Jolly,24.991,0,252,4,0,0,252,Jolly,10.781,4,252,0,0,0,252,Adamant,8.775,184,252,0,0,0,72,Adamant,8.051,4,84,116,0,196,108,Jolly,7.76,0,252,0,0,4,252,Adamant,7.078,248,252,0,0,8,0
Clodsire,2022-11,Relaxed,24.307,252,0,252,0,0,0,Calm,11.006,252,0,4,0,252,0,Careful,9.06,248,8,0,0,252,0,Careful,7.579,252,4,0,0,252,0,Adamant,4.421,252,252,0,0,4,0,Bold,3.15,220,0,252,0,36,0
Pincurchin,2022-11,Quiet,39.035,252,0,0,252,4,0,Brave,17.34,252,252,0,0,0,0,Impish,9.381,252,4,252,0,0,0,Relaxed,5.889,252,0,252,0,4,0,Quiet,5.202,4,0,252,0,252,0,Adamant,2.953,252,252,0,0,4,0
Orthworm,2022-11,Sassy,19.336,252,0,4,0,252,0,Impish,16.655,252,4,252,0,0,0,Careful,9.176,252,4,0,0,252,0,Impish,8.739,248,8,252,0,0,0,Brave,7.194,252,252,0,0,4,0,Careful,6.603,252,0,0,0,252,0
Brambleghast,2022-11,Adamant,26.704,0,252,0,0,0,252,Jolly,18.634,0,252,0,0,4,252,Jolly,11.781,4,252,0,0,0,252,Adamant,11.434,4,252,0,0,0,252,Adamant,9.506,0,252,0,0,4,252,Hardy,7.317,252,252,0,0,0,0
Quaquaval,2022-11,Jolly,18.229,0,252,0,0,4,252,Jolly,13.704,4,252,0,0,0,252,Jolly,12.294,60,252,0,0,0,196,Adamant,12.073,4,252,0,0,0,252,Jolly,10.535,252,0,0,0,4,252,Adamant,8.013,0,252,0,0,4,252
Tauros-Paldea-Fire,2022-11,Jolly,38.403,0,252,0,0,4,252,Jolly,29.633,0,252,4,0,0,252,Jolly,15.329,252,0,0,0,4,252,Naive,9.428,0,252,0,4,0,252,Adamant,2.758,208,148,0,0,148,4,,,,,,,,
Iron Treads,2022-11,Adamant,29.697,0,252,0,0,4,252,Adamant,14.747,252,252,0,0,0,4,Jolly,10.831,0,252,0,0,4,252,Jolly,10.11,4,252,0,0,0,252,Jolly,8.959,0,252,4,0,0,252,Jolly,5.411,68,252,0,0,4,184
Pawmot,2022-11,Jolly,56.064,0,252,0,0,4,252,Jolly,23.792,4,252,0,0,0,252,Jolly,5.705,0,68,184,0,4,252,Impish,3.61,4,252,0,0,0,252,Adamant,2.749,40,252,0,0,80,136,Jolly,2.695,0,252,4,0,0,252
Toedscruel,2022-11,Sassy,23.884,252,4,0,0,252,0,Timid,23.38,0,0,0,252,4,252,Bold,16.368,252,0,252,0,4,0,Hasty,11.842,0,4,0,252,0,252,Calm,8.385,252,0,0,4,252,0,Relaxed,2.854,252,0,252,0,0,0
Tauros-Paldea-Water,2022-11,Jolly,40.07,0,252,0,0,4,252,Jolly,20.354,4,252,0,0,0,252,Jolly,9.363,252,0,0,0,76,180,Adamant,9.284,204,252,0,0,4,48,Jolly,4.38,12,236,4,0,4,252,Adamant,3.859,252,252,0,0,4,0
Corviknight,2022-11,Careful,15.541,252,0,4,0,252,0,Careful,14.059,248,8,0,0,252,0,Adamant,13.008,252,252,0,0,0,4,Adamant,9.693,252,144,0,0,0,112,Careful,9.516,252,0,100,0,156,0,Impish,6.208,248,8,252,0,0,0
Slither Wing,2022-11,Adamant,34.158,108,148,4,0,28,220,Jolly,25.011,0,252,0,0,4,252,Adamant,24.76,236,252,0,0,0,20,Hardy,3.201,220,252,0,0,0,36,Adamant,3.114,4,252,0,0,0,252,Jolly,2.58,4,252,0,0,0,252
Oranguru,2022-11,Sassy,23.148,248,0,8,0,252,0,Sassy,12.651,248,0,0,8,252,0,Sassy,12.043,252,0,4,0,252,0,Relaxed,10.498,252,0,252,0,4,0,Sassy,8.49,252,0,152,0,104,0,Sassy,6.377,252,0,252,0,4,0
Grafaiai,2022-11,Calm,15.852,252,0,4,0,252,0,Impish,11.66,252,0,160,0,96,0,Careful,10.418,252,88,0,0,168,0,Calm,10.232,252,0,252,0,4,0,Careful,9.706,252,4,0,0,252,0,Adamant,7.941,4,252,0,0,0,252
Drifblim,2022-11,Jolly,27.993,0,252,4,0,0,252,Jolly,22.561,4,252,0,0,0,252,Jolly,16.759,0,0,252,0,4,252,Modest,8.074,4,0,0,252,0,252,Timid,7.539,0,0,252,4,0,252,Bold,2.955,20,0,252,4,96,136
Arboliva,2022-11,Quiet,24.141,248,0,0,252,8,0,Modest,16.433,248,0,0,252,8,0,Modest,6.813,252,0,4,252,0,0,Modest,6.423,252,0,0,252,4,0,Quiet,6.405,252,0,0,252,0,0,Quiet,5.981,252,0,4,252,0,0
Azumarill,2022-11,Adamant,21.526,252,248,0,0,8,0,Adamant,11.817,252,216,16,0,24,0,Adamant,11.172,4,252,252,0,0,0,Adamant,10.406,252,252,0,0,4,0,Adamant,8.446,252,252,0,0,0,4,Hardy,8.108,252,252,0,0,4,0
Iron Jugulis,2022-11,Timid,40.765,0,0,0,252,4,252,Timid,17.729,4,0,0,252,0,252,Modest,13.106,0,0,0,252,4,252,Timid,10.173,248,0,0,8,0,252,Timid,4.386,36,0,28,228,4,212,Timid,3.49,20,0,0,252,0,236
Jumpluff,2022-11,Timid,46.902,252,0,0,0,4,252,Timid,36.033,252,0,0,4,0,252,Timid,4.919,4,0,0,252,0,252,Calm,4.367,252,0,4,0,0,180,Timid,2.986,252,0,4,0,0,252,,,,,,,,
Hariyama,2022-11,Brave,27.504,0,252,128,0,128,0,Adamant,20.842,252,252,0,0,4,0,Brave,10.493,0,196,148,0,164,0,Brave,9.831,252,252,0,0,4,0,Adamant,6.113,0,156,176,0,176,0,Adamant,5.032,252,252,4,0,0,0
Bellibolt,2022-11,Modest,32.717,252,0,0,252,4,0,Modest,8.799,168,0,68,140,132,0,Modest,8.553,252,0,4,252,0,0,Modest,6.072,252,0,0,252,0,0,Bold,5.349,252,0,252,4,0,0,Quiet,5.258,252,0,0,252,4,0
Iron Thorns,2022-11,Jolly,29.768,0,252,0,0,4,252,Adamant,18.154,252,252,0,0,4,0,Careful,11.1,160,0,220,0,128,0,Adamant,10.669,0,252,0,0,4,252,Brave,8.271,140,252,116,0,0,0,Adamant,6.113,252,252,4,0,0,0
Dachsbun,2022-11,Calm,15.479,252,0,4,0,252,0,Bold,15.179,252,0,252,0,4,0,Impish,8.337,80,252,176,0,0,0,Impish,7.176,252,0,252,0,4,0,Careful,6.844,144,0,168,0,188,8,Hardy,5.566,0,156,252,0,100,0
Espathra,2022-11,Timid,23.839,0,0,0,252,4,252,Modest,16.383,72,0,52,252,52,80,Modest,8.924,132,0,0,120,4,252,Modest,7.785,44,0,48,160,4,252,Modest,6.853,116,0,0,140,0,252,Timid,5.764,252,0,0,252,0,4
Rotom-Heat,2022-11,Timid,39.996,0,0,0,252,4,252,Modest,21.58,252,0,0,252,0,4,Modest,16.344,0,0,0,252,4,252,Timid,5.846,0,0,0,252,0,252,Modest,3.411,252,0,0,152,100,4,Modest,3.241,244,0,20,92,36,116
Gardevoir,2022-11,Timid,72.605,0,0,0,252,4,252,Modest,7.24,252,0,0,252,4,0,Timid,5.783,12,0,0,244,0,252,Modest,3.562,4,0,0,252,0,252,Modest,2.947,252,0,252,4,0,0,Modest,2.568,92,0,116,196,4,100
Bombirdier,2022-11,Jolly,59.954,0,252,0,0,4,252,Adamant,15.294,4,252,0,0,0,252,Adamant,9.245,252,252,4,0,0,0,Bold,5.847,248,0,8,0,0,236,Hasty,2.722,0,252,0,4,0,252,Jolly,2.108,252,4,0,0,0,252
Hydreigon,2022-11,Modest,17.53,0,0,0,252,4,252,Modest,17.526,4,0,0,252,0,252,Modest,12.221,188,0,32,196,32,60,Timid,11.635,0,0,0,252,4,252,Timid,9.927,4,0,0,252,0,252,Modest,5.912,52,0,28,252,4,172
Coalossal,2022-11,Modest,29.021,128,0,0,252,8,120,Timid,17.054,4,0,0,252,0,252,Brave,8.586,248,252,0,0,8,0,Modest,7.492,248,0,0,252,8,0,Jolly,6.073,0,252,0,0,0,252,Brave,5.174,180,152,0,8,68,96
Masquerain,2022-11,Timid,40.702,248,0,0,8,0,252,Timid,39.15,0,0,0,252,4,252,Timid,9.684,0,0,4,252,0,252,Timid,5.099,248,0,0,0,8,252,Timid,1.621,248,0,8,0,0,252,,,,,,,,
Dudunsparce,2022-11,Adamant,26.349,252,252,0,0,4,0,Impish,18.028,252,4,252,0,0,0,Jolly,11.516,148,0,20,0,88,252,Adamant,10.224,4,252,0,0,0,252,Modest,7.349,0,0,0,252,4,252,Relaxed,3.487,252,4,252,0,0,0
Tsareena,2022-11,Adamant,23.761,0,252,0,0,4,252,Adamant,22.949,252,252,0,0,4,0,Adamant,18.79,252,240,16,0,0,0,Adamant,16.145,252,252,0,0,0,4,Adamant,10.054,124,252,0,0,4,128,Brave,1.687,252,252,0,4,0,0
Golduck,2022-11,Timid,34.668,0,0,0,252,4,252,Modest,22.151,228,0,4,252,0,24,Modest,10.225,0,0,0,252,4,252,Modest,9.189,4,0,0,252,0,252,Modest,7.382,236,0,0,252,0,20,Modest,7.113,244,0,12,252,0,0
Slowbro,2022-11,Relaxed,44.328,248,0,252,8,0,0,Relaxed,11.785,252,0,252,4,0,0,Bold,7.851,252,0,4,0,252,0,Quiet,7.246,248,0,4,252,4,0,Bold,6.62,252,0,252,4,0,0,Relaxed,5.226,252,0,252,0,4,0
Mabosstiff,2022-11,Jolly,25.602,0,252,0,0,4,252,Adamant,20.552,252,252,0,0,0,4,Adamant,16.564,144,192,0,0,152,20,Impish,7.965,252,0,4,0,252,0,Adamant,7.28,4,252,252,0,0,0,Adamant,5.851,252,252,4,0,0,0
Raichu,2022-11,Timid,31.915,0,0,156,0,100,252,Timid,28.664,4,0,0,252,0,252,Timid,7.835,148,0,68,76,12,204,Hasty,5.969,0,4,0,252,0,252,Modest,5.406,0,0,4,252,0,252,Timid,3.776,252,0,0,0,4,252
Lycanroc,2022-11,Jolly,44.267,4,252,0,0,0,252,Adamant,27.882,4,252,0,0,0,252,Adamant,15.526,0,252,0,0,4,252,Adamant,5.923,0,252,0,0,0,252,Jolly,5.318,0,252,0,4,0,252,,,,,,,,
