name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Cloyster,2022-11,Rock Blast,80.449,Shell Smash,64.979,Icicle Spear,64.463,Ice Shard,51.545,Toxic Spikes,35.108,Spikes,35.021,Liquidation,28.964,Drill Run,22.235,Other,17.236,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Moonblast,94.740,Thunderbolt,87.743,Psychic,84.604,Aura Sphere,78.761,Psyshock,10.136,Healing Wish,10.135,Reflect,5.260,Memento,5.260,Wish,5.260,Other,18.100,,,,,,,,,,,,,,,,
Revavroom,2022-11,Iron Head,95.489,Gunk Shot,87.472,Shift Gear,82.279,Magnet Rise,42.370,Parting Shot,27.204,Zen Headbutt,27.167,Poison Jab,11.545,Taunt,8.337,Other,18.138,,,,,,,,,,,,,,,,,,
Iron Jugulis,2022-11,Dark Pulse,94.750,Hurricane,81.249,Earth Power,52.615,Flamethrower,51.630,Fire Blast,17.149,U-turn,16.336,Air Slash,14.628,Charge Beam,14.285,Flash Cannon,11.243,Tailwind,11.220,Dragon Pulse,9.953,Taunt,7.919,Other,17.023,,,,,,,,,,
Toedscruel,2022-11,Rapid Spin,87.823,Spore,62.990,Earth Power,53.773,Spikes,46.585,Leech Seed,27.600,Knock Off,23.705,Substitute,21.210,Giga Drain,19.730,Power Whip,17.823,Toxic,11.533,Energy Ball,8.659,Other,18.570,,,,,,,,,,,,
Heracross,2022-11,Close Combat,82.346,Earthquake,82.138,Throat Chop,69.272,Stone Edge,60.501,Megahorn,33.266,Trailblaze,16.440,Pin Missile,16.384,Rock Blast,16.384,Bullet Seed,16.384,Other,6.885,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-11,Close Combat,96.406,Flare Blitz,53.991,Earthquake,52.671,Raging Bull,46.521,Outrage,32.935,Stone Edge,28.153,Iron Head,27.682,Flame Charge,21.073,Wild Charge,16.106,Bulk Up,8.078,Other,16.383,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Volt Switch,99.947,Hydro Pump,97.169,Will-O-Wisp,74.003,Trick,29.247,Discharge,24.594,Light Screen,21.679,Reflect,12.928,Thunderbolt,10.499,Nasty Plot,8.466,Thunder,7.097,Other,14.371,,,,,,,,,,,,,,
Scream Tail,2022-11,Baton Pass,69.256,Bulk Up,66.181,Substitute,65.941,Amnesia,65.794,Dazzling Gleam,27.003,Calm Mind,26.988,Flamethrower,25.367,Stored Power,18.251,Stealth Rock,7.749,Wish,7.274,Thunder Wave,4.050,Other,16.146,,,,,,,,,,,,
Sableye,2022-11,Will-O-Wisp,83.774,Knock Off,82.643,Recover,74.630,Taunt,53.426,Thunder Wave,16.659,Reflect,15.771,Light Screen,15.771,Nothing,13.834,Encore,13.355,Night Shade,9.023,Disable,8.485,Other,12.630,,,,,,,,,,,,
Gallade,2022-11,Psycho Cut,99.999,Sacred Sword,88.492,Night Slash,75.785,Shadow Sneak,65.205,Leaf Blade,21.183,Knock Off,18.185,Close Combat,11.948,Other,19.202,,,,,,,,,,,,,,,,,,,,
Spidops,2022-11,Sticky Web,99.998,Memento,89.509,Circle Throw,69.342,Toxic Spikes,58.915,Spikes,37.358,U-turn,30.466,Other,14.411,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Ice Shard,79.786,Earthquake,63.457,Belly Drum,60.881,Ice Spinner,60.670,Play Rough,39.606,Icicle Crash,39.072,Liquidation,33.719,Body Press,8.257,Other,14.553,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Dragon Dance,71.020,Thunder Punch,60.400,Earthquake,53.963,Ice Punch,45.592,Stone Edge,42.039,Fire Punch,25.730,Tera Blast,14.974,Fire Fang,14.044,Wild Charge,12.214,Stealth Rock,12.206,Thunder Wave,11.246,Rock Blast,8.618,Spikes,7.170,Rock Slide,6.539,Other,14.246,,,,,,
Cyclizar,2022-11,Shed Tail,95.318,Knock Off,65.151,Rapid Spin,59.332,Taunt,37.162,U-turn,27.363,Dragon Claw,18.309,Dragon Tail,17.022,Ice Spinner,9.995,Outrage,7.962,Draco Meteor,7.273,Shift Gear,7.008,Overheat,6.292,Hyper Voice,6.265,Acrobatics,5.516,Iron Head,5.362,Body Slam,5.272,Other,19.398,,
Tyranitar,2022-11,Earthquake,75.011,Stone Edge,65.683,Crunch,63.958,Stealth Rock,30.813,Fire Blast,30.194,Dragon Dance,27.616,Substitute,22.342,Ice Punch,18.919,Heavy Slam,15.091,Dragon Claw,14.566,Thunder Wave,9.262,Rock Slide,8.836,Other,17.708,,,,,,,,,,
Rotom-Mow,2022-11,Leaf Storm,96.506,Thunderbolt,87.434,Trick,74.831,Volt Switch,58.862,Will-O-Wisp,56.798,Discharge,5.536,Nasty Plot,5.152,Other,14.881,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Rapid Spin,83.502,Strength Sap,77.530,Phantom Force,50.311,Shadow Sneak,42.816,Power Whip,33.315,Spikes,32.324,Seed Bomb,26.716,Leech Seed,25.833,Bullet Seed,7.236,Pounce,6.527,Other,13.891,,,,,,,,,,,,,,
Polteageist,2022-11,Shadow Ball,99.890,Shell Smash,99.890,Stored Power,99.391,Sucker Punch,50.201,Strength Sap,30.146,Giga Drain,18.047,Other,2.434,,,,,,,,,,,,,,,,,,,,,,
Scyther,2022-11,Close Combat,99.999,U-turn,99.999,Aerial Ace,98.107,Defog,83.444,Other,18.452,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Waterfall,99.933,Dragon Dance,97.148,Earthquake,91.066,Stone Edge,34.512,Taunt,22.570,Ice Fang,17.839,Tera Blast,17.628,Other,19.304,,,,,,,,,,,,,,,,,,,,
Dondozo,2022-11,Body Press,79.062,Rest,64.520,Curse,57.521,Sleep Talk,55.188,Chilling Water,34.757,Earthquake,34.412,Crunch,24.453,Wave Crash,12.157,Waterfall,9.683,Noble Roar,7.722,Aqua Tail,6.960,Other,13.565,,,,,,,,,,,,
Kilowattrel,2022-11,Volt Switch,78.436,Hurricane,71.920,Thunderbolt,71.745,Tailwind,49.275,Air Slash,32.992,Weather Ball,20.927,Thunder,14.817,Roost,12.439,Discharge,9.917,Substitute,8.887,Protect,8.868,Other,19.776,,,,,,,,,,,,
Dragonite,2022-11,Dragon Dance,88.637,Earthquake,73.404,Dragon Claw,46.741,Extreme Speed,41.044,Outrage,32.073,Roost,29.270,Safeguard,24.287,Fire Punch,19.133,Iron Head,10.961,Brick Break,6.986,Tailwind,6.612,Surf,6.600,Other,14.251,,,,,,,,,,
Torkoal,2022-11,Rapid Spin,97.756,Stealth Rock,93.586,Lava Plume,88.885,Yawn,86.330,Body Press,14.261,Other,19.181,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2022-11,Ice Beam,100.000,Quiver Dance,100.000,Bug Buzz,96.040,Giga Drain,87.687,Other,16.274,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-11,Slack Off,100.000,Whirlwind,92.922,Earthquake,69.686,Stealth Rock,65.725,Body Press,33.066,Protect,30.926,Other,7.674,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2022-11,Calm Mind,95.897,Recover,89.388,Stored Power,89.387,Iron Defense,89.374,Bug Buzz,8.749,Psychic,8.374,Other,18.831,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Raging Bull,88.936,Close Combat,88.920,Aqua Jet,78.008,Drill Run,44.640,Wave Crash,28.706,Bulk Up,16.912,Earthquake,12.508,Substitute,10.997,Body Press,7.710,Iron Head,7.117,Other,15.547,,,,,,,,,,,,,,
Ditto,2022-11,Nothing,300.000,Transform,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Soft-Boiled,99.982,Shadow Ball,65.695,Flamethrower,51.715,Calm Mind,51.697,Seismic Toss,48.285,Stealth Rock,43.917,Thunder Wave,31.175,Other,7.534,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Brave Bird,99.994,Close Combat,99.980,U-turn,87.802,Double-Edge,87.595,Tailwind,12.478,Other,12.150,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-11,Body Press,75.671,Iron Defense,60.496,Spikes,60.331,Shed Tail,59.298,Stealth Rock,44.290,Rest,25.212,Protect,20.852,Iron Head,15.673,Wrap,12.007,Mud-Slap,10.028,Other,16.142,,,,,,,,,,,,,,
Rotom-Heat,2022-11,Volt Switch,95.635,Overheat,94.247,Will-O-Wisp,49.589,Trick,46.322,Discharge,42.155,Shadow Ball,37.435,Nasty Plot,6.195,Thunder Wave,5.447,Foul Play,4.687,Other,18.288,,,,,,,,,,,,,,,,
Pincurchin,2022-11,Toxic Spikes,65.836,Sucker Punch,52.916,Spikes,51.012,Memento,50.316,Thunder Wave,40.207,Zing Zap,39.580,Recover,39.326,Discharge,34.915,Protect,11.762,Other,14.129,,,,,,,,,,,,,,,,
Masquerain,2022-11,Sticky Web,99.271,Stun Spore,84.680,Hydro Pump,49.500,Ice Beam,39.598,U-turn,36.067,Whirlwind,36.048,Quiver Dance,15.020,Air Slash,13.534,Bug Buzz,12.445,Other,13.837,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Acrobatics,94.982,Sky Attack,74.263,Swords Dance,55.333,Close Combat,52.804,High Jump Kick,37.995,Drain Punch,36.053,Iron Head,8.975,Poison Jab,8.456,Roost,6.726,Brave Bird,5.018,Other,19.394,,,,,,,,,,,,,,
Wo-Chien,2022-11,Leech Seed,82.538,Knock Off,51.600,Giga Drain,41.069,Substitute,34.447,Protect,31.041,Stun Spore,26.733,Body Press,22.833,Trailblaze,22.827,Reflect,14.913,Light Screen,14.913,Dark Pulse,12.117,Ruination,10.899,Taunt,7.403,Ingrain,7.403,Other,19.265,,,,,,
Braviary,2022-11,Roost,97.791,Defog,91.934,Brave Bird,91.832,U-turn,89.662,Close Combat,13.652,Other,15.129,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-11,Earthquake,100.000,Sucker Punch,99.979,Stone Edge,79.545,Memento,59.970,Reversal,40.030,Swords Dance,20.433,Other,0.043,,,,,,,,,,,,,,,,,,,,,,
Palossand,2022-11,Earth Power,91.792,Shadow Ball,73.189,Shore Up,70.940,Sludge Bomb,46.705,Stealth Rock,34.462,Energy Ball,29.009,Sandstorm,20.533,Hex,8.202,Amnesia,8.202,Other,16.964,,,,,,,,,,,,,,,,
Indeedee,2022-11,Shadow Ball,87.734,Dazzling Gleam,86.964,Trick,86.748,Psyshock,77.530,Hyper Voice,25.427,Psychic,22.561,Other,13.036,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-11,Flash Cannon,86.974,Volt Switch,80.499,Thunderbolt,70.601,Body Press,47.275,Substitute,29.056,Iron Defense,28.655,Protect,14.346,Mirror Coat,14.258,Discharge,13.821,Other,14.516,,,,,,,,,,,,,,,,
Toxicroak,2022-11,Gunk Shot,70.251,Close Combat,68.191,Sucker Punch,60.990,Bulk Up,37.713,Swords Dance,37.666,Fake Out,36.044,Drain Punch,30.073,Poison Jab,29.549,Ice Punch,21.130,Other,8.392,,,,,,,,,,,,,,,,
Krookodile,2022-11,Earthquake,100.000,Crunch,70.854,Taunt,68.182,Stealth Rock,57.856,Gunk Shot,28.091,Stone Edge,21.151,Hone Claws,17.424,Close Combat,14.395,Dragon Tail,10.326,Other,11.722,,,,,,,,,,,,,,,,
Coalossal,2022-11,Rapid Spin,98.835,Fire Blast,77.866,Spikes,61.816,Stealth Rock,52.951,Will-O-Wisp,44.559,Power Gem,28.459,Flare Blitz,18.979,Other,16.535,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Close Combat,96.231,Drill Run,67.811,Psychic Fangs,58.445,Accelerock,50.618,Stone Edge,49.386,Fire Fang,37.110,Play Rough,27.740,Other,12.660,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-11,Toxic Spikes,80.333,Protect,66.409,Gunk Shot,56.905,Sludge Bomb,55.444,Draco Meteor,38.915,Focus Blast,27.106,Dragon Tail,21.853,Shadow Ball,13.724,Dragon Pulse,12.669,Surf,12.631,Other,14.013,,,,,,,,,,,,,,
Maushold,2022-11,Population Bomb,100.000,Tidy Up,72.540,U-turn,46.375,Low Kick,35.447,Bullet Seed,30.303,Bite,26.457,Crunch,26.213,Encore,20.685,Beat Up,13.197,Aerial Ace,9.903,Other,18.879,,,,,,,,,,,,,,
Rotom-Frost,2022-11,Volt Switch,64.846,Blizzard,58.215,Thunder Wave,54.079,Thunderbolt,48.425,Will-O-Wisp,45.092,Dark Pulse,22.472,Shadow Ball,20.142,Thunder,19.614,Tera Blast,19.313,Protect,17.751,Electric Terrain,15.231,Other,14.820,,,,,,,,,,,,
Bronzong,2022-11,Stealth Rock,64.915,Body Press,44.627,Iron Defense,37.236,Night Shade,27.068,Psychic,26.307,Reflect,25.063,Light Screen,25.063,Heavy Slam,23.566,Protect,21.958,Stored Power,13.563,Calm Mind,13.525,Flash Cannon,12.926,Power Gem,12.765,Gyro Ball,12.715,Earthquake,10.416,Zen Headbutt,10.403,Other,17.885,,
Chansey,2022-11,Soft-Boiled,100.000,Seismic Toss,100.000,Stealth Rock,99.816,Thunder Wave,99.202,Other,0.983,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-11,Future Sight,79.075,Slack Off,57.964,Ice Beam,53.622,Yawn,43.599,Psyshock,24.436,Surf,22.752,Flamethrower,20.185,Chilling Water,14.023,Power Gem,13.783,Tera Blast,11.668,Rain Dance,11.668,Psychic,10.162,Grass Knot,10.032,Reflect,8.068,Other,18.963,,,,,,
Drednaw,2022-11,Earthquake,63.638,Shell Smash,63.020,Liquidation,62.723,Stone Edge,61.645,Waterfall,37.277,Ice Spinner,36.865,Swords Dance,31.683,Stealth Rock,24.662,Other,18.486,,,,,,,,,,,,,,,,,,
