name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Dondozo,2022-11,Leftovers,36.623,Assault Vest,22.009,Chesto Berry,9.274,Lum Berry,8.505,Covert Cloak,6.805,Clear Amulet,5.068,Life Orb,2.721,Sitrus Berry,1.743,Weakness Policy,1.547,Aguav Berry,1.284,Other,4.422,,,,,,,,,,,,,,,,,,,,
Great Tusk,2022-11,Choice Scarf,27.127,Assault Vest,24.103,Booster Energy,16.044,Life Orb,14.094,Clear Amulet,10.201,Choice Band,2.931,White Herb,1.615,Other,3.885,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee-F,2022-11,Psychic Seed,36.106,Sitrus Berry,20.453,Focus Sash,10.226,Eject Button,7.198,Safety Goggles,6.865,Terrain Extender,4.864,Lagging Tail,2.679,Mental Herb,2.448,Colbur Berry,2.215,Wiki Berry,1.832,Light Clay,1.786,Other,3.329,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Booster Energy,20.395,Sitrus Berry,11.878,Leftovers,10.997,Rocky Helmet,9.469,Black Glasses,8.155,Focus Sash,7.953,Clear Amulet,6.673,Mental Herb,4.950,Iapapa Berry,4.902,Aguav Berry,3.247,Life Orb,3.063,Chople Berry,1.808,Loaded Dice,1.690,Other,4.819,,,,,,,,,,,,,,
Palafin,2022-11,Choice Band,42.314,Choice Scarf,23.158,Assault Vest,10.983,Life Orb,6.939,Mystic Water,5.843,Leftovers,4.645,Clear Amulet,2.781,Other,3.336,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Sitrus Berry,39.386,Safety Goggles,17.865,Clear Amulet,13.197,Lum Berry,7.234,Life Orb,6.261,Figy Berry,4.255,Covert Cloak,2.913,Assault Vest,2.037,Aguav Berry,1.877,Other,4.975,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2022-11,Focus Sash,44.153,Wide Lens,39.916,Covert Cloak,5.277,Leftovers,3.765,Wiki Berry,3.449,Other,3.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Leftovers,27.159,Focus Sash,14.045,Sitrus Berry,14.034,Safety Goggles,10.636,Mental Herb,7.502,Heavy-Duty Boots,6.664,Covert Cloak,6.043,Custap Berry,3.015,Sharp Beak,2.725,Choice Band,1.965,Expert Belt,1.692,Other,4.520,,,,,,,,,,,,,,,,,,
Ting-Lu,2022-11,Leftovers,47.469,Assault Vest,28.689,Sitrus Berry,6.846,Expert Belt,5.540,Choice Band,2.708,Life Orb,1.570,Aguav Berry,1.136,Weakness Policy,1.088,Other,4.953,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2022-11,Leftovers,70.165,Maranga Berry,11.820,Assault Vest,4.894,Weakness Policy,2.438,Choice Band,1.832,Shuca Berry,1.522,Rocky Helmet,1.389,Expert Belt,1.317,Other,4.623,,,,,,,,,,,,,,,,,,,,,,,,
Maushold,2022-11,Wide Lens,25.355,Sitrus Berry,17.452,King's Rock,16.337,Safety Goggles,11.937,Focus Sash,6.188,Rocky Helmet,4.942,Loaded Dice,3.253,Iapapa Berry,2.426,Choice Band,1.856,Covert Cloak,1.853,Leftovers,1.800,Choice Scarf,1.198,Aguav Berry,1.187,Other,4.215,,,,,,,,,,,,,,
Armarouge,2022-11,Life Orb,26.490,Sitrus Berry,10.385,Safety Goggles,10.179,Choice Specs,10.003,Focus Sash,8.433,Weakness Policy,4.527,Charcoal,4.258,Leftovers,3.860,Covert Cloak,3.613,Iron Ball,2.892,Choice Scarf,2.630,Wiki Berry,1.989,Room Service,1.863,Rocky Helmet,1.570,Colbur Berry,1.506,Clear Amulet,1.122,Other,4.680,,,,,,,,
Dragapult,2022-11,Choice Band,42.133,Focus Sash,23.564,Life Orb,13.831,Choice Specs,12.059,Eject Pack,2.152,Sitrus Berry,1.444,Other,4.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-11,Assault Vest,21.114,Choice Band,15.960,Leftovers,8.339,Smooth Rock,7.802,Weakness Policy,6.115,Focus Sash,6.071,Clear Amulet,5.700,Choice Scarf,5.226,Lum Berry,5.128,Figy Berry,4.281,Sitrus Berry,3.571,Chople Berry,3.545,Life Orb,2.858,Other,4.290,,,,,,,,,,,,,,
Iron Bundle,2022-11,Booster Energy,40.902,Choice Specs,18.953,Focus Sash,9.658,Life Orb,9.495,Mirror Herb,5.419,Choice Scarf,4.182,Electric Seed,3.383,Covert Cloak,2.201,Liechi Berry,1.330,Other,4.478,,,,,,,,,,,,,,,,,,,,,,
Iron Moth,2022-11,Booster Energy,49.415,Choice Specs,10.649,Choice Scarf,9.205,Air Balloon,8.045,Covert Cloak,6.024,Focus Sash,4.534,Charcoal,4.148,Life Orb,3.314,Other,4.667,,,,,,,,,,,,,,,,,,,,,,,,
Baxcalibur,2022-11,Leftovers,12.576,Life Orb,12.419,Clear Amulet,12.301,Assault Vest,11.872,Weakness Policy,11.602,Never-Melt Ice,10.008,Choice Scarf,5.183,Sitrus Berry,4.724,Choice Band,4.314,Mirror Herb,2.951,Rocky Helmet,2.104,Loaded Dice,2.065,Nothing,1.911,Power Herb,1.857,Other,4.112,,,,,,,,,,,,
Tinkaton,2022-11,Assault Vest,53.676,Safety Goggles,14.048,Life Orb,8.098,Sitrus Berry,5.783,Lum Berry,2.899,Leftovers,2.551,Metal Coat,2.331,Clear Amulet,2.162,Figy Berry,1.604,Aguav Berry,1.521,Air Balloon,1.132,Other,4.197,,,,,,,,,,,,,,,,,,
Kingambit,2022-11,Life Orb,32.809,Assault Vest,26.236,Focus Sash,14.689,Black Glasses,7.262,Chople Berry,4.302,Choice Band,3.323,Leftovers,3.023,Adrenaline Orb,2.081,Lum Berry,1.785,Other,4.490,,,,,,,,,,,,,,,,,,,,,,
Garchomp,2022-11,Lum Berry,26.357,Assault Vest,17.418,Life Orb,15.512,Focus Sash,11.755,Rocky Helmet,6.337,Clear Amulet,5.911,Leftovers,5.051,Choice Band,3.486,Choice Scarf,2.655,White Herb,2.104,Other,3.414,,,,,,,,,,,,,,,,,,,,
Gholdengo,2022-11,Choice Specs,34.278,Assault Vest,22.313,Life Orb,10.272,Choice Scarf,6.907,Leftovers,5.271,Light Clay,3.507,Iapapa Berry,3.355,Metal Coat,3.279,Air Balloon,2.901,White Herb,2.265,Focus Sash,1.700,Other,3.953,,,,,,,,,,,,,,,,,,
Flamigo,2022-11,Sitrus Berry,21.978,Sharp Beak,21.229,Focus Sash,14.245,Choice Scarf,8.060,Life Orb,7.598,Clear Amulet,5.805,Choice Band,5.086,Lum Berry,3.664,Nothing,3.044,Expert Belt,2.594,Power Herb,1.696,Leftovers,1.178,Other,3.824,,,,,,,,,,,,,,,,
Hatterene,2022-11,Life Orb,38.178,Pixie Plate,21.011,Focus Sash,8.653,Figy Berry,6.587,Sitrus Berry,6.582,Leftovers,5.007,Aguav Berry,3.867,Babiri Berry,2.513,Heavy-Duty Boots,2.264,Choice Specs,1.540,Other,3.799,,,,,,,,,,,,,,,,,,,,
Farigiraf,2022-11,Sitrus Berry,16.389,Colbur Berry,15.962,Life Orb,14.095,Mental Herb,11.484,Leftovers,9.477,Aguav Berry,8.720,Focus Sash,5.930,Safety Goggles,4.142,Lum Berry,4.033,Weakness Policy,3.911,Light Clay,2.866,Other,2.992,,,,,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Sitrus Berry,48.872,Covert Cloak,15.176,Wiki Berry,14.990,Choice Specs,7.182,Leftovers,4.370,Assault Vest,3.215,Aguav Berry,2.813,Other,3.382,,,,,,,,,,,,,,,,,,,,,,,,,,
Glimmora,2022-11,Focus Sash,59.919,Light Clay,15.453,Air Balloon,8.526,Assault Vest,5.925,Rocky Helmet,4.775,Leftovers,1.461,Other,3.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Focus Sash,31.297,Life Orb,18.864,Eject Button,10.894,Magnet,8.443,Choice Specs,6.301,Heavy-Duty Boots,4.350,Iapapa Berry,3.189,Covert Cloak,3.055,Sitrus Berry,2.532,Mental Herb,2.317,Yache Berry,2.173,Leftovers,2.021,Other,4.564,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Focus Sash,28.109,Light Clay,27.499,Leftovers,17.720,Sitrus Berry,5.387,Icy Rock,4.463,Occa Berry,3.378,Aguav Berry,2.769,Heavy-Duty Boots,2.033,Assault Vest,1.646,Never-Melt Ice,1.599,Electric Seed,1.515,Other,3.882,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Leftovers,41.526,Safety Goggles,21.646,Mental Herb,17.513,Sitrus Berry,9.281,Light Clay,3.196,Colbur Berry,2.380,Other,4.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murkrow,2022-11,Focus Sash,54.974,Eviolite,27.135,Covert Cloak,15.997,Other,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Heavy-Duty Boots,22.799,Focus Sash,17.325,Leftovers,12.115,Life Orb,10.400,Safety Goggles,9.238,Wiki Berry,9.032,Sitrus Berry,4.579,Charcoal,3.052,Aguav Berry,2.538,Charti Berry,1.419,Mago Berry,1.128,Mental Herb,1.113,Covert Cloak,1.093,Other,4.168,,,,,,,,,,,,,,
Mimikyu,2022-11,Mental Herb,33.243,Safety Goggles,26.386,Life Orb,21.835,Leftovers,3.760,Covert Cloak,3.500,Aguav Berry,3.247,Expert Belt,2.530,Lum Berry,1.960,Other,3.540,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-11,Choice Band,68.876,Silk Scarf,10.064,Lum Berry,7.786,Leftovers,3.840,Sitrus Berry,3.242,Clear Amulet,1.661,Other,4.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Valiant,2022-11,Booster Energy,63.854,Focus Sash,24.297,Life Orb,4.937,Choice Band,2.331,Other,4.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Life Orb,27.702,Choice Band,26.456,Metal Coat,10.837,Assault Vest,9.319,White Herb,5.014,Occa Berry,4.975,Leftovers,3.908,Clear Amulet,3.617,Safety Goggles,2.860,Punching Glove,2.518,Other,2.794,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-11,Leftovers,27.378,Pixie Plate,19.842,Choice Specs,15.643,Life Orb,15.336,Throat Spray,12.195,Sitrus Berry,6.870,Other,2.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Life Orb,50.045,Booster Energy,20.858,Choice Scarf,19.982,Focus Sash,3.951,Assault Vest,2.481,Other,2.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wo-Chien,2022-11,Leftovers,74.322,Assault Vest,8.766,Sitrus Berry,4.623,Weakness Policy,3.497,Kee Berry,3.230,Rocky Helmet,2.981,Other,2.580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-11,Sitrus Berry,44.579,Safety Goggles,18.568,Life Orb,11.874,Haban Berry,5.498,Yache Berry,4.534,Lum Berry,4.437,Assault Vest,1.916,Weakness Policy,1.419,Focus Sash,1.203,Expert Belt,1.138,Other,4.833,,,,,,,,,,,,,,,,,,,,
Meowscarada,2022-11,Life Orb,35.007,Focus Sash,31.568,Choice Band,11.743,Expert Belt,4.159,Miracle Seed,2.570,Clear Amulet,2.476,Silk Scarf,2.277,Choice Scarf,1.759,Assault Vest,1.736,Sitrus Berry,1.521,Rocky Helmet,1.095,Other,4.089,,,,,,,,,,,,,,,,,,
Houndstone,2022-11,Life Orb,26.380,Figy Berry,12.901,Choice Band,11.985,Choice Scarf,11.811,Assault Vest,9.769,Lum Berry,8.183,Leftovers,5.969,Salac Berry,5.133,Sitrus Berry,3.095,Other,4.774,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2022-11,Sitrus Berry,19.346,Mental Herb,17.153,Leftovers,12.767,Covert Cloak,11.440,Iapapa Berry,10.239,Aguav Berry,7.498,Twisted Spoon,5.845,Wiki Berry,4.081,Focus Sash,3.547,Safety Goggles,3.214,Other,4.869,,,,,,,,,,,,,,,,,,,,
Skeledirge,2022-11,Throat Spray,22.534,Sitrus Berry,19.609,Leftovers,17.608,Assault Vest,12.984,Life Orb,9.643,Choice Specs,7.596,Weakness Policy,3.668,Iapapa Berry,1.846,Other,4.512,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2022-11,Choice Scarf,27.942,Sitrus Berry,24.995,Covert Cloak,12.786,Leftovers,8.409,Mental Herb,6.687,Mago Berry,4.797,Aguav Berry,4.022,Heavy-Duty Boots,2.668,Wiki Berry,1.363,Heat Rock,1.327,Choice Specs,1.209,Other,3.796,,,,,,,,,,,,,,,,,,
Ceruledge,2022-11,Life Orb,35.364,Assault Vest,19.934,Weakness Policy,12.966,Choice Band,8.045,Focus Sash,7.617,Choice Scarf,3.308,Expert Belt,3.107,Leftovers,2.536,Sitrus Berry,2.046,Clear Amulet,1.827,Other,3.250,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Leftovers,45.673,Sitrus Berry,15.541,Rocky Helmet,13.781,Rindo Berry,7.082,Assault Vest,4.244,Expert Belt,3.274,Aguav Berry,3.047,Soft Sand,2.610,Other,4.748,,,,,,,,,,,,,,,,,,,,,,,,
Scream Tail,2022-11,Light Clay,28.226,Booster Energy,23.880,Mental Herb,16.381,Wiki Berry,9.713,Leftovers,7.394,Sitrus Berry,3.019,Figy Berry,2.360,Choice Specs,2.027,Choice Scarf,1.796,Lum Berry,1.494,Other,3.709,,,,,,,,,,,,,,,,,,,,
Bruxish,2022-11,Focus Sash,99.933,Other,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Focus Sash,72.947,Loaded Dice,12.835,Choice Band,5.604,Toxic Orb,3.967,Other,4.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,2022-11,Damp Rock,36.087,Focus Sash,22.145,Eject Button,10.808,Choice Scarf,7.904,Leftovers,5.634,Choice Specs,5.206,Sitrus Berry,3.808,Wacan Berry,3.107,Iapapa Berry,1.744,Other,3.557,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Choice Scarf,92.243,Choice Band,4.990,Other,2.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-11,Life Orb,47.182,Focus Sash,36.808,Leftovers,6.662,Eject Pack,2.174,Iapapa Berry,1.358,Air Balloon,1.179,Other,4.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annihilape,2022-11,Choice Scarf,46.644,Choice Band,9.832,Weakness Policy,8.692,Life Orb,7.502,Assault Vest,3.914,Room Service,3.259,Aguav Berry,3.079,Leftovers,2.760,Focus Sash,2.175,Punching Glove,1.997,Expert Belt,1.828,Nothing,1.757,Adrenaline Orb,1.419,Iapapa Berry,1.071,Other,4.072,,,,,,,,,,,,
Cetitan,2022-11,Life Orb,35.984,Sitrus Berry,15.265,Choice Band,15.172,White Herb,8.051,Heavy-Duty Boots,4.799,Aguav Berry,4.642,Clear Amulet,4.040,Assault Vest,3.270,Weakness Policy,3.215,Leftovers,2.051,Other,3.511,,,,,,,,,,,,,,,,,,,,
Clodsire,2022-11,Leftovers,56.751,Black Sludge,32.410,Aguav Berry,3.636,Choice Band,1.816,Yache Berry,1.709,Other,3.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pincurchin,2022-11,Eject Button,24.875,Electric Seed,17.199,Terrain Extender,16.652,Magnet,13.423,Air Balloon,8.472,Shuca Berry,3.118,Life Orb,3.092,Choice Band,2.375,Rocky Helmet,1.969,Leftovers,1.909,Choice Specs,1.798,Assault Vest,1.449,Other,3.668,,,,,,,,,,,,,,,,
Orthworm,2022-11,Leftovers,28.030,Lagging Tail,19.336,Lum Berry,13.360,Sitrus Berry,7.787,Rocky Helmet,6.469,Aguav Berry,5.641,Kee Berry,5.382,Figy Berry,4.733,Choice Scarf,4.447,Other,4.814,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Life Orb,46.857,Leftovers,13.310,Rocky Helmet,12.805,Choice Band,7.765,Wide Lens,6.863,Spell Tag,4.184,Aguav Berry,2.144,Nothing,2.020,Other,4.052,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Clear Amulet,18.372,Life Orb,16.561,Choice Band,16.283,Choice Scarf,13.639,Weakness Policy,10.535,Focus Sash,5.484,Mystic Water,4.503,Leftovers,2.897,Sitrus Berry,2.382,Aguav Berry,2.168,Salac Berry,2.027,Assault Vest,1.880,Other,3.270,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-11,Life Orb,29.843,Aguav Berry,18.545,Expert Belt,15.320,Assault Vest,11.136,Covert Cloak,10.726,Sitrus Berry,8.090,Focus Sash,1.947,Other,4.393,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-11,Booster Energy,25.811,Assault Vest,19.196,Life Orb,15.152,Choice Band,10.581,Focus Sash,6.479,Clear Amulet,5.792,Electric Seed,5.413,Rocky Helmet,5.007,Choice Scarf,2.606,Other,3.962,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Assault Vest,28.150,Focus Sash,21.536,Expert Belt,11.717,Life Orb,8.804,Punching Glove,8.499,Air Balloon,7.791,Leftovers,5.742,Clear Amulet,3.478,Other,4.284,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Leftovers,67.265,Focus Sash,24.233,Aguav Berry,2.766,Sitrus Berry,1.543,Other,4.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Assault Vest,40.418,Life Orb,20.074,Focus Sash,12.601,Choice Scarf,9.725,Sitrus Berry,4.239,Eject Button,3.859,Clear Amulet,2.577,Aguav Berry,1.719,Other,4.788,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2022-11,Leftovers,26.637,Rocky Helmet,24.913,Lum Berry,21.617,Sitrus Berry,17.258,Safety Goggles,3.906,Occa Berry,2.410,Other,3.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Clear Amulet,34.226,Choice Band,27.352,Booster Energy,22.251,Choice Scarf,6.385,Assault Vest,3.788,Expert Belt,3.262,Other,2.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oranguru,2022-11,Sitrus Berry,32.843,Mental Herb,23.760,Leftovers,21.030,Covert Cloak,6.364,Colbur Berry,5.148,Aguav Berry,3.516,White Herb,2.187,Choice Scarf,1.818,Other,3.334,,,,,,,,,,,,,,,,,,,,,,,,
Grafaiai,2022-11,Focus Sash,37.118,Lagging Tail,17.493,Mental Herb,11.065,Red Card,4.373,Sitrus Berry,4.193,Rocky Helmet,4.182,Black Sludge,3.862,Aguav Berry,2.872,Leftovers,2.662,Toxic Orb,1.817,Covert Cloak,1.380,Air Balloon,1.346,Heavy-Duty Boots,1.123,Nothing,1.105,Eject Button,1.056,Other,4.352,,,,,,,,,,
Drifblim,2022-11,Focus Sash,39.896,Choice Scarf,30.459,Psychic Seed,24.739,Other,4.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2022-11,Leftovers,25.609,Grassy Seed,15.183,Sitrus Berry,12.616,Aguav Berry,11.183,Focus Sash,9.251,Life Orb,7.139,Throat Spray,4.802,Big Root,2.664,Assault Vest,1.892,Petaya Berry,1.769,Choice Specs,1.424,Normal Gem,1.221,Covert Cloak,0.942,Other,4.306,,,,,,,,,,,,,,
Azumarill,2022-11,Sitrus Berry,83.779,Choice Band,9.616,Lum Berry,1.723,Other,4.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Jugulis,2022-11,Booster Energy,56.597,Life Orb,20.999,Choice Scarf,8.992,Aguav Berry,6.180,Choice Specs,3.696,Other,3.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumpluff,2022-11,Focus Sash,57.399,Sitrus Berry,30.619,Wide Lens,4.727,Covert Cloak,4.628,Other,2.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hariyama,2022-11,Flame Orb,87.409,Assault Vest,11.985,Other,0.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-11,Weakness Policy,26.583,Choice Specs,14.676,Aguav Berry,12.730,Leftovers,12.640,Metronome,8.799,Focus Sash,8.130,Magnet,7.221,Shuca Berry,3.680,Nothing,1.827,Other,3.715,,,,,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Booster Energy,55.379,Sitrus Berry,16.232,Air Balloon,12.965,Shuca Berry,5.875,Leftovers,3.999,Clear Amulet,3.214,Other,2.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Leftovers,45.193,Assault Vest,18.548,Iapapa Berry,11.516,Mago Berry,7.114,Life Orb,6.696,Aguav Berry,3.996,Sitrus Berry,2.706,Other,4.232,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-11,Life Orb,26.121,Wise Glasses,14.709,Leftovers,8.707,Wiki Berry,7.785,Aguav Berry,5.764,Rocky Helmet,5.044,Mirror Herb,4.952,Covert Cloak,4.511,Clear Amulet,3.303,Focus Sash,3.094,Colbur Berry,2.919,Choice Scarf,2.721,Starf Berry,2.301,Choice Specs,1.748,Assault Vest,1.369,Other,4.952,,,,,,,,,,
Rotom-Heat,2022-11,Sitrus Berry,41.530,Choice Scarf,17.103,Choice Specs,15.937,Safety Goggles,10.361,Charcoal,5.846,Leftovers,4.492,Other,4.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Choice Scarf,65.486,Lum Berry,12.049,Sitrus Berry,7.247,Assault Vest,3.582,Clear Amulet,3.274,Expert Belt,2.947,Mental Herb,1.433,Other,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-11,Assault Vest,43.717,Choice Scarf,17.678,Life Orb,12.041,Sharp Beak,9.245,Sitrus Berry,4.594,Choice Band,3.901,Focus Sash,3.126,Blunder Policy,1.990,Other,3.708,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-11,Assault Vest,30.771,Choice Scarf,27.987,Life Orb,22.783,Sitrus Berry,5.508,Roseli Berry,5.483,Choice Specs,2.925,Other,4.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalossal,2022-11,Weakness Policy,99.822,Other,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2022-11,Focus Sash,90.729,Covert Cloak,5.794,Other,3.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-11,Leftovers,44.317,Sitrus Berry,14.597,Assault Vest,11.843,King's Rock,10.864,Throat Spray,5.685,Nothing,3.318,Weakness Policy,2.888,Metronome,2.386,Other,4.102,,,,,,,,,,,,,,,,,,,,,,,,
Tsareena,2022-11,Assault Vest,54.794,Focus Sash,23.795,Sitrus Berry,15.662,Aguav Berry,1.673,Other,4.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2022-11,Life Orb,33.120,Choice Scarf,17.072,Focus Sash,13.426,Mystic Water,12.675,Assault Vest,7.113,Covert Cloak,5.289,Leftovers,3.863,Expert Belt,3.218,Other,4.224,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Heavy-Duty Boots,30.057,Leftovers,24.635,Covert Cloak,11.816,Colbur Berry,7.280,Psychic Seed,7.246,Heat Rock,4.124,Safety Goggles,3.405,Icy Rock,2.940,Sitrus Berry,2.776,Assault Vest,2.155,Other,3.566,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-11,Assault Vest,43.688,Expert Belt,18.049,Sitrus Berry,12.393,Leftovers,8.800,Black Glasses,5.851,Lum Berry,5.375,Rocky Helmet,3.045,Other,2.799,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2022-11,Focus Sash,81.757,Eject Button,7.835,Assault Vest,4.221,Air Balloon,3.681,Other,2.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
