name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Dondozo,2022-12,Equilibra,78.274,Chromera,78.274,Baxcalibur,78.274,Hatterene,78.274,Venomicon-Epilogue,78.274,Glimmora,11.744,Haxorus,11.744,Blissey,11.744,Stratagem,11.744,Pyroak,11.744,,,,
Venomicon,2022-12,Arghonaut,99.952,Kingambit,47.987,Hatterene,47.987,Fidgit,47.987,Iron Hands,47.987,Sandy Shocks,45.161,Chi-Yu,45.161,Great Tusk,45.161,Jumbao,45.161,Volkraken,4.311,,,,
Tomohawk,2022-12,Caribolt,99.992,Dragapult,98.786,Annihilape,98.786,Grimmsnarl,98.786,Revenankh,98.786,,,,,,,,,,,,,,
Caribolt,2022-12,Tomohawk,100.000,Dragapult,98.794,Annihilape,98.794,Grimmsnarl,98.794,Revenankh,98.794,,,,,,,,,,,,,,
Annihilape,2022-12,Tomohawk,100.000,Caribolt,100.000,Dragapult,100.000,Grimmsnarl,100.000,Revenankh,100.000,,,,,,,,,,,,,,
Iron Valiant,2022-12,Garchomp,100.000,Equilibra,100.000,Breloom,100.000,Slowking,100.000,Gholdengo,36.567,Garganacl,33.599,Skeledirge,29.834,,,,,,,,,,
Garchomp,2022-12,Iron Valiant,100.000,Equilibra,100.000,Breloom,100.000,Slowking,100.000,Gholdengo,36.567,Garganacl,33.599,Skeledirge,29.834,,,,,,,,,,
Breloom,2022-12,Equilibra,100.000,Iron Valiant,100.000,Garchomp,100.000,Slowking,100.000,Gholdengo,36.567,Garganacl,33.599,Skeledirge,29.834,,,,,,,,,,
Slowking,2022-12,Iron Valiant,100.000,Equilibra,100.000,Garchomp,100.000,Breloom,100.000,Gholdengo,36.567,Garganacl,33.599,Skeledirge,29.834,,,,,,,,,,
Chromera,2022-12,Dondozo,98.701,Equilibra,98.701,Baxcalibur,98.701,Hatterene,98.701,Venomicon-Epilogue,98.701,,,,,,,,,,,,,,
Baxcalibur,2022-12,Dondozo,100.000,Equilibra,100.000,Chromera,100.000,Hatterene,100.000,Venomicon-Epilogue,100.000,,,,,,,,,,,,,,
Saharaja,2022-12,Chi-Yu,49.835,Gholdengo,43.894,Kerfluffle,43.894,Dragonite,43.894,Revenankh,43.894,Krilowatt,41.534,Syclant,41.534,Aurumoth,41.534,Dragapult,41.534,Arghonaut,41.534,Smokomodo,14.571,,
Scovillain,2022-12,Chi-Yu,100.000,Jumbao,100.000,Great Tusk,100.000,Venomicon-Epilogue,100.000,Roaring Moon,100.000,,,,,,,,,,,,,,
Syclant,2022-12,Cawmodore,50.270,Stratagem,50.270,Arghonaut,49.730,Dragapult,49.730,Saharaja,49.730,Krilowatt,49.730,Aurumoth,49.730,Chi-Yu,48.630,Roaring Moon,48.630,Torkoal,48.630,,,,
Gholdengo,2022-12,Kerfluffle,52.638,Dragonite,52.638,Saharaja,52.638,Chi-Yu,52.638,Revenankh,52.638,Iron Valiant,47.362,Garchomp,47.362,Equilibra,47.362,Breloom,47.362,Slowking,47.362,,,,
Stratagem,2022-12,Syclant,44.113,Cawmodore,44.113,Torkoal,42.674,Chi-Yu,42.674,Roaring Moon,42.674,Astrolotl,17.801,Kerfluffle,17.801,Arghonaut,17.801,Revenankh,17.801,Dondozo,16.409,Glimmora,16.409,,
Skeledirge,2022-12,Cyclizar,53.993,Quaquaval,50.166,Grimmsnarl,50.166,Pawmot,50.166,Snaelstrom,50.166,Iron Valiant,42.534,Garchomp,42.534,Equilibra,42.534,Breloom,42.534,Slowking,42.534,Venomicon,3.827,,
Mollux,2022-12,Pyroak,85.249,Venomicon-Epilogue,83.639,Equilibra,82.280,Arghonaut,82.280,Snaelstrom,82.280,Astrolotl,11.595,Volkraken,11.595,Chi-Yu,11.595,Smokomodo,11.595,Saharaja,8.626,Volcarona,1.359,,
Kerfluffle,2022-12,Revenankh,85.282,Dragonite,61.532,Gholdengo,61.532,Saharaja,61.532,Chi-Yu,61.532,Arghonaut,23.750,Stratagem,23.750,Astrolotl,23.750,Pajantom,5.070,Naviathan,5.070,Krilowatt,5.070,,
Fidgit,2022-12,Venomicon,78.660,Kingambit,78.660,Iron Hands,78.660,Arghonaut,78.660,Hatterene,78.660,Jumbao,7.523,Equilibra,7.523,Plasmanta,7.523,Pyroak,7.523,Revenankh,7.523,,,,
Kingambit,2022-12,Venomicon,100.000,Iron Hands,100.000,Arghonaut,100.000,Hatterene,100.000,Fidgit,100.000,,,,,,,,,,,,,,
Iron Hands,2022-12,Arghonaut,100.000,Hatterene,100.000,Fidgit,100.000,Venomicon,100.000,Kingambit,100.000,,,,,,,,,,,,,,
Sandy Shocks,2022-12,Arghonaut,100.000,Chi-Yu,100.000,Great Tusk,100.000,Jumbao,100.000,Venomicon,100.000,,,,,,,,,,,,,,
Krilowatt,2022-12,Arghonaut,92.473,Dragapult,86.439,Aurumoth,86.439,Syclant,86.439,Saharaja,86.439,Necturna,7.527,Kerfluffle,7.527,Pajantom,7.527,Kitsunoh,7.527,Naviathan,7.527,,,,
Cawmodore,2022-12,Syclant,91.802,Stratagem,91.802,Torkoal,88.807,Roaring Moon,88.807,Chi-Yu,88.807,Venomicon,6.338,Krilowatt,6.338,Cyclizar,6.338,Arghonaut,6.338,,,,,,
Aurumoth,2022-12,Arghonaut,98.120,Krilowatt,92.727,Syclant,92.727,Dragapult,92.727,Saharaja,92.727,Astrolotl,5.393,Venomicon,5.393,,,,,,,,,,
Dragonite,2022-12,Gholdengo,100.000,Kerfluffle,100.000,Saharaja,100.000,Chi-Yu,100.000,Revenankh,100.000,,,,,,,,,,,,,,
Cyclizar,2022-12,Skeledirge,92.173,Quaquaval,85.641,Grimmsnarl,85.641,Pawmot,85.641,Snaelstrom,85.641,Venomicon,6.533,Krilowatt,6.533,Cawmodore,6.533,Arghonaut,6.533,,,,,,
Torkoal,2022-12,Syclant,100.000,Chi-Yu,100.000,Cawmodore,100.000,Stratagem,100.000,Roaring Moon,100.000,,,,,,,,,,,,,,
Quaquaval,2022-12,Grimmsnarl,93.525,Cyclizar,93.525,Skeledirge,93.525,Pawmot,93.525,Snaelstrom,93.525,,,,,,,,,,,,,,
Pawmot,2022-12,Cyclizar,93.525,Quaquaval,93.525,Skeledirge,93.525,Grimmsnarl,93.525,Snaelstrom,93.525,,,,,,,,,,,,,,
Garganacl,2022-12,Iron Valiant,100.000,Garchomp,100.000,Equilibra,100.000,Breloom,100.000,Slowking,100.000,,,,,,,,,,,,,,
Astrolotl,2022-12,Arghonaut,43.935,Kerfluffle,33.905,Stratagem,33.905,Revenankh,33.905,Volkraken,26.011,Mollux,15.981,Chi-Yu,15.981,Smokomodo,15.981,Saharaja,11.889,Venomicon,10.031,Colossoil,5.199,,
Smokomodo,2022-12,Saharaja,73.229,Colossoil,43.372,Cyclohm,43.372,Crucibelle,43.372,Snaelstrom,43.372,Mollux,40.132,Astrolotl,40.132,Volkraken,40.132,Chi-Yu,40.132,Pyroak,10.274,,,,
Haxorus,2022-12,Blissey,54.056,Dondozo,54.056,Pyroak,54.056,Stratagem,54.056,Glimmora,54.056,,,,,,,,,,,,,,
Blissey,2022-12,Haxorus,54.056,Dondozo,54.056,Pyroak,54.056,Stratagem,54.056,Glimmora,54.056,,,,,,,,,,,,,,
Volkraken,2022-12,Astrolotl,77.317,Chi-Yu,47.501,Mollux,47.501,Smokomodo,47.501,Saharaja,35.340,Arghonaut,29.816,Venomicon,29.816,Voodoom,17.193,Colossoil,15.446,Malaconda,15.446,Aurumoth,14.369,,
Colossoil,2022-12,Snaelstrom,76.438,Crucibelle,76.429,Cyclohm,76.429,Saharaja,76.429,Smokomodo,76.429,Astrolotl,23.006,Venomicon,22.996,Volkraken,22.996,Arghonaut,22.996,Malaconda,22.996,,,,
Cyclohm,2022-12,Colossoil,94.786,Crucibelle,94.786,Saharaja,94.786,Snaelstrom,94.786,Smokomodo,94.786,Miasmaw,5.214,,,,,,,,,,,,
Crucibelle,2022-12,Snaelstrom,100.000,Cyclohm,100.000,Saharaja,100.000,Colossoil,100.000,Smokomodo,100.000,,,,,,,,,,,,,,
Plasmanta,2022-12,Revenankh,100.000,Pyroak,100.000,Equilibra,100.000,Jumbao,100.000,Fidgit,100.000,,,,,,,,,,,,,,
Kitsunoh,2022-12,Naviathan,88.398,Pajantom,88.398,Krilowatt,88.398,Necturna,88.398,Kerfluffle,88.398,Cyclohm,11.602,Voodoom,11.602,Miasmaw,11.602,,,,,,,,
Necturna,2022-12,Pajantom,99.760,Kitsunoh,99.760,Naviathan,99.760,Kerfluffle,99.760,Krilowatt,99.760,,,,,,,,,,,,,,
Pajantom,2022-12,Necturna,100.000,Kerfluffle,100.000,Krilowatt,100.000,Kitsunoh,100.000,Naviathan,100.000,,,,,,,,,,,,,,
Naviathan,2022-12,Necturna,100.000,Kerfluffle,100.000,Krilowatt,100.000,Pajantom,100.000,Kitsunoh,100.000,,,,,,,,,,,,,,
Malaconda,2022-12,Colossoil,72.361,Astrolotl,72.361,Venomicon,72.361,Volkraken,72.361,Arghonaut,72.361,Volcarona,26.073,Mollux,26.073,Amoonguss,26.073,Miasmaw,26.073,Venomicon-Epilogue,26.073,,,,
Voodoom,2022-12,Volkraken,100.000,Astrolotl,83.576,Venomicon,83.576,Aurumoth,83.576,Arghonaut,83.576,Miasmaw,16.424,Stratagem,16.424,Cyclohm,16.424,,,,,,,,
Miasmaw,2022-12,Volcarona,66.342,Mollux,66.342,Amoonguss,66.342,Venomicon-Epilogue,66.342,Malaconda,66.342,Stratagem,33.658,Voodoom,33.658,Cyclohm,33.658,Volkraken,33.658,Kitsunoh,33.658,,,,
Volcarona,2022-12,Venomicon-Epilogue,100.000,Amoonguss,100.000,Miasmaw,100.000,Mollux,100.000,Malaconda,100.000,,,,,,,,,,,,,,
Amoonguss,2022-12,Volcarona,100.000,Mollux,100.000,Venomicon-Epilogue,100.000,Miasmaw,100.000,Malaconda,100.000,,,,,,,,,,,,,,
Arghonaut,2023-01,Equilibra,60.514,Chien-Pao,31.072,Venomicon,29.540,Dragapult,28.726,Venomicon-Epilogue,22.703,Gholdengo,21.805,Pajantom,21.627,Snaelstrom,21.094,Cyclohm,20.991,Iron Valiant,14.054,Mollux,13.645,,
Great Tusk,2023-01,Torkoal,52.389,Jumbao,40.182,Roaring Moon,40.159,Skeledirge,32.124,Justyke,31.139,Pyroak,31.139,Fidgit,31.139,Chi-Yu,21.250,Gholdengo,20.576,Chien-Pao,20.285,Espathra,15.775,,
Equilibra,2023-01,Arghonaut,86.312,Venomicon-Epilogue,32.381,Snaelstrom,31.606,Chien-Pao,31.414,Pajantom,30.847,Dragapult,27.791,Cyclohm,26.425,Mollux,21.204,Iron Valiant,20.291,Venomicon,19.580,Dragonite,19.462,,
Roaring Moon,2023-01,Jumbao,57.114,Great Tusk,55.141,Torkoal,29.178,Chi-Yu,29.178,Revenankh,28.339,Iron Valiant,21.971,Espathra,21.971,Tomohawk,21.971,Ceruledge,21.971,Slither Wing,16.730,Stratagem,16.167,,
Chien-Pao,2023-01,Arghonaut,55.894,Equilibra,39.620,Gholdengo,33.804,Great Tusk,31.601,Astrolotl,26.813,Venomicon-Epilogue,26.264,Pajantom,25.503,Espathra,24.575,Mollux,24.546,Dragonite,24.546,Venomicon,23.861,,
Gholdengo,2023-01,Venomicon,40.627,Arghonaut,40.055,Chien-Pao,34.519,Great Tusk,32.731,Espathra,25.095,Saharaja,23.881,Hatterene,23.045,Astrolotl,22.703,Venomicon-Epilogue,20.361,Krilowatt,17.994,Glimmora,17.034,,
Torkoal,2023-01,Great Tusk,94.281,Skeledirge,56.038,Pyroak,56.038,Justyke,56.038,Fidgit,56.038,Roaring Moon,38.242,Jumbao,38.242,Chi-Yu,38.242,Slither Wing,21.926,Kitsunoh,16.316,,,,
Venomicon,2023-01,Arghonaut,58.800,Gholdengo,44.024,Dragapult,32.314,Equilibra,27.326,Chien-Pao,26.403,Great Tusk,25.823,Hatterene,24.972,Saharaja,16.810,Iron Hands,15.616,Skeledirge,15.616,Astrolotl,13.952,,
Jumbao,2023-01,Roaring Moon,72.129,Great Tusk,69.678,Chi-Yu,46.163,Torkoal,36.849,Stratagem,23.192,Slither Wing,21.128,Smokomodo,18.003,Pawmot,17.926,Kitsunoh,15.722,Krilowatt,15.022,Chien-Pao,13.086,,
Venomicon-Epilogue,2023-01,Equilibra,51.948,Arghonaut,51.948,Snaelstrom,41.152,Cyclohm,39.599,Chien-Pao,33.407,Gholdengo,25.362,Smokomodo,21.657,Pyroak,21.335,Ting-Lu,20.104,Dragapult,20.104,Rotom-Wash,20.104,,
Dragapult,2023-01,Arghonaut,68.130,Equilibra,46.212,Hatterene,40.734,Venomicon,38.502,Syclant,27.606,Cyclizar,27.606,Ting-Lu,20.838,Rotom-Wash,20.838,Venomicon-Epilogue,20.838,Smokomodo,20.838,Skeledirge,20.629,,
Pyroak,2023-01,Fidgit,64.143,Torkoal,60.052,Justyke,60.052,Skeledirge,60.052,Great Tusk,60.052,Arghonaut,21.640,Snaelstrom,20.963,Cyclohm,20.764,Equilibra,20.764,Venomicon-Epilogue,20.764,Stratagem,8.685,,
Espathra,2023-01,Revenankh,43.784,Iron Valiant,32.897,Tomohawk,32.897,Ceruledge,32.897,Roaring Moon,32.897,Gholdengo,32.433,Chien-Pao,32.433,Great Tusk,32.433,Staraptor,20.777,Venomicon-Epilogue,20.777,Colossoil,14.041,,
Skeledirge,2023-01,Great Tusk,71.456,Torkoal,69.265,Justyke,69.265,Pyroak,69.265,Fidgit,69.265,Dragapult,22.341,Arghonaut,22.341,Venomicon,20.151,Equilibra,20.151,Iron Hands,20.151,Stratagem,3.514,,
Fidgit,2023-01,Pyroak,69.542,Torkoal,65.107,Justyke,65.107,Skeledirge,65.107,Great Tusk,65.107,Magnezone,10.833,Brambleghast,10.833,Greninja,10.833,Gallade,10.833,Hatterene,10.833,Stratagem,6.731,,
Revenankh,2023-01,Espathra,47.220,Roaring Moon,45.762,Ceruledge,40.533,Tomohawk,35.479,Iron Valiant,35.479,Iron Moth,29.551,Glimmora,23.549,Great Tusk,17.742,Krilowatt,13.408,Gholdengo,11.808,Saharaja,11.808,,
Snaelstrom,2023-01,Equilibra,62.210,Arghonaut,59.220,Cyclohm,58.929,Venomicon-Epilogue,50.491,Pyroak,26.427,Pajantom,22.428,Volkraken,13.741,Miasmaw,12.933,Gholdengo,12.049,Revenankh,11.736,Naviathan,10.919,,
Iron Valiant,2023-01,Equilibra,50.658,Arghonaut,50.046,Espathra,49.342,Tomohawk,49.342,Ceruledge,49.342,Roaring Moon,49.342,Revenankh,49.342,Syclant,30.828,Dragapult,30.828,Cyclizar,30.828,Astrolotl,19.218,,
Justyke,2023-01,Great Tusk,90.739,Fidgit,90.739,Skeledirge,90.739,Pyroak,90.739,Torkoal,90.739,,,,,,,,,,,,,,
Hatterene,2023-01,Dragapult,57.205,Gholdengo,41.787,Venomicon,41.787,Arghonaut,41.787,Ting-Lu,29.265,Rotom-Wash,29.265,Venomicon-Epilogue,29.265,Smokomodo,29.265,Saharaja,27.941,Magnezone,14.944,Brambleghast,14.944,,
Cyclohm,2023-01,Arghonaut,84.699,Snaelstrom,84.699,Equilibra,74.758,Venomicon-Epilogue,69.831,Pyroak,37.624,Pajantom,32.207,Mollux,15.244,Cawmodore,15.110,Volkraken,14.868,Naviathan,14.868,Stratagem,10.317,,
Astrolotl,2023-01,Chien-Pao,62.712,Gholdengo,52.000,Arghonaut,49.544,Venomicon,29.490,Equilibra,22.788,Iron Valiant,22.707,Venomicon-Epilogue,22.707,Great Tusk,20.739,Espathra,20.658,Amoonguss,19.347,Corviknight,19.347,,
Chi-Yu,2023-01,Jumbao,100.000,Torkoal,79.825,Great Tusk,79.825,Roaring Moon,79.825,Slither Wing,45.768,Kitsunoh,34.057,Krilowatt,20.175,Dragapult,20.175,Corviknight,20.175,,,,,,
Stratagem,2023-01,Jumbao,50.584,Roaring Moon,44.532,Great Tusk,42.823,Smokomodo,39.605,Pawmot,39.098,Chien-Pao,30.915,Miasmaw,27.994,Arghonaut,23.154,Venomicon,19.937,Rotom-Wash,19.430,Pyroak,17.033,,
Pajantom,2023-01,Equilibra,85.305,Arghonaut,85.305,Chien-Pao,55.920,Mollux,53.822,Dragonite,53.822,Snaelstrom,31.512,Cyclohm,31.483,Venomicon-Epilogue,31.483,Gholdengo,2.098,Tomohawk,2.098,Miasmaw,2.098,,
Smokomodo,2023-01,Venomicon-Epilogue,36.401,Stratagem,34.875,Jumbao,34.577,Great Tusk,34.429,Pawmot,34.429,Roaring Moon,34.429,Ting-Lu,33.790,Rotom-Wash,33.790,Dragapult,33.790,Hatterene,33.790,Snaelstrom,12.892,,
Iron Moth,2023-01,Revenankh,45.493,Volcarona,36.362,Frosmoth,36.362,Aurumoth,36.362,Masquerain,36.362,Slither Wing,36.362,Great Tusk,27.314,Gholdengo,18.179,Glimmora,18.179,Krilowatt,18.179,Saharaja,18.179,,
Syclant,2023-01,Dragapult,57.883,Equilibra,57.883,Cyclizar,57.883,Arghonaut,57.883,Iron Valiant,43.052,Hippowdon,28.754,Lycanroc,28.754,Orthworm,28.754,Brute Bonnet,28.754,Roaring Moon,28.754,Chien-Pao,14.831,,
Slither Wing,2023-01,Chi-Yu,53.353,Torkoal,53.353,Great Tusk,53.353,Jumbao,53.353,Roaring Moon,53.353,Masquerain,46.647,Volcarona,46.647,Aurumoth,46.647,Iron Moth,46.647,Frosmoth,46.647,,,,
Tomohawk,2023-01,Revenankh,55.257,Iron Valiant,55.257,Espathra,55.257,Ceruledge,55.257,Roaring Moon,55.257,Gholdengo,13.490,Astrolotl,11.370,Snaelstrom,11.370,Jumbao,11.369,Krilowatt,11.369,Colossoil,4.516,,
Mollux,2023-01,Equilibra,65.154,Pajantom,59.803,Chien-Pao,59.803,Dragonite,59.803,Arghonaut,59.803,Cyclohm,16.558,Stratagem,11.206,Syclant,11.206,Colossoil,10.944,Kitsunoh,10.944,Venomicon,5.351,,
Ceruledge,2023-01,Revenankh,100.000,Iron Valiant,87.531,Espathra,87.531,Tomohawk,87.531,Roaring Moon,87.531,Astrolotl,12.469,Stratagem,12.469,,,,,,,,,,
Krilowatt,2023-01,Gholdengo,49.527,Jumbao,37.931,Revenankh,26.476,Dragapult,23.517,Corviknight,23.517,Tyranitar,23.517,Chi-Yu,23.517,Glimmora,23.318,Saharaja,23.318,Iron Moth,23.318,Snaelstrom,14.939,,
Corviknight,2023-01,Arghonaut,69.327,Colossoil,39.002,Espathra,39.002,Dachsbun,39.002,Maushold,39.002,Krilowatt,30.673,Dragapult,30.673,Chi-Yu,30.673,Tyranitar,30.673,Jumbao,30.673,Gholdengo,30.325,,
Saharaja,2023-01,Gholdengo,62.641,Arghonaut,47.769,Venomicon,40.690,Dragapult,40.419,Hatterene,40.419,Glimmora,22.222,Krilowatt,22.222,Iron Moth,22.222,Revenankh,22.222,Kerfluffle,7.350,Colossoil,5.455,,
Kitsunoh,2023-01,Torkoal,56.415,Roaring Moon,56.415,Chi-Yu,56.415,Great Tusk,56.415,Jumbao,56.415,Kerfluffle,23.849,Colossoil,17.942,Mollux,17.942,Syclant,17.942,Stratagem,17.942,Cyclohm,17.942,,
Glimmora,2023-01,Gholdengo,50.229,Revenankh,49.819,Venomicon,25.248,Meowscarada,25.248,Equilibra,25.248,Arghonaut,25.248,Krilowatt,24.981,Saharaja,24.981,Iron Moth,24.981,Volcarona,24.838,Espathra,24.838,,
Volcarona,2023-01,Frosmoth,66.796,Slither Wing,66.796,Aurumoth,66.796,Masquerain,66.796,Iron Moth,66.796,Glimmora,33.204,Espathra,33.204,Clodsire,33.204,Azumarill,33.204,Revenankh,33.204,,,,
Dragonite,2023-01,Mollux,81.069,Pajantom,81.069,Chien-Pao,81.069,Equilibra,81.069,Arghonaut,81.069,,,,,,,,,,,,,,
Rotom-Wash,2023-01,Ting-Lu,55.132,Dragapult,55.132,Hatterene,55.132,Venomicon-Epilogue,55.132,Smokomodo,55.132,Venomicon,27.916,Miasmaw,27.916,Stratagem,27.916,Chien-Pao,27.916,Arghonaut,27.916,Quaquaval,0.633,,
Colossoil,2023-01,Arghonaut,61.121,Espathra,42.767,Dachsbun,42.767,Corviknight,42.767,Maushold,42.767,Stratagem,19.199,Mollux,18.057,Syclant,18.057,Cyclohm,18.057,Kitsunoh,18.057,Astrolotl,11.032,,
Ting-Lu,2023-01,Dragapult,56.295,Hatterene,56.295,Venomicon-Epilogue,56.295,Rotom-Wash,56.295,Smokomodo,56.295,Venomicon,21.147,Cawmodore,21.147,Caribolt,21.147,Volkraken,21.147,Annihilape,21.147,,,,
Cyclizar,2023-01,Arghonaut,100.000,Syclant,100.000,Equilibra,100.000,Dragapult,100.000,Iron Valiant,74.377,Chien-Pao,25.623,,,,,,,,,,,,
Aurumoth,2023-01,Volcarona,59.257,Frosmoth,59.257,Slither Wing,59.257,Masquerain,59.257,Iron Moth,59.257,Colossoil,9.799,Astrolotl,9.799,Caribolt,8.784,Cawmodore,8.784,Arghonaut,8.784,Revenankh,4.584,,
Miasmaw,2023-01,Stratagem,58.022,Chien-Pao,57.628,Snaelstrom,41.702,Venomicon,40.271,Rotom-Wash,40.271,Arghonaut,40.271,Revenankh,37.036,Equilibra,30.890,Great Tusk,30.890,Iron Moth,30.890,Jumbao,12.542,,
Caribolt,2023-01,Cawmodore,38.971,Naviathan,22.176,Venomicon,21.981,Ting-Lu,21.613,Annihilape,21.613,Volkraken,21.613,Arghonaut,16.942,Snaelstrom,13.930,Smokomodo,13.930,Amoonguss,13.820,Pelipper,13.820,,
Cawmodore,2023-01,Volkraken,52.146,Arghonaut,46.822,Caribolt,44.427,Naviathan,37.033,Cyclohm,27.954,Snaelstrom,27.563,Venomicon,25.058,Ting-Lu,24.639,Annihilape,24.639,Colossoil,10.209,Astrolotl,10.209,,
Frosmoth,2023-01,Masquerain,100.000,Volcarona,100.000,Slither Wing,100.000,Aurumoth,100.000,Iron Moth,100.000,,,,,,,,,,,,,,
Masquerain,2023-01,Volcarona,100.000,Slither Wing,100.000,Frosmoth,100.000,Aurumoth,100.000,Iron Moth,100.000,,,,,,,,,,,,,,
Pawmot,2023-01,Stratagem,100.000,Roaring Moon,100.000,Great Tusk,100.000,Jumbao,100.000,Smokomodo,100.000,,,,,,,,,,,,,,
Staraptor,2023-01,Chien-Pao,99.767,Espathra,99.767,Gholdengo,99.767,Great Tusk,99.767,Venomicon-Epilogue,99.767,,,,,,,,,,,,,,
Naviathan,2023-01,Arghonaut,59.395,Cawmodore,58.831,Snaelstrom,46.125,Volkraken,44.894,Cyclohm,43.698,Caribolt,40.161,Pelipper,26.259,Amoonguss,25.028,Iron Treads,25.028,Floatzel,25.028,Kitsunoh,15.133,,
Volkraken,2023-01,Cawmodore,59.623,Snaelstrom,41.778,Naviathan,32.312,Cyclohm,31.451,Arghonaut,31.451,Venomicon,28.171,Ting-Lu,28.171,Caribolt,28.171,Annihilape,28.171,Colossoil,9.466,Breezi,9.466,,
Iron Hands,2023-01,Equilibra,100.000,Arghonaut,97.950,Venomicon,97.950,Dragapult,97.950,Skeledirge,97.950,,,,,,,,,,,,,,
Malaconda,2023-01,Astrolotl,64.933,Venomicon,48.829,Kerfluffle,36.235,Pyroak,34.414,Dondozo,30.518,Kitsunoh,30.518,Stratagem,28.697,Ceruledge,28.697,Revenankh,28.697,Mollux,17.751,Cyclohm,17.751,,
Amoonguss,2023-01,Gholdengo,68.542,Astrolotl,68.542,Chien-Pao,68.542,Corviknight,68.542,Arghonaut,68.542,Caribolt,31.458,Iron Treads,31.458,Pelipper,31.458,Floatzel,31.458,Naviathan,31.458,,,,
Brute Bonnet,2023-01,Orthworm,87.148,Syclant,87.148,Lycanroc,87.148,Hippowdon,87.148,Roaring Moon,87.148,Arghonaut,12.852,Skeledirge,12.852,Dragapult,12.852,Stratagem,12.852,,,,,,
