name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Naclstack,2023-01,Eviolite,99.935,Other,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salazzle,2023-01,Heavy-Duty Boots,46.772,Focus Sash,20.977,Leftovers,12.507,Black Sludge,10.779,Choice Specs,3.581,Life Orb,2.356,Other,3.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Komala,2023-01,Assault Vest,44.220,Leftovers,40.912,Heavy-Duty Boots,13.393,Other,1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryogonal,2023-01,Heavy-Duty Boots,93.002,Leftovers,3.991,Other,3.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2023-01,Heavy-Duty Boots,41.437,Choice Scarf,33.716,Life Orb,8.538,Focus Sash,6.996,Choice Band,5.113,Other,4.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2023-01,Choice Specs,41.983,Choice Band,18.461,Choice Scarf,11.996,Focus Sash,9.604,Life Orb,8.982,Heavy-Duty Boots,3.808,Black Glasses,2.886,Other,2.280,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2023-01,Heavy-Duty Boots,50.835,Leftovers,26.256,Choice Specs,9.045,Life Orb,6.309,Lum Berry,2.107,Black Sludge,1.743,Other,3.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Sensu,2023-01,Heavy-Duty Boots,71.216,Leftovers,20.876,Life Orb,3.845,Other,4.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2023-01,Heavy-Duty Boots,87.325,Leftovers,4.821,Chesto Berry,2.979,Other,4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braviary,2023-01,Heavy-Duty Boots,62.856,Choice Scarf,18.627,Life Orb,8.133,Leftovers,4.658,Choice Band,3.787,Other,1.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2023-01,Assault Vest,73.226,Choice Specs,10.483,Leftovers,7.876,Choice Scarf,4.029,Other,4.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2023-01,Focus Sash,91.056,Heavy-Duty Boots,6.160,Other,2.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crocalor,2023-01,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2023-01,Heavy-Duty Boots,40.423,Psychic Seed,24.400,Flame Orb,9.799,Wide Lens,7.683,Sitrus Berry,4.539,Leftovers,2.606,Mirror Herb,2.501,Petaya Berry,2.210,Weakness Policy,1.751,Other,4.088,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2023-01,Leftovers,61.678,Silk Scarf,15.955,Chople Berry,15.364,Choice Specs,1.494,Assault Vest,1.086,Other,4.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicham,2023-01,Life Orb,63.341,Choice Scarf,20.680,Choice Band,7.139,Focus Sash,2.620,Expert Belt,1.602,Other,4.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2023-01,Sitrus Berry,70.773,Choice Scarf,7.964,Lansat Berry,7.626,Clear Amulet,3.211,Leftovers,2.827,Choice Band,1.868,Petaya Berry,1.811,Other,3.920,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2023-01,Choice Band,67.811,Choice Scarf,13.831,Leftovers,5.697,Mirror Herb,5.492,Assault Vest,4.497,Other,2.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2023-01,Leppa Berry,67.468,Heavy-Duty Boots,20.823,Leftovers,6.069,Life Orb,2.525,Other,3.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2023-01,Heavy-Duty Boots,79.819,Mirror Herb,8.556,Leftovers,8.440,Other,3.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2023-01,Assault Vest,69.118,Leftovers,19.159,Sitrus Berry,5.074,Expert Belt,3.294,Other,3.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2023-01,Leftovers,94.678,Heavy-Duty Boots,4.305,Other,1.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2023-01,Choice Specs,45.896,Heavy-Duty Boots,15.430,Leftovers,12.346,Life Orb,7.703,Choice Scarf,7.434,Focus Sash,4.092,Magnet,2.508,Other,4.591,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandaconda,2023-01,Rocky Helmet,59.171,Leftovers,38.143,Other,2.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2023-01,Leftovers,47.101,Life Orb,28.342,Assault Vest,18.912,Choice Band,2.679,Other,2.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spidops,2023-01,Focus Sash,32.480,Red Card,22.762,Mental Herb,12.846,Heavy-Duty Boots,9.267,Choice Band,5.900,Loaded Dice,5.020,Expert Belt,4.492,Rocky Helmet,3.305,Other,3.929,,,,,,,,,,,,,,,,,,,,,,,,
Glimmet,2023-01,Focus Sash,86.742,Eviolite,12.292,Other,0.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2023-01,Focus Sash,87.537,Life Orb,8.918,Other,3.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farigiraf,2023-01,Sitrus Berry,27.197,Leftovers,23.924,Weakness Policy,23.396,Salac Berry,9.316,Life Orb,5.582,Starf Berry,2.905,Assault Vest,1.476,Light Clay,1.386,Other,4.818,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2023-01,Choice Band,21.318,Choice Scarf,17.526,Heavy-Duty Boots,13.780,Nothing,11.350,Life Orb,8.845,Scope Lens,8.444,Mirror Herb,5.768,Muscle Band,5.287,Assault Vest,3.914,Other,3.768,,,,,,,,,,,,,,,,,,,,,,
Clawitzer,2023-01,Choice Specs,45.218,Assault Vest,22.534,Choice Scarf,16.365,Life Orb,7.083,Metronome,4.270,Other,4.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee-F,2023-01,Terrain Extender,48.062,Choice Scarf,41.029,Leftovers,5.041,Focus Sash,1.447,Other,4.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruxish,2023-01,Choice Band,73.788,Life Orb,14.399,Choice Scarf,6.406,Muscle Band,2.816,Other,2.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passimian,2023-01,Choice Scarf,88.225,Leftovers,8.342,Other,3.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2023-01,Eviolite,100.000,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2023-01,Eviolite,60.166,Flame Orb,24.623,Toxic Orb,15.211,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basculin,2023-01,Choice Band,57.032,Choice Scarf,28.946,Choice Specs,6.051,Mystic Water,3.430,Other,4.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2023-01,Leftovers,89.733,Heavy-Duty Boots,8.997,Other,1.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgrem,2023-01,Light Clay,81.430,Eviolite,16.296,Other,2.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwilfish,2023-01,Life Orb,41.347,Rocky Helmet,19.849,Black Sludge,17.341,Leftovers,12.334,Eviolite,3.889,Focus Sash,2.641,Other,2.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio,2023-01,Heavy-Duty Boots,98.563,Other,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squawkabilly,2023-01,Choice Scarf,51.152,Flame Orb,34.930,Choice Band,13.199,Other,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2023-01,Focus Sash,35.633,Leftovers,15.724,Assault Vest,12.586,Loaded Dice,8.223,Weakness Policy,7.077,Heavy-Duty Boots,7.058,White Herb,7.047,Rocky Helmet,2.976,Other,3.675,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,2023-01,Heavy-Duty Boots,46.405,Choice Band,37.327,Life Orb,11.146,Leftovers,3.119,Other,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whiscash,2023-01,Leftovers,62.114,Focus Sash,29.705,Red Card,5.722,Other,2.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muk,2023-01,Assault Vest,46.355,Black Sludge,22.958,Leftovers,15.706,Choice Band,13.552,Other,1.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2023-01,Toxic Orb,97.879,Other,2.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scyther,2023-01,Heavy-Duty Boots,60.928,Eviolite,34.111,Other,4.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2023-01,Life Orb,51.569,Choice Specs,26.510,Choice Scarf,9.832,Heat Rock,9.513,Other,2.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2023-01,Life Orb,56.580,Leftovers,14.336,Shuca Berry,10.456,Black Sludge,9.066,Choice Scarf,8.436,Other,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2023-01,Leftovers,69.781,Focus Sash,17.351,Heavy-Duty Boots,12.045,Other,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skuntank,2023-01,Life Orb,56.840,Leftovers,18.091,Normal Gem,12.115,Focus Sash,4.255,Assault Vest,4.169,Other,4.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lurantis,2023-01,Heavy-Duty Boots,41.025,Assault Vest,26.077,Choice Scarf,17.771,Leftovers,13.671,Other,1.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2023-01,Toxic Orb,61.535,Flame Orb,27.037,Leftovers,9.007,Other,2.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacturne,2023-01,Leftovers,39.662,Life Orb,39.049,Loaded Dice,6.285,Focus Sash,5.237,Rocky Helmet,4.748,Choice Band,3.574,Other,1.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2023-01,Life Orb,39.078,Miracle Seed,28.235,Focus Sash,11.623,Sitrus Berry,8.874,Leftovers,3.685,Wide Lens,3.479,Expert Belt,2.956,Other,2.069,,,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2023-01,Choice Band,61.313,Sitrus Berry,9.328,Liechi Berry,8.118,Choice Scarf,7.133,Wide Lens,5.443,Aguav Berry,2.841,Life Orb,2.219,Other,3.605,,,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2023-01,Leftovers,85.599,Eject Pack,7.887,Sitrus Berry,2.217,Other,4.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,2023-01,Heavy-Duty Boots,29.545,Choice Scarf,19.116,Life Orb,17.760,Choice Specs,17.524,Leftovers,7.478,Focus Sash,3.401,Salac Berry,2.618,Other,2.559,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabominable,2023-01,Life Orb,30.689,Choice Band,22.498,Lum Berry,15.450,Punching Glove,12.654,Chople Berry,5.242,Heavy-Duty Boots,5.168,Quick Claw,2.937,Never-Melt Ice,2.590,Other,2.772,,,,,,,,,,,,,,,,,,,,,,,,
Vespiquen,2023-01,Heavy-Duty Boots,89.022,Leftovers,10.851,Other,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogoat,2023-01,Leftovers,51.853,Lum Berry,43.438,Other,4.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2023-01,Choice Band,93.835,Life Orb,4.724,Other,1.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrserker,2023-01,Choice Band,40.749,Leftovers,28.762,Assault Vest,12.945,Life Orb,6.504,Rocky Helmet,6.293,Other,4.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerupt,2023-01,Leftovers,37.505,Choice Specs,35.059,Assault Vest,12.771,Scope Lens,5.849,Focus Sash,4.316,Other,4.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiritomb,2023-01,Leftovers,60.071,Sitrus Berry,25.361,Mental Herb,4.034,Choice Band,3.041,Rocky Helmet,2.511,Other,4.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumpluff,2023-01,Leftovers,54.745,Light Clay,27.163,Focus Sash,11.998,Nothing,3.029,Other,3.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinkatuff,2023-01,Eviolite,98.775,Other,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2023-01,Flame Orb,95.383,Other,4.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2023-01,Light Clay,90.812,Leftovers,4.075,Choice Scarf,3.538,Other,1.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haunter,2023-01,Choice Scarf,55.776,Focus Sash,30.484,Life Orb,8.893,Other,4.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom,2023-01,Choice Scarf,67.674,Choice Specs,16.485,Leftovers,9.275,Kasib Berry,2.935,Other,3.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hattrem,2023-01,Eviolite,76.580,Focus Sash,23.420,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2023-01,Focus Sash,63.513,Life Orb,17.651,Choice Scarf,14.349,Other,4.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falinks,2023-01,Leftovers,40.917,Life Orb,24.209,Shed Shell,18.083,Focus Sash,4.654,Mirror Herb,4.212,Expert Belt,3.775,Other,4.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slaking,2023-01,Choice Band,95.500,Other,4.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2023-01,Choice Specs,41.722,Leftovers,23.543,Assault Vest,18.697,Mirror Herb,8.090,Air Balloon,4.135,Other,3.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Combat,2023-01,Life Orb,49.160,Chesto Berry,21.411,Leftovers,12.087,Choice Band,6.157,Choice Scarf,5.726,Sitrus Berry,3.491,Other,1.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2023-01,Sitrus Berry,60.595,Salac Berry,27.838,Heavy-Duty Boots,5.976,Mago Berry,2.095,Other,3.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaceon,2023-01,Choice Specs,66.883,Leftovers,20.498,Heavy-Duty Boots,10.799,Other,1.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscool,2023-01,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunsparce,2023-01,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banette,2023-01,Spell Tag,24.948,Choice Band,19.524,Leftovers,17.872,Focus Sash,12.715,Assault Vest,10.651,Life Orb,9.682,Other,4.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Frost,2023-01,Leftovers,59.127,Choice Scarf,40.451,Other,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carkol,2023-01,Eviolite,100.000,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dedenne,2023-01,Petaya Berry,28.906,Sitrus Berry,26.294,Iapapa Berry,20.046,Choice Scarf,10.524,Choice Specs,9.919,Other,4.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian,2023-01,Silk Scarf,44.617,Life Orb,38.647,Choice Specs,6.687,Muscle Band,4.096,Protective Pads,3.697,Other,2.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2023-01,Choice Specs,53.565,Leftovers,18.302,Assault Vest,12.562,Light Clay,6.035,Life Orb,5.550,Other,3.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2023-01,Life Orb,77.708,Leftovers,8.517,Choice Scarf,4.813,Choice Band,2.576,Expert Belt,1.905,Other,4.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2023-01,Life Orb,82.921,Leftovers,10.592,Shell Bell,2.715,Other,3.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2023-01,Normal Gem,27.515,Leftovers,25.554,Heavy-Duty Boots,18.265,Focus Sash,15.253,Choice Specs,10.416,Other,2.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kricketune,2023-01,Focus Sash,73.694,Shell Bell,19.531,Choice Scarf,4.536,Other,2.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonjourner,2023-01,Rocky Helmet,91.252,Choice Scarf,3.611,Life Orb,3.482,Other,1.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drakloak,2023-01,Eviolite,76.845,Focus Sash,23.155,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaxwell,2023-01,Eviolite,99.996,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyroar,2023-01,Choice Specs,55.151,Throat Spray,16.061,Heavy-Duty Boots,16.061,Power Herb,5.902,Life Orb,3.980,Other,2.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2023-01,Sitrus Berry,91.590,Liechi Berry,4.782,Other,3.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2023-01,Leftovers,63.096,Choice Specs,22.236,Life Orb,10.659,Other,4.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leafeon,2023-01,Leftovers,37.024,Life Orb,27.473,Lum Berry,14.628,Scope Lens,12.459,Iapapa Berry,5.033,Other,3.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delibird,2023-01,Heavy-Duty Boots,72.215,Focus Sash,26.854,Other,0.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vigoroth,2023-01,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oinkologne-F,2023-01,Ganlon Berry,85.919,Grassy Seed,4.632,Sitrus Berry,4.545,Other,4.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murkrow,2023-01,Eviolite,66.612,Focus Sash,17.107,Heavy-Duty Boots,11.185,Damp Rock,5.035,Other,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swalot,2023-01,Black Sludge,59.213,Sitrus Berry,27.478,Chesto Berry,5.118,Rocky Helmet,3.810,Other,4.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
