name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Celesteela,2022-11,Beast Boost,100.000,,,,
Diancie-Mega,2022-11,Magic Bounce,100.000,,,,
Tyranitar,2022-11,Sand Stream,99.999,Unnerve,0.001,,
Magnezone,2022-11,Magnet Pull,99.587,Sturdy,0.247,Analytic,0.166
Volcarona,2022-11,Flame Body,92.605,Swarm,7.395,,
Alakazam-Mega,2022-11,Trace,100.000,,,,
Skarmory,2022-11,Sturdy,98.378,Weak Armor,1.362,Keen Eye,0.260
Sableye-Mega,2022-11,Magic Bounce,100.000,,,,
Blacephalon,2022-11,Beast Boost,100.000,,,,
Manaphy,2022-11,Hydration,100.000,,,,
Tangrowth,2022-11,Regenerator,98.998,Chlorophyll,1.002,Leaf Guard,0.000
Jirachi,2022-11,Serene Grace,100.000,,,,
Charizard-Mega-Y,2022-11,Drought,100.000,,,,
Araquanid,2022-11,Water Bubble,99.979,Water Absorb,0.021,,
Bisharp,2022-11,Defiant,98.753,Pressure,1.242,Inner Focus,0.005
Keldeo,2022-11,Justified,100.000,,,,
Gyarados-Mega,2022-11,Mold Breaker,100.000,,,,
Azumarill,2022-11,Huge Power,87.373,Sap Sipper,12.307,Thick Fat,0.320
Weavile,2022-11,Pressure,80.640,Pickpocket,19.360,,
Dragonite,2022-11,Multiscale,96.117,Inner Focus,3.883,,
Cresselia,2022-11,Levitate,100.000,,,,
Pinsir-Mega,2022-11,Aerilate,100.000,,,,
Tyranitar-Mega,2022-11,Sand Stream,100.000,,,,
Crawdaunt,2022-11,Adaptability,99.970,Hyper Cutter,0.030,Shell Armor,0.000
Latias-Mega,2022-11,Levitate,100.000,,,,
Marowak-Alola,2022-11,Rock Head,59.400,Lightning Rod,40.591,Cursed Body,0.010
Hoopa-Unbound,2022-11,Magician,100.000,,,,
Mimikyu,2022-11,Disguise,100.000,,,,
Venusaur-Mega,2022-11,Thick Fat,100.000,,,,
Gardevoir-Mega,2022-11,Pixilate,100.000,,,,
Thundurus-Therian,2022-11,Volt Absorb,100.000,,,,
Aerodactyl-Mega,2022-11,Tough Claws,100.000,,,,
Breloom,2022-11,Technician,86.276,Poison Heal,13.531,Effect Spore,0.194
Latios-Mega,2022-11,Levitate,100.000,,,,
Gastrodon,2022-11,Storm Drain,99.812,Sticky Hold,0.188,Sand Force,0.000
Xurkitree,2022-11,Beast Boost,100.000,,,,
Latios,2022-11,Levitate,100.000,,,,
Volcanion,2022-11,Water Absorb,100.000,,,,
Ditto,2022-11,Imposter,99.995,Limber,0.005,,
Quagsire,2022-11,Unaware,99.177,Water Absorb,0.484,Damp,0.339
Mew,2022-11,Synchronize,100.000,,,,
Torkoal,2022-11,Drought,99.182,White Smoke,0.629,Shell Armor,0.190
Reuniclus,2022-11,Magic Guard,91.945,Regenerator,7.535,Overcoat,0.520
Gyarados,2022-11,Moxie,78.140,Intimidate,21.860,,
Kingdra,2022-11,Swift Swim,93.458,Sniper,6.542,Damp,0.000
Shedinja,2022-11,Wonder Guard,100.000,,,,
Muk-Alola,2022-11,Poison Touch,86.748,Gluttony,13.249,Power of Alchemy,0.003
Cloyster,2022-11,Skill Link,96.215,Shell Armor,3.785,Overcoat,0.000
Conkeldurr,2022-11,Guts,91.709,Iron Fist,7.125,Sheer Force,1.166
Zeraora,2022-11,Volt Absorb,100.000,,,,
Hydreigon,2022-11,Levitate,100.000,,,,
Azelf,2022-11,Levitate,100.000,,,,
Manectric-Mega,2022-11,Intimidate,100.000,,,,
Scizor,2022-11,Technician,99.659,Light Metal,0.175,Swarm,0.166
Infernape,2022-11,Blaze,51.926,Iron Fist,48.074,,
Beedrill-Mega,2022-11,Adaptability,100.000,,,,
Hippowdon,2022-11,Sand Stream,98.551,Sand Force,1.449,,
Camerupt-Mega,2022-11,Sheer Force,100.000,,,,
Uxie,2022-11,Levitate,100.000,,,,
Shuckle,2022-11,Sturdy,76.232,Gluttony,20.842,Contrary,2.926
Nidoking,2022-11,Sheer Force,98.623,Poison Point,1.377,Rivalry,0.000
Venusaur,2022-11,Chlorophyll,96.752,Overgrow,3.248,,
Amoonguss,2022-11,Regenerator,99.541,Effect Spore,0.459,,
Alakazam,2022-11,Magic Guard,99.568,Inner Focus,0.239,Synchronize,0.193
Staraptor,2022-11,Reckless,81.401,Intimidate,18.599,,
Salamence,2022-11,Moxie,86.919,Intimidate,13.081,,
Alomomola,2022-11,Regenerator,99.993,Healer,0.007,Hydration,0.000
Porygon2,2022-11,Download,74.525,Analytic,17.355,Trace,8.119
Kyurem,2022-11,Pressure,100.000,,,,
Bronzong,2022-11,Heatproof,68.318,Levitate,31.682,Heavy Metal,0.000
Togekiss,2022-11,Serene Grace,97.829,Super Luck,1.892,Hustle,0.279
Ribombee,2022-11,Shield Dust,92.990,Sweet Veil,5.259,Honey Gather,1.751
Seismitoad,2022-11,Water Absorb,96.792,Swift Swim,3.159,Poison Touch,0.049
Pyukumuku,2022-11,Unaware,87.737,Innards Out,12.263,,
Haxorus,2022-11,Mold Breaker,99.576,Rivalry,0.403,Unnerve,0.021
Sharpedo-Mega,2022-11,Strong Jaw,100.000,,,,
Gengar,2022-11,Cursed Body,100.000,,,,
Diggersby,2022-11,Huge Power,90.511,Cheek Pouch,9.489,Pickup,0.000
Garchomp-Mega,2022-11,Sand Force,100.000,,,,
Slowbro,2022-11,Regenerator,94.693,Oblivious,5.293,Own Tempo,0.014
Blissey,2022-11,Natural Cure,80.538,Serene Grace,17.862,Healer,1.600
Mandibuzz,2022-11,Overcoat,95.793,Weak Armor,3.019,Big Pecks,1.188
Ninetales-Alola,2022-11,Snow Warning,99.101,Snow Cloak,0.899,,
Gallade-Mega,2022-11,Inner Focus,100.000,,,,
Persian-Alola,2022-11,Fur Coat,99.986,Technician,0.014,Rattled,0.000
Galvantula,2022-11,Compound Eyes,98.729,Swarm,1.270,Unnerve,0.001
Chandelure,2022-11,Flame Body,49.550,Flash Fire,39.558,Infiltrator,10.892
Clamperl,2022-11,Shell Armor,100.000,Rattled,0.000,,
Thundurus,2022-11,Prankster,88.922,Defiant,11.078,,
Heracross-Mega,2022-11,Skill Link,100.000,,,,
Swampert,2022-11,Damp,54.218,Torrent,45.782,,
Latias,2022-11,Levitate,100.000,,,,
Moltres,2022-11,Pressure,87.411,Flame Body,12.589,,
Diancie,2022-11,Clear Body,100.000,,,,
Linoone,2022-11,Gluttony,100.000,Quick Feet,0.000,Pickup,0.000
Altaria-Mega,2022-11,Pixilate,100.000,,,,
Porygon-Z,2022-11,Adaptability,96.734,Download,3.229,Analytic,0.037
Mamoswine,2022-11,Thick Fat,65.839,Oblivious,34.161,Snow Cloak,0.000
Buzzwole,2022-11,Beast Boost,100.000,,,,
Sigilyph,2022-11,Magic Guard,99.967,Tinted Lens,0.033,Wonder Skin,0.000
Starmie,2022-11,Analytic,58.823,Natural Cure,40.893,Illuminate,0.284
Espeon,2022-11,Magic Bounce,99.954,Synchronize,0.046,,
Stakataka,2022-11,Beast Boost,100.000,,,,
Lucario,2022-11,Inner Focus,46.717,Justified,43.900,Steadfast,9.382
Slowbro-Mega,2022-11,Shell Armor,100.000,,,,
Smeargle,2022-11,Own Tempo,80.040,Technician,19.960,,
Suicune,2022-11,Pressure,97.720,Inner Focus,2.280,,
Darmanitan,2022-11,Sheer Force,98.979,Zen Mode,1.021,,
Goodra,2022-11,Gooey,46.589,Sap Sipper,43.908,Hydration,9.503
Aggron-Mega,2022-11,Filter,100.000,,,,
Pidgeot-Mega,2022-11,No Guard,100.000,,,,
Absol-Mega,2022-11,Magic Bounce,100.000,,,,
Hitmonlee,2022-11,Unburden,99.928,Limber,0.045,Reckless,0.026
Noivern,2022-11,Frisk,52.720,Infiltrator,47.278,Telepathy,0.001
Mantine,2022-11,Water Absorb,98.882,Swift Swim,1.110,Water Veil,0.008
Cofagrigus,2022-11,Mummy,100.000,,,,
Kabutops,2022-11,Swift Swim,51.464,Weak Armor,46.502,Battle Armor,2.034
Slurpuff,2022-11,Unburden,96.695,Sweet Veil,3.305,,
Snorlax,2022-11,Thick Fat,61.895,Gluttony,35.694,Immunity,2.412
Banette-Mega,2022-11,Prankster,100.000,,,,
Aerodactyl,2022-11,Pressure,57.314,Rock Head,29.302,Unnerve,13.385
Sceptile-Mega,2022-11,Lightning Rod,100.000,,,,
Tentacruel,2022-11,Liquid Ooze,70.098,Clear Body,21.525,Rain Dish,8.376
Avalugg,2022-11,Sturdy,99.881,Own Tempo,0.118,Ice Body,0.000
Claydol,2022-11,Levitate,100.000,,,,
Talonflame,2022-11,Gale Wings,98.120,Flame Body,1.880,,
Umbreon,2022-11,Inner Focus,63.484,Synchronize,36.516,,
Cobalion,2022-11,Justified,100.000,,,,
Primarina,2022-11,Torrent,92.553,Liquid Voice,7.447,,
Swellow,2022-11,Guts,50.370,Scrappy,49.630,,
Golisopod,2022-11,Emergency Exit,100.000,,,,
Malamar,2022-11,Contrary,100.000,Suction Cups,0.000,Infiltrator,0.000
Slowking,2022-11,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Metagross,2022-11,Clear Body,100.000,Light Metal,0.000,,
Meloetta,2022-11,Serene Grace,100.000,,,,
Crobat,2022-11,Infiltrator,97.257,Inner Focus,2.743,,
Pikachu,2022-11,Lightning Rod,82.997,Static,17.003,,
Doublade,2022-11,No Guard,100.000,,,,
Rotom-Heat,2022-11,Levitate,100.000,,,,
Volbeat,2022-11,Prankster,100.000,Illuminate,0.000,Swarm,0.000
Forretress,2022-11,Sturdy,99.811,Overcoat,0.189,,
Electrode,2022-11,Aftermath,92.548,Soundproof,6.616,Static,0.836
Glalie-Mega,2022-11,Refrigerate,100.000,,,,
Accelgor,2022-11,Unburden,92.923,Hydration,7.077,Sticky Hold,0.000
Entei,2022-11,Inner Focus,79.808,Pressure,20.192,,
Honchkrow,2022-11,Moxie,98.764,Super Luck,1.236,Insomnia,0.000
Feraligatr,2022-11,Sheer Force,95.837,Torrent,4.163,,
Klefki,2022-11,Prankster,100.000,Magician,0.000,,
Yanmega,2022-11,Speed Boost,59.544,Tinted Lens,40.456,Frisk,0.000
Vivillon,2022-11,Compound Eyes,96.785,Shield Dust,3.213,Friend Guard,0.002
Decidueye,2022-11,Long Reach,98.727,Overgrow,1.273,,
Salazzle,2022-11,Corrosion,100.000,Oblivious,0.000,,
Barbaracle,2022-11,Tough Claws,100.000,Pickpocket,0.000,Sniper,0.000
Krookodile,2022-11,Intimidate,89.526,Moxie,10.471,Anger Point,0.003
Empoleon,2022-11,Torrent,72.689,Defiant,27.311,,
Spiritomb,2022-11,Infiltrator,87.200,Pressure,12.800,,
Xatu,2022-11,Magic Bounce,100.000,Synchronize,0.000,Early Bird,0.000
Leafeon,2022-11,Chlorophyll,96.793,Leaf Guard,3.207,,
Nihilego,2022-11,Beast Boost,100.000,,,,
Arcanine,2022-11,Intimidate,97.906,Flash Fire,1.982,Justified,0.112
Raichu-Alola,2022-11,Surge Surfer,100.000,,,,
Probopass,2022-11,Magnet Pull,99.527,Sturdy,0.473,Sand Force,0.000
Venomoth,2022-11,Tinted Lens,98.374,Wonder Skin,1.532,Shield Dust,0.094
Druddigon,2022-11,Mold Breaker,73.520,Rough Skin,26.477,Sheer Force,0.002
Houndoom-Mega,2022-11,Solar Power,100.000,,,,
Steelix-Mega,2022-11,Sand Force,100.000,,,,
Weezing,2022-11,Levitate,100.000,,,,
Incineroar,2022-11,Intimidate,99.823,Blaze,0.177,,
Rhyperior,2022-11,Solid Rock,99.991,Reckless,0.009,Lightning Rod,0.000
Milotic,2022-11,Competitive,72.998,Marvel Scale,26.634,Cute Charm,0.367
Cinccino,2022-11,Skill Link,100.000,Technician,0.000,Cute Charm,0.000
Necrozma,2022-11,Prism Armor,100.000,,,,
Donphan,2022-11,Sturdy,88.435,Sand Veil,11.565,,
Toxicroak,2022-11,Dry Skin,99.988,Poison Touch,0.012,Anticipation,0.000
Rampardos,2022-11,Sheer Force,98.712,Mold Breaker,1.288,,
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Scolipede,2022-11,Speed Boost,100.000,Poison Point,0.000,Swarm,0.000
Sceptile,2022-11,Unburden,89.692,Overgrow,10.308,,
Magneton,2022-11,Magnet Pull,97.993,Analytic,2.007,Sturdy,0.000
Emboar,2022-11,Reckless,99.674,Blaze,0.326,,
Miltank,2022-11,Sap Sipper,93.784,Scrappy,3.778,Thick Fat,2.438
Lycanroc,2022-11,Steadfast,69.876,Sand Rush,29.472,Keen Eye,0.653
Golem-Alola,2022-11,Magnet Pull,96.606,Galvanize,3.393,Sturdy,0.001
Zoroark,2022-11,Illusion,100.000,,,,
Chesnaught,2022-11,Bulletproof,77.180,Overgrow,22.820,,
Whimsicott,2022-11,Prankster,99.922,Infiltrator,0.078,Chlorophyll,0.000
Slaking,2022-11,Truant,100.000,,,,
Audino,2022-11,Regenerator,100.000,Healer,0.000,,
Mimikyu-Totem,2022-11,Disguise,100.000,,,,
Roserade,2022-11,Natural Cure,61.015,Poison Point,21.316,Technician,17.668
Ampharos,2022-11,Static,100.000,Plus,0.000,,
Blastoise-Mega,2022-11,Mega Launcher,100.000,,,,
Politoed,2022-11,Drizzle,95.104,Water Absorb,4.896,Damp,0.000
Lilligant,2022-11,Chlorophyll,56.757,Leaf Guard,41.255,Own Tempo,1.988
Ludicolo,2022-11,Swift Swim,94.348,Rain Dish,5.651,Own Tempo,0.001
Ampharos-Mega,2022-11,Mold Breaker,100.000,,,,
Braviary,2022-11,Defiant,99.924,Sheer Force,0.053,Keen Eye,0.023
Poliwrath,2022-11,Swift Swim,83.893,Water Absorb,16.107,Damp,0.000
Dusclops,2022-11,Pressure,69.865,Frisk,30.135,,
Trevenant,2022-11,Harvest,98.881,Natural Cure,1.119,Frisk,0.000
Medicham,2022-11,Pure Power,100.000,Telepathy,0.000,,
Victreebel,2022-11,Chlorophyll,100.000,Gluttony,0.000,,
Raikou,2022-11,Pressure,92.691,Inner Focus,7.309,,
Terrakion,2022-11,Justified,100.000,,,,
Zygarde-10%,2022-11,Aura Break,100.000,,,,
Exploud,2022-11,Scrappy,100.000,Soundproof,0.000,,
Minior,2022-11,Shields Down,100.000,,,,
Sylveon,2022-11,Pixilate,95.631,Cute Charm,4.369,,
Machamp,2022-11,No Guard,86.285,Guts,13.459,Steadfast,0.256
Sharpedo,2022-11,Speed Boost,100.000,Rough Skin,0.000,,
Komala,2022-11,Comatose,100.000,,,,
Steelix,2022-11,Sturdy,99.949,Sheer Force,0.051,Rock Head,0.000
Dartrix,2022-11,Overgrow,100.000,Long Reach,0.000,,
Cryogonal,2022-11,Levitate,100.000,,,,
Hitmontop,2022-11,Intimidate,65.980,Technician,34.020,Steadfast,0.000
Drampa,2022-11,Sap Sipper,51.192,Berserk,48.802,Cloud Nine,0.006
Sableye,2022-11,Prankster,99.965,Keen Eye,0.035,Stall,0.000
Raichu,2022-11,Lightning Rod,81.812,Static,18.188,,
Mienshao,2022-11,Regenerator,99.514,Reckless,0.277,Inner Focus,0.209
Ambipom,2022-11,Technician,99.747,Skill Link,0.253,Pickup,0.000
Charizard,2022-11,Blaze,93.089,Solar Power,6.911,,
Lurantis,2022-11,Contrary,100.000,Leaf Guard,0.000,,
Crustle,2022-11,Sturdy,77.354,Weak Armor,22.632,Shell Armor,0.014
Silvally,2022-11,RKS System,100.000,,,,
Gardevoir,2022-11,Trace,99.160,Synchronize,0.840,Telepathy,0.000
Comfey,2022-11,Triage,99.496,Natural Cure,0.504,Flower Veil,0.000
Electivire,2022-11,Motor Drive,99.658,Vital Spirit,0.342,,
Heracross,2022-11,Guts,50.797,Moxie,48.875,Swarm,0.328
Flygon,2022-11,Levitate,100.000,,,,
Gorebyss,2022-11,Swift Swim,100.000,Hydration,0.000,,
Aggron,2022-11,Sturdy,84.051,Rock Head,10.512,Heavy Metal,5.438
Heatmor,2022-11,Flash Fire,99.997,Gluttony,0.003,White Smoke,0.000
Dodrio,2022-11,Early Bird,99.825,Tangled Feet,0.175,Run Away,0.000
Heliolisk,2022-11,Dry Skin,85.514,Solar Power,14.485,Sand Veil,0.002
Torterra,2022-11,Shell Armor,57.055,Overgrow,42.945,,
Bibarel,2022-11,Simple,99.968,Unaware,0.032,,
Audino-Mega,2022-11,Healer,100.000,,,,
Togedemaru,2022-11,Sturdy,99.623,Lightning Rod,0.376,Iron Barbs,0.001
Omastar,2022-11,Weak Armor,64.773,Swift Swim,26.685,Shell Armor,8.542
Ariados,2022-11,Insomnia,100.000,Sniper,0.000,Swarm,0.000
Registeel,2022-11,Clear Body,100.000,Light Metal,0.000,,
Vikavolt,2022-11,Levitate,100.000,,,,
Jolteon,2022-11,Volt Absorb,95.182,Quick Feet,4.818,,
Gigalith,2022-11,Sturdy,53.319,Sand Stream,46.681,Sand Force,0.000
Celebi,2022-11,Natural Cure,100.000,,,,
Rhydon,2022-11,Reckless,44.298,Lightning Rod,30.806,Rock Head,24.896
Haunter,2022-11,Levitate,100.000,,,,
Virizion,2022-11,Justified,100.000,,,,
Froslass,2022-11,Cursed Body,75.294,Snow Cloak,24.706,,
Dragalge,2022-11,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Scrafty,2022-11,Moxie,59.502,Intimidate,29.316,Shed Skin,11.182
Durant,2022-11,Hustle,94.372,Truant,5.628,Swarm,0.000
Masquerain,2022-11,Intimidate,100.000,,,,
Pangoro,2022-11,Scrappy,46.772,Mold Breaker,45.039,Iron Fist,8.189
Blastoise,2022-11,Torrent,59.375,Rain Dish,40.625,,
Cacturne,2022-11,Water Absorb,100.000,Sand Veil,0.000,,
Drapion,2022-11,Sniper,54.623,Battle Armor,45.377,Keen Eye,0.000
Regice,2022-11,Clear Body,100.000,Ice Body,0.000,,
Nidoqueen,2022-11,Sheer Force,99.988,Poison Point,0.012,Rivalry,0.000
Abomasnow-Mega,2022-11,Snow Warning,100.000,,,,
Aron,2022-11,Sturdy,100.000,Heavy Metal,0.000,Rock Head,0.000
Abomasnow,2022-11,Snow Warning,100.000,Soundproof,0.000,,
Zangoose,2022-11,Toxic Boost,99.156,Immunity,0.844,,
Mawile,2022-11,Intimidate,100.000,Hyper Cutter,0.000,Sheer Force,0.000
Dusknoir,2022-11,Pressure,92.491,Frisk,7.509,,
Golduck,2022-11,Swift Swim,99.793,Damp,0.201,Cloud Nine,0.006
Guzzlord,2022-11,Beast Boost,100.000,,,,
Wailord,2022-11,Pressure,98.514,Oblivious,1.486,Water Veil,0.000
Armaldo,2022-11,Battle Armor,97.420,Swift Swim,2.580,,
Eelektross,2022-11,Levitate,100.000,,,,
Hypno,2022-11,Insomnia,98.474,Inner Focus,1.526,Forewarn,0.001
Granbull,2022-11,Intimidate,100.000,Quick Feet,0.000,Rattled,0.000
Bewear,2022-11,Fluffy,100.000,Klutz,0.000,Unnerve,0.000
Golurk,2022-11,No Guard,86.390,Iron Fist,13.610,Klutz,0.000
Rotom,2022-11,Levitate,100.000,,,,
Meowstic,2022-11,Prankster,76.398,Competitive,23.584,Infiltrator,0.018
Beheeyem,2022-11,Analytic,100.000,Synchronize,0.000,Telepathy,0.000
Noctowl,2022-11,Insomnia,100.000,Tinted Lens,0.000,Keen Eye,0.000
Typhlosion,2022-11,Flash Fire,98.068,Blaze,1.932,,
Shaymin,2022-11,Natural Cure,100.000,,,,
Cradily,2022-11,Storm Drain,99.229,Suction Cups,0.771,,
Hariyama,2022-11,Thick Fat,96.422,Guts,3.577,Sheer Force,0.000
Rotom-Mow,2022-11,Levitate,100.000,,,,
Hoopa,2022-11,Magician,100.000,,,,
Regirock,2022-11,Clear Body,99.941,Sturdy,0.059,,
Lanturn,2022-11,Volt Absorb,99.999,Water Absorb,0.001,Illuminate,0.000
Exeggutor,2022-11,Harvest,73.382,Chlorophyll,26.618,,
Type: Null,2022-11,Battle Armor,100.000,,,,
Ursaring,2022-11,Guts,95.127,Quick Feet,4.873,Unnerve,0.000
Ninetales,2022-11,Drought,98.453,Flash Fire,1.547,,
Florges,2022-11,Flower Veil,89.152,Symbiosis,10.848,,
Tyrantrum,2022-11,Strong Jaw,92.138,Rock Head,7.862,,
Tangela,2022-11,Regenerator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Gourgeist,2022-11,Pickup,95.846,Frisk,4.154,Insomnia,0.000
Gumshoos,2022-11,Stakeout,93.675,Adaptability,6.325,Strong Jaw,0.000
Exeggutor-Alola,2022-11,Harvest,60.839,Frisk,39.161,,
Unfezant,2022-11,Super Luck,100.000,Big Pecks,0.000,Rivalry,0.000
Pidgeot,2022-11,Big Pecks,98.824,Keen Eye,1.176,Tangled Feet,0.000
Dustox,2022-11,Shield Dust,100.000,Compound Eyes,0.000,,
Chatot,2022-11,Tangled Feet,74.314,Big Pecks,22.185,Keen Eye,3.501
Seviper,2022-11,Shed Skin,98.627,Infiltrator,1.373,,
Swanna,2022-11,Keen Eye,100.000,Hydration,0.000,Big Pecks,0.000
Gligar,2022-11,Immunity,100.000,Sand Veil,0.000,Hyper Cutter,0.000
Landorus-Therian,2022-12,Intimidate,100.000,,,,
Magearna,2022-12,Soul-Heart,100.000,,,,
Greninja-Ash,2022-12,Battle Bond,100.000,,,,
Tapu Koko,2022-12,Electric Surge,100.000,,,,
Ferrothorn,2022-12,Iron Barbs,100.000,Anticipation,0.000,,
Kartana,2022-12,Beast Boost,100.000,,,,
Tornadus-Therian,2022-12,Regenerator,100.000,,,,
Heatran,2022-12,Flash Fire,100.000,,,,
Medicham-Mega,2022-12,Pure Power,100.000,,,,
Toxapex,2022-12,Regenerator,99.884,Merciless,0.115,Limber,0.000
Tapu Lele,2022-12,Psychic Surge,100.000,,,,
Rotom-Wash,2022-12,Levitate,100.000,,,,
Chansey,2022-12,Natural Cure,99.851,Healer,0.135,Serene Grace,0.014
Excadrill,2022-12,Mold Breaker,74.566,Sand Rush,25.429,Sand Force,0.005
Hawlucha,2022-12,Unburden,99.668,Mold Breaker,0.292,Limber,0.040
Pelipper,2022-12,Drizzle,99.988,Keen Eye,0.012,Rain Dish,0.000
Tapu Fini,2022-12,Misty Surge,100.000,,,,
Swampert-Mega,2022-12,Swift Swim,100.000,,,,
Clefable,2022-12,Magic Guard,53.980,Unaware,46.012,Cute Charm,0.008
Garchomp,2022-12,Rough Skin,99.549,Sand Veil,0.451,,
Serperior,2022-12,Contrary,99.883,Overgrow,0.117,,
Kyurem-Black,2022-12,Teravolt,100.000,,,,
Gliscor,2022-12,Poison Heal,99.872,Hyper Cutter,0.108,Sand Veil,0.020
Sableye-Mega,2022-12,Magic Bounce,100.000,,,,
Skarmory,2022-12,Sturdy,98.896,Keen Eye,0.911,Weak Armor,0.193
Mawile-Mega,2022-12,Huge Power,100.000,,,,
Volcarona,2022-12,Flame Body,96.168,Swarm,3.832,,
Tapu Bulu,2022-12,Grassy Surge,100.000,,,,
Charizard-Mega-X,2022-12,Tough Claws,100.000,,,,
Celesteela,2022-12,Beast Boost,100.000,,,,
Greninja,2022-12,Protean,100.000,Torrent,0.000,,
Victini,2022-12,Victory Star,100.000,,,,
Kommo-o,2022-12,Bulletproof,69.789,Soundproof,23.194,Overcoat,7.018
Zapdos,2022-12,Static,87.112,Pressure,12.888,,
Magnezone,2022-12,Magnet Pull,98.826,Analytic,1.046,Sturdy,0.128
Scizor-Mega,2022-12,Technician,100.000,,,,
Diancie-Mega,2022-12,Magic Bounce,100.000,,,,
Alakazam-Mega,2022-12,Trace,100.000,,,,
Charizard-Mega-Y,2022-12,Drought,100.000,,,,
Azumarill,2022-12,Huge Power,88.436,Sap Sipper,11.564,Thick Fat,0.000
Tyranitar,2022-12,Sand Stream,100.000,Unnerve,0.000,,
Lopunny-Mega,2022-12,Scrappy,100.000,,,,
Manaphy,2022-12,Hydration,100.000,,,,
Blacephalon,2022-12,Beast Boost,100.000,,,,
Pinsir-Mega,2022-12,Aerilate,100.000,,,,
Tangrowth,2022-12,Regenerator,99.984,Chlorophyll,0.016,Leaf Guard,0.000
Jirachi,2022-12,Serene Grace,100.000,,,,
Crawdaunt,2022-12,Adaptability,96.877,Hyper Cutter,3.123,Shell Armor,0.000
Cresselia,2022-12,Levitate,100.000,,,,
Gastrodon,2022-12,Storm Drain,99.959,Sand Force,0.037,Sticky Hold,0.004
Quagsire,2022-12,Unaware,98.805,Water Absorb,1.194,Damp,0.001
Latias-Mega,2022-12,Levitate,100.000,,,,
Gyarados-Mega,2022-12,Mold Breaker,100.000,,,,
Zeraora,2022-12,Volt Absorb,100.000,,,,
Ditto,2022-12,Imposter,100.000,Limber,0.000,,
Mimikyu,2022-12,Disguise,100.000,,,,
Marowak-Alola,2022-12,Rock Head,64.633,Lightning Rod,35.367,Cursed Body,0.000
Reuniclus,2022-12,Magic Guard,99.978,Regenerator,0.022,Overcoat,0.000
Hippowdon,2022-12,Sand Stream,99.999,Sand Force,0.001,,
Thundurus-Therian,2022-12,Volt Absorb,100.000,,,,
Dragonite,2022-12,Multiscale,98.214,Inner Focus,1.786,,
Gardevoir-Mega,2022-12,Pixilate,100.000,,,,
Tyranitar-Mega,2022-12,Sand Stream,100.000,,,,
Slowbro,2022-12,Regenerator,100.000,Oblivious,0.000,Own Tempo,0.000
Weavile,2022-12,Pressure,75.505,Pickpocket,24.495,,
Gyarados,2022-12,Moxie,91.728,Intimidate,8.272,,
Hoopa-Unbound,2022-12,Magician,100.000,,,,
Primarina,2022-12,Torrent,91.219,Liquid Voice,8.781,,
Ribombee,2022-12,Shield Dust,99.058,Sweet Veil,0.942,Honey Gather,0.000
Bisharp,2022-12,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Hydreigon,2022-12,Levitate,100.000,,,,
Venusaur-Mega,2022-12,Thick Fat,100.000,,,,
