name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Revavroom,2022-11,Air Balloon,76.164,Aguav Berry,9.149,Wide Lens,8.637,Life Orb,5.559,Other,0.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-11,Choice Scarf,97.083,Other,2.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2022-11,Mirror Herb,73.133,Choice Specs,12.994,Assault Vest,12.443,Other,1.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2022-11,Assault Vest,72.159,Choice Specs,27.825,Other,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blissey,2022-11,Leftovers,99.985,Other,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-11,Life Orb,73.701,Choice Band,17.905,Assault Vest,8.257,Other,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatsugiri,2022-11,Sitrus Berry,79.414,Wacan Berry,20.488,Other,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolliv,2022-11,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2022-11,Iapapa Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Punching Glove,61.145,Choice Band,16.735,Choice Scarf,13.855,Custap Berry,5.381,Other,2.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-11,Choice Specs,80.240,Choice Scarf,19.713,Other,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-11,Custap Berry,86.423,Liechi Berry,10.898,Other,2.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clodsire,2022-11,Leftovers,58.771,Assault Vest,17.825,Rocky Helmet,14.642,Sitrus Berry,4.803,Other,3.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2022-11,Sitrus Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2022-11,Maranga Berry,97.588,Other,2.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2022-11,Leftovers,99.760,Other,0.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flamigo,2022-11,Custap Berry,90.532,Choice Band,5.108,Other,4.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2022-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Choice Band,69.408,Rocky Helmet,23.098,Life Orb,7.493,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clawitzer,2022-11,Choice Specs,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Choice Band,46.169,Assault Vest,32.672,Muscle Band,20.330,Other,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-11,Choice Scarf,71.089,Assault Vest,28.187,Other,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2022-11,Toxic Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2022-11,Iapapa Berry,84.526,Choice Scarf,15.474,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Booster Energy,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2022-11,Rocky Helmet,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palafin,2022-11,Choice Band,92.682,Assault Vest,6.257,Other,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Choice Band,76.459,Choice Scarf,21.899,Other,1.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-11,Air Balloon,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunsparce,2022-11,Eviolite,99.961,Other,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Choice Specs,90.955,Life Orb,6.136,Other,2.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2022-11,Loaded Dice,94.760,Iapapa Berry,5.240,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-11,Shell Bell,99.561,Other,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-11,Sitrus Berry,36.486,Assault Vest,30.882,Aguav Berry,20.050,Leftovers,12.487,Other,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farigiraf,2022-11,Sitrus Berry,65.571,Custap Berry,34.061,Other,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-11,Choice Band,69.619,Life Orb,30.381,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Custap Berry,97.694,Other,2.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Choice Band,92.808,Leftovers,7.192,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-11,Aguav Berry,45.524,Leftovers,28.302,Weakness Policy,21.439,Other,4.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Leftovers,99.902,Other,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogoat,2022-11,Grassy Seed,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Booster Energy,58.923,Choice Scarf,20.657,Life Orb,15.725,Other,4.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florges,2022-11,Assault Vest,99.998,Other,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-11,Choice Band,47.198,Choice Specs,26.907,Dragon Fang,24.821,Other,1.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polteageist,2022-11,Weakness Policy,99.996,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Leftovers,84.010,Life Orb,11.795,Other,4.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Blunder Policy,49.243,Assault Vest,36.184,Leftovers,14.447,Other,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-11,Choice Band,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basculin,2022-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawniard,2022-11,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2022-11,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Choice Specs,99.603,Other,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Choice Scarf,84.171,Leftovers,15.829,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabominable,2022-11,Blunder Policy,99.999,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-11,Nothing,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2022-11,Life Orb,83.618,Sitrus Berry,16.267,Other,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2022-11,Loaded Dice,57.758,Leftovers,42.160,Other,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-11,Nothing,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falinks,2022-11,Custap Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Choice Band,96.557,Other,3.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-11,Choice Specs,86.080,Life Orb,12.909,Other,1.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-11,Choice Band,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimmsnarl,2022-11,Choice Scarf,86.128,Rocky Helmet,12.516,Other,1.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Custap Berry,99.332,Other,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-11,Muscle Band,95.011,Other,4.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Valiant,2022-12,Booster Energy,93.718,Weakness Policy,2.491,Other,3.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gholdengo,2022-12,Weakness Policy,63.514,Choice Specs,25.989,Air Balloon,7.059,Other,3.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chi-Yu,2022-12,Choice Scarf,32.800,Choice Specs,30.869,Assault Vest,21.143,Weakness Policy,11.981,Other,3.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dondozo,2022-12,Choice Band,47.861,Leftovers,34.460,Sitrus Berry,6.747,Assault Vest,4.482,Lum Berry,4.021,Other,2.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Hands,2022-12,Booster Energy,54.797,Assault Vest,41.260,Other,3.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-12,Choice Band,44.842,Lum Berry,33.269,Liechi Berry,10.064,Salac Berry,7.847,Other,3.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ting-Lu,2022-12,Weakness Policy,44.764,Assault Vest,24.204,Expert Belt,17.809,Choice Band,9.017,Other,4.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annihilape,2022-12,Sitrus Berry,45.953,Salac Berry,22.848,Weakness Policy,9.259,Leftovers,6.094,Life Orb,4.014,Roseli Berry,2.922,Choice Band,2.553,Choice Scarf,1.633,Other,4.724,,,,,,,,,,,,,,,,,,,,,,,,
Iron Bundle,2022-12,Booster Energy,69.553,Choice Specs,30.270,Other,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-12,Sitrus Berry,80.165,Mental Herb,8.035,Shuca Berry,7.088,Other,4.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flutter Mane,2022-12,Weakness Policy,48.090,Choice Specs,32.376,Booster Energy,18.400,Other,1.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowscarada,2022-12,Choice Band,56.493,Choice Scarf,22.297,Choice Specs,12.424,Salac Berry,2.935,Sitrus Berry,1.558,Other,4.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-12,Choice Band,51.849,Life Orb,44.410,Other,3.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeledirge,2022-12,Weakness Policy,27.672,White Herb,19.227,Sitrus Berry,13.579,Air Balloon,12.871,Choice Specs,10.613,Mental Herb,8.391,Kasib Berry,2.054,Leftovers,1.073,Other,4.521,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2022-12,Leftovers,60.299,Sitrus Berry,20.882,Apicot Berry,9.607,Assault Vest,6.586,Other,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-12,Sitrus Berry,42.150,Assault Vest,31.858,Kebia Berry,10.140,Life Orb,9.255,Choice Band,3.053,Other,3.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farigiraf,2022-12,Choice Specs,89.657,Assault Vest,9.909,Other,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Tusk,2022-12,Booster Energy,52.563,Choice Band,23.232,Choice Scarf,14.746,Leftovers,5.996,Other,3.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-12,Assault Vest,97.700,Other,2.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-12,Life Orb,46.608,Choice Band,39.151,Lum Berry,11.794,Other,2.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-12,Choice Band,76.784,Life Orb,9.325,Loaded Dice,8.561,Leftovers,2.517,Other,2.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragapult,2022-12,Leftovers,34.746,Choice Band,26.054,Weakness Policy,21.675,Choice Specs,11.853,Choice Scarf,3.341,Other,2.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2022-12,Assault Vest,95.967,Other,4.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-12,Leftovers,28.746,Lum Berry,23.555,Sitrus Berry,20.184,Choice Specs,7.241,Weakness Policy,6.648,Mirror Herb,5.176,Babiri Berry,4.166,Other,4.283,,,,,,,,,,,,,,,,,,,,,,,,,,
Slaking,2022-12,Choice Band,99.551,Other,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chien-Pao,2022-12,Choice Band,65.544,Life Orb,19.136,Choice Scarf,11.011,Other,4.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
