name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Electrode,2022-11,Soundproof,46.701,Aftermath,42.559,Static,10.740
Greedent,2022-11,Cheek Pouch,99.996,Gluttony,0.004,,
Scyther,2022-11,Technician,100.000,Swarm,0.000,Steadfast,0.000
Camerupt,2022-11,Solid Rock,99.838,Anger Point,0.162,Magma Armor,0.000
Gogoat,2022-11,Sap Sipper,100.000,Grass Pelt,0.000,,
Squawkabilly,2022-11,Intimidate,97.792,Guts,2.207,Hustle,0.001
Mudsdale,2022-11,Stamina,96.283,Own Tempo,3.717,Inner Focus,0.000
Bruxish,2022-11,Dazzling,87.779,Strong Jaw,12.221,Wonder Skin,0.000
Braviary,2022-11,Sheer Force,66.228,Defiant,33.632,Keen Eye,0.139
Gothitelle,2022-11,Competitive,98.974,Frisk,1.026,,
Qwilfish,2022-11,Intimidate,87.497,Swift Swim,12.503,Poison Point,0.000
Ursaring,2022-11,Quick Feet,93.789,Guts,6.211,Unnerve,0.000
Whiscash,2022-11,Oblivious,99.618,Hydration,0.257,Anticipation,0.125
Naclstack,2022-11,Purifying Salt,99.893,Sturdy,0.107,Clear Body,0.000
Haunter,2022-11,Levitate,100.000,,,,
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Great Tusk,2022-12,Protosynthesis,100.000,,,,
Gholdengo,2022-12,Good as Gold,100.000,,,,
Chi-Yu,2022-12,Beads of Ruin,100.000,,,,
Dragonite,2022-12,Multiscale,99.207,Inner Focus,0.793,,
Iron Valiant,2022-12,Quark Drive,100.000,,,,
Ting-Lu,2022-12,Vessel of Ruin,100.000,,,,
Chien-Pao,2022-12,Sword of Ruin,100.000,,,,
Dragapult,2022-12,Infiltrator,94.869,Clear Body,4.945,Cursed Body,0.186
Annihilape,2022-12,Defiant,82.896,Vital Spirit,16.602,Inner Focus,0.501
Kingambit,2022-12,Supreme Overlord,96.782,Defiant,3.218,Pressure,0.000
Glimmora,2022-12,Toxic Debris,99.724,Corrosion,0.276,,
Corviknight,2022-12,Pressure,76.919,Mirror Armor,22.877,Unnerve,0.205
Garganacl,2022-12,Purifying Salt,99.888,Sturdy,0.070,Clear Body,0.043
Roaring Moon,2022-12,Protosynthesis,100.000,,,,
Hatterene,2022-12,Magic Bounce,99.886,Healer,0.114,Anticipation,0.000
Dondozo,2022-12,Unaware,99.931,Water Veil,0.059,Oblivious,0.010
Rotom-Wash,2022-12,Levitate,100.000,,,,
Iron Treads,2022-12,Quark Drive,100.000,,,,
Garchomp,2022-12,Rough Skin,100.000,,,,
Amoonguss,2022-12,Regenerator,99.515,Effect Spore,0.485,,
Volcarona,2022-12,Flame Body,99.029,Swarm,0.971,,
Clodsire,2022-12,Unaware,60.367,Water Absorb,39.068,Poison Point,0.565
Scizor,2022-12,Technician,99.920,Swarm,0.078,Light Metal,0.001
Breloom,2022-12,Technician,98.586,Poison Heal,1.111,Effect Spore,0.304
Cyclizar,2022-12,Regenerator,99.424,Shed Skin,0.576,,
Iron Moth,2022-12,Quark Drive,100.000,,,,
Quaquaval,2022-12,Moxie,99.544,Torrent,0.456,,
Meowscarada,2022-12,Protean,84.401,Overgrow,15.599,,
Azumarill,2022-12,Huge Power,99.938,Thick Fat,0.046,Sap Sipper,0.016
Torkoal,2022-12,Drought,99.922,White Smoke,0.070,Shell Armor,0.008
Grimmsnarl,2022-12,Prankster,99.981,Pickpocket,0.013,Frisk,0.006
Skeledirge,2022-12,Unaware,99.281,Blaze,0.719,,
Toxapex,2022-12,Regenerator,99.121,Merciless,0.838,Limber,0.041
Ceruledge,2022-12,Flash Fire,65.861,Weak Armor,34.139,,
Pawmot,2022-12,Iron Fist,90.441,Volt Absorb,6.145,Natural Cure,3.414
Iron Hands,2022-12,Quark Drive,100.000,,,,
Pelipper,2022-12,Drizzle,99.917,Keen Eye,0.083,Rain Dish,0.000
Espathra,2022-12,Speed Boost,99.691,Opportunist,0.309,Frisk,0.000
Baxcalibur,2022-12,Thermal Exchange,96.629,Ice Body,3.371,,
Cinderace,2022-12,Libero,98.801,Blaze,1.199,,
Magnezone,2022-12,Magnet Pull,90.910,Analytic,8.609,Sturdy,0.480
Slither Wing,2022-12,Protosynthesis,100.000,,,,
Tyranitar,2022-12,Sand Stream,99.979,Unnerve,0.021,,
Tauros-Paldea-Fire,2022-12,Intimidate,99.824,Cud Chew,0.176,Anger Point,0.000
Floatzel,2022-12,Swift Swim,99.922,Water Veil,0.078,,
Armarouge,2022-12,Weak Armor,91.586,Flash Fire,8.414,,
Blissey,2022-12,Natural Cure,99.490,Serene Grace,0.313,Healer,0.196
Maushold,2022-12,Technician,99.577,Friend Guard,0.421,Cheek Pouch,0.002
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Lokix,2022-12,Tinted Lens,99.509,Swarm,0.491,,
Ditto,2022-12,Imposter,99.933,Limber,0.067,,
Talonflame,2022-12,Flame Body,86.107,Gale Wings,13.893,,
Barraskewda,2022-12,Swift Swim,99.966,Propeller Tail,0.034,,
Orthworm,2022-12,Earth Eater,100.000,,,,
Hydreigon,2022-12,Levitate,100.000,,,,
Tauros-Paldea-Water,2022-12,Intimidate,98.288,Cud Chew,1.666,Anger Point,0.046
Kilowattrel,2022-12,Volt Absorb,95.320,Competitive,3.608,Wind Power,1.072
Scream Tail,2022-12,Protosynthesis,100.000,,,,
Iron Thorns,2022-12,Quark Drive,100.000,,,,
Revavroom,2022-12,Filter,94.050,Overcoat,5.950,,
Pincurchin,2022-12,Electric Surge,99.989,Lightning Rod,0.011,,
Staraptor,2022-12,Reckless,94.655,Intimidate,5.345,,
Dachsbun,2022-12,Well-Baked Body,99.983,Aroma Veil,0.017,,
Slowking,2022-12,Regenerator,99.303,Oblivious,0.697,Own Tempo,0.000
Tinkaton,2022-12,Mold Breaker,99.380,Own Tempo,0.590,Pickpocket,0.031
Masquerain,2022-12,Intimidate,100.000,Unnerve,0.000,,
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Scovillain,2022-12,Chlorophyll,99.754,Insomnia,0.246,,
Vaporeon,2022-12,Water Absorb,99.427,Hydration,0.573,,
Mismagius,2022-12,Levitate,100.000,,,,
Arboliva,2022-12,Seed Sower,94.199,Harvest,5.801,,
Arcanine,2022-12,Intimidate,98.498,Flash Fire,1.455,Justified,0.047
Iron Jugulis,2022-12,Quark Drive,100.000,,,,
Hawlucha,2022-12,Unburden,50.035,Mold Breaker,49.882,Limber,0.084
Gardevoir,2022-12,Trace,98.735,Synchronize,1.265,Telepathy,0.000
Flamigo,2022-12,Scrappy,99.850,Costar,0.148,Tangled Feet,0.003
Alomomola,2022-12,Regenerator,99.998,Healer,0.002,Hydration,0.000
Medicham,2022-12,Pure Power,100.000,Telepathy,0.000,,
Chansey,2022-12,Natural Cure,99.932,Serene Grace,0.068,Healer,0.000
Espeon,2022-12,Magic Bounce,99.507,Synchronize,0.493,,
Sylveon,2022-12,Pixilate,99.336,Cute Charm,0.664,,
Gallade,2022-12,Sharpness,99.820,Steadfast,0.124,Justified,0.056
Gengar,2022-12,Cursed Body,100.000,,,,
Cloyster,2022-12,Skill Link,99.726,Overcoat,0.181,Shell Armor,0.093
Charizard,2022-12,Solar Power,93.677,Blaze,6.323,,
Florges,2022-12,Flower Veil,99.768,Symbiosis,0.232,,
Rotom-Heat,2022-12,Levitate,100.000,,,,
Hariyama,2022-12,Thick Fat,92.784,Guts,7.213,Sheer Force,0.002
Goodra,2022-12,Sap Sipper,44.489,Gooey,41.016,Hydration,14.495
Brute Bonnet,2022-12,Protosynthesis,100.000,,,,
Gyarados,2022-12,Intimidate,58.966,Moxie,41.034,,
Haxorus,2022-12,Mold Breaker,94.926,Rivalry,5.072,Unnerve,0.002
Gastrodon,2022-12,Storm Drain,99.590,Sticky Hold,0.359,Sand Force,0.051
Grafaiai,2022-12,Prankster,94.056,Unburden,4.478,Poison Touch,1.467
Mimikyu,2022-12,Disguise,100.000,,,,
Indeedee,2022-12,Psychic Surge,99.880,Inner Focus,0.120,Synchronize,0.000
Salamence,2022-12,Intimidate,68.649,Moxie,31.351,,
Zangoose,2022-12,Toxic Boost,96.845,Immunity,3.155,,
Bronzong,2022-12,Levitate,99.942,Heatproof,0.058,Heavy Metal,0.000
Quagsire,2022-12,Unaware,99.350,Water Absorb,0.385,Damp,0.265
Weavile,2022-12,Pressure,98.163,Pickpocket,1.837,,
Abomasnow,2022-12,Snow Warning,99.999,Soundproof,0.001,,
Bellibolt,2022-12,Electromorphosis,96.939,Static,3.061,Damp,0.000
Toxtricity,2022-12,Punk Rock,99.881,Plus,0.108,Technician,0.011
Sawsbuck,2022-12,Chlorophyll,88.041,Serene Grace,11.955,Sap Sipper,0.004
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Dudunsparce,2022-12,Rattled,57.045,Serene Grace,42.955,Run Away,0.000
Tatsugiri,2022-12,Storm Drain,89.231,Commander,10.769,,
Avalugg,2022-12,Sturdy,84.962,Own Tempo,11.683,Ice Body,3.355
Noivern,2022-12,Infiltrator,83.724,Frisk,14.334,Telepathy,1.941
Drednaw,2022-12,Swift Swim,99.581,Strong Jaw,0.419,Shell Armor,0.000
Spidops,2022-12,Insomnia,62.023,Stakeout,37.977,,
Hippowdon,2022-12,Sand Stream,99.998,Sand Force,0.002,,
Klefki,2022-12,Prankster,100.000,Magician,0.000,,
Bombirdier,2022-12,Big Pecks,80.767,Rocky Payload,19.075,Keen Eye,0.158
Forretress,2022-12,Sturdy,88.223,Overcoat,11.777,,
Veluza,2022-12,Sharpness,59.628,Mold Breaker,40.372,,
Golduck,2022-12,Swift Swim,99.994,Cloud Nine,0.006,Damp,0.000
Rabsca,2022-12,Synchronize,99.999,Telepathy,0.001,,
Froslass,2022-12,Cursed Body,100.000,,,,
Tropius,2022-12,Chlorophyll,98.640,Harvest,1.360,Solar Power,0.000
Slowbro,2022-12,Regenerator,99.775,Own Tempo,0.134,Oblivious,0.091
Indeedee-F,2022-12,Psychic Surge,100.000,Synchronize,0.000,Own Tempo,0.000
Lucario,2022-12,Steadfast,48.045,Justified,45.263,Inner Focus,6.692
Cacturne,2022-12,Water Absorb,100.000,,,,
Cetitan,2022-12,Slush Rush,78.606,Sheer Force,11.216,Thick Fat,10.178
Clawitzer,2022-12,Mega Launcher,100.000,,,,
Sableye,2022-12,Prankster,99.799,Keen Eye,0.201,Stall,0.000
Polteageist,2022-12,Weak Armor,99.735,Cursed Body,0.265,,
Falinks,2022-12,Battle Armor,77.604,Defiant,22.396,,
Brambleghast,2022-12,Infiltrator,59.807,Wind Rider,40.193,,
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Sandaconda,2022-12,Shed Skin,99.864,Sand Spit,0.136,,
Bisharp,2022-12,Inner Focus,45.608,Defiant,39.074,Pressure,15.318
Rotom-Mow,2022-12,Levitate,100.000,,,,
Leafeon,2022-12,Chlorophyll,88.930,Leaf Guard,11.070,,
Donphan,2022-12,Sturdy,100.000,,,,
Umbreon,2022-12,Synchronize,89.485,Inner Focus,10.515,,
Basculin,2022-12,Adaptability,99.805,Mold Breaker,0.187,Reckless,0.007
Squawkabilly,2022-12,Guts,55.252,Hustle,35.869,Intimidate,8.880
Farigiraf,2022-12,Armor Tail,59.200,Cud Chew,40.715,Sap Sipper,0.085
Mabosstiff,2022-12,Stakeout,92.552,Guard Dog,5.702,Intimidate,1.746
Frosmoth,2022-12,Ice Scales,95.816,Shield Dust,4.184,,
Gogoat,2022-12,Sap Sipper,70.522,Grass Pelt,29.478,,
Oricorio,2022-12,Dancer,100.000,,,,
Jolteon,2022-12,Volt Absorb,80.898,Quick Feet,19.102,,
Crabominable,2022-12,Iron Fist,99.418,Hyper Cutter,0.582,Anger Point,0.000
Palossand,2022-12,Water Compaction,100.000,,,,
Klawf,2022-12,Anger Shell,56.619,Regenerator,43.381,Shell Armor,0.000
Ursaring,2022-12,Guts,99.898,Quick Feet,0.100,Unnerve,0.001
Appletun,2022-12,Thick Fat,85.014,Ripen,10.939,Gluttony,4.047
Lilligant,2022-12,Chlorophyll,92.923,Own Tempo,7.074,Leaf Guard,0.003
Magneton,2022-12,Magnet Pull,84.495,Analytic,15.505,Sturdy,0.000
Hattrem,2022-12,Magic Bounce,99.996,Healer,0.004,Anticipation,0.000
Vespiquen,2022-12,Pressure,99.114,Unnerve,0.886,,
Oricorio-Pom-Pom,2022-12,Dancer,100.000,,,,
Mudsdale,2022-12,Stamina,99.240,Own Tempo,0.760,Inner Focus,0.000
Beartic,2022-12,Swift Swim,95.627,Slush Rush,4.373,,
Eiscue,2022-12,Ice Face,100.000,,,,
Misdreavus,2022-12,Levitate,100.000,,,,
Eelektross,2022-12,Levitate,100.000,,,,
Salazzle,2022-12,Corrosion,100.000,Oblivious,0.000,,
Oinkologne-F,2022-12,Thick Fat,83.232,Aroma Veil,16.766,Gluttony,0.002
Primeape,2022-12,Defiant,97.737,Vital Spirit,1.184,Anger Point,1.079
Dragalge,2022-12,Adaptability,99.857,Poison Point,0.143,Poison Touch,0.000
Pikachu,2022-12,Static,92.918,Lightning Rod,7.082,,
Heracross,2022-12,Guts,59.430,Moxie,40.570,Swarm,0.000
Zoroark,2022-12,Illusion,100.000,,,,
Pyroar,2022-12,Unnerve,64.317,Rivalry,35.429,Moxie,0.254
Houndoom,2022-12,Flash Fire,100.000,Unnerve,0.000,Early Bird,0.000
Tsareena,2022-12,Queenly Majesty,90.507,Leaf Guard,9.493,Sweet Veil,0.000
Camerupt,2022-12,Solid Rock,99.998,Anger Point,0.002,Magma Armor,0.000
Qwilfish,2022-12,Poison Point,81.905,Intimidate,12.989,Swift Swim,5.106
Lycanroc,2022-12,Sand Rush,99.821,Keen Eye,0.179,Steadfast,0.000
Braviary,2022-12,Defiant,85.895,Sheer Force,14.101,Keen Eye,0.004
Coalossal,2022-12,Flash Fire,56.245,Steam Engine,30.585,Flame Body,13.170
Muk,2022-12,Poison Touch,75.192,Sticky Hold,22.628,Stench,2.179
Drifblim,2022-12,Flare Boost,66.299,Unburden,17.023,Aftermath,16.679
Delibird,2022-12,Vital Spirit,97.961,Insomnia,1.844,Hustle,0.195
Lechonk,2022-12,Thick Fat,93.134,Aroma Veil,6.866,Gluttony,0.000
Sudowoodo,2022-12,Rock Head,99.156,Sturdy,0.843,Rattled,0.001
Greedent,2022-12,Cheek Pouch,99.744,Gluttony,0.256,,
Great Tusk,2023-01,Protosynthesis,100.000,,,,
Gholdengo,2023-01,Good as Gold,100.000,,,,
Chien-Pao,2023-01,Sword of Ruin,100.000,,,,
Dragonite,2023-01,Multiscale,98.915,Inner Focus,1.085,,
Iron Valiant,2023-01,Quark Drive,100.000,,,,
Garganacl,2023-01,Purifying Salt,99.825,Clear Body,0.137,Sturdy,0.038
Kingambit,2023-01,Supreme Overlord,98.023,Defiant,1.696,Pressure,0.281
Rotom-Wash,2023-01,Levitate,100.000,,,,
Ting-Lu,2023-01,Vessel of Ruin,100.000,,,,
Corviknight,2023-01,Pressure,87.436,Mirror Armor,12.509,Unnerve,0.055
Dragapult,2023-01,Infiltrator,94.228,Clear Body,5.217,Cursed Body,0.555
Volcarona,2023-01,Flame Body,95.248,Swarm,4.752,,
Glimmora,2023-01,Toxic Debris,92.378,Corrosion,7.622,,
Hatterene,2023-01,Magic Bounce,99.815,Healer,0.185,Anticipation,0.000
Clodsire,2023-01,Unaware,54.923,Water Absorb,44.939,Poison Point,0.138
