name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Azumarill,2022-11,Iron Valiant,80.060,Klefki,68.244,Flutter Mane,56.001,Grimmsnarl,51.100,Tinkaton,42.989,Hatterene,34.664,Gardevoir,31.432,Scream Tail,21.457,Mimikyu,17.058,Pelipper,14.734,Gastrodon,10.752,,
Barraskewda,2022-11,Pelipper,96.295,Iron Bundle,82.317,Palafin,77.113,Quaquaval,63.435,Toxapex,43.311,Gastrodon,34.976,Quagsire,24.656,Rotom-Wash,14.742,Tauros-Paldea-Water,12.270,Azumarill,9.915,Dondozo,9.767,,
Palafin,2022-11,Pelipper,84.839,Iron Bundle,82.891,Barraskewda,78.044,Quaquaval,61.301,Toxapex,38.038,Quagsire,29.988,Gastrodon,26.033,Dondozo,17.743,Rotom-Wash,14.539,Tauros-Paldea-Water,11.169,Azumarill,10.149,,
Chien-Pao,2022-11,Baxcalibur,58.025,Iron Bundle,54.959,Abomasnow,49.398,Avalugg,46.949,Froslass,31.827,Kingambit,27.187,Chi-Yu,26.247,Meowscarada,23.495,Cetitan,21.703,Cloyster,19.593,Frosmoth,17.266,,
Kingambit,2022-11,Gholdengo,55.997,Corviknight,47.812,Scizor,40.517,Klefki,39.251,Forretress,34.824,Chi-Yu,27.906,Chien-Pao,27.698,Iron Treads,26.158,Roaring Moon,24.290,Meowscarada,24.203,Grimmsnarl,15.880,,
Scizor,2022-11,Forretress,69.346,Volcarona,54.820,Slither Wing,47.223,Kingambit,40.682,Gholdengo,39.867,Lokix,38.696,Corviknight,37.491,Klefki,34.328,Heracross,23.551,Spidops,21.883,Scyther,20.155,,
Gengar,2022-11,Flutter Mane,72.826,Dragapult,72.622,Mimikyu,69.345,Ceruledge,59.369,Froslass,55.407,Amoonguss,22.795,Iron Moth,21.451,Glimmora,20.952,Clodsire,19.289,Revavroom,17.768,Houndstone,14.997,,
Houndstone,2022-11,Flutter Mane,97.871,Annihilape,65.265,Dragapult,62.936,Skeledirge,56.437,Mimikyu,52.116,Gholdengo,39.020,Froslass,28.518,Ceruledge,24.970,Gengar,18.876,Polteageist,15.710,Brambleghast,15.411,,
Forretress,2022-11,Scizor,91.984,Volcarona,52.129,Lokix,50.381,Kingambit,46.380,Corviknight,46.335,Gholdengo,44.566,Klefki,43.621,Slither Wing,41.540,Scyther,28.236,Spidops,10.258,Heracross,10.234,,
Grimmsnarl,2022-11,Iron Valiant,70.780,Azumarill,69.033,Klefki,54.620,Hatterene,46.444,Flutter Mane,38.276,Gardevoir,36.456,Tinkaton,25.894,Kingambit,20.753,Chi-Yu,18.614,Roaring Moon,15.164,Chien-Pao,14.606,,
Volcarona,2022-11,Scizor,71.968,Slither Wing,63.397,Lokix,53.689,Forretress,51.593,Heracross,32.340,Spidops,31.108,Scyther,27.946,Rabsca,22.778,Chi-Yu,16.825,Scovillain,14.959,Torkoal,14.016,,
Baxcalibur,2022-11,Chien-Pao,80.119,Iron Bundle,74.897,Avalugg,64.097,Abomasnow,62.084,Froslass,37.566,Cetitan,23.525,Cloyster,21.848,Frosmoth,18.199,Dragapult,15.842,Cyclizar,13.532,Roaring Moon,13.054,,
Great Tusk,2022-11,Iron Valiant,51.665,Garchomp,37.057,Breloom,34.475,Sandy Shocks,32.291,Annihilape,31.257,Iron Hands,29.584,Pawmot,28.940,Quaquaval,27.481,Gallade,25.919,Ting-Lu,24.062,Clodsire,22.110,,
Toxapex,2022-11,Pelipper,75.176,Barraskewda,69.241,Iron Bundle,66.343,Palafin,60.085,Quaquaval,55.166,Gastrodon,22.988,Quagsire,13.618,Tauros-Paldea-Water,12.717,Dondozo,12.717,Iron Moth,12.161,Glimmora,10.819,,
Corviknight,2022-11,Kingambit,74.301,Gholdengo,69.359,Klefki,60.475,Scizor,58.025,Forretress,54.065,Iron Treads,24.413,Iron Jugulis,18.939,Gyarados,16.150,Dragonite,14.585,Kilowattrel,13.447,Bronzong,10.594,,
Skeledirge,2022-11,Flutter Mane,88.859,Annihilape,79.209,Houndstone,68.213,Gholdengo,50.318,Dragapult,44.831,Mimikyu,40.579,Ceruledge,26.692,Froslass,25.601,Sableye,15.966,Oricorio-Sensu,11.041,Brambleghast,7.053,,
Gastrodon,2022-11,Pelipper,68.116,Iron Bundle,65.349,Barraskewda,58.886,Quaquaval,53.895,Palafin,43.307,Toxapex,24.209,Azumarill,17.839,Great Tusk,17.760,Garchomp,17.743,Sandy Shocks,16.258,Iron Treads,16.256,,
Tinkaton,2022-11,Iron Valiant,71.444,Flutter Mane,70.948,Azumarill,70.472,Klefki,65.849,Grimmsnarl,31.421,Scream Tail,27.091,Kingambit,21.447,Iron Treads,20.054,Gholdengo,19.581,Orthworm,17.440,Revavroom,15.811,,
Slither Wing,2022-11,Volcarona,78.047,Scizor,76.320,Lokix,51.991,Forretress,50.613,Scyther,29.770,Heracross,28.509,Rabsca,27.479,Spidops,24.759,Great Tusk,17.958,Iron Valiant,15.157,Masquerain,12.322,,
Chi-Yu,2022-11,Kingambit,47.891,Chien-Pao,45.888,Roaring Moon,41.429,Meowscarada,37.106,Torkoal,27.140,Scovillain,26.617,Iron Jugulis,25.577,Grimmsnarl,24.445,Tauros-Paldea-Fire,24.096,Volcarona,21.906,Iron Moth,17.337,,
Meowscarada,2022-11,Kingambit,42.090,Chien-Pao,41.625,Breloom,40.184,Amoonguss,39.103,Scovillain,38.715,Chi-Yu,37.602,Rotom-Mow,35.487,Roaring Moon,31.981,Toedscruel,27.302,Iron Jugulis,24.647,Ting-Lu,24.489,,
Iron Treads,2022-11,Kingambit,45.976,Sandy Shocks,42.044,Gholdengo,40.413,Garchomp,34.824,Corviknight,27.612,Clodsire,26.850,Hippowdon,24.699,Great Tusk,23.471,Orthworm,22.993,Tinkaton,22.228,Revavroom,21.293,,
Abomasnow,2022-11,Chien-Pao,96.252,Baxcalibur,87.609,Iron Bundle,83.354,Avalugg,65.449,Froslass,59.226,Cetitan,44.448,Cloyster,16.342,Rotom-Frost,15.627,Frosmoth,8.660,,,,,,
Clodsire,2022-11,Iron Moth,45.333,Glimmora,44.067,Sandy Shocks,38.008,Garchomp,36.905,Gengar,35.695,Amoonguss,35.100,Revavroom,35.076,Hippowdon,32.345,Iron Treads,29.265,Great Tusk,27.830,Toedscruel,26.873,,
Breloom,2022-11,Meowscarada,46.514,Great Tusk,45.597,Amoonguss,43.313,Scovillain,42.086,Rotom-Mow,40.303,Iron Valiant,37.501,Gallade,36.498,Annihilape,33.806,Iron Hands,33.654,Toedscruel,31.606,Quaquaval,18.807,,
Lokix,2022-11,Volcarona,79.696,Scizor,75.407,Forretress,74.017,Slither Wing,62.689,Scyther,41.482,Spidops,17.938,Heracross,16.584,Meowscarada,14.950,Kingambit,14.858,Masquerain,13.582,Chien-Pao,11.976,,
Avalugg,2022-11,Chien-Pao,96.137,Baxcalibur,95.056,Iron Bundle,88.392,Abomasnow,68.782,Froslass,51.231,Cloyster,27.450,Frosmoth,26.745,Cetitan,18.751,Rotom-Frost,7.391,,,,,,
Amoonguss,2022-11,Meowscarada,48.962,Gengar,47.945,Breloom,46.852,Iron Moth,44.970,Glimmora,44.564,Scovillain,44.326,Rotom-Mow,41.575,Clodsire,39.895,Revavroom,38.273,Toedscruel,32.873,Brambleghast,12.533,,
Roaring Moon,2022-11,Kingambit,53.386,Chi-Yu,53.057,Meowscarada,40.419,Chien-Pao,38.146,Cyclizar,31.172,Dragapult,27.698,Ting-Lu,26.200,Grimmsnarl,25.504,Iron Jugulis,22.095,Baxcalibur,21.169,Garchomp,17.104,,
Sandy Shocks,2022-11,Iron Treads,52.521,Garchomp,52.285,Great Tusk,46.583,Clodsire,43.561,Ting-Lu,40.409,Dugtrio,26.554,Hippowdon,23.615,Gastrodon,22.241,Toedscruel,18.727,Iron Hands,17.657,Pincurchin,15.736,,
Garchomp,2022-11,Great Tusk,57.701,Sandy Shocks,56.434,Iron Treads,46.953,Clodsire,45.653,Ting-Lu,38.602,Gastrodon,26.200,Hippowdon,25.746,Dragapult,22.819,Cyclizar,18.756,Roaring Moon,18.442,Dugtrio,17.330,,
Scovillain,2022-11,Meowscarada,53.907,Breloom,50.625,Amoonguss,49.293,Rotom-Mow,44.240,Torkoal,39.939,Chi-Yu,37.556,Toedscruel,36.367,Volcarona,27.480,Tauros-Paldea-Fire,26.285,Rotom-Heat,25.230,Iron Moth,21.680,,
Glimmora,2022-11,Iron Moth,60.483,Clodsire,58.598,Amoonguss,52.135,Gengar,51.555,Revavroom,47.403,Tyranitar,31.642,Iron Thorns,29.990,Lycanroc-Dusk,27.076,Garganacl,22.462,Coalossal,22.339,Toxapex,18.084,,
Iron Moth,2022-11,Glimmora,61.456,Clodsire,61.250,Gengar,53.631,Amoonguss,53.456,Revavroom,48.001,Chi-Yu,26.147,Torkoal,25.269,Scovillain,23.174,Tauros-Paldea-Fire,21.649,Toxapex,20.653,Skuntank,20.592,,
Pawmot,2022-11,Great Tusk,46.490,Iron Valiant,40.305,Quaquaval,38.016,Annihilape,33.078,Tauros-Paldea-Fire,25.461,Gallade,23.928,Breloom,22.822,Toxicroak,21.815,Iron Hands,18.867,Sandy Shocks,17.084,Kilowattrel,16.564,,
Hatterene,2022-11,Azumarill,95.256,Grimmsnarl,94.474,Iron Valiant,93.905,Klefki,77.423,Gardevoir,69.071,Flutter Mane,27.268,Scream Tail,12.974,Tinkaton,9.011,,,,,,,,
Quagsire,2022-11,Palafin,84.847,Iron Bundle,84.408,Pelipper,78.555,Quaquaval,73.658,Barraskewda,70.601,Toxapex,24.392,Slowking,18.045,Rotom-Wash,12.264,Hippowdon,4.535,Garchomp,4.132,Tatsugiri,3.520,,
Ting-Lu,2022-11,Sandy Shocks,51.356,Garchomp,45.452,Great Tusk,44.115,Meowscarada,39.294,Clodsire,34.793,Roaring Moon,33.263,Iron Treads,31.937,Kingambit,30.929,Chi-Yu,26.474,Chien-Pao,25.341,Iron Jugulis,21.714,,
Iron Hands,2022-11,Great Tusk,51.063,Iron Valiant,49.427,Breloom,43.919,Annihilape,35.514,Gallade,35.210,Pincurchin,30.485,Iron Thorns,26.036,Quaquaval,22.077,Sandy Shocks,21.126,Magnezone,20.417,Pawmot,20.272,,
Cloyster,2022-11,Chien-Pao,55.927,Iron Bundle,54.882,Baxcalibur,45.166,Frosmoth,42.346,Avalugg,38.265,Gastrodon,27.983,Abomasnow,23.940,Quaquaval,22.408,Azumarill,20.554,Palafin,20.517,Pelipper,20.005,,
Gardevoir,2022-11,Azumarill,97.726,Iron Valiant,92.820,Klefki,91.835,Grimmsnarl,83.903,Hatterene,78.149,Flutter Mane,19.519,Tinkaton,11.549,,,,,,,,,,
Revavroom,2022-11,Glimmora,54.918,Iron Moth,54.731,Clodsire,54.035,Amoonguss,51.873,Gengar,50.651,Gholdengo,40.226,Kingambit,39.224,Iron Treads,35.753,Tinkaton,29.426,Orthworm,28.066,Corviknight,14.233,,
Iron Jugulis,2022-11,Chien-Pao,49.314,Chi-Yu,44.735,Kingambit,43.226,Meowscarada,42.540,Corviknight,36.580,Roaring Moon,30.175,Gyarados,27.534,Dragonite,23.663,Ting-Lu,23.357,Kilowattrel,21.425,Hawlucha,19.327,,
Toedscruel,2022-11,Breloom,49.957,Meowscarada,49.953,Amoonguss,48.036,Scovillain,47.787,Clodsire,44.634,Rotom-Mow,44.280,Hippowdon,43.728,Iron Treads,35.830,Sandy Shocks,27.139,Garchomp,22.932,Palossand,19.619,,
Heracross,2022-11,Volcarona,77.040,Scizor,73.650,Spidops,66.551,Slither Wing,55.165,Rabsca,47.399,Lokix,26.615,Forretress,24.129,Quaquaval,16.508,Iron Valiant,16.449,Great Tusk,16.393,Tauros-Paldea-Fire,16.384,,
Tauros-Paldea-Fire,2022-11,Chi-Yu,52.470,Torkoal,41.186,Scovillain,40.565,Quaquaval,39.807,Pawmot,38.915,Iron Moth,31.257,Volcarona,30.088,Iron Valiant,26.052,Great Tusk,26.038,Rotom-Heat,23.134,Heracross,19.499,,
Rotom-Wash,2022-11,Pelipper,57.839,Barraskewda,57.492,Palafin,56.024,Iron Bundle,50.598,Pincurchin,28.095,Iron Thorns,27.945,Iron Hands,24.870,Quaquaval,23.496,Quagsire,16.702,Magnezone,16.641,Oricorio-Pom-Pom,14.066,,
Scream Tail,2022-11,Iron Valiant,89.920,Flutter Mane,89.882,Azumarill,86.716,Klefki,70.916,Tinkaton,66.788,Grimmsnarl,21.728,Hatterene,19.080,Farigiraf,5.085,Espathra,4.073,Veluza,3.844,Armarouge,3.789,,
Sableye,2022-11,Flutter Mane,64.262,Mimikyu,55.932,Annihilape,53.292,Skeledirge,41.535,Ceruledge,39.420,Houndstone,36.159,Dragapult,27.492,Meowscarada,27.069,Roaring Moon,20.101,Ting-Lu,19.530,Chien-Pao,16.375,,
Gallade,2022-11,Breloom,75.651,Annihilape,71.475,Great Tusk,71.055,Iron Valiant,65.905,Iron Hands,55.923,Quaquaval,44.582,Pawmot,40.833,Hawlucha,19.992,Tauros-Paldea-Fire,18.598,Toxicroak,10.273,Espathra,4.098,,
Spidops,2022-11,Volcarona,90.449,Scizor,83.529,Heracross,81.231,Slither Wing,58.477,Rabsca,58.294,Lokix,35.137,Forretress,29.519,Scyther,10.942,Venomoth,2.837,Vivillon,2.782,,,,
Cetitan,2022-11,Abomasnow,99.615,Chien-Pao,94.775,Iron Bundle,74.764,Baxcalibur,74.399,Avalugg,39.989,Froslass,24.578,Rotom-Frost,21.904,Frosmoth,18.733,Cloyster,17.657,Cryogonal,12.793,,,,
Iron Thorns,2022-11,Tyranitar,50.850,Glimmora,50.850,Lycanroc-Dusk,45.858,Iron Hands,42.808,Pincurchin,35.384,Coalossal,35.076,Garganacl,34.636,Rotom-Wash,32.468,Magnezone,26.363,Pawmot,24.778,Kilowattrel,22.161,,
Cyclizar,2022-11,Roaring Moon,58.554,Dragapult,53.425,Baxcalibur,41.218,Garchomp,32.675,Dragalge,30.877,Maushold,29.879,Dragonite,29.693,Ditto,24.867,Blissey,22.859,Tatsugiri,20.970,Staraptor,17.436,,
Tyranitar,2022-11,Glimmora,54.411,Iron Thorns,51.570,Lycanroc-Dusk,46.560,Kingambit,39.842,Coalossal,38.413,Garganacl,37.967,Chien-Pao,36.146,Chi-Yu,32.784,Meowscarada,25.200,Iron Jugulis,22.259,Grimmsnarl,21.300,,
Rotom-Mow,2022-11,Meowscarada,82.156,Breloom,80.606,Amoonguss,76.869,Scovillain,73.555,Toedscruel,56.028,Brambleghast,19.842,Wo-Chien,9.584,Pincurchin,9.032,Iron Hands,7.981,Magnezone,7.981,Sandy Shocks,7.774,,
Brambleghast,2022-11,Flutter Mane,59.777,Annihilape,55.045,Houndstone,52.339,Ceruledge,52.177,Gholdengo,47.466,Meowscarada,27.468,Amoonguss,25.472,Breloom,22.467,Rotom-Mow,21.811,Scovillain,20.744,Dragapult,20.314,,
Polteageist,2022-11,Dragapult,97.893,Flutter Mane,87.097,Mimikyu,86.240,Houndstone,54.080,Gengar,51.227,Annihilape,38.256,Froslass,30.966,Gholdengo,18.759,Ceruledge,10.458,Skeledirge,6.319,,,,
Scyther,2022-11,Forretress,98.616,Volcarona,98.616,Lokix,98.616,Scizor,93.371,Slither Wing,85.336,Spidops,13.280,,,,,,,,,,,,
Gyarados,2022-11,Corviknight,49.284,Iron Jugulis,43.504,Palafin,40.140,Iron Bundle,35.784,Gastrodon,35.174,Dondozo,35.140,Dragonite,31.909,Cloyster,30.719,Kilowattrel,27.069,Quaquaval,25.470,Masquerain,22.570,,
Dondozo,2022-11,Palafin,88.214,Pelipper,56.652,Barraskewda,49.147,Iron Bundle,48.094,Tauros-Paldea-Water,41.294,Toxapex,40.025,Gyarados,35.542,Gastrodon,33.226,Cloyster,20.800,Quaquaval,20.211,Drednaw,11.089,,
Kilowattrel,2022-11,Corviknight,42.910,Iron Jugulis,35.397,Iron Hands,34.934,Pawmot,33.595,Sandy Shocks,33.038,Gyarados,28.305,Pincurchin,25.908,Iron Thorns,25.443,Bellibolt,23.875,Dragonite,23.038,Pelipper,22.886,,
Dragonite,2022-11,Corviknight,47.896,Dragapult,41.629,Iron Jugulis,40.231,Garchomp,36.841,Cyclizar,36.704,Roaring Moon,35.733,Gyarados,34.337,Baxcalibur,33.422,Hawlucha,29.550,Masquerain,24.906,Dragalge,24.133,,
Torkoal,2022-11,Scovillain,85.065,Chi-Yu,81.562,Tauros-Paldea-Fire,56.842,Rotom-Heat,56.313,Volcarona,54.838,Iron Moth,50.350,Ceruledge,36.502,Skeledirge,15.575,Pyroar,15.451,Armarouge,12.713,Talonflame,11.621,,
Frosmoth,2022-11,Chien-Pao,89.611,Cloyster,76.995,Iron Bundle,70.806,Baxcalibur,68.406,Avalugg,67.788,Froslass,32.040,Abomasnow,23.068,Cetitan,22.265,Slither Wing,3.009,Volcarona,2.999,Scizor,2.999,,
Hippowdon,2022-11,Clodsire,91.373,Iron Treads,76.049,Toedscruel,74.374,Garchomp,58.793,Sandy Shocks,58.206,Palossand,30.867,Dugtrio,25.863,Great Tusk,22.536,Camerupt,17.835,Ting-Lu,15.964,Quagsire,8.990,,
Rabsca,2022-11,Volcarona,92.478,Slither Wing,90.621,Scizor,86.529,Spidops,81.397,Heracross,80.783,Lokix,13.578,Forretress,9.700,Vivillon,5.748,Masquerain,1.610,Veluza,1.581,Farigiraf,1.581,,
Tauros-Paldea-Water,2022-11,Pelipper,81.916,Barraskewda,71.897,Palafin,64.665,Dondozo,48.087,Toxapex,46.609,Iron Bundle,36.438,Gastrodon,23.475,Slowbro,17.194,Azumarill,14.852,Quaquaval,9.072,Cloyster,7.682,,
Ditto,2022-11,Blissey,87.451,Braviary,68.016,Indeedee,66.917,Staraptor,65.331,Chansey,53.696,Maushold,49.766,Cyclizar,35.920,Dudunsparce,18.615,Farigiraf,12.621,Arboliva,12.358,Slaking,8.878,,
Blissey,2022-11,Ditto,91.215,Staraptor,74.409,Braviary,70.947,Indeedee,65.976,Chansey,51.697,Maushold,43.529,Cyclizar,34.441,Dudunsparce,17.113,Farigiraf,12.286,Arboliva,11.576,Slaking,9.257,,
Staraptor,2022-11,Blissey,83.056,Ditto,76.061,Indeedee,62.942,Braviary,60.786,Chansey,58.361,Cyclizar,29.323,Maushold,22.465,Corviknight,11.881,Kilowattrel,11.444,Bombirdier,10.564,Arboliva,10.405,,
Orthworm,2022-11,Kingambit,94.525,Iron Treads,88.096,Gholdengo,85.655,Tinkaton,74.063,Revavroom,64.041,Bronzong,23.714,Corviknight,18.172,Scizor,15.246,Klefki,8.550,Lucario,4.369,,,,
Rotom-Heat,2022-11,Torkoal,77.282,Scovillain,73.746,Chi-Yu,56.779,Iron Moth,45.030,Tauros-Paldea-Fire,43.816,Volcarona,37.525,Pyroar,21.204,Kilowattrel,15.289,Arcanine,14.442,Pawmot,12.740,Bellibolt,12.740,,
Pincurchin,2022-11,Iron Hands,72.608,Iron Thorns,51.257,Rotom-Wash,47.286,Sandy Shocks,44.843,Magnezone,37.036,Oricorio-Pom-Pom,34.862,Pawmot,32.760,Kilowattrel,32.689,Rotom-Mow,14.036,Rotom-Frost,11.189,Bellibolt,10.549,,
Masquerain,2022-11,Volcarona,57.515,Slither Wing,57.515,Scizor,57.227,Lokix,52.575,Forretress,44.268,Dragonite,36.966,Corviknight,36.966,Iron Jugulis,36.067,Gyarados,36.048,Hawlucha,36.048,Heracross,15.649,,
Hawlucha,2022-11,Iron Jugulis,51.904,Corviknight,51.836,Dragonite,46.676,Quaquaval,42.563,Tauros-Paldea-Fire,40.919,Pawmot,40.546,Gallade,38.623,Masquerain,38.362,Gyarados,38.362,Annihilape,36.074,Kilowattrel,10.796,,
Wo-Chien,2022-11,Meowscarada,68.109,Chi-Yu,50.392,Chien-Pao,50.386,Scovillain,37.481,Breloom,36.940,Amoonguss,34.289,Kingambit,25.366,Mabosstiff,22.833,Roaring Moon,19.500,Rotom-Mow,18.873,Brambleghast,18.480,,
Braviary,2022-11,Blissey,93.064,Ditto,93.060,Indeedee,83.359,Chansey,72.288,Staraptor,71.435,Maushold,29.890,Dudunsparce,15.352,Cyclizar,12.608,Farigiraf,8.172,,,,,,
Dugtrio,2022-11,Sandy Shocks,100.000,Clodsire,99.979,Great Tusk,60.485,Ting-Lu,60.485,Garchomp,60.463,Iron Treads,39.536,Hippowdon,39.515,Toedscruel,39.515,,,,,,,,
Palossand,2022-11,Clodsire,48.312,Toedscruel,47.524,Garchomp,43.961,Hippowdon,43.961,Flutter Mane,32.761,Dragapult,28.724,Ceruledge,26.454,Great Tusk,24.722,Houndstone,24.116,Iron Treads,22.802,Annihilape,21.228,,
Indeedee,2022-11,Ditto,95.029,Blissey,89.827,Braviary,86.521,Chansey,78.899,Staraptor,76.773,Maushold,30.621,Cyclizar,13.801,Dudunsparce,12.175,,,,,,,,
Magnezone,2022-11,Iron Hands,55.702,Iron Thorns,43.744,Pincurchin,42.423,Rotom-Wash,32.082,Pawmot,28.735,Oricorio-Pom-Pom,26.840,Corviknight,23.559,Iron Treads,23.029,Kingambit,22.679,Kilowattrel,18.257,Gholdengo,18.081,,
Toxicroak,2022-11,Pawmot,76.205,Great Tusk,54.318,Iron Valiant,38.990,Slither Wing,38.828,Breloom,37.286,Annihilape,37.273,Flamigo,36.127,Gallade,21.029,Hariyama,19.049,Medicham,19.049,Iron Moth,18.354,,
Krookodile,2022-11,Great Tusk,51.667,Garchomp,46.200,Sandy Shocks,43.975,Gastrodon,43.300,Kingambit,39.672,Iron Treads,39.335,Grimmsnarl,39.103,Chi-Yu,35.628,Chien-Pao,24.170,Tyranitar,21.679,Roaring Moon,17.993,,
Coalossal,2022-11,Glimmora,81.251,Tyranitar,81.251,Iron Thorns,75.242,Lycanroc-Dusk,64.645,Garganacl,46.469,Drednaw,31.487,Scovillain,18.442,Tauros-Paldea-Fire,18.390,Volcarona,18.390,Chi-Yu,18.390,Ceruledge,18.390,,
Lycanroc-Dusk,2022-11,Glimmora,100.000,Tyranitar,100.000,Iron Thorns,99.886,Garganacl,72.260,Coalossal,65.641,Drednaw,31.509,Klawf,30.704,,,,,,,,,,
Dragalge,2022-11,Dragapult,82.337,Cyclizar,69.125,Baxcalibur,67.997,Roaring Moon,67.121,Dragonite,43.707,Garchomp,41.116,Hydreigon,37.636,Tatsugiri,26.564,Noivern,8.640,Appletun,8.640,Gengar,5.083,,
Maushold,2022-11,Ditto,77.147,Cyclizar,66.908,Blissey,64.693,Dudunsparce,34.831,Braviary,33.865,Indeedee,33.425,Arboliva,30.036,Staraptor,29.912,Farigiraf,24.651,Pyroar,14.953,Slaking,13.949,,
Rotom-Frost,2022-11,Abomasnow,81.110,Baxcalibur,70.660,Chien-Pao,70.569,Cetitan,50.727,Iron Bundle,45.566,Avalugg,36.502,Cloyster,29.877,Oricorio-Pom-Pom,18.262,Sandy Shocks,17.751,Pincurchin,17.751,Iron Hands,17.751,,
Bronzong,2022-11,Kingambit,88.348,Iron Treads,80.068,Corviknight,61.916,Gholdengo,54.867,Orthworm,31.984,Scizor,31.901,Klefki,28.338,Revavroom,23.026,Forretress,12.765,Magneton,8.281,Tinkaton,7.646,,
Chansey,2022-11,Indeedee,96.976,Ditto,93.725,Braviary,92.221,Staraptor,87.495,Blissey,86.512,Maushold,13.105,Cyclizar,7.397,,,,,,,,,,
Slowking,2022-11,Palafin,72.438,Iron Bundle,69.182,Quagsire,67.407,Toxapex,62.285,Quaquaval,58.705,Pelipper,50.447,Barraskewda,35.474,Tatsugiri,12.858,Rotom-Wash,10.023,Gastrodon,9.845,Cloyster,7.956,,
Drednaw,2022-11,Palafin,57.871,Iron Bundle,57.870,Glimmora,42.129,Tyranitar,40.527,Coalossal,36.253,Lycanroc-Dusk,35.728,Iron Thorns,35.728,Pelipper,32.185,Barraskewda,32.184,Rotom-Wash,31.683,Quaquaval,25.164,,
Garganacl,2022-11,Glimmora,100.000,Tyranitar,98.296,Iron Thorns,90.941,Lycanroc-Dusk,87.104,Coalossal,56.879,Klawf,41.097,Lycanroc,12.614,,,,,,,,,,
Grafaiai,2022-11,Glimmora,76.283,Toxapex,70.887,Iron Moth,56.472,Clodsire,52.430,Skuntank,51.778,Amoonguss,27.322,Gengar,20.495,Muk,19.076,Maushold,11.395,Cyclizar,11.144,Revavroom,10.741,,
