name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Arboliva,2022-12,Leftovers,24.894,Choice Specs,24.660,Life Orb,7.974,Sitrus Berry,7.880,Aguav Berry,7.062,Assault Vest,6.489,Eject Button,5.696,Light Clay,4.990,Terrain Extender,4.087,Big Root,2.223,Other,4.044,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-12,Throat Spray,35.579,Choice Specs,22.884,Choice Scarf,17.428,Silk Scarf,14.460,Air Balloon,7.801,Other,1.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flamigo,2022-12,Choice Scarf,72.185,Choice Band,20.183,Salac Berry,2.971,Other,4.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-12,Focus Sash,46.600,Life Orb,35.397,Choice Band,12.297,Hard Stone,3.557,Other,2.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-12,Sitrus Berry,60.668,Weakness Policy,15.208,Life Orb,7.784,Choice Band,5.104,Heavy-Duty Boots,3.116,Leftovers,2.870,Expert Belt,1.954,Other,3.297,,,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2022-12,Life Orb,81.697,Leftovers,9.122,Choice Specs,5.675,Other,3.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-12,Life Orb,31.022,Focus Sash,22.528,Choice Specs,17.507,Light Clay,10.110,Choice Scarf,8.292,Expert Belt,6.136,Other,4.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-12,Lum Berry,34.165,Life Orb,19.859,Leftovers,13.687,Choice Band,11.899,Choice Scarf,11.349,Heavy-Duty Boots,3.202,Psychic Seed,2.125,Other,3.713,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-12,Choice Scarf,47.157,Leftovers,15.434,Choice Specs,12.404,Life Orb,9.476,Light Clay,7.551,Assault Vest,7.133,Other,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-12,Heavy-Duty Boots,63.582,Choice Band,15.256,Leftovers,9.106,Life Orb,6.666,Rocky Helmet,2.870,Other,2.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodra,2022-12,Assault Vest,83.482,Leftovers,8.864,Heavy-Duty Boots,2.504,Life Orb,2.377,Other,2.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-12,Choice Scarf,47.696,Life Orb,17.436,Heavy-Duty Boots,11.806,Focus Sash,10.019,Choice Band,4.455,Loaded Dice,2.669,Assault Vest,2.245,Other,3.674,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-12,Leftovers,77.306,Toxic Orb,7.946,Light Clay,3.381,Room Service,3.274,Lagging Tail,1.974,Mental Herb,1.810,Other,4.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-12,Heavy-Duty Boots,87.478,Leftovers,11.556,Other,0.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalossal,2022-12,Heavy-Duty Boots,84.696,Focus Sash,5.494,Rocky Helmet,4.061,Leftovers,3.782,Other,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-12,Heavy-Duty Boots,79.967,Leftovers,12.485,Rocky Helmet,7.402,Other,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2022-12,Choice Scarf,79.568,Leftovers,6.796,Choice Band,4.707,Assault Vest,3.388,Life Orb,2.336,Other,3.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismagius,2022-12,Colbur Berry,73.957,Leftovers,8.644,Choice Scarf,8.309,Kasib Berry,4.711,Other,4.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-12,Light Clay,44.126,Heavy-Duty Boots,31.086,Icy Rock,20.185,Other,4.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2022-12,Heavy-Duty Boots,86.676,Leftovers,7.464,Assault Vest,4.389,Other,1.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgrem,2022-12,Light Clay,97.849,Other,2.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-12,Leftovers,71.660,Throat Spray,9.705,Life Orb,8.210,Choice Specs,3.880,Assault Vest,2.757,Other,3.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye,2022-12,Leftovers,74.127,Light Clay,14.613,Lagging Tail,3.376,Heat Rock,2.163,Rocky Helmet,1.961,Other,3.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-12,Heavy-Duty Boots,42.386,Choice Band,19.706,Life Orb,17.154,Focus Sash,13.421,Never-Melt Ice,4.709,Other,2.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-12,Heavy-Duty Boots,31.632,Leftovers,22.503,Rocky Helmet,18.087,Choice Band,11.520,Colbur Berry,8.505,Utility Umbrella,3.490,Other,4.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryogonal,2022-12,Heavy-Duty Boots,83.936,Choice Specs,5.269,Light Clay,4.003,Choice Scarf,3.551,Other,3.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-12,Choice Band,58.501,Choice Scarf,24.941,Leftovers,11.855,Other,4.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2022-12,Psychic Seed,25.013,Colbur Berry,22.535,Heavy-Duty Boots,21.942,Flame Orb,13.682,Normal Gem,5.691,Aguav Berry,4.250,Nothing,2.692,Other,4.196,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-12,Choice Specs,46.857,Heavy-Duty Boots,13.267,Focus Sash,11.966,Flame Orb,10.904,Life Orb,6.131,Magnet,3.066,Clear Amulet,2.585,Leftovers,2.179,Other,3.045,,,,,,,,,,,,,,,,,,,,,,,,
Pincurchin,2022-12,Terrain Extender,86.230,Leftovers,7.246,Eject Button,5.047,Other,1.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-12,Leftovers,74.316,Heavy-Duty Boots,10.232,Assault Vest,10.128,Throat Spray,3.051,Other,2.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2022-12,Lansat Berry,41.659,Sitrus Berry,28.349,Choice Scarf,11.638,Choice Band,6.721,Scope Lens,4.732,Razor Claw,3.992,Other,2.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heracross,2022-12,Choice Scarf,37.547,Flame Orb,32.932,Toxic Orb,12.991,Loaded Dice,4.277,Assault Vest,3.886,Leftovers,3.560,Other,4.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2022-12,Leftovers,99.145,Other,0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-12,Leftovers,66.676,Choice Specs,13.362,Black Sludge,10.021,Assault Vest,7.720,Other,2.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Heat,2022-12,Heavy-Duty Boots,69.262,Choice Scarf,18.542,Leftovers,7.394,Other,4.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2022-12,Focus Sash,83.723,Heavy-Duty Boots,11.937,Other,4.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee-F,2022-12,Terrain Extender,79.721,Choice Scarf,14.012,Light Clay,6.230,Other,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naclstack,2022-12,Eviolite,99.863,Other,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2022-12,White Herb,76.374,Life Orb,17.439,Heavy-Duty Boots,2.937,Other,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2022-12,Assault Vest,72.749,Leftovers,19.356,Life Orb,5.654,Other,2.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-12,Leftovers,68.711,Choice Scarf,16.652,Rocky Helmet,9.169,Life Orb,2.861,Other,2.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glimmet,2022-12,Focus Sash,96.912,Other,3.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florges,2022-12,Leftovers,94.629,Choice Specs,3.912,Other,1.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-12,Focus Sash,76.877,Colbur Berry,8.531,Heavy-Duty Boots,7.488,Choice Specs,5.374,Other,1.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salazzle,2022-12,Heavy-Duty Boots,35.562,Black Sludge,19.828,Focus Sash,15.087,Life Orb,13.029,Leftovers,7.317,Choice Specs,7.028,Other,2.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palossand,2022-12,Leftovers,96.030,Other,3.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-12,Choice Scarf,45.344,Leftovers,36.486,Choice Specs,10.108,Heavy-Duty Boots,6.366,Other,1.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-12,Leftovers,89.967,Rocky Helmet,7.124,Other,2.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2022-12,Heavy-Duty Boots,73.140,Leftovers,13.069,Choice Specs,12.177,Other,1.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hariyama,2022-12,Assault Vest,42.862,Flame Orb,39.004,Sitrus Berry,15.059,Other,3.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxicroak,2022-12,Life Orb,85.012,Leftovers,6.696,Black Sludge,5.632,Other,2.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-12,Assault Vest,50.711,Leftovers,45.066,Other,4.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,2022-12,Life Orb,42.245,Heavy-Duty Boots,29.008,Choice Band,17.934,Wide Lens,8.169,Other,2.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2022-12,Focus Sash,71.458,Heavy-Duty Boots,19.112,Choice Band,7.518,Other,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicham,2022-12,Choice Scarf,61.754,Choice Band,32.011,Focus Sash,4.494,Other,1.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crabominable,2022-12,Life Orb,88.305,Punching Glove,6.351,Assault Vest,5.282,Other,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2022-12,Focus Sash,38.313,Leppa Berry,26.184,Leftovers,19.478,Heavy-Duty Boots,10.981,Mental Herb,1.647,Other,3.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudsdale,2022-12,Rocky Helmet,60.362,Leftovers,29.718,Sitrus Berry,6.527,Other,3.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2022-12,Life Orb,56.430,Heavy-Duty Boots,16.745,Choice Scarf,13.254,Choice Band,11.099,Other,2.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muk,2022-12,Black Sludge,44.692,Leftovers,32.197,Assault Vest,22.045,Other,1.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-12,Focus Sash,44.865,Leftovers,16.348,Assault Vest,9.039,Weakness Policy,8.351,Loaded Dice,6.223,Rocky Helmet,5.644,Choice Band,3.753,Salac Berry,2.995,Other,2.781,,,,,,,,,,,,,,,,,,,,,,,,
Squawkabilly,2022-12,Flame Orb,67.388,Heavy-Duty Boots,20.198,Choice Scarf,11.144,Other,1.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greedent,2022-12,Sitrus Berry,98.146,Other,1.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-12,Flame Orb,66.998,Eviolite,30.025,Other,2.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skuntank,2022-12,Black Sludge,53.391,Normal Gem,40.937,Leftovers,5.645,Other,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2022-12,Choice Specs,31.470,Choice Scarf,24.523,Focus Sash,15.854,Life Orb,12.721,Expert Belt,8.927,Black Glasses,5.764,Other,0.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spidops,2022-12,Focus Sash,76.727,Heavy-Duty Boots,9.429,Leftovers,4.613,Rocky Helmet,3.861,Mental Herb,2.890,Other,2.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaceon,2022-12,Leftovers,46.002,Choice Specs,28.394,Assault Vest,16.362,Heavy-Duty Boots,8.042,Other,1.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clawitzer,2022-12,Choice Specs,64.593,Life Orb,20.651,Assault Vest,10.599,Other,4.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiritomb,2022-12,Leftovers,70.884,Rocky Helmet,24.299,Other,4.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leafeon,2022-12,Rocky Helmet,77.306,Leftovers,15.727,Life Orb,4.296,Other,2.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2022-12,Eviolite,99.975,Other,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farigiraf,2022-12,Leftovers,25.753,Lum Berry,19.072,Weakness Policy,17.088,Sitrus Berry,11.362,Assault Vest,11.169,Colbur Berry,6.084,Petaya Berry,4.972,Other,4.500,,,,,,,,,,,,,,,,,,,,,,,,,,
Falinks,2022-12,Leftovers,66.425,Expert Belt,17.055,Choice Band,8.124,Life Orb,6.853,Other,1.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-12,Life Orb,28.821,Chesto Berry,19.423,Assault Vest,18.113,Leftovers,12.334,Choice Scarf,11.875,Light Clay,6.823,Other,2.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2022-12,Wide Lens,46.106,Life Orb,31.269,Choice Scarf,11.877,Sitrus Berry,6.443,Other,4.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,2022-12,Life Orb,27.126,Choice Specs,23.969,Focus Sash,21.803,Heavy-Duty Boots,13.668,Mirror Herb,9.552,Other,3.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raichu,2022-12,Heavy-Duty Boots,93.805,Focus Sash,6.098,Other,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-12,Focus Sash,58.647,Life Orb,36.360,Other,4.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruxish,2022-12,Choice Band,41.908,Life Orb,35.548,Choice Scarf,22.471,Other,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2022-12,Sitrus Berry,61.773,Heavy-Duty Boots,13.520,Salac Berry,12.587,Leftovers,10.764,Other,1.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2022-12,Toxic Orb,96.116,Other,3.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacturne,2022-12,Focus Sash,41.430,Life Orb,28.636,Leftovers,26.859,Other,3.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwilfish,2022-12,Focus Sash,44.622,Black Sludge,32.661,Leftovers,10.117,Rocky Helmet,9.841,Other,2.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scyther,2022-12,Heavy-Duty Boots,62.740,Eviolite,30.643,Choice Band,3.232,Other,3.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogoat,2022-12,Leftovers,64.608,Assault Vest,29.242,Big Root,2.638,Other,3.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2022-12,Heavy-Duty Boots,61.683,Leftovers,35.248,Other,3.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
