name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Pyroar,2023-03,Hyper Voice,82.312,Flamethrower,66.088,Tera Blast,53.673,Fire Blast,50.024,Dark Pulse,38.781,Taunt,26.324,Overheat,25.564,Will-O-Wisp,22.742,Protect,6.895,Solar Beam,4.092,Work Up,3.837,Other,19.668,,,,,,,,,,,,
Dugtrio,2023-03,Earthquake,99.661,Sucker Punch,76.119,Stealth Rock,55.322,Stone Edge,41.997,Tera Blast,32.693,Swords Dance,31.582,Memento,17.132,Rock Slide,11.006,Rock Blast,9.350,Substitute,4.753,Final Gambit,4.538,Other,15.846,,,,,,,,,,,,
Cacturne,2023-03,Sucker Punch,68.785,Spikes,56.148,Leaf Storm,48.469,Dark Pulse,44.802,Swords Dance,32.808,Toxic Spikes,31.434,Drain Punch,29.891,Seed Bomb,21.338,Trailblaze,18.504,Focus Blast,5.935,Spiky Shield,5.530,Giga Drain,4.267,Energy Ball,3.972,Thief,3.614,Stomping Tantrum,3.304,Leech Seed,2.908,Other,18.291,,
Camerupt,2023-03,Earth Power,78.356,Stealth Rock,70.905,Lava Plume,66.777,Yawn,39.170,Earthquake,20.726,Protect,15.598,Flamethrower,15.534,Will-O-Wisp,15.436,Eruption,12.556,Fire Blast,10.825,Tera Blast,9.946,Flare Blitz,5.421,Rock Slide,5.281,Flash Cannon,4.569,Overheat,4.336,Curse,3.312,Rain Dance,3.274,Other,17.979
Squawkabilly,2023-03,Brave Bird,94.682,Quick Attack,76.723,Facade,75.243,U-turn,72.373,Double-Edge,19.979,Parting Shot,18.136,Roost,9.948,Protect,9.562,Final Gambit,5.219,Other,18.135,,,,,,,,,,,,,,,,
Vivillon,2023-03,Quiver Dance,98.940,Sleep Powder,96.920,Hurricane,96.728,Tera Blast,47.181,Bug Buzz,28.433,Substitute,15.466,Other,16.333,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pa'u,2023-03,Revelation Dance,96.912,Quiver Dance,82.761,Roost,79.809,Hurricane,71.295,Defog,41.614,U-turn,10.699,Other,16.910,,,,,,,,,,,,,,,,,,,,,,
Falinks,2023-03,Close Combat,97.484,No Retreat,79.678,Rock Slide,59.352,Iron Head,40.344,First Impression,21.792,Tera Blast,21.242,Swords Dance,18.545,Megahorn,15.766,Poison Jab,14.171,Zen Headbutt,11.035,Trailblaze,4.737,Other,15.853,,,,,,,,,,,,
Gogoat,2023-03,Horn Leech,94.751,Bulk Up,83.350,Milk Drink,73.777,Rock Slide,51.234,Earthquake,48.097,Leech Seed,8.829,Play Rough,7.730,Tera Blast,5.735,Substitute,4.120,Trailblaze,3.393,Other,18.985,,,,,,,,,,,,,,
Raichu,2023-03,Thunderbolt,87.388,Surf,86.607,Volt Switch,78.527,Focus Blast,49.733,Tera Blast,33.781,Nasty Plot,31.020,Grass Knot,8.049,Draining Kiss,5.383,Other,19.513,,,,,,,,,,,,,,,,,,
Hattrem,2023-03,Psychic,74.704,Nuzzle,72.155,Healing Wish,66.707,Mystical Fire,57.163,Trick Room,28.467,Rest,18.001,Sleep Talk,17.580,Psyshock,16.484,Draining Kiss,12.594,Calm Mind,12.430,Giga Drain,6.746,Other,16.968,,,,,,,,,,,,
Rotom-Frost,2023-03,Blizzard,99.487,Volt Switch,93.820,Thunderbolt,52.902,Trick,47.812,Will-O-Wisp,38.579,Nasty Plot,33.342,Tera Blast,8.538,Discharge,5.576,Other,19.943,,,,,,,,,,,,,,,,,,
Lilligant,2023-03,Quiver Dance,94.105,Tera Blast,85.916,Giga Drain,73.916,Sleep Powder,66.298,Pollen Puff,25.025,Petal Dance,18.512,Energy Ball,9.586,Leaf Storm,4.920,Substitute,4.851,Other,16.872,,,,,,,,,,,,,,,,
Tinkatuff,2023-03,Knock Off,98.484,Stealth Rock,96.453,Thunder Wave,79.257,Encore,70.732,Play Rough,29.612,Foul Play,11.904,Other,13.559,,,,,,,,,,,,,,,,,,,,,,
Rotom-Fan,2023-03,Air Slash,97.517,Thunderbolt,64.885,Nasty Plot,58.930,Volt Switch,50.101,Dark Pulse,43.607,Will-O-Wisp,31.111,Trick,15.602,Tera Blast,12.171,Thunder Wave,7.925,Other,18.152,,,,,,,,,,,,,,,,
Indeedee-F,2023-03,Psychic,83.172,Dazzling Gleam,62.223,Healing Wish,59.321,Trick,46.103,Hyper Voice,45.625,Psyshock,24.102,Shadow Ball,19.840,Trick Room,17.270,Tera Blast,15.243,Calm Mind,10.440,Other,16.662,,,,,,,,,,,,,,
Carkol,2023-03,Rapid Spin,98.708,Stealth Rock,75.939,Spikes,56.260,Will-O-Wisp,44.374,Body Press,29.376,Stone Edge,13.119,Rock Blast,12.672,Flamethrower,9.275,Flare Blitz,9.273,Power Gem,8.420,Overheat,8.286,Rock Tomb,6.757,Fire Spin,6.343,Rock Slide,6.034,Other,15.165,,,,,,
Glimmet,2023-03,Stealth Rock,88.529,Power Gem,87.307,Spikes,82.448,Sludge Wave,35.830,Sludge Bomb,26.450,Toxic,20.899,Memento,18.874,Mud Shot,13.092,Tera Blast,8.969,Other,17.602,,,,,,,,,,,,,,,,
Frogadier,2023-03,Spikes,87.469,U-turn,74.630,Ice Beam,59.651,Hydro Pump,45.477,Taunt,42.136,Surf,34.491,Toxic Spikes,24.283,Chilling Water,12.683,Other,19.179,,,,,,,,,,,,,,,,,,
Golduck,2023-03,Ice Beam,91.614,Surf,75.573,Nasty Plot,52.841,Hydro Pump,34.748,Grass Knot,24.318,Rain Dance,22.315,Psychic,20.019,Focus Blast,16.283,Tera Blast,8.952,Psyshock,8.820,Aqua Jet,8.619,Calm Mind,6.038,Power Gem,5.664,Substitute,4.812,Other,19.385,,,,,,
Dartrix,2023-03,Roost,99.354,Defog,95.307,Knock Off,95.027,Brave Bird,89.005,Leaf Blade,6.460,Other,14.848,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2023-03,Headbutt,75.391,Stomping Tantrum,61.457,Horn Leech,56.427,Double-Edge,44.248,Swords Dance,33.084,Seed Bomb,26.575,Trailblaze,15.915,Zen Headbutt,14.125,Tera Blast,13.321,Body Slam,11.134,Play Rough,11.006,Megahorn,8.811,Facade,8.341,Wild Charge,5.595,Other,14.568,,,,,,
Flapple,2023-03,Grav Apple,86.718,Outrage,72.309,Sucker Punch,58.023,Dragon Dance,54.934,U-turn,42.978,Tera Blast,26.721,Recycle,10.169,Acrobatics,8.833,Draco Meteor,8.266,Substitute,7.007,Energy Ball,4.856,Other,19.185,,,,,,,,,,,,
Dragonair,2023-03,Extreme Speed,92.980,Outrage,80.144,Dragon Dance,77.338,Waterfall,74.699,Rest,29.260,Iron Head,24.311,Thunder Wave,5.530,Other,15.739,,,,,,,,,,,,,,,,,,,,
Drakloak,2023-03,Will-O-Wisp,64.427,Dragon Tail,50.918,U-turn,42.402,Outrage,28.255,Rest,25.104,Sucker Punch,23.811,Sleep Talk,23.310,Night Shade,22.209,Dragon Dance,19.893,Hex,19.139,Tera Blast,18.413,Phantom Force,15.087,Substitute,9.816,Thunder Wave,6.204,Shadow Ball,5.285,Draco Meteor,4.894,Psychic Fangs,3.007,Other,17.825
Rabsca,2023-03,Revival Blessing,82.499,Bug Buzz,74.910,Psychic,49.295,Trick Room,43.718,Recover,38.209,Earth Power,30.228,Memento,19.925,Psyshock,17.671,Calm Mind,11.913,Sunny Day,3.737,Reflect,2.909,Trick,2.891,Stored Power,2.598,Other,19.497,,,,,,,,
Wugtrio,2023-03,Triple Dive,89.760,Aqua Jet,80.224,Stomping Tantrum,67.682,Sucker Punch,45.483,Throat Chop,36.545,Memento,24.503,Liquidation,18.927,Tera Blast,13.194,Facade,7.213,Other,16.468,,,,,,,,,,,,,,,,
Raboot,2023-03,U-turn,98.769,High Jump Kick,98.483,Flare Blitz,98.154,Sucker Punch,55.889,Gunk Shot,44.077,Other,4.628,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio,2023-03,Revelation Dance,99.437,Quiver Dance,91.952,Roost,82.951,Hurricane,68.245,Air Slash,23.682,Defog,22.559,Other,11.174,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2023-03,Earth Power,67.582,Psyshock,54.995,Psychic,40.844,Focus Blast,31.585,Calm Mind,29.735,Dazzling Gleam,26.027,Thunder Wave,21.336,Nasty Plot,18.582,Shadow Ball,14.092,Protect,12.254,Whirlwind,9.512,Future Sight,9.127,Trailblaze,9.107,Encore,8.769,Charge Beam,8.139,Sunny Day,6.035,Taunt,5.083,Trick,4.864
Ampharos,2023-03,Volt Switch,74.540,Dazzling Gleam,55.699,Thunderbolt,53.929,Focus Blast,44.055,Dragon Tail,29.374,Tera Blast,25.780,Discharge,22.432,Rest,13.468,Power Gem,11.688,Dragon Pulse,11.055,Sleep Talk,9.504,Reflect,9.028,Agility,6.042,Protect,4.364,Cotton Guard,4.271,Charge Beam,4.234,Sunny Day,3.895,Other,16.641
Electrode,2023-03,Volt Switch,93.922,Thunderbolt,64.910,Tera Blast,64.408,Taunt,56.966,Explosion,30.088,Rain Dance,27.977,Foul Play,23.330,Thunder,10.848,Thunder Wave,5.253,Discharge,5.042,Other,17.256,,,,,,,,,,,,,,
Banette,2023-03,Knock Off,85.709,Shadow Sneak,75.104,Swords Dance,35.760,Sucker Punch,34.350,Shadow Claw,31.776,Gunk Shot,28.976,Will-O-Wisp,25.886,Destiny Bond,12.695,Trick Room,11.489,Trick,8.738,Tera Blast,8.087,Encore,7.760,Taunt,5.378,Thunder Wave,5.203,Trailblaze,3.444,Other,19.647,,,,
Glaceon,2023-03,Freeze-Dry,92.304,Ice Beam,63.856,Tera Blast,46.254,Shadow Ball,32.343,Calm Mind,28.327,Wish,27.350,Protect,26.118,Trailblaze,17.643,Chilling Water,14.193,Blizzard,11.291,Quick Attack,10.433,Water Pulse,9.152,Substitute,4.920,Other,15.816,,,,,,,,
Stonjourner,2023-03,Earthquake,71.117,Stone Edge,61.286,Stealth Rock,48.657,Heavy Slam,45.154,Body Press,42.694,Rock Blast,40.664,Iron Defense,23.810,Rock Polish,19.125,Tera Blast,11.724,Protect,8.286,Rock Slide,6.953,Low Kick,4.453,Other,16.075,,,,,,,,,,
Leafeon,2023-03,Leaf Blade,89.661,Swords Dance,67.722,Tera Blast,51.938,Synthesis,38.747,Double-Edge,22.837,Wish,20.238,Protect,20.229,X-Scissor,12.589,Trailblaze,11.376,Leech Seed,10.622,Substitute,9.054,Sunny Day,7.724,Dig,5.207,Yawn,4.865,Quick Attack,4.769,Body Slam,4.685,Other,17.736,,
Slaking,2023-03,Earthquake,88.468,Giga Impact,81.347,Body Slam,60.329,Throat Chop,41.143,Drain Punch,27.011,Sucker Punch,18.196,Hammer Arm,10.452,Ice Punch,8.318,Shadow Claw,8.070,Play Rough,7.876,Night Slash,6.502,Gunk Shot,5.887,Facade,5.622,Fire Punch,4.762,Yawn,3.867,Poison Jab,3.297,Other,18.855,,
Swalot,2023-03,Body Press,62.568,Toxic Spikes,57.054,Toxic,47.117,Protect,36.195,Acid Armor,28.384,Clear Smog,20.963,Earthquake,20.781,Pain Split,19.971,Sludge Bomb,18.800,Giga Drain,17.374,Poison Jab,14.644,Yawn,10.039,Encore,7.931,Gunk Shot,6.010,Ice Beam,5.503,Curse,4.851,Rest,3.272,Other,18.544
Flareon,2023-03,Flare Blitz,78.292,Facade,53.018,Trailblaze,51.430,Quick Attack,47.394,Protect,35.121,Wish,34.555,Lava Plume,13.957,Double-Edge,12.990,Tera Blast,11.091,Will-O-Wisp,8.512,Yawn,8.197,Body Slam,7.226,Double Kick,6.824,Calm Mind,6.233,Stored Power,5.075,Curse,4.142,Other,15.942,,
Vigoroth,2023-03,Bulk Up,97.930,Slack Off,93.443,Facade,48.825,Body Slam,42.505,Shadow Claw,37.333,Substitute,19.262,Earthquake,17.169,Taunt,13.445,Drain Punch,11.334,Other,18.753,,,,,,,,,,,,,,,,
Eiscue,2023-03,Belly Drum,70.522,Ice Spinner,66.476,Liquidation,56.493,Substitute,35.831,Snowscape,28.520,Aurora Veil,25.306,Freeze-Dry,23.648,Tera Blast,15.722,Surf,14.378,Zen Headbutt,13.146,Icicle Crash,8.635,Facade,7.951,Iron Head,7.251,Reversal,5.524,Hydro Pump,4.138,Other,16.459,,,,
Persian,2023-03,Fake Out,94.058,U-turn,67.794,Bite,42.168,Nothing,41.175,Body Slam,32.332,Covet,22.065,Last Resort,21.028,Feint,14.388,Aerial Ace,11.028,Taunt,9.281,Shadow Claw,6.228,Assurance,5.832,Sunny Day,3.726,Trailblaze,3.587,Fury Swipes,3.087,Icy Wind,2.903,Other,19.320,,
Scovillain,2023-03,Flamethrower,82.987,Solar Beam,51.494,Giga Drain,50.537,Tera Blast,38.937,Growth,38.121,Stomping Tantrum,22.861,Sunny Day,20.771,Overheat,20.022,Fire Blast,16.624,Energy Ball,15.677,Substitute,9.882,Leaf Storm,8.087,Leech Seed,7.079,Other,16.921,,,,,,,,
Sneasel,2023-03,Ice Shard,96.119,Swords Dance,76.023,Icicle Crash,67.686,Beat Up,44.107,Brick Break,31.711,Reversal,29.668,Low Kick,16.636,Tera Blast,9.644,Poison Jab,6.045,Low Sweep,5.419,Other,16.942,,,,,,,,,,,,,,
Fraxure,2023-03,Dragon Dance,79.191,Stomping Tantrum,70.305,Outrage,60.926,Dragon Claw,59.850,Iron Head,45.670,First Impression,40.803,Low Kick,9.765,Poison Jab,9.747,Substitute,4.539,Other,19.203,,,,,,,,,,,,,,,,
Pincurchin,2023-03,Recover,85.755,Discharge,73.627,Spikes,68.489,Surf,46.011,Toxic Spikes,42.700,Liquidation,18.077,Hydro Pump,14.493,Zing Zap,14.489,Sucker Punch,5.918,Thunderbolt,4.591,Memento,4.350,Chilling Water,3.591,Other,17.910,,,,,,,,,,
Girafarig,2023-03,Tera Blast,72.828,Calm Mind,55.486,Psyshock,49.050,Rest,41.805,Agility,26.760,Wish,24.627,Nasty Plot,23.596,Protect,18.392,Stored Power,16.369,Future Sight,12.450,Dazzling Gleam,11.932,Psychic,8.732,Twin Beam,6.983,Body Slam,6.066,Hyper Voice,4.564,Earthquake,3.515,Other,16.847,,
Dunsparce,2023-03,Roost,94.174,Body Slam,48.162,Stealth Rock,45.189,Coil,44.521,Glare,34.536,Headbutt,28.526,Earthquake,23.995,Ice Beam,9.278,Stone Edge,8.044,Bite,6.926,Hyper Drill,6.623,Rock Slide,6.183,Calm Mind,5.641,Shadow Ball,5.264,Aqua Tail,4.727,Rest,4.338,Sleep Talk,3.680,Curse,2.200
Luxray,2023-03,Wild Charge,85.209,Facade,71.866,Trailblaze,59.802,Crunch,29.234,Quick Attack,24.939,Play Rough,23.215,Volt Switch,18.300,Fire Fang,17.860,Agility,10.778,Psychic Fangs,8.866,Roar,8.359,Thunder Wave,7.568,Ice Fang,7.142,Protect,5.784,Tera Blast,5.115,Other,15.961,,,,
Sudowoodo,2023-03,Head Smash,75.715,Wood Hammer,58.788,Sucker Punch,51.261,Stealth Rock,51.034,Earthquake,46.053,Spikes,25.041,Body Press,11.463,Stone Edge,9.683,Iron Defense,7.898,Foul Play,7.837,Rock Polish,7.472,Calm Mind,7.209,Hammer Arm,6.548,Counter,5.601,Drain Punch,4.422,Sunny Day,3.328,Rest,2.819,Other,17.828
Kricketune,2023-03,Sticky Web,98.320,Taunt,59.397,Pounce,53.442,Trailblaze,36.773,Aerial Ace,29.111,Brick Break,23.739,Leech Life,21.639,Perish Song,17.419,Fell Stinger,16.743,Swords Dance,10.256,Bug Bite,8.077,Bug Buzz,6.246,Other,18.839,,,,,,,,,,
Beartic,2023-03,Icicle Crash,97.722,Close Combat,85.449,Swords Dance,58.731,Liquidation,50.549,Aqua Jet,43.033,Earthquake,35.564,Play Rough,10.726,Other,18.226,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2023-03,Wish,77.739,Dazzling Gleam,76.269,Stealth Rock,62.072,Protect,61.541,Thunder Wave,25.172,Draining Kiss,13.175,Calm Mind,11.043,Thunderbolt,8.853,Hyper Voice,8.685,Fire Blast,7.728,Flamethrower,6.761,Ice Beam,5.372,Encore,4.597,Perish Song,2.958,Light Screen,2.648,Reflect,2.607,Tera Blast,2.421,Psyshock,2.170
Toedscool,2023-03,Rapid Spin,93.641,Knock Off,83.123,Spore,77.872,Leech Seed,52.735,Spikes,46.435,Toxic Spikes,10.638,Earth Power,8.487,Giga Drain,7.989,Other,19.080,,,,,,,,,,,,,,,,,,
Murkrow,2023-03,U-turn,79.058,Taunt,53.861,Sunny Day,49.501,Thunder Wave,41.943,Haze,36.201,Foul Play,32.246,Rain Dance,28.631,Brave Bird,24.265,Sucker Punch,9.934,Hurricane,8.781,Dark Pulse,6.977,Perish Song,6.246,Tailwind,5.923,Other,16.433,,,,,,,,
Tropius,2023-03,Leech Seed,72.201,Substitute,67.592,Protect,61.916,Air Slash,48.541,Earthquake,23.581,Dragon Dance,17.170,Tera Blast,14.235,Leaf Blade,12.434,U-turn,11.632,Giga Drain,10.727,Dragon Tail,6.620,Curse,5.866,Hurricane,5.180,Synthesis,5.147,Seed Bomb,5.046,Fly,4.576,Tailwind,3.762,Body Press,3.704
Jumpluff,2023-03,Acrobatics,58.455,Swords Dance,51.713,Sleep Powder,48.481,Strength Sap,47.720,U-turn,30.039,Seed Bomb,23.739,Substitute,21.496,Encore,20.782,Leech Seed,18.595,Sunny Day,17.282,Memento,15.073,Tera Blast,9.642,Reflect,5.109,Light Screen,5.068,Stun Spore,4.559,Tailwind,3.410,Other,18.838,,
Delibird,2023-03,Rapid Spin,93.877,Spikes,75.881,Destiny Bond,70.591,Freeze-Dry,67.752,Memento,19.679,Air Slash,9.275,Brave Bird,9.233,Ice Beam,7.773,Tera Blast,6.240,Ice Spinner,5.856,Ice Shard,5.173,Tailwind,4.622,Icy Wind,4.082,Other,19.964,,,,,,,,
Fletchinder,2023-03,Defog,84.860,U-turn,64.037,Roost,52.366,Brave Bird,50.232,Will-O-Wisp,34.326,Flare Blitz,26.919,Flamethrower,23.631,Air Slash,19.034,Aerial Ace,8.300,Hurricane,7.059,Tailwind,6.489,Fire Blast,6.366,Other,16.382,,,,,,,,,,
Lumineon,2023-03,Ice Beam,86.361,U-turn,77.068,Hydro Pump,57.773,Surf,52.445,Dazzling Gleam,25.217,Encore,24.398,Chilling Water,15.427,Air Slash,11.739,Tailwind,10.142,Tera Blast,8.229,Protect,8.159,Rain Dance,6.329,Other,16.715,,,,,,,,,,
Greedent,2023-03,Crunch,63.513,Body Press,58.383,Stuff Cheeks,43.807,Earthquake,42.222,Swords Dance,30.301,Body Slam,29.071,Facade,21.121,Nothing,18.797,Counter,15.093,Wild Charge,12.912,Belly Drum,11.264,Stockpile,9.974,Rest,6.596,Super Fang,5.327,Psychic Fangs,4.960,Ice Fang,4.038,Seed Bomb,3.904,Other,18.714
Zweilous,2023-03,Crunch,81.995,Sleep Talk,81.343,Rest,80.931,Dragon Tail,56.195,Roar,30.011,Dragon Pulse,16.411,Stomping Tantrum,15.779,Outrage,15.085,Body Slam,10.103,Other,12.147,,,,,,,,,,,,,,,,
Oinkologne-F,2023-03,Body Slam,80.279,Rest,43.851,Sleep Talk,37.058,Stomping Tantrum,33.366,Iron Head,29.653,Yawn,27.611,Play Rough,26.890,Thief,24.845,Body Press,24.094,Protect,17.363,Stuff Cheeks,14.124,Stockpile,13.633,Chilling Water,7.058,Seed Bomb,5.578,Other,14.595,,,,,,
Seviper,2023-03,Gunk Shot,64.843,Earthquake,62.250,Coil,53.414,Trailblaze,35.433,Flamethrower,29.829,Sludge Bomb,25.996,Giga Drain,21.626,Rest,16.960,Glare,14.782,Switcheroo,9.759,Dark Pulse,8.066,Crunch,7.592,Feint,7.182,Swords Dance,6.359,Poison Jab,6.339,Haze,5.344,Psychic Fangs,4.369,Other,19.856
Shroodle,2023-03,Encore,87.043,Parting Shot,83.643,Toxic,66.011,Knock Off,59.018,Sunny Day,43.325,Rain Dance,18.071,U-turn,16.224,Taunt,9.997,Other,16.667,,,,,,,,,,,,,,,,,,
Hypno,2023-03,Thunder Wave,38.707,Encore,38.099,Protect,30.301,Poison Gas,25.706,Psyshock,21.978,Night Shade,21.955,Draining Kiss,19.782,Calm Mind,19.547,Taunt,18.467,Psychic,17.486,Drain Punch,16.949,Zen Headbutt,15.172,Stored Power,12.071,Future Sight,11.094,Dazzling Gleam,8.704,Thunder Punch,8.075,Reflect,7.337,Trailblaze,7.000
Gumshoos,2023-03,Body Slam,74.237,Earthquake,62.477,U-turn,48.104,Crunch,44.039,Nothing,34.282,Ice Punch,23.785,Thrash,20.750,Fire Punch,19.548,Last Resort,16.989,Trailblaze,12.876,Psychic Fangs,11.839,Thunder Punch,8.286,Facade,4.567,Other,18.220,,,,,,,,
Sliggoo,2023-03,Rest,78.177,Acid Spray,40.860,Sleep Talk,37.714,Dragon Pulse,35.298,Sludge Bomb,27.327,Draco Meteor,26.331,Curse,24.862,Outrage,22.607,Ice Beam,20.519,Thunderbolt,15.050,Mud Shot,14.794,Counter,11.052,Rain Dance,8.658,Acid Armor,8.523,Chilling Water,6.376,Rock Slide,6.314,Other,15.536,,
Meditite,2023-03,Close Combat,94.596,Zen Headbutt,85.929,Ice Punch,81.469,Drain Punch,35.915,Bullet Punch,31.186,Rock Slide,17.300,Trick,14.979,Thunder Punch,12.421,Psycho Cut,5.696,Bulk Up,5.666,Other,14.844,,,,,,,,,,,,,,
Oranguru,2023-03,Trick Room,73.387,Nasty Plot,62.696,Psychic,47.436,Thunderbolt,45.663,Psyshock,40.583,Focus Blast,35.054,Tera Blast,28.027,Hyper Voice,17.498,Yawn,7.274,Future Sight,7.208,Calm Mind,4.727,Shadow Ball,4.626,Substitute,3.697,Light Screen,3.529,Other,18.594,,,,,,
Hippopotas,2023-03,Slack Off,98.208,Earthquake,97.629,Stealth Rock,94.275,Whirlwind,53.270,Roar,30.504,Yawn,16.424,Other,9.690,,,,,,,,,,,,,,,,,,,,,,
Stantler,2023-03,Earthquake,51.346,Zen Headbutt,37.546,Calm Mind,36.312,Tera Blast,36.271,Trick Room,35.406,Double-Edge,34.075,Rest,21.945,Body Slam,19.228,Substitute,14.493,Thunder Wave,12.947,Disable,12.916,Sleep Talk,11.395,Stored Power,11.303,Megahorn,10.330,Trailblaze,9.331,Hypnosis,8.212,Earth Power,5.903,Facade,5.767
Mareanie,2023-03,Recover,97.511,Toxic,75.200,Infestation,69.417,Toxic Spikes,53.835,Haze,47.639,Chilling Water,16.442,Protect,9.154,Liquidation,8.642,Surf,7.608,Other,14.552,,,,,,,,,,,,,,,,
Gothitelle,2023-03,Psychic,58.056,Calm Mind,43.012,Focus Blast,40.007,Thunderbolt,39.556,Trick,29.138,Energy Ball,26.397,Dark Pulse,25.955,Shadow Ball,25.659,Psyshock,25.095,Thunder Wave,18.128,Stored Power,12.251,Nasty Plot,8.956,Future Sight,8.169,Protect,7.372,Trick Room,7.008,Substitute,3.963,Taunt,3.922,Other,17.357
Pawniard,2023-03,Iron Head,100.000,Sucker Punch,99.984,Swords Dance,99.388,Night Slash,72.917,Stealth Rock,13.106,Other,14.606,,,,,,,,,,,,,,,,,,,,,,,,
Dedenne,2023-03,Dazzling Gleam,76.531,Nuzzle,57.406,Thunderbolt,56.198,Volt Switch,55.119,Super Fang,38.690,U-turn,29.807,Grass Knot,28.265,Substitute,8.770,Tera Blast,7.132,Draining Kiss,7.004,Parabolic Charge,6.175,Discharge,4.561,Charge Beam,4.187,Thunder Wave,3.835,Other,16.320,,,,,,
Morgrem,2023-03,Parting Shot,97.566,Reflect,87.496,Light Screen,80.674,Taunt,52.487,Thunder Wave,28.684,Foul Play,15.546,Play Rough,12.924,Dazzling Gleam,6.976,Other,17.647,,,,,,,,,,,,,,,,,,
Pikachu,2023-03,Volt Tackle,58.369,Surf,50.231,Play Rough,49.930,Fake Out,47.960,Volt Switch,43.088,Thunderbolt,25.158,Trailblaze,19.996,Tera Blast,18.238,Quick Attack,17.875,Nasty Plot,16.438,Brick Break,13.079,Agility,10.176,Grass Knot,9.534,Other,19.929,,,,,,,,
Krokorok,2023-03,Earthquake,99.573,Crunch,98.264,Stealth Rock,60.104,Stone Edge,44.880,Taunt,40.065,Foul Play,12.811,Dragon Tail,10.463,Brick Break,7.424,Tera Blast,7.282,Other,19.134,,,,,,,,,,,,,,,,
