name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Kyurem,2022-11,Pressure,100.000,,,,
Iron Thorns,2022-11,Quark Drive,100.000,,,,
Infernape,2022-11,Blaze,51.460,Iron Fist,48.540,,
Sandy Shocks,2022-11,Protosynthesis,100.000,,,,
Gardevoir-Mega,2022-11,Pixilate,100.000,,,,
Hatterene,2022-11,Magic Bounce,87.420,Healer,12.580,Anticipation,0.000
Tangrowth,2022-11,Regenerator,99.940,Leaf Guard,0.060,Chlorophyll,0.000
Bombirdier,2022-11,Rocky Payload,100.000,Keen Eye,0.000,Big Pecks,0.000
Blacephalon,2022-11,Beast Boost,100.000,,,,
Arcanine,2022-11,Intimidate,70.613,Flash Fire,29.387,Justified,0.000
Gallade-Mega,2022-11,Inner Focus,100.000,,,,
Goodra,2022-11,Sap Sipper,60.750,Gooey,39.231,Hydration,0.019
Zapdos-Galar,2022-11,Defiant,100.000,,,,
Pincurchin,2022-11,Electric Surge,100.000,Lightning Rod,0.000,,
Stakataka,2022-11,Beast Boost,100.000,,,,
Arboliva,2022-11,Seed Sower,91.839,Harvest,8.161,,
Scovillain,2022-11,Chlorophyll,99.949,Insomnia,0.051,,
Latios-Mega,2022-11,Levitate,100.000,,,,
Greninja,2022-11,Protean,98.952,Torrent,1.048,,
Azumarill,2022-11,Huge Power,86.647,Sap Sipper,12.998,Thick Fat,0.355
Manaphy,2022-11,Hydration,100.000,,,,
Runerigus,2022-11,Wandering Spirit,100.000,,,,
Barraskewda,2022-11,Swift Swim,100.000,Propeller Tail,0.000,,
Bellibolt,2022-11,Static,49.288,Electromorphosis,48.204,Damp,2.508
Corsola-Galar,2022-11,Cursed Body,100.000,Weak Armor,0.000,,
Dachsbun,2022-11,Well-Baked Body,100.000,,,,
Banette-Mega,2022-11,Prankster,100.000,,,,
Bronzong,2022-11,Levitate,99.619,Heatproof,0.381,Heavy Metal,0.000
Chandelure,2022-11,Flash Fire,76.578,Infiltrator,23.422,Flame Body,0.000
Heracross-Mega,2022-11,Skill Link,100.000,,,,
Ampharos-Mega,2022-11,Mold Breaker,100.000,,,,
Brambleghast,2022-11,Wind Rider,53.242,Infiltrator,46.758,,
Deoxys-Defense,2022-11,Pressure,100.000,,,,
Crobat,2022-11,Infiltrator,72.163,Inner Focus,27.837,,
Blaziken,2022-11,Speed Boost,97.310,Blaze,2.690,,
Dudunsparce,2022-11,Serene Grace,93.976,Rattled,6.024,Run Away,0.000
Crawdaunt,2022-11,Adaptability,92.024,Hyper Cutter,7.976,Shell Armor,0.000
Abomasnow-Mega,2022-11,Snow Warning,100.000,,,,
Porygon-Z,2022-11,Adaptability,99.101,Download,0.683,Analytic,0.216
Gyarados,2022-11,Moxie,90.121,Intimidate,9.879,,
Quagsire,2022-11,Unaware,68.214,Damp,28.485,Water Absorb,3.302
Ribombee,2022-11,Shield Dust,94.663,Honey Gather,5.337,Sweet Veil,0.000
Toedscruel,2022-11,Mycelium Might,100.000,,,,
Bisharp,2022-11,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Alakazam,2022-11,Magic Guard,65.823,Inner Focus,32.609,Synchronize,1.567
Froslass,2022-11,Cursed Body,100.000,,,,
Cofagrigus,2022-11,Mummy,100.000,,,,
Barbaracle,2022-11,Tough Claws,100.000,Pickpocket,0.000,Sniper,0.000
Alomomola,2022-11,Regenerator,100.000,Hydration,0.000,Healer,0.000
Azelf,2022-11,Levitate,100.000,,,,
Donphan,2022-11,Sturdy,100.000,,,,
Blastoise,2022-11,Torrent,97.979,Rain Dish,2.021,,
Klefki,2022-11,Prankster,95.734,Magician,4.266,,
Mamoswine,2022-11,Thick Fat,96.624,Oblivious,3.376,,
Necrozma,2022-11,Prism Armor,100.000,,,,
Mabosstiff,2022-11,Stakeout,94.560,Intimidate,5.115,Guard Dog,0.325
Ninetales,2022-11,Drought,99.536,Flash Fire,0.464,,
Gigalith,2022-11,Sand Stream,88.874,Sturdy,11.126,Sand Force,0.000
Espeon,2022-11,Magic Bounce,99.723,Synchronize,0.277,,
Starmie,2022-11,Natural Cure,100.000,Analytic,0.000,Illuminate,0.000
Scrafty,2022-11,Intimidate,96.714,Moxie,3.286,Shed Skin,0.000
Cinccino,2022-11,Technician,76.155,Skill Link,23.845,Cute Charm,0.000
Audino,2022-11,Regenerator,80.748,Klutz,19.252,Healer,0.000
Chesnaught,2022-11,Bulletproof,100.000,Overgrow,0.000,,
Porygon2,2022-11,Download,64.715,Trace,28.542,Analytic,6.743
Swampert,2022-11,Torrent,91.210,Damp,8.790,,
Altaria-Mega,2022-11,Pixilate,100.000,,,,
Golisopod,2022-11,Emergency Exit,100.000,,,,
Houndoom-Mega,2022-11,Solar Power,100.000,,,,
Spidops,2022-11,Insomnia,60.224,Stakeout,39.776,,
Iron Jugulis,2022-11,Quark Drive,100.000,,,,
Xurkitree,2022-11,Beast Boost,100.000,,,,
Regidrago,2022-11,Dragon's Maw,100.000,,,,
Primarina,2022-11,Torrent,99.953,Liquid Voice,0.047,,
Umbreon,2022-11,Synchronize,89.808,Inner Focus,10.192,,
Snorlax,2022-11,Immunity,72.121,Gluttony,18.462,Thick Fat,9.417
Mew,2022-11,Synchronize,100.000,,,,
Latias,2022-11,Levitate,100.000,,,,
Whimsicott,2022-11,Prankster,100.000,Infiltrator,0.000,Chlorophyll,0.000
Incineroar,2022-11,Intimidate,100.000,Blaze,0.000,,
Flamigo,2022-11,Scrappy,99.757,Costar,0.243,Tangled Feet,0.000
Sylveon,2022-11,Pixilate,99.167,Cute Charm,0.833,,
Smeargle,2022-11,Own Tempo,87.725,Technician,12.275,,
Scream Tail,2022-11,Protosynthesis,100.000,,,,
Druddigon,2022-11,Mold Breaker,94.676,Rough Skin,5.324,Sheer Force,0.000
Sceptile-Mega,2022-11,Lightning Rod,100.000,,,,
Mismagius,2022-11,Levitate,100.000,,,,
Wo-Chien,2022-11,Tablets of Ruin,100.000,,,,
Inteleon,2022-11,Sniper,98.511,Torrent,1.489,,
Marowak-Alola,2022-11,Lightning Rod,50.224,Rock Head,46.284,Cursed Body,3.492
Togedemaru,2022-11,Sturdy,99.968,Iron Barbs,0.032,Lightning Rod,0.000
Dusclops,2022-11,Pressure,95.236,Frisk,4.764,,
Lycanroc-Dusk,2022-11,Tough Claws,100.000,,,,
Coalossal,2022-11,Flame Body,96.412,Steam Engine,3.588,Flash Fire,0.000
Hoopa-Unbound,2022-11,Magician,100.000,,,,
Corsola,2022-11,Regenerator,100.000,Natural Cure,0.000,Hustle,0.000
Raichu-Alola,2022-11,Surge Surfer,100.000,,,,
Milotic,2022-11,Competitive,51.152,Marvel Scale,48.848,Cute Charm,0.000
Roserade,2022-11,Technician,58.710,Natural Cure,33.787,Poison Point,7.502
Togekiss,2022-11,Serene Grace,56.613,Super Luck,42.838,Hustle,0.549
Dunsparce,2022-11,Serene Grace,100.000,Rattled,0.000,,
Rotom-Heat,2022-11,Levitate,100.000,,,,
Heliolisk,2022-11,Dry Skin,74.885,Solar Power,25.115,,
Weezing-Galar,2022-11,Neutralizing Gas,86.052,Levitate,13.848,Misty Surge,0.099
Thundurus-Therian,2022-11,Volt Absorb,100.000,,,,
Nihilego,2022-11,Beast Boost,100.000,,,,
Cursola,2022-11,Perish Body,99.324,Weak Armor,0.676,,
Slurpuff,2022-11,Unburden,99.959,Sweet Veil,0.041,,
Buzzwole,2022-11,Beast Boost,100.000,,,,
Crustle,2022-11,Sturdy,100.000,Shell Armor,0.000,Weak Armor,0.000
Rotom-Mow,2022-11,Levitate,100.000,,,,
Gallade,2022-11,Sharpness,97.729,Steadfast,2.008,Justified,0.263
Archeops,2022-11,Defeatist,100.000,,,,
Clawitzer,2022-11,Mega Launcher,100.000,,,,
Veluza,2022-11,Mold Breaker,51.640,Sharpness,48.360,,
Linoone,2022-11,Gluttony,100.000,Pickup,0.000,Quick Feet,0.000
Staraptor,2022-11,Reckless,96.815,Intimidate,3.185,,
Eldegoss,2022-11,Regenerator,100.000,Effect Spore,0.000,Cotton Down,0.000
Moltres,2022-11,Flame Body,100.000,Pressure,0.000,,
Pyukumuku,2022-11,Unaware,97.737,Innards Out,2.263,,
Feraligatr,2022-11,Sheer Force,100.000,Torrent,0.000,,
Palossand,2022-11,Water Compaction,100.000,,,,
Simisage,2022-11,Overgrow,100.000,Gluttony,0.000,,
Pangoro,2022-11,Iron Fist,54.124,Mold Breaker,45.876,Scrappy,0.000
Darmanitan,2022-11,Sheer Force,100.000,Zen Mode,0.000,,
Probopass,2022-11,Sturdy,52.137,Sand Force,47.863,Magnet Pull,0.000
Tatsugiri,2022-11,Storm Drain,99.251,Commander,0.749,,
Delphox,2022-11,Blaze,98.173,Magician,1.827,,
Uxie,2022-11,Levitate,100.000,,,,
Pikachu,2022-11,Lightning Rod,68.082,Static,31.918,,
Toxtricity,2022-11,Punk Rock,80.914,Technician,19.086,Plus,0.000
Mandibuzz,2022-11,Overcoat,100.000,Big Pecks,0.000,Weak Armor,0.000
Seismitoad,2022-11,Water Absorb,67.396,Swift Swim,32.604,Poison Touch,0.000
Ambipom,2022-11,Technician,96.446,Skill Link,3.554,Pickup,0.000
Thundurus,2022-11,Prankster,100.000,Defiant,0.000,,
Conkeldurr,2022-11,Guts,51.192,Iron Fist,48.808,Sheer Force,0.000
Polteageist,2022-11,Cursed Body,68.245,Weak Armor,31.755,,
Lopunny,2022-11,Klutz,98.342,Cute Charm,1.658,Limber,0.000
Florges,2022-11,Flower Veil,96.694,Symbiosis,3.306,,
Absol-Mega,2022-11,Magic Bounce,100.000,,,,
Sharpedo-Mega,2022-11,Strong Jaw,100.000,,,,
Eelektross,2022-11,Levitate,100.000,,,,
Absol,2022-11,Super Luck,100.000,Pressure,0.000,Justified,0.000
Forretress,2022-11,Sturdy,84.816,Overcoat,15.184,,
Empoleon,2022-11,Torrent,80.397,Defiant,19.603,,
Kabutops,2022-11,Swift Swim,96.681,Weak Armor,3.319,Battle Armor,0.000
Vaporeon,2022-11,Water Absorb,100.000,Hydration,0.000,,
Ursaring,2022-11,Guts,100.000,Quick Feet,0.000,Unnerve,0.000
Illumise,2022-11,Prankster,100.000,Oblivious,0.000,Tinted Lens,0.000
Krookodile,2022-11,Intimidate,56.981,Moxie,43.019,Anger Point,0.000
Emboar,2022-11,Reckless,77.325,Blaze,22.675,,
Guzzlord,2022-11,Beast Boost,100.000,,,,
Bewear,2022-11,Fluffy,99.999,Klutz,0.001,Unnerve,0.000
Spiritomb,2022-11,Infiltrator,88.594,Pressure,11.406,,
Heracross,2022-11,Guts,59.708,Moxie,40.292,Swarm,0.000
Diggersby,2022-11,Huge Power,100.000,Pickup,0.000,Cheek Pouch,0.000
Cradily,2022-11,Storm Drain,100.000,Suction Cups,0.000,,
Rhydon,2022-11,Lightning Rod,86.470,Rock Head,13.530,Reckless,0.000
Audino-Mega,2022-11,Healer,100.000,,,,
Aggron,2022-11,Sturdy,71.780,Rock Head,27.892,Heavy Metal,0.328
Steelix-Mega,2022-11,Sand Force,100.000,,,,
Comfey,2022-11,Triage,100.000,Flower Veil,0.000,Natural Cure,0.000
Mienshao,2022-11,Regenerator,71.917,Reckless,28.083,Inner Focus,0.000
Trevenant,2022-11,Natural Cure,59.804,Harvest,40.196,Frisk,0.000
Mantine,2022-11,Water Absorb,100.000,Swift Swim,0.000,Water Veil,0.000
Typhlosion,2022-11,Flash Fire,89.749,Blaze,10.251,,
Suicune,2022-11,Pressure,51.889,Inner Focus,48.111,,
Swoobat,2022-11,Simple,100.000,Klutz,0.000,Unaware,0.000
Wugtrio,2022-11,Gooey,97.078,Rattled,2.922,,
Aerodactyl,2022-11,Rock Head,100.000,Unnerve,0.000,Pressure,0.000
Metagross,2022-11,Clear Body,95.062,Light Metal,4.938,,
Aron,2022-11,Sturdy,100.000,Rock Head,0.000,,
Nidoqueen,2022-11,Sheer Force,100.000,Poison Point,0.000,Rivalry,0.000
Machamp,2022-11,No Guard,86.595,Guts,13.405,Steadfast,0.000
Zoroark,2022-11,Illusion,100.000,,,,
Tauros-Paldea-Water,2022-11,Anger Point,51.682,Intimidate,43.702,Cud Chew,4.615
Bibarel,2022-11,Simple,99.999,Unaware,0.001,,
Arctovish,2022-11,Slush Rush,98.748,Water Absorb,1.252,Ice Body,0.000
Charizard,2022-11,Solar Power,63.300,Blaze,36.700,,
Regice,2022-11,Clear Body,91.434,Ice Body,8.566,,
Abomasnow,2022-11,Snow Warning,100.000,Soundproof,0.000,,
Meloetta,2022-11,Serene Grace,100.000,,,,
Flygon,2022-11,Levitate,100.000,,,,
Salazzle,2022-11,Corrosion,54.106,Oblivious,45.894,,
Beautifly,2022-11,Swarm,100.000,Rivalry,0.000,,
Steelix,2022-11,Sturdy,100.000,Rock Head,0.000,Sheer Force,0.000
Politoed,2022-11,Drizzle,100.000,Water Absorb,0.000,Damp,0.000
Oinkologne,2022-11,Thick Fat,74.147,Lingering Aroma,25.853,Gluttony,0.000
Meowstic,2022-11,Prankster,99.992,Competitive,0.008,Infiltrator,0.000
Toxicroak,2022-11,Dry Skin,68.990,Poison Touch,29.141,Anticipation,1.868
Flareon,2022-11,Flash Fire,100.000,Guts,0.000,,
Moltres-Galar,2022-11,Berserk,100.000,,,,
Vivillon,2022-11,Compound Eyes,100.000,Shield Dust,0.000,Friend Guard,0.000
Gogoat,2022-11,Sap Sipper,74.874,Grass Pelt,25.126,,
Jolteon,2022-11,Volt Absorb,80.057,Quick Feet,19.943,,
Nidoking,2022-11,Sheer Force,100.000,Poison Point,0.000,Rivalry,0.000
Malamar,2022-11,Contrary,98.643,Infiltrator,1.357,Suction Cups,0.000
Tauros-Paldea-Fire,2022-11,Intimidate,76.639,Anger Point,19.418,Cud Chew,3.943
Shaymin,2022-11,Natural Cure,100.000,,,,
Doublade,2022-11,No Guard,100.000,,,,
Walrein,2022-11,Thick Fat,99.920,Oblivious,0.080,Ice Body,0.000
Durant,2022-11,Hustle,100.000,Swarm,0.000,Truant,0.000
Cramorant,2022-11,Gulp Missile,100.000,,,,
Dhelmise,2022-11,Steelworker,100.000,,,,
Alcremie,2022-11,Sweet Veil,76.858,Aroma Veil,23.142,,
Scolipede,2022-11,Speed Boost,91.980,Poison Point,8.020,Swarm,0.000
Obstagoon,2022-11,Guts,100.000,Defiant,0.000,Reckless,0.000
Rhyperior,2022-11,Solid Rock,94.984,Lightning Rod,5.016,Reckless,0.000
Exploud,2022-11,Scrappy,100.000,Soundproof,0.000,,
Talonflame,2022-11,Flame Body,63.002,Gale Wings,36.998,,
Cobalion,2022-11,Justified,100.000,,,,
Xatu,2022-11,Magic Bounce,100.000,Synchronize,0.000,Early Bird,0.000
Oricorio-Sensu,2022-11,Dancer,100.000,,,,
Muk-Alola,2022-11,Poison Touch,92.844,Gluttony,7.156,Power of Alchemy,0.000
Bellossom,2022-11,Chlorophyll,99.843,Healer,0.157,,
Magcargo,2022-11,Weak Armor,73.879,Flame Body,26.121,Magma Armor,0.000
Dubwool,2022-11,Fluffy,100.000,Bulletproof,0.000,Steadfast,0.000
Dewgong,2022-11,Thick Fat,100.000,Ice Body,0.000,Hydration,0.000
Fearow,2022-11,Sniper,97.345,Keen Eye,2.655,,
Vileplume,2022-11,Effect Spore,100.000,Chlorophyll,0.000,,
Regirock,2022-11,Sturdy,100.000,Clear Body,0.000,,
Leavanny,2022-11,Swarm,68.832,Chlorophyll,31.168,Overcoat,0.000
Sceptile,2022-11,Unburden,98.470,Overgrow,1.530,,
Leafeon,2022-11,Chlorophyll,97.782,Leaf Guard,2.218,,
Lapras,2022-11,Water Absorb,98.473,Hydration,1.181,Shell Armor,0.346
Glastrier,2022-11,Chilling Neigh,100.000,,,,
Camerupt-Mega,2022-11,Sheer Force,100.000,,,,
Terrakion,2022-11,Justified,100.000,,,,
Gardevoir,2022-11,Trace,95.297,Synchronize,4.694,Telepathy,0.009
Rattata,2022-11,Guts,98.050,Run Away,1.950,Hustle,0.000
Rotom-Fan,2022-11,Levitate,100.000,,,,
Sandslash-Alola,2022-11,Slush Rush,100.000,,,,
Raikou,2022-11,Inner Focus,95.512,Pressure,4.488,,
Kricketune,2022-11,Technician,97.950,Swarm,2.050,,
Emolga,2022-11,Static,87.394,Motor Drive,12.606,,
Regigigas,2022-11,Slow Start,100.000,,,,
Registeel,2022-11,Clear Body,100.000,Light Metal,0.000,,
Aurorus,2022-11,Snow Warning,98.411,Refrigerate,1.589,,
Revavroom,2022-11,Filter,100.000,Overcoat,0.000,,
Zangoose,2022-11,Toxic Boost,100.000,Immunity,0.000,,
Houndoom,2022-11,Flash Fire,100.000,Unnerve,0.000,Early Bird,0.000
Farigiraf,2022-11,Armor Tail,72.750,Cud Chew,27.244,Sap Sipper,0.007
Slowbro-Mega,2022-11,Shell Armor,100.000,,,,
Noivern,2022-11,Frisk,50.816,Infiltrator,49.184,Telepathy,0.000
Dewpider,2022-11,Water Bubble,99.882,Water Absorb,0.118,,
Drampa,2022-11,Berserk,99.999,Cloud Nine,0.001,Sap Sipper,0.000
Magikarp,2022-11,Rattled,99.804,Swift Swim,0.196,,
Geodude,2022-11,Sturdy,100.000,Rock Head,0.000,,
Teddiursa,2022-11,Quick Feet,100.000,Pickup,0.000,,
Scyther,2022-11,Technician,99.911,Swarm,0.089,Steadfast,0.000
Gorebyss,2022-11,Swift Swim,99.930,Hydration,0.070,,
Tornadus,2022-11,Prankster,100.000,Defiant,0.000,,
Tarountula,2022-11,Stakeout,100.000,Insomnia,0.000,,
Swellow,2022-11,Guts,75.387,Scrappy,24.613,,
Tentacruel,2022-11,Rain Dish,57.163,Clear Body,23.678,Liquid Ooze,19.159
Claydol,2022-11,Levitate,100.000,,,,
Ninjask,2022-11,Speed Boost,100.000,Infiltrator,0.000,,
Electrode,2022-11,Static,76.420,Aftermath,23.304,Soundproof,0.276
Bayleef,2022-11,Overgrow,100.000,Leaf Guard,0.000,,
Lilligant,2022-11,Own Tempo,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Dugtrio,2022-11,Sand Force,100.000,,,,
Tyrantrum,2022-11,Rock Head,100.000,Strong Jaw,0.000,,
Exeggutor-Alola,2022-11,Harvest,96.084,Frisk,3.916,,
Crabominable,2022-11,Iron Fist,97.993,Anger Point,2.007,Hyper Cutter,0.000
