name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Bellibolt,2022-11,Leftovers,58.320,Terrain Extender,6.494,Assault Vest,5.196,Choice Specs,4.789,Life Orb,3.925,Rocky Helmet,3.234,Heavy-Duty Boots,2.758,Sitrus Berry,2.743,Magnet,2.634,Big Root,2.115,Shuca Berry,1.879,Air Balloon,1.271,Other,4.641,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Choice Band,38.434,Focus Sash,32.408,Life Orb,27.770,Other,1.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2022-11,Sitrus Berry,57.675,Scope Lens,11.389,Choice Scarf,8.390,Choice Band,4.584,Heavy-Duty Boots,3.073,Life Orb,3.007,Muscle Band,2.657,Aguav Berry,2.538,Assault Vest,2.064,Other,4.623,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Leftovers,20.725,Heavy-Duty Boots,14.266,Choice Band,12.551,Assault Vest,11.558,Life Orb,11.190,Liechi Berry,7.340,Salac Berry,6.978,Choice Scarf,4.272,Aguav Berry,3.800,Sitrus Berry,1.783,Starf Berry,1.692,Other,3.845,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Leftovers,83.035,Heavy-Duty Boots,7.187,Rocky Helmet,3.800,Assault Vest,2.253,Other,3.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-11,Light Clay,31.770,Heat Rock,26.546,Focus Sash,21.325,Leftovers,11.930,Choice Specs,4.011,Other,4.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Heavy-Duty Boots,35.377,Leftovers,34.228,Colbur Berry,7.637,Life Orb,4.301,Choice Band,4.174,Rocky Helmet,3.640,Focus Sash,3.143,Big Root,2.884,Other,4.616,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Eject Button,17.558,Leftovers,16.852,Focus Sash,16.068,Life Orb,14.079,Choice Specs,10.710,Choice Scarf,8.814,Light Clay,6.491,Kee Berry,3.896,Aguav Berry,2.412,Other,3.120,,,,,,,,,,,,,,,,,,,,,,
Rotom-Heat,2022-11,Heavy-Duty Boots,47.703,Choice Scarf,34.811,Leftovers,11.565,Choice Specs,5.018,Other,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatsugiri,2022-11,Assault Vest,36.328,Heavy-Duty Boots,27.076,Focus Sash,14.240,Leftovers,8.083,Choice Scarf,7.854,Choice Specs,2.902,Other,3.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,2022-11,Eviolite,91.473,Life Orb,7.215,Other,1.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucario,2022-11,Life Orb,78.517,Shell Bell,8.868,Expert Belt,2.984,Metal Coat,2.814,Muscle Band,2.169,Other,4.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Leftovers,71.303,Custap Berry,4.906,Focus Sash,4.144,Choice Band,3.309,Lum Berry,3.157,Light Clay,3.011,Kasib Berry,2.636,Rocky Helmet,2.080,Macho Brace,1.442,Other,4.012,,,,,,,,,,,,,,,,,,,,,,
Polteageist,2022-11,Focus Sash,78.236,White Herb,16.683,Assault Vest,4.280,Other,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Heavy-Duty Boots,84.416,Leftovers,7.655,Choice Specs,5.383,Other,2.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-11,Choice Scarf,47.874,Focus Sash,28.850,Choice Specs,12.428,Blunder Policy,4.841,Life Orb,4.689,Other,1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-11,Choice Scarf,29.750,Throat Spray,27.137,Life Orb,24.472,Choice Specs,17.483,Other,1.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florges,2022-11,Leftovers,91.719,Heat Rock,5.760,Other,2.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-11,Leftovers,59.377,Choice Specs,22.227,Heavy-Duty Boots,12.501,Pixie Plate,4.124,Other,1.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-11,Heavy-Duty Boots,41.775,Focus Sash,15.703,Choice Band,13.813,Life Orb,9.098,Choice Scarf,8.857,Loaded Dice,4.088,Leftovers,2.411,Other,4.256,,,,,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2022-11,Leftovers,42.597,White Herb,32.480,Life Orb,15.862,Focus Sash,8.015,Other,1.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-11,Heavy-Duty Boots,65.383,Choice Scarf,10.558,Zoom Lens,5.641,Rocky Helmet,4.765,Leftovers,4.612,Life Orb,3.802,Choice Specs,1.825,Other,3.413,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbreon,2022-11,Leftovers,84.721,Heavy-Duty Boots,13.692,Other,1.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye,2022-11,Leftovers,85.754,Heavy-Duty Boots,12.976,Other,1.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee,2022-11,Terrain Extender,58.624,Choice Scarf,27.161,Choice Specs,9.605,Other,4.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2022-11,Life Orb,62.601,Focus Sash,18.928,Nothing,12.354,Choice Band,3.872,Other,2.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaporeon,2022-11,Leftovers,89.526,Choice Specs,5.358,Sitrus Berry,3.490,Other,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Choice Scarf,49.727,Focus Sash,33.215,Choice Specs,4.306,Leftovers,3.533,Terrain Extender,1.865,Mental Herb,1.732,Assault Vest,1.675,Other,3.949,,,,,,,,,,,,,,,,,,,,,,,,,,
Golduck,2022-11,Life Orb,62.370,Choice Specs,35.448,Other,2.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Choice Scarf,57.351,Choice Band,37.031,Life Orb,1.942,Other,3.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2022-11,Focus Sash,47.408,Life Orb,36.576,Choice Band,15.591,Other,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
