name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Iron Thorns,2022-12,Rock Slide,99.585,Earthquake,66.408,Thunder Punch,58.739,Crunch,51.705,Wild Charge,30.372,Protect,27.351,Dragon Dance,24.761,Ice Punch,16.610,Fire Punch,16.608,Other,7.860,,,,,,,,,,,,,,,,
Ceruledge,2022-12,Bitter Blade,99.380,Shadow Sneak,90.471,Protect,63.052,Swords Dance,56.764,X-Scissor,25.356,Phantom Force,18.247,Close Combat,9.082,Shadow Claw,7.181,Bulk Up,6.043,Dragon Claw,5.508,Other,18.917,,,,,,,,,,,,,,
Skeledirge,2022-12,Torch Song,99.999,Slack Off,65.137,Protect,58.042,Shadow Ball,42.441,Snarl,29.849,Substitute,28.242,Tera Blast,20.264,Disarming Voice,19.542,Heat Wave,19.542,Other,16.941,,,,,,,,,,,,,,,,
Vivillon,2022-12,Hurricane,98.033,Sleep Powder,82.593,Tailwind,82.593,Protect,59.309,Rage Powder,37.993,Quiver Dance,17.954,Pollen Puff,15.802,Other,5.724,,,,,,,,,,,,,,,,,,,,
Grafaiai,2022-12,Encore,72.536,Knock Off,57.212,Parting Shot,49.268,Switcheroo,42.243,Copycat,40.056,Doodle,39.084,Taunt,20.856,Helping Hand,15.630,Gunk Shot,11.716,Foul Play,8.480,Swords Dance,7.443,Sunny Day,7.443,Swagger,7.043,Fling,5.537,Other,15.454,,,,,,
Sylveon,2022-12,Hyper Voice,100.000,Protect,92.028,Calm Mind,80.708,Substitute,73.267,Yawn,16.675,Tera Blast,13.661,Quick Attack,11.171,Other,12.491,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-12,Thunderbolt,98.748,Dazzling Gleam,92.397,Discharge,92.056,Reflect,58.434,Helping Hand,33.356,Dragon Pulse,6.735,Other,18.275,,,,,,,,,,,,,,,,,,,,,,
Oranguru,2022-12,Psychic,85.917,Trick Room,65.382,Instruct,64.421,Bulldoze,47.640,Reflect,25.727,Foul Play,22.291,Skill Swap,21.701,Hyper Voice,17.754,Light Screen,16.305,Imprison,9.904,Shadow Ball,9.863,Other,13.095,,,,,,,,,,,,
Krookodile,2022-12,Earthquake,99.925,Crunch,99.863,Rock Slide,99.732,Dragon Tail,56.341,Tera Blast,20.420,Fire Fang,20.363,Other,3.357,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-12,Earthquake,99.691,Iron Head,86.103,Rapid Spin,81.834,Stealth Rock,79.373,Protect,16.148,Rock Slide,13.136,Heavy Slam,7.206,Other,16.509,,,,,,,,,,,,,,,,,,,,
Toxicroak,2022-12,Poison Jab,100.000,Fake Out,99.752,Sucker Punch,99.353,Close Combat,98.935,Other,1.960,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2022-12,Play Rough,98.498,Trick Room,96.036,Shadow Sneak,65.913,Shadow Claw,61.947,Will-O-Wisp,32.588,Phantom Force,24.929,Night Shade,7.656,Other,12.433,,,,,,,,,,,,,,,,,,,,
Corviknight,2022-12,Roost,96.024,Bulk Up,93.866,Brave Bird,92.860,Power Trip,90.353,Iron Head,7.147,Other,19.750,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Pom-Pom,2022-12,Revelation Dance,99.996,Roost,62.795,Hurricane,58.366,Quiver Dance,50.131,Air Slash,39.490,Teeter Dance,25.680,Protect,23.041,Defog,13.245,Endure,12.545,Other,14.711,,,,,,,,,,,,,,,,
Hariyama,2022-12,Fake Out,96.387,Close Combat,90.393,Wide Guard,62.387,Knock Off,57.758,Poison Jab,21.731,Rock Slide,20.157,Headlong Rush,13.268,Protect,8.338,Drain Punch,7.148,Bullet Punch,6.761,Other,15.672,,,,,,,,,,,,,,
Slaking,2022-12,Body Slam,86.162,Earthquake,60.144,Drain Punch,54.036,Bulk Up,44.888,Rock Slide,42.750,Slack Off,33.128,Protect,17.335,Facade,13.768,Sucker Punch,12.617,Tera Blast,11.004,Shadow Claw,10.826,Other,13.343,,,,,,,,,,,,
Gallade,2022-12,Sacred Sword,96.700,Psycho Cut,87.773,Trick Room,58.258,Protect,39.662,Leaf Blade,24.877,Shadow Sneak,22.562,Night Slash,14.425,Wide Guard,11.592,Life Dew,10.970,Stone Edge,10.540,Aerial Ace,6.596,Other,16.046,,,,,,,,,,,,
Hawlucha,2022-12,Acrobatics,99.898,Close Combat,77.304,Rock Slide,77.227,Protect,77.227,Drain Punch,22.696,Poison Jab,22.595,Fling,22.595,Other,0.457,,,,,,,,,,,,,,,,,,,,
Cyclizar,2022-12,Shed Tail,98.141,Breaking Swipe,81.109,Dragon Claw,75.609,Overheat,73.703,Knock Off,23.355,U-turn,15.562,Protect,9.688,Dragon Tail,9.212,Other,13.620,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-12,Boomburst,55.356,Glare,53.047,Protect,38.008,Hyper Drill,34.694,Stored Power,30.033,Flamethrower,25.596,Coil,23.702,Tailwind,23.196,Roost,21.192,Rock Slide,15.180,Air Slash,13.982,Hex,13.115,Earth Power,12.714,Thunderbolt,12.635,Body Slam,8.388,Other,19.161,,,,
Orthworm,2022-12,Body Press,94.963,Iron Defense,65.424,Protect,63.255,Heavy Slam,57.323,Iron Head,35.949,Coil,26.671,Shed Tail,22.565,Rest,19.170,Other,14.679,,,,,,,,,,,,,,,,,,
Salamence,2022-12,Earthquake,71.011,Tailwind,58.814,Iron Head,56.200,Draco Meteor,54.047,Dragon Dance,24.799,Dual Wingbeat,24.703,Rock Slide,20.857,Protect,10.321,Tera Blast,10.317,Hurricane,9.239,Fly,9.065,Outrage,8.724,Dragon Pulse,7.117,Helping Hand,7.117,Hydro Pump,7.117,Bulldoze,6.497,Other,14.054,,
Clawitzer,2022-12,Dark Pulse,87.106,Heal Pulse,67.437,Aqua Jet,58.478,Icy Wind,50.566,Water Pulse,44.799,Aura Sphere,41.515,Dragon Pulse,32.563,Other,17.536,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-12,Last Respects,98.898,Play Rough,87.367,Shadow Sneak,86.349,Protect,84.714,Will-O-Wisp,12.630,Night Shade,8.551,Ally Switch,8.551,Other,12.940,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-12,Earthquake,97.162,Slack Off,96.122,Body Press,88.945,Protect,84.932,Yawn,7.729,Fire Fang,5.634,Other,19.475,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-12,Bullet Punch,100.000,U-turn,96.759,Tailwind,86.167,Protect,85.405,Aerial Ace,9.836,Brick Break,6.218,Other,15.614,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-12,Play Rough,99.917,Aqua Jet,97.712,Liquidation,79.419,Ice Spinner,58.857,Belly Drum,34.447,Helping Hand,11.574,Other,18.074,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-12,Revival Blessing,98.673,Close Combat,98.537,Fake Out,98.224,Protect,90.883,Other,13.682,,,,,,,,,,,,,,,,,,,,,,,,,,
Pachirisu,2022-12,Follow Me,100.000,Nuzzle,98.405,Super Fang,74.521,Discharge,69.998,Helping Hand,18.568,Protect,13.368,Encore,13.300,Other,11.839,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-12,Dark Pulse,88.357,Tailwind,65.692,Heat Wave,64.457,Nasty Plot,62.899,Draco Meteor,39.504,Protect,33.015,Hyper Voice,13.584,Tera Blast,12.779,Other,19.712,,,,,,,,,,,,,,,,,,
Coalossal,2022-12,Rock Slide,70.532,Protect,64.020,Heat Crash,57.273,Solar Beam,55.809,Heat Wave,30.803,Earth Power,29.385,Tera Blast,27.793,Ancient Power,20.382,Earthquake,15.154,Fire Punch,8.734,Power Gem,7.853,Other,12.262,,,,,,,,,,,,
Arboliva,2022-12,Giga Drain,62.686,Dazzling Gleam,53.352,Earth Power,37.833,Pollen Puff,35.825,Strength Sap,34.169,Encore,33.810,Leech Seed,23.848,Hyper Voice,23.676,Petal Dance,23.323,Protect,17.650,Tera Blast,17.612,Light Screen,10.577,Terrain Pulse,6.587,Other,19.052,,,,,,,,
Vaporeon,2022-12,Icy Wind,99.978,Yawn,99.978,Hydro Pump,99.978,Protect,99.978,Other,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-12,Sucker Punch,83.906,Parabolic Charge,80.858,Muddy Water,80.452,Protect,68.301,Thunder,18.780,Reflect,17.161,Light Screen,17.135,Discharge,12.125,Hyper Voice,11.763,Other,9.519,,,,,,,,,,,,,,,,
Clodsire,2022-12,Recover,58.276,Gunk Shot,45.261,Stealth Rock,44.870,Earthquake,34.877,Yawn,32.158,Toxic,26.905,Protect,24.280,Bulldoze,23.562,Stomping Tantrum,20.629,Rock Slide,20.629,Poison Jab,20.377,Curse,17.912,Earth Power,12.775,Other,17.489,,,,,,,,
Slither Wing,2022-12,Protect,93.234,Close Combat,85.838,Leech Life,71.908,Wild Charge,39.848,Tera Blast,32.060,First Impression,28.485,Flare Blitz,14.443,U-turn,8.301,Low Kick,7.887,Other,17.996,,,,,,,,,,,,,,,,
Forretress,2022-12,Spikes,100.000,Volt Switch,100.000,Toxic Spikes,99.874,Stealth Rock,99.874,Other,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-12,Ice Shard,86.027,Ice Spinner,64.200,Earthquake,59.746,Belly Drum,57.180,Play Rough,28.156,Ice Punch,22.549,Superpower,18.893,Bulldoze,15.692,Liquidation,13.172,Icicle Crash,12.278,Protect,10.596,Other,11.512,,,,,,,,,,,,
Tauros-Paldea-Water,2022-12,Raging Bull,94.345,Protect,51.605,Close Combat,49.444,Zen Headbutt,49.436,Body Press,44.099,Aqua Jet,36.601,Wild Charge,34.548,Rock Slide,13.736,Earthquake,8.423,Other,17.763,,,,,,,,,,,,,,,,
Lucario,2022-12,Bullet Punch,97.578,Close Combat,88.138,Meteor Mash,80.812,Extreme Speed,70.642,Psychic,27.480,Swords Dance,16.769,Other,18.581,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-12,Mach Punch,92.544,Spore,82.492,Bullet Seed,63.322,Close Combat,42.909,Seed Bomb,23.328,Protect,17.129,Substitute,12.082,Leech Seed,12.082,Counter,9.507,Poison Jab,8.916,Bulldoze,8.623,Drain Punch,8.512,Other,18.555,,,,,,,,,,
Bisharp,2022-12,Sucker Punch,100.000,Iron Head,100.000,Tera Blast,53.650,Substitute,49.981,Night Slash,27.976,Brick Break,26.648,Swords Dance,23.077,Other,18.668,,,,,,,,,,,,,,,,,,,,
Pelipper,2022-12,Hurricane,89.851,Tailwind,59.067,Hydro Pump,42.548,Wide Guard,36.605,Surf,32.389,Knock Off,28.120,Roost,26.633,U-turn,22.299,Icy Wind,21.425,Chilling Water,16.885,Helping Hand,8.710,Other,15.469,,,,,,,,,,,,
Goodra,2022-12,Muddy Water,92.554,Thunderbolt,92.554,Dragon Pulse,77.385,Sludge Bomb,70.618,Draco Meteor,21.933,Fire Blast,20.299,Protect,6.266,Other,18.391,,,,,,,,,,,,,,,,,,,,
Weavile,2022-12,Ice Shard,88.216,Night Slash,60.220,Fake Out,55.669,Ice Spinner,47.261,Icicle Crash,46.009,Beat Up,40.390,Low Kick,39.632,Snarl,5.963,Other,16.641,,,,,,,,,,,,,,,,,,
Slowking,2022-12,Chilly Reception,90.296,Psychic,84.914,Flamethrower,57.958,Surf,57.928,Trick Room,28.974,Hydro Pump,25.686,Psyshock,14.771,Bulldoze,10.138,Heal Pulse,9.719,Other,19.615,,,,,,,,,,,,,,,,
Spiritomb,2022-12,Trick Room,83.077,Foul Play,68.792,Ally Switch,58.606,Pain Split,48.305,Shadow Sneak,25.463,Sucker Punch,21.927,Spite,21.300,Snarl,20.561,Will-O-Wisp,17.987,Icy Wind,16.923,Other,17.057,,,,,,,,,,,,,,
Jolteon,2022-12,Volt Switch,89.884,Pin Missile,52.654,Thunderbolt,47.346,Shadow Ball,46.846,Hyper Voice,46.846,Thunder Wave,37.149,Light Screen,37.149,Fake Tears,14.051,Helping Hand,14.051,Other,14.026,,,,,,,,,,,,,,,,
Gengar,2022-12,Shadow Ball,98.953,Sludge Bomb,91.038,Dazzling Gleam,46.347,Clear Smog,32.058,Thunder,25.741,Focus Blast,20.204,Trick,19.991,Protect,19.074,Taunt,14.357,Icy Wind,14.344,Other,17.891,,,,,,,,,,,,,,
Raichu,2022-12,Fake Out,99.820,Protect,50.278,Tera Blast,49.461,Discharge,49.461,Volt Switch,48.779,Nuzzle,31.649,Thunderbolt,25.707,Grass Knot,17.934,Thunder,14.207,Other,12.705,,,,,,,,,,,,,,,,
Scream Tail,2022-12,Psychic Fangs,89.390,Stomping Tantrum,89.114,Protect,89.114,Howl,89.114,Dazzling Gleam,8.801,Trick Room,5.532,Wish,4.197,Helping Hand,4.195,Boomburst,4.099,Other,16.443,,,,,,,,,,,,,,,,
Medicham,2022-12,Skill Swap,100.000,Recover,79.093,Bullet Punch,79.093,Taunt,79.093,Axe Kick,17.062,Fake Out,15.089,Zen Headbutt,14.579,Other,15.992,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-12,Flamethrower,98.843,Giga Drain,98.697,Solar Beam,97.863,Worry Seed,97.049,Other,7.548,,,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2022-12,Quiver Dance,99.673,Bug Buzz,55.003,Ice Beam,44.670,Wide Guard,44.670,Feather Dance,40.510,Reflect,37.828,Light Screen,37.500,Blizzard,17.824,Giga Drain,17.502,Other,4.820,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-12,Raging Bull,66.605,Close Combat,58.649,Will-O-Wisp,46.163,Earthquake,36.734,Rock Slide,32.618,Endeavor,32.296,Endure,32.296,Wild Charge,23.997,Stomping Tantrum,23.861,Protect,20.661,Flame Charge,8.146,Other,17.975,,,,,,,,,,,,
Bombirdier,2022-12,Knock Off,81.870,Rock Slide,79.407,Parting Shot,70.004,Acrobatics,49.133,Tailwind,41.790,Roost,17.741,Taunt,17.643,Foul Play,17.643,Brave Bird,11.865,Other,12.904,,,,,,,,,,,,,,,,
Toxtricity,2022-12,Overdrive,100.000,Boomburst,98.130,Volt Switch,60.254,Shift Gear,50.387,Sludge Bomb,41.647,Protect,36.052,Other,13.530,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2022-12,Fake Out,95.883,Protect,84.996,Stored Power,80.880,Psych Up,80.880,Psychic,16.787,Future Sight,12.170,Focus Blast,12.170,Other,16.233,,,,,,,,,,,,,,,,,,,,
Jumpluff,2022-12,Sleep Powder,96.042,Rage Powder,95.879,Helping Hand,75.619,Pollen Puff,66.719,Tailwind,26.019,Strength Sap,14.198,Leech Seed,13.866,Other,11.657,,,,,,,,,,,,,,,,,,,,
Florges,2022-12,Moonblast,93.036,Pollen Puff,91.123,Energy Ball,61.592,Giga Drain,60.995,Dazzling Gleam,29.752,Trick,23.336,Wish,14.639,Calm Mind,8.741,Other,16.786,,,,,,,,,,,,,,,,,,
Eelektross,2022-12,Flamethrower,81.402,Discharge,58.978,Giga Drain,55.965,Protect,50.396,Thunderbolt,34.119,Acid Spray,32.693,Volt Switch,24.433,Charge Beam,18.944,Sunny Day,13.748,Bulldoze,8.581,U-turn,8.581,Other,12.160,,,,,,,,,,,,
Oricorio-Sensu,2022-12,Revelation Dance,96.136,Quiver Dance,84.821,Air Slash,54.007,Protect,53.123,Tailwind,28.357,Icy Wind,26.525,Roost,20.683,Helping Hand,19.013,Other,17.335,,,,,,,,,,,,,,,,,,
Klefki,2022-12,Thunder Wave,89.245,Light Screen,89.217,Dazzling Gleam,59.761,Reflect,59.465,Foul Play,32.054,Sunny Day,29.742,Trick Room,11.813,Protect,11.206,Other,17.497,,,,,,,,,,,,,,,,,,
Wo-Chien,2022-12,Pollen Puff,99.051,Protect,98.631,Snarl,76.923,Taunt,76.705,Leech Seed,17.956,Knock Off,17.305,Other,13.428,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-12,Rock Slide,99.999,Earthquake,91.108,Night Slash,61.258,Tera Blast,61.101,Protect,38.742,Stealth Rock,29.850,Other,17.942,,,,,,,,,,,,,,,,,,,,,,
Mudsdale,2022-12,Body Press,81.158,High Horsepower,80.988,Protect,80.988,Heavy Slam,62.981,Earthquake,37.011,Rest,18.168,Low Sweep,18.168,Rock Slide,18.007,Other,2.531,,,,,,,,,,,,,,,,,,
Venonat,2022-12,Protect,100.000,Night Shade,100.000,Sleep Powder,100.000,Rage Powder,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Camerupt,2022-12,Earth Power,85.903,Eruption,77.550,Protect,65.189,Heat Wave,44.947,Solar Beam,38.148,Flash Cannon,17.726,Tera Blast,14.627,Rock Slide,10.431,Iron Head,10.431,Flame Charge,9.936,Stealth Rock,9.936,Other,15.177,,,,,,,,,,,,
Copperajah,2022-12,Play Rough,100.000,Iron Head,100.000,Protect,92.794,Rock Slide,85.000,Superpower,15.000,Other,7.206,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-12,Earth Power,92.248,Protect,91.557,Thunderbolt,79.410,Flash Cannon,79.402,Volt Switch,21.282,Discharge,12.839,Thunder Wave,7.759,Other,15.504,,,,,,,,,,,,,,,,,,,,
Beartic,2022-12,Close Combat,100.000,Icicle Crash,98.231,Protect,61.229,Liquidation,40.022,Play Rough,38.027,Rock Slide,31.776,Surf,27.286,Other,3.428,,,,,,,,,,,,,,,,,,,,
Toxapex,2022-12,Recover,64.791,Toxic Spikes,57.959,Baneful Bunker,41.887,Hydro Pump,35.512,Wide Guard,34.922,Haze,34.659,Icy Wind,33.727,Infestation,28.524,Toxic,27.058,Chilling Water,25.161,Other,15.800,,,,,,,,,,,,,,
Tsareena,2022-12,Play Rough,94.412,U-turn,91.938,High Jump Kick,90.684,Power Whip,90.609,Trop Kick,8.043,Rapid Spin,6.902,Other,17.412,,,,,,,,,,,,,,,,,,,,,,
Stantler,2022-12,Protect,99.225,Helping Hand,92.907,Skill Swap,90.914,Thunder Wave,83.821,Trick Room,16.139,Other,16.995,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-12,Liquidation,99.007,Close Combat,76.897,Ice Fang,52.411,Crunch,50.980,Protect,29.647,Scary Face,21.694,Tera Blast,16.816,Aqua Jet,15.431,Acupressure,13.909,Throat Chop,8.852,Other,14.356,,,,,,,,,,,,,,
Drifblim,2022-12,Will-O-Wisp,74.623,Trick,47.495,Hex,47.304,Skill Swap,47.304,Shadow Ball,30.017,Icy Wind,29.309,Tailwind,29.005,Stored Power,22.981,Destiny Bond,20.797,Acrobatics,20.797,Disable,20.797,Other,9.572,,,,,,,,,,,,
Noivern,2022-12,Boomburst,98.342,Draco Meteor,89.491,Tailwind,83.100,Protect,72.054,Heat Wave,15.927,Dark Pulse,15.447,Air Slash,10.672,Other,14.967,,,,,,,,,,,,,,,,,,,,
Snover,2022-12,Ice Shard,100.000,Helping Hand,100.000,Blizzard,98.934,Leech Seed,98.934,Other,2.133,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2022-12,Fire Fang,100.000,Play Rough,99.324,Howl,99.324,Tera Blast,64.650,Spark,34.674,Other,2.029,,,,,,,,,,,,,,,,,,,,,,,,
Ursaring,2022-12,Facade,77.016,Crunch,77.016,Protect,77.016,Close Combat,56.514,Play Rough,43.486,Swords Dance,22.984,Low Kick,22.984,Body Slam,22.984,Other,0.000,,,,,,,,,,,,,,,,,,
Honchkrow,2022-12,Sucker Punch,100.000,Heat Wave,93.073,Acrobatics,91.741,Icy Wind,91.741,U-turn,6.709,Other,16.737,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2022-12,Dazzling Gleam,89.750,Baton Pass,89.734,Protect,89.729,Dark Pulse,89.729,Ice Beam,10.250,Calm Mind,10.250,Thunderbolt,10.250,Other,10.308,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-12,Earth Power,71.776,Recover,59.880,Muddy Water,51.641,Surf,43.062,Protect,34.562,Clear Smog,34.468,Sludge Bomb,34.017,Icy Wind,28.327,Tera Blast,15.873,Stealth Rock,9.158,Other,17.234,,,,,,,,,,,,,,
Oricorio,2022-12,Revelation Dance,100.000,Icy Wind,100.000,Tailwind,66.297,Helping Hand,66.297,Hurricane,33.703,U-turn,33.703,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Drednaw,2022-12,Rock Slide,100.000,Liquidation,85.130,Shell Smash,57.781,Poison Jab,57.189,Swords Dance,41.895,Ice Spinner,20.041,Razor Shell,14.870,Waterfall,14.870,Other,8.224,,,,,,,,,,,,,,,,,,
Oinkologne,2022-12,Chilling Water,100.000,Bulldoze,99.673,Body Slam,99.673,Trailblaze,99.673,Other,0.981,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Mow,2022-12,Thunderbolt,100.000,Leaf Storm,100.000,Volt Switch,100.000,Trick,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-12,Frost Breath,87.279,Destiny Bond,59.540,Thunder Wave,46.818,Disable,46.818,Icy Wind,43.226,Icicle Crash,30.458,Will-O-Wisp,30.458,Protect,22.074,Aurora Veil,12.768,Ice Beam,9.955,Other,10.605,,,,,,,,,,,,,,
Cacturne,2022-12,Spiky Shield,100.000,Leech Seed,48.205,Rest,48.181,Giga Drain,48.181,Sucker Punch,34.190,Seed Bomb,34.157,Leaf Storm,17.605,Dark Pulse,17.605,Focus Blast,17.605,Swords Dance,17.145,Other,17.127,,,,,,,,,,,,,,
Indeedee,2022-12,Hyper Voice,93.867,Psychic,61.957,Dazzling Gleam,38.038,Healing Wish,37.483,Helping Hand,37.483,Psyshock,34.021,Protect,34.021,Encore,28.496,Trick,24.474,Other,10.159,,,,,,,,,,,,,,,,
Tauros-Paldea,2022-12,Iron Head,100.000,Surf,77.248,Close Combat,77.248,Body Press,77.248,Raging Bull,22.752,Bulk Up,22.752,Drill Run,22.752,Other,0.000,,,,,,,,,,,,,,,,,,,,
Braviary,2022-12,Brave Bird,99.974,Rock Slide,97.893,Tailwind,89.731,Defog,87.624,Superpower,7.695,Other,17.083,,,,,,,,,,,,,,,,,,,,,,,,
Venomoth,2022-12,Sludge Bomb,100.000,Toxic Spikes,100.000,Quiver Dance,100.000,Rage Powder,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaceon,2022-12,Freeze-Dry,99.746,Tera Blast,81.195,Shadow Ball,68.163,Ice Beam,49.358,Protect,31.837,Stored Power,31.512,Blizzard,19.130,Other,19.059,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-12,Icicle Spear,83.331,Shell Smash,81.932,Rock Blast,56.151,Protect,44.173,Ice Shard,27.180,Razor Shell,27.180,Toxic Spikes,17.953,Spikes,17.932,Life Dew,16.669,Icy Wind,16.555,Other,10.943,,,,,,,,,,,,,,
Altaria,2022-12,Tailwind,99.475,Will-O-Wisp,60.748,Helping Hand,60.748,Hurricane,60.739,Cotton Guard,38.746,Safeguard,37.091,Dazzling Gleam,37.091,Other,5.361,,,,,,,,,,,,,,,,,,,,
Espathra,2022-12,Dazzling Gleam,71.390,Lumina Crash,61.630,Protect,44.142,Tera Blast,39.086,Stored Power,38.370,Calm Mind,35.067,Flash Cannon,30.835,Baton Pass,20.779,Energy Ball,15.552,Substitute,13.610,Roost,7.545,Brave Bird,4.496,Other,17.499,,,,,,,,,,
Floatzel,2022-12,Wave Crash,99.876,Ice Spinner,84.190,Aqua Jet,80.031,Brick Break,80.031,Tera Blast,15.810,Taunt,15.810,Waterfall,15.810,Other,8.441,,,,,,,,,,,,,,,,,,,,
Zoroark,2022-12,Flamethrower,100.000,Sludge Bomb,100.000,Copycat,64.525,Psychic,64.525,Nasty Plot,35.452,Dark Pulse,35.452,Other,0.046,,,,,,,,,,,,,,,,,,,,,,
Appletun,2022-12,Apple Acid,92.672,Dragon Tail,89.658,Iron Head,89.658,Outrage,89.658,Draco Meteor,9.165,Recover,7.371,Tera Blast,6.548,Other,15.271,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-12,Trick Room,99.393,Slack Off,81.677,Heal Pulse,53.065,Bulldoze,46.077,Chilling Water,46.077,Hydro Pump,35.535,Body Press,17.671,Disable,17.671,Other,2.835,,,,,,,,,,,,,,,,,,
Tropius,2022-12,Leech Seed,100.000,Sunny Day,98.489,Wide Guard,98.438,Air Slash,57.041,Energy Ball,41.448,Other,4.585,,,,,,,,,,,,,,,,,,,,,,,,
