name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Keldeo,2022-11,Timid,72.323,0,0,0,252,4,252,Timid,9.135,0,0,4,252,0,252,Modest,6.59,0,0,0,252,4,252,Timid,3.298,4,0,0,252,0,252,Modest,2.94,64,0,0,252,0,192,Hasty,2.662,0,4,0,252,0,252
Tornadus-Therian,2022-11,Timid,28.551,248,0,8,0,0,252,Timid,14.691,248,0,0,8,0,252,Timid,6.22,248,0,0,0,8,252,Timid,3.954,0,0,0,252,4,252,Timid,3.686,152,0,0,104,0,252,Timid,3.1,144,0,0,112,0,252
Dragonite,2022-11,Adamant,59.076,0,252,0,0,4,252,Adamant,17.684,0,252,4,0,0,252,Adamant,5.855,0,252,0,0,80,176,Adamant,2.537,72,252,0,0,0,184,Jolly,2.182,248,0,20,0,0,240,Jolly,2.023,0,252,0,0,4,252
Ferrothorn,2022-11,Relaxed,30.298,252,0,88,0,168,0,Impish,14.21,252,0,88,0,168,0,Sassy,4.395,252,0,88,0,168,0,Impish,4.289,248,8,252,0,0,0,Relaxed,4.177,252,0,252,0,4,0,Relaxed,4.008,252,0,68,0,188,0
Thundurus,2022-11,Timid,39.965,0,0,4,252,0,252,Timid,36.39,0,0,0,252,4,252,Modest,6.692,4,0,0,252,0,252,Naive,6.358,0,68,0,188,0,252,Timid,2.556,4,0,0,252,0,252,Timid,2.44,176,0,80,0,0,252
Metagross-Mega,2022-11,Jolly,56.649,0,252,0,0,4,252,Jolly,18.017,0,252,4,0,0,252,Jolly,7.274,4,252,0,0,0,252,Jolly,5.974,16,240,0,0,0,252,Jolly,3.173,136,196,0,0,0,176,Jolly,2.127,0,252,0,0,0,252
Latias,2022-11,Timid,21.9,72,0,0,184,0,252,Timid,16.553,0,0,0,252,4,252,Modest,14.532,224,0,0,252,0,32,Timid,11.589,56,0,0,200,0,252,Timid,5.029,248,0,8,0,0,252,Timid,4.256,252,0,0,0,4,252
Starmie,2022-11,Timid,40.264,0,0,0,252,4,252,Timid,26.587,252,0,0,0,4,252,Calm,9.748,252,0,0,0,252,4,Timid,5.478,252,0,0,4,0,252,Timid,5.186,248,0,0,0,8,252,Timid,3.359,200,0,0,56,0,252
Scizor-Mega,2022-11,Careful,15.341,196,16,64,0,92,140,Adamant,14.339,0,252,4,0,0,252,Careful,10.13,196,20,56,0,148,88,Adamant,6.902,4,252,0,0,0,252,Adamant,6.516,252,200,52,0,0,4,Adamant,3.61,248,16,12,0,16,216
Manaphy,2022-11,Timid,36.758,0,0,0,252,4,252,Timid,15.668,108,0,0,148,0,252,Timid,6.188,252,0,0,4,0,252,Timid,6.147,152,0,0,252,4,100,Modest,5.287,240,0,0,160,0,108,Modest,4.507,116,0,0,252,0,140
Tyranitar,2022-11,Jolly,19.799,0,252,4,0,0,252,Jolly,7.69,0,252,0,0,4,252,Relaxed,7.519,248,0,80,0,180,0,Adamant,6.916,180,252,0,0,0,76,Adamant,5.677,100,252,0,0,0,156,Relaxed,4.63,252,0,176,0,80,0
Lopunny-Mega,2022-11,Jolly,49.593,0,252,0,0,4,252,Jolly,26.834,0,252,4,0,0,252,Adamant,12.216,0,252,4,0,0,252,Adamant,3.487,0,252,0,0,4,252,Jolly,3.289,4,252,0,0,0,252,,,,,,,,
Azumarill,2022-11,Adamant,25.674,252,252,0,0,4,0,Adamant,15.258,80,252,0,0,0,176,Adamant,14.185,92,252,0,0,0,164,Adamant,12.714,4,252,0,0,0,252,Adamant,11.649,252,252,4,0,0,0,Adamant,8.116,172,252,0,0,0,84
Azelf,2022-11,Hasty,66.839,0,4,0,252,0,252,Jolly,12.394,0,252,4,0,0,252,Naive,4.133,0,120,0,136,0,252,Naive,3.465,0,0,228,28,0,252,Jolly,3.174,128,0,128,0,0,252,Naive,2.395,0,28,228,0,0,252
Slowbro,2022-11,Bold,24.003,252,0,176,0,80,0,Bold,19.979,252,0,252,0,0,4,Hardy,10.746,252,0,252,0,4,0,Bold,7.487,252,0,252,0,4,0,Bold,6.202,248,0,252,0,4,4,Bold,5.378,252,0,244,0,0,12
Mew,2022-11,Bold,19.602,236,0,156,0,0,116,Calm,16.566,252,0,0,4,252,0,Bold,12.944,252,0,148,0,0,108,Rash,10.013,0,144,0,192,0,172,Bold,8.012,248,0,112,0,112,36,Bold,6.835,248,0,236,0,8,16
Medicham-Mega,2022-11,Jolly,49.51,0,252,0,0,4,252,Adamant,18.542,0,252,4,0,0,252,Jolly,14.807,0,252,4,0,0,252,Adamant,12.875,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Manectric-Mega,2022-11,Timid,87.203,0,0,0,252,4,252,Timid,5.493,4,0,0,252,0,252,Timid,4.553,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Latios,2022-11,Timid,62.213,0,0,0,252,4,252,Timid,15.881,0,0,4,252,0,252,Timid,12.262,4,0,0,252,0,252,Modest,2.693,0,0,0,252,4,252,Timid,2.058,0,4,0,252,0,252,,,,,,,,
Victini,2022-11,Timid,71.309,0,0,0,252,4,252,Jolly,13.627,0,252,4,0,0,252,Jolly,4.008,0,252,0,0,4,252,Adamant,3.698,40,252,0,0,0,216,Adamant,2.239,0,252,0,0,4,252,Jolly,2.061,252,4,0,0,0,252
Magnezone,2022-11,Timid,51.915,0,0,0,252,4,252,Timid,11.899,4,0,0,252,0,252,Timid,7.313,0,0,4,252,0,252,Modest,7.3,168,0,0,252,0,88,Modest,6.248,248,0,0,252,8,0,Naive,4.906,0,4,0,252,0,252
Zapdos,2022-11,Bold,13.466,252,0,172,68,0,16,Calm,10.08,248,0,32,0,212,16,Bold,8.902,248,0,184,0,60,16,Bold,6.298,252,0,252,0,4,0,Modest,6.203,136,0,0,252,0,120,Calm,5.272,252,0,60,0,180,16
Charizard-Mega-Y,2022-11,Timid,45.833,0,0,0,252,4,252,Modest,9.098,0,0,0,252,4,252,Timid,7.9,0,0,0,252,8,248,Timid,7.219,0,0,4,252,0,252,Mild,7.174,0,4,0,252,0,252,Modest,4.162,0,0,4,252,0,252
Gengar,2022-11,Timid,40.114,0,0,0,252,4,252,Timid,31.707,4,0,0,252,0,252,Timid,9.098,0,0,4,252,0,252,Timid,7.535,196,0,0,60,0,252,Timid,6.979,8,0,0,248,0,252,,,,,,,,
Skarmory,2022-11,Impish,53.97,252,0,252,0,4,0,Impish,8.29,236,0,240,0,0,32,Bold,7.514,252,0,232,0,0,24,Impish,7.508,252,0,232,0,0,24,Impish,5.651,252,4,252,0,0,0,Jolly,5.156,0,252,4,0,0,252
Amoonguss,2022-11,Bold,25.206,248,0,168,0,92,0,Bold,11.279,240,0,152,0,100,16,Bold,11.278,248,0,116,0,144,0,Bold,8.227,252,0,196,0,60,0,Sassy,4.572,0,0,252,0,252,0,Bold,4.338,252,0,200,0,56,0
Gliscor,2022-11,Careful,20.617,248,0,0,0,204,56,Jolly,10.835,248,156,0,0,48,56,Careful,7.208,248,0,0,0,196,64,Careful,5.951,244,0,12,0,252,0,Impish,5.503,244,0,152,0,112,0,Careful,5.373,244,0,0,0,192,72
Chansey,2022-11,Bold,28.389,248,0,252,0,8,0,Bold,21.067,252,0,252,0,4,0,Bold,10.711,4,0,252,0,252,0,Bold,9.976,4,0,252,0,251,1,Bold,8.803,0,0,252,0,248,8,Impish,5.973,4,0,252,0,252,0
Volcarona,2022-11,Timid,33.436,248,0,112,0,0,148,Timid,17.819,72,0,0,252,0,184,Timid,12.482,248,0,156,0,0,104,Modest,8.663,80,0,0,212,0,216,Timid,8.068,24,0,0,252,0,232,Timid,3.567,0,0,0,252,4,252
Gyarados-Mega,2022-11,Adamant,33.744,0,252,0,0,4,252,Jolly,26.728,0,252,0,0,4,252,Jolly,12.599,4,252,0,0,0,252,Jolly,8.502,0,252,4,0,0,252,Adamant,7.96,72,252,0,0,0,184,Adamant,4.102,8,252,0,0,0,248
Diancie-Mega,2022-11,Naive,23.574,0,4,0,252,0,252,Naive,19.861,0,168,0,88,0,252,Hasty,16.163,0,4,0,252,0,252,Timid,11.532,4,0,0,252,0,252,Naive,10.393,0,252,0,4,0,252,Hasty,7.55,248,8,0,0,0,252
Kyurem-Black,2022-11,Hasty,30.946,0,24,0,252,0,232,Naive,12.318,0,252,0,4,0,252,Rash,7.729,0,192,0,64,0,252,Naive,6.736,0,4,0,252,0,252,Hasty,6.387,0,4,0,252,0,252,Timid,4.642,0,0,0,252,4,252
Charizard-Mega-X,2022-11,Adamant,28.207,28,252,0,0,0,228,Adamant,21.069,0,252,0,0,4,252,Jolly,20.449,0,252,4,0,0,252,Jolly,12.774,0,252,0,0,4,252,Adamant,5.077,0,184,72,0,0,252,Jolly,3.904,4,252,0,0,0,252
Tangrowth,2022-11,Relaxed,25.911,244,0,216,0,48,0,Impish,13.354,252,4,252,0,0,0,Sassy,12.392,252,4,0,0,252,0,Sassy,11.883,252,0,4,0,252,0,Adamant,10.146,0,252,0,0,4,252,Relaxed,8.463,252,0,252,0,4,0
Hippowdon,2022-11,Impish,17.305,240,0,120,0,148,0,Impish,16.699,252,0,144,0,112,0,Impish,12.808,248,0,204,0,56,0,Relaxed,9.378,252,0,252,0,4,0,Impish,8.711,252,0,252,0,4,0,Impish,6.844,252,0,252,0,0,4
Pinsir-Mega,2022-11,Jolly,61.944,0,252,0,0,4,252,Jolly,16.287,0,252,4,0,0,252,Adamant,12.182,0,252,4,0,0,252,Adamant,8.679,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Breloom,2022-11,Jolly,31.641,4,252,0,0,0,252,Jolly,27.908,0,252,0,0,4,252,Jolly,17.454,0,252,4,0,0,252,Adamant,6.152,0,252,4,0,0,252,Adamant,2.61,252,252,0,0,4,0,Adamant,2.014,252,204,0,0,0,52
Hydreigon,2022-11,Modest,30.671,0,0,0,252,4,252,Timid,26.537,0,0,0,252,4,252,Timid,20.729,0,0,4,252,0,252,Timid,6.032,0,0,0,184,72,252,Timid,4.097,0,0,40,216,0,252,Timid,3.866,4,0,0,252,0,252
Sylveon,2022-11,Calm,53.168,252,0,56,0,200,0,Calm,38.53,252,0,4,0,252,0,Modest,3.028,252,0,0,252,0,4,Modest,2.811,48,0,0,252,0,208,,,,,,,,,,,,,,,,
Volcanion,2022-11,Bold,15.592,248,0,152,16,76,16,Timid,12.277,0,0,0,252,4,252,Bold,9.736,248,0,176,12,72,0,Bold,7.279,248,0,152,24,76,8,Modest,6.297,72,0,0,252,0,184,Modest,6.253,0,0,4,252,0,252
Politoed,2022-11,Calm,18.748,247,0,0,0,164,97,Bold,15.441,248,0,96,16,52,96,Bold,11.461,252,0,252,0,0,4,Calm,11.021,248,0,0,0,164,96,Bold,9.255,248,0,240,0,0,20,Calm,8.595,248,0,28,0,232,0
Shuckle,2022-11,Bold,77.319,252,0,252,0,4,0,Calm,4.236,248,0,8,0,252,0,Impish,3.856,248,0,64,0,196,0,Hardy,2.76,0,0,0,0,36,0,Hardy,2.359,252,0,252,0,0,0,Hardy,2.25,0,0,36,196,36,236
Chandelure,2022-11,Timid,70.138,0,0,0,252,4,252,Modest,19.295,0,0,0,252,4,252,Timid,7.262,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur-Mega,2022-11,Bold,34.467,248,0,96,0,144,20,Bold,17.083,216,0,236,0,0,56,Calm,11.133,248,0,104,76,64,16,Bold,8.887,248,0,200,0,4,56,Modest,3.552,232,0,0,252,0,24,Calm,3.272,248,0,156,0,84,20
Jirachi,2022-11,Jolly,72.309,0,252,0,0,4,252,Careful,15.985,252,0,0,0,224,32,Careful,2.959,252,52,36,0,148,20,Adamant,1.612,0,252,0,0,0,252,Adamant,1.602,224,252,0,0,0,32,Careful,1.294,252,0,0,0,140,116
Scizor,2022-11,Adamant,25.374,248,252,0,0,8,0,Adamant,14.514,0,252,36,0,176,44,Adamant,14.122,0,252,28,0,184,44,Impish,9.06,248,0,24,0,236,0,Adamant,7.178,0,252,0,0,4,252,Adamant,5.989,4,252,0,0,0,252
Swampert-Mega,2022-11,Adamant,35.118,0,252,4,0,0,252,Adamant,33.031,0,252,0,0,4,252,Adamant,15.172,168,252,0,0,0,88,Adamant,4.406,248,192,0,0,52,16,Adamant,4.288,84,252,0,0,0,172,Adamant,4.001,0,252,0,0,0,252
Mandibuzz,2022-11,Impish,72.206,252,0,188,0,68,0,Impish,5.221,252,0,252,0,4,0,Impish,4.702,248,8,252,0,0,0,Relaxed,3.703,236,0,252,0,20,0,Impish,3.137,248,0,252,0,8,0,Relaxed,2.238,252,0,252,0,4,0
Jellicent,2022-11,Calm,55.408,252,0,96,4,156,0,Bold,27.053,248,0,216,0,0,44,Modest,5.734,252,0,4,252,0,0,Bold,5.124,232,0,252,0,0,24,Bold,2.658,252,0,252,0,0,4,,,,,,,,
Hoopa,2022-11,Timid,65.288,0,0,4,252,0,252,Modest,29.798,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam-Mega,2022-11,Timid,68.618,0,0,4,252,0,252,Timid,13.991,0,0,0,252,4,252,Timid,11.229,4,0,0,252,0,252,Modest,2.482,0,0,0,252,0,252,,,,,,,,,,,,,,,,
Garchomp-Mega,2022-11,Jolly,72.582,0,252,0,0,4,252,Naive,15.045,0,252,0,4,0,252,Adamant,3.673,0,252,0,4,0,252,Jolly,3.565,0,252,4,0,0,252,Brave,2.544,0,252,0,4,0,252,,,,,,,,
Salamence,2022-11,Bold,54.654,252,0,236,0,0,20,Timid,25.84,0,0,0,252,4,252,Jolly,6.706,0,252,0,0,4,252,Naive,4.788,0,252,0,72,0,184,Timid,4.41,252,0,160,0,0,96,,,,,,,,
Gardevoir-Mega,2022-11,Timid,33.456,16,0,8,232,0,252,Timid,19.845,0,0,0,252,4,252,Modest,11.684,0,0,24,232,0,252,Timid,10.611,184,0,16,56,0,252,Modest,6.495,216,0,0,252,0,40,Timid,6.105,4,0,0,252,0,252
Togekiss,2022-11,Timid,64.626,0,0,4,252,0,252,Calm,11.014,244,0,16,0,248,0,Timid,3.181,252,0,80,0,0,176,Modest,3.028,252,0,0,252,0,4,Modest,2.913,252,0,0,252,4,0,Bold,2.269,248,0,252,8,0,0
Reuniclus,2022-11,Bold,63.788,252,0,252,4,0,0,Modest,9.302,0,0,0,252,4,252,Quiet,9.282,252,0,0,252,4,0,Quiet,7.181,252,0,4,252,0,0,Relaxed,2.643,252,0,200,0,56,0,Bold,2.444,252,0,168,0,88,0
Blastoise-Mega,2022-11,Modest,60.729,252,0,0,252,0,4,Timid,36.558,56,0,0,252,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Timid,85.038,252,0,4,0,0,252,Timid,8.915,0,0,0,252,4,252,Timid,4.041,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Adamant,23.791,0,252,0,0,4,252,Jolly,21.555,0,252,0,0,4,252,Naive,17.291,0,248,0,8,0,252,Jolly,8.254,128,172,0,0,0,208,Adamant,5.502,0,252,4,0,0,252,Naive,5.501,0,252,0,4,0,252
Alakazam,2022-11,Timid,65.35,0,0,0,252,4,252,Timid,18.632,0,0,4,252,0,252,Timid,16.018,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Cofagrigus,2022-11,Bold,71.311,252,0,252,0,4,0,Bold,12.91,252,0,216,0,24,16,Bold,7.37,252,0,140,4,112,0,Relaxed,2.806,252,0,252,6,0,0,Bold,2.171,248,0,252,0,8,0,,,,,,,,
Abomasnow-Mega,2022-11,Bold,83.362,252,0,252,4,0,0,Bold,13.854,252,0,252,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrakion,2022-11,Jolly,93.129,0,252,0,0,4,252,Jolly,5.269,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latios-Mega,2022-11,Timid,71.041,0,0,0,252,4,252,Timid,13.361,0,0,4,252,0,252,Naive,9.463,0,4,0,252,0,252,Hasty,5.459,0,252,0,4,0,252,,,,,,,,,,,,,,,,
Seismitoad,2022-11,Bold,25.872,252,0,244,0,0,12,Bold,25.701,252,0,252,0,4,0,Impish,16.127,252,0,252,0,4,0,Modest,14.843,0,0,0,252,4,252,Bold,5.673,252,0,180,0,0,76,Bold,2.601,0,0,252,0,180,76
Latias-Mega,2022-11,Timid,27.779,252,0,0,4,0,252,Timid,20.352,252,0,0,0,4,252,Timid,20.206,240,0,240,0,0,28,Timid,10.393,248,0,68,0,0,192,Timid,7.909,252,0,4,0,0,252,Timid,6.024,248,0,8,0,0,252
Altaria-Mega,2022-11,Adamant,26.485,24,244,0,0,0,240,Modest,9.933,48,0,8,252,0,200,Adamant,8.422,0,252,0,0,4,252,Jolly,7.224,0,252,0,0,4,252,Impish,6.217,252,0,96,0,52,108,Impish,6.176,248,0,136,0,96,28
Raikou,2022-11,Timid,69.964,0,0,0,176,80,252,Timid,14.73,0,0,4,252,0,252,Timid,8.136,0,0,0,252,4,252,Timid,5.502,24,0,0,232,0,252,,,,,,,,,,,,,,,,
Kingdra,2022-11,Modest,47.442,0,0,0,252,4,252,Modest,25.641,4,0,0,252,0,252,Modest,10.353,28,0,0,252,0,228,Naive,6.471,0,208,0,124,0,176,Modest,3.77,76,0,0,252,0,180,Modest,3.627,0,0,4,252,0,252
Suicune,2022-11,Bold,51.639,252,0,252,0,4,0,Bold,21.822,248,0,240,0,0,20,Timid,9.845,252,0,0,0,40,216,Bold,8.123,240,0,216,0,40,12,Calm,3.421,252,0,0,0,16,240,Bold,2.686,252,0,252,4,0,0
Registeel,2022-11,Impish,98.029,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virizion,2022-11,Jolly,65.63,0,252,0,0,4,252,Timid,32.868,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whimsicott,2022-11,Bold,85.148,248,0,160,0,100,0,Timid,8.106,0,0,0,252,4,252,Timid,3.844,0,0,0,60,200,148,,,,,,,,,,,,,,,,,,,,,,,,
Metagross,2022-11,Adamant,94.928,252,252,0,0,4,0,Adamant,2.827,252,160,0,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawdaunt,2022-11,Jolly,24.285,0,252,4,0,0,252,Jolly,21.069,0,252,0,0,4,252,Adamant,19.608,0,252,0,0,4,252,Adamant,8.436,4,252,0,0,0,252,Brave,8.364,252,252,0,0,4,0,Adamant,5.047,0,252,4,0,0,252
Tornadus,2022-11,Jolly,98.686,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro-Mega,2022-11,Bold,23.456,252,0,176,0,64,16,Modest,19.612,252,0,40,216,0,0,Modest,8.833,236,0,80,92,80,20,Bold,8.235,252,0,252,0,4,0,Modest,8.154,248,0,64,100,72,24,Bold,5.613,252,0,252,4,0,0
Nidoking,2022-11,Timid,85.823,0,0,0,252,4,252,Modest,13.489,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamoswine,2022-11,Adamant,33.258,252,252,0,0,4,0,Naive,22.665,0,240,0,16,0,252,Adamant,17.084,0,252,0,0,4,252,Jolly,8.216,0,252,0,0,4,252,Jolly,8.067,0,252,4,0,0,252,Adamant,6.719,0,252,4,0,0,252
Conkeldurr,2022-11,Adamant,34.457,4,252,0,0,252,0,Brave,25.905,252,252,0,0,4,0,Adamant,8.575,252,252,0,0,4,0,Brave,6.812,252,252,4,0,0,0,Adamant,6.479,232,252,0,0,0,24,Adamant,4.474,100,252,0,0,0,156
Aerodactyl,2022-11,Jolly,85.368,32,8,252,0,0,216,Jolly,5.042,0,252,0,0,0,252,Hasty,4.1,0,184,0,72,0,252,Jolly,3.537,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Darmanitan,2022-11,Jolly,74.234,0,252,4,0,0,252,Adamant,18.599,0,252,0,0,4,252,Jolly,4.578,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Impish,49.023,252,0,252,0,0,4,Bold,19.975,252,0,252,0,4,0,Relaxed,13.609,252,0,252,0,4,0,Bold,9.517,252,0,252,4,0,0,Relaxed,4.333,252,4,252,0,0,0,,,,,,,,
Thundurus-Therian,2022-11,Timid,56.596,0,0,0,252,4,252,Modest,16.792,0,0,0,252,4,252,Modest,11.067,8,0,0,248,0,252,Modest,10.009,8,0,160,152,0,188,Modest,4.987,240,0,0,120,16,132,,,,,,,,
Ditto,2022-11,Relaxed,51.551,248,8,252,0,0,0,Jolly,24.983,252,4,0,0,0,252,Impish,10.727,248,8,252,0,0,0,Jolly,6.592,252,0,0,4,0,252,Relaxed,3.588,252,0,252,0,4,0,,,,,,,,
Tyranitar-Mega,2022-11,Adamant,49.955,0,252,0,0,4,252,Jolly,11.652,16,240,0,0,0,252,Jolly,9.529,0,252,0,0,4,252,Adamant,6.808,0,0,0,0,4,0,Adamant,5.662,252,184,24,0,32,16,Adamant,5.44,216,244,0,0,0,48
Heracross-Mega,2022-11,Adamant,24.705,240,136,0,0,0,132,Jolly,24.608,64,252,0,0,0,192,Adamant,15.247,4,252,0,0,0,252,Brave,9.353,252,252,0,0,0,0,Adamant,7.195,136,136,0,0,0,236,Adamant,6.152,24,252,0,0,0,232
Ninetales,2022-11,Timid,90.349,0,0,0,252,4,252,Calm,4.062,224,0,116,0,168,0,Calm,3.269,252,0,0,4,252,0,,,,,,,,,,,,,,,,,,,,,,,,
Diggersby,2022-11,Adamant,36.501,0,252,0,0,4,252,Adamant,33.38,0,252,4,0,0,252,Jolly,27.128,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Exeggutor,2022-11,Modest,97.717,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-11,Careful,32.678,252,0,4,0,252,0,Calm,24.711,252,0,4,0,252,0,Calm,12.479,0,0,248,0,252,8,Timid,11.857,252,0,128,0,128,0,Calm,7.034,252,0,0,0,252,4,Bold,6.681,252,0,252,0,4,0
Infernape,2022-11,Jolly,25.215,248,0,88,0,124,48,Timid,22.826,252,0,0,4,0,252,Timid,18.518,0,0,0,252,4,252,Naive,10.007,0,100,0,156,0,252,Jolly,8.305,0,252,0,0,4,252,Naive,6.339,0,188,0,112,0,208
Houndoom-Mega,2022-11,Timid,99.768,0,4,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-11,Calm,31.822,36,0,220,0,252,0,Bold,20.774,252,0,252,0,4,0,Bold,18.41,36,0,244,0,228,0,Hardy,9.952,252,0,252,0,4,0,Calm,9.867,224,0,32,0,252,0,Careful,7.786,36,0,220,0,252,0
Blissey,2022-11,Bold,46.216,164,0,252,0,92,0,Calm,32.604,252,0,16,0,240,0,Bold,11.072,252,0,252,0,4,0,Careful,3.285,252,0,116,0,140,0,Calm,3.119,252,0,0,0,252,4,,,,,,,,
Gallade-Mega,2022-11,Jolly,85.493,0,252,0,0,4,252,Jolly,11.072,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-11,Calm,49.888,248,0,0,0,232,28,Calm,23.332,252,0,0,0,228,28,Quiet,16.916,252,0,4,252,0,0,Modest,5.955,252,0,0,252,4,0,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Relaxed,29.615,252,0,252,0,4,0,Calm,12.681,252,0,0,4,252,0,Bold,11.465,252,0,252,0,4,0,Careful,8.655,252,0,112,0,144,0,Bold,8.224,248,0,248,0,12,0,Sassy,8.16,252,0,112,0,144,0
Beedrill-Mega,2022-11,Jolly,61.779,0,252,4,0,0,252,Jolly,35.996,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl-Mega,2022-11,Adamant,52.442,0,252,0,0,4,252,Jolly,34.248,168,124,0,0,0,216,Jolly,10.002,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Doublade,2022-11,Adamant,36.179,240,252,0,0,16,0,Adamant,24.367,148,144,76,0,0,0,Careful,17.103,252,8,0,0,248,0,Impish,9.607,252,0,252,0,4,0,Sassy,5.499,252,4,0,0,252,0,Adamant,4.355,0,144,112,0,252,0
