name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Hatenna,2022-11,Nuzzle,99.477,Calm Mind,84.340,Giga Drain,84.216,Stored Power,84.215,Psychic,15.785,Mystical Fire,15.785,Other,16.183,,,,,,,,,,,,,,,,,,,,,,
Sprigatito,2022-11,U-turn,97.422,Play Rough,85.149,Sucker Punch,84.766,Petal Blizzard,69.368,Bullet Seed,20.153,Shadow Claw,16.999,Tera Blast,13.206,Other,12.936,,,,,,,,,,,,,,,,,,,,
Meowth-Galar,2022-11,Fake Out,100.000,Iron Head,100.000,Brick Break,99.278,Play Rough,98.235,Other,2.488,,,,,,,,,,,,,,,,,,,,,,,,,,
Makuhita,2022-11,Knock Off,96.346,Drain Punch,95.112,Fake Out,54.498,Zen Headbutt,54.468,Bullet Punch,41.878,Belly Drum,40.614,Other,17.085,,,,,,,,,,,,,,,,,,,,,,
Pineco,2022-11,Rapid Spin,100.000,Explosion,99.745,Toxic Spikes,99.731,Spikes,99.731,Other,0.793,,,,,,,,,,,,,,,,,,,,,,,,,,
Fomantis,2022-11,Tera Blast,100.000,Synthesis,100.000,Leaf Storm,100.000,Defog,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Riolu,2022-11,Copycat,100.000,High Jump Kick,48.432,Swords Dance,45.947,Close Combat,43.800,Rain Dance,43.800,Final Gambit,43.800,Crunch,38.179,Earthquake,18.021,Other,18.021,,,,,,,,,,,,,,,,,,
Bagon,2022-11,Dragon Dance,99.816,Brick Break,99.577,Crunch,99.577,Zen Headbutt,99.393,Other,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,
Skwovet,2022-11,Nothing,199.939,Last Resort,100.000,Belly Drum,100.000,Other,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wattrel,2022-11,U-turn,97.170,Thunderbolt,75.691,Hurricane,63.900,Tera Blast,63.660,Air Slash,36.100,Quick Attack,24.092,Discharge,24.092,Other,15.294,,,,,,,,,,,,,,,,,,,,
Shellos,2022-11,Recover,99.428,Surf,89.731,Yawn,89.731,Stealth Rock,77.697,Clear Smog,12.034,Ice Beam,10.269,Curse,9.698,Other,11.413,,,,,,,,,,,,,,,,,,,,
Nacli,2022-11,Rock Slide,99.407,Recover,99.407,Earthquake,70.035,Stealth Rock,69.487,Rock Polish,29.349,Iron Defense,28.801,Other,3.513,,,,,,,,,,,,,,,,,,,,,,
Teddiursa,2022-11,Close Combat,100.000,Facade,86.355,Protect,86.355,Crunch,84.347,Ice Punch,15.653,Tera Blast,13.645,Other,13.645,,,,,,,,,,,,,,,,,,,,,,
Larvitar,2022-11,Earthquake,98.721,Dragon Dance,97.947,Tera Blast,90.604,Rock Blast,90.604,Crunch,9.396,Other,12.729,,,,,,,,,,,,,,,,,,,,,,,,
Dratini,2022-11,Dragon Dance,99.647,Extreme Speed,98.691,Rest,50.577,Outrage,49.736,Body Slam,49.621,Fire Blast,48.780,Other,2.946,,,,,,,,,,,,,,,,,,,,,,
Drifloon,2022-11,Shadow Ball,69.010,Tera Blast,57.778,Thunderbolt,47.644,Will-O-Wisp,32.815,Hex,30.990,Psychic,29.437,Trick,29.437,Substitute,28.517,Defog,21.455,Acrobatics,21.455,Protect,13.580,Other,17.885,,,,,,,,,,,,
Fuecoco,2022-11,Will-O-Wisp,99.823,Flamethrower,79.622,Slack Off,64.966,Protect,53.165,Tera Blast,35.211,Snarl,34.669,Fire Blast,20.432,Other,12.112,,,,,,,,,,,,,,,,,,,,
Silicobra,2022-11,Glare,100.000,Coil,100.000,Earthquake,98.562,Stone Edge,98.562,Other,2.877,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltorb,2022-11,Volt Switch,100.000,Taunt,99.072,Tera Blast,76.145,Rain Dance,73.291,Thunder Wave,23.855,Thunderbolt,13.272,Other,14.365,,,,,,,,,,,,,,,,,,,,,,
Frigibax,2022-11,Crunch,74.250,Icicle Crash,73.104,Dragon Claw,71.972,Aqua Tail,37.845,Outrage,36.405,Icicle Spear,25.750,Substitute,25.750,Swords Dance,25.750,Tera Blast,17.084,Other,12.090,,,,,,,,,,,,,,,,
Buizel,2022-11,Aqua Jet,99.743,Ice Spinner,97.266,Wave Crash,91.961,Liquidation,83.384,Brick Break,16.360,Other,11.286,,,,,,,,,,,,,,,,,,,,,,,,
Arrokuda,2022-11,Aqua Jet,93.719,Liquidation,93.204,Psychic Fangs,93.204,Ice Fang,86.118,Close Combat,7.324,Drill Run,7.073,Other,19.357,,,,,,,,,,,,,,,,,,,,,,
Grimer,2022-11,Shadow Sneak,100.000,Drain Punch,100.000,Gunk Shot,94.156,Tera Blast,94.156,Other,11.688,,,,,,,,,,,,,,,,,,,,,,,,,,
Finizen,2022-11,Liquidation,99.995,Aqua Jet,99.995,Facade,99.995,Counter,99.995,Other,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonsly,2022-11,Stealth Rock,100.000,Spikes,77.945,Brick Break,77.945,Rock Blast,77.945,Sucker Punch,22.055,Earthquake,22.055,Stone Edge,22.055,Other,0.000,,,,,,,,,,,,,,,,,,,,
Skiddo,2022-11,Rock Slide,100.000,Horn Leech,100.000,Play Rough,98.250,Trailblaze,98.250,Other,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimmighoul,2022-11,Tera Blast,100.000,Power Gem,100.000,Nasty Plot,100.000,Shadow Ball,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Psyduck,2022-11,Ice Beam,99.978,Surf,99.978,Nasty Plot,99.978,Psychic,99.289,Other,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,
Chewtle,2022-11,Ice Fang,100.000,Crunch,100.000,Shell Smash,100.000,Waterfall,98.425,Other,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,
Clauncher,2022-11,Water Pulse,99.990,Aura Sphere,97.865,Dark Pulse,94.998,Dragon Pulse,94.672,Other,12.475,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowth,2022-11,Fake Out,100.000,Taunt,59.416,Thief,58.996,Feint,58.996,Bite,36.151,Swift,23.190,Chilling Water,23.190,Aerial Ace,17.340,Dig,12.961,Other,9.760,,,,,,,,,,,,,,,,
Hippopotas,2022-11,Earthquake,100.000,Stealth Rock,99.519,Crunch,87.842,Slack Off,87.361,Rock Tomb,12.158,Other,13.120,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,2022-11,Rapid Spin,63.581,Recover,63.581,Avalanche,63.581,Body Slam,63.581,Crunch,36.419,Ice Spinner,36.419,Curse,36.419,Stone Edge,36.419,Other,0.000,,,,,,,,,,,,,,,,,,
Fidough,2022-11,Play Rough,100.000,Stomping Tantrum,95.427,Yawn,66.844,Psychic Fangs,62.272,Crunch,33.156,Charm,33.156,Other,9.145,,,,,,,,,,,,,,,,,,,,,,
Sandygast,2022-11,Earth Power,100.000,Shadow Ball,100.000,Shore Up,98.063,Chilling Water,98.056,Other,3.881,,,,,,,,,,,,,,,,,,,,,,,,,,
Litleo,2022-11,Flame Charge,99.999,Flare Blitz,96.073,Psychic Fangs,73.487,Body Slam,70.902,Wild Charge,25.842,Crunch,25.835,Other,7.862,,,,,,,,,,,,,,,,,,,,,,
Pawmi,2022-11,Fake Out,100.000,Mach Punch,100.000,Wild Charge,78.266,Nuzzle,69.951,Thunder Wave,30.049,Tera Blast,21.734,Other,0.000,,,,,,,,,,,,,,,,,,,,,,
Cacnea,2022-11,Seed Bomb,99.970,Sucker Punch,99.970,Swords Dance,99.953,Thunder Punch,99.953,Other,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralts,2022-11,Dazzling Gleam,75.280,Reflect,75.280,Light Screen,75.280,Encore,75.280,Teleport,24.720,Psychic,24.720,Thunder Wave,24.720,Mystical Fire,24.720,Other,0.000,,,,,,,,,,,,,,,,,,
Charcadet,2022-11,Overheat,100.000,Will-O-Wisp,100.000,Destiny Bond,100.000,Flame Charge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Wiglett,2022-11,Liquidation,100.000,Aqua Jet,100.000,Stomping Tantrum,94.215,Memento,94.215,Other,11.571,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzor,2022-11,Stealth Rock,91.904,Zen Headbutt,49.670,Body Slam,49.670,Iron Head,49.670,Psychic,42.234,Steel Beam,29.325,Protect,29.325,Flash Cannon,21.006,Calm Mind,12.910,Hex,8.096,Other,16.192,,,,,,,,,,,,,,
Cufant,2022-11,Iron Head,100.000,Play Rough,99.839,Superpower,78.049,Earthquake,77.888,Zen Headbutt,22.112,Rock Slide,21.951,Other,0.161,,,,,,,,,,,,,,,,,,,,,,
Eevee,2022-11,Tera Blast,80.215,Quick Attack,80.215,Double-Edge,80.215,Double Kick,80.215,Shadow Ball,19.785,Protect,19.785,Hyper Voice,19.785,Other,19.785,,,,,,,,,,,,,,,,,,,,
Wooper-Paldea,2022-11,Earthquake,100.000,Gunk Shot,76.853,Recover,72.422,Stealth Rock,64.838,Yawn,16.192,Protect,16.192,Body Slam,16.192,Curse,12.015,Poison Jab,6.956,Other,18.342,,,,,,,,,,,,,,,,
Wooper,2022-11,Recover,100.000,Earthquake,99.998,Spikes,99.998,Stealth Rock,99.998,Other,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,
Stunky,2022-11,Poison Jab,100.000,Sucker Punch,100.000,Shadow Claw,80.862,Explosion,80.862,Play Rough,19.138,Other,19.138,,,,,,,,,,,,,,,,,,,,,,,,
Shroomish,2022-11,Spore,100.000,Facade,100.000,Drain Punch,100.000,Protect,94.176,Other,5.824,,,,,,,,,,,,,,,,,,,,,,,,,,
Goomy,2022-11,Dragon Pulse,56.044,Tera Blast,51.808,Thunderbolt,51.808,Protect,51.808,Outrage,43.956,Rock Slide,43.956,Body Slam,43.956,Draco Meteor,43.956,Other,12.707,,,,,,,,,,,,,,,,,,
Growlithe,2022-11,Close Combat,58.223,Flare Blitz,58.223,Morning Sun,57.936,Will-O-Wisp,57.936,Flamethrower,41.777,Body Slam,41.777,Dig,41.777,Flame Wheel,41.777,Other,0.575,,,,,,,,,,,,,,,,,,
Salandit,2022-11,Toxic,100.000,Sludge Bomb,99.862,Flamethrower,99.858,Will-O-Wisp,82.670,Other,17.610,,,,,,,,,,,,,,,,,,,,,,,,,,
Cubchoo,2022-11,Liquidation,100.000,Play Rough,100.000,Rock Slide,100.000,Ice Punch,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Swablu,2022-11,Hurricane,100.000,Roost,100.000,Defog,100.000,Heat Wave,99.440,Other,0.560,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechonk,2022-11,Rest,87.739,Yawn,87.739,Covet,87.739,Double-Edge,87.739,Tera Blast,12.261,Play Rough,12.261,Zen Headbutt,12.261,Other,12.261,,,,,,,,,,,,,,,,,,,,
Barboach,2022-11,Liquidation,100.000,Dragon Dance,100.000,Earthquake,100.000,Stone Edge,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Combee,2022-11,Tera Blast,100.000,Gust,100.000,Struggle Bug,100.000,Bug Buzz,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletchling,2022-11,Brave Bird,100.000,Flare Blitz,100.000,Defog,100.000,Tailwind,95.338,Other,4.662,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,2022-12,Tera Blast,59.803,Twin Beam,54.414,Nasty Plot,51.982,Thunderbolt,37.213,Psychic Fangs,28.895,Earthquake,27.686,Crunch,23.002,Body Slam,22.153,Calm Mind,13.446,Hyper Voice,12.348,Psychic,11.901,Trailblaze,10.392,Rest,9.775,Protect,7.160,Wish,4.044,Substitute,4.013,Shadow Ball,3.751,Other,18.021
Pawniard,2022-12,Sucker Punch,99.525,Iron Head,94.483,Brick Break,91.244,Swords Dance,43.472,Stealth Rock,39.929,Night Slash,24.536,Other,6.811,,,,,,,,,,,,,,,,,,,,,,
Toedscool,2022-12,Rapid Spin,98.886,Knock Off,95.607,Earth Power,64.185,Spore,54.485,Giga Drain,43.894,Power Whip,28.005,Other,14.939,,,,,,,,,,,,,,,,,,,,,,
Glimmet,2022-12,Power Gem,91.484,Stealth Rock,85.071,Sludge Bomb,63.483,Mud Shot,62.808,Sludge Wave,26.269,Tera Blast,24.468,Spikes,17.669,Dazzling Gleam,13.966,Other,14.783,,,,,,,,,,,,,,,,,,
Quaxly,2022-12,Rapid Spin,97.734,Liquidation,97.419,Roost,89.445,Brave Bird,76.714,Aqua Jet,25.715,Other,12.973,,,,,,,,,,,,,,,,,,,,,,,,
Nymble,2022-12,Sucker Punch,100.000,U-turn,99.998,First Impression,99.835,Leech Life,64.623,Protect,16.807,Other,18.737,,,,,,,,,,,,,,,,,,,,,,,,
Diglett,2022-12,Earthquake,100.000,Sucker Punch,79.098,Rock Blast,68.488,Protect,36.813,Substitute,35.495,Stealth Rock,29.634,Rock Slide,13.424,Memento,10.263,Tera Blast,9.926,Other,16.858,,,,,,,,,,,,,,,,
Gastly,2022-12,Sludge Bomb,83.983,Shadow Ball,81.030,Thunderbolt,53.020,Will-O-Wisp,48.994,Tera Blast,32.935,Hex,17.005,Substitute,16.900,Psychic,15.838,Nasty Plot,14.894,Dark Pulse,14.030,Icy Wind,7.437,Other,13.935,,,,,,,,,,,,
Crabrawler,2022-12,Drain Punch,99.623,Bulk Up,97.138,Thunder Punch,94.070,Ice Punch,87.653,Close Combat,11.144,Other,10.372,,,,,,,,,,,,,,,,,,,,,,,,
Magnemite,2022-12,Volt Switch,99.749,Thunderbolt,98.491,Tera Blast,86.336,Flash Cannon,82.437,Steel Beam,30.163,Other,2.824,,,,,,,,,,,,,,,,,,,,,,,,
Mareanie,2022-12,Surf,93.789,Recover,76.494,Sludge Bomb,66.566,Toxic,40.066,Ice Beam,37.058,Toxic Spikes,31.241,Venoshock,22.610,Haze,19.251,Other,12.926,,,,,,,,,,,,,,,,,,
Drifloon,2022-12,Will-O-Wisp,80.466,Acrobatics,68.869,Substitute,43.515,Defog,39.464,Thunder Wave,26.427,Hex,25.034,Shadow Ball,24.299,Tera Blast,24.070,Thunderbolt,20.987,Destiny Bond,19.527,Calm Mind,11.287,Other,16.054,,,,,,,,,,,,
Surskit,2022-12,Sticky Web,99.753,Hydro Pump,77.058,Bug Buzz,66.033,Icy Wind,63.403,Giga Drain,33.398,Ice Beam,26.924,Surf,19.314,Other,14.118,,,,,,,,,,,,,,,,,,,,
Tinkatink,2022-12,Knock Off,99.987,Thunder Wave,98.233,Play Rough,97.004,Stealth Rock,94.139,Other,10.637,,,,,,,,,,,,,,,,,,,,,,,,,,
Larvesta,2022-12,Flare Blitz,77.406,Morning Sun,56.854,U-turn,55.834,Wild Charge,54.107,Leech Life,51.917,Flame Charge,47.861,Tera Blast,22.174,Will-O-Wisp,14.654,Other,19.193,,,,,,,,,,,,,,,,,,
Mankey,2022-12,U-turn,96.822,Close Combat,87.327,Earthquake,66.906,Ice Punch,50.134,Night Slash,28.003,Stone Edge,15.702,Drain Punch,13.063,Thunder Punch,11.011,Gunk Shot,8.763,Acrobatics,6.193,Other,16.075,,,,,,,,,,,,,,
Mudbray,2022-12,Earthquake,99.862,Heavy Slam,65.528,Stealth Rock,43.462,Rock Slide,40.082,Close Combat,33.050,Rest,27.921,Sleep Talk,27.921,Tera Blast,27.602,Rock Tomb,15.430,Other,19.142,,,,,,,,,,,,,,,,
Greavard,2022-12,Ice Fang,93.411,Shadow Sneak,92.299,Stomping Tantrum,91.999,Yawn,46.664,Sleep Talk,31.326,Thunder Fang,20.642,Rest,7.509,Other,16.149,,,,,,,,,,,,,,,,,,,,
Snover,2022-12,Blizzard,97.663,Giga Drain,97.478,Protect,80.399,Ice Shard,79.696,Trailblaze,8.640,Substitute,8.528,Chilling Water,6.406,Leaf Storm,6.228,Other,14.962,,,,,,,,,,,,,,,,,,
Meowth,2022-12,Fake Out,99.674,U-turn,83.708,Feint,77.522,Tera Blast,28.336,Chilling Water,23.072,Bite,16.515,Covet,14.178,Thief,11.992,Body Slam,11.554,Icy Wind,9.655,Snarl,9.655,Other,14.138,,,,,,,,,,,,
Houndour,2022-12,Dark Pulse,78.578,Sucker Punch,60.121,Fire Blast,60.097,Destiny Bond,30.811,Flame Charge,30.118,Nasty Plot,21.446,Flare Blitz,21.422,Crunch,21.422,Psychic Fangs,21.060,Flamethrower,16.208,Trailblaze,12.907,Sludge Bomb,7.808,Other,18.003,,,,,,,,,,
