name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Hattrem,2023-03,Bold,18.391,252,0,252,0,4,0,Bold,13.142,248,0,252,0,8,0,Relaxed,7.862,252,0,252,0,4,0,Quiet,6.21,252,0,0,252,4,0,Bold,5.254,252,0,252,0,0,0,Bold,5.066,248,0,252,0,0,8
Rotom-Frost,2023-03,Timid,77.051,0,0,0,252,4,252,Timid,4.894,0,0,4,252,0,252,Timid,1.876,252,0,0,4,0,252,Modest,1.744,0,0,0,252,4,252,Timid,1.305,32,0,0,252,0,224,Calm,1.257,252,0,0,4,252,0
Lilligant,2023-03,Timid,33.524,0,0,0,252,4,252,Modest,32.622,0,0,0,252,4,252,Timid,5.025,252,0,4,0,0,252,Modest,3.318,108,0,0,252,0,148,Bold,3.306,252,0,252,0,4,0,Modest,2.656,252,0,0,120,0,136
Tinkatuff,2023-03,Careful,17.724,252,4,0,0,252,0,Careful,10.245,252,0,4,0,252,0,Impish,9.674,252,0,252,0,4,0,Impish,4.864,252,0,220,0,0,36,Careful,4.409,248,0,0,0,232,28,Impish,3.397,252,0,252,0,0,0
Rotom-Fan,2023-03,Calm,42.331,252,0,4,0,252,0,Timid,29.178,0,0,0,252,4,252,Bold,4.209,252,0,252,0,0,4,Timid,2.867,0,0,4,252,0,252,Timid,2.224,252,0,0,0,4,252,Bold,2.211,252,0,252,4,0,0
Indeedee-F,2023-03,Timid,55.285,0,0,0,252,4,252,Modest,9.155,0,0,0,252,4,252,Quiet,5.19,248,0,0,252,8,0,Relaxed,4.466,248,0,252,0,8,0,Hasty,4.169,0,4,0,252,0,252,Timid,3.557,0,0,4,252,0,252
Carkol,2023-03,Bold,14.115,248,0,252,0,8,0,Impish,7.864,248,8,252,0,0,0,Impish,5.982,252,0,252,0,0,4,Bold,5.081,248,0,252,8,0,0,Calm,4.955,248,0,8,0,252,0,Impish,4.677,252,0,252,0,4,0
Glimmet,2023-03,Timid,36.826,0,0,0,252,4,252,Timid,9.499,0,0,4,252,0,252,Modest,9.472,0,0,0,252,4,252,Modest,8.294,0,0,0,252,0,252,Timid,8.168,4,0,0,252,0,252,Calm,3.675,252,0,0,4,252,0
Frogadier,2023-03,Timid,56.041,0,0,0,252,4,252,Timid,13.224,248,0,8,0,0,252,Timid,6.528,4,0,0,252,0,252,Timid,5.938,0,0,4,252,0,252,Jolly,3.154,248,8,0,0,0,252,Timid,2.657,248,0,0,8,0,252
Golduck,2023-03,Timid,37.644,0,0,0,252,4,252,Modest,31.651,0,0,0,252,4,252,Timid,8.732,0,0,4,252,0,252,Modest,3.638,0,0,4,252,0,252,Modest,3.108,180,0,0,252,4,72,Bold,2.123,252,0,252,0,0,4
Dartrix,2023-03,Impish,39.479,252,0,4,0,252,0,Impish,23.288,248,8,252,0,0,0,Impish,6.879,248,0,248,0,0,12,Impish,6.611,248,0,208,0,0,52,Adamant,2.39,248,252,0,0,8,0,Jolly,2.123,0,252,4,0,0,252
Sawsbuck,2023-03,Jolly,58.561,0,252,0,0,4,252,Jolly,12.828,0,252,4,0,0,252,Jolly,9.324,4,252,0,0,0,252,Adamant,8.632,0,252,0,0,4,252,Hasty,3.368,0,252,0,4,0,252,Adamant,1.255,0,252,4,0,0,252
Flapple,2023-03,Jolly,30.405,0,252,0,0,4,252,Adamant,21.069,0,252,0,0,4,252,Adamant,11.291,0,252,0,0,0,252,Naive,4.706,0,252,0,4,0,252,Jolly,4.148,40,252,0,0,0,216,Jolly,3.923,4,252,0,0,0,252
Dragonair,2023-03,Adamant,42.33,0,252,0,0,4,252,Adamant,22.219,0,252,4,0,0,252,Adamant,7.33,252,252,0,0,4,0,Adamant,3.339,132,144,136,0,96,0,Jolly,3.271,0,252,0,0,4,252,Adamant,1.887,240,252,0,0,0,16
Drakloak,2023-03,Jolly,17.758,252,4,0,0,0,252,Impish,16.286,248,0,252,0,8,0,Jolly,8.613,4,252,0,0,0,252,Jolly,6.598,0,240,68,0,0,200,Timid,6.014,252,0,0,4,0,252,Timid,5.255,0,0,0,252,4,252
Rabsca,2023-03,Quiet,12.03,252,0,0,252,4,0,Calm,10.789,252,0,0,4,252,0,Bold,7.914,252,0,252,4,0,0,Bold,7.814,252,0,140,0,116,0,Modest,6.973,252,0,0,252,4,0,Relaxed,6.512,252,0,252,4,0,0
Wugtrio,2023-03,Jolly,66.256,0,252,0,0,4,252,Adamant,9.854,0,252,0,0,4,252,Jolly,3.755,0,252,4,0,0,252,Jolly,3.686,0,252,0,0,0,252,Hasty,3.683,0,252,0,4,0,252,Hasty,3.407,4,252,0,0,0,252
Raboot,2023-03,Jolly,76.601,0,252,0,0,4,252,Jolly,7.112,0,252,4,0,0,252,Adamant,6.043,0,252,0,0,4,252,Adamant,5.633,0,252,0,0,0,252,,,,,,,,,,,,,,,,
Oricorio,2023-03,Timid,24.259,0,0,0,252,4,252,Bold,14.359,248,0,252,8,0,0,Modest,7.234,4,0,0,252,0,252,Bold,6.597,252,0,252,4,0,0,Modest,5.871,0,0,0,252,4,252,Timid,4.406,0,0,4,252,0,252
Grumpig,2023-03,Timid,17.917,0,0,0,252,4,252,Modest,9.041,252,0,0,44,0,212,Modest,7.444,216,0,8,252,32,0,Calm,5.954,252,0,0,0,252,0,Calm,4.768,248,0,56,0,204,0,Calm,4.162,252,0,0,4,252,0
Ampharos,2023-03,Modest,16.831,248,0,0,252,8,0,Bold,8.809,248,0,252,8,0,0,Modest,5.779,252,0,0,252,4,0,Quiet,5.734,248,0,0,252,8,0,Modest,3.873,4,0,0,252,252,0,Modest,3.725,0,0,0,252,4,252
Electrode,2023-03,Timid,36.188,0,0,0,252,4,252,Modest,15.456,0,0,0,252,4,252,Jolly,11.624,252,4,0,0,0,252,Modest,5.927,108,0,0,252,0,148,Hasty,5.396,0,4,0,252,0,252,Timid,5.266,0,0,4,252,0,252
Banette,2023-03,Adamant,22.947,252,252,0,0,4,0,Adamant,14.212,0,252,4,0,0,252,Adamant,10.862,0,252,0,0,4,252,Jolly,5.225,0,252,0,0,4,252,Impish,3.789,252,4,252,0,0,0,Brave,3.524,252,252,0,0,4,0
Glaceon,2023-03,Modest,12.759,0,0,4,252,0,252,Modest,10.772,0,0,0,252,4,252,Timid,10.718,4,0,0,252,0,252,Bold,9.486,252,0,252,4,0,0,Modest,9.275,252,0,0,252,4,0,Timid,7.97,0,0,0,252,4,252
Stonjourner,2023-03,Adamant,18.339,0,252,0,0,4,252,Jolly,13.902,0,252,0,0,4,252,Impish,9.346,252,4,252,0,0,0,Jolly,5.932,0,252,4,0,0,252,Impish,4.232,252,0,252,0,0,4,Adamant,3.837,0,252,4,0,0,252
Leafeon,2023-03,Jolly,29.254,0,252,0,0,4,252,Adamant,9.152,0,252,0,0,4,252,Naive,8.114,0,252,0,4,0,252,Impish,7.592,252,4,252,0,0,0,Jolly,6.371,0,252,4,0,0,252,Naughty,6.1,0,252,0,4,0,252
Slaking,2023-03,Jolly,52.527,0,252,0,0,4,252,Adamant,12.368,0,252,0,0,4,252,Jolly,9.292,0,252,4,0,0,252,Adamant,4.943,4,252,0,0,0,252,Adamant,4.076,252,252,0,0,4,0,Adamant,3.27,248,252,0,0,8,0
Swalot,2023-03,Careful,11.966,252,0,4,0,252,0,Bold,10.939,252,0,252,0,4,0,Bold,7.933,252,0,252,0,0,0,Sassy,6.444,252,4,0,0,252,0,Calm,6.19,252,0,0,4,252,0,Sassy,5.125,252,0,4,0,252,0
Flareon,2023-03,Adamant,20.012,0,252,0,0,4,252,Adamant,9.647,252,252,0,0,4,0,Calm,9.325,252,0,0,4,252,0,Jolly,8.895,0,252,0,0,4,252,Careful,8.428,252,4,0,0,252,0,Adamant,3.583,0,252,4,0,0,252
Vigoroth,2023-03,Careful,20.091,248,0,0,0,248,12,Careful,9.453,252,0,0,0,200,56,Careful,8.681,252,4,0,0,252,0,Careful,7.691,248,0,0,0,244,16,Jolly,3.468,252,0,0,0,244,12,Careful,3.229,252,8,0,0,224,24
Eiscue,2023-03,Jolly,36.946,4,252,0,0,0,252,Adamant,8.109,4,252,0,0,0,252,Modest,6.707,40,0,0,248,0,220,Jolly,5.949,0,252,0,0,4,252,Modest,5.61,72,0,0,248,0,188,Adamant,3.686,0,252,0,0,4,252
Persian,2023-03,Jolly,61.688,0,252,0,0,4,252,Adamant,21.027,0,252,0,0,4,252,Jolly,4.343,0,252,4,0,0,252,Adamant,2.914,4,252,0,0,0,252,Hasty,1.922,0,252,0,4,0,252,Adamant,1.893,0,252,4,0,0,252
Scovillain,2023-03,Modest,49.182,0,0,0,252,4,252,Rash,7.985,0,0,0,252,0,252,Timid,7.453,0,0,0,252,4,252,Rash,4.513,0,4,0,252,0,252,Mild,3.922,0,4,0,252,0,252,Timid,3.042,0,0,0,252,36,220
Sneasel,2023-03,Jolly,54.841,0,252,0,0,4,252,Adamant,26.103,0,252,0,0,4,252,Jolly,9.772,4,252,0,0,0,252,Jolly,5.972,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Fraxure,2023-03,Jolly,37.132,0,252,0,0,4,252,Adamant,36.477,0,252,0,0,4,252,Adamant,5.587,0,252,4,0,0,252,Jolly,5.287,0,252,4,0,0,252,Adamant,4.515,248,252,0,0,8,0,Jolly,2.27,252,4,0,0,0,252
Pincurchin,2023-03,Calm,14.927,252,0,0,4,252,0,Bold,11.609,252,0,252,4,0,0,Sassy,8.873,252,0,4,0,252,0,Bold,6.583,252,0,212,0,44,0,Calm,6.292,248,0,8,0,252,0,Calm,4.452,252,0,4,0,252,0
Girafarig,2023-03,Timid,24.046,252,0,0,4,0,252,Modest,14.462,128,0,0,252,0,128,Bold,7.139,252,0,252,0,4,0,Bold,6.92,248,0,252,8,0,0,Calm,5.693,248,0,0,8,252,0,Timid,5.589,0,0,0,252,4,252
Dunsparce,2023-03,Careful,16.166,252,0,4,0,252,0,Careful,15.875,252,4,0,0,252,0,Impish,12.224,252,4,252,0,0,0,Sassy,7.373,252,0,4,0,252,0,Careful,5.899,248,0,8,0,252,0,Bold,4.655,252,0,252,4,0,0
Luxray,2023-03,Jolly,40.977,0,252,0,0,4,252,Adamant,9.683,0,252,0,0,4,252,Jolly,8.215,4,252,0,0,0,252,Adamant,6.201,4,252,0,0,0,252,Adamant,5.288,0,252,0,0,0,252,Adamant,4.954,252,252,0,0,4,0
Sudowoodo,2023-03,Adamant,19.784,248,252,0,0,8,0,Brave,9.486,248,252,0,0,8,0,Adamant,9.427,0,252,0,0,4,252,Adamant,8.764,252,252,0,0,4,0,Impish,5.784,248,0,0,0,84,176,Jolly,4.885,0,252,0,0,0,252
Kricketune,2023-03,Jolly,25.403,0,252,0,0,4,252,Jolly,14.288,0,252,4,0,0,252,Adamant,12.088,252,252,0,0,4,0,Jolly,9.402,4,252,0,0,0,252,Jolly,8.038,252,4,0,0,0,252,Jolly,6.303,0,252,0,0,0,252
Beartic,2023-03,Adamant,41.34,0,252,0,0,4,252,Jolly,26.605,0,252,0,0,4,252,Jolly,5.771,0,252,4,0,0,252,Adamant,4.989,252,252,0,0,4,0,Hardy,3.332,252,252,0,0,0,4,Adamant,3.273,0,252,4,0,0,252
Wigglytuff,2023-03,Calm,17.046,252,0,4,0,252,0,Calm,15.179,252,0,0,4,252,0,Calm,9.119,48,0,208,0,252,0,Modest,7.592,252,0,0,252,4,0,Bold,5.448,252,0,252,4,0,0,Calm,4.65,252,0,48,0,208,0
Toedscool,2023-03,Impish,15.553,252,0,252,0,4,0,Careful,11.447,252,4,0,0,252,0,Careful,9.297,252,0,252,0,4,0,Careful,7.154,252,0,4,0,252,0,Calm,5.692,252,0,0,4,252,0,Careful,5.02,252,0,248,0,0,8
Murkrow,2023-03,Jolly,12.961,0,252,0,0,4,252,Impish,12.715,252,0,252,0,0,0,Impish,12.452,248,0,252,0,8,0,Careful,10.898,248,0,8,0,252,0,Relaxed,9.721,252,0,252,0,4,0,Sassy,4.4,248,0,8,0,252,0
Tropius,2023-03,Calm,21.162,244,0,0,12,252,0,Calm,10.235,244,0,12,0,252,0,Adamant,6.283,0,252,4,0,0,252,Careful,4.253,244,12,0,0,252,0,Calm,3.515,244,0,52,12,0,200,Calm,3.311,252,0,4,0,252,0
Jumpluff,2023-03,Jolly,24.081,0,252,0,0,4,252,Adamant,12.401,0,252,0,0,4,252,Jolly,10.62,0,252,4,0,0,252,Jolly,10.577,252,4,0,0,0,252,Jolly,9.876,252,0,0,0,4,252,Timid,6.906,252,0,0,0,4,252
Delibird,2023-03,Hasty,40.182,0,4,0,252,0,252,Timid,10.367,0,0,0,252,4,252,Timid,7.531,248,0,0,8,0,252,Jolly,6.671,0,252,0,0,4,252,Mild,5.999,0,4,0,252,0,252,Timid,4.045,248,0,0,0,8,252
Fletchinder,2023-03,Adamant,12.775,0,252,0,0,4,252,Modest,10.696,0,0,0,252,4,252,Jolly,9.133,0,252,0,0,4,252,Timid,8.794,4,0,0,252,0,252,Impish,7.428,248,0,236,0,0,24,Impish,6.471,248,0,200,0,0,60
Lumineon,2023-03,Modest,37.678,0,0,0,252,4,252,Timid,26.628,0,0,0,252,4,252,Timid,8.725,252,0,0,0,4,252,Calm,2.751,200,0,0,36,240,32,Timid,2.373,4,0,0,252,0,252,Calm,2.342,252,0,0,0,208,48
Greedent,2023-03,Impish,29.209,252,4,252,0,0,0,Adamant,25.212,252,252,0,0,4,0,Impish,23.625,252,0,252,0,4,0,Adamant,3.406,248,252,4,0,4,0,Brave,2.771,252,252,0,0,4,0,Bold,2.169,252,0,252,0,4,0
Zweilous,2023-03,Careful,26.21,252,0,4,0,252,0,Calm,16.379,252,0,96,0,160,0,Careful,8.353,252,0,0,0,252,0,Careful,8.038,252,4,0,0,252,0,Careful,7.182,248,0,0,0,236,24,Jolly,6.204,0,252,0,0,4,252
Oinkologne-F,2023-03,Adamant,15.615,132,252,0,0,124,0,Careful,13.704,248,0,8,0,252,0,Careful,11.379,252,4,0,0,252,0,Careful,9.728,252,0,4,0,252,0,Careful,6.431,40,216,0,0,252,0,Impish,5.435,252,4,252,0,0,0
Seviper,2023-03,Jolly,19.849,0,252,0,0,4,252,Adamant,10.25,252,252,0,0,4,0,Mild,7.182,224,0,0,252,0,32,Careful,5.022,252,4,0,0,252,0,Jolly,4.835,0,252,4,0,0,252,Jolly,4.646,0,252,0,0,0,252
Shroodle,2023-03,Careful,24.141,252,4,0,0,252,0,Careful,20.149,252,0,4,0,252,0,Jolly,6.295,252,0,0,0,0,252,Jolly,4.499,248,4,0,0,0,252,Impish,3.825,252,0,252,0,4,0,Sassy,3.803,252,0,4,0,252,0
Hypno,2023-03,Calm,10.263,252,0,4,0,252,0,Bold,9.223,252,0,252,0,4,0,Calm,8.627,252,0,0,0,220,36,Bold,8.271,252,0,224,0,0,32,Calm,6.728,252,0,0,0,240,16,Adamant,6.674,0,252,0,0,4,252
Gumshoos,2023-03,Adamant,27.59,252,252,0,0,4,0,Brave,21.616,252,252,0,0,4,0,Adamant,15.185,0,252,4,0,0,252,Jolly,14.022,0,252,0,0,4,252,Jolly,4.244,4,252,0,0,0,252,Adamant,4.172,80,252,0,0,0,176
Sliggoo,2023-03,Calm,45.537,252,0,0,4,252,0,Modest,9.032,252,0,0,252,4,0,Careful,8.845,252,0,88,0,124,0,Careful,6.358,252,4,0,0,252,0,Modest,3.914,248,0,0,252,8,0,Careful,3.147,252,0,84,0,164,8
Meditite,2023-03,Jolly,57.376,0,252,0,0,4,252,Adamant,24.366,0,252,0,0,4,252,Adamant,4.757,248,252,0,0,8,0,Adamant,4.234,40,252,0,0,0,216,Jolly,2.986,0,252,4,0,0,252,Adamant,2.344,0,252,4,0,0,252
Oranguru,2023-03,Quiet,31.036,252,0,0,252,4,0,Quiet,14.328,248,0,0,252,8,0,Quiet,13.729,252,0,0,252,0,0,Modest,11.974,0,0,0,252,4,252,Sassy,2.599,248,0,0,8,252,0,Relaxed,2.593,4,0,252,0,252,0
Hippopotas,2023-03,Impish,39.009,252,0,252,0,4,0,Impish,38.022,252,4,252,0,0,0,Sassy,7.024,252,0,4,0,252,0,Careful,3.372,252,4,0,0,252,0,Impish,3.219,248,0,252,0,0,8,Impish,1.955,248,0,252,0,8,0
Stantler,2023-03,Brave,14.14,252,252,0,0,0,0,Timid,10.121,0,0,0,252,4,252,Bold,10.002,248,0,252,0,0,8,Jolly,7.771,0,252,0,0,4,252,Brave,7.377,252,252,0,0,4,0,Adamant,4.639,252,252,0,0,4,0
Mareanie,2023-03,Bold,31.017,248,0,252,0,8,0,Bold,23.087,252,0,252,0,4,0,Bold,10.061,248,0,252,8,0,0,Calm,7.404,252,0,4,0,252,0,Impish,6.373,248,8,252,0,0,0,Bold,4.855,248,0,168,0,92,0
Gothitelle,2023-03,Modest,24.964,248,0,0,252,8,0,Modest,14.201,252,0,0,252,4,0,Timid,9.035,0,0,0,252,4,252,Bold,5.352,252,0,96,12,148,0,Modest,4.967,252,0,0,252,0,0,Bold,3.888,252,0,252,4,0,0
Pawniard,2023-03,Adamant,55.964,0,252,0,0,4,252,Adamant,26.9,252,252,0,0,4,0,Adamant,12.179,252,252,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,
Dedenne,2023-03,Timid,26.84,0,0,0,252,4,252,Hasty,18.42,0,4,0,252,0,252,Timid,13.884,4,0,0,252,0,252,Timid,10.563,0,0,4,252,0,252,Timid,8.07,252,0,0,4,0,252,Timid,2.762,0,0,0,252,0,252
Morgrem,2023-03,Calm,28.424,252,0,4,0,252,0,Careful,20.831,252,4,0,0,252,0,Bold,11.571,252,0,252,0,4,0,Calm,10.076,252,0,0,4,252,0,Bold,6.164,248,0,252,0,8,0,Calm,4.922,252,0,200,0,56,0
Pikachu,2023-03,Jolly,20.552,0,252,0,0,4,252,Timid,16.79,0,0,0,252,4,252,Hasty,13.646,0,4,0,252,0,252,Jolly,7.749,0,252,4,0,0,252,Adamant,6.685,4,252,0,0,0,252,Lonely,6.091,0,252,0,252,0,4
Krokorok,2023-03,Jolly,24.228,0,252,0,0,4,252,Jolly,20.166,252,0,0,0,226,30,Jolly,16.811,0,252,4,0,0,252,Jolly,8.171,8,252,0,0,0,248,Careful,7.059,248,8,0,0,252,0,Jolly,6.705,0,252,0,4,0,252
Pachirisu,2023-03,Careful,25.708,252,0,4,0,252,0,Jolly,16.754,252,0,4,0,0,252,Calm,8.756,240,0,0,16,252,0,Impish,7.256,252,0,252,0,0,4,Impish,4.126,252,0,252,0,4,0,Jolly,3.555,252,4,0,0,0,252
Eelektrik,2023-03,Sassy,31.907,252,0,4,0,252,0,Relaxed,17.714,252,0,252,0,4,0,Calm,16.018,248,0,0,0,252,8,Calm,8.003,248,0,8,0,252,0,Bold,5.277,252,0,252,0,4,0,Calm,4.154,252,0,0,4,252,0
Corvisquire,2023-03,Careful,45.058,248,8,0,0,252,0,Jolly,8.225,208,0,220,0,0,80,Impish,8.057,252,0,252,0,0,0,Bold,7.644,252,0,252,0,0,4,Impish,7.049,248,0,252,0,8,0,Bold,4.616,248,0,252,8,0,0
Pupitar,2023-03,Adamant,60.912,0,252,0,0,4,252,Careful,11.217,252,4,0,0,252,0,Careful,7.846,248,0,0,0,108,152,Adamant,3.471,248,252,0,0,8,0,Careful,2.99,248,8,0,0,252,0,Jolly,2.176,248,8,16,0,16,220
Mudbray,2023-03,Adamant,41.15,248,252,0,0,8,0,Careful,18.392,248,8,0,0,252,0,Impish,14.336,248,0,252,0,8,0,Careful,9.883,248,0,8,0,252,0,Careful,4.709,252,0,104,0,152,0,Impish,4.319,252,0,32,0,224,0
Bronzor,2023-03,Sassy,33.429,252,0,0,0,252,0,Sassy,27.027,252,0,0,4,252,0,Sassy,15.389,252,0,104,0,152,0,Quiet,4.116,252,0,0,252,4,0,Bold,4.007,252,0,252,0,4,0,Relaxed,3.777,252,0,4,0,252,0
Sinistea,2023-03,Modest,32.177,0,0,0,252,4,252,Mild,23.112,0,4,0,252,0,252,Timid,15.821,0,0,0,252,4,252,Modest,15.071,0,0,4,252,0,252,Timid,7.627,4,0,0,252,0,252,Modest,6.135,4,0,0,252,0,252
Oinkologne,2023-03,Adamant,12.696,248,252,0,0,8,0,Careful,11.208,252,56,0,0,200,0,Adamant,10.531,0,252,0,0,252,4,Jolly,7.955,152,0,252,0,0,104,Hardy,5.112,252,0,252,0,4,0,Adamant,4.856,252,252,0,0,0,4
Glalie,2023-03,Jolly,31.507,0,252,0,0,4,252,Timid,22.971,4,0,0,252,0,252,Jolly,11.789,0,252,4,0,0,252,Timid,9.372,248,0,0,8,0,252,Adamant,4.679,0,252,0,0,4,252,Naive,4.117,0,4,0,252,0,252
Snover,2023-03,Adamant,13.045,248,252,0,0,0,8,Sassy,11.546,248,8,0,0,252,0,Calm,9.52,248,0,0,0,252,8,Calm,8.563,248,0,0,8,252,0,Naughty,6.868,0,252,0,252,0,4,Relaxed,6.721,248,0,252,0,8,0
Mankey,2023-03,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flittle,2023-03,Bold,32.814,252,0,252,4,0,0,Bold,21.875,248,0,252,8,0,0,Timid,10.498,0,0,0,252,4,252,Timid,6.857,252,0,0,0,148,108,Modest,5.769,0,0,4,252,0,252,Modest,5.645,0,0,0,252,4,252
Bramblin,2023-03,Calm,26.747,252,0,4,0,252,0,Careful,18.04,252,0,0,0,240,16,Bold,14.2,252,0,252,0,4,0,Calm,10.592,248,0,8,0,252,0,Calm,6.816,252,0,128,0,128,0,Bold,6.322,252,0,252,0,0,4
