name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Heracross,2023-01,Haxorus,28.131,Krookodile,22.267,Gardevoir,20.563,Lycanroc-Dusk,19.776,Magnezone,19.296,Espeon,17.453,Tauros-Paldea-Blaze,17.049,Mudsdale,13.737,Cloyster,13.108,Oricorio-Pom-Pom,12.704,Weavile,11.652,,
Bellibolt,2023-01,Lycanroc-Dusk,26.871,Slowbro,21.478,Haxorus,20.605,Flamigo,16.636,Espeon,15.564,Tatsugiri,14.848,Tauros-Paldea-Blaze,14.132,Palossand,13.389,Revavroom,12.108,Krookodile,11.911,Gardevoir,10.780,,
Altaria,2023-01,Slowbro,26.055,Sableye,24.271,Palossand,24.098,Crocalor,19.775,Blissey,15.926,Magnezone,15.184,Lycanroc-Dusk,15.136,Tauros-Paldea-Blaze,14.732,Dachsbun,14.171,Revavroom,11.469,Toxtricity,11.227,,
Arcanine,2023-01,Espeon,29.542,Tatsugiri,25.170,Lycanroc-Dusk,23.614,Primeape,20.399,Gardevoir,17.231,Palossand,16.961,Blissey,16.712,Sableye,14.884,Magnezone,14.124,Rabsca,13.547,Haxorus,13.306,,
Palossand,2023-01,Altaria,24.384,Espeon,23.694,Tauros-Paldea-Blaze,23.342,Slowbro,18.658,Magnezone,18.436,Arcanine,17.102,Haxorus,16.927,Lycanroc-Dusk,16.758,Revavroom,16.109,Gardevoir,15.427,Tatsugiri,14.584,,
Sableye,2023-01,Slowbro,34.006,Haxorus,28.743,Altaria,24.992,Crocalor,21.194,Espeon,15.619,Cloyster,15.490,Arcanine,15.273,Chansey,14.230,Blissey,12.742,Coalossal,12.605,Lycanroc-Dusk,12.226,,
Primeape,2023-01,Espeon,31.859,Lycanroc-Dusk,29.186,Tatsugiri,28.697,Arcanine,21.841,Glimmet,18.707,Rabsca,18.082,Krookodile,17.554,Haxorus,16.402,Tauros-Paldea-Blaze,13.174,Mismagius,12.923,Magnezone,12.619,,
Rotom-Heat,2023-01,Krookodile,28.986,Haxorus,23.686,Magnezone,20.734,Cloyster,19.284,Hariyama,18.379,Slowbro,18.116,Abomasnow,15.980,Mudsdale,15.037,Cetitan,14.010,Weavile,13.606,Gardevoir,13.171,,
Abomasnow,2023-01,Cetitan,52.962,Cloyster,25.301,Lycanroc-Dusk,22.566,Haxorus,21.226,Mudsdale,19.754,Beartic,18.787,Magnezone,17.691,Rotom-Heat,16.709,Slowbro,15.043,Toxtricity,14.381,Flamigo,11.948,,
Revavroom,2023-01,Haxorus,30.903,Lycanroc-Dusk,23.428,Mudsdale,20.945,Palossand,18.992,Gardevoir,18.546,Toxtricity,16.183,Tatsugiri,14.668,Bellibolt,14.600,Altaria,13.682,Cloyster,12.400,Tauros-Paldea-Blaze,12.332,,
Bronzong,2023-01,Tatsugiri,21.032,Haxorus,18.750,Lycanroc-Dusk,18.309,Gardevoir,16.095,Weavile,15.749,Tauros-Paldea-Blaze,15.145,Flamigo,14.784,Primeape,12.620,Krookodile,12.232,Dachsbun,12.225,Sylveon,12.214,,
Avalugg,2023-01,Gardevoir,28.307,Haxorus,24.739,Blissey,22.704,Espeon,16.656,Krookodile,15.682,Slowbro,14.309,Dragalge,13.073,Bronzong,11.729,Lycanroc-Dusk,11.532,Abomasnow,10.706,Flamigo,9.657,,
Sylveon,2023-01,Haxorus,26.507,Slowbro,25.076,Medicham,15.948,Veluza,15.461,Magnezone,15.446,Mudsdale,14.873,Tauros-Paldea-Blaze,14.708,Drednaw,14.606,Espeon,14.449,Altaria,13.520,Bronzong,12.191,,
Mismagius,2023-01,Lycanroc-Dusk,35.603,Magnezone,28.967,Haxorus,27.908,Tatsugiri,23.242,Mudsdale,15.478,Weavile,15.208,Primeape,15.147,Espeon,14.585,Glimmet,13.618,Flamigo,13.614,Masquerain,11.332,,
Blissey,2023-01,Slowbro,24.758,Avalugg,24.023,Espeon,23.838,Haxorus,21.368,Arcanine,21.299,Altaria,20.368,Sableye,15.826,Weavile,15.794,Palossand,15.297,Gardevoir,14.896,Crocalor,13.211,,
Hariyama,2023-01,Haxorus,30.432,Slowbro,23.168,Rotom-Heat,21.325,Espeon,18.669,Gardevoir,18.444,Krookodile,17.884,Mudsdale,15.979,Bronzong,13.434,Lycanroc-Dusk,13.382,Naclstack,12.592,Altaria,12.048,,
Arboliva,2023-01,Arcanine,21.757,Magnezone,17.103,Bellibolt,16.953,Tauros-Paldea-Blaze,16.605,Tatsugiri,16.093,Palossand,14.716,Flamigo,14.297,Revavroom,13.856,Naclstack,13.388,Gardevoir,13.358,Mudsdale,12.607,,
Florges,2023-01,Slowbro,35.340,Coalossal,27.605,Dragalge,25.641,Rotom-Mow,19.124,Tauros-Paldea-Blaze,15.888,Magnezone,15.061,Weavile,14.553,Sableye,14.540,Haxorus,13.953,Heracross,12.643,Hariyama,12.455,,
Drednaw,2023-01,Espeon,34.610,Toxtricity,31.896,Haxorus,22.993,Lycanroc-Dusk,21.810,Sylveon,21.492,Medicham,19.434,Veluza,18.936,Eelektross,17.476,Froslass,17.168,Altaria,16.174,Tauros-Paldea-Blaze,14.240,,
Coalossal,2023-01,Slowbro,49.642,Florges,27.867,Weavile,23.598,Rotom-Mow,22.299,Sableye,21.817,Dragalge,20.156,Magnezone,16.604,Toxtricity,15.588,Spidops,15.251,Haxorus,15.140,Goodra,14.972,,
Cetitan,2023-01,Abomasnow,82.992,Cloyster,29.818,Magnezone,25.291,Rotom-Heat,22.954,Mudsdale,21.724,Haxorus,18.789,Lycanroc-Dusk,17.993,Bellibolt,16.669,Slowbro,16.372,Beartic,15.561,Frosmoth,14.944,,
Rotom-Mow,2023-01,Espeon,34.267,Slowbro,28.893,Haxorus,26.092,Tauros-Paldea-Blaze,25.318,Coalossal,23.779,Dragalge,23.777,Sableye,22.096,Florges,20.587,Palossand,17.957,Revavroom,17.908,Cryogonal,17.812,,
Dachsbun,2023-01,Altaria,28.426,Slowbro,24.131,Sableye,20.431,Crocalor,20.273,Bronzong,20.179,Flamigo,19.347,Chansey,18.677,Blissey,18.509,Espeon,16.834,Arcanine,15.205,Tatsugiri,14.534,,
Dragalge,2023-01,Florges,29.232,Slowbro,25.442,Rotom-Mow,25.180,Coalossal,22.762,Sableye,22.691,Avalugg,21.769,Gardevoir,18.589,Mudsdale,16.973,Weavile,15.874,Bronzong,14.821,Heracross,13.343,,
Froslass,2023-01,Haxorus,49.389,Lycanroc-Dusk,33.005,Espeon,26.160,Toxtricity,22.059,Weavile,20.829,Drednaw,19.638,Cloyster,19.042,Salazzle,17.767,Revavroom,17.676,Krookodile,12.841,Flamigo,12.530,,
Naclstack,2023-01,Palossand,27.375,Espeon,25.352,Krookodile,24.080,Slowbro,23.016,Haxorus,22.610,Rotom-Heat,21.597,Hariyama,19.002,Gardevoir,18.705,Cryogonal,17.430,Drifblim,16.871,Arboliva,16.079,,
Salazzle,2023-01,Espeon,33.945,Krookodile,21.776,Tauros-Paldea-Blaze,20.181,Heracross,19.986,Oricorio-Pom-Pom,19.142,Haxorus,18.453,Primeape,18.368,Froslass,18.271,Lycanroc-Dusk,15.277,Drednaw,14.040,Slowbro,12.978,,
Komala,2023-01,Gardevoir,35.654,Mudsdale,32.583,Tauros-Paldea-Blaze,30.928,Weavile,23.523,Krookodile,15.516,Magnezone,15.317,Bronzong,14.274,Arcanine,13.648,Espeon,12.511,Bellibolt,10.425,Toxicroak,9.792,,
Cryogonal,2023-01,Palossand,25.993,Bellibolt,22.062,Espeon,21.177,Rotom-Mow,21.070,Tauros-Paldea-Blaze,20.065,Naclstack,19.226,Gardevoir,18.948,Arcanine,16.220,Haxorus,15.158,Slowbro,14.756,Mismagius,14.251,,
Bombirdier,2023-01,Haxorus,40.809,Bellibolt,25.450,Lycanroc-Dusk,21.507,Tatsugiri,18.052,Gardevoir,14.973,Magnezone,14.895,Slowbro,13.963,Espeon,13.875,Sandaconda,13.870,Mismagius,13.531,Qwilfish,12.593,,
Zoroark,2023-01,Heracross,27.339,Tauros-Paldea-Blaze,23.186,Haxorus,21.419,Lycanroc-Dusk,20.797,Toxtricity,17.799,Espeon,17.500,Gardevoir,16.471,Magnezone,16.290,Florges,14.852,Bronzong,14.829,Sylveon,14.524,,
Venomoth,2023-01,Haxorus,51.533,Lycanroc-Dusk,41.671,Espeon,31.029,Toxtricity,23.353,Bellibolt,20.326,Cloyster,18.633,Drednaw,18.039,Abomasnow,17.114,Primeape,15.859,Dudunsparce,15.114,Sylveon,14.717,,
Oricorio-Sensu,2023-01,Haxorus,34.099,Tauros-Paldea-Blaze,25.364,Espeon,21.228,Sableye,19.924,Slowbro,19.315,Gardevoir,16.858,Cloyster,16.449,Toxtricity,16.353,Lycanroc-Dusk,14.559,Avalugg,14.060,Abomasnow,12.920,,
Frosmoth,2023-01,Haxorus,36.425,Abomasnow,25.160,Gardevoir,23.463,Cetitan,20.893,Hariyama,17.812,Cloyster,16.934,Tauros-Paldea-Blaze,16.903,Flamigo,16.670,Ursaring,15.039,Lycanroc-Dusk,14.893,Rotom-Heat,14.145,,
Braviary,2023-01,Magnezone,34.841,Tatsugiri,25.639,Arcanine,20.680,Mudsdale,20.596,Krookodile,16.959,Haxorus,16.854,Slowbro,15.292,Dragalge,14.380,Palossand,13.639,Arboliva,13.543,Gardevoir,13.121,,
Goodra,2023-01,Slowbro,27.414,Weavile,25.341,Spidops,23.598,Coalossal,22.518,Toxtricity,22.220,Lycanroc-Dusk,16.897,Espeon,16.075,Heracross,15.634,Haxorus,14.305,Naclstack,13.242,Cloyster,12.308,,
Masquerain,2023-01,Lycanroc-Dusk,35.285,Haxorus,30.892,Mismagius,25.260,Toxtricity,20.576,Magnezone,17.747,Heracross,16.350,Copperajah,16.298,Tauros-Paldea-Blaze,14.394,Espeon,14.250,Cloyster,14.204,Tatsugiri,14.034,,
Crocalor,2023-01,Sableye,59.183,Altaria,56.860,Slowbro,54.141,Chansey,39.257,Blissey,29.700,Dachsbun,29.059,Palossand,23.142,Avalugg,21.869,Arcanine,17.814,Oricorio-Sensu,13.862,Heracross,10.168,,
Drifblim,2023-01,Lycanroc-Dusk,31.078,Krookodile,26.743,Slowbro,25.723,Rotom-Heat,23.762,Espeon,23.677,Indeedee-F,23.397,Naclstack,23.287,Hariyama,22.931,Drednaw,17.495,Heracross,16.543,Squawkabilly,16.331,,
Dudunsparce,2023-01,Lycanroc-Dusk,43.692,Haxorus,27.853,Arcanine,21.301,Toxtricity,18.985,Venomoth,16.805,Cloyster,14.722,Espeon,14.396,Abomasnow,13.386,Drednaw,12.462,Eelektross,12.323,Tatsugiri,12.296,,
Medicham,2023-01,Sylveon,39.218,Altaria,32.653,Drednaw,32.477,Eelektross,30.910,Veluza,29.673,Toxtricity,21.996,Arboliva,21.581,Krookodile,15.926,Avalugg,15.764,Lycanroc,14.673,Indeedee-F,14.278,,
Veluza,2023-01,Sylveon,39.692,Drednaw,33.036,Medicham,30.977,Eelektross,29.138,Haxorus,28.318,Altaria,27.326,Espeon,17.891,Cloyster,13.586,Lycanroc-Dusk,11.260,Sableye,10.693,Toxtricity,10.585,,
Mabosstiff,2023-01,Espeon,24.932,Magnezone,23.044,Tatsugiri,20.713,Palossand,18.685,Rotom-Heat,18.317,Flamigo,17.606,Lycanroc-Dusk,17.567,Salazzle,17.160,Braviary,13.000,Dragalge,12.886,Altaria,12.283,,
Rabsca,2023-01,Primeape,51.379,Tatsugiri,50.493,Lycanroc-Dusk,44.448,Espeon,42.871,Arcanine,41.215,Palossand,15.825,Revavroom,15.751,Flapple,14.177,Altaria,14.175,Umbreon,14.114,Haxorus,9.872,,
Oricorio-Pom-Pom,2023-01,Heracross,44.806,Tauros-Paldea-Blaze,44.718,Krookodile,33.263,Primeape,30.755,Salazzle,30.726,Sylveon,22.004,Mudsdale,21.953,Zoroark,15.238,Blissey,14.103,Revavroom,13.172,Palossand,12.198,,
Eelektross,2023-01,Medicham,34.691,Altaria,34.181,Drednaw,32.778,Haxorus,32.649,Sylveon,32.221,Veluza,31.325,Muk,19.155,Lycanroc-Dusk,18.148,Arcanine,16.251,Dudunsparce,14.453,Krookodile,12.174,,
Umbreon,2023-01,Palossand,30.105,Flamigo,23.691,Bronzong,23.450,Tatsugiri,23.253,Altaria,21.979,Gardevoir,18.330,Revavroom,17.895,Mudsdale,17.293,Magnezone,16.810,Rabsca,15.113,Flapple,15.109,,
Jolteon,2023-01,Krookodile,24.096,Bronzong,19.257,Flamigo,19.228,Sylveon,18.727,Braviary,16.525,Blissey,14.969,Haxorus,13.463,Altaria,12.614,Abomasnow,11.961,Tauros-Paldea-Blaze,11.777,Medicham,11.644,,
Sandaconda,2023-01,Haxorus,36.828,Weavile,30.965,Qwilfish,26.421,Tatsugiri,24.900,Mismagius,24.633,Scovillain,21.642,Bellibolt,21.130,Espeon,19.733,Bombirdier,19.548,Farigiraf,18.564,Rotom-Heat,17.466,,
Copperajah,2023-01,Haxorus,34.002,Mismagius,30.870,Slowbro,30.406,Lycanroc-Dusk,22.685,Flamigo,20.017,Masquerain,19.965,Altaria,16.834,Zangoose,16.314,Primeape,14.033,Sylveon,12.595,Gardevoir,12.342,,
Spidops,2023-01,Toxtricity,38.885,Flamigo,35.825,Goodra,30.377,Coalossal,29.529,Slowbro,25.154,Haxorus,24.358,Weavile,22.483,Krookodile,18.882,Espeon,16.463,Magnezone,15.728,Abomasnow,14.600,,
Glimmet,2023-01,Primeape,62.456,Espeon,48.862,Lycanroc-Dusk,40.625,Mismagius,38.790,Magnezone,27.588,Weavile,23.784,Avalugg,16.257,Haxorus,15.869,Morgrem,14.859,Venomoth,14.831,Tatsugiri,13.378,,
Lycanroc,2023-01,Toxtricity,45.833,Haxorus,42.851,Cloyster,30.347,Revavroom,27.831,Medicham,20.629,Indeedee-F,20.609,Espeon,20.488,Weavile,20.084,Arboliva,18.332,Sableye,18.295,Gardevoir,14.540,,
Farigiraf,2023-01,Haxorus,28.204,Sandaconda,23.735,Lycanroc-Dusk,23.264,Weavile,21.505,Scovillain,21.012,Qwilfish,18.775,Sableye,15.300,Eelektross,14.569,Gardevoir,14.228,Bombirdier,13.703,Hariyama,11.834,,
Honchkrow,2023-01,Tauros-Paldea-Blaze,28.681,Gardevoir,25.228,Espeon,23.565,Lycanroc-Dusk,21.641,Tatsugiri,20.948,Palossand,20.011,Sableye,19.587,Haxorus,19.571,Slowbro,17.896,Masquerain,16.168,Rotom-Mow,12.977,,
Clawitzer,2023-01,Weavile,22.268,Espeon,22.266,Mudsdale,20.030,Avalugg,19.580,Haxorus,16.404,Zangoose,14.997,Heracross,14.943,Abomasnow,14.533,Flamigo,13.938,Hariyama,13.738,Medicham,13.188,,
Indeedee-F,2023-01,Drifblim,39.577,Espeon,37.066,Lycanroc-Dusk,35.443,Toxtricity,31.809,Drednaw,31.382,Squawkabilly,26.245,Revavroom,23.587,Lycanroc,23.388,Medicham,22.780,Arboliva,21.158,Cloyster,15.406,,
Bruxish,2023-01,Tauros-Paldea-Blaze,29.526,Krookodile,20.507,Cacturne,18.702,Bellibolt,18.663,Haxorus,18.351,Komala,17.657,Masquerain,14.935,Palossand,14.919,Mudsdale,14.690,Magnezone,14.634,Espeon,13.809,,
Passimian,2023-01,Haxorus,34.136,Coalossal,28.531,Espeon,17.328,Mudsdale,17.264,Sableye,17.010,Toxtricity,16.505,Revavroom,16.409,Altaria,16.076,Gardevoir,15.130,Mismagius,14.781,Palossand,13.946,,
Chansey,2023-01,Slowbro,81.265,Sableye,69.495,Crocalor,68.657,Altaria,47.174,Dachsbun,46.823,Avalugg,32.093,Oricorio-Sensu,20.641,Krookodile,17.118,Magnezone,13.623,Toxicroak,13.506,Komala,12.433,,
Ursaring,2023-01,Haxorus,45.849,Gardevoir,33.898,Rotom-Heat,33.018,Hariyama,31.972,Frosmoth,28.012,Arcanine,22.187,Toxtricity,19.212,Espeon,18.844,Dudunsparce,13.564,Mudsdale,13.036,Salazzle,11.285,,
Basculin,2023-01,Espeon,39.709,Lycanroc-Dusk,31.722,Arcanine,30.442,Haxorus,29.999,Blissey,28.758,Dachsbun,26.168,Sableye,18.268,Abomasnow,17.866,Vivillon,17.575,Cetitan,16.194,Altaria,12.542,,
Vaporeon,2023-01,Krookodile,24.825,Primeape,24.223,Flamigo,22.905,Sylveon,21.951,Espeon,21.275,Bronzong,20.113,Avalugg,18.810,Weavile,18.585,Mudsdale,16.675,Lycanroc-Dusk,16.222,Bellibolt,15.039,,
Morgrem,2023-01,Haxorus,44.940,Primeape,42.153,Toxtricity,24.326,Glimmet,22.872,Oricorio-Sensu,22.553,Cloyster,21.382,Hariyama,20.524,Drednaw,16.779,Gardevoir,15.687,Avalugg,14.319,Venomoth,13.738,,
Qwilfish,2023-01,Sandaconda,42.567,Haxorus,38.889,Bombirdier,28.595,Mismagius,26.038,Farigiraf,23.658,Scovillain,23.658,Tatsugiri,19.925,Eelektross,18.613,Espeon,15.834,Weavile,15.571,Flamigo,14.324,,
Oricorio,2023-01,Lycanroc-Dusk,42.445,Mudsdale,32.076,Abomasnow,31.114,Revavroom,27.559,Hariyama,25.869,Altaria,23.597,Cloyster,22.904,Haxorus,20.153,Toxtricity,19.379,Gardevoir,18.054,Sableye,16.673,,
Squawkabilly,2023-01,Lycanroc-Dusk,43.716,Espeon,39.970,Drifblim,32.761,Drednaw,31.272,Indeedee-F,31.125,Tatsugiri,25.090,Bellibolt,22.592,Revavroom,19.309,Goodra,15.867,Mudsdale,14.686,Salazzle,13.864,,
Klawf,2023-01,Heracross,30.015,Espeon,23.695,Slowbro,23.073,Primeape,17.889,Haxorus,16.931,Cloyster,16.648,Toxtricity,16.555,Flamigo,13.986,Frosmoth,13.429,Tauros-Paldea-Blaze,13.246,Florges,11.933,,
Beartic,2023-01,Abomasnow,94.684,Bellibolt,54.298,Slowbro,52.937,Cetitan,50.047,Lycanroc-Dusk,37.713,Bronzong,19.719,Dachsbun,17.549,Flamigo,15.671,Jolteon,13.441,Krookodile,11.836,Arboliva,11.043,,
Whiscash,2023-01,Haxorus,46.735,Espeon,34.473,Mismagius,29.209,Rotom-Heat,29.149,Hariyama,28.282,Lycanroc-Dusk,26.120,Sableye,17.813,Gardevoir,15.951,Cloyster,14.895,Bombirdier,14.544,Sylveon,13.442,,
Muk,2023-01,Haxorus,50.663,Lycanroc-Dusk,41.606,Eelektross,39.710,Arcanine,35.795,Dudunsparce,29.207,Palossand,20.322,Espeon,17.328,Cloyster,17.169,Gardevoir,15.891,Sableye,14.731,Altaria,14.046,,
Zangoose,2023-01,Copperajah,34.910,Lycanroc-Dusk,33.963,Masquerain,31.739,Haxorus,31.651,Mismagius,30.501,Clawitzer,23.925,Krookodile,19.323,Gardevoir,16.131,Avalugg,15.702,Slowbro,14.813,Blissey,13.113,,
Scyther,2023-01,Sableye,23.768,Slowbro,21.680,Krookodile,21.645,Goodra,20.009,Naclstack,17.548,Cryogonal,16.733,Arboliva,16.322,Espeon,15.459,Magnezone,14.543,Heracross,14.028,Blissey,13.755,,
Scovillain,2023-01,Sandaconda,50.387,Weavile,43.792,Farigiraf,38.264,Qwilfish,34.189,Bombirdier,26.284,Haxorus,24.140,Eelektross,22.277,Sableye,21.051,Skuntank,16.027,Lycanroc-Dusk,15.787,Florges,12.277,,
Toxicroak,2023-01,Magnezone,58.580,Komala,34.532,Slowbro,32.531,Mudsdale,30.208,Gardevoir,28.238,Umbreon,23.478,Krookodile,21.725,Cloyster,21.682,Masquerain,21.672,Chansey,21.344,Espeon,19.741,,
Vivillon,2023-01,Espeon,34.608,Arcanine,33.235,Dachsbun,31.467,Blissey,31.433,Basculin,31.433,Weavile,23.999,Florges,21.825,Sandaconda,20.247,Skuntank,19.433,Avalugg,19.413,Cloyster,18.176,,
Skuntank,2023-01,Sandaconda,50.678,Florges,43.879,Tauros-Paldea-Blaze,34.598,Flamigo,27.907,Bellibolt,25.540,Vivillon,22.800,Weavile,22.096,Scovillain,22.072,Tatsugiri,18.883,Gardevoir,17.289,Magnezone,16.090,,
Lurantis,2023-01,Magnezone,50.125,Haxorus,39.489,Mudsdale,38.205,Slowbro,37.430,Heracross,32.806,Espeon,23.269,Sableye,22.566,Blissey,21.277,Honchkrow,21.005,Weavile,20.517,Hariyama,15.456,,
Flareon,2023-01,Sylveon,33.384,Krookodile,33.339,Jolteon,29.546,Espeon,28.543,Vaporeon,25.431,Tatsugiri,25.094,Glaceon,19.912,Lycanroc-Dusk,17.237,Slowbro,12.218,Froslass,11.833,Dragalge,11.601,,
Cacturne,2023-01,Bruxish,47.330,Palossand,40.891,Tauros-Paldea-Blaze,36.015,Masquerain,32.447,Komala,32.376,Bellibolt,28.696,Dragalge,23.265,Slowbro,20.796,Mudsdale,16.864,Sylveon,16.668,Florges,14.954,,
Lilligant,2023-01,Mudsdale,49.586,Haxorus,42.729,Sylveon,39.051,Hariyama,39.049,Venomoth,39.049,Arcanine,31.818,Krookodile,31.096,Komala,28.238,Gardevoir,28.235,Wugtrio,28.235,Tatsugiri,20.535,,
Flapple,2023-01,Revavroom,70.030,Palossand,68.284,Altaria,66.030,Rabsca,64.852,Umbreon,64.546,Flamigo,9.226,Haxorus,8.310,Klawf,8.299,Froslass,8.112,Bruxish,8.112,Houndoom,8.112,,
Appletun,2023-01,Coalossal,35.253,Passimian,30.300,Mismagius,29.694,Cryogonal,27.916,Tauros-Paldea-Blaze,27.258,Wugtrio,26.624,Jolteon,24.668,Krookodile,22.740,Bruxish,21.802,Frosmoth,20.574,Magnezone,19.097,,
Houndoom,2023-01,Haxorus,35.112,Revavroom,24.154,Slowbro,20.369,Sableye,20.145,Sandaconda,19.267,Bronzong,17.774,Gardevoir,15.571,Mudsdale,15.030,Cryogonal,14.573,Hariyama,13.894,Camerupt,13.843,,
Crabominable,2023-01,Slowbro,68.271,Bronzong,44.382,Bellibolt,36.734,Hariyama,35.405,Crocalor,26.163,Oricorio,25.913,Heracross,25.913,Hattrem,25.280,Farigiraf,18.014,Spiritomb,14.300,Rabsca,12.553,,
Vespiquen,2023-01,Bellibolt,51.397,Gardevoir,32.118,Komala,29.781,Avalugg,25.021,Tauros-Paldea-Blaze,24.036,Espeon,23.877,Bombirdier,23.806,Blissey,21.770,Arcanine,20.918,Haxorus,19.995,Primeape,17.691,,
Gogoat,2023-01,Bombirdier,51.416,Bellibolt,49.236,Lycanroc-Dusk,38.826,Slowbro,36.985,Salazzle,29.144,Espeon,24.263,Frosmoth,19.397,Klawf,15.739,Veluza,12.383,Komala,10.824,Cryogonal,10.678,,
Wugtrio,2023-01,Passimian,37.003,Coalossal,36.994,Mismagius,36.994,Cryogonal,36.994,Arcanine,33.196,Krookodile,32.263,Gardevoir,32.149,Komala,32.125,Lilligant,32.125,Appletun,31.370,Slowbro,14.360,,
Perrserker,2023-01,Heracross,24.946,Avalugg,23.739,Toxtricity,23.133,Spiritomb,22.577,Tatsugiri,21.468,Bronzong,20.583,Braviary,16.813,Bellibolt,14.820,Altaria,14.489,Cloyster,12.767,Espeon,12.206,,
Camerupt,2023-01,Sableye,28.756,Scovillain,27.826,Haxorus,26.886,Cryogonal,19.561,Houndoom,19.396,Mudsdale,19.251,Slowbro,18.880,Avalugg,18.366,Bombirdier,18.134,Crabominable,10.441,Rotom-Mow,10.293,,
Spiritomb,2023-01,Bronzong,49.569,Avalugg,32.158,Toxtricity,28.428,Perrserker,26.303,Hariyama,25.648,Heracross,22.660,Slowbro,21.380,Crabominable,19.879,Rabsca,16.279,Cloyster,13.865,Sableye,13.251,,
