name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Miasmaw,2022-12,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-12,Modest,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2022-12,Calm,100,252,0,0,4,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arghonaut,2023-01,Careful,17.306,252,0,48,0,208,0,Impish,16.852,252,0,252,0,4,0,Impish,13.759,252,4,252,0,0,0,Careful,12.987,252,4,0,0,252,0,Impish,11.64,248,36,204,0,0,20,Adamant,5.549,252,252,0,0,4,0
Great Tusk,2023-01,Jolly,49.695,0,252,0,0,4,252,Jolly,34.317,0,208,48,0,0,252,Adamant,4.8,0,252,0,0,4,252,Careful,4.51,252,0,4,0,252,0,Careful,4.136,208,0,0,0,252,48,,,,,,,,
Equilibra,2023-01,Calm,30.93,252,0,0,4,252,0,Modest,24.684,252,0,96,0,160,0,Calm,16.602,252,0,0,0,248,8,Modest,14.375,252,0,100,12,132,12,Modest,11.189,252,0,160,4,92,0,,,,,,,,
Roaring Moon,2023-01,Adamant,31.139,0,252,0,0,4,252,Jolly,30.561,0,252,0,0,4,252,Jolly,29.178,0,220,0,0,36,252,Jolly,6.193,0,220,36,0,0,252,,,,,,,,,,,,,,,,
Chien-Pao,2023-01,Jolly,45.592,0,252,0,0,4,252,Jolly,30.278,4,252,0,0,0,252,Adamant,17.104,0,252,0,0,4,252,Naive,7.026,0,252,0,4,0,252,,,,,,,,,,,,,,,,
Gholdengo,2023-01,Timid,70.005,0,0,0,252,4,252,Bold,9.019,248,0,116,0,0,144,Calm,8.562,252,0,0,4,252,0,Modest,7.636,176,0,0,252,12,68,,,,,,,,,,,,,,,,
Torkoal,2023-01,Modest,61.758,248,0,0,252,8,0,Calm,38.242,248,0,0,92,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venomicon,2023-01,Bold,27.595,252,0,252,4,0,0,Calm,15.617,248,0,0,8,252,0,Bold,13.578,252,0,132,0,120,4,Bold,9.278,252,0,156,0,100,0,Bold,8.855,192,0,160,40,116,0,Calm,8.591,252,0,4,0,252,0
Jumbao,2023-01,Timid,60.651,0,0,0,252,4,252,Timid,9.314,140,0,0,160,0,208,Timid,8.987,252,0,0,4,0,252,Modest,8.419,252,0,0,4,0,252,Bold,5.709,252,0,252,4,0,0,Timid,5.61,0,0,4,252,0,252
Venomicon-Epilogue,2023-01,Jolly,59.623,0,252,0,0,4,252,Jolly,20.104,248,8,0,0,0,252,Jolly,13.382,4,252,0,0,0,252,Jolly,5.337,0,252,0,0,0,252,,,,,,,,,,,,,,,,
Dragapult,2023-01,Naive,20.838,0,76,0,220,0,212,Hasty,20.629,0,252,0,4,0,252,Jolly,20.533,0,252,0,0,4,252,Adamant,19.896,0,252,0,0,4,252,Timid,11.031,0,0,4,252,0,252,Timid,7.073,0,0,0,252,4,252
Pyroak,2023-01,Quiet,66.181,248,0,0,252,8,0,Modest,20.764,0,0,8,252,248,0,Calm,4.396,248,0,0,156,104,0,Jolly,3.493,0,252,0,0,4,252,Modest,1.659,248,0,0,252,0,8,,,,,,,,
Espathra,2023-01,Timid,32.897,8,0,248,0,0,252,Modest,31.663,0,0,0,252,4,252,Bold,23.783,252,0,252,4,0,0,Timid,8.352,248,0,44,80,0,136,,,,,,,,,,,,,,,,
Skeledirge,2023-01,Modest,76.335,252,0,0,252,4,0,Calm,20.151,248,0,0,8,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fidgit,2023-01,Serious,71.752,0,0,208,0,252,48,Calm,10.833,252,0,4,0,252,0,Jolly,8.534,252,0,0,0,4,252,Timid,4.461,252,0,0,0,4,252,,,,,,,,,,,,,,,,
Revenankh,2023-01,Adamant,64.128,248,252,0,0,8,0,Careful,17.742,252,4,0,0,252,0,Adamant,16.164,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
Snaelstrom,2023-01,Careful,48.585,252,0,56,0,200,0,Impish,31.728,252,0,252,0,4,0,Sassy,8.004,252,0,4,0,252,0,Bold,4.046,252,0,252,0,4,0,Calm,3.113,116,0,252,4,136,0,,,,,,,,
Iron Valiant,2023-01,Jolly,49.342,0,252,0,0,4,252,Naive,30.828,0,80,0,176,0,252,Naive,19.218,0,4,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Justyke,2023-01,Relaxed,100,4,0,252,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2023-01,Bold,29.265,248,0,236,0,0,24,Bold,27.941,252,0,252,0,4,0,Bold,14.944,248,0,108,0,0,152,Bold,14.005,252,0,252,0,0,4,Bold,13.846,252,0,180,0,0,76,,,,,,,,
Cyclohm,2023-01,Bold,69.831,252,0,252,0,4,0,Modest,14.868,252,0,0,252,4,0,Modest,10.076,252,0,0,252,0,0,Quiet,4.927,252,0,0,252,4,0,,,,,,,,,,,,,,,,
Astrolotl,2023-01,Jolly,40.867,32,0,0,0,252,224,Jolly,19.347,248,8,0,0,0,252,Adamant,14.586,248,252,0,0,8,0,Jolly,11.995,32,0,0,0,216,252,Jolly,8.305,252,4,0,0,0,252,,,,,,,,
Chi-Yu,2023-01,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stratagem,2023-01,Timid,73.264,0,0,0,252,4,252,Timid,10.906,0,0,0,252,0,252,Timid,8.621,4,0,0,252,0,252,Timid,6.313,0,0,4,252,0,252,,,,,,,,,,,,,,,,
Pajantom,2023-01,Jolly,68.488,4,252,0,0,0,252,Adamant,31.483,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smokomodo,2023-01,Adamant,34.429,124,92,0,0,84,208,Adamant,33.79,248,12,0,0,72,176,Jolly,24.737,0,252,0,0,4,252,Hasty,4.265,0,252,0,4,0,252,,,,,,,,,,,,,,,,
Iron Moth,2023-01,Timid,63.638,0,0,0,252,4,252,Timid,36.362,248,0,0,8,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syclant,2023-01,Naive,57.883,0,52,0,204,0,252,Jolly,28.754,0,252,0,0,4,252,Naive,12.418,0,4,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2023-01,Adamant,53.353,0,252,0,0,4,252,Jolly,46.647,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomohawk,2023-01,Bold,57.378,252,0,252,0,4,0,Bold,16.364,252,0,252,0,0,0,Modest,11.369,248,0,200,60,0,0,Bold,10.371,252,0,252,4,0,0,,,,,,,,,,,,,,,,
Mollux,2023-01,Timid,73.768,4,0,0,252,0,252,Bold,10.944,4,0,252,252,0,0,Modest,6.875,252,0,0,252,4,0,Quiet,5.351,252,0,4,252,0,0,,,,,,,,,,,,,,,,
Ceruledge,2023-01,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krilowatt,2023-01,Timid,73.325,0,0,0,252,4,252,Timid,23.517,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corviknight,2023-01,Impish,69.327,248,0,252,0,8,0,Impish,30.673,252,0,252,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saharaja,2023-01,Adamant,44.401,112,252,0,0,0,144,Adamant,40.419,0,252,0,0,4,252,Careful,7.558,252,0,0,0,252,4,Impish,5.455,248,110,148,0,0,0,,,,,,,,,,,,,,,,
Kitsunoh,2023-01,Adamant,56.415,0,252,0,0,4,252,Jolly,18.346,0,252,0,0,0,252,Jolly,16.473,0,252,0,0,4,252,Jolly,8.765,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Glimmora,2023-01,Naive,74.752,252,4,0,0,0,252,Timid,25.248,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2023-01,Modest,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2023-01,Adamant,100,252,252,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2023-01,Bold,55.132,248,0,116,0,56,88,Timid,28.549,0,0,0,252,4,252,Timid,16.319,248,0,24,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,
Colossoil,2023-01,Jolly,60.674,0,252,0,0,4,252,Jolly,18.057,0,252,0,0,0,252,Jolly,11.344,4,252,0,0,0,252,Serious,8.187,252,244,12,0,0,0,,,,,,,,,,,,,,,,
Ting-Lu,2023-01,Careful,43.705,252,4,80,0,172,0,Careful,28.254,252,0,4,0,252,0,Calm,28.04,252,0,20,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2023-01,Jolly,100,252,0,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurumoth,2023-01,Timid,94.973,0,0,0,252,4,252,Adamant,5.027,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miasmaw,2023-01,Jolly,82.643,0,252,0,0,4,252,Jolly,17.357,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribolt,2023-01,Modest,44.668,0,0,0,252,4,252,Jolly,38.022,0,252,0,0,4,252,Timid,8.954,0,0,0,252,4,252,Jolly,7.988,80,176,0,0,0,252,,,,,,,,,,,,,,,,
Cawmodore,2023-01,Jolly,78.982,4,252,0,0,0,252,Jolly,10.262,0,252,0,0,4,252,Jolly,9.107,124,72,0,0,60,252,,,,,,,,,,,,,,,,,,,,,,,,
Frosmoth,2023-01,Modest,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2023-01,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2023-01,Jolly,100,252,4,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2023-01,Adamant,99.767,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naviathan,2023-01,Jolly,43.698,0,252,0,0,4,252,Adamant,41.169,0,252,0,0,4,252,Adamant,14.467,124,132,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Volkraken,2023-01,Timid,90.534,0,0,0,252,4,252,Jolly,9.466,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Hands,2023-01,Adamant,97.95,0,172,0,0,220,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaconda,2023-01,Adamant,30.518,252,252,4,0,0,0,Careful,28.697,252,0,92,0,164,0,Adamant,21.839,252,252,0,0,4,0,Brave,17.751,252,252,4,0,0,0,,,,,,,,,,,,,,,,
Amoonguss,2023-01,Relaxed,68.542,252,0,252,0,4,0,Calm,31.458,248,0,252,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2023-01,Bold,87.148,0,0,252,4,252,0,Adamant,12.852,152,252,0,0,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maushold,2023-01,Jolly,97.308,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2023-01,Careful,100,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimmsnarl,2023-01,Calm,60.124,252,0,4,0,252,0,Careful,39.876,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2023-01,Impish,100,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2023-01,Impish,100,0,0,244,0,252,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2023-01,Adamant,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clodsire,2023-01,Impish,89.895,252,0,252,0,4,0,Sassy,10.105,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerfluffle,2023-01,Timid,63.786,0,0,0,252,4,252,Jolly,22.904,0,252,0,0,4,252,Timid,13.31,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Meowscarada,2023-01,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2023-01,Careful,100,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2023-01,Adamant,100,252,252,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2023-01,Timid,100,0,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2023-01,Adamant,100,24,160,72,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,2023-01,Naive,100,0,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallade,2023-01,Adamant,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingambit,2023-01,Adamant,96.028,112,252,0,0,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2023-01,Careful,38.605,252,0,4,0,252,0,Careful,36.741,252,4,0,0,252,0,Impish,24.465,252,0,228,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,
Annihilape,2023-01,Careful,100,252,0,0,0,232,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2023-01,Modest,98.162,164,0,0,252,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2023-01,Adamant,100,128,252,0,0,0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,2023-01,Bold,100,248,0,252,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2023-01,Jolly,100,248,0,0,0,156,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floatzel,2023-01,Adamant,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dondozo,2023-01,Careful,100,252,4,0,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chromera,2023-01,Timid,87.55,0,0,0,252,4,252,Timid,9.834,0,0,128,252,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voodoom,2023-01,Modest,99.997,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breezi,2023-01,Relaxed,100,248,8,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baxcalibur,2023-01,Adamant,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plasmanta,2023-01,Bold,43.879,252,0,252,4,0,0,Naive,37.649,0,4,0,252,0,252,Hardy,18.473,88,0,0,252,168,0,,,,,,,,,,,,,,,,,,,,,,,,
Armarouge,2023-01,Modest,99.998,164,0,0,168,4,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxapex,2023-01,Impish,100,252,4,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2023-01,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equilibra,2023-02,Calm,27.137,252,0,0,4,252,0,Modest,13.864,252,0,100,12,132,12,Modest,13.54,252,0,0,252,4,0,Serious,9.799,252,0,0,252,0,4,Modest,9.269,248,0,0,252,8,0,Modest,4.306,252,0,100,12,128,16
Venomicon,2023-02,Calm,30.29,252,0,0,4,252,0,Sassy,24.051,252,0,4,0,252,0,Bold,13.375,252,0,252,4,0,0,Bold,5.407,252,0,156,0,100,0,Calm,4.924,252,0,4,0,252,0,Timid,3.221,4,0,0,252,0,252
Arghonaut,2023-02,Careful,44.498,252,4,0,0,252,0,Careful,12.82,252,0,40,0,216,0,Impish,10.462,252,0,252,0,4,0,Impish,6.991,252,4,252,0,0,0,Careful,6.143,252,0,4,0,252,0,Adamant,5.791,252,252,0,0,4,0
Jumbao,2023-02,Timid,53.918,0,0,0,252,4,252,Modest,18.557,252,0,0,252,4,0,Calm,5.032,252,0,0,4,252,0,Timid,4.619,252,0,4,0,0,252,Timid,3.857,0,0,4,252,0,252,Modest,3.317,252,0,252,4,0,0
