name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Ceruledge,2022-11,Adamant,56.686,0,252,0,0,4,252,Jolly,32.044,0,252,0,0,4,252,Jolly,7.595,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Jolly,42.485,0,252,0,0,4,252,Adamant,19.242,0,252,0,0,4,252,Jolly,11.677,176,76,0,0,4,252,Adamant,8.779,4,252,0,0,0,252,Careful,4.144,248,32,8,0,220,0,Jolly,3.992,0,252,4,0,0,252
Azumarill,2022-11,Adamant,27.391,252,252,0,0,4,0,Adamant,27.193,252,252,0,0,0,4,Adamant,24.625,4,252,0,0,0,252,Adamant,9.712,4,252,72,0,0,180,Adamant,4.047,0,252,0,0,0,252,Adamant,3.658,0,252,0,0,4,252
Barraskewda,2022-11,Adamant,67.687,0,252,0,0,4,252,Jolly,23.602,0,252,0,0,4,252,Jolly,7.76,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Palafin,2022-11,Jolly,61.733,0,252,0,0,4,252,Adamant,16.046,0,252,0,0,4,252,Jolly,7.744,0,252,4,0,0,252,Adamant,4.918,240,252,0,0,0,16,Adamant,2.23,236,252,0,0,0,20,Adamant,2.051,0,252,0,0,0,252
Chien-Pao,2022-11,Jolly,74.819,0,252,0,0,4,252,Jolly,13.857,4,252,0,0,0,252,Jolly,8.425,0,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Kingambit,2022-11,Adamant,38.105,252,252,0,0,4,0,Adamant,36.151,0,252,0,0,4,252,Adamant,8.281,252,252,4,0,0,0,Jolly,2.883,0,252,0,0,4,252,Adamant,2.456,52,252,0,0,0,204,Adamant,2.018,252,92,0,0,0,164
Scizor,2022-11,Adamant,33.293,120,252,0,0,0,136,Adamant,18.012,168,252,0,0,0,88,Adamant,16.11,4,252,0,0,0,252,Adamant,15.69,112,252,0,0,0,144,Adamant,10.022,248,252,0,0,8,0,Adamant,3.591,252,252,4,0,0,0
Gengar,2022-11,Timid,96.667,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-11,Jolly,31.417,0,252,0,0,4,252,Adamant,17.17,0,252,0,0,4,252,Adamant,8.014,252,252,0,0,4,0,Impish,7.91,252,4,252,0,0,0,Impish,7.259,0,184,196,0,128,0,Adamant,6.422,156,252,0,0,100,0
Forretress,2022-11,Adamant,26.856,0,252,0,0,4,252,Relaxed,23.684,252,4,252,0,0,0,Relaxed,17.977,252,0,252,0,0,0,Adamant,10.209,252,252,0,0,4,0,Bold,6.679,252,0,252,0,4,0,Adamant,6.314,4,252,0,0,0,252
Grimmsnarl,2022-11,Adamant,47.144,252,252,0,0,4,0,Careful,14.819,252,4,0,0,252,0,Impish,5.467,252,0,164,0,92,0,Careful,4.861,252,0,4,0,252,0,Calm,4.841,252,0,4,0,252,0,Calm,3.447,252,0,112,0,144,0
Volcarona,2022-11,Timid,55.548,0,0,0,252,4,252,Timid,22.636,0,0,4,252,0,252,Modest,16.801,0,0,0,252,4,252,Calm,2.985,248,0,0,52,180,28,,,,,,,,,,,,,,,,
Baxcalibur,2022-11,Adamant,66.647,0,252,0,0,4,252,Adamant,9.115,4,252,0,0,0,252,Jolly,5.619,0,252,0,0,4,252,Adamant,5.188,0,252,4,0,252,0,Adamant,4.559,252,252,0,0,4,0,Jolly,2.899,0,252,4,0,0,252
Great Tusk,2022-11,Jolly,33.92,0,252,0,0,4,252,Adamant,15.09,4,252,0,0,0,252,Adamant,8.73,0,252,0,0,4,252,Adamant,8.073,252,252,0,0,4,0,Impish,6.656,248,0,252,0,0,8,Jolly,6.594,116,4,0,0,136,252
Toxapex,2022-11,Impish,21.929,248,8,252,0,0,0,Impish,20.52,248,0,252,0,4,0,Calm,13.497,252,0,0,0,252,0,Bold,8.568,248,0,252,8,0,0,Impish,8.373,252,4,252,0,0,0,Bold,7.452,252,0,252,0,4,0
Corviknight,2022-11,Careful,60.629,252,0,4,0,252,0,Impish,7.396,248,0,212,0,48,0,Impish,7.211,252,4,252,0,0,0,Careful,4.188,252,4,0,0,252,0,Careful,3.612,252,0,0,0,252,0,Careful,3.522,248,8,0,0,252,0
Skeledirge,2022-11,Modest,29.139,252,0,0,252,4,0,Modest,14.074,248,0,0,252,8,0,Modest,12.742,172,0,172,164,0,0,Calm,10.741,248,0,0,8,252,0,Bold,9.607,252,0,128,0,0,128,Bold,6.349,252,0,252,0,0,4
Gastrodon,2022-11,Calm,40.671,252,0,0,4,252,0,Calm,14.45,252,0,4,0,252,0,Relaxed,8.544,252,4,252,0,0,0,Sassy,7.726,252,0,4,0,252,0,Calm,6.031,252,0,152,0,104,0,Bold,5.599,252,0,252,0,4,0
Tinkaton,2022-11,Jolly,43.059,0,252,0,0,4,252,Careful,26.688,252,0,0,0,252,4,Adamant,9.811,252,252,0,0,4,0,Jolly,5.118,4,0,252,0,0,252,Jolly,3.022,0,252,4,0,0,252,Adamant,2.773,0,252,4,0,0,252
Slither Wing,2022-11,Jolly,91.695,0,252,0,0,4,252,Jolly,3.207,4,252,0,0,0,252,Timid,2.28,0,48,208,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Chi-Yu,2022-11,Timid,71.523,0,0,0,252,4,252,Timid,6.334,4,0,0,252,0,252,Modest,6.146,0,0,0,252,4,252,Timid,5.947,0,0,4,252,0,252,Hasty,5.82,0,4,0,252,0,252,,,,,,,,
Meowscarada,2022-11,Jolly,86.506,0,252,0,0,4,252,Jolly,7.431,4,252,0,0,0,252,Jolly,3.631,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-11,Jolly,48.088,0,252,0,0,4,252,Adamant,17.001,0,252,0,0,4,252,Careful,9.372,252,0,4,0,252,0,Adamant,5.672,0,252,4,0,0,252,Naive,5.445,0,252,0,4,0,252,Serious,5.2,4,252,0,0,0,252
Abomasnow,2022-11,Timid,42.347,248,0,0,0,8,252,Bold,12.848,252,0,4,252,0,0,Timid,11.854,0,0,0,252,4,252,Bold,9.135,252,0,0,4,252,0,Modest,8.422,248,0,0,252,8,0,Timid,2.757,184,0,0,72,0,252
Clodsire,2022-11,Careful,35.52,252,4,0,0,252,0,Careful,27.417,252,0,4,0,252,0,Careful,10.731,252,0,128,0,128,0,Careful,7.858,252,0,0,0,252,0,Careful,5.412,248,0,8,0,252,0,Impish,4.734,252,0,252,0,0,0
Breloom,2022-11,Jolly,46.072,0,252,0,0,4,252,Adamant,41.538,0,252,0,0,4,252,Adamant,6.723,252,252,4,0,0,0,Adamant,2.876,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Lokix,2022-11,Adamant,76.121,0,252,0,0,4,252,Jolly,22.412,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-11,Careful,32.958,252,0,4,0,252,0,Calm,25.123,252,0,84,0,172,0,Impish,14.916,252,4,252,0,0,0,Calm,13.486,252,0,4,0,252,0,Adamant,7.039,252,252,0,0,4,0,Relaxed,4.031,252,4,252,0,0,0
Amoonguss,2022-11,Bold,31.144,252,0,252,0,0,0,Bold,23.713,252,0,252,0,4,0,Calm,9.538,248,0,0,8,252,0,Bold,9.33,252,0,156,0,100,0,Calm,8.827,252,0,0,4,252,0,Bold,6.246,248,0,252,0,8,0
Roaring Moon,2022-11,Jolly,47.775,0,252,0,0,4,252,Adamant,20.14,0,252,0,0,4,252,Jolly,8.883,0,252,4,0,0,252,Jolly,8.101,0,220,0,0,36,252,Jolly,5.191,36,220,0,0,0,252,Adamant,4.85,4,252,0,0,0,252
Sandy Shocks,2022-11,Timid,83.801,0,0,0,252,4,252,Modest,5.426,0,0,0,252,0,252,Timid,3.645,44,0,0,208,4,252,Timid,3.385,0,0,0,252,6,252,,,,,,,,,,,,,,,,
Garchomp,2022-11,Jolly,53.287,0,252,0,0,4,252,Naive,13.274,0,252,0,4,0,252,Jolly,6.477,4,252,0,0,0,252,Jolly,5.872,252,0,4,0,0,252,Timid,5.603,248,0,8,0,0,252,Jolly,4.613,0,252,0,4,0,252
Scovillain,2022-11,Timid,21.675,176,0,0,80,0,252,Modest,18.538,0,0,0,252,4,252,Calm,12.875,252,0,0,4,252,0,Timid,10.375,252,0,4,0,0,252,Modest,8.55,0,0,4,252,0,252,Jolly,6.593,0,0,0,252,4,252
Glimmora,2022-11,Jolly,36.435,252,0,0,0,0,252,Timid,23.623,0,0,0,252,4,252,Bold,10.449,252,0,252,0,4,0,Bold,10.048,4,0,252,252,0,0,Timid,7.511,252,0,0,0,0,252,Timid,2.388,252,0,0,0,4,252
Iron Moth,2022-11,Timid,39.5,0,0,0,252,4,252,Modest,37.711,0,0,0,252,4,252,Timid,16.478,0,0,0,252,0,252,Timid,3.551,124,0,0,132,0,252,,,,,,,,,,,,,,,,
Pawmot,2022-11,Jolly,66.459,0,252,0,0,4,252,Adamant,29.088,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2022-11,Bold,69.047,252,0,200,26,0,30,Modest,14.786,252,0,0,252,4,0,Relaxed,11.121,252,0,252,4,0,0,Bold,3.236,252,0,252,4,0,0,,,,,,,,,,,,,,,,
Quagsire,2022-11,Impish,30.476,252,0,252,0,4,0,Impish,28.294,248,0,252,0,4,0,Impish,25.49,252,4,252,0,0,0,Impish,10.785,248,0,252,0,8,0,,,,,,,,,,,,,,,,
Ting-Lu,2022-11,Bold,22.791,252,0,252,0,4,0,Careful,20.486,252,4,0,0,252,0,Impish,12.473,252,4,252,0,0,0,Impish,8.97,252,0,252,0,4,0,Careful,6.896,252,0,156,0,80,0,Careful,6.855,252,0,4,0,252,0
Iron Hands,2022-11,Adamant,48.533,248,252,0,0,8,0,Adamant,11.489,0,252,4,0,252,0,Adamant,9.645,248,252,8,0,0,0,Adamant,4.775,248,252,0,0,0,8,Adamant,4.091,204,192,0,0,112,0,Adamant,4.05,252,252,0,0,6,0
Cloyster,2022-11,Impish,35.021,248,0,252,0,8,0,Adamant,26.996,0,252,0,0,4,252,Adamant,13.35,0,252,4,0,0,252,Naughty,12.241,0,252,0,4,0,252,Adamant,9.857,4,252,0,0,0,252,,,,,,,,
Gardevoir,2022-11,Timid,94.619,0,0,0,252,4,252,Timid,5.26,252,0,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revavroom,2022-11,Jolly,47.855,0,252,0,0,4,252,Adamant,35.852,0,252,0,0,4,252,Impish,8.337,240,0,252,0,4,12,Hardy,4.739,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Iron Jugulis,2022-11,Timid,51.086,0,0,0,252,4,252,Timid,15.026,0,0,20,252,0,236,Modest,8.707,0,0,0,252,4,252,Timid,8.556,4,0,0,252,0,252,Timid,6.622,0,0,4,252,0,252,Timid,4.403,48,0,0,252,4,204
Toedscruel,2022-11,Calm,28.486,252,0,4,0,252,0,Careful,17.824,248,8,0,0,252,0,Gentle,16.284,252,4,0,0,252,0,Calm,13.633,252,0,4,0,228,24,Careful,7.417,252,4,0,0,252,0,Timid,6.526,0,0,0,252,4,252
Heracross,2022-11,Jolly,82.435,0,252,0,0,4,252,Adamant,16.44,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-11,Jolly,58.836,0,252,0,0,4,252,Jolly,18.855,4,252,0,0,0,252,Serious,18.062,156,220,0,0,0,132,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Timid,31.536,0,0,0,252,4,252,Calm,25.536,252,0,0,4,252,0,Bold,7.336,248,0,12,0,0,248,Calm,6.757,248,0,8,0,252,0,Bold,6.393,252,0,252,0,4,0,Calm,6.25,252,0,4,0,252,0
Scream Tail,2022-11,Timid,67.062,252,0,0,4,0,252,Timid,16.559,252,0,4,0,0,252,Modest,3.173,252,0,4,252,0,0,Hardy,2.912,0,0,212,0,88,208,Timid,2.817,252,0,0,0,4,252,Bold,2.427,252,0,36,220,0,0
Sableye,2022-11,Impish,21.886,252,0,252,0,4,0,Serious,16.517,252,0,4,0,252,0,Impish,15.797,252,4,252,0,0,0,Careful,12.715,248,8,0,0,252,0,Careful,9.944,252,0,252,0,4,0,Calm,9.672,248,0,8,0,252,0
Gallade,2022-11,Jolly,67.353,0,252,0,0,4,252,Serious,18.583,4,252,0,0,0,252,Adamant,11.82,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Spidops,2022-11,Jolly,58.884,0,252,0,0,4,252,Impish,30.466,248,0,252,0,8,0,Impish,7.007,248,8,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Adamant,28.803,4,252,0,0,0,252,Jolly,26.414,4,252,0,0,0,252,Adamant,22.019,252,252,0,0,4,0,Adamant,10.164,248,252,0,0,8,0,Adamant,4.324,0,252,4,0,0,252,Adamant,3.031,0,252,0,0,4,252
Iron Thorns,2022-11,Jolly,49.205,0,252,0,0,4,252,Adamant,26.42,0,252,0,0,4,252,Jolly,8.211,0,252,4,0,0,252,Careful,7.17,252,0,4,0,252,0,Timid,3.175,252,0,0,0,4,252,Adamant,2.864,252,252,0,0,4,0
Cyclizar,2022-11,Jolly,28.521,252,4,0,0,0,252,Jolly,18.523,0,252,0,0,4,252,Jolly,14.477,248,8,0,0,0,252,Adamant,7.133,0,252,0,0,4,252,Timid,6.209,0,0,0,252,4,252,Jolly,6.047,252,0,0,0,4,252
Tyranitar,2022-11,Adamant,17.89,0,252,0,0,4,252,Brave,17.279,252,252,0,4,0,0,Careful,16.839,252,4,0,0,252,0,Adamant,14.243,248,252,0,0,8,0,Careful,12.948,252,0,4,0,252,0,Jolly,6.077,0,252,0,0,4,252
Rotom-Mow,2022-11,Timid,100,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Jolly,35.792,0,252,0,0,4,252,Jolly,21.81,216,80,108,0,100,4,Jolly,21.072,252,4,0,0,0,252,Timid,14.852,252,0,0,0,4,252,Careful,2.55,0,0,252,0,252,0,,,,,,,,
Polteageist,2022-11,Modest,93.342,0,0,0,252,4,252,Timid,6.549,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scyther,2022-11,Jolly,100,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Adamant,24.176,4,252,0,0,0,252,Adamant,22.57,24,232,0,0,0,252,Jolly,21.303,0,252,0,0,4,252,Lonely,17.51,0,252,0,4,0,252,Adamant,13.73,0,252,0,0,4,252,,,,,,,,
Dondozo,2022-11,Bold,42.479,248,0,252,8,0,0,Impish,25.521,252,4,252,0,0,0,Careful,12.709,252,0,4,0,252,0,Impish,8.063,248,8,252,0,0,0,Adamant,6.96,144,252,40,0,72,0,,,,,,,,
Kilowattrel,2022-11,Timid,73.05,0,0,0,252,4,252,Timid,8.887,0,0,4,252,0,252,Timid,7.645,0,0,0,252,6,252,Modest,6.865,0,0,0,252,4,252,,,,,,,,,,,,,,,,
Dragonite,2022-11,Adamant,50.367,0,252,0,0,4,252,Jolly,14.018,0,252,0,0,4,252,Jolly,12.066,0,252,4,0,0,252,Serious,6.818,0,252,0,0,0,252,Calm,6.6,252,0,0,4,252,0,Lonely,5.221,0,252,0,4,0,252
Torkoal,2022-11,Bold,51.14,248,0,252,8,0,0,Bold,27.722,248,0,252,0,8,0,Relaxed,7.971,248,0,252,0,8,0,Bold,5.376,252,0,252,0,4,0,Impish,4.185,248,0,252,0,8,0,,,,,,,,
Frosmoth,2022-11,Modest,88.499,0,0,0,252,4,252,Timid,10.216,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-11,Impish,56.646,252,4,252,0,0,0,Bold,30.314,252,0,252,0,4,0,Impish,6.8,200,0,188,0,120,0,Impish,2.233,188,0,240,0,80,0,,,,,,,,,,,,,,,,
Rabsca,2022-11,Bold,83.628,248,0,252,0,0,8,Calm,5.749,252,0,0,4,252,0,Modest,5.027,252,0,0,252,4,0,Modest,1.87,4,0,0,252,252,0,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Jolly,49.467,0,252,0,0,0,252,Jolly,34.647,0,252,0,0,4,252,Impish,7.706,252,0,252,0,4,0,Jolly,6.788,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Ditto,2022-11,Relaxed,49.564,252,4,252,0,0,0,Impish,34.127,248,8,252,0,0,0,Jolly,5.299,248,8,0,0,0,252,Quiet,3.882,248,8,0,252,0,0,Impish,2.979,252,4,252,0,0,0,,,,,,,,
Blissey,2022-11,Calm,55.037,252,0,0,4,252,0,Bold,28.553,252,0,252,0,4,0,Bold,14.977,252,0,252,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Staraptor,2022-11,Jolly,61.691,0,252,4,0,0,252,Jolly,32.972,0,252,0,0,4,252,Jolly,5.317,208,252,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-11,Calm,34.645,252,0,4,0,252,0,Bold,20.852,248,0,252,0,8,0,Impish,12.007,248,8,252,0,0,0,Bold,10.028,252,0,252,4,0,0,Adamant,7.423,248,252,0,0,8,0,Brave,3.801,0,0,252,0,240,0
Rotom-Heat,2022-11,Timid,45.855,0,0,0,252,4,252,Modest,30.382,252,0,0,252,4,0,Timid,12.684,0,0,4,252,0,252,Calm,4.687,252,0,0,0,252,0,Calm,3.148,248,0,8,0,252,0,,,,,,,,
Pincurchin,2022-11,Adamant,30.673,252,252,0,0,4,0,Bold,17.882,252,0,252,4,0,0,Sassy,11.372,248,8,0,0,252,0,Brave,10.386,252,252,0,0,4,0,Bold,9.646,252,0,252,0,6,0,Impish,6.221,252,4,252,0,0,0
Masquerain,2022-11,Timid,57.577,0,0,0,252,4,252,Jolly,36.048,224,0,32,0,0,252,Modest,4.206,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Jolly,38.362,0,252,0,0,4,252,Adamant,35.9,4,252,0,0,0,252,Adamant,23.95,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Wo-Chien,2022-11,Careful,24.816,252,4,0,0,252,0,Impish,22.827,4,0,252,0,252,0,Calm,13.471,252,0,0,4,252,0,Calm,9.347,252,0,16,4,232,4,Sassy,9.344,252,4,0,0,252,0,Relaxed,8.358,252,0,252,4,0,0
Braviary,2022-11,Impish,67.814,252,4,252,0,0,0,Impish,11.73,248,0,252,0,8,0,Impish,7.916,240,0,252,0,0,16,Impish,4.475,252,0,252,0,0,4,Jolly,3.398,0,252,4,0,0,252,,,,,,,,
Dugtrio,2022-11,Jolly,79.545,0,252,0,0,4,252,Adamant,20.433,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palossand,2022-11,Modest,57.883,252,0,0,252,4,0,Bold,17.695,252,0,252,4,0,0,Modest,10.69,252,0,252,0,4,0,Bold,5.128,0,252,0,4,252,0,Bold,4.162,252,0,252,0,4,0,,,,,,,,
Indeedee,2022-11,Timid,76.79,0,0,4,252,0,252,Timid,23.21,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-11,Modest,28.553,248,0,0,252,8,0,Modest,14.604,252,0,0,152,104,0,Modest,13.075,116,0,0,252,0,140,Bold,13.026,220,0,252,0,24,12,Quiet,11.161,248,0,252,8,0,0,Timid,8.208,0,0,4,252,0,252
Toxicroak,2022-11,Jolly,88.056,0,252,0,0,4,252,Jolly,9.429,0,252,4,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2022-11,Jolly,89.674,0,252,0,0,4,252,Jolly,10.326,4,0,252,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalossal,2022-11,Sassy,43.482,252,0,4,0,252,0,Bold,27.319,252,0,252,0,4,0,Impish,18.39,204,112,184,0,8,0,Bold,7.851,248,0,252,8,0,0,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Jolly,62.89,0,252,0,0,4,252,Adamant,37.11,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragalge,2022-11,Sassy,66.409,252,4,0,0,252,0,Modest,19.223,252,0,0,252,4,0,Quiet,12.349,0,0,252,252,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Maushold,2022-11,Jolly,76.027,0,252,0,0,4,252,Jolly,8.446,0,252,4,0,0,252,Jolly,5.635,0,252,0,0,0,252,Adamant,4.964,84,252,0,0,0,172,,,,,,,,,,,,,,,,
Rotom-Frost,2022-11,Timid,61.677,0,0,0,252,4,252,Modest,19.313,252,0,0,252,0,4,Serious,17.751,248,0,12,0,0,248,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Calm,27.068,252,0,0,4,252,0,Careful,23.566,252,4,0,0,252,0,Bold,14.622,252,0,252,0,4,0,Modest,12.765,252,0,0,252,4,0,Sassy,10.402,252,4,0,0,252,0,Calm,8.854,252,0,4,0,252,0
Chansey,2022-11,Bold,86.512,252,0,252,0,4,0,Bold,13.488,248,0,252,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-11,Sassy,43.599,252,0,4,0,252,0,Sassy,13.783,252,0,0,4,252,0,Calm,11.778,252,0,0,4,252,0,Modest,10.032,252,0,0,252,4,0,Calm,10.023,252,0,0,8,248,0,Calm,7.956,252,0,0,0,252,0
Drednaw,2022-11,Jolly,60.915,0,252,0,0,4,252,Adamant,38.583,0,252,0,0,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2022-11,Impish,87.988,252,4,252,0,0,0,Careful,8.795,252,0,4,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grafaiai,2022-11,Careful,44.542,252,0,4,0,252,0,Careful,29.46,252,4,0,0,252,0,Adamant,6.824,0,252,0,0,4,252,Jolly,4.242,0,252,0,0,4,252,Adamant,3.19,4,252,0,0,0,252,Calm,2.77,252,0,4,0,252,0
Flamigo,2022-11,Jolly,77.648,0,252,0,0,4,252,Adamant,21.857,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skuntank,2022-11,Careful,58.508,252,0,4,0,252,0,Jolly,15.799,0,252,0,0,4,252,Adamant,11.947,192,252,0,0,0,64,Careful,6.233,252,4,0,0,252,0,Jolly,2.489,0,252,0,0,0,252,Impish,2.394,252,0,0,0,252,0
Oricorio-Sensu,2022-11,Modest,89.265,0,0,0,252,4,252,Bold,7.387,252,0,252,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatsugiri,2022-11,Timid,90.063,0,0,0,252,4,252,Calm,3.93,252,0,0,4,252,0,Bold,3.785,252,0,164,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Impish,79.347,252,4,252,0,0,0,Impish,7.263,252,0,252,0,0,4,Careful,4.532,252,0,4,0,252,0,Jolly,2.677,252,4,0,0,0,252,Adamant,2.46,252,252,0,0,4,0,,,,,,,,
Lucario,2022-11,Timid,53.167,0,0,0,252,4,252,Jolly,30.526,0,252,0,0,4,252,Timid,12.481,0,0,0,160,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Jolly,38.626,0,252,0,0,4,252,Jolly,25.989,248,0,0,0,8,252,Modest,18.878,0,0,0,252,4,252,Bold,9.603,252,0,252,4,0,0,Adamant,6.403,0,252,0,0,0,252,,,,,,,,
Arboliva,2022-11,Modest,45.745,248,0,0,252,8,0,Calm,12.398,248,0,0,8,252,0,Bold,11.682,252,0,252,0,0,0,Bold,8.762,252,0,252,4,0,0,Bold,7.749,252,0,252,0,4,0,Calm,4.335,252,0,0,4,252,0
Hydreigon,2022-11,Timid,93.914,0,0,0,252,4,252,Modest,3.268,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-11,Jolly,58.205,0,252,0,0,4,252,Careful,35.374,252,4,0,0,252,0,Jolly,5.684,248,0,0,0,8,252,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2022-11,Timid,76.616,0,0,0,252,4,252,Modest,17.479,0,0,0,252,4,252,Modest,5.905,4,0,0,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
