name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Maushold,2022-11,Wide Lens,68.423,Nothing,8.217,Choice Scarf,7.871,Focus Sash,3.993,Life Orb,3.915,Choice Band,2.737,Other,4.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceruledge,2022-11,Focus Sash,42.489,Heavy-Duty Boots,15.457,Choice Scarf,8.917,Life Orb,8.377,Assault Vest,6.017,Weakness Policy,4.159,Shuca Berry,3.130,Choice Band,2.536,Firium Z,2.438,Leftovers,2.409,Other,4.071,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-11,Leftovers,62.959,Sitrus Berry,21.111,Rocky Helmet,12.624,Other,3.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melmetal,2022-11,Assault Vest,33.867,Leftovers,24.066,Protective Pads,20.682,Choice Band,16.140,Punching Glove,4.790,Other,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dracozolt,2022-11,Life Orb,62.262,Choice Band,17.760,Firium Z,12.207,Choice Scarf,3.310,Other,4.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Choice Band,38.193,Focus Sash,27.228,Loaded Dice,25.023,Toxic Orb,5.566,Other,3.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swampert-Mega,2022-11,Swampertite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja-Ash,2022-11,Choice Specs,52.155,Life Orb,19.538,Waterium Z,11.789,Focus Sash,7.174,Darkinium Z,5.942,Other,3.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rillaboom,2022-11,Choice Band,68.737,Life Orb,12.616,Terrain Extender,7.148,Grassium Z,4.930,Leftovers,3.118,Other,3.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Heavy-Duty Boots,42.504,Firium Z,13.339,Psychium Z,11.269,Grassium Z,10.122,Aguav Berry,8.031,Leftovers,6.343,Life Orb,4.348,Other,4.043,,,,,,,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Life Orb,26.703,Focus Sash,14.799,Choice Scarf,14.272,Waterium Z,8.497,Assault Vest,7.024,Choice Band,5.408,Mystic Water,4.202,Figy Berry,3.184,Sitrus Berry,2.796,Heavy-Duty Boots,2.589,Lum Berry,2.139,Leftovers,2.065,Muscle Band,1.333,Other,4.990,,,,,,,,,,,,,,
Dondozo,2022-11,Leftovers,77.296,Apicot Berry,9.339,Grassy Seed,9.150,Other,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowscarada,2022-11,Choice Band,38.588,Life Orb,26.432,Choice Scarf,11.721,Focus Sash,5.149,Heavy-Duty Boots,3.789,Grassium Z,3.404,Expert Belt,2.768,Leftovers,2.673,Miracle Seed,1.622,Other,3.855,,,,,,,,,,,,,,,,,,,,,,
Armarouge,2022-11,Weakness Policy,43.248,Choice Scarf,12.614,Leftovers,9.820,Choice Specs,9.662,Firium Z,6.197,Focus Sash,5.393,White Herb,2.835,Heavy-Duty Boots,1.989,Colbur Berry,1.836,Life Orb,1.697,Other,4.709,,,,,,,,,,,,,,,,,,,,
Torkoal,2022-11,Heat Rock,72.351,Heavy-Duty Boots,10.981,Leftovers,5.193,Eject Button,5.074,Eject Pack,2.579,Other,3.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-11,Heavy-Duty Boots,90.202,Leftovers,8.581,Other,1.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skarmory,2022-11,Rocky Helmet,74.458,Leftovers,21.618,Other,3.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapu Fini,2022-11,Leftovers,70.510,Choice Scarf,14.571,Terrain Extender,8.888,Heavy-Duty Boots,3.633,Other,2.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninetales-Alola,2022-11,Light Clay,56.355,Icy Rock,32.636,Focus Sash,8.736,Other,2.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar-Mega,2022-11,Tyranitarite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charizard-Mega-X,2022-11,Charizardite X,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urshifu-Rapid-Strike,2022-11,Punching Glove,29.632,Choice Scarf,24.467,Choice Band,15.411,Focus Sash,12.083,Protective Pads,7.022,Life Orb,5.054,Leftovers,3.702,Other,2.627,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinderace,2022-11,Heavy-Duty Boots,54.775,Life Orb,23.744,Wide Lens,7.017,Choice Scarf,5.716,Choice Band,4.889,Other,3.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Moth,2022-11,Booster Energy,21.262,Life Orb,17.284,Assault Vest,13.662,Choice Specs,13.233,Choice Scarf,12.627,Aguav Berry,6.346,Heavy-Duty Boots,6.273,Mago Berry,3.515,Mirror Herb,1.842,Other,3.955,,,,,,,,,,,,,,,,,,,,,,
Gyarados-Mega,2022-11,Gyaradosite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Rocky Helmet,53.215,Leftovers,15.055,Heavy-Duty Boots,11.392,Psychium Z,9.117,Assault Vest,5.390,Light Clay,3.609,Other,2.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serperior,2022-11,Leftovers,71.951,Choice Scarf,17.030,Rocky Helmet,3.236,Expert Belt,2.235,Focus Sash,1.580,Other,3.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-11,Heavy-Duty Boots,33.876,Groundium Z,16.792,Weakness Policy,12.204,Leftovers,9.879,Lum Berry,6.611,Flyinium Z,6.304,Life Orb,5.316,Kee Berry,4.927,Other,4.091,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-11,Life Orb,42.417,Choice Band,25.684,Heavy-Duty Boots,13.305,Expert Belt,11.179,Assault Vest,3.346,Other,4.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicham-Mega,2022-11,Medichamite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamazenta,2022-11,Choice Band,43.504,Life Orb,27.056,Leftovers,26.383,Other,3.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegislash,2022-11,Leftovers,40.023,Air Balloon,26.276,Ghostium Z,9.488,Rocky Helmet,5.961,Choice Band,4.046,Steelium Z,3.702,Expert Belt,2.859,Spell Tag,2.622,Heavy-Duty Boots,1.878,Other,3.145,,,,,,,,,,,,,,,,,,,,,,
Volcanion,2022-11,Choice Specs,55.350,Choice Scarf,16.669,Assault Vest,12.917,Heavy-Duty Boots,10.351,Other,4.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-11,Assault Vest,26.200,Choice Scarf,22.569,Choice Specs,18.176,Leftovers,15.116,Electrium Z,13.521,Other,4.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annihilape,2022-11,Life Orb,35.129,Leftovers,17.489,Choice Scarf,14.519,Heavy-Duty Boots,11.985,Choice Band,4.783,Metronome,3.886,Focus Sash,2.842,Assault Vest,2.702,Chesto Berry,2.675,Other,3.991,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Sitrus Berry,51.764,Clear Amulet,11.992,Assault Vest,9.928,Life Orb,7.226,Heavy-Duty Boots,4.789,Icium Z,3.819,Leftovers,2.866,Mirror Herb,2.552,Fightinium Z,1.996,Other,3.069,,,,,,,,,,,,,,,,,,,,,,
Venusaur,2022-11,Life Orb,75.172,Black Sludge,12.417,Poisonium Z,9.596,Other,2.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galvantula,2022-11,Focus Sash,82.848,Heavy-Duty Boots,9.825,Life Orb,5.751,Other,1.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinsir-Mega,2022-11,Pinsirite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinkaton,2022-11,Life Orb,31.256,Leftovers,29.569,Focus Sash,10.331,Choice Band,6.954,Assault Vest,6.832,Steelium Z,6.601,Rocky Helmet,2.541,Choice Scarf,1.697,Other,4.219,,,,,,,,,,,,,,,,,,,,,,,,
Latios,2022-11,Soul Dew,92.318,Choice Specs,6.436,Other,1.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Hands,2022-11,Choice Band,30.133,Booster Energy,28.686,Life Orb,9.430,Assault Vest,8.651,Punching Glove,7.870,Leftovers,7.728,Focus Sash,2.563,Other,4.940,,,,,,,,,,,,,,,,,,,,,,,,,,
Beedrill-Mega,2022-11,Beedrillite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ting-Lu,2022-11,Leftovers,65.973,Heavy-Duty Boots,12.793,Rocky Helmet,12.495,Weakness Policy,4.503,Other,4.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2022-11,Leftovers,72.779,Sitrus Berry,16.102,Heavy-Duty Boots,4.302,Rocky Helmet,2.405,Other,4.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kartana,2022-11,Choice Scarf,43.484,Normalium Z,21.964,Grassium Z,10.805,Choice Band,8.972,Steelium Z,5.257,Mirror Herb,5.218,Other,4.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Araquanid,2022-11,Leftovers,62.348,Choice Band,23.385,Focus Sash,8.362,Waterium Z,2.081,Other,3.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manectric-Mega,2022-11,Manectite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Leftovers,55.535,Choice Scarf,12.988,Heavy-Duty Boots,11.049,Sitrus Berry,9.704,Nothing,5.092,Aguav Berry,2.642,Other,2.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur-Mega,2022-11,Venusaurite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Focus Sash,73.368,White Herb,18.630,Wiki Berry,2.795,Icy Rock,2.329,Other,2.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victini,2022-11,Choice Band,37.138,Normalium Z,35.046,Choice Scarf,25.310,Other,2.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2022-11,Black Sludge,58.312,Rocky Helmet,29.890,Assault Vest,5.425,Leftovers,3.913,Other,2.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celesteela,2022-11,Leftovers,73.949,Power Herb,20.101,Rocky Helmet,5.950,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-11,Choice Band,28.085,Focus Sash,26.681,Life Orb,20.877,Darkinium Z,12.039,Heavy-Duty Boots,11.674,Other,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-11,Leftovers,49.010,Icy Rock,38.784,Assault Vest,5.413,Heavy-Duty Boots,3.479,Other,3.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kommo-o,2022-11,Kommonium Z,59.658,Salac Berry,26.126,Leftovers,4.418,Throat Spray,4.194,Life Orb,2.942,Other,2.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-11,Leftovers,32.181,Roseli Berry,22.097,Choice Scarf,19.658,Life Orb,11.992,Heavy-Duty Boots,6.504,Assault Vest,2.072,Choice Specs,1.915,Other,3.581,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2022-11,Mimikium Z,35.076,Life Orb,23.547,Red Card,20.059,Mental Herb,8.435,Sitrus Berry,5.255,Aguav Berry,3.962,Other,3.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arctozolt,2022-11,Air Balloon,44.764,Choice Band,35.836,Life Orb,8.255,Heavy-Duty Boots,6.650,Other,4.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapu Lele,2022-11,Choice Scarf,73.429,Choice Specs,22.866,Other,3.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latias-Mega,2022-11,Latiasite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zygarde-10%,2022-11,Focus Sash,46.708,Choice Band,38.590,Choice Scarf,11.933,Other,2.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingdra,2022-11,Choice Specs,75.622,Leftovers,11.137,Scope Lens,9.725,Other,3.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Electric Seed,53.604,Grassy Seed,18.421,Sitrus Berry,14.236,Power Herb,10.647,Other,3.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Choice Band,53.128,Life Orb,31.758,Leftovers,3.699,Metronome,3.082,Muscle Band,2.879,Heavy-Duty Boots,2.802,Other,2.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-11,Heavy-Duty Boots,33.739,Leftovers,26.403,Heat Rock,8.834,Life Orb,8.287,Weakness Policy,7.398,Choice Scarf,6.725,Focus Sash,4.032,Other,4.582,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Leftovers,50.110,Rocky Helmet,34.954,Heavy-Duty Boots,7.315,Groundium Z,6.729,Other,0.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Booster Energy,32.369,Choice Scarf,17.512,Choice Band,13.990,Buginium Z,10.885,Assault Vest,10.837,Heavy-Duty Boots,10.345,Other,4.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garchomp-Mega,2022-11,Garchompite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking-Galar,2022-11,Assault Vest,44.849,Black Sludge,24.080,Heavy-Duty Boots,23.124,Leftovers,4.170,Other,3.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Choice Band,30.334,Focus Sash,26.134,Life Orb,20.620,Air Balloon,13.542,Punching Glove,3.169,Heavy-Duty Boots,2.079,Other,4.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Booster Energy,68.172,Leftovers,28.990,Other,2.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-11,Focus Sash,72.627,Choice Scarf,13.798,Life Orb,4.668,Expert Belt,3.580,Choice Specs,2.917,Other,2.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-11,Life Orb,62.647,Choice Scarf,17.324,Lum Berry,8.739,Mirror Herb,3.836,Clear Amulet,3.057,Other,4.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggron-Mega,2022-11,Aggronite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reuniclus,2022-11,Life Orb,53.446,Twisted Spoon,38.152,Leftovers,3.680,Other,4.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeraora,2022-11,Leftovers,54.329,Life Orb,16.490,Focus Sash,12.206,Assault Vest,8.785,Fightinium Z,6.121,Other,2.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodactyl-Mega,2022-11,Aerodactylite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuckle,2022-11,Mental Herb,48.518,Leftovers,19.928,Red Card,9.495,Rocky Helmet,7.577,Sitrus Berry,6.576,White Herb,5.569,Other,2.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jirachi,2022-11,Choice Scarf,76.071,Normalium Z,10.191,Leftovers,9.268,Other,4.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-11,Choice Scarf,54.423,Charcoal,39.920,Life Orb,2.364,Other,3.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keldeo,2022-11,Choice Scarf,41.928,Choice Specs,26.361,Sitrus Berry,15.890,Leftovers,10.768,Assault Vest,3.224,Other,1.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-11,Focus Sash,69.730,Leftovers,12.962,Sitrus Berry,9.289,Assault Vest,5.010,Other,3.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
