Pokemon,Usage,Snapshot
Thundurus-Therian,1.84663,2022-11
Aerodactyl-Mega,1.82609,2022-11
Breloom,1.7345,2022-11
Latios-Mega,1.65965,2022-11
Gastrodon,1.56929,2022-11
Xurkitree,1.56671,2022-11
Latios,1.53594,2022-11
Volcanion,1.5059,2022-11
Ditto,1.49666,2022-11
Quagsire,1.48635,2022-11
Mew,1.47863,2022-11
Torkoal,1.47135,2022-11
Reuniclus,1.42837,2022-11
Gyarados,1.33631,2022-11
Kingdra,1.33393,2022-11
Shedinja,1.2632,2022-11
Muk-Alola,1.24504,2022-11
Cloyster,1.21703,2022-11
Conkeldurr,1.19682,2022-11
Zeraora,1.19278,2022-11
Hydreigon,1.1807,2022-11
Azelf,1.17588,2022-11
Manectric-Mega,1.11815,2022-11
Scizor,1.08883,2022-11
Infernape,1.07152,2022-11
Beedrill-Mega,1.05215,2022-11
Hippowdon,1.04195,2022-11
Camerupt-Mega,1.0184,2022-11
Uxie,0.98255,2022-11
Shuckle,0.98008,2022-11
Nidoking,0.9455,2022-11
Venusaur,0.93449,2022-11
Amoonguss,0.89927,2022-11
Alakazam,0.89588,2022-11
Staraptor,0.88982,2022-11
Salamence,0.83047,2022-11
Alomomola,0.82649,2022-11
Porygon2,0.82159,2022-11
Kyurem,0.81045,2022-11
Bronzong,0.79705,2022-11
Togekiss,0.77294,2022-11
Ribombee,0.76941,2022-11
Seismitoad,0.75694,2022-11
Pyukumuku,0.69855,2022-11
Haxorus,0.69796,2022-11
Sharpedo-Mega,0.69593,2022-11
Gengar,0.65767,2022-11
Diggersby,0.65099,2022-11
Garchomp-Mega,0.62451,2022-11
Slowbro,0.62081,2022-11
Blissey,0.56613,2022-11
Mandibuzz,0.55303,2022-11
Ninetales-Alola,0.53456,2022-11
Gallade-Mega,0.53348,2022-11
Persian-Alola,0.52642,2022-11
Galvantula,0.52491,2022-11
Chandelure,0.52047,2022-11
Clamperl,0.51805,2022-11
Thundurus,0.49349,2022-11
Heracross-Mega,0.4909,2022-11
Swampert,0.48543,2022-11
Latias,0.47272,2022-11
Moltres,0.45985,2022-11
Diancie,0.44671,2022-11
Linoone,0.441,2022-11
Altaria-Mega,0.43519,2022-11
Porygon-Z,0.43488,2022-11
Mamoswine,0.43192,2022-11
Buzzwole,0.43059,2022-11
Sigilyph,0.42386,2022-11
Starmie,0.41984,2022-11
Espeon,0.41554,2022-11
Stakataka,0.41089,2022-11
Lucario,0.41,2022-11
Slowbro-Mega,0.40933,2022-11
Smeargle,0.40909,2022-11
Suicune,0.4072,2022-11
Darmanitan,0.38046,2022-11
Goodra,0.37933,2022-11
Aggron-Mega,0.37096,2022-11
Pidgeot-Mega,0.36447,2022-11
Absol-Mega,0.36105,2022-11
Hitmonlee,0.35255,2022-11
Noivern,0.35124,2022-11
Mantine,0.35123,2022-11
Cofagrigus,0.35039,2022-11
Kabutops,0.33391,2022-11
Slurpuff,0.33246,2022-11
Snorlax,0.33171,2022-11
Banette-Mega,0.31717,2022-11
Aerodactyl,0.29052,2022-11
Sceptile-Mega,0.29024,2022-11
Tentacruel,0.26967,2022-11
Avalugg,0.26907,2022-11
Claydol,0.26843,2022-11
Talonflame,0.26744,2022-11
Umbreon,0.26154,2022-11
Cobalion,0.2588,2022-11
Primarina,0.25378,2022-11
Swellow,0.25226,2022-11
Golisopod,0.24861,2022-11
Malamar,0.24538,2022-11
Slowking,0.24367,2022-11
Metagross,0.24023,2022-11
Meloetta,0.23958,2022-11
Crobat,0.22957,2022-11
Pikachu,0.22614,2022-11
Doublade,0.21705,2022-11
Rotom-Heat,0.21442,2022-11
Volbeat,0.21022,2022-11
Forretress,0.20151,2022-11
Electrode,0.19808,2022-11
Glalie-Mega,0.19133,2022-11
Accelgor,0.19099,2022-11
Entei,0.19046,2022-11
Honchkrow,0.18549,2022-11
Feraligatr,0.1797,2022-11
Klefki,0.17904,2022-11
Yanmega,0.17605,2022-11
Vivillon,0.17438,2022-11
Decidueye,0.17325,2022-11
Salazzle,0.17186,2022-11
Barbaracle,0.16948,2022-11
Krookodile,0.16813,2022-11
Empoleon,0.16779,2022-11
Spiritomb,0.16775,2022-11
Xatu,0.16274,2022-11
Leafeon,0.16137,2022-11
Nihilego,0.15937,2022-11
Arcanine,0.14967,2022-11
Raichu-Alola,0.14141,2022-11
Probopass,0.13143,2022-11
Venomoth,0.13061,2022-11
Druddigon,0.13053,2022-11
Houndoom-Mega,0.12792,2022-11
Steelix-Mega,0.12764,2022-11
Weezing,0.12396,2022-11
Incineroar,0.11852,2022-11
Rhyperior,0.11345,2022-11
Milotic,0.11215,2022-11
Cinccino,0.11176,2022-11
Necrozma,0.11027,2022-11
Donphan,0.10749,2022-11
Toxicroak,0.10639,2022-11
Rampardos,0.1061,2022-11
Lycanroc-Dusk,0.10487,2022-11
Scolipede,0.10313,2022-11
Sceptile,0.09844,2022-11
Magneton,0.09776,2022-11
Emboar,0.0958,2022-11
Miltank,0.09277,2022-11
Lycanroc,0.08927,2022-11
Golem-Alola,0.0868,2022-11
Zoroark,0.08595,2022-11
Chesnaught,0.08381,2022-11
Whimsicott,0.08109,2022-11
Slaking,0.07843,2022-11
Audino,0.0782,2022-11
Mimikyu-Totem,0.07813,2022-11
Roserade,0.07726,2022-11
Ampharos,0.07617,2022-11
Blastoise-Mega,0.07208,2022-11
Politoed,0.07206,2022-11
Lilligant,0.07143,2022-11
Ludicolo,0.07142,2022-11
Ampharos-Mega,0.07065,2022-11
Braviary,0.07016,2022-11
Poliwrath,0.06892,2022-11
Dusclops,0.06535,2022-11
Trevenant,0.06492,2022-11
Medicham,0.06344,2022-11
Victreebel,0.06318,2022-11
Raikou,0.05987,2022-11
Terrakion,0.05982,2022-11
Zygarde-10%,0.05703,2022-11
Exploud,0.05648,2022-11
Minior,0.05467,2022-11
Sylveon,0.0544,2022-11
Machamp,0.05245,2022-11
Sharpedo,0.05156,2022-11
Komala,0.05101,2022-11
Steelix,0.04869,2022-11
Dartrix,0.04768,2022-11
Cryogonal,0.04747,2022-11
Hitmontop,0.04735,2022-11
Drampa,0.04658,2022-11
Sableye,0.04585,2022-11
Raichu,0.04555,2022-11
Mienshao,0.0454,2022-11
Ambipom,0.04425,2022-11
Charizard,0.04411,2022-11
Lurantis,0.0421,2022-11
Crustle,0.04175,2022-11
Silvally,0.04164,2022-11
Gardevoir,0.04074,2022-11
Comfey,0.04014,2022-11
Electivire,0.0395,2022-11
Heracross,0.03946,2022-11
Flygon,0.03866,2022-11
Gorebyss,0.03862,2022-11
Aggron,0.03836,2022-11
Heatmor,0.03806,2022-11
Dodrio,0.0379,2022-11
Heliolisk,0.0376,2022-11
Torterra,0.03732,2022-11
Bibarel,0.03679,2022-11
Audino-Mega,0.03634,2022-11
Togedemaru,0.03625,2022-11
Omastar,0.03598,2022-11
Ariados,0.0357,2022-11
Registeel,0.03518,2022-11
Vikavolt,0.03435,2022-11
Jolteon,0.03409,2022-11
Gigalith,0.03366,2022-11
Celebi,0.03169,2022-11
Rhydon,0.03103,2022-11
Haunter,0.02958,2022-11
Virizion,0.02953,2022-11
Froslass,0.02896,2022-11
Dragalge,0.02848,2022-11
Scrafty,0.02844,2022-11
Durant,0.02806,2022-11
Masquerain,0.02731,2022-11
Pangoro,0.02708,2022-11
Blastoise,0.02701,2022-11
Cacturne,0.02685,2022-11
Drapion,0.02563,2022-11
Regice,0.02546,2022-11
Nidoqueen,0.02532,2022-11
Abomasnow-Mega,0.02494,2022-11
Aron,0.02479,2022-11
Abomasnow,0.02428,2022-11
Zangoose,0.02392,2022-11
Mawile,0.0237,2022-11
Dusknoir,0.02362,2022-11
Golduck,0.02313,2022-11
Guzzlord,0.02205,2022-11
Wailord,0.02202,2022-11
Armaldo,0.022,2022-11
Eelektross,0.02174,2022-11
Hypno,0.02015,2022-11
Granbull,0.01943,2022-11
Bewear,0.01914,2022-11
Golurk,0.01861,2022-11
Rotom,0.01853,2022-11
Meowstic,0.01843,2022-11
Noctowl,0.01782,2022-11
Beheeyem,0.01782,2022-11
Typhlosion,0.01745,2022-11
Shaymin,0.01744,2022-11
Cradily,0.01728,2022-11
Hariyama,0.01705,2022-11
Rotom-Mow,0.0168,2022-11
Hoopa,0.0165,2022-11
Regirock,0.01585,2022-11
Lanturn,0.01581,2022-11
Exeggutor,0.01499,2022-11
Type: Null,0.01495,2022-11
Ursaring,0.01471,2022-11
Ninetales,0.01431,2022-11
Florges,0.01371,2022-11
Tyrantrum,0.0137,2022-11
Tangela,0.01358,2022-11
Gourgeist,0.01315,2022-11
Gumshoos,0.01311,2022-11
Exeggutor-Alola,0.01309,2022-11
Unfezant,0.01298,2022-11
Pidgeot,0.01227,2022-11
Dustox,0.01197,2022-11
Chatot,0.01191,2022-11
Seviper,0.01153,2022-11
Swanna,0.01102,2022-11
Gligar,0.0105,2022-11
Glaceon,0.00983,2022-11
Vaporeon,0.00981,2022-11
Clawitzer,0.00908,2022-11
Delphox,0.00904,2022-11
Samurott,0.00892,2022-11
Dhelmise,0.00891,2022-11
Vanilluxe,0.00829,2022-11
Golem,0.00791,2022-11
Magcargo,0.0079,2022-11
Scyther,0.00788,2022-11
Gastly,0.00755,2022-11
Relicanth,0.00721,2022-11
Mudsdale,0.00673,2022-11
Escavalier,0.00666,2022-11
Magmortar,0.00665,2022-11
Gourgeist-Super,0.00663,2022-11
Cottonee,0.0065,2022-11
Articuno,0.00645,2022-11
Rotom-Frost,0.0059,2022-11
Pachirisu,0.00584,2022-11
Stunfisk,0.00574,2022-11
Skuntank,0.00547,2022-11
Tsareena,0.00536,2022-11
Jellicent,0.00521,2022-11
Sandslash-Alola,0.0052,2022-11
Castform,0.00513,2022-11
Meganium,0.00471,2022-11
Primeape,0.00471,2022-11
Crabominable,0.00447,2022-11
Archeops,0.0044,2022-11
Butterfree,0.00422,2022-11
Marowak,0.00415,2022-11
Tornadus,0.00408,2022-11
Ninjask,0.00392,2022-11
Bellossom,0.00382,2022-11
Aurorus,0.00378,2022-11
Mismagius,0.00375,2022-11
Stoutland,0.00375,2022-11
Manectric,0.00359,2022-11
Taillow,0.00322,2022-11
Piloswine,0.00321,2022-11
Machoke,0.00316,2022-11
Mothim,0.0031,2022-11
Bastiodon,0.00305,2022-11
Luxray,0.00305,2022-11
Sawk,0.00301,2022-11
Gallade,0.00299,2022-11
Rattata,0.00298,2022-11
Magnemite,0.00287,2022-11
Altaria,0.00286,2022-11
Murkrow,0.00276,2022-11
Toucannon,0.00267,2022-11
Silvally-Poison,0.00266,2022-11
Arbok,0.00264,2022-11
Aromatisse,0.00263,2022-11
Kecleon,0.0026,2022-11
Dunsparce,0.00259,2022-11
Misdreavus,0.00233,2022-11
Liepard,0.0023,2022-11
Raticate-Alola,0.00227,2022-11
Oranguru,0.00222,2022-11
Lycanroc-Midnight,0.00214,2022-11
Lopunny,0.00211,2022-11
Klinklang,0.00209,2022-11
Gourgeist-Small,0.00207,2022-11
Carracosta,0.00196,2022-11
Rapidash,0.00196,2022-11
Jynx,0.00188,2022-11
Walrein,0.00187,2022-11
Muk,0.00183,2022-11
Persian,0.00176,2022-11
Lapras,0.00159,2022-11
Meowth-Alola,0.00159,2022-11
Ivysaur,0.00159,2022-11
Silvally-Ground,0.0015,2022-11
Wishiwashi,0.00147,2022-11
Swoobat,0.00143,2022-11
Turtonator,0.00123,2022-11
Wailmer,0.00122,2022-11
Sandslash,0.00115,2022-11
Electabuzz,0.00113,2022-11
Shiftry,0.00104,2022-11
Pineco,0.00103,2022-11
Zebstrika,0.00098,2022-11
Palossand,0.00088,2022-11
Hitmonchan,0.00085,2022-11
Wormadam-Sandy,0.00085,2022-11
Dugtrio,0.00079,2022-11
Passimian,0.00077,2022-11
Simisear,0.00076,2022-11
Cubone,0.00075,2022-11
Maractus,0.00075,2022-11
Fearow,0.00074,2022-11
Wigglytuff,0.00073,2022-11
Gothitelle,0.00069,2022-11
Kingler,0.00067,2022-11
Dragonair,0.00061,2022-11
Crabrawler,0.00058,2022-11
Bouffalant,0.00054,2022-11
Vespiquen,0.00049,2022-11
Furfrou,0.00047,2022-11
Farfetch'd,0.00046,2022-11
Swalot,0.00043,2022-11
Gogoat,0.00038,2022-11
Combusken,0.00036,2022-11
Flareon,0.00035,2022-11
Starly,0.00033,2022-11
Nosepass,0.00031,2022-11
Marill,0.0003,2022-11
Simisage,0.00028,2022-11
Sandshrew-Alola,0.00027,2022-11
Dratini,0.00027,2022-11
Trapinch,0.00027,2022-11
Wynaut,0.00027,2022-11
Natu,0.00027,2022-11
Emolga,0.00027,2022-11
Kricketune,0.00024,2022-11
Sawsbuck,0.00022,2022-11
Sudowoodo,0.00021,2022-11
Spinda,0.00018,2022-11
Basculin,0.00018,2022-11
Oricorio-Sensu,0.00017,2022-11
Drifblim,0.00016,2022-11
Absol,0.00015,2022-11
Corsola,0.00013,2022-11
Mesprit,0.00012,2022-11
Eevee,0.00011,2022-11
Tropius,0.00011,2022-11
Mightyena,0.00011,2022-11
Pinsir,0.0001,2022-11
Tauros,0.0001,2022-11
Silvally-Fire,0.00009,2022-11
Girafarig,0.00009,2022-11
Floatzel,0.00008,2022-11
Pyroar,0.00007,2022-11
Vileplume,0.00007,2022-11
Golbat,0.00006,2022-11
Qwilfish,0.00006,2022-11
Regigigas,0.00006,2022-11
Stantler,0.00006,2022-11
Omanyte,0.00005,2022-11
Seaking,0.00005,2022-11
Ralts,0.00005,2022-11
Solosis,0.00005,2022-11
Furret,0.00005,2022-11
Jumpluff,0.00004,2022-11
Octillery,0.00004,2022-11
Mr. Mime,0.00004,2022-11
Illumise,0.00004,2022-11
Wobbuffet,0.00004,2022-11
Buneary,0.00004,2022-11
Sunflora,0.00003,2022-11
Doduo,0.00003,2022-11
Archen,0.00003,2022-11
Leavanny,0.00002,2022-11
Parasect,0.00002,2022-11
Helioptile,0.00002,2022-11
Quilava,0.00002,2022-11
Shiinotic,0.00001,2022-11
Lickitung,0.00001,2022-11
Carbink,0.00001,2022-11
Raticate,0.00001,2022-11
Azurill,0.00001,2022-11
Togepi,0.00001,2022-11
Spoink,0.00001,2022-11
Happiny,0.00001,2022-11
Houndoom,0.00001,2022-11
Whiscash,0.00001,2022-11
Beautifly,0.00001,2022-11
Togetic,0.00001,2022-11
Geodude,0.00001,2022-11
Dedenne,0,2022-11
Squirtle,0,2022-11
Riolu,0,2022-11
Hippopotas,0,2022-11
Bidoof,0,2022-11
Braixen,0,2022-11
Krokorok,0,2022-11
Deerling,0,2022-11
Luvdisc,0,2022-11
Swirlix,0,2022-11
Charmander,0,2022-11
Tepig,0,2022-11
Oshawott,0,2022-11
Rowlet,0,2022-11
Snivy,0,2022-11
Froakie,0,2022-11
Ferroseed,0,2022-11
Dugtrio-Alola,0,2022-11
Sneasel,0,2022-11
Lickilicky,0,2022-11
Bruxish,0,2022-11
Salazzle-Totem,0,2022-11
Oddish,0,2022-11
Beartic,0,2022-11
Gloom,0,2022-11
Glalie,0,2022-11
Delcatty,0,2022-11
Gourgeist-Large,0,2022-11
Watchog,0,2022-11
Poliwhirl,0,2022-11
Delibird,0,2022-11
Onix,0,2022-11
Dewgong,0,2022-11
Purugly,0,2022-11
Zigzagoon,0,2022-11
Piplup,0,2022-11
Bulbasaur,0,2022-11
Silvally-Flying,0,2022-11
Silvally-Steel,0,2022-11
Musharna,0,2022-11
Yamask,0,2022-11
Wartortle,0,2022-11
Lunatone,0,2022-11
Fletchinder,0,2022-11
Seedot,0,2022-11
Duosion,0,2022-11
Torracat,0,2022-11
Roggenrola,0,2022-11
Frogadier,0,2022-11
Lillipup,0,2022-11
Cleffa,0,2022-11
Vulpix-Alola,0,2022-11
Mankey,0,2022-11
Gothorita,0,2022-11
Silvally-Water,0,2022-11
Snubbull,0,2022-11
Psyduck,0,2022-11
Zorua,0,2022-11
Ledian,0,2022-11
Huntail,0,2022-11
Rufflet,0,2022-11
NidoranM,0,2022-11
Pansear,0,2022-11
Pansage,0,2022-11
Popplio,0,2022-11
Whirlipede,0,2022-11
Deino,0,2022-11
Mime Jr.,0,2022-11
Klang,0,2022-11
Remoraid,0,2022-11
Totodile,0,2022-11
Wooper,0,2022-11
Minccino,0,2022-11
Cherrim,0,2022-11
Seel,0,2022-11
Hakamo-o,0,2022-11
Zweilous,0,2022-11
Aipom,0,2022-11
Goldeen,0,2022-11
Elekid,0,2022-11
Yanma,0,2022-11
Kirlia,0,2022-11
Espurr,0,2022-11
Metang,0,2022-11
Skiddo,0,2022-11
Shuppet,0,2022-11
Simipour,0,2022-11
Weepinbell,0,2022-11
Diglett-Alola,0,2022-11
NidoranF,0,2022-11
Cutiefly,0,2022-11
Salandit,0,2022-11
Larvesta,0,2022-11
Solrock,0,2022-11
Litten,0,2022-11
Sealeo,0,2022-11
Venonat,0,2022-11
Treecko,0,2022-11
Sandygast,0,2022-11
Numel,0,2022-11
Bunnelby,0,2022-11
Oricorio-Pom-Pom,0,2022-11
Clefairy,0,2022-11
Chinchou,0,2022-11
Phanpy,0,2022-11
Gulpin,0,2022-11
Mareanie,0,2022-11
Poipole,0,2022-11
Wingull,0,2022-11
Staryu,0,2022-11
Mareep,0,2022-11
Paras,0,2022-11
Duskull,0,2022-11
Kangaskhan,0,2022-11
Slowpoke,0,2022-11
Steenee,0,2022-11
Barboach,0,2022-11
Minun,0,2022-11
Grubbin,0,2022-11
Mudkip,0,2022-11
Mantyke,0,2022-11
Pumpkaboo-Super,0,2022-11
Houndour,0,2022-11
Luxio,0,2022-11
Jigglypuff,0,2022-11
Abra,0,2022-11
Boldore,0,2022-11
Corphish,0,2022-11
Throh,0,2022-11
Pignite,0,2022-11
Anorith,0,2022-11
Magikarp,0,2022-11
Baltoy,0,2022-11
Pidgeotto,0,2022-11
Vulpix,0,2022-11
Raticate-Alola-Totem,0,2022-11
Bellsprout,0,2022-11
Spearow,0,2022-11
Silvally-Fairy,0,2022-11
Eelektrik,0,2022-11
Sewaddle,0,2022-11
Vigoroth,0,2022-11
Phantump,0,2022-11
Axew,0,2022-11
Metapod,0,2022-11
Spheal,0,2022-11
Bayleef,0,2022-11
Ponyta,0,2022-11
Banette,0,2022-11
Meditite,0,2022-11
Charjabug,0,2022-11
Beldum,0,2022-11
Sandshrew,0,2022-11
Shroomish,0,2022-11
Larvitar,0,2022-11
Geodude-Alola,0,2022-11
Silvally-Psychic,0,2022-11
Chimecho,0,2022-11
Blitzle,0,2022-11
Carvanha,0,2022-11
Lumineon,0,2022-11
Elgyem,0,2022-11
Pichu,0,2022-11
Rotom-Fan,0,2022-11
Gothita,0,2022-11
Magby,0,2022-11
Brionne,0,2022-11
Poochyena,0,2022-11
Floette,0,2022-11
Kakuna,0,2022-11
Electrike,0,2022-11
Silvally-Electric,0,2022-11
Buizel,0,2022-11
Bounsweet,0,2022-11
Cyndaquil,0,2022-11
Prinplup,0,2022-11
Wormadam,0,2022-11
Drowzee,0,2022-11
Grimer-Alola,0,2022-11
Silvally-Bug,0,2022-11
Silcoon,0,2022-11
Lombre,0,2022-11
Oricorio,0,2022-11
Loudred,0,2022-11
Frillish,0,2022-11
Kadabra,0,2022-11
Vikavolt-Totem,0,2022-11
Beedrill,0,2022-11
Lampent,0,2022-11
Ducklett,0,2022-11
Sunkern,0,2022-11
Woobat,0,2022-11
Koffing,0,2022-11
Shellder,0,2022-11
Skorupi,0,2022-11
Shellos,0,2022-11
Bonsly,0,2022-11
Marshtomp,0,2022-11
Igglybuff,0,2022-11
Roselia,0,2022-11
Chingling,0,2022-11
Purrloin,0,2022-11
Shelgon,0,2022-11
Wormadam-Trash,0,2022-11
Trubbish,0,2022-11
Cosmoem,0,2022-11
Plusle,0,2022-11
Noibat,0,2022-11
Croagunk,0,2022-11
Hoothoot,0,2022-11
Tyrogue,0,2022-11
Cosmog,0,2022-11
Kricketot,0,2022-11
Chimchar,0,2022-11
Sandile,0,2022-11
Gible,0,2022-11
Ekans,0,2022-11
Flaaffy,0,2022-11
Rattata-Alola,0,2022-11
Voltorb,0,2022-11
Panpour,0,2022-11
Lileep,0,2022-11
Bergmite,0,2022-11
Swablu,0,2022-11
Teddiursa,0,2022-11
Porygon,0,2022-11
Drifloon,0,2022-11
Gurdurr,0,2022-11
Timburr,0,2022-11
Silvally-Dark,0,2022-11
Chespin,0,2022-11
Pancham,0,2022-11
Spritzee,0,2022-11
Swinub,0,2022-11
Silvally-Rock,0,2022-11
Stufful,0,2022-11
Dwebble,0,2022-11
Zubat,0,2022-11
Grumpig,0,2022-11
Kabuto,0,2022-11
Turtwig,0,2022-11
Fraxure,0,2022-11
Morelull,0,2022-11
Rockruff,0,2022-11
Glameow,0,2022-11
Camerupt,0,2022-11
Horsea,0,2022-11
Petilil,0,2022-11
Lotad,0,2022-11
Honedge,0,2022-11
Sentret,0,2022-11
Snover,0,2022-11
Sliggoo,0,2022-11
Shinx,0,2022-11
Grimer,0,2022-11
Bagon,0,2022-11
Servine,0,2022-11
Dewpider,0,2022-11
Chikorita,0,2022-11
Goomy,0,2022-11
Kommo-o-Totem,0,2022-11
Unown,0,2022-11
Scraggy,0,2022-11
Caterpie,0,2022-11
Growlithe,0,2022-11
Munna,0,2022-11
Diglett,0,2022-11
Wurmple,0,2022-11
Pikipek,0,2022-11
Tentacool,0,2022-11
Dewott,0,2022-11
Magmar,0,2022-11
Silvally-Ghost,0,2022-11
Charmeleon,0,2022-11
Swadloon,0,2022-11
Vullaby,0,2022-11
Phione,0,2022-11
Yungoos,0,2022-11
Silvally-Grass,0,2022-11
Garbodor,0,2022-11
Litleo,0,2022-11
Croconaw,0,2022-11
Graveler,0,2022-11
Graveler-Alola,0,2022-11
Pidgey,0,2022-11
Silvally-Ice,0,2022-11
Grovyle,0,2022-11
Araquanid-Totem,0,2022-11
Darumaka,0,2022-11
Staravia,0,2022-11
Gabite,0,2022-11
Tyrunt,0,2022-11
Palpitoad,0,2022-11
Litwick,0,2022-11
Quilladin,0,2022-11
Meowth,0,2022-11
Herdier,0,2022-11
Marowak-Alola-Totem,0,2022-11
Inkay,0,2022-11
Monferno,0,2022-11
Joltik,0,2022-11
Shieldon,0,2022-11
Mienfoo,0,2022-11
Shelmet,0,2022-11
Combee,0,2022-11
Amaura,0,2022-11
Grotle,0,2022-11
Drilbur,0,2022-11
Scatterbug,0,2022-11
Fomantis,0,2022-11
Silvally-Fighting,0,2022-11
Fennekin,0,2022-11
Trumbeak,0,2022-11
Exeggcute,0,2022-11
Lairon,0,2022-11
Krabby,0,2022-11
Tirtouga,0,2022-11
Silvally-Dragon,0,2022-11
Slugma,0,2022-11
Hoppip,0,2022-11
Carnivine,0,2022-11
Surskit,0,2022-11
Munchlax,0,2022-11
Pupitar,0,2022-11
Nuzleaf,0,2022-11
Weedle,0,2022-11
Seadra,0,2022-11
Fletchling,0,2022-11
Machop,0,2022-11
Spinarak,0,2022-11
Cacnea,0,2022-11
Nidorina,0,2022-11
Cranidos,0,2022-11
Pidove,0,2022-11
Rhyhorn,0,2022-11
Torchic,0,2022-11
Burmy,0,2022-11
Ledyba,0,2022-11
Nidoran-F,0,2022-11
Nidoran-M,0,2022-11
Nidorino,0,2022-11
Meowth-Galar,0,2022-11
Growlithe-Hisui,0,2022-11
Arcanine-Hisui,0,2022-11
Poliwag,0,2022-11
Ponyta-Galar,0,2022-11
Rapidash-Galar,0,2022-11
Slowpoke-Galar,0,2022-11
Slowbro-Galar,0,2022-11
Farfetch’d,0,2022-11
Farfetch’d-Galar,0,2022-11
Gengar-Mega,0,2022-11
Voltorb-Hisui,0,2022-11
Electrode-Hisui,0,2022-11
Weezing-Galar,0,2022-11
Kangaskhan-Mega,0,2022-11
Mr. Mime-Galar,0,2022-11
Tauros-Paldea-Combat,0,2022-11
Tauros-Paldea-Blaze,0,2022-11
Tauros-Paldea-Aqua,0,2022-11
Articuno-Galar,0,2022-11
Zapdos-Galar,0,2022-11
Moltres-Galar,0,2022-11
Mewtwo,0,2022-11
Mewtwo-Mega-X,0,2022-11
Mewtwo-Mega-Y,0,2022-11
Typhlosion-Hisui,0,2022-11
Skiploom,0,2022-11
Wooper-Paldea,0,2022-11
Slowking-Galar,0,2022-11
Qwilfish-Hisui,0,2022-11
Sneasel-Hisui,0,2022-11
Corsola-Galar,0,2022-11
Smoochum,0,2022-11
Lugia,0,2022-11
Ho-Oh,0,2022-11
Blaziken,0,2022-11
Blaziken-Mega,0,2022-11
Zigzagoon-Galar,0,2022-11
Linoone-Galar,0,2022-11
Cascoon,0,2022-11
Slakoth,0,2022-11
Nincada,0,2022-11
Whismur,0,2022-11
Makuhita,0,2022-11
Skitty,0,2022-11
Vibrava,0,2022-11
Feebas,0,2022-11
Snorunt,0,2022-11
Salamence-Mega,0,2022-11
Metagross-Mega,0,2022-11
Kyogre,0,2022-11
Kyogre-Primal,0,2022-11
Groudon,0,2022-11
Groudon-Primal,0,2022-11
Rayquaza,0,2022-11
Rayquaza-Mega,0,2022-11
Deoxys,0,2022-11
Deoxys-Attack,0,2022-11
Deoxys-Defense,0,2022-11
Deoxys-Speed,0,2022-11
Budew,0,2022-11
Cherubi,0,2022-11
Stunky,0,2022-11
Bronzor,0,2022-11
Lucario-Mega,0,2022-11
Finneon,0,2022-11
Dialga,0,2022-11
Dialga-Origin,0,2022-11
Palkia,0,2022-11
Palkia-Origin,0,2022-11
Giratina,0,2022-11
Giratina-Origin,0,2022-11
Darkrai,0,2022-11
Shaymin-Sky,0,2022-11
Arceus,0,2022-11
Arceus-Bug,0,2022-11
Arceus-Dark,0,2022-11
Arceus-Dragon,0,2022-11
Arceus-Electric,0,2022-11
