name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Iron Moth,2022-11,Heavy-Duty Boots,31.746,Choice Scarf,14.655,Booster Energy,12.878,Life Orb,10.637,Focus Sash,5.921,Choice Specs,5.173,Expert Belt,4.744,Air Balloon,4.594,Electric Seed,4.173,Petaya Berry,2.476,Other,3.003,,,,,,,,,,,,,,,,,,,,
Ceruledge,2022-11,Focus Sash,24.793,Life Orb,21.674,Heavy-Duty Boots,16.874,Choice Band,12.100,Sitrus Berry,5.667,Expert Belt,4.442,Weakness Policy,3.793,Choice Scarf,3.540,Leftovers,2.531,Other,4.587,,,,,,,,,,,,,,,,,,,,,,
Glimmora,2022-11,Focus Sash,64.983,Leftovers,21.911,Black Sludge,4.399,Rocky Helmet,3.134,Red Card,2.126,Other,3.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndstone,2022-11,Choice Scarf,28.975,Choice Band,25.943,Life Orb,23.786,Spell Tag,12.690,Leftovers,3.991,Other,4.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gholdengo,2022-11,Choice Scarf,52.151,Leftovers,23.066,Air Balloon,11.166,Choice Specs,3.644,Assault Vest,3.527,Ring Target,2.014,Other,4.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingambit,2022-11,Life Orb,39.869,Black Glasses,21.674,Leftovers,16.745,Choice Band,11.410,Assault Vest,5.722,Other,4.580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Hands,2022-11,Assault Vest,48.507,Life Orb,15.256,Leftovers,9.568,Air Balloon,7.199,Quick Claw,6.696,Choice Band,5.449,Rocky Helmet,3.280,Other,4.046,,,,,,,,,,,,,,,,,,,,,,,,,,
Dugtrio,2022-11,Choice Scarf,93.495,Focus Sash,4.331,Other,2.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,2022-11,Rocky Helmet,98.756,Other,1.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragapult,2022-11,Life Orb,27.635,Choice Specs,25.634,Weakness Policy,18.020,Choice Scarf,15.469,Choice Band,6.780,Dragon Fang,2.609,Other,3.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garganacl,2022-11,Leftovers,56.172,Heavy-Duty Boots,39.168,Other,4.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masquerain,2022-11,Focus Sash,99.232,Other,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Thorns,2022-11,Leftovers,36.167,Assault Vest,28.126,Booster Energy,12.575,Air Balloon,8.642,Sitrus Berry,3.925,Shuca Berry,3.408,Figy Berry,2.386,Other,4.772,,,,,,,,,,,,,,,,,,,,,,,,,,
Maushold,2022-11,Wide Lens,73.400,Loaded Dice,7.445,Choice Band,5.963,Blunder Policy,3.370,Focus Sash,2.606,Choice Scarf,2.201,Leftovers,2.149,Other,2.867,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,2022-11,Smooth Rock,44.382,Assault Vest,26.066,Leftovers,14.846,Chople Berry,10.504,Other,4.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippowdon,2022-11,Smooth Rock,54.961,Leftovers,25.307,Rocky Helmet,19.722,Other,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Jugulis,2022-11,Choice Specs,33.624,Choice Scarf,30.089,Booster Energy,14.637,Heavy-Duty Boots,13.508,Life Orb,5.085,Other,3.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baxcalibur,2022-11,Choice Scarf,26.927,Leftovers,18.599,Heavy-Duty Boots,16.830,Focus Sash,7.218,Life Orb,7.071,Loaded Dice,5.868,Assault Vest,3.937,Power Herb,3.598,Weakness Policy,3.118,Sitrus Berry,2.291,Other,4.542,,,,,,,,,,,,,,,,,,,,
Quaquaval,2022-11,Life Orb,24.790,Choice Scarf,19.052,Expert Belt,16.304,Leftovers,11.962,Focus Sash,6.842,Mystic Water,5.851,Muscle Band,3.279,Assault Vest,3.190,Choice Band,2.312,White Herb,2.234,Other,4.184,,,,,,,,,,,,,,,,,,,,
Slither Wing,2022-11,Choice Band,54.649,Choice Scarf,15.578,Leftovers,10.095,Life Orb,10.021,Eject Button,4.963,Other,4.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meowscarada,2022-11,Life Orb,29.570,Choice Band,19.927,Focus Sash,19.435,Choice Scarf,17.793,Electric Seed,5.477,Iapapa Berry,3.858,Other,3.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2022-11,Leftovers,65.082,Heavy-Duty Boots,19.206,Rocky Helmet,13.020,Other,2.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawlucha,2022-11,Electric Seed,99.889,Other,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Bonnet,2022-11,Leftovers,69.250,Booster Energy,11.634,Heavy-Duty Boots,5.471,Assault Vest,4.955,Rocky Helmet,3.498,Choice Band,2.575,Other,2.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annihilape,2022-11,Choice Scarf,36.985,Assault Vest,24.921,Leftovers,12.194,Life Orb,10.806,Choice Band,7.027,Punching Glove,4.584,Other,3.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wo-Chien,2022-11,Leftovers,95.441,Other,4.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dondozo,2022-11,Leftovers,79.265,Chesto Berry,9.057,Rocky Helmet,7.992,Other,3.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scizor,2022-11,Choice Band,72.234,Heavy-Duty Boots,9.627,Focus Sash,7.187,Punching Glove,5.721,Metal Coat,2.495,Other,2.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avalugg,2022-11,Heavy-Duty Boots,67.200,Leftovers,32.433,Other,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscruel,2022-11,Leftovers,97.529,Other,2.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,2022-11,Heavy-Duty Boots,36.313,Leftovers,34.383,Damp Rock,27.688,Other,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torkoal,2022-11,Heat Rock,95.136,Other,4.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orthworm,2022-11,Leftovers,74.581,Sitrus Berry,16.137,Aguav Berry,4.018,Chesto Berry,3.183,Other,2.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2022-11,Life Orb,44.177,Leftovers,41.308,Heavy-Duty Boots,4.528,Clear Amulet,4.238,Big Root,2.521,Other,3.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanine,2022-11,Heavy-Duty Boots,98.613,Other,1.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armarouge,2022-11,Choice Scarf,28.136,Focus Sash,18.935,Weakness Policy,12.237,Heavy-Duty Boots,8.221,Expert Belt,7.318,Leftovers,7.217,Life Orb,5.642,Choice Specs,5.483,Lum Berry,1.838,Other,4.973,,,,,,,,,,,,,,,,,,,,,,
Tinkaton,2022-11,Leftovers,52.821,Life Orb,26.178,Focus Sash,12.164,Nothing,3.535,Choice Band,3.027,Other,2.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forretress,2022-11,Leftovers,95.345,Other,4.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espathra,2022-11,Leftovers,78.255,Focus Sash,14.226,Weakness Policy,3.283,Other,4.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Shocks,2022-11,Choice Specs,43.851,Choice Scarf,24.832,Assault Vest,15.654,Booster Energy,10.137,Life Orb,4.708,Other,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzong,2022-11,Mental Herb,63.878,Leftovers,36.122,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azumarill,2022-11,Sitrus Berry,56.200,Choice Band,33.768,Leftovers,6.531,Other,3.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2022-11,Heavy-Duty Boots,82.186,Rocky Helmet,9.992,Leftovers,7.112,Other,0.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spidops,2022-11,Focus Sash,90.998,Iapapa Berry,6.480,Other,2.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,2022-11,Heavy-Duty Boots,51.688,Choice Band,24.755,Weakness Policy,19.378,Other,4.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcarona,2022-11,Heavy-Duty Boots,99.996,Other,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,2022-11,Red Card,81.179,Life Orb,9.782,Weakness Policy,3.724,Leftovers,3.265,Other,2.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokix,2022-11,Life Orb,81.782,Focus Sash,8.599,Expert Belt,5.468,Other,4.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garchomp,2022-11,Rocky Helmet,31.202,Weakness Policy,27.119,Focus Sash,18.705,Choice Band,11.949,Leftovers,9.706,Other,1.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donphan,2022-11,Custap Berry,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatterene,2022-11,Focus Sash,99.231,Other,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloyster,2022-11,Focus Sash,99.384,Other,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilowattrel,2022-11,Heavy-Duty Boots,59.763,Focus Sash,20.911,Choice Scarf,11.095,Expert Belt,3.146,Choice Specs,2.374,Other,2.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboliva,2022-11,Leftovers,93.122,Sitrus Berry,5.902,Other,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grafaiai,2022-11,Electric Seed,46.822,Focus Sash,24.416,Black Sludge,19.407,Nothing,3.108,Choice Scarf,2.271,Other,3.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crocalor,2022-11,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudunsparce,2022-11,Leftovers,69.462,Electric Seed,29.363,Other,1.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Fire,2022-11,Leftovers,96.697,Other,3.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2022-11,Heavy-Duty Boots,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydreigon,2022-11,Assault Vest,85.820,Life Orb,14.150,Other,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrodon,2022-11,Leftovers,99.999,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Heavy-Duty Boots,39.939,Rocky Helmet,36.632,Icy Rock,15.972,Leftovers,7.457,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc,2022-11,Life Orb,98.844,Other,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breloom,2022-11,Toxic Orb,45.626,Life Orb,35.687,Loaded Dice,8.193,Focus Sash,8.108,Other,2.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revavroom,2022-11,Focus Sash,32.225,Shuca Berry,22.339,Lum Berry,18.775,Heavy-Duty Boots,16.224,Leftovers,6.502,Other,3.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chansey,2022-11,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetitan,2022-11,Assault Vest,57.176,Sitrus Berry,21.634,Life Orb,8.060,Focus Sash,4.618,Heavy-Duty Boots,3.202,Leftovers,2.199,Other,3.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,2022-11,Leftovers,61.883,Life Orb,35.896,Other,2.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barraskewda,2022-11,Choice Band,96.248,Other,3.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombirdier,2022-11,Choice Band,71.528,Choice Scarf,10.496,Leftovers,9.953,Nothing,4.615,Other,3.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Dusk,2022-11,Choice Band,77.979,Focus Sash,21.978,Other,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnezone,2022-11,Air Balloon,53.753,Assault Vest,46.202,Other,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagsire,2022-11,Leftovers,94.250,Focus Sash,3.307,Other,2.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amoonguss,2022-11,Heavy-Duty Boots,54.322,Leftovers,22.724,Rocky Helmet,22.079,Other,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,2022-11,Leftovers,84.413,Choice Specs,15.587,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,2022-11,Leftovers,90.562,Light Clay,9.436,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weavile,2022-11,Focus Sash,97.891,Other,2.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardevoir,2022-11,Focus Sash,99.797,Other,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2022-11,Focus Sash,96.063,Other,3.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2022-11,Focus Sash,98.894,Other,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2022-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pincurchin,2022-11,Terrain Extender,94.118,Leftovers,5.585,Other,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Water,2022-11,Choice Band,82.941,Assault Vest,12.833,Other,4.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2022-11,Focus Sash,96.507,Other,3.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2022-11,Salac Berry,90.123,Choice Scarf,9.877,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellibolt,2022-11,Leftovers,45.479,Light Clay,34.395,Assault Vest,19.717,Other,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengar,2022-11,Expert Belt,90.314,Choice Specs,4.774,Other,4.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sableye,2022-11,Leftovers,59.468,Focus Sash,40.532,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kricketune,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espeon,2022-11,Focus Sash,86.293,Ring Target,11.200,Other,2.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talonflame,2022-11,Heavy-Duty Boots,97.588,Other,2.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abomasnow,2022-11,Icy Rock,64.002,Light Clay,31.170,Other,4.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Heat,2022-11,Nothing,49.409,Leftovers,31.767,Light Clay,16.078,Other,2.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leafeon,2022-11,Life Orb,54.323,Choice Band,44.440,Other,1.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2022-11,Leftovers,99.507,Other,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veluza,2022-11,Sitrus Berry,59.524,Focus Sash,31.536,Life Orb,5.394,Other,3.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallade,2022-11,Choice Scarf,59.380,Focus Sash,39.761,Other,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektross,2022-11,Choice Band,99.864,Other,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2022-11,Choice Scarf,95.418,Other,4.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noivern,2022-11,Assault Vest,44.721,Focus Sash,37.029,Heavy-Duty Boots,18.251,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2022-11,Choice Band,99.987,Other,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeedee-F,2022-11,Focus Sash,96.447,Other,3.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalossal,2022-11,Focus Sash,96.462,Other,3.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsareena,2022-11,Leftovers,62.496,Focus Sash,37.504,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothorita,2022-11,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2022-11,Flame Orb,67.295,Focus Sash,32.700,Other,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2022-11,Leftovers,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippopotas,2022-11,Smooth Rock,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lilligant,2022-11,Wide Lens,60.560,Leftovers,39.440,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2022-11,Assault Vest,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2022-11,Focus Sash,58.182,Life Orb,41.818,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farigiraf,2022-11,Twisted Spoon,96.896,Other,3.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawmot,2022-11,Air Balloon,57.560,Choice Scarf,33.369,Black Belt,9.069,Other,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxtricity,2022-11,Throat Spray,89.108,Life Orb,10.892,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatsugiri,2022-11,Rocky Helmet,49.368,Leftovers,45.385,Chesto Berry,3.468,Other,1.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoroark,2022-11,Life Orb,81.731,Apicot Berry,8.790,Sitrus Berry,8.790,Other,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skuntank,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salamence,2022-11,Heavy-Duty Boots,98.034,Other,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salazzle,2022-11,Life Orb,91.911,Focus Sash,8.089,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivillon,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haxorus,2022-11,Choice Scarf,46.607,Choice Band,40.659,Assault Vest,12.645,Other,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2022-11,Life Orb,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2022-11,Salac Berry,56.439,Red Card,43.561,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2022-11,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miraidon,2022-12,Choice Scarf,23.710,Choice Specs,22.777,Leftovers,19.920,Heavy-Duty Boots,5.147,Life Orb,4.655,Assault Vest,4.546,Terrain Extender,3.419,Magnet,3.272,Eject Pack,2.464,Metronome,2.136,Electric Seed,2.119,Weakness Policy,1.680,Other,4.155,,,,,,,,,,,,,,,,
Koraidon,2022-12,Leftovers,32.535,Choice Scarf,23.433,Choice Band,20.622,Life Orb,7.434,Heat Rock,4.845,Heavy-Duty Boots,3.794,Assault Vest,2.201,Clear Amulet,1.186,Other,3.950,,,,,,,,,,,,,,,,,,,,,,,,
Flutter Mane,2022-12,Booster Energy,39.445,Choice Specs,16.170,Life Orb,13.522,Choice Scarf,11.877,Leftovers,8.894,Focus Sash,3.666,Expert Belt,1.144,Metronome,1.011,Other,4.271,,,,,,,,,,,,,,,,,,,,,,,,
Iron Bundle,2022-12,Choice Specs,39.007,Heavy-Duty Boots,26.207,Life Orb,13.359,Booster Energy,8.172,Choice Scarf,3.972,Metronome,3.558,Expert Belt,1.365,Other,4.361,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Tusk,2022-12,Leftovers,46.425,Choice Scarf,19.260,Assault Vest,7.235,Heavy-Duty Boots,6.763,Rocky Helmet,6.312,Booster Energy,6.187,Focus Sash,3.773,Other,4.044,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Treads,2022-12,Leftovers,43.635,Focus Sash,20.699,Assault Vest,18.214,Booster Energy,5.730,Choice Band,4.298,Life Orb,3.057,Other,4.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
