name,snapshot,nature1,usage1,hp1,attack1,defense1,sp attack1,sp defense1,speed1,nature2,usage2,hp2,attack2,defense2,sp attack2,sp defense2,speed2,nature3,usage3,hp3,attack3,defense3,sp attack3,sp defense3,speed3,nature4,usage4,hp4,attack4,defense4,sp attack4,sp defense4,speed4,nature5,usage5,hp5,attack5,defense5,sp attack5,sp defense5,speed5,nature6,usage6,hp6,attack6,defense6,sp attack6,sp defense6,speed6
Zapdos,2022-11,Modest,34.44,252,0,0,252,4,0,Modest,10.534,248,0,0,252,8,0,Bold,8.616,252,0,252,0,4,0,Timid,7.947,0,0,0,252,4,252,Bold,4.625,248,0,188,0,0,72,Bold,4.538,248,0,252,0,8,0
Lopunny-Mega,2022-11,Jolly,89.564,0,252,0,0,4,252,Naughty,3.276,0,252,0,0,0,252,Jolly,2.005,108,252,0,0,0,148,Adamant,1.209,0,252,0,0,4,252,,,,,,,,,,,,,,,,
Gholdengo,2022-11,Timid,38.929,0,0,0,252,4,252,Modest,16.88,252,0,0,252,4,0,Modest,13.766,216,0,0,232,0,60,Bold,10.34,252,0,252,0,4,0,Timid,7.516,0,0,0,252,0,252,Modest,3.878,184,0,0,252,0,72
Iron Treads,2022-11,Jolly,37.61,0,252,0,0,4,252,Jolly,13.173,252,0,0,0,4,252,Naive,7.331,4,252,0,0,0,252,Impish,5.608,248,0,252,0,8,0,Jolly,4.939,248,8,0,0,0,252,Jolly,4.167,0,252,0,0,0,252
Gliscor,2022-11,Jolly,9.989,244,0,52,0,100,112,Jolly,9.181,244,0,72,0,80,112,Careful,9.07,140,0,0,0,252,116,Adamant,8.338,184,252,0,0,0,72,Careful,8.078,252,0,16,0,240,0,Impish,7.169,104,0,208,0,0,196
Chansey,2022-11,Bold,31.781,248,0,252,0,8,0,Bold,25.318,252,0,252,0,4,0,Impish,14.826,252,0,252,0,4,0,Relaxed,12.42,252,0,252,0,4,0,Calm,9.67,252,0,4,0,252,0,Bold,1.976,252,0,232,0,24,0
Skeledirge,2022-11,Bold,32.991,252,0,252,0,0,4,Calm,9.677,248,0,0,8,252,0,Relaxed,6.113,252,0,252,4,0,0,Modest,5.731,252,0,0,252,4,0,Bold,5.16,248,0,252,0,8,0,Bold,4.566,252,0,252,4,0,0
Regieleki,2022-11,Timid,19.546,0,0,0,252,4,252,Modest,17.318,0,0,0,252,4,252,Timid,10.908,40,0,0,252,0,216,Hasty,7.825,0,4,0,252,0,252,Modest,7.058,0,0,0,252,0,252,Modest,6.058,4,0,0,252,0,252
Baxcalibur,2022-11,Adamant,38.93,0,252,0,0,4,252,Jolly,25.027,0,252,0,0,4,252,Jolly,5.842,192,64,0,0,0,252,Adamant,4.491,4,252,0,0,0,252,Jolly,3.86,4,252,0,0,0,252,Naive,3.494,0,252,0,4,0,252
Hippowdon,2022-11,Impish,28.479,252,4,252,0,0,0,Careful,19.843,248,8,0,0,252,0,Careful,14.88,252,0,4,0,252,0,Impish,10.027,252,0,44,0,212,0,Impish,5.732,252,0,252,0,4,0,Careful,5.399,252,0,12,0,244,0
Pelipper,2022-11,Bold,30.482,248,0,252,0,8,0,Bold,27.742,248,0,252,8,0,0,Bold,10.232,248,34,0,0,226,0,Bold,4.612,252,0,252,4,0,0,Calm,4.271,248,0,8,0,252,0,Bold,2.975,252,0,252,0,4,0
Mawile-Mega,2022-11,Adamant,89.436,248,252,0,0,8,0,Adamant,2.483,252,252,0,0,4,0,Adamant,1.736,52,252,0,0,0,204,Adamant,1.543,252,252,4,0,0,0,,,,,,,,,,,,,,,,
Chi-Yu,2022-11,Timid,66.882,0,0,0,252,4,252,Timid,7.958,0,0,0,252,0,252,Modest,6.955,0,0,0,252,0,252,Modest,6.046,4,0,0,252,0,252,Timid,3.897,0,0,4,252,0,252,Hasty,2.988,0,4,0,252,0,252
Charizard-Mega-Y,2022-11,Timid,60.196,0,0,0,252,4,252,Timid,12.722,0,0,4,252,0,252,Timid,7.001,4,0,0,252,0,252,Timid,5.815,0,0,0,252,0,252,Modest,5.261,248,0,0,252,8,0,Modest,3.657,0,0,0,252,4,252
Iron Bundle,2022-11,Timid,38.46,0,0,0,252,4,252,Timid,24.509,0,0,4,252,0,252,Modest,22.631,0,0,0,252,4,252,Timid,4.681,4,0,0,252,0,252,Modest,2.299,0,0,4,252,0,252,Modest,1.785,40,0,0,212,4,252
Clefable,2022-11,Bold,43.581,252,0,252,0,4,0,Bold,25.683,252,0,252,4,0,0,Calm,6.205,252,0,200,0,56,0,Calm,5.089,252,0,0,4,252,0,Bold,4.7,248,0,248,0,0,12,Calm,4.346,252,0,252,0,4,0
Naganadel,2022-11,Timid,74.136,0,0,0,252,4,252,Timid,20.705,0,0,4,252,0,252,Modest,4.286,0,0,0,252,4,252,,,,,,,,,,,,,,,,,,,,,,,,
Iron Valiant,2022-11,Jolly,57.618,0,252,0,0,4,252,Adamant,8.577,0,252,0,0,4,252,Timid,6.21,0,0,0,252,4,252,Timid,5.005,4,0,0,252,0,252,Modest,4.808,0,0,0,252,4,252,Hasty,4.333,0,252,0,4,0,252
Tornadus-Therian,2022-11,Timid,16.968,0,0,0,252,4,252,Timid,13.774,252,0,0,4,0,252,Hasty,11.217,0,252,0,4,0,252,Timid,7.741,88,0,0,172,8,240,Timid,7.432,252,0,4,0,0,252,Timid,5.629,232,0,16,0,68,192
Sableye-Mega,2022-11,Careful,18.716,252,0,4,0,252,0,Impish,17.787,248,0,252,0,8,0,Relaxed,11.187,252,0,252,0,4,0,Relaxed,8.433,252,0,128,0,128,0,Sassy,7.925,252,0,108,0,148,0,Bold,7.733,252,0,252,0,4,0
Maushold,2022-11,Jolly,37.625,0,252,0,0,4,252,Adamant,12.955,0,252,0,0,0,252,Jolly,11.459,4,252,0,0,0,252,Jolly,8.213,252,4,0,0,0,252,Adamant,6.125,0,252,0,0,4,252,Hasty,5.862,0,252,0,4,0,252
Ceruledge,2022-11,Jolly,51.634,0,252,0,0,4,252,Timid,9.079,0,252,4,0,0,252,Jolly,6.471,0,252,4,0,0,252,Jolly,5.86,0,252,0,0,0,252,Adamant,3.13,44,156,108,0,48,152,Adamant,2.883,4,252,0,0,252,0
Orthworm,2022-11,Careful,55.16,252,4,0,0,252,0,Impish,9.097,252,0,252,0,4,0,Impish,7.349,4,0,252,0,252,0,Sassy,4.453,252,0,4,0,252,0,Relaxed,4.25,252,0,252,0,0,0,Bold,3.241,84,0,252,172,0,0
Melmetal,2022-11,Adamant,37.953,252,252,0,0,4,0,Brave,12.028,4,252,252,0,0,0,Adamant,10.46,0,252,0,0,148,108,Brave,8.12,252,252,0,0,4,0,Careful,7.372,4,252,0,0,252,0,Adamant,4.895,32,252,0,0,0,224
Dracozolt,2022-11,Naive,56.568,0,252,0,40,0,216,Adamant,11.433,0,252,0,0,4,252,Naughty,6.2,0,124,0,244,0,140,Adamant,5.269,0,252,0,0,0,252,Naughty,4.474,0,124,0,200,0,184,Jolly,3.137,4,252,0,0,0,252
Breloom,2022-11,Jolly,56.079,0,252,0,0,4,252,Adamant,17.703,0,252,0,0,4,252,Adamant,10.372,252,252,4,0,0,0,Jolly,6.265,0,252,4,0,0,252,Jolly,3.745,4,252,0,0,0,252,Adamant,1.697,108,252,8,0,0,140
Swampert-Mega,2022-11,Adamant,35.892,0,252,0,0,4,252,Adamant,18.421,4,252,0,0,0,252,Jolly,13.204,0,252,0,0,4,252,Adamant,12.913,0,252,4,0,0,252,Adamant,8.184,252,252,0,0,4,0,Jolly,4.019,4,252,0,0,0,252
Greninja-Ash,2022-11,Timid,69.519,0,0,0,252,4,252,Hasty,9.152,0,4,0,252,0,252,Modest,7.812,0,0,0,252,0,252,Modest,6.116,0,0,4,252,0,252,Timid,2.434,4,0,0,252,0,252,,,,,,,,
Rillaboom,2022-11,Adamant,39.541,0,252,0,0,4,252,Jolly,20.368,0,252,0,0,4,252,Adamant,10.928,252,252,0,0,0,4,Adamant,5.622,0,252,0,0,0,252,Adamant,5.057,112,252,0,0,4,140,Adamant,4.059,0,252,0,0,4,68
Volcarona,2022-11,Modest,30.809,0,0,0,252,4,252,Timid,18.613,4,0,0,252,0,252,Timid,12.194,0,0,0,252,4,252,Bold,8.641,64,0,232,16,0,196,Timid,6.211,248,0,156,16,0,88,Bold,4.121,248,0,208,0,0,52
Quaquaval,2022-11,Jolly,54.398,0,252,0,0,4,252,Jolly,11.776,4,252,0,0,0,252,Jolly,10.021,0,252,0,0,0,252,Adamant,8.545,0,252,4,0,0,252,Adamant,5.93,0,252,0,0,0,252,Adamant,4.289,4,252,0,0,0,252
Dondozo,2022-11,Impish,40.532,252,0,252,0,0,0,Adamant,16.693,252,252,4,0,0,0,Sassy,9.339,252,0,4,0,252,0,Careful,6.552,252,0,0,0,252,0,Impish,5.192,252,4,252,0,0,0,Impish,4.923,248,0,252,0,8,0
Meowscarada,2022-11,Jolly,52.399,0,252,0,0,4,252,Jolly,19.698,4,252,0,0,0,252,Adamant,9.641,4,252,0,0,0,252,Adamant,4.791,0,252,0,0,0,252,Adamant,3.239,100,252,0,0,0,156,Jolly,2.163,0,252,4,0,0,252
Armarouge,2022-11,Bold,32.637,252,0,252,0,4,0,Modest,14.589,252,0,0,252,4,0,Timid,11.727,0,0,0,252,4,252,Timid,6.795,4,0,0,252,0,252,Hardy,4.157,4,0,0,252,0,252,Modest,4.127,0,0,88,252,0,168
Torkoal,2022-11,Bold,35.308,248,0,252,8,0,0,Bold,18.305,248,0,252,0,8,0,Modest,13.315,248,0,0,252,8,0,Calm,7.166,252,0,0,4,252,0,Relaxed,3.185,248,8,252,0,0,0,Bold,2.703,252,0,252,4,0,0
Avalugg,2022-11,Impish,45.834,252,0,252,0,0,4,Impish,19.137,252,4,252,0,0,0,Impish,16.728,248,40,220,0,0,0,Impish,5.764,252,0,252,0,4,0,Impish,4.41,248,0,252,0,8,0,Impish,4.165,252,40,204,0,12,0
Skarmory,2022-11,Impish,25.52,248,0,164,0,0,96,Bold,19.275,252,0,252,0,4,0,Impish,17.993,252,0,252,0,4,0,Bold,10.482,252,0,232,0,0,24,Bold,5.708,248,0,164,0,0,96,Bold,4.865,248,0,252,0,8,0
Tapu Fini,2022-11,Timid,12.536,0,0,0,252,4,252,Calm,11.149,252,0,216,0,40,0,Bold,10.062,252,0,116,0,0,140,Bold,9.002,248,0,204,0,0,56,Calm,8.614,248,0,172,0,88,0,Modest,8.519,80,0,48,252,128,0
Ninetales-Alola,2022-11,Timid,24.305,0,0,4,252,0,252,Timid,20.812,252,0,0,4,0,252,Timid,19.789,0,0,0,252,4,252,Timid,11.339,248,0,0,8,0,252,Hasty,7.551,252,0,0,4,0,252,Modest,4.436,0,0,0,252,4,252
Tyranitar-Mega,2022-11,Adamant,54.749,252,252,0,0,4,0,Adamant,10.674,0,252,0,0,4,252,Adamant,10.034,252,252,4,0,0,0,Impish,4.323,252,0,168,0,88,0,Brave,4.247,252,252,0,0,4,0,Adamant,3.713,132,252,0,0,0,124
Charizard-Mega-X,2022-11,Jolly,42.465,0,252,0,0,4,252,Adamant,34.574,0,252,0,0,4,252,Jolly,10.23,4,252,0,0,0,252,Jolly,4.355,0,252,4,0,0,252,Hasty,3.691,0,252,0,0,4,252,,,,,,,,
Urshifu-Rapid-Strike,2022-11,Jolly,64.041,0,252,0,0,4,252,Adamant,16.239,4,252,0,0,0,252,Adamant,11.146,0,252,0,0,4,252,Jolly,5.96,4,252,0,0,0,252,,,,,,,,,,,,,,,,
Cinderace,2022-11,Jolly,58.282,0,252,0,0,4,252,Adamant,16.244,0,252,0,0,4,252,Jolly,10.894,0,252,0,0,0,252,Adamant,4.736,4,252,0,0,0,252,Jolly,3.582,4,252,0,0,0,252,Jolly,2.743,0,252,4,0,0,252
Iron Moth,2022-11,Timid,45.704,0,0,0,252,4,252,Modest,17.583,0,0,0,252,4,252,Timid,8.918,0,0,4,252,0,252,Timid,8.633,4,0,0,252,0,252,Modest,5.03,4,0,0,252,0,252,Modest,3.515,4,0,0,252,252,0
Gyarados-Mega,2022-11,Jolly,47.023,0,252,0,0,4,252,Adamant,44.627,0,252,0,0,4,252,Adamant,5.078,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2022-11,Bold,27.424,252,0,252,4,0,0,Bold,21.097,252,0,252,0,4,0,Relaxed,11.881,252,0,4,0,252,0,Relaxed,10.06,248,0,252,8,0,0,Relaxed,8.387,252,0,252,0,4,0,Modest,5.476,252,0,0,252,4,0
Serperior,2022-11,Timid,38.414,56,0,0,200,0,252,Timid,24.478,252,0,0,4,0,252,Timid,17.848,0,0,0,252,4,252,Hasty,11.804,252,4,0,0,0,252,Timid,3.453,4,0,0,252,0,252,,,,,,,,
Dragonite,2022-11,Adamant,30.094,0,252,0,0,4,252,Jolly,16.792,0,252,4,0,0,252,Jolly,15,0,252,0,0,4,252,Sassy,6.791,0,252,252,0,0,0,Adamant,4.927,176,224,0,0,8,100,Lonely,4.731,0,252,0,4,0,252
Lokix,2022-11,Adamant,33.535,0,252,0,0,4,252,Adamant,29.056,4,252,0,0,0,252,Jolly,24.13,0,252,0,0,4,252,Naive,6.391,0,252,0,4,0,252,Adamant,3.441,0,224,0,0,68,216,,,,,,,,
Medicham-Mega,2022-11,Jolly,58.458,0,252,0,0,4,252,Adamant,31.477,4,252,0,0,0,252,Jolly,4.941,4,252,0,0,0,252,Jolly,4.791,0,252,4,0,0,252,,,,,,,,,,,,,,,,
Zamazenta,2022-11,Jolly,41.953,0,252,0,0,4,252,Jolly,21.649,4,0,252,0,0,252,Impish,20.065,176,0,216,0,0,116,Impish,5.407,8,0,252,0,16,232,Adamant,2.56,4,252,0,0,0,252,Careful,2.408,228,0,44,0,236,0
Aegislash,2022-11,Adamant,15.715,0,252,128,0,128,0,Adamant,14.372,252,252,0,0,4,0,Adamant,10.9,252,252,4,0,0,0,Quiet,10.04,252,0,4,252,0,0,Modest,6.879,252,0,0,252,0,4,Quiet,6.358,252,4,0,252,0,0
Volcanion,2022-11,Timid,28.118,76,0,4,252,0,176,Modest,26.287,0,0,0,252,4,252,Timid,13.021,4,0,0,252,0,252,Modest,12.887,248,0,0,252,8,0,Timid,7.149,0,0,0,252,4,252,Modest,3.755,252,0,0,252,4,0
Magnezone,2022-11,Timid,17.838,0,0,0,252,4,252,Modest,16.775,0,0,0,252,0,252,Modest,13.782,92,0,32,252,0,132,Modest,12.519,0,0,0,252,4,252,Modest,8.63,252,0,0,252,4,0,Bold,8.022,128,0,252,4,0,124
Annihilape,2022-11,Jolly,37.137,0,252,0,0,4,252,Adamant,14.586,0,252,0,0,4,252,Jolly,9.039,180,0,48,0,128,152,Adamant,7.945,252,252,0,0,4,0,Jolly,4.88,0,252,0,0,0,252,Careful,4.705,220,0,64,0,128,96
Cetitan,2022-11,Jolly,35.75,4,252,0,0,0,252,Adamant,11.389,0,252,0,0,0,252,Adamant,11.148,4,252,0,0,0,252,Jolly,7.68,0,252,4,0,0,252,Adamant,4.996,252,252,0,0,0,4,Adamant,3.776,0,252,52,0,0,204
Venusaur,2022-11,Modest,64.183,0,0,0,252,4,252,Modest,12.361,4,0,0,252,0,252,Timid,8.214,0,0,0,252,4,252,Mild,4.172,0,4,0,252,0,252,Timid,3.814,4,0,0,252,0,252,Timid,3.705,0,0,0,252,0,252
Galvantula,2022-11,Timid,44,0,0,0,252,4,252,Timid,23.47,4,0,0,252,0,252,Hasty,15.968,0,4,0,252,0,252,Timid,9.797,0,0,4,252,0,252,Modest,5.215,48,0,104,252,104,0,,,,,,,,
Pinsir-Mega,2022-11,Jolly,62.483,0,252,0,0,4,252,Jolly,19.211,0,252,4,0,0,252,Jolly,16.625,4,252,0,0,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Tinkaton,2022-11,Jolly,35.282,0,252,0,0,4,252,Adamant,12.941,0,252,0,0,4,252,Adamant,11.052,252,252,0,0,4,0,Lonely,9.769,0,252,0,4,0,252,Careful,9.617,252,4,0,0,252,0,Jolly,7.419,4,252,0,0,0,252
Latios,2022-11,Timid,86.437,4,0,0,252,0,252,Timid,6.335,0,0,0,252,0,252,Timid,2.479,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Iron Hands,2022-11,Adamant,53.654,248,252,0,0,8,0,Impish,18.691,0,116,252,0,140,0,Adamant,8.395,252,252,0,0,4,0,Careful,5.94,0,116,252,0,140,0,Brave,4.014,0,252,0,0,0,0,Adamant,3.511,248,252,0,0,0,8
Beedrill-Mega,2022-11,Jolly,56.175,0,252,0,0,4,252,Jolly,24.215,0,252,0,0,0,252,Hasty,7.534,0,252,0,4,0,252,Jolly,5.055,4,252,0,0,0,252,Jolly,3.339,0,252,4,0,0,252,,,,,,,,
Ting-Lu,2022-11,Careful,32.305,248,0,8,0,252,0,Careful,28.539,252,0,4,0,252,0,Careful,7.046,252,0,88,0,168,0,Adamant,4.503,252,124,20,0,112,0,Careful,4.246,252,4,0,0,252,0,Relaxed,4.033,252,4,252,0,0,0
Garganacl,2022-11,Serious,30.156,248,0,8,0,252,0,Careful,24.998,252,4,0,0,252,0,Adamant,16.024,0,252,252,0,0,0,Impish,7.779,252,4,252,0,0,0,Careful,7.456,252,0,4,0,252,0,Careful,4.799,248,0,8,0,252,0
Kartana,2022-11,Jolly,62.192,0,252,0,0,4,252,Jolly,11.577,0,252,4,0,0,252,Adamant,9.967,4,252,0,0,0,252,Jolly,8.819,72,184,0,0,0,252,Timid,3.442,252,0,4,0,0,252,,,,,,,,
Araquanid,2022-11,Adamant,31.791,252,252,0,0,4,0,Careful,18.656,228,8,0,0,252,20,Adamant,17.514,128,252,0,0,128,0,Relaxed,10.116,0,232,0,0,252,24,Careful,6.083,252,4,0,0,252,0,Adamant,4.964,248,252,0,0,8,0
Manectric-Mega,2022-11,Timid,82.012,0,0,0,252,4,252,Modest,11.872,4,0,0,252,0,252,Timid,4.099,0,0,4,252,0,252,,,,,,,,,,,,,,,,,,,,,,,,
Rotom-Wash,2022-11,Timid,13.826,0,0,0,252,4,252,Calm,13.174,252,0,0,4,252,0,Bold,11.049,116,0,152,0,240,0,Bold,9.173,252,0,72,0,0,184,Bold,9.158,252,0,252,0,4,0,Timid,8.708,0,0,4,252,0,252
Venusaur-Mega,2022-11,Modest,25.701,252,0,0,252,0,0,Bold,17.069,252,0,172,0,84,0,Bold,13.493,248,0,96,0,144,20,Modest,11.8,252,0,0,252,4,0,Calm,7.022,248,0,76,0,184,0,Timid,5.943,0,0,0,252,4,252
Cloyster,2022-11,Jolly,39.658,0,252,4,0,0,252,Adamant,23.284,0,252,0,0,4,252,Adamant,13.046,4,252,0,0,0,252,Naive,9.253,0,144,4,108,0,252,Jolly,6.975,0,196,0,0,96,216,Jolly,2.619,0,252,0,0,0,252
