name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Scovillain,2022-12,Chlorophyll,97.876,Moody,2.124,Insomnia,0.000
Frosmoth,2022-12,Ice Scales,100.000,Shield Dust,0.000,,
Tauros-Paldea-Fire,2022-12,Intimidate,64.478,Anger Point,35.386,Cud Chew,0.136
Bombirdier,2022-12,Rocky Payload,73.134,Big Pecks,26.866,Keen Eye,0.000
Toxtricity,2022-12,Punk Rock,98.130,Minus,1.870,Technician,0.000
Gothitelle,2022-12,Competitive,97.667,Frisk,2.333,,
Jumpluff,2022-12,Infiltrator,78.261,Chlorophyll,21.739,Leaf Guard,0.000
Florges,2022-12,Flower Veil,89.401,Symbiosis,10.599,,
Eelektross,2022-12,Levitate,100.000,,,,
Oricorio-Sensu,2022-12,Dancer,100.000,,,,
Klefki,2022-12,Prankster,100.000,Magician,0.000,,
Wo-Chien,2022-12,Tablets of Ruin,100.000,,,,
Dugtrio,2022-12,Arena Trap,99.843,Sand Veil,0.156,Sand Force,0.001
Mudsdale,2022-12,Stamina,82.001,Own Tempo,17.999,Inner Focus,0.000
Venonat,2022-12,Compound Eyes,100.000,,,,
Camerupt,2022-12,Solid Rock,89.569,Anger Point,10.431,Magma Armor,0.000
Copperajah,2022-12,Sheer Force,100.000,Heavy Metal,0.000,,
Sandy Shocks,2022-12,Protosynthesis,100.000,,,,
Beartic,2022-12,Swift Swim,61.031,Slush Rush,38.969,Snow Cloak,0.000
Toxapex,2022-12,Regenerator,98.220,Merciless,1.780,Limber,0.000
Tsareena,2022-12,Queenly Majesty,99.992,Sweet Veil,0.008,Leaf Guard,0.000
Stantler,2022-12,Intimidate,100.000,Sap Sipper,0.000,Frisk,0.000
Barraskewda,2022-12,Swift Swim,92.103,Propeller Tail,7.897,,
Drifblim,2022-12,Unburden,99.809,Flare Boost,0.191,Aftermath,0.000
Noivern,2022-12,Telepathy,59.325,Infiltrator,39.659,Frisk,1.016
Snover,2022-12,Snow Warning,100.000,,,,
Luxray,2022-12,Intimidate,100.000,Guts,0.000,Rivalry,0.000
Ursaring,2022-12,Guts,100.000,Quick Feet,0.000,Unnerve,0.000
Honchkrow,2022-12,Moxie,98.359,Super Luck,1.641,Insomnia,0.000
Wigglytuff,2022-12,Competitive,100.000,Cute Charm,0.000,Frisk,0.000
Gastrodon,2022-12,Storm Drain,99.863,Sticky Hold,0.137,Sand Force,0.000
Oricorio,2022-12,Dancer,100.000,,,,
Drednaw,2022-12,Swift Swim,100.000,Shell Armor,0.000,Strong Jaw,0.000
Oinkologne,2022-12,Thick Fat,99.673,Lingering Aroma,0.327,,
Rotom-Mow,2022-12,Levitate,100.000,,,,
Froslass,2022-12,Cursed Body,87.279,Snow Cloak,12.721,,
Cacturne,2022-12,Water Absorb,65.209,Sand Veil,34.791,,
Indeedee,2022-12,Psychic Surge,100.000,Synchronize,0.000,Inner Focus,0.000
Tauros-Paldea,2022-12,Intimidate,100.000,Cud Chew,0.000,Anger Point,0.000
Braviary,2022-12,Defiant,87.650,Sheer Force,12.350,Keen Eye,0.000
Venomoth,2022-12,Wonder Skin,100.000,Shield Dust,0.000,Tinted Lens,0.000
Glaceon,2022-12,Ice Body,50.064,Snow Cloak,49.936,,
Cloyster,2022-12,Skill Link,83.331,Shell Armor,16.669,Overcoat,0.000
Altaria,2022-12,Natural Cure,61.273,Cloud Nine,38.727,,
Espathra,2022-12,Speed Boost,58.598,Opportunist,41.402,Frisk,0.000
Floatzel,2022-12,Swift Swim,100.000,Water Veil,0.000,,
Zoroark,2022-12,Illusion,100.000,,,,
Appletun,2022-12,Thick Fat,96.249,Ripen,3.751,Gluttony,0.000
Slowbro,2022-12,Regenerator,99.631,Oblivious,0.369,Own Tempo,0.000
Tropius,2022-12,Harvest,98.489,Chlorophyll,1.511,Solar Power,0.000
Passimian,2022-12,Receiver,100.000,Defiant,0.000,,
Haxorus,2022-12,Unnerve,84.346,Mold Breaker,15.654,Rivalry,0.000
Bruxish,2022-12,Dazzling,97.436,Wonder Skin,2.564,Strong Jaw,0.000
Masquerain,2022-12,Intimidate,100.000,Unnerve,0.000,,
Toedscruel,2022-12,Mycelium Might,100.000,,,,
Mismagius,2022-12,Levitate,100.000,,,,
Whiscash,2022-12,Oblivious,98.351,Anticipation,1.649,Hydration,0.000
Ditto,2022-12,Imposter,100.000,Limber,0.000,,
Avalugg,2022-12,Own Tempo,99.089,Ice Body,0.593,Sturdy,0.318
Grumpig,2022-12,Thick Fat,100.000,Own Tempo,0.000,Gluttony,0.000
Perrserker,2022-12,Tough Claws,100.000,Battle Armor,0.000,Steely Spirit,0.000
Dachsbun,2022-12,Well-Baked Body,100.000,Aroma Veil,0.000,,
Chansey,2022-12,Healer,100.000,Serene Grace,0.000,Natural Cure,0.000
Donphan,2022-12,Sturdy,100.000,Sand Veil,0.000,,
Lycanroc-Dusk,2022-12,Tough Claws,100.000,,,,
Brambleghast,2022-12,Wind Rider,86.621,Infiltrator,13.379,,
Rotom-Heat,2022-12,Levitate,100.000,,,,
Mabosstiff,2022-12,Intimidate,99.858,Guard Dog,0.142,Stakeout,0.000
Dragalge,2022-12,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Espeon,2022-12,Magic Bounce,100.000,Synchronize,0.000,,
Quagsire,2022-12,Water Absorb,100.000,Unaware,0.000,Damp,0.000
Stonjourner,2022-12,Power Spot,100.000,,,,
Rabsca,2022-12,Synchronize,58.155,Telepathy,41.845,,
Eiscue,2022-12,Ice Face,100.000,,,,
Dedenne,2022-12,Cheek Pouch,99.999,Plus,0.001,Pickup,0.000
Palossand,2022-12,Sand Veil,80.132,Water Compaction,19.868,,
Crabominable,2022-12,Iron Fist,90.756,Hyper Cutter,9.244,Anger Point,0.000
Lycanroc,2022-12,Sand Rush,100.000,Steadfast,0.000,Keen Eye,0.000
Gogoat,2022-12,Sap Sipper,100.000,Grass Pelt,0.000,,
Flareon,2022-12,Guts,68.895,Flash Fire,31.105,,
Sandaconda,2022-12,Shed Skin,100.000,Sand Veil,0.000,Sand Spit,0.000
Wugtrio,2022-12,Sand Veil,98.085,Gooey,1.915,Rattled,0.000
Umbreon,2022-12,Synchronize,96.050,Inner Focus,3.950,,
Lokix,2022-12,Tinted Lens,100.000,Swarm,0.000,,
Staraptor,2022-12,Reckless,90.993,Intimidate,9.007,,
Pichu,2022-12,Lightning Rod,100.000,,,,
Houndoom,2022-12,Flash Fire,100.000,Unnerve,0.000,Early Bird,0.000
Electrode,2022-12,Soundproof,100.000,Aftermath,0.000,Static,0.000
Gumshoos,2022-12,Adaptability,100.000,Stakeout,0.000,Strong Jaw,0.000
Magnezone,2022-12,Sturdy,81.663,Analytic,18.336,Magnet Pull,0.001
Revavroom,2022-12,Filter,100.000,Overcoat,0.000,,
Zangoose,2022-12,Immunity,100.000,Toxic Boost,0.000,,
Komala,2022-12,Comatose,100.000,,,,
Girafarig,2022-12,Sap Sipper,100.000,Inner Focus,0.000,Early Bird,0.000
Magneton,2022-12,Sturdy,100.000,Magnet Pull,0.000,Analytic,0.000
Naclstack,2022-12,Purifying Salt,86.293,Clear Body,13.707,Sturdy,0.000
Jigglypuff,2022-12,Friend Guard,100.000,Cute Charm,0.000,,
Rotom-Frost,2022-12,Levitate,100.000,,,,
Falinks,2022-12,Defiant,100.000,Battle Armor,0.000,,
Morgrem,2022-12,Prankster,100.000,,,,
Glalie,2022-12,Moody,84.210,Inner Focus,15.790,,
Misdreavus,2022-12,Levitate,100.000,,,,
Alomomola,2022-12,Regenerator,99.994,Healer,0.006,Hydration,0.000
Dragonair,2022-12,Shed Skin,100.000,Marvel Scale,0.000,,
Blissey,2022-12,Natural Cure,60.328,Healer,39.672,Serene Grace,0.000
Scyther,2022-12,Technician,100.000,Swarm,0.000,Steadfast,0.000
Gothorita,2022-12,Competitive,100.000,,,,
Lumineon,2022-12,Storm Drain,100.000,Swift Swim,0.000,,
Lurantis,2022-12,Contrary,100.000,Leaf Guard,0.000,,
Greedent,2022-12,Gluttony,100.000,Cheek Pouch,0.000,,
Golduck,2022-12,Swift Swim,100.000,Cloud Nine,0.000,Damp,0.000
Carkol,2022-12,Steam Engine,100.000,,,,
Kricketune,2022-12,Swarm,100.000,Technician,0.000,,
Silicobra,2022-12,Shed Skin,100.000,,,,
Marill,2022-12,Sap Sipper,100.000,Thick Fat,0.000,,
Cryogonal,2022-12,Levitate,100.000,,,,
Klawf,2022-12,Anger Shell,100.000,Shell Armor,0.000,Regenerator,0.000
Salazzle,2022-12,Corrosion,99.442,Oblivious,0.558,,
Ceruledge,2023-01,Weak Armor,62.524,Flash Fire,37.476,,
Houndstone,2023-01,Sand Rush,88.125,Fluffy,11.875,,
Hippowdon,2023-01,Sand Stream,100.000,Sand Force,0.000,,
Grafaiai,2023-01,Prankster,99.706,Unburden,0.291,Poison Touch,0.003
Gastrodon,2023-01,Storm Drain,99.976,Sticky Hold,0.024,Sand Force,0.000
Tinkaton,2023-01,Mold Breaker,67.735,Own Tempo,30.523,Pickpocket,1.742
Iron Moth,2023-01,Quark Drive,100.000,,,,
Iron Valiant,2023-01,Quark Drive,100.000,,,,
Scizor,2023-01,Technician,100.000,Swarm,0.000,Light Metal,0.000
Salamence,2023-01,Intimidate,93.402,Moxie,6.598,,
Skeledirge,2023-01,Unaware,99.443,Blaze,0.557,,
Oranguru,2023-01,Telepathy,69.748,Inner Focus,19.607,Symbiosis,10.645
Quaquaval,2023-01,Moxie,99.499,Torrent,0.501,,
Weavile,2023-01,Pickpocket,92.655,Pressure,7.345,,
Clawitzer,2023-01,Mega Launcher,100.000,,,,
Lycanroc,2023-01,Sand Rush,89.262,Steadfast,10.738,Keen Eye,0.001
Coalossal,2023-01,Steam Engine,59.471,Flame Body,39.961,Flash Fire,0.568
Slaking,2023-01,Truant,100.000,,,,
Iron Jugulis,2023-01,Quark Drive,100.000,,,,
Arboliva,2023-01,Seed Sower,79.940,Harvest,20.060,,
Heracross,2023-01,Guts,86.571,Moxie,13.429,Swarm,0.000
Hariyama,2023-01,Guts,99.537,Thick Fat,0.463,Sheer Force,0.000
Flamigo,2023-01,Costar,99.177,Scrappy,0.761,Tangled Feet,0.063
Clodsire,2023-01,Water Absorb,87.840,Unaware,6.755,Poison Point,5.405
Azumarill,2023-01,Huge Power,63.008,Thick Fat,24.856,Sap Sipper,12.136
Tauros-Paldea-Aqua,2023-01,Intimidate,80.693,Anger Point,19.307,Cud Chew,0.000
Mimikyu,2023-01,Disguise,100.000,,,,
Klefki,2023-01,Prankster,100.000,Magician,0.000,,
Dudunsparce,2023-01,Serene Grace,52.603,Rattled,47.397,,
Gyarados,2023-01,Intimidate,55.563,Moxie,44.437,,
Espathra,2023-01,Speed Boost,80.625,Opportunist,19.375,Frisk,0.000
Pawmot,2023-01,Iron Fist,55.512,Volt Absorb,39.156,Natural Cure,5.331
Cyclizar,2023-01,Regenerator,100.000,Shed Skin,0.000,,
Wo-Chien,2023-01,Tablets of Ruin,100.000,,,,
Orthworm,2023-01,Earth Eater,100.000,Sand Veil,0.000,,
Gallade,2023-01,Sharpness,98.341,Justified,1.659,Steadfast,0.000
Talonflame,2023-01,Gale Wings,76.697,Flame Body,23.303,,
Sandy Shocks,2023-01,Protosynthesis,100.000,,,,
Luxray,2023-01,Intimidate,100.000,Guts,0.000,Rivalry,0.000
Toxicroak,2023-01,Dry Skin,93.935,Poison Touch,6.065,Anticipation,0.000
Krookodile,2023-01,Intimidate,79.141,Anger Point,12.607,Moxie,8.252
Scream Tail,2023-01,Protosynthesis,100.000,,,,
Vaporeon,2023-01,Water Absorb,97.127,Hydration,2.873,,
Gardevoir,2023-01,Telepathy,55.105,Trace,44.483,Synchronize,0.412
Dragonite,2023-01,Multiscale,84.458,Inner Focus,15.542,,
Corviknight,2023-01,Mirror Armor,83.597,Unnerve,10.808,Pressure,5.595
Jolteon,2023-01,Quick Feet,58.346,Volt Absorb,41.654,,
Rabsca,2023-01,Telepathy,88.446,Synchronize,11.554,,
Breloom,2023-01,Technician,66.752,Poison Heal,27.797,Effect Spore,5.451
Scovillain,2023-01,Chlorophyll,86.411,Moody,13.589,Insomnia,0.000
Annihilape,2023-01,Defiant,81.962,Inner Focus,18.038,Vital Spirit,0.000
Charizard,2023-01,Solar Power,97.350,Blaze,2.650,,
Pachirisu,2023-01,Volt Absorb,87.798,Run Away,12.202,Pickup,0.000
Lilligant,2023-01,Chlorophyll,69.996,Own Tempo,30.004,Leaf Guard,0.000
Beartic,2023-01,Swift Swim,99.586,Slush Rush,0.414,Snow Cloak,0.000
Tsareena,2023-01,Queenly Majesty,100.000,Sweet Veil,0.000,Leaf Guard,0.000
Goodra,2023-01,Sap Sipper,98.206,Hydration,1.105,Gooey,0.689
Masquerain,2023-01,Intimidate,100.000,Unnerve,0.000,,
Hawlucha,2023-01,Unburden,99.813,Mold Breaker,0.187,Limber,0.000
Slither Wing,2023-01,Protosynthesis,100.000,,,,
Pincurchin,2023-01,Electric Surge,98.976,Lightning Rod,1.024,,
Floatzel,2023-01,Swift Swim,99.585,Water Veil,0.415,,
Oricorio-Pom-Pom,2023-01,Dancer,100.000,,,,
Toxtricity,2023-01,Punk Rock,99.982,Minus,0.017,Plus,0.002
Toedscruel,2023-01,Mycelium Might,100.000,,,,
Iron Treads,2023-01,Quark Drive,100.000,,,,
Mudsdale,2023-01,Stamina,99.782,Own Tempo,0.215,Inner Focus,0.003
Bellibolt,2023-01,Electromorphosis,96.600,Static,3.400,Damp,0.000
Cloyster,2023-01,Skill Link,100.000,Shell Armor,0.000,Overcoat,0.000
Barraskewda,2023-01,Swift Swim,78.064,Propeller Tail,21.936,,
Pelipper,2023-01,Drizzle,100.000,,,,
Naclstack,2023-01,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Grumpig,2023-01,Thick Fat,100.000,Own Tempo,0.000,Gluttony,0.000
Appletun,2023-01,Thick Fat,99.974,Ripen,0.026,Gluttony,0.000
Dondozo,2023-01,Unaware,99.371,Oblivious,0.629,Water Veil,0.000
Froslass,2023-01,Cursed Body,65.527,Snow Cloak,34.473,,
Noivern,2023-01,Telepathy,55.489,Infiltrator,31.613,Frisk,12.898
Florges,2023-01,Symbiosis,51.374,Flower Veil,48.626,,
Spiritomb,2023-01,Infiltrator,92.186,Pressure,7.814,,
Rotom-Mow,2023-01,Levitate,100.000,,,,
Staraptor,2023-01,Intimidate,98.075,Reckless,1.925,,
Bisharp,2023-01,Defiant,100.000,Pressure,0.000,Inner Focus,0.000
Iron Thorns,2023-01,Quark Drive,100.000,,,,
Copperajah,2023-01,Sheer Force,100.000,Heavy Metal,0.000,,
Morgrem,2023-01,Prankster,100.000,Frisk,0.000,,
Bronzong,2023-01,Levitate,92.399,Heatproof,7.601,Heavy Metal,0.000
Jumpluff,2023-01,Infiltrator,66.090,Chlorophyll,33.910,Leaf Guard,0.000
Magnezone,2023-01,Magnet Pull,86.859,Sturdy,12.305,Analytic,0.836
Vivillon,2023-01,Compound Eyes,70.776,Friend Guard,29.224,Shield Dust,0.000
Chansey,2023-01,Healer,54.904,Natural Cure,35.336,Serene Grace,9.760
Cetitan,2023-01,Sheer Force,53.626,Thick Fat,26.785,Slush Rush,19.589
Eiscue,2023-01,Ice Face,100.000,,,,
Espeon,2023-01,Magic Bounce,100.000,Synchronize,0.000,,
Toxapex,2023-01,Regenerator,100.000,Merciless,0.000,Limber,0.000
Venomoth,2023-01,Shield Dust,44.313,Wonder Skin,38.448,Tinted Lens,17.239
Oricorio,2023-01,Dancer,100.000,,,,
Palossand,2023-01,Water Compaction,88.956,Sand Veil,11.044,,
Raichu,2023-01,Lightning Rod,82.888,Static,17.112,,
Lucario,2023-01,Inner Focus,71.626,Justified,28.374,Steadfast,0.000
Glimmet,2023-01,Toxic Debris,100.000,Corrosion,0.000,,
Frosmoth,2023-01,Ice Scales,100.000,Shield Dust,0.000,,
Braviary,2023-01,Defiant,77.284,Sheer Force,22.716,Keen Eye,0.000
Tropius,2023-01,Harvest,78.527,Chlorophyll,21.473,Solar Power,0.000
Meowscarada,2023-01,Protean,100.000,Overgrow,0.000,,
Quagsire,2023-01,Unaware,72.655,Water Absorb,27.345,Damp,0.000
Forretress,2023-01,Sturdy,100.000,Overcoat,0.000,,
Indeedee,2023-01,Psychic Surge,99.784,Inner Focus,0.216,Synchronize,0.000
Primeape,2023-01,Defiant,96.480,Anger Point,3.520,Vital Spirit,0.000
Mismagius,2023-01,Levitate,100.000,,,,
Volcarona,2023-01,Flame Body,100.000,,,,
Gengar,2023-01,Cursed Body,100.000,,,,
Blissey,2023-01,Healer,64.623,Natural Cure,35.147,Serene Grace,0.230
Medicham,2023-01,Pure Power,99.822,Telepathy,0.178,,
Camerupt,2023-01,Magma Armor,59.032,Solid Rock,40.043,Anger Point,0.925
Sneasel,2023-01,Inner Focus,100.000,Pickpocket,0.000,,
Flareon,2023-01,Flash Fire,75.673,Guts,24.327,,
Eelektross,2023-01,Levitate,100.000,,,,
Lokix,2023-01,Tinted Lens,100.000,Swarm,0.000,,
Bombirdier,2023-01,Rocky Payload,99.997,Big Pecks,0.003,Keen Eye,0.000
Brambleghast,2023-01,Wind Rider,99.567,Infiltrator,0.433,,
Sableye,2023-01,Prankster,100.000,Keen Eye,0.000,,
Mabosstiff,2023-01,Stakeout,97.564,Guard Dog,1.525,Intimidate,0.911
Sandaconda,2023-01,Sand Spit,83.678,Shed Skin,16.322,Sand Veil,0.000
Drifblim,2023-01,Unburden,94.901,Flare Boost,4.802,Aftermath,0.298
Electrode,2023-01,Soundproof,97.519,Static,2.481,Aftermath,0.000
Houndoom,2023-01,Flash Fire,98.997,Early Bird,1.003,Unnerve,0.000
Hydreigon,2023-01,Levitate,100.000,,,,
Lycanroc-Dusk,2023-01,Tough Claws,100.000,,,,
Dragalge,2023-01,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Polteageist,2023-01,Cursed Body,100.000,Weak Armor,0.000,,
Revavroom,2023-01,Overcoat,51.934,Filter,48.066,,
Tauros-Paldea-Combat,2023-01,Intimidate,100.000,Cud Chew,0.000,,
Sylveon,2023-01,Pixilate,100.000,,,,
Skuntank,2023-01,Stench,100.000,Aftermath,0.000,Keen Eye,0.000
Tauros-Paldea-Blaze,2023-01,Intimidate,92.084,Anger Point,7.916,Cud Chew,0.000
Slowbro,2023-01,Regenerator,70.742,Oblivious,29.258,Own Tempo,0.000
Ampharos,2023-01,Static,99.515,Plus,0.485,,
Gothitelle,2023-01,Frisk,53.892,Competitive,46.108,,
Jigglypuff,2023-01,Friend Guard,100.000,Cute Charm,0.000,Competitive,0.000
Slowking,2023-01,Regenerator,86.133,Oblivious,13.867,Own Tempo,0.000
Cacturne,2023-01,Sand Veil,99.362,Water Absorb,0.638,,
Umbreon,2023-01,Synchronize,95.135,Inner Focus,4.865,,
Gumshoos,2023-01,Adaptability,100.000,Stakeout,0.000,,
Altaria,2023-01,Natural Cure,100.000,Cloud Nine,0.000,,
Squawkabilly,2023-01,Guts,99.956,Hustle,0.038,Intimidate,0.006
Gogoat,2023-01,Grass Pelt,100.000,Sap Sipper,0.000,,
Stonjourner,2023-01,Power Spot,100.000,,,,
Lumineon,2023-01,Storm Drain,100.000,Swift Swim,0.000,,
Salazzle,2023-01,Corrosion,70.375,Oblivious,29.625,,
Crabominable,2023-01,Iron Fist,99.921,Hyper Cutter,0.079,Anger Point,0.000
Bruxish,2023-01,Dazzling,90.660,Strong Jaw,9.340,Wonder Skin,0.000
Leafeon,2023-01,Chlorophyll,100.000,Leaf Guard,0.000,,
Stantler,2023-01,Intimidate,100.000,Sap Sipper,0.000,,
Oricorio-Pa'u,2023-01,Dancer,100.000,,,,
Golduck,2023-01,Swift Swim,99.956,Damp,0.044,Cloud Nine,0.000
Klawf,2023-01,Anger Shell,100.000,Regenerator,0.000,Shell Armor,0.000
Glalie,2023-01,Moody,100.000,Inner Focus,0.000,Ice Body,0.000
Dugtrio,2023-01,Arena Trap,66.688,Sand Force,33.312,Sand Veil,0.000
Donphan,2023-01,Sand Veil,78.830,Sturdy,21.170,,
Lurantis,2023-01,Contrary,92.170,Leaf Guard,7.830,,
Haxorus,2023-01,Mold Breaker,97.632,Rivalry,1.690,Unnerve,0.678
Marill,2023-01,Sap Sipper,100.000,,,,
Sawsbuck,2023-01,Serene Grace,46.770,Chlorophyll,40.016,Sap Sipper,13.214
Falinks,2023-01,Defiant,100.000,Battle Armor,0.000,,
Oricorio-Sensu,2023-01,Dancer,100.000,,,,
Rotom-Heat,2023-01,Levitate,100.000,,,,
Avalugg,2023-01,Ice Body,69.478,Sturdy,30.522,Own Tempo,0.000
Honchkrow,2023-01,Super Luck,80.128,Moxie,19.872,Insomnia,0.000
Cryogonal,2023-01,Levitate,100.000,,,,
Alomomola,2023-01,Regenerator,82.421,Healer,17.579,Hydration,0.000
Persian,2023-01,Technician,100.000,Unnerve,0.000,Limber,0.000
Oinkologne,2023-01,Lingering Aroma,100.000,Thick Fat,0.000,,
Ditto,2023-01,Imposter,100.000,,,,
Veluza,2023-01,Mold Breaker,81.386,Sharpness,18.614,,
Spidops,2023-01,Insomnia,64.563,Stakeout,35.437,,
Dedenne,2023-01,Cheek Pouch,80.671,Plus,19.329,Pickup,0.000
Qwilfish,2023-01,Swift Swim,99.994,Intimidate,0.006,Poison Point,0.000
Dragonair,2023-01,Marvel Scale,100.000,Shed Skin,0.000,,
Fraxure,2023-01,Mold Breaker,100.000,Unnerve,0.000,,
Pikachu,2023-01,Lightning Rod,100.000,Static,0.000,,
Buizel,2023-01,Swift Swim,100.000,Water Veil,0.000,,
Perrserker,2023-01,Tough Claws,94.887,Steely Spirit,5.037,Battle Armor,0.076
Drednaw,2023-01,Shell Armor,100.000,Swift Swim,0.000,Strong Jaw,0.000
Ursaring,2023-01,Quick Feet,63.932,Guts,36.068,Unnerve,0.000
Zoroark,2023-01,Illusion,100.000,,,,
Pyroar,2023-01,Unnerve,94.587,Moxie,5.413,Rivalry,0.000
Carkol,2023-01,Steam Engine,100.000,Flame Body,0.000,,
Whiscash,2023-01,Oblivious,100.000,Anticipation,0.000,Hydration,0.000
Snover,2023-01,Snow Warning,100.000,Soundproof,0.000,,
Komala,2023-01,Comatose,100.000,,,,
Vespiquen,2023-01,Pressure,100.000,Unnerve,0.000,,
Dachsbun,2023-01,Well-Baked Body,100.000,Aroma Veil,0.000,,
Skeledirge,2023-02,Unaware,98.112,Blaze,1.888,,
Iron Moth,2023-02,Quark Drive,100.000,,,,
Tinkaton,2023-02,Mold Breaker,59.857,Own Tempo,40.122,Pickpocket,0.021
Brute Bonnet,2023-02,Protosynthesis,100.000,,,,
Iron Jugulis,2023-02,Quark Drive,100.000,,,,
Ceruledge,2023-02,Weak Armor,56.150,Flash Fire,43.850,,
Salamence,2023-02,Intimidate,84.688,Moxie,15.312,,
Gallade,2023-02,Sharpness,97.809,Steadfast,2.181,Justified,0.010
Hariyama,2023-02,Guts,87.388,Thick Fat,12.178,Sheer Force,0.434
Scizor,2023-02,Technician,97.885,Swarm,2.115,Light Metal,0.000
Flamigo,2023-02,Costar,97.348,Scrappy,2.652,Tangled Feet,0.000
Tauros-Paldea-Aqua,2023-02,Intimidate,76.093,Anger Point,17.792,Cud Chew,6.115
Azumarill,2023-02,Huge Power,97.734,Sap Sipper,1.695,Thick Fat,0.571
